Timezones are UTC,https://www.CryptoDataDownload.com
Date,Symbol,Open,High,Low,Close,Volume XEM,Volume JPY
2019-01-31,XEMJPY,5.1,5.17,4.23,4.29,38156638.3,178279460.55
2019-01-30,XEMJPY,5.08,5.25,5.04,5.1,6861690.9,35277589.75
2019-01-29,XEMJPY,5.22,5.23,4.95,5.08,6815208.7,34381241.05
2019-01-28,XEMJPY,5.7,5.71,4.8,5.22,23825144.1,125113363.02
2019-01-27,XEMJPY,5.95,5.96,5.64,5.7,6616582.4,38239509.29
2019-01-26,XEMJPY,6.01,6.04,5.94,5.95,3092014.4,18508136.22
2019-01-25,XEMJPY,6.06,6.1,6,6.01,3101161.6,18730750.52
2019-01-24,XEMJPY,6,6.08,6,6.06,4793112.7,28853311.36
2019-01-23,XEMJPY,6.11,6.14,6,6,7125307.3,43096294.96
2019-01-22,XEMJPY,6.09,6.17,6,6.11,4662826.5,28407763.07
2019-01-21,XEMJPY,6.05,6.12,6,6.09,2801357.1,16926378.45
2019-01-20,XEMJPY,6.26,6.29,6.01,6.05,7051813.1,43113865.48
2019-01-19,XEMJPY,6.18,6.3,6.16,6.26,5754399.4,35861942.92
2019-01-18,XEMJPY,6.15,6.21,6.13,6.18,2427682.3,14973850.22
2019-01-17,XEMJPY,6.1,6.28,6.1,6.15,5652927.3,34828809.7
2019-01-16,XEMJPY,6.04,6.14,5.98,6.1,6631606.9,40317121.43
2019-01-15,XEMJPY,6.23,6.29,6,6.04,6400526.6,39311370.06
2019-01-14,XEMJPY,5.95,6.3,5.92,6.23,9496364.5,58126899.13
2019-01-13,XEMJPY,6.14,6.4,5.88,5.95,13544829.5,83306103.94
2019-01-12,XEMJPY,6.27,6.29,6.03,6.14,7818944.6,47947353.54
2019-01-11,XEMJPY,5.99,6.8,5.84,6.27,21560867.7,136509714.91
2019-01-10,XEMJPY,6.92,6.95,5.88,5.99,15855412.8,99652084.18
2019-01-09,XEMJPY,6.89,6.96,6.87,6.92,3979611.0,27519282.02
2019-01-08,XEMJPY,6.94,7,6.81,6.89,6712880.9,46344492.99
2019-01-07,XEMJPY,7.01,7.06,6.9,6.94,12170002.6,84881585.35
2019-01-06,XEMJPY,6.93,7.1,6.87,7.01,19838332.0,137789025.28
2019-01-05,XEMJPY,6.92,7.1,6.8,6.93,9972841.0,69553775.93
2019-01-04,XEMJPY,6.85,7,6.8,6.92,6375129.5,44021600.27
2019-01-03,XEMJPY,7.07,7.09,6.8,6.85,4099246.8,28427034.32
2019-01-02,XEMJPY,7.12,7.2,6.95,7.07,7557632.1,53538334.25
2019-01-01,XEMJPY,6.92,7.18,6.9,7.12,5061504.0,35400143.61
2018-12-31,XEMJPY,7.36,7.44,6.83,6.92,21832778.4,154008981.39
2018-12-30,XEMJPY,7.21,7.53,7.15,7.36,10505852.8,77518324.41
2018-12-29,XEMJPY,7.52,7.61,7.13,7.21,7570045.1,56446512.79
2018-12-28,XEMJPY,7,7.65,6.89,7.52,13057882.8,94086594.04
2018-12-27,XEMJPY,7.74,7.78,6.92,7,9287922.9,68429213.33
2018-12-26,XEMJPY,7.6,7.85,7.5,7.74,8861947.5,67900674.01
2018-12-25,XEMJPY,8.31,8.4,7.48,7.6,22717401.8,175266472.49
2018-12-24,XEMJPY,8.09,8.8,8.09,8.31,27893280.6,236962730.49
2018-12-23,XEMJPY,8.14,8.3,8,8.09,10362414.0,84410471.4
2018-12-22,XEMJPY,8.28,8.38,7.81,8.14,13633015.7,109687018.88
2018-12-21,XEMJPY,8.13,8.59,7.9,8.28,24153307.7,198328266.18
2018-12-20,XEMJPY,7.51,8.2,7.45,8.13,22594947.3,179479413.16
2018-12-19,XEMJPY,7.36,8.45,7.31,7.51,37724841.1,297582066.22
2018-12-18,XEMJPY,7.23,7.47,7.01,7.36,13079558.7,94394912.61
2018-12-17,XEMJPY,6.72,7.38,6.64,7.23,17961910.8,125311300.99
2018-12-16,XEMJPY,6.52,7,6.5,6.72,11957308.1,81538696.4
2018-12-15,XEMJPY,7,7.07,6.26,6.52,19482455.4,128243656.86
2018-12-14,XEMJPY,7.53,7.6,6.9,7,16275119.9,116562972.39
2018-12-13,XEMJPY,7.81,7.9,7.51,7.53,7313915.0,56180945.73
2018-12-12,XEMJPY,7.85,8,7.76,7.81,6273101.1,49266311.72
2018-12-11,XEMJPY,8.08,8.08,7.75,7.85,8081766.7,63658333.17
2018-12-10,XEMJPY,8.25,8.36,7.85,8.08,13857477.5,111871000.21
2018-12-09,XEMJPY,7.86,8.45,7.86,8.25,9963881.1,81127019.12
2018-12-08,XEMJPY,8.05,8.35,7.75,7.86,11515426.9,92907814.78
2018-12-07,XEMJPY,7.91,8.11,7.4,8.05,21075584.1,162964914.99
2018-12-06,XEMJPY,8.53,8.69,7.9,7.91,16858462.9,139332842.53
2018-12-05,XEMJPY,8.63,8.84,8.4,8.53,9489085.1,81671555.32
2018-12-04,XEMJPY,8.4,9.3,8.16,8.63,20815088.1,181422010.79
2018-12-03,XEMJPY,8.81,8.81,8.1,8.4,15892273.6,133490259.3
2018-12-02,XEMJPY,8.82,9.05,8.65,8.81,8225694.8,72866073.79
2018-12-01,XEMJPY,8.46,9.09,8.38,8.82,15370865.2,134566491.28
