Timezones are UTC,https://www.CryptoDataDownload.com
Date,Symbol,Open,High,Low,Close,Volume BTC,Volume SGD
2018-08-06,BTCSGD,9579.54,9777.04,9390.09,9435.33,77.14,737830.58
2018-08-05,BTCSGD,9586.94,9607.6,9301,9579.54,99.36,941804.18
2018-08-04,BTCSGD,10047.28,10206.4,9390.49,9586.94,232.82,2244373.78
2018-08-03,BTCSGD,10269.93,10323.53,9888.88,10047.28,117.92,1190623.09
2018-08-02,BTCSGD,10359.79,10487.53,10154.04,10269.93,57.94,601106.01
2018-08-01,BTCSGD,10559.23,10559.23,10078,10359.79,88.82,911272.23
2018-07-31,BTCSGD,11085.34,11109.09,10400,10559.23,129.52,1388172.54
2018-07-30,BTCSGD,11220.22,11220.22,10645,11085.34,172.17,1883606.57
2018-07-29,BTCSGD,11186.21,11220.22,11064.68,11220.22,14.1,156627.25
2018-07-28,BTCSGD,11229.71,11229.71,10973.44,11186.21,21.82,242671.34
2018-07-27,BTCSGD,10824.32,11242.54,10600.01,11229.71,105.13,1141091.42
2018-07-26,BTCSGD,11078.86,11287.65,10651.6,10824.32,129.01,1412652.46
2018-07-25,BTCSGD,11569.42,11569.42,10888,11078.86,58.57,654018.22
2018-07-24,BTCSGD,10575.54,11569.42,10528.84,11569.42,186.7,2055334.66
2018-07-23,BTCSGD,10124.23,10639.64,10090,10575.54,109.76,1147639.65
2018-07-22,BTCSGD,10047.62,10249.99,9932.72,10124.23,36.82,371589.28
2018-07-21,BTCSGD,9972.33,10126.22,9800,10047.62,48.71,484406.4
2018-07-20,BTCSGD,10277.27,10429.99,9917.29,9972.33,110.32,1122293.7
2018-07-19,BTCSGD,9927.15,10277.27,9900,10277.27,48.04,485147.4
2018-07-18,BTCSGD,9938.18,10243.79,9828.43,9927.15,132.79,1343887.58
2018-07-17,BTCSGD,9154.88,10158.16,9086,9938.18,163.1,1535806.34
2018-07-16,BTCSGD,8648.18,9187.95,8638.7,9154.88,152.83,1351932.35
2018-07-15,BTCSGD,8579.64,8700,8493.45,8648.18,20.46,176537.74
2018-07-14,BTCSGD,8427.43,8579.64,8427.43,8579.64,34.19,291776.54
2018-07-13,BTCSGD,8466.86,8661.51,8395.89,8427.43,9.33,79491.53
2018-07-12,BTCSGD,8675.89,8685.33,8304.74,8466.86,90.87,767101.03
2018-07-11,BTCSGD,8599.43,8692.59,8570.58,8675.89,53.35,460764.01
2018-07-10,BTCSGD,9065.18,9065.18,8577.32,8599.43,114.53,1006585.72
2018-07-09,BTCSGD,9099.69,9179.99,9039,9065.18,36.76,334448.1
2018-07-08,BTCSGD,9166.8,9204.72,8998.07,9099.69,27.86,253631.51
2018-07-07,BTCSGD,8946.69,9189.99,8880,9166.8,71.62,647974.12
2018-07-06,BTCSGD,8962.3,9000,8828.74,8946.69,23.32,207397.87
2018-07-05,BTCSGD,8999.05,9109.99,8828.82,8962.3,23.65,211682.72
2018-07-04,BTCSGD,8837,9180,8747.3,8999.05,189.24,1719234.56
2018-07-03,BTCSGD,9050,9150,8837,8837,54.0,486806.76
2018-07-02,BTCSGD,8632.51,9113.32,8583.56,9050,70.92,628974.19
2018-07-01,BTCSGD,8702.94,8780,8577.64,8632.51,87.58,757277.77
2018-06-30,BTCSGD,8516.66,8823.9,8449.45,8702.94,36.74,318242.28
2018-06-29,BTCSGD,8069.12,8516.66,7960.57,8516.66,70.77,581346.48
2018-06-28,BTCSGD,8421.23,8445,8050.48,8069.12,49.24,405498.89
2018-06-27,BTCSGD,8310.29,8446.45,8200,8421.23,39.35,328389.91
2018-06-26,BTCSGD,8557.07,8557.07,8270,8310.29,36.24,305621.39
2018-06-25,BTCSGD,8350,8612.31,8340,8557.07,74.88,635208.02
2018-06-24,BTCSGD,8503.06,8503.06,7863.36,8350,281.73,2349683.12
2018-06-23,BTCSGD,8230.78,8503.06,8224.74,8503.06,15.71,130962.33
2018-06-22,BTCSGD,9158.77,9158.77,8085,8230.78,121.61,1042885.49
2018-06-21,BTCSGD,9148,9233.06,9101.97,9158.77,47.93,440829.9
2018-06-20,BTCSGD,9087.55,9218.68,8930,9148,32.93,297196.64
2018-06-19,BTCSGD,9020.08,9262.94,8990.2,9087.55,145.56,1323749.13
2018-06-18,BTCSGD,8716.19,9107.59,8661,9020.08,96.64,854337.54
2018-06-17,BTCSGD,8805,8858.58,8716.19,8716.19,20.59,181136.26
2018-06-16,BTCSGD,8827.55,8856.97,8589.73,8805,56.8,494302.89
2018-06-15,BTCSGD,8926.94,8981.99,8648,8827.55,35.93,318179.31
2018-06-14,BTCSGD,8449.18,9013.66,8449.18,8926.94,333.04,2967705.77
2018-06-13,BTCSGD,8777.6,8923.05,8271.41,8449.18,586.02,4964993.51
2018-06-12,BTCSGD,9241.69,9241.69,8612,8777.6,60.57,536866.74
2018-06-11,BTCSGD,9073.49,9241.69,8900,9241.69,85.79,776882.86
2018-06-10,BTCSGD,10071.55,10071.55,8905.27,9073.49,217.25,2042050.29
2018-06-09,BTCSGD,10250,10273.89,10044.38,10071.55,14.39,146536.86
2018-06-08,BTCSGD,10290.53,10290.54,10100,10250,48.16,490699.98
2018-06-07,BTCSGD,10236.19,10318.88,10194.01,10290.53,27.14,278540.34
2018-06-06,BTCSGD,10172.96,10269.07,10021.13,10236.19,102.37,1039095.15
2018-06-05,BTCSGD,10039.08,10204.42,9829.65,10172.96,81.12,804965.85
2018-06-04,BTCSGD,10296.23,10379.56,10000,10039.08,45.9,464661.05
2018-06-03,BTCSGD,10127.16,10359.09,10127.16,10296.23,56.09,573934.09
2018-06-02,BTCSGD,10057.57,10228.83,9998.17,10127.16,56.75,573008.58
2018-06-01,BTCSGD,10034.94,10172.86,9886.72,10057.57,105.59,1053941.59
2018-05-31,BTCSGD,9890.31,10217.32,9848.51,10034.94,220.66,2227461.86
2018-05-30,BTCSGD,10123.44,10212.87,9783.73,9890.31,115.62,1159984.26
2018-05-29,BTCSGD,9597.38,10209.12,9548.81,10123.44,536.21,5359439.08
2018-05-28,BTCSGD,9904.57,10024.52,9545.87,9597.38,112.75,1099991.83
2018-05-27,BTCSGD,9903.46,9935.62,9735.82,9904.57,58.88,580006.33
2018-05-26,BTCSGD,10022.28,10269.05,9829,9903.46,128.84,1292656.12
2018-05-25,BTCSGD,10182.84,10312.53,9899.51,10022.28,85.3,861325.21
2018-05-24,BTCSGD,10100.53,10527.27,9850,10182.84,114.65,1164976.87
2018-05-23,BTCSGD,10650,10999.76,10100,10100.53,68.8,720439.89
2018-05-22,BTCSGD,11260.91,11262.37,10610,10650,73.07,798252.42
2018-05-21,BTCSGD,11451.96,11480,11172.04,11260.91,73.02,827531.48
2018-05-20,BTCSGD,10997.53,11451.96,10997.53,11451.96,22.13,249180.03
2018-05-19,BTCSGD,11054.3,11254.19,10990.76,10997.53,4.13,45886.14
2018-05-18,BTCSGD,10835.96,11126.04,10639.21,11054.3,89.72,976633.41
2018-05-17,BTCSGD,11150.51,11296.88,10718.41,10835.96,78.02,863347.19
2018-05-16,BTCSGD,11369,11435.47,10875,11150.51,101.52,1128386.76
2018-05-15,BTCSGD,11588.63,11800,11360.57,11369,126.98,1478194.94
2018-05-14,BTCSGD,11658.48,11891.09,11081.96,11588.63,96.92,1103217.38
2018-05-13,BTCSGD,11383.94,11742.61,11178,11658.48,31.13,354492.96
2018-05-12,BTCSGD,11133.16,11715.48,10841.46,11383.94,229.32,2561793.4
2018-05-11,BTCSGD,12006.48,12218.72,11025.01,11133.16,249.96,2859791.86
2018-05-10,BTCSGD,12461.55,12516.63,12000,12006.48,59.74,738097.41
2018-05-09,BTCSGD,12236.46,12572.18,12000,12461.55,37.45,456954.9
2018-05-08,BTCSGD,12415.34,12643.92,12036.98,12236.46,56.13,693741.32
2018-05-07,BTCSGD,12895.78,12900.96,12200,12415.34,123.75,1535590.92
2018-05-06,BTCSGD,13143.21,13234.62,12557.03,12895.78,45.97,593032.84
2018-05-05,BTCSGD,12900,13250,12900,13143.21,81.73,1068553.66
2018-05-04,BTCSGD,12954.9,13049.74,12718.65,12900,74.01,952754.41
2018-05-03,BTCSGD,12246.96,13029.84,12184.51,12954.9,72.47,904521.31
2018-05-02,BTCSGD,12074.11,12295.96,11956.91,12246.96,45.79,555883.36
2018-05-01,BTCSGD,12307.61,12307.61,11763.46,12074.11,67.03,800677.99
2018-04-30,BTCSGD,12404.61,12410,12106.57,12307.61,27.55,337841.02
2018-04-29,BTCSGD,12229.16,12450,12138.61,12404.61,56.2,692899.72
2018-04-28,BTCSGD,11825.69,12402.82,11764.92,12229.16,131.15,1607075.7
2018-04-27,BTCSGD,12271.41,12405.3,11769.07,11825.69,87.21,1060453.46
2018-04-26,BTCSGD,11678.39,12275.99,11418.19,12271.41,128.31,1501304.13
2018-04-25,BTCSGD,12885.98,12927.17,11100,11678.39,219.02,2637131.62
2018-04-24,BTCSGD,11825.95,12976.05,11825.95,12885.98,67.15,826459.93
2018-04-23,BTCSGD,11622.16,11865.18,11599.71,11825.95,17.13,201905.82
2018-04-22,BTCSGD,11715.32,11873.26,11577.55,11622.16,25.8,301802.15
2018-04-21,BTCSGD,11670.93,11914.95,11427.4,11715.32,71.9,836600.96
2018-04-20,BTCSGD,10864.51,11743.34,10796.82,11670.93,70.03,792755.6
2018-04-19,BTCSGD,10685.25,10898.54,10620.74,10864.51,53.77,576881.76
2018-04-18,BTCSGD,10366.93,10774,10330,10685.25,81.4,864985.4
2018-04-17,BTCSGD,10585.83,10688.39,10252,10366.93,226.59,2358038.19
2018-04-16,BTCSGD,10973.35,11042.44,10375.03,10585.83,79.31,849668.01
2018-04-15,BTCSGD,10503.9,11000,10503.9,10973.35,68.12,735309.74
2018-04-14,BTCSGD,10410.28,10729.78,10278,10503.9,41.33,434208.69
2018-04-13,BTCSGD,10400.01,10864.04,10106.76,10410.28,261.53,2741221.29
2018-04-12,BTCSGD,9050.06,10849.13,8901.23,10400.01,702.83,7107011.67
2018-04-11,BTCSGD,8900.59,9150,8900.59,9050.06,120.32,1082692.25
2018-04-10,BTCSGD,8899.96,8995.37,8761.28,8900.59,54.9,488411.08
2018-04-09,BTCSGD,9275.03,9450,8715.28,8899.96,361.29,3269621.37
2018-04-08,BTCSGD,9086.44,9342.5,9083.04,9275.03,50.57,466220.0
2018-04-07,BTCSGD,8723.24,9247.7,8715.91,9086.44,255.2,2308779.99
2018-04-06,BTCSGD,8969.65,9002.75,8582.72,8723.24,97.74,855249.57
2018-04-05,BTCSGD,8956.08,9090.67,8646.14,8969.65,132.84,1182310.45
2018-04-04,BTCSGD,9731.6,9731.6,8825.58,8956.08,294.24,2725085.98
2018-04-03,BTCSGD,9249.45,9856.76,9204.99,9731.6,134.97,1295749.04
2018-04-02,BTCSGD,8912.88,9319.47,8842.04,9249.45,135.56,1242211.77
2018-04-01,BTCSGD,9040.92,9203.73,8417.52,8912.88,149.94,1324076.11
2018-03-31,BTCSGD,9002.74,9454.27,8922.34,9040.92,151.92,1397394.91
2018-03-30,BTCSGD,9281.66,9586.89,8609.95,9002.74,257.05,2313242.14
2018-03-29,BTCSGD,10414.13,10436.14,9094.34,9281.66,188.22,1829984.77
2018-03-28,BTCSGD,10206.19,10596.1,10155.55,10414.13,33.85,351035.26
2018-03-27,BTCSGD,10674.3,10726.24,10110.31,10206.19,104.15,1085375.27
2018-03-26,BTCSGD,11069.19,11169.11,10300,10674.3,103.85,1114822.37
2018-03-25,BTCSGD,11227.14,11401.61,11045.77,11069.19,40.22,449374.78
2018-03-24,BTCSGD,11674.74,11859.75,11227.14,11227.14,115.68,1350864.33
2018-03-23,BTCSGD,11466.36,11740.84,10910.28,11674.74,66.18,743312.34
2018-03-22,BTCSGD,11705.35,11920.42,11122.49,11466.36,92.95,1073463.85
2018-03-21,BTCSGD,11740.88,12102.86,11528.61,11705.35,148.88,1763565.96
2018-03-20,BTCSGD,11308.13,11922.04,10945,11740.88,124.72,1419956.86
2018-03-19,BTCSGD,10794.48,11492.68,10717.08,11308.13,149.79,1656927.93
2018-03-18,BTCSGD,10375.78,10961.58,9653.93,10794.48,152.35,1545918.31
2018-03-17,BTCSGD,10910.43,10992.77,10219.13,10375.78,127.08,1355268.31
2018-03-16,BTCSGD,10870,11333.56,10437.48,10910.43,46.93,510885.63
2018-03-15,BTCSGD,10735.98,11048.3,10061.2,10870,207.7,2178655.61
2018-03-14,BTCSGD,12025.54,12255.15,10406.91,10735.98,135.83,1511360.69
2018-03-13,BTCSGD,11941.48,12400,11622.79,12025.54,86.23,1036984.11
2018-03-12,BTCSGD,12534.2,13017.11,11507.46,11941.48,120.33,1484928.07
2018-03-11,BTCSGD,11547.06,12835.2,11146.57,12534.2,67.77,806604.33
2018-03-10,BTCSGD,12198.71,12500,11475.63,11547.06,38.67,469763.55
2018-03-09,BTCSGD,12288.6,12395,11035.45,12198.71,199.33,2326977.04
2018-03-08,BTCSGD,13020.61,13336.9,11995.34,12288.6,184.28,2351764.9
2018-03-07,BTCSGD,14134.46,14380.43,12428.36,13020.61,221.2,2932356.09
2018-03-06,BTCSGD,15084.38,15084.38,13905.3,14134.46,108.67,1572025.3
2018-03-05,BTCSGD,15167.36,15384.89,15003.08,15084.38,49.71,756995.39
2018-03-04,BTCSGD,15072.64,15187,14599.21,15167.36,40.18,594575.9
2018-03-03,BTCSGD,14549.86,15169.3,14549.86,15072.64,73.17,1095161.68
2018-03-02,BTCSGD,14451.85,14750,14262.6,14549.86,60.77,883199.67
2018-03-01,BTCSGD,13621.02,14637.6,13545.67,14451.85,33.22,469381.76
2018-02-28,BTCSGD,13979.98,14657.57,13621.02,13621.02,83.93,1197443.09
2018-02-27,BTCSGD,13594.03,14300,13408.35,13979.98,57.17,800020.73
2018-02-26,BTCSGD,12673,13700,12347.37,13594.03,77.61,1011864.19
2018-02-25,BTCSGD,12760,13008.69,12270.74,12673,61.41,773599.8
2018-02-24,BTCSGD,13360.87,13883.66,12438.2,12760,61.93,810922.59
2018-02-23,BTCSGD,13007.37,13714.87,12666.21,13360.87,62.46,824210.09
2018-02-22,BTCSGD,13827.37,14428.7,12850.8,13007.37,99.12,1334052.22
2018-02-21,BTCSGD,14744.19,14825.62,13608.14,13827.37,78.58,1116902.12
2018-02-20,BTCSGD,14620.66,15509.55,14620.66,14744.19,101.21,1522836.38
2018-02-19,BTCSGD,13655.93,14739,13596.49,14620.66,82.37,1177954.47
2018-02-18,BTCSGD,14491.16,14800,13442.37,13655.93,72.99,1024240.49
2018-02-17,BTCSGD,13440.89,14500,13214.05,14491.16,53.84,756660.79
2018-02-16,BTCSGD,13162.1,13440.89,12736.34,13440.89,46.16,601711.37
2018-02-15,BTCSGD,12455.67,13315.1,12324.18,13162.1,90.89,1165430.43
2018-02-14,BTCSGD,11304.91,12455.67,11300,12455.67,117.28,1403699.51
2018-02-13,BTCSGD,11757.99,11897.07,11120.35,11304.91,48.81,557047.32
2018-02-12,BTCSGD,10784.92,11900,10784.92,11757.99,88.09,1012295.05
2018-02-11,BTCSGD,11396.35,11396.35,10429.89,10784.92,85.28,927067.02
2018-02-10,BTCSGD,11571.19,12110.26,10950,11396.35,139.32,1611213.26
2018-02-09,BTCSGD,10967.61,11690.51,10326.2,11571.19,162.92,1785867.33
2018-02-08,BTCSGD,10063.31,11430.57,10063.31,10967.61,114.49,1258122.54
2018-02-07,BTCSGD,10278.89,11418.12,9543.63,10063.31,360.01,3697770.06
2018-02-06,BTCSGD,9098.21,10655.76,7849.36,10278.89,764.77,6747427.98
2018-02-05,BTCSGD,10811.72,10977.39,8779.61,9098.21,514.29,4983800.64
2018-02-04,BTCSGD,12031.79,12295.03,10316.77,10811.72,135.88,1505351.11
2018-02-03,BTCSGD,11589.36,12509.02,10789.09,12031.79,89.93,1030535.41
2018-02-02,BTCSGD,11800.33,12400.85,10000,11589.36,545.05,6033934.39
2018-02-01,BTCSGD,13306.73,13351.63,11001.01,11800.33,430.91,5238427.95
2018-01-31,BTCSGD,13097.18,13518.92,12519.72,13306.73,320.95,4152880.84
2018-01-30,BTCSGD,14630,14693.9,12829.22,13097.18,232.41,3165046.41
2018-01-29,BTCSGD,15284.46,15347.27,14000,14630,121.23,1783245.3
2018-01-28,BTCSGD,14920.22,15739.49,14860,15284.46,369.65,5697925.42
2018-01-27,BTCSGD,14523.81,15150,14170.51,14920.22,107.06,1575863.41
2018-01-26,BTCSGD,14710.93,15212.6,13324.46,14523.81,1294.73,18089454.49
2018-01-25,BTCSGD,14833.6,15266.66,14420.07,14710.93,182.13,2705760.54
2018-01-24,BTCSGD,14200.11,15154.14,14009.56,14833.6,296.57,4335917.68
2018-01-23,BTCSGD,14279.71,14918.43,13328.94,14200.11,139.89,1947337.44
2018-01-22,BTCSGD,15470.45,15909.13,13470.17,14279.71,862.7,12300672.01
2018-01-21,BTCSGD,17187.01,17320.94,15039.91,15470.45,91.12,1459255.63
2018-01-20,BTCSGD,15521.43,17603.35,15521.43,17187.01,78.17,1284298.05
2018-01-19,BTCSGD,15300,16190.37,14663.99,15521.43,210.15,3302494.06
2018-01-18,BTCSGD,15282.3,16842.76,14846.09,15300,306.28,4815973.9
2018-01-17,BTCSGD,15447.02,16479.65,12510,15282.3,4023.99,57150357.17
2018-01-16,BTCSGD,19532.71,19572.21,14468.77,15447.02,4331.87,72090250.72
2018-01-15,BTCSGD,19695.6,23000,19511.85,19532.71,412.65,8191780.22
2018-01-14,BTCSGD,20267.22,20500.71,19154.39,19695.6,793.32,15554839.26
2018-01-13,BTCSGD,19566.42,20476.01,19545.27,20267.22,491.97,9845581.37
2018-01-12,BTCSGD,19246.12,19960.62,18800,19566.42,1046.57,20220506.89
2018-01-11,BTCSGD,21394.31,21575.32,18847.7,19246.12,2815.28,56330923.9
2018-01-10,BTCSGD,21241.38,21796.54,20412.66,21394.31,626.4,13226268.25
2018-01-09,BTCSGD,21491.87,22414.71,20834.99,21241.38,673.73,14643627.17
2018-01-08,BTCSGD,22438.89,22531.51,20513.1,21491.87,977.63,20878394.06
2018-01-07,BTCSGD,23488,23488,22164.13,22438.89,1979.12,45311325.69
2018-01-06,BTCSGD,23134.47,23488,22230.11,23488,1231.98,28071131.57
2018-01-05,BTCSGD,21235.26,23488,20972.25,23134.47,678.49,15229527.93
2018-01-04,BTCSGD,20474,21541.32,20385.96,21235.26,262.93,5477290.35
2018-01-03,BTCSGD,20174.18,20999,19238,20474,168.3,3441377.09
2018-01-02,BTCSGD,19088.86,20544.5,18594.54,20174.18,243.57,4749010.95
2018-01-01,BTCSGD,19740.85,19784.47,18471.31,19088.86,188.32,3599078.26
2017-12-31,BTCSGD,17711.04,20013.44,17000,19740.85,355.96,6586503.76
2017-12-30,BTCSGD,20350.47,20380.38,17291.2,17711.04,1096.2,20523199.61
2017-12-29,BTCSGD,20066.14,20903.97,19500,20350.47,245.12,4980246.94
2017-12-28,BTCSGD,21226.07,21226.07,18500,20066.14,529.49,10470068.19
2017-12-27,BTCSGD,21742.99,22865,20023.89,21226.07,433.52,9207261.64
2017-12-26,BTCSGD,18816.94,21974.4,18753.04,21742.99,401.05,8331571.75
2017-12-25,BTCSGD,19375.62,19705.58,18596.88,18816.94,324.56,6213152.08
2017-12-24,BTCSGD,20345.36,20498.75,16551,19375.62,635.28,11948495.29
2017-12-23,BTCSGD,22175.22,22175.22,19457.37,20345.36,367.96,7579509.9
2017-12-22,BTCSGD,22763.49,23249,14900,22175.22,3129.96,60477623.41
2017-12-21,BTCSGD,22981.71,24132.04,21600,22763.49,408.46,9214052.44
2017-12-20,BTCSGD,24612.45,24742.48,22156.24,22981.71,228.2,5410823.29
2017-12-19,BTCSGD,25993.9,26627.45,14774.48,24612.45,167.71,4217208.92
2017-12-18,BTCSGD,26273.77,26550,24084.67,25993.9,187.3,4753012.49
2017-12-17,BTCSGD,26389.43,27237.54,25447.43,26273.77,234.76,6215122.62
2017-12-16,BTCSGD,24193.12,26500,24128.21,26389.43,146.14,3675327.21
2017-12-15,BTCSGD,22893.44,24785.77,22888,24193.12,230.61,5511076.34
2017-12-14,BTCSGD,22650.16,23175,22500,22893.44,151.43,3458965.51
2017-12-13,BTCSGD,23262.18,23631.06,22184.37,22650.16,223.36,5120860.05
2017-12-12,BTCSGD,22900,23686.7,22364.38,23262.18,118.28,2726489.89
2017-12-11,BTCSGD,20729.72,23674.47,20729.72,22900,216.79,4921903.22
2017-12-10,BTCSGD,20821.95,21822.64,17749.15,20729.72,6173.59,116469005.67
2017-12-09,BTCSGD,22088.35,24000,17500,20821.95,12613.97,250531060.25
2017-12-08,BTCSGD,26441.89,27837.28,19000,22088.35,50615.07,1170335243.67
2017-12-07,BTCSGD,18800.64,26568,18800.64,26441.89,20589.9,462384292.92
2017-12-06,BTCSGD,15858.53,18800.64,15858.53,18800.64,1245.64,21887532.83
2017-12-05,BTCSGD,15595.73,15958.26,15500,15858.53,290.74,4569977.33
2017-12-04,BTCSGD,15378.81,15595.73,14883.05,15595.73,871.48,13308016.72
2017-12-03,BTCSGD,14771.32,15926.84,14550,15378.81,14981.03,230676448.54
2017-12-02,BTCSGD,14800,15078.05,14466.33,14771.32,713.64,10519677.67
2017-12-01,BTCSGD,14143.2,14800,12870,14800,1613.44,22836768.9
2017-11-30,BTCSGD,13408.94,15178.08,12509.34,14143.2,1477.99,20497805.78
2017-11-29,BTCSGD,13691.39,15800,12000,13408.94,6508.59,89275273.71
2017-11-28,BTCSGD,13152.58,13829.62,13059.3,13691.39,1708.86,23156732.38
2017-11-27,BTCSGD,12527.03,13431.61,12527.03,13152.58,501.27,6518470.84
2017-11-26,BTCSGD,11745,12111.24,11745,11925.52,260.81,3114292.69
2017-11-25,BTCSGD,11047.87,11745,11006.61,11745,298.08,3412154.79
2017-11-24,BTCSGD,10861,11193.03,10705.08,11047.87,247.07,2721026.25
2017-11-23,BTCSGD,11121.1,11145.64,10861,10861,169.17,1865039.88
2017-11-22,BTCSGD,11006.99,11200.48,10966.52,11121.1,160.92,1783940.81
2017-11-21,BTCSGD,11181.85,11269.99,10669.19,11006.99,888.5,9698856.0
2017-11-20,BTCSGD,10892.12,11204.49,10761.35,11181.85,321.72,3529947.92
2017-11-19,BTCSGD,10624.47,10918.47,10460.84,10892.12,300.28,3206552.06
2017-11-18,BTCSGD,10578.75,10685.01,10011.2,10624.47,1239.77,12864027.48
2017-11-17,BTCSGD,10657.33,10936.1,10206.16,10578.75,1767.95,18842212.59
2017-11-16,BTCSGD,9932.41,10849.17,9672.32,10657.33,844.62,8687813.15
2017-11-15,BTCSGD,9032.93,9964.54,9032.93,9932.41,898.96,8676143.03
2017-11-14,BTCSGD,8969.03,9247.14,8830.66,9032.93,1115.01,10066395.4
2017-11-13,BTCSGD,7979.58,9252.36,7877.44,8969.03,2150.86,18803175.92
2017-11-12,BTCSGD,8664.63,8817.61,7420.96,7979.58,3966.19,32360546.91
2017-11-11,BTCSGD,8987.81,9347.48,8435,8664.63,667.45,5857505.67
2017-11-10,BTCSGD,9802.07,10009.05,8729.59,8987.81,809.95,7575457.8
2017-11-09,BTCSGD,10270,10270,9760,9802.07,337.52,3363255.43
2017-11-08,BTCSGD,9754.97,10588,9724.87,10270,638.14,6452532.02
2017-11-07,BTCSGD,9633.46,9967.22,9619.57,9754.97,611.82,6003937.88
2017-11-06,BTCSGD,10119.13,10282.09,9574.64,9633.46,989.23,9835999.33
2017-11-05,BTCSGD,10094.12,10500,9950,10119.13,767.13,7843216.24
2017-11-04,BTCSGD,9891.31,10182.92,9574.7,10094.12,959.88,9466386.39
2017-11-03,BTCSGD,9625.55,10226.57,9500,9891.31,878.59,8734002.54
2017-11-02,BTCSGD,9150,10134.96,9146.06,9625.55,1804.35,17235544.55
2017-11-01,BTCSGD,8749.17,9178.89,8571.73,9150,523.1,4603958.87
2017-10-31,BTCSGD,8253.85,8752.32,8226.92,8749.17,490.5,4156605.96
2017-10-30,BTCSGD,8317.54,8393.17,8101,8253.85,580.04,4776263.07
2017-10-29,BTCSGD,7774.41,8456,7754.07,8317.54,316.63,2573598.85
2017-10-28,BTCSGD,7834.62,8003.7,7677.05,7774.41,192.16,1499086.78
2017-10-27,BTCSGD,8048.01,8161.58,7883.42,8030.33,188.76,1516156.15
2017-10-26,BTCSGD,7739.66,8153.28,7690.47,8048.01,514.8,4099107.54
2017-10-25,BTCSGD,7609.83,7756.15,7344.86,7739.66,1502.24,11312052.9
2017-10-24,BTCSGD,7938.96,7939.04,7605.38,7609.83,865.16,6666164.07
2017-10-23,BTCSGD,8134.39,8234.76,7721.68,7938.96,709.58,5622878.99
2017-10-22,BTCSGD,8213.24,8280,7838.32,8134.39,1576.34,12659238.76
2017-10-21,BTCSGD,8117.96,8482.72,8050.24,8213.24,456.0,3767311.14
2017-10-20,BTCSGD,7717.24,8189.36,7594.4,8117.96,758.64,6026361.53
2017-10-19,BTCSGD,7579.75,7750.06,7494.54,7717.24,415.45,3179419.24
2017-10-18,BTCSGD,7539.11,7594.96,6907.38,7579.75,695.74,5033662.72
2017-10-17,BTCSGD,7723.38,7749,7475.63,7539.11,262.32,1994187.68
2017-10-16,BTCSGD,7710.43,7756,7531.77,7723.38,343.72,2635821.91
2017-10-15,BTCSGD,7844.6,7881.83,7343.65,7710.43,510.3,3861872.28
2017-10-14,BTCSGD,7631.63,7850,7541.9,7844.6,1836.55,14012885.63
2017-10-13,BTCSGD,7385.36,7924.86,7323.35,7631.63,2785.58,21285705.02
2017-10-12,BTCSGD,6498.7,7392.01,6488.13,7385.36,1054.37,7336798.78
2017-10-11,BTCSGD,6458.63,6600,6350,6498.7,373.57,2426071.38
2017-10-10,BTCSGD,6476.58,6647.97,6414.69,6458.63,651.28,4246890.72
2017-10-09,BTCSGD,6246.16,6596.42,6178.98,6476.58,622.34,3951665.24
2017-10-08,BTCSGD,6022.78,6261.51,6002,6246.16,504.84,3099099.47
2017-10-07,BTCSGD,5944.71,6028.89,5878.47,6022.78,203.94,1209967.72
2017-10-06,BTCSGD,5878.01,6000,5855.55,5944.71,146.24,870552.95
2017-10-05,BTCSGD,5737.24,5895,5642.05,5878.01,329.47,1893097.04
2017-10-04,BTCSGD,5871.48,5888.53,5719,5737.24,231.76,1340457.27
2017-10-03,BTCSGD,5965.17,6009.7,5767.04,5871.48,402.26,2360193.78
2017-10-02,BTCSGD,5919.69,6043.37,5909.02,5965.17,444.06,2654300.43
2017-10-01,BTCSGD,5861.15,5930.27,5752.74,5919.69,581.16,3386817.94
2017-09-30,BTCSGD,5608.78,5888.63,5608.78,5861.15,608.73,3501379.57
2017-09-29,BTCSGD,5648.48,5675.58,5433.86,5608.78,971.22,5404242.56
2017-09-28,BTCSGD,5672.84,5771.11,5559.54,5648.48,724.52,4105109.95
2017-09-27,BTCSGD,5235.49,5672.84,5226.84,5672.84,771.22,4172917.16
2017-09-26,BTCSGD,5284.33,5379.99,5205.13,5235.49,601.08,3169582.57
2017-09-25,BTCSGD,4975.85,5347.2,4943.26,5284.33,857.21,4427869.34
2017-09-24,BTCSGD,5062.99,5092.72,4913.88,4975.85,873.61,4345379.12
2017-09-23,BTCSGD,4860.12,5132.94,4805.55,5062.99,866.67,4353525.69
2017-09-22,BTCSGD,4900.67,5057.35,4759.72,4860.12,712.7,3484359.65
2017-09-21,BTCSGD,5223.81,5246.69,4850.76,4900.67,612.25,3070424.93
2017-09-20,BTCSGD,5263.02,5404.69,5152,5223.81,65.77,346304.11
2017-09-19,BTCSGD,5467.36,5539.17,5195,5263.02,91.27,487809.89
2017-09-18,BTCSGD,4929.25,5500,4914.68,5467.36,864.04,4397549.93
2017-09-17,BTCSGD,4945.67,5093.49,4655.11,4929.25,3682.84,18207506.11
2017-09-16,BTCSGD,4976.5,5212.38,4651,4945.67,2977.06,14525909.74
2017-09-15,BTCSGD,4092.05,5098,3998,4976.5,1082.66,4890285.36
