Timezones are UTC,https://www.CryptoDataDownload.com
Date,Symbol,Open,High,Low,Close,Volume ETN,Volume BTC
2018-10-03,ETNBTC,3.13e-06,3.13e-06,2.93e-06,3.04e-06,13723488.32,41.31
2018-10-02,ETNBTC,3.04e-06,3.24e-06,3.02e-06,3.13e-06,18851625.24,58.95
2018-10-01,ETNBTC,3.11e-06,3.19e-06,2.87e-06,3.04e-06,29414121.2,89.51
2018-09-30,ETNBTC,3.36e-06,3.42e-06,3.06e-06,3.11e-06,32851128.78,105.25
2018-09-29,ETNBTC,3.06e-06,3.43e-06,2.72e-06,3.36e-06,86820570.65,264.14
2018-09-28,ETNBTC,3.97e-06,4.2e-06,2.94e-06,3.06e-06,214047082.07,744.52
2018-09-27,ETNBTC,2.43e-06,4.09e-06,2.38e-06,3.97e-06,198659220.42,605.92
2018-09-26,ETNBTC,1.97e-06,2.46e-06,1.95e-06,2.43e-06,96177179.34,217.48
2018-09-25,ETNBTC,1.78e-06,1.99e-06,1.75e-06,1.97e-06,39311407.18,73.12
2018-09-24,ETNBTC,2.08e-06,2.1e-06,1.53e-06,1.78e-06,88567544.36,158.37
2018-09-23,ETNBTC,1.74e-06,2.45e-06,1.64e-06,2.08e-06,182752580.73,373.95
2018-09-22,ETNBTC,1.33e-06,1.8e-06,1.24e-06,1.74e-06,102584854.05,155.92
2018-09-21,ETNBTC,1.04e-06,1.34e-06,1.02e-06,1.33e-06,54809126.21,64.76
2018-09-20,ETNBTC,9.5e-07,1.41e-06,9.1e-07,1.04e-06,104942260.64,114.57
2018-09-19,ETNBTC,8.5e-07,9.9e-07,8.2e-07,9.5e-07,29631974.7,25.51
2018-09-18,ETNBTC,8.2e-07,8.5e-07,8.1e-07,8.5e-07,13182892.59,10.87
2018-09-17,ETNBTC,8.5e-07,8.5e-07,8.1e-07,8.2e-07,19683045.43,16.38
2018-09-16,ETNBTC,8.5e-07,8.5e-07,8.4e-07,8.5e-07,12271293.16,10.36
2018-09-15,ETNBTC,8.5e-07,8.5e-07,8.4e-07,8.5e-07,9841234.12,8.33
2018-09-14,ETNBTC,8.5e-07,8.6e-07,8.3e-07,8.5e-07,15789844.18,13.29
2018-09-13,ETNBTC,8.3e-07,8.5e-07,8.1e-07,8.5e-07,18299206.88,15.22
2018-09-12,ETNBTC,8.2e-07,8.4e-07,8.0e-07,8.3e-07,15504998.86,12.71
2018-09-11,ETNBTC,8.4e-07,8.5e-07,8.0e-07,8.2e-07,20690337.5,16.95
2018-09-10,ETNBTC,8.4e-07,8.5e-07,8.1e-07,8.4e-07,17276449.43,14.29
2018-09-09,ETNBTC,8.6e-07,8.7e-07,8.3e-07,8.4e-07,12248690.31,10.4
2018-09-08,ETNBTC,8.2e-07,8.8e-07,8.1e-07,8.6e-07,22120714.4,18.67
2018-09-07,ETNBTC,7.9e-07,8.3e-07,7.8e-07,8.2e-07,22708223.8,18.17
2018-09-06,ETNBTC,7.9e-07,8.1e-07,7.5e-07,7.9e-07,28559298.52,22.23
2018-09-05,ETNBTC,8.3e-07,8.4e-07,7.3e-07,7.9e-07,25704952.56,20.45
2018-09-04,ETNBTC,8.5e-07,8.6e-07,8.1e-07,8.3e-07,21958120.55,18.39
2018-09-03,ETNBTC,8.8e-07,8.8e-07,8.2e-07,8.5e-07,17315433.72,14.68
2018-09-02,ETNBTC,8.7e-07,9.0e-07,8.7e-07,8.8e-07,12734849.62,11.28
2018-09-01,ETNBTC,8.4e-07,8.8e-07,8.3e-07,8.7e-07,18113244.63,15.42
2018-08-31,ETNBTC,8.5e-07,8.6e-07,8.3e-07,8.4e-07,20343401.22,17.15
2018-08-30,ETNBTC,8.8e-07,8.8e-07,8.4e-07,8.5e-07,13647941.48,11.68
2018-08-29,ETNBTC,8.8e-07,8.9e-07,8.6e-07,8.8e-07,15130192.71,13.21
2018-08-28,ETNBTC,8.8e-07,9.0e-07,8.6e-07,8.8e-07,27647537.88,24.18
2018-08-27,ETNBTC,8.9e-07,9.1e-07,8.5e-07,8.8e-07,18192851.47,15.88
2018-08-26,ETNBTC,8.9e-07,9.1e-07,8.7e-07,8.9e-07,11062193.79,9.88
2018-08-25,ETNBTC,9.0e-07,9.1e-07,8.4e-07,8.9e-07,16305905.23,14.33
2018-08-24,ETNBTC,9.3e-07,9.4e-07,8.7e-07,9.0e-07,21889400.44,19.63
2018-08-23,ETNBTC,9.7e-07,1.0e-06,7.4e-07,9.3e-07,44883956.16,39.52
2018-08-22,ETNBTC,9.9e-07,1.03e-06,9.5e-07,9.7e-07,22917239.51,22.25
2018-08-21,ETNBTC,1.05e-06,1.06e-06,9.8e-07,9.9e-07,21219366.44,21.24
2018-08-20,ETNBTC,1.07e-06,1.09e-06,1.04e-06,1.05e-06,16945048.76,18.08
2018-08-19,ETNBTC,1.07e-06,1.09e-06,1.06e-06,1.07e-06,9813253.19,10.53
2018-08-18,ETNBTC,1.13e-06,1.14e-06,1.06e-06,1.07e-06,16086456.93,17.55
2018-08-17,ETNBTC,1.12e-06,1.13e-06,1.09e-06,1.13e-06,15416487.0,17.05
2018-08-16,ETNBTC,1.11e-06,1.13e-06,1.06e-06,1.12e-06,14182878.97,15.47
2018-08-15,ETNBTC,1.06e-06,1.16e-06,1.06e-06,1.11e-06,19946532.93,21.97
2018-08-14,ETNBTC,1.18e-06,1.19e-06,1.05e-06,1.06e-06,30217793.12,33.46
2018-08-13,ETNBTC,1.22e-06,1.23e-06,1.17e-06,1.18e-06,13625822.07,16.31
2018-08-12,ETNBTC,1.22e-06,1.22e-06,1.22e-06,1.22e-06,0.0,0.0
2018-08-11,ETNBTC,1.26e-06,1.28e-06,1.19e-06,1.22e-06,7393993.34,9.07
2018-08-10,ETNBTC,1.28e-06,1.29e-06,1.19e-06,1.26e-06,15895885.4,19.68
2018-08-09,ETNBTC,1.18e-06,1.3e-06,1.14e-06,1.28e-06,21889772.02,26.7
2018-08-08,ETNBTC,1.18e-06,1.19e-06,1.12e-06,1.18e-06,25848173.77,29.82
2018-08-07,ETNBTC,1.28e-06,1.29e-06,1.17e-06,1.18e-06,25064755.73,30.34
2018-08-06,ETNBTC,1.3e-06,1.31e-06,1.26e-06,1.28e-06,17299111.92,22.18
2018-08-05,ETNBTC,1.35e-06,1.36e-06,1.27e-06,1.3e-06,16410555.58,21.53
2018-08-04,ETNBTC,1.38e-06,1.43e-06,1.32e-06,1.35e-06,19771981.3,26.95
2018-08-03,ETNBTC,1.44e-06,1.44e-06,1.32e-06,1.38e-06,15894732.98,21.91
2018-08-02,ETNBTC,1.49e-06,1.5e-06,1.38e-06,1.44e-06,13830649.06,19.83
2018-08-01,ETNBTC,1.41e-06,1.51e-06,1.38e-06,1.49e-06,19995762.66,28.89
2018-07-31,ETNBTC,1.42e-06,1.43e-06,1.33e-06,1.41e-06,18812400.58,25.94
2018-07-30,ETNBTC,1.41e-06,1.45e-06,1.36e-06,1.42e-06,18571411.34,25.88
2018-07-29,ETNBTC,1.49e-06,1.5e-06,1.35e-06,1.41e-06,20216318.91,28.25
2018-07-28,ETNBTC,1.54e-06,1.54e-06,1.46e-06,1.49e-06,8418969.75,12.65
2018-07-27,ETNBTC,1.55e-06,1.55e-06,1.5e-06,1.54e-06,8553882.53,13.08
2018-07-26,ETNBTC,1.63e-06,1.65e-06,1.5e-06,1.55e-06,18039748.13,28.12
2018-07-25,ETNBTC,1.58e-06,1.76e-06,1.52e-06,1.63e-06,27796755.3,44.48
2018-07-24,ETNBTC,1.7e-06,1.75e-06,1.55e-06,1.58e-06,23386422.79,37.67
2018-07-23,ETNBTC,1.54e-06,1.81e-06,1.53e-06,1.7e-06,40514213.13,68.55
2018-07-22,ETNBTC,1.59e-06,1.6e-06,1.53e-06,1.54e-06,8728682.93,13.58
2018-07-21,ETNBTC,1.54e-06,1.59e-06,1.52e-06,1.59e-06,10198204.51,15.87
2018-07-20,ETNBTC,1.62e-06,1.62e-06,1.53e-06,1.54e-06,13204623.95,20.73
2018-07-19,ETNBTC,1.66e-06,1.68e-06,1.6e-06,1.62e-06,14151361.46,23.0
2018-07-18,ETNBTC,1.68e-06,1.7e-06,1.62e-06,1.66e-06,17643074.89,29.38
2018-07-17,ETNBTC,1.71e-06,1.73e-06,1.67e-06,1.68e-06,16184887.12,27.56
2018-07-16,ETNBTC,1.75e-06,1.75e-06,1.7e-06,1.71e-06,11300273.76,19.57
2018-07-15,ETNBTC,1.72e-06,1.77e-06,1.72e-06,1.75e-06,9441807.9,16.4
2018-07-14,ETNBTC,1.73e-06,1.75e-06,1.7e-06,1.72e-06,5834595.62,10.01
2018-07-13,ETNBTC,1.72e-06,1.76e-06,1.71e-06,1.73e-06,9913260.82,17.18
2018-07-12,ETNBTC,1.75e-06,1.82e-06,1.7e-06,1.72e-06,11630889.91,20.3
2018-07-11,ETNBTC,1.81e-06,1.82e-06,1.68e-06,1.75e-06,19219074.44,33.37
2018-07-10,ETNBTC,1.87e-06,1.88e-06,1.79e-06,1.81e-06,13704623.87,25.16
2018-07-09,ETNBTC,1.95e-06,1.95e-06,1.83e-06,1.87e-06,15076748.06,28.24
2018-07-08,ETNBTC,2.03e-06,2.04e-06,1.95e-06,1.95e-06,8065071.13,15.96
2018-07-07,ETNBTC,2.07e-06,2.1e-06,1.94e-06,2.03e-06,14417566.42,28.99
2018-07-06,ETNBTC,1.99e-06,2.17e-06,1.8e-06,2.1e-06,33153708.81,65.8
2018-07-05,ETNBTC,2.18e-06,2.36e-06,1.85e-06,1.96e-06,39239737.86,81.55
2018-07-04,ETNBTC,1.89e-06,2.43e-06,1.83e-06,2.2e-06,62755120.42,135.52
2018-07-03,ETNBTC,1.9e-06,1.92e-06,1.75e-06,1.89e-06,23886833.96,44.14
2018-07-02,ETNBTC,1.66e-06,1.94e-06,1.61e-06,1.9e-06,25342942.21,43.82
2018-07-01,ETNBTC,1.65e-06,1.71e-06,1.6e-06,1.66e-06,14428722.36,23.83
2018-06-30,ETNBTC,1.59e-06,1.67e-06,1.54e-06,1.65e-06,19948027.42,31.92
2018-06-29,ETNBTC,1.56e-06,1.6e-06,1.51e-06,1.59e-06,21643967.38,33.37
2018-06-28,ETNBTC,1.48e-06,1.6e-06,1.47e-06,1.56e-06,21726929.24,32.76
2018-06-27,ETNBTC,1.58e-06,1.59e-06,1.46e-06,1.49e-06,28711745.17,43.25
2018-06-26,ETNBTC,1.56e-06,1.61e-06,1.55e-06,1.59e-06,20302677.23,31.8
2018-06-25,ETNBTC,1.65e-06,1.67e-06,1.55e-06,1.56e-06,18063156.83,28.87
2018-06-24,ETNBTC,1.69e-06,1.69e-06,1.45e-06,1.64e-06,36572743.11,57.52
2018-06-23,ETNBTC,1.67e-06,1.73e-06,1.67e-06,1.69e-06,21593028.44,36.37
2018-06-22,ETNBTC,1.82e-06,1.83e-06,1.52e-06,1.68e-06,47414654.32,79.7
2018-06-21,ETNBTC,1.84e-06,1.87e-06,1.79e-06,1.82e-06,18436832.43,33.81
2018-06-20,ETNBTC,1.76e-06,1.94e-06,1.61e-06,1.82e-06,41702860.14,74.4
2018-06-19,ETNBTC,1.97e-06,2.0e-06,1.73e-06,1.75e-06,28886309.64,51.97
2018-06-18,ETNBTC,2.01e-06,2.01e-06,1.91e-06,1.95e-06,19568386.21,38.3
2018-06-17,ETNBTC,2.0e-06,2.06e-06,1.99e-06,2.0e-06,14561740.53,29.36
2018-06-16,ETNBTC,2.0e-06,2.08e-06,1.96e-06,2.0e-06,16741993.3,33.77
2018-06-15,ETNBTC,2.16e-06,2.17e-06,1.93e-06,2.02e-06,23825810.76,49.27
2018-06-14,ETNBTC,2.07e-06,2.2e-06,2.04e-06,2.15e-06,25039502.7,52.8
2018-06-13,ETNBTC,2.21e-06,2.22e-06,1.91e-06,2.06e-06,28853439.83,59.45
2018-06-12,ETNBTC,2.27e-06,2.29e-06,2.1e-06,2.18e-06,35571516.51,78.27
2018-06-11,ETNBTC,2.31e-06,2.49e-06,2.26e-06,2.28e-06,21726718.25,50.8
2018-06-10,ETNBTC,2.54e-06,2.54e-06,2.2e-06,2.31e-06,23811073.86,55.99
2018-06-09,ETNBTC,2.58e-06,2.6e-06,2.43e-06,2.54e-06,15727730.75,39.57
2018-06-08,ETNBTC,2.69e-06,2.74e-06,2.55e-06,2.58e-06,12453738.63,32.78
2018-06-07,ETNBTC,2.77e-06,2.79e-06,2.65e-06,2.69e-06,9641370.65,25.97
2018-06-06,ETNBTC,2.71e-06,2.81e-06,2.67e-06,2.8e-06,14347811.18,38.96
2018-06-05,ETNBTC,2.67e-06,2.71e-06,2.63e-06,2.71e-06,7770656.51,20.76
2018-06-04,ETNBTC,2.68e-06,2.73e-06,2.62e-06,2.65e-06,11667333.52,31.07
2018-06-03,ETNBTC,2.7e-06,2.74e-06,2.66e-06,2.7e-06,10613590.58,28.62
2018-06-02,ETNBTC,2.75e-06,2.75e-06,2.69e-06,2.71e-06,9283439.86,25.24
2018-06-01,ETNBTC,2.82e-06,2.85e-06,2.68e-06,2.74e-06,14268828.62,39.08
2018-05-31,ETNBTC,2.93e-06,2.98e-06,2.78e-06,2.78e-06,18576859.99,53.05
2018-05-30,ETNBTC,3.03e-06,3.08e-06,2.89e-06,2.93e-06,21097351.79,62.81
2018-05-29,ETNBTC,3.02e-06,3.09e-06,2.87e-06,3.03e-06,21767596.03,65.56
2018-05-28,ETNBTC,3.03e-06,3.12e-06,2.74e-06,3.08e-06,31305024.94,91.5
2018-05-27,ETNBTC,2.91e-06,3.2e-06,2.9e-06,3.06e-06,35549320.87,108.92
2018-05-26,ETNBTC,2.74e-06,2.97e-06,2.7e-06,2.91e-06,18870018.46,53.22
2018-05-25,ETNBTC,2.67e-06,2.74e-06,2.59e-06,2.72e-06,16494847.33,43.87
2018-05-24,ETNBTC,2.56e-06,2.69e-06,2.52e-06,2.68e-06,13758707.89,35.86
2018-05-23,ETNBTC,2.6e-06,2.63e-06,2.5e-06,2.57e-06,18127274.16,46.6
2018-05-22,ETNBTC,2.7e-06,2.72e-06,2.57e-06,2.62e-06,18521572.1,48.95
2018-05-21,ETNBTC,2.73e-06,2.76e-06,2.65e-06,2.67e-06,16405878.33,44.35
2018-05-20,ETNBTC,2.77e-06,2.79e-06,2.72e-06,2.75e-06,13387882.52,36.71
2018-05-19,ETNBTC,2.78e-06,2.8e-06,2.72e-06,2.78e-06,14710913.72,40.55
2018-05-18,ETNBTC,2.73e-06,2.79e-06,2.7e-06,2.78e-06,15434860.89,42.34
2018-05-17,ETNBTC,2.8e-06,2.83e-06,2.72e-06,2.73e-06,13792702.0,38.12
2018-05-16,ETNBTC,2.69e-06,2.83e-06,2.65e-06,2.81e-06,18388635.89,50.4
2018-05-15,ETNBTC,2.69e-06,2.73e-06,2.6e-06,2.69e-06,15291201.2,40.93
2018-05-14,ETNBTC,2.8e-06,2.8e-06,2.64e-06,2.7e-06,15506866.93,42.09
2018-05-13,ETNBTC,2.85e-06,2.88e-06,2.7e-06,2.8e-06,15998795.98,44.35
2018-05-12,ETNBTC,2.87e-06,2.99e-06,2.8e-06,2.83e-06,12671135.71,36.2
2018-05-11,ETNBTC,3.05e-06,3.06e-06,2.75e-06,2.88e-06,21312585.38,61.9
2018-05-10,ETNBTC,3.01e-06,3.13e-06,2.97e-06,3.05e-06,17340853.21,52.59
2018-05-09,ETNBTC,2.95e-06,3.04e-06,2.92e-06,3.01e-06,10703247.69,31.92
2018-05-08,ETNBTC,3.0e-06,3.1e-06,2.93e-06,2.96e-06,20205962.04,61.14
2018-05-07,ETNBTC,3.02e-06,3.08e-06,2.9e-06,3.04e-06,21222787.28,63.7
2018-05-06,ETNBTC,3.14e-06,3.16e-06,2.84e-06,3.04e-06,26114747.3,78.55
2018-05-05,ETNBTC,3.26e-06,3.39e-06,3.12e-06,3.13e-06,27667441.42,89.57
2018-05-04,ETNBTC,3.66e-06,3.67e-06,3.22e-06,3.25e-06,39183911.71,135.26
2018-05-03,ETNBTC,2.89e-06,3.8e-06,2.83e-06,3.67e-06,92687287.67,313.44
2018-05-02,ETNBTC,2.75e-06,2.94e-06,2.73e-06,2.88e-06,24525307.57,68.61
2018-05-01,ETNBTC,2.66e-06,2.79e-06,2.65e-06,2.75e-06,19223548.88,52.28
2018-04-30,ETNBTC,2.61e-06,2.71e-06,2.59e-06,2.66e-06,17688133.13,46.77
2018-04-29,ETNBTC,2.72e-06,2.74e-06,2.6e-06,2.61e-06,16166411.96,43.07
2018-04-28,ETNBTC,2.77e-06,2.79e-06,2.68e-06,2.72e-06,16735772.76,45.78
2018-04-27,ETNBTC,2.75e-06,2.83e-06,2.7e-06,2.77e-06,20703193.73,57.19
2018-04-26,ETNBTC,2.77e-06,2.83e-06,2.7e-06,2.75e-06,16447176.93,45.46
2018-04-25,ETNBTC,2.96e-06,3.01e-06,2.7e-06,2.77e-06,28285207.29,79.37
2018-04-24,ETNBTC,2.59e-06,3.03e-06,2.54e-06,2.96e-06,32347000.34,87.81
2018-04-23,ETNBTC,2.66e-06,2.78e-06,2.51e-06,2.59e-06,22253755.9,58.08
2018-04-22,ETNBTC,2.74e-06,2.77e-06,2.65e-06,2.66e-06,15645642.49,42.23
2018-04-21,ETNBTC,2.82e-06,2.84e-06,2.72e-06,2.74e-06,14588905.42,40.66
2018-04-20,ETNBTC,2.74e-06,2.84e-06,2.73e-06,2.82e-06,20805476.56,57.99
2018-04-19,ETNBTC,2.8e-06,2.84e-06,2.72e-06,2.74e-06,17312729.13,47.85
2018-04-18,ETNBTC,2.76e-06,2.85e-06,2.73e-06,2.8e-06,17109206.89,47.32
2018-04-17,ETNBTC,2.82e-06,2.88e-06,2.72e-06,2.76e-06,24800533.9,68.72
2018-04-16,ETNBTC,2.91e-06,2.96e-06,2.75e-06,2.82e-06,24052876.58,68.53
2018-04-15,ETNBTC,3.0e-06,3.05e-06,2.9e-06,2.91e-06,17014612.83,50.79
2018-04-14,ETNBTC,3.13e-06,3.18e-06,3.0e-06,3.0e-06,13287828.59,40.67
2018-04-13,ETNBTC,3.0e-06,3.25e-06,2.96e-06,3.13e-06,22591110.27,69.85
2018-04-12,ETNBTC,3.04e-06,3.07e-06,2.96e-06,3.0e-06,16087385.89,48.61
2018-04-11,ETNBTC,3.09e-06,3.14e-06,3.02e-06,3.04e-06,13748966.57,42.24
2018-04-10,ETNBTC,3.16e-06,3.2e-06,3.05e-06,3.09e-06,14999114.55,46.61
2018-04-09,ETNBTC,3.14e-06,3.21e-06,3.12e-06,3.16e-06,12789166.49,40.49
2018-04-08,ETNBTC,3.28e-06,3.32e-06,3.1e-06,3.14e-06,12312643.9,39.06
2018-04-07,ETNBTC,3.34e-06,3.38e-06,3.25e-06,3.28e-06,16130514.92,53.34
2018-04-06,ETNBTC,2.94e-06,3.75e-06,2.93e-06,3.34e-06,36385106.05,117.14
2018-04-05,ETNBTC,2.94e-06,3.02e-06,2.9e-06,2.94e-06,15169205.18,44.71
2018-04-04,ETNBTC,3.13e-06,3.24e-06,2.75e-06,2.94e-06,21287664.97,63.39
2018-04-03,ETNBTC,2.8e-06,3.15e-06,2.7e-06,3.13e-06,26098542.02,74.2
2018-04-02,ETNBTC,2.9e-06,2.92e-06,2.75e-06,2.8e-06,9006406.46,25.53
2018-04-01,ETNBTC,2.98e-06,3.0e-06,2.86e-06,2.9e-06,7312470.17,21.43
2018-03-31,ETNBTC,3.03e-06,3.07e-06,2.85e-06,2.98e-06,10042059.73,29.91
2018-03-30,ETNBTC,2.81e-06,3.1e-06,2.71e-06,3.03e-06,18620672.46,53.56
2018-03-29,ETNBTC,3.12e-06,3.14e-06,2.77e-06,2.81e-06,15352190.09,45.31
2018-03-28,ETNBTC,3.16e-06,3.2e-06,3.01e-06,3.12e-06,14345031.02,44.73
2018-03-27,ETNBTC,3.07e-06,3.2e-06,3.04e-06,3.16e-06,15807821.28,49.57
2018-03-26,ETNBTC,3.33e-06,3.36e-06,3.0e-06,3.07e-06,20377096.78,63.88
2018-03-25,ETNBTC,3.34e-06,3.39e-06,3.3e-06,3.33e-06,8874405.6,29.6
2018-03-24,ETNBTC,3.33e-06,3.46e-06,3.29e-06,3.34e-06,14143131.42,47.41
2018-03-23,ETNBTC,3.36e-06,3.46e-06,3.26e-06,3.33e-06,13321351.35,44.78
2018-03-22,ETNBTC,3.57e-06,3.65e-06,3.3e-06,3.36e-06,18241354.3,62.65
2018-03-21,ETNBTC,3.9e-06,3.92e-06,3.43e-06,3.57e-06,17906344.49,65.78
2018-03-20,ETNBTC,4.08e-06,4.1e-06,3.8e-06,3.9e-06,14122126.21,55.53
2018-03-19,ETNBTC,4.2e-06,4.35e-06,3.91e-06,4.08e-06,18252166.58,74.49
2018-03-18,ETNBTC,4.07e-06,4.28e-06,3.2e-06,4.2e-06,39631922.02,148.53
2018-03-17,ETNBTC,4.35e-06,4.45e-06,3.98e-06,4.07e-06,13275249.17,55.93
2018-03-16,ETNBTC,4.67e-06,4.73e-06,4.17e-06,4.35e-06,27431172.81,119.46
2018-03-15,ETNBTC,5.07e-06,5.24e-06,4.53e-06,4.67e-06,19635828.05,95.46
2018-03-14,ETNBTC,5.5e-06,5.83e-06,5.0e-06,5.07e-06,26024191.31,139.84
2018-03-13,ETNBTC,5.21e-06,5.86e-06,4.94e-06,5.5e-06,28931466.37,156.07
2018-03-12,ETNBTC,5.51e-06,5.59e-06,5.11e-06,5.21e-06,14179787.44,75.31
2018-03-11,ETNBTC,5.65e-06,5.69e-06,5.43e-06,5.51e-06,9365083.82,52.24
2018-03-10,ETNBTC,5.61e-06,5.85e-06,5.58e-06,5.65e-06,13052216.41,74.34
2018-03-09,ETNBTC,5.7e-06,6.08e-06,5.3e-06,5.61e-06,28264954.83,158.27
2018-03-08,ETNBTC,5.84e-06,5.98e-06,5.59e-06,5.7e-06,13961382.47,80.06
2018-03-07,ETNBTC,5.92e-06,6.16e-06,5.56e-06,5.84e-06,22226770.01,129.67
2018-03-06,ETNBTC,6.56e-06,6.61e-06,5.58e-06,5.92e-06,33505449.17,203.76
2018-03-05,ETNBTC,6.81e-06,6.96e-06,6.39e-06,6.56e-06,29968811.13,199.71
2018-03-04,ETNBTC,6.49e-06,6.82e-06,6.18e-06,6.81e-06,16496336.68,106.22
2018-03-03,ETNBTC,6.4e-06,6.66e-06,6.13e-06,6.49e-06,18759827.75,120.02
2018-03-02,ETNBTC,6.84e-06,6.89e-06,4.35e-06,6.4e-06,55656651.49,341.54
2018-03-01,ETNBTC,6.3e-06,6.95e-06,6.2e-06,6.84e-06,27354720.33,183.68
2018-02-28,ETNBTC,7.33e-06,7.48e-06,6.3e-06,6.3e-06,32576671.06,227.36
2018-02-27,ETNBTC,7.72e-06,7.92e-06,7.2e-06,7.33e-06,29470763.52,219.8
2018-02-26,ETNBTC,9.19e-06,9.6e-06,7.59e-06,7.72e-06,48319694.47,405.37
2018-02-25,ETNBTC,7.58e-06,9.46e-06,7.57e-06,9.19e-06,34429814.17,285.21
2018-02-24,ETNBTC,7.49e-06,7.58e-06,7.43e-06,7.58e-06,10481373.81,78.76
2018-02-23,ETNBTC,7.49e-06,7.58e-06,7.4e-06,7.49e-06,12207452.31,90.86
2018-02-22,ETNBTC,7.64e-06,7.69e-06,7.33e-06,7.49e-06,16375109.22,122.64
2018-02-21,ETNBTC,7.32e-06,7.7e-06,7.15e-06,7.64e-06,20585802.91,152.23
2018-02-20,ETNBTC,7.82e-06,7.84e-06,7.1e-06,7.32e-06,27593642.8,203.51
2018-02-19,ETNBTC,7.91e-06,7.99e-06,7.8e-06,7.82e-06,16621097.47,130.82
2018-02-18,ETNBTC,8.03e-06,8.08e-06,7.8e-06,7.91e-06,19738561.37,156.57
2018-02-17,ETNBTC,7.93e-06,8.1e-06,7.87e-06,8.03e-06,23157035.05,185.09
2018-02-16,ETNBTC,7.32e-06,8.36e-06,7.1e-06,7.93e-06,39601633.55,310.88
2018-02-15,ETNBTC,7.95e-06,7.97e-06,7.21e-06,7.32e-06,24798413.6,189.07
2018-02-14,ETNBTC,7.9e-06,7.99e-06,7.8e-06,7.95e-06,21127230.11,166.82
2018-02-13,ETNBTC,7.99e-06,8.2e-06,7.87e-06,7.9e-06,23389331.67,186.85
2018-02-12,ETNBTC,7.85e-06,8.2e-06,7.76e-06,7.99e-06,25665183.09,205.16
2018-02-11,ETNBTC,8.04e-06,8.05e-06,7.6e-06,7.85e-06,19560414.98,154.16
2018-02-10,ETNBTC,8.25e-06,8.3e-06,7.84e-06,8.04e-06,25618568.33,206.97
2018-02-09,ETNBTC,8.58e-06,8.58e-06,8.03e-06,8.25e-06,18547286.9,153.05
2018-02-08,ETNBTC,8.2e-06,8.87e-06,8.09e-06,8.27e-06,20585376.64,175.83
2018-02-07,ETNBTC,7.92e-06,9.22e-06,7.54e-06,8.2e-06,71521305.04,608.9
2018-02-06,ETNBTC,6.77e-06,7.92e-06,6.44e-06,7.92e-06,75000380.08,529.85
2018-02-05,ETNBTC,7.42e-06,7.5e-06,6.56e-06,6.77e-06,57133521.78,398.74
2018-02-04,ETNBTC,8.09e-06,8.09e-06,7.34e-06,7.42e-06,33235128.09,256.55
2018-02-03,ETNBTC,7.86e-06,8.4e-06,7.7e-06,8.09e-06,39900006.17,321.97
2018-02-02,ETNBTC,7.52e-06,8.44e-06,6.04e-06,7.86e-06,85066316.34,613.14
2018-02-01,ETNBTC,8.33e-06,8.5e-06,6.65e-06,7.52e-06,56654540.32,435.43
2018-01-31,ETNBTC,7.82e-06,8.5e-06,7.74e-06,8.33e-06,35508817.08,283.42
2018-01-30,ETNBTC,8.43e-06,8.61e-06,7.69e-06,7.82e-06,50745465.46,408.56
2018-01-29,ETNBTC,8.99e-06,9.39e-06,8.09e-06,8.43e-06,50413677.25,435.6
2018-01-28,ETNBTC,9.82e-06,9.92e-06,7.73e-06,8.99e-06,49437117.08,446.93
2018-01-27,ETNBTC,9.79e-06,1.025e-05,9.4e-06,9.82e-06,26377898.28,258.95
2018-01-26,ETNBTC,1.054e-05,1.094e-05,9.79e-06,9.79e-06,33211680.42,343.5
2018-01-25,ETNBTC,1.104e-05,1.151e-05,1.054e-05,1.054e-05,25204519.97,277.0
2018-01-24,ETNBTC,1.133e-05,1.146e-05,1.085e-05,1.104e-05,26257730.49,293.09
2018-01-23,ETNBTC,1.132e-05,1.159e-05,1.116e-05,1.133e-05,27787992.52,316.35
2018-01-22,ETNBTC,1.156e-05,1.182e-05,1.115e-05,1.132e-05,33804246.13,384.6
2018-01-21,ETNBTC,1.201e-05,1.21e-05,1.102e-05,1.156e-05,36624125.44,422.96
2018-01-20,ETNBTC,1.213e-05,1.283e-05,1.154e-05,1.2e-05,59329003.93,719.85
2018-01-19,ETNBTC,1.019e-05,1.287e-05,1.005e-05,1.213e-05,60450976.97,686.69
2018-01-18,ETNBTC,1.021e-05,1.098e-05,1.01e-05,1.019e-05,40927912.46,432.35
2018-01-17,ETNBTC,1.025e-05,1.094e-05,8.19e-06,1.021e-05,63694930.67,624.25
2018-01-16,ETNBTC,1.137e-05,1.155e-05,8.9e-06,1.025e-05,73141080.97,751.98
2018-01-15,ETNBTC,1.181e-05,1.191e-05,1.1e-05,1.137e-05,38525910.3,442.37
2018-01-14,ETNBTC,1.24e-05,1.255e-05,1.16e-05,1.181e-05,38632648.92,463.69
2018-01-13,ETNBTC,1.098e-05,1.376e-05,1.092e-05,1.24e-05,83823095.82,1028.86
2018-01-12,ETNBTC,1.042e-05,1.099e-05,1.036e-05,1.098e-05,40270450.67,433.54
2018-01-11,ETNBTC,1.049e-05,1.129e-05,1.0e-05,1.042e-05,46982906.5,496.67
2018-01-10,ETNBTC,1.073e-05,1.119e-05,1.026e-05,1.049e-05,44390206.41,470.37
2018-01-09,ETNBTC,1.102e-05,1.138e-05,1.051e-05,1.073e-05,51064933.32,563.03
