Timezones are UTC,https://www.CryptoDataDownload.com
Date,Symbol,Open,High,Low,Close,Volume BTG,Volume CAD
2018-04-26,BTGCAD,93,103.89,86.16,100.56,385.59,36538.22
2018-04-25,BTGCAD,110,119.21,85,93,734.27,72719.81
2018-04-24,BTGCAD,101.81,154,101.81,110,1821.76,217078.65
2018-04-23,BTGCAD,81.9,104.99,81.9,101.81,743.5,69219.56
2018-04-22,BTGCAD,85,87,80.26,81.9,143.45,12122.4
2018-04-21,BTGCAD,88.61,90.05,79.1,85,534.78,44746.84
2018-04-20,BTGCAD,75.6,90.99,73.45,88.61,415.03,34653.77
2018-04-19,BTGCAD,71.4,78.01,69,75.6,307.97,22852.05
2018-04-18,BTGCAD,64.3,71.5,64.3,71.4,160.9,11034.01
2018-04-17,BTGCAD,66.5,67.69,63.8,64.3,237.67,15419.31
2018-04-16,BTGCAD,61.51,69.88,61.51,66.5,461.49,30138.54
2018-04-15,BTGCAD,57.99,62.83,57.05,61.51,138.89,8401.82
2018-04-14,BTGCAD,56.9,59.58,56.5,57.99,41.85,2426.07
2018-04-13,BTGCAD,59.47,62.55,56.23,56.9,303.36,18289.45
2018-04-12,BTGCAD,54.6,59.47,53.28,59.47,157.75,8786.86
2018-04-11,BTGCAD,52.42,55.54,51.42,54.6,57.88,3125.66
2018-04-10,BTGCAD,52.89,52.89,50.88,52.42,37.36,1931.87
2018-04-09,BTGCAD,53.6,56.74,51.01,52.89,139.91,7592.72
2018-04-08,BTGCAD,51.82,56.86,51.21,53.6,1053.44,57771.72
2018-04-07,BTGCAD,49.02,53.6,49.02,51.82,166.71,8497.4
2018-04-06,BTGCAD,53,55.93,40.02,49.02,293.47,14156.06
2018-04-05,BTGCAD,54.01,56.89,51.05,53,170.22,9227.98
2018-04-04,BTGCAD,60,60.99,54,54.01,50.04,2818.06
2018-04-03,BTGCAD,53.4,61.99,53.4,60,358.18,21332.51
2018-04-02,BTGCAD,55.84,56,51.94,53.4,103.53,5555.27
2018-04-01,BTGCAD,58.99,58.99,50.01,55.84,122.12,6537.87
2018-03-31,BTGCAD,58.1,62.97,57.33,58.99,90.53,5509.22
2018-03-30,BTGCAD,59,63,40,58.1,497.8,28733.48
2018-03-29,BTGCAD,68.45,70,56.64,59,361.34,22297.6
2018-03-28,BTGCAD,70.45,73.55,68.05,68.45,82.43,5829.42
2018-03-27,BTGCAD,74,74.74,68.02,70.45,234.95,16661.77
2018-03-26,BTGCAD,79.97,80,69.09,74,96.23,7028.54
2018-03-25,BTGCAD,77.99,80.95,75.04,79.97,78.17,6092.87
2018-03-24,BTGCAD,74.34,80.5,74.34,77.99,88.97,6919.07
2018-03-23,BTGCAD,80.21,83,73.03,74.34,117.65,8927.03
2018-03-22,BTGCAD,81.25,85,75.1,80.21,92.22,7448.82
2018-03-21,BTGCAD,85.63,89.31,80.09,81.25,126.88,10925.34
2018-03-20,BTGCAD,86.02,93,79.2,85.63,499.52,43123.39
2018-03-19,BTGCAD,73.01,91.88,73.01,86.02,285.45,23951.27
2018-03-18,BTGCAD,78.23,99.99,64.47,73.01,489.08,36672.72
2018-03-17,BTGCAD,86.04,88,74.61,78.23,217.72,17540.61
2018-03-16,BTGCAD,86.2,90.89,81,86.04,194.96,16405.86
2018-03-15,BTGCAD,90.02,104.32,81.12,86.2,288.13,25056.81
2018-03-14,BTGCAD,105.98,107.47,90,90.02,266.03,25078.69
2018-03-13,BTGCAD,107.99,108,100,105.98,46.01,4781.48
2018-03-12,BTGCAD,110.11,114.9,101.53,107.99,184.57,19955.27
2018-03-11,BTGCAD,105,114.98,102.09,110.11,176.94,19227.86
2018-03-10,BTGCAD,113.16,123.98,105,105,137.84,15592.64
2018-03-09,BTGCAD,113,124,90,113.16,702.75,73235.56
2018-03-08,BTGCAD,120,124.85,113,113,137.44,16207.52
2018-03-07,BTGCAD,129.53,132.28,114,120,289.02,35542.53
2018-03-06,BTGCAD,137.51,137.52,128,129.53,70.73,9405.64
2018-03-05,BTGCAD,139,144.3,137.51,137.51,82.99,11632.05
2018-03-04,BTGCAD,140.4,143.5,135.03,139,78.68,10922.42
2018-03-03,BTGCAD,141.11,145.44,139.03,140.4,101.46,14393.0
2018-03-02,BTGCAD,145,148.46,139,141.11,71.22,10182.56
2018-03-01,BTGCAD,142.51,152,138.26,145,132.27,19305.17
2018-02-28,BTGCAD,151.99,152.69,140,142.51,134.0,20061.56
2018-02-27,BTGCAD,143.17,153.99,141.7,151.99,154.09,22876.71
2018-02-26,BTGCAD,139.01,146.94,137.17,143.17,194.86,27594.59
2018-02-25,BTGCAD,143,148.25,135.12,139.01,272.01,37594.89
2018-02-24,BTGCAD,147.01,154.23,138.06,143,295.79,42909.17
2018-02-23,BTGCAD,147,154.22,141.62,147.01,265.32,39495.52
2018-02-22,BTGCAD,152.66,160.98,133.6,147,441.48,62556.06
2018-02-21,BTGCAD,161,165.62,144.01,152.66,338.44,51553.18
2018-02-20,BTGCAD,174.94,176.99,160.5,161,436.57,74995.37
2018-02-19,BTGCAD,166.04,175,160.03,174.94,603.08,99672.21
2018-02-18,BTGCAD,184.15,193.32,165,166.04,830.76,149073.02
2018-02-17,BTGCAD,175.96,184.98,172.01,184.15,241.76,43563.4
2018-02-16,BTGCAD,162,191,162,175.96,515.15,89992.77
2018-02-15,BTGCAD,156.09,166.89,152,162,594.96,93986.9
2018-02-14,BTGCAD,145.51,160,145.51,156.09,612.21,94859.83
2018-02-13,BTGCAD,143,151.97,137.17,145.51,208.87,30713.61
2018-02-12,BTGCAD,144.45,146.69,135.01,143,188.49,26655.65
2018-02-11,BTGCAD,145,149.95,130,144.45,199.8,27919.96
2018-02-10,BTGCAD,155,165,140,145,406.79,61099.97
2018-02-09,BTGCAD,133.5,167,125.59,155,623.72,94334.9
2018-02-08,BTGCAD,113.99,138.04,103,133.5,246.1,32127.44
2018-02-07,BTGCAD,117,135.95,104.65,113.99,480.24,57873.93
2018-02-06,BTGCAD,104,126.23,81.01,117,503.11,50638.03
2018-02-05,BTGCAD,136,155,92.01,104,419.6,48523.86
2018-02-04,BTGCAD,157.05,164.96,128.99,136,393.69,57381.61
2018-02-03,BTGCAD,143.13,179.94,135.01,157.05,395.76,62792.38
2018-02-02,BTGCAD,157,157,113.8,143.13,450.37,62273.78
2018-02-01,BTGCAD,187,196,137.32,157,302.75,49310.3
2018-01-31,BTGCAD,197,209.9,182,187,224.45,42891.56
2018-01-30,BTGCAD,222,224,188.3,197,1328.67,291048.8
2018-01-29,BTGCAD,228.01,235,220,222,383.92,85402.75
2018-01-28,BTGCAD,227.57,249,220,228.01,1711.43,390002.71
2018-01-27,BTGCAD,225.05,249,218.01,227.57,382.46,88708.89
2018-01-26,BTGCAD,237,242,215,225.05,580.0,133604.24
2018-01-25,BTGCAD,235,239.99,229.93,237,351.0,81483.71
2018-01-24,BTGCAD,240,240.09,229.93,235,197.22,46223.78
2018-01-23,BTGCAD,237.97,256.25,222.78,240,179.07,42522.55
2018-01-22,BTGCAD,252,279.51,221,237.97,529.85,134704.66
2018-01-21,BTGCAD,290.01,297.99,240.02,252,375.41,99410.36
2018-01-20,BTGCAD,279.99,302.78,263,290.01,387.83,110630.4
2018-01-19,BTGCAD,246.06,314.99,246.06,279.99,405.81,115449.21
2018-01-18,BTGCAD,235,294.71,223.58,246.06,542.31,137865.48
2018-01-17,BTGCAD,264,270.99,176,235,1468.42,328326.08
2018-01-16,BTGCAD,341.5,353.99,205,264,1497.55,410883.94
2018-01-15,BTGCAD,355,429.47,330.01,341.5,2274.76,890428.41
2018-01-14,BTGCAD,399.99,449.98,331,355,1321.01,533392.01
2018-01-13,BTGCAD,273.97,430,273.97,399.99,1844.11,664973.85
2018-01-12,BTGCAD,265.01,300,265,273.97,622.63,172297.38
2018-01-11,BTGCAD,302.58,302.58,262.24,265.01,714.65,199298.48
2018-01-10,BTGCAD,290.15,306.52,281.01,302.58,480.11,140048.64
2018-01-09,BTGCAD,302,316.49,285.01,290.15,722.52,213390.55
2018-01-08,BTGCAD,307.03,309.99,281,302,515.48,150888.45
2018-01-07,BTGCAD,305.02,328,295.61,307.03,551.58,172329.2
2018-01-06,BTGCAD,281.05,317.79,280.5,305.02,317.44,94178.52
2018-01-05,BTGCAD,295.5,317.6,280,281.05,1602.97,461198.92
2018-01-04,BTGCAD,303.5,313.88,285.01,295.5,525.5,157382.88
2018-01-03,BTGCAD,319.01,323.96,303.1,303.5,292.57,91049.14
2018-01-02,BTGCAD,315.95,328,306,319.01,412.72,131066.67
2018-01-01,BTGCAD,323.98,349.96,310,315.95,640.33,209489.58
2017-12-31,BTGCAD,300.1,324.5,295,323.98,359.11,111733.57
2017-12-30,BTGCAD,343.94,343.98,300.1,300.1,514.28,161896.11
2017-12-29,BTGCAD,330,360,320.06,343.94,557.77,187986.53
2017-12-28,BTGCAD,353.92,358.91,315,330,351.64,117758.73
2017-12-27,BTGCAD,359.97,388.99,341.26,353.92,520.77,186258.91
2017-12-26,BTGCAD,361.56,368.59,342,359.97,363.41,128042.1
2017-12-25,BTGCAD,349.01,368.97,342,361.56,400.73,144869.84
2017-12-24,BTGCAD,369.02,372,325.1,349.01,1111.21,381442.41
2017-12-23,BTGCAD,351,419.99,334.03,369.02,1692.21,625996.61
2017-12-22,BTGCAD,440,490,299.99,351,1730.14,609603.03
2017-12-21,BTGCAD,525.96,525.96,425.01,440,1203.69,579503.45
2017-12-20,BTGCAD,430.03,603.33,407.01,525.96,7292.49,3813466.31
2017-12-19,BTGCAD,380,437,375,430.03,7112.87,2963229.28
2017-12-18,BTGCAD,374.97,380,351.01,380,1761.43,656278.78
2017-12-17,BTGCAD,379.46,380,365,374.97,602.77,225316.48
2017-12-16,BTGCAD,368.59,388.01,347.38,379.46,950.8,352816.05
2017-12-15,BTGCAD,422,425,347.37,368.59,2417.19,965946.11
2017-12-14,BTGCAD,335,422,301.01,422,3171.32,1181700.15
2017-12-13,BTGCAD,344.25,352.95,301.02,335,497.46,165645.42
2017-12-12,BTGCAD,305,355,293.75,344.25,1603.5,519382.39
2017-12-11,BTGCAD,274.31,332,270.02,305,1031.75,321539.56
2017-12-10,BTGCAD,309.99,309.99,250,274.31,576.94,154675.0
2017-12-09,BTGCAD,285.01,310,278.01,309.99,868.0,252216.68
2017-12-08,BTGCAD,275.03,310.44,261,285.01,854.64,245776.96
2017-12-07,BTGCAD,325.01,354,275,275.03,675.11,207531.12
2017-12-06,BTGCAD,390,390,325.01,325.01,1619.83,584271.22
2017-12-05,BTGCAD,406,413.86,389,390,465.25,183828.78
2017-12-04,BTGCAD,393.01,415,391.3,406,723.27,289864.32
2017-12-03,BTGCAD,381.99,420,360,393.01,830.41,320342.04
2017-12-02,BTGCAD,373.04,386,370,381.99,191.71,72708.13
2017-12-01,BTGCAD,370.11,386.93,349,373.04,348.51,130520.87
2017-11-30,BTGCAD,409.01,414.99,309,370.11,1413.86,534145.23
2017-11-29,BTGCAD,386.55,438,381,409.01,912.08,377478.0
