Timezones are UTC,https://www.CryptoDataDownload.com
Date,Symbol,Open,High,Low,Close,Volume ETH,Volume USD
2018-06-04 09-PM,ETHUSD,597,600.88,596.28,599.92,358.47,214508.41
2018-06-04 08-PM,ETHUSD,592.08,597,590.53,597,200.78,118974.79
2018-06-04 07-PM,ETHUSD,589.21,592.9,589.21,592.08,220.5,130329.22
2018-06-04 06-PM,ETHUSD,588.08,590.21,586.16,589.21,575.94,338690.6
2018-06-04 05-PM,ETHUSD,586.29,589.87,583.36,588.08,626.71,367967.98
2018-06-04 04-PM,ETHUSD,589.8,590.88,586.03,586.29,357.08,210350.19
2018-06-04 03-PM,ETHUSD,588.04,593.43,587.9,589.8,368.0,217347.54
2018-06-04 02-PM,ETHUSD,595.25,595.87,585.04,588.04,869.45,512144.55
2018-06-04 01-PM,ETHUSD,597.39,599.99,594.52,595.25,1210.13,722885.58
2018-06-04 12-PM,ETHUSD,595.35,599.54,594.48,597.39,619.86,370260.35
2018-06-04 11-AM,ETHUSD,606.19,606.19,593.91,595.35,710.78,426075.59
2018-06-04 10-AM,ETHUSD,607.81,608,605.58,606.19,504.91,306292.78
2018-06-04 09-AM,ETHUSD,605.74,608.09,602.58,607.81,677.37,409670.27
2018-06-04 08-AM,ETHUSD,607.76,608.68,604.31,605.74,695.5,421307.27
2018-06-04 07-AM,ETHUSD,607.03,610.21,606.32,607.76,408.33,248308.51
2018-06-04 06-AM,ETHUSD,616.7,616.89,604.3,607.03,1026.56,626698.07
2018-06-04 05-AM,ETHUSD,619.03,619.29,613.77,616.7,473.72,292430.23
2018-06-04 04-AM,ETHUSD,619.71,619.71,617.65,619.03,249.56,154377.19
2018-06-04 03-AM,ETHUSD,615.58,619.84,615.48,619.71,351.91,217770.01
2018-06-04 02-AM,ETHUSD,620.44,620.44,615.56,615.58,376.86,232590.09
2018-06-04 01-AM,ETHUSD,622.37,623.28,618.72,620.44,348.78,216645.18
2018-06-04 12-AM,ETHUSD,618.67,625.05,618.67,622.37,493.92,307521.72
2018-06-03 11-PM,ETHUSD,616.49,619.26,615.64,618.67,418.11,257872.04
2018-06-03 10-PM,ETHUSD,617.17,618.63,614.83,616.49,299.85,184762.5
2018-06-03 09-PM,ETHUSD,619.26,619.26,616.41,617.17,339.46,209690.35
2018-06-03 08-PM,ETHUSD,616.02,619.54,613.44,619.26,346.56,213400.44
2018-06-03 07-PM,ETHUSD,612.82,617.33,610.59,616.02,634.27,389705.08
2018-06-03 06-PM,ETHUSD,618.92,619.33,612.39,612.82,298.84,184012.88
2018-06-03 05-PM,ETHUSD,615.65,619,612.26,618.92,759.92,467917.69
2018-06-03 04-PM,ETHUSD,622.89,623.36,615.06,615.65,939.71,581191.15
2018-06-03 03-PM,ETHUSD,621.54,622.89,617.78,622.89,296.32,183883.11
2018-06-03 02-PM,ETHUSD,620.92,622.52,616.85,621.54,511.55,316955.91
2018-06-03 01-PM,ETHUSD,619.5,624.37,618.03,620.92,526.21,326881.03
2018-06-03 12-PM,ETHUSD,619.83,619.98,616.35,619.5,525.77,325307.98
2018-06-03 11-AM,ETHUSD,617.07,620.96,617.07,619.83,234.13,145062.46
2018-06-03 10-AM,ETHUSD,621.62,621.95,615.38,617.07,733.4,453514.85
2018-06-03 09-AM,ETHUSD,621.06,623.45,617.22,621.62,711.79,441326.98
2018-06-03 08-AM,ETHUSD,603.45,624.86,602.26,621.06,881.27,541614.17
2018-06-03 07-AM,ETHUSD,601,603.45,600.11,603.45,873.46,525437.14
2018-06-03 06-AM,ETHUSD,593.96,601.99,593.38,601,679.58,407491.79
2018-06-03 05-AM,ETHUSD,592.38,593.99,591.52,593.96,237.12,140517.08
2018-06-03 04-AM,ETHUSD,592.8,593.69,591.31,592.38,287.33,170209.87
2018-06-03 03-AM,ETHUSD,591.72,593.73,590.74,592.8,397.44,235386.96
2018-06-03 02-AM,ETHUSD,591.93,592.77,589.55,591.72,458.96,271360.88
2018-06-03 01-AM,ETHUSD,592.25,593.79,591.33,591.93,496.15,294155.5
2018-06-03 12-AM,ETHUSD,589.73,592.76,588.83,592.25,362.61,214384.52
2018-06-02 11-PM,ETHUSD,590.95,591.77,589.53,589.73,363.81,214960.63
2018-06-02 10-PM,ETHUSD,590.55,592.49,590.02,590.95,478.34,282638.06
2018-06-02 09-PM,ETHUSD,591.04,592.51,590,590.55,478.78,283022.68
2018-06-02 08-PM,ETHUSD,596.16,596.49,590.75,591.04,897.06,533067.71
2018-06-02 07-PM,ETHUSD,594.5,597.28,593.16,596.16,659.04,392470.09
2018-06-02 06-PM,ETHUSD,588.29,596.37,587.96,594.5,794.13,469887.21
2018-06-02 05-PM,ETHUSD,589.08,591.8,587.29,588.29,697.53,410862.54
2018-06-02 04-PM,ETHUSD,590.82,591.87,587.69,589.08,611.39,360473.13
2018-06-02 03-PM,ETHUSD,592.34,595.68,589.69,590.82,787.44,466355.72
2018-06-02 02-PM,ETHUSD,590.03,592.66,589.22,592.34,370.72,218930.58
2018-06-02 01-PM,ETHUSD,589.27,592.76,589.27,590.03,380.44,224862.77
2018-06-02 12-PM,ETHUSD,591.11,593.08,589.16,589.27,977.96,578164.07
2018-06-02 11-AM,ETHUSD,590.04,591.79,588.29,591.11,459.52,271125.34
2018-06-02 10-AM,ETHUSD,595.77,597.15,589.96,590.04,451.71,268003.27
2018-06-02 09-AM,ETHUSD,595.31,596.92,594.08,595.77,349.49,208132.27
2018-06-02 08-AM,ETHUSD,588.12,596.83,588.1,595.31,416.73,247339.12
2018-06-02 07-AM,ETHUSD,588.1,590.94,586.66,588.12,833.15,490350.32
2018-06-02 06-AM,ETHUSD,581.37,588.97,578,588.1,436.73,253864.01
2018-06-02 05-AM,ETHUSD,578.79,582.48,578,581.37,453.03,263075.59
2018-06-02 04-AM,ETHUSD,579.08,579.5,577.39,578.79,366.82,212137.56
2018-06-02 03-AM,ETHUSD,581.52,583,578.54,579.08,321.8,186829.74
2018-06-02 02-AM,ETHUSD,580.69,582.26,579.31,581.52,349.07,202848.37
2018-06-02 01-AM,ETHUSD,577.3,582.01,577.11,580.69,435.35,252293.1
2018-06-02 12-AM,ETHUSD,579.81,582.58,576.32,577.3,435.27,252610.19
2018-06-01 11-PM,ETHUSD,581.41,583.91,579.37,579.81,368.46,214221.84
2018-06-01 10-PM,ETHUSD,573.19,582,572.79,581.41,567.5,327839.03
2018-06-01 09-PM,ETHUSD,568.68,573.3,568.15,573.19,328.02,187173.84
2018-06-01 08-PM,ETHUSD,573.75,574.33,568.08,568.68,694.54,397091.95
2018-06-01 07-PM,ETHUSD,567.95,574.5,567.85,573.75,414.58,236730.87
2018-06-01 06-PM,ETHUSD,569.7,570.08,567.73,567.95,277.49,157799.72
2018-06-01 05-PM,ETHUSD,575.01,575.05,568.01,569.7,574.84,328160.76
2018-06-01 04-PM,ETHUSD,578.03,581.04,575,575.01,751.55,434398.72
2018-06-01 03-PM,ETHUSD,577.74,579.73,575.26,578.03,481.39,277890.12
2018-06-01 02-PM,ETHUSD,577.1,578.07,576.32,577.74,267.36,154363.17
2018-06-01 01-PM,ETHUSD,576.36,577.18,574.89,577.1,398.11,229297.87
2018-06-01 12-PM,ETHUSD,574.02,579.21,573.15,576.36,638.82,368319.68
2018-06-01 11-AM,ETHUSD,587.2,588.78,573.41,574.02,753.11,437607.47
2018-06-01 10-AM,ETHUSD,586.26,587.7,585.17,587.2,227.35,133340.43
2018-06-01 09-AM,ETHUSD,589.63,590.61,585.17,586.26,411.91,241954.34
2018-06-01 08-AM,ETHUSD,584,590.39,582.24,589.63,300.32,175823.0
2018-06-01 07-AM,ETHUSD,583.2,586.95,582.76,584,457.71,267687.82
2018-06-01 06-AM,ETHUSD,576.41,583.99,576.17,583.2,439.89,255785.46
2018-06-01 05-AM,ETHUSD,575.5,576.8,574.86,576.41,251.64,144909.69
2018-06-01 04-AM,ETHUSD,575.13,575.96,572.39,575.5,362.74,208410.06
2018-06-01 03-AM,ETHUSD,574.9,577.07,570.95,575.13,315.49,181353.99
2018-06-01 02-AM,ETHUSD,579.62,582.25,572.43,574.9,702.29,405281.07
2018-06-01 01-AM,ETHUSD,581.41,581.52,578.83,579.62,317.89,184332.38
2018-06-01 12-AM,ETHUSD,579.17,583.97,578.63,581.41,244.17,142043.03
2018-05-31 11-PM,ETHUSD,572.88,579.8,572.5,579.17,371.87,214403.45
2018-05-31 10-PM,ETHUSD,583.53,583.53,569.21,572.88,1065.77,611410.65
2018-05-31 09-PM,ETHUSD,581.28,584.98,579.93,583.53,329.18,191465.72
2018-05-31 08-PM,ETHUSD,575.71,584.92,575.13,581.28,402.85,234230.2
2018-05-31 07-PM,ETHUSD,578.23,578.9,575.01,575.71,453.56,261723.62
2018-05-31 06-PM,ETHUSD,582.83,584.46,577.78,578.23,490.77,285195.34
2018-05-31 05-PM,ETHUSD,574.74,584.85,574.64,582.83,658.19,382013.68
2018-05-31 04-PM,ETHUSD,576.83,576.83,572.33,574.74,411.94,236665.12
2018-05-31 03-PM,ETHUSD,574.54,578.01,574.54,576.83,369.8,213258.6
2018-05-31 02-PM,ETHUSD,573.82,575,571.04,574.54,676.68,387350.35
2018-05-31 01-PM,ETHUSD,574.69,575.94,570.31,573.82,611.67,350489.99
2018-05-31 12-PM,ETHUSD,574.98,580.25,574.36,574.69,551.77,318361.3
2018-05-31 11-AM,ETHUSD,571.82,576.96,571.82,574.98,480.21,276299.75
2018-05-31 10-AM,ETHUSD,571.36,572.78,570.06,571.82,318.1,181788.73
2018-05-31 09-AM,ETHUSD,570.97,573.78,570.26,571.36,361.85,206962.36
2018-05-31 08-AM,ETHUSD,573.55,574.74,568,570.97,453.5,259067.7
2018-05-31 07-AM,ETHUSD,575.45,576.69,572.78,573.55,396.66,228066.32
2018-05-31 06-AM,ETHUSD,572.12,578.47,570.46,575.45,464.55,267122.48
2018-05-31 05-AM,ETHUSD,571.36,574.9,569.91,572.12,451.04,257961.47
2018-05-31 04-AM,ETHUSD,563.01,572.1,562.03,571.36,604.0,342553.8
2018-05-31 03-AM,ETHUSD,561.16,567.46,561.08,563.01,504.64,285069.89
2018-05-31 02-AM,ETHUSD,558.49,561.16,557,561.16,307.73,172114.01
2018-05-31 01-AM,ETHUSD,562.89,564,557.87,558.49,307.27,172515.55
2018-05-31 12-AM,ETHUSD,559.62,563.57,556.18,562.89,472.91,264337.12
2018-05-30 11-PM,ETHUSD,553.95,562.34,553.26,559.62,580.35,324229.93
2018-05-30 10-PM,ETHUSD,552.22,555.49,551.15,553.95,424.61,234913.23
2018-05-30 09-PM,ETHUSD,551.9,553.08,550.16,552.22,315.75,174153.29
2018-05-30 08-PM,ETHUSD,551.89,556.27,551.02,551.9,330.4,182980.16
2018-05-30 07-PM,ETHUSD,550.42,552.07,548.29,551.89,370.95,204071.41
2018-05-30 06-PM,ETHUSD,551.83,552.97,549.38,550.42,267.84,147632.53
2018-05-30 05-PM,ETHUSD,547.12,552,545.43,551.83,657.02,360271.38
2018-05-30 04-PM,ETHUSD,551.94,553.81,546.1,547.12,493.31,271346.44
2018-05-30 03-PM,ETHUSD,556.58,557.8,550,551.94,836.79,463208.17
2018-05-30 02-PM,ETHUSD,569.29,572.13,554.65,556.58,660.07,371865.8
2018-05-30 01-PM,ETHUSD,571.33,571.54,565.13,569.29,441.82,251157.51
2018-05-30 12-PM,ETHUSD,572.14,574.2,570.28,571.33,640.13,366089.92
2018-05-30 11-AM,ETHUSD,571.79,576.84,570.1,572.14,486.51,278832.34
