Created on 08-07-2019,https://www.CryptoDataDownload.com
Date,Symbol,Open,High,Low,Close,Volume TRX,Volume BTC
2019-03-02,TRXBTC,6.14e-06,6.16e-06,5.82e-06,5.93e-06,305390441.0,1816.35
2019-03-01,TRXBTC,6.21e-06,6.22e-06,6.08e-06,6.14e-06,150584878.0,926.29
2019-02-28,TRXBTC,6.27e-06,6.29e-06,6.12e-06,6.21e-06,195231155.0,1210.88
2019-02-27,TRXBTC,6.34e-06,6.38e-06,6.23e-06,6.27e-06,212677076.0,1336.22
2019-02-26,TRXBTC,6.29e-06,6.42e-06,6.16e-06,6.34e-06,278660507.0,1753.48
2019-02-25,TRXBTC,6.21e-06,6.44e-06,6.2e-06,6.29e-06,363655948.0,2291.44
2019-02-24,TRXBTC,6.14e-06,6.59e-06,5.93e-06,6.21e-06,828210661.0,5233.25
2019-02-23,TRXBTC,6.28e-06,6.32e-06,6.06e-06,6.14e-06,248985078.0,1538.26
2019-02-22,TRXBTC,6.28e-06,6.32e-06,6.22e-06,6.28e-06,133896948.0,840.12
2019-02-21,TRXBTC,6.3e-06,6.35e-06,6.2e-06,6.28e-06,167300872.0,1050.77
2019-02-20,TRXBTC,6.34e-06,6.39e-06,6.21e-06,6.3e-06,243974557.0,1536.96
2019-02-19,TRXBTC,6.39e-06,6.66e-06,6.27e-06,6.34e-06,322268370.0,2083.73
2019-02-18,TRXBTC,6.48e-06,6.58e-06,6.32e-06,6.39e-06,306983206.0,1975.77
2019-02-17,TRXBTC,6.51e-06,6.57e-06,6.47e-06,6.48e-06,145078219.0,944.14
2019-02-16,TRXBTC,6.58e-06,6.6e-06,6.48e-06,6.51e-06,145431651.0,949.29
2019-02-15,TRXBTC,6.48e-06,6.66e-06,6.48e-06,6.58e-06,199618501.0,1311.03
2019-02-14,TRXBTC,6.67e-06,6.73e-06,6.44e-06,6.48e-06,226022601.0,1478.34
2019-02-13,TRXBTC,6.72e-06,6.96e-06,6.62e-06,6.67e-06,314261120.0,2119.57
2019-02-12,TRXBTC,6.77e-06,6.87e-06,6.61e-06,6.72e-06,342276198.0,2298.78
2019-02-11,TRXBTC,7.01e-06,7.31e-06,6.62e-06,6.77e-06,535904104.0,3688.6
2019-02-10,TRXBTC,7.16e-06,7.17e-06,6.67e-06,7.01e-06,474785919.0,3331.1
2019-02-09,TRXBTC,7.33e-06,7.6e-06,7.14e-06,7.16e-06,336774172.0,2467.3
2019-02-08,TRXBTC,7.56e-06,7.69e-06,7.27e-06,7.33e-06,366089186.0,2738.42
2019-02-07,TRXBTC,7.49e-06,7.73e-06,7.44e-06,7.56e-06,246113375.0,1865.42
2019-02-06,TRXBTC,7.55e-06,7.83e-06,7.4e-06,7.49e-06,400161370.0,3021.18
2019-02-05,TRXBTC,7.79e-06,8.04e-06,7.5e-06,7.55e-06,608113588.0,4696.94
2019-02-04,TRXBTC,7.36e-06,8.41e-06,7.26e-06,7.79e-06,1158439235.0,9056.98
2019-02-03,TRXBTC,7.45e-06,7.5e-06,7.3e-06,7.36e-06,178055994.0,1319.86
2019-02-02,TRXBTC,7.56e-06,7.58e-06,7.38e-06,7.45e-06,179814112.0,1343.75
2019-02-01,TRXBTC,7.31e-06,7.66e-06,7.01e-06,7.56e-06,439890840.0,3259.35
2019-01-31,TRXBTC,7.85e-06,7.9e-06,7.31e-06,7.31e-06,539732234.0,4094.15
2019-01-30,TRXBTC,7.95e-06,8.13e-06,7.75e-06,7.85e-06,486846538.0,3861.92
2019-01-29,TRXBTC,7.78e-06,8.1e-06,7.64e-06,7.95e-06,401170395.0,3165.61
2019-01-28,TRXBTC,8.17e-06,8.19e-06,7.35e-06,7.78e-06,1372917328.0,10715.34
2019-01-27,TRXBTC,7.99e-06,8.58e-06,7.88e-06,8.17e-06,1072568178.0,8841.95
2019-01-26,TRXBTC,7.44e-06,8.09e-06,7.36e-06,7.99e-06,664191078.0,5213.05
2019-01-25,TRXBTC,7.49e-06,7.54e-06,7.39e-06,7.44e-06,247027035.0,1845.08
2019-01-24,TRXBTC,7.41e-06,7.61e-06,7.34e-06,7.49e-06,329629900.0,2468.47
2019-01-23,TRXBTC,7.33e-06,7.57e-06,7.2e-06,7.41e-06,522477983.0,3872.61
2019-01-22,TRXBTC,7.18e-06,7.49e-06,7.13e-06,7.33e-06,829052360.0,6075.47
2019-01-21,TRXBTC,6.66e-06,7.23e-06,6.63e-06,7.18e-06,729010116.0,5113.49
2019-01-20,TRXBTC,6.59e-06,6.78e-06,6.51e-06,6.66e-06,380692052.0,2524.23
2019-01-19,TRXBTC,6.79e-06,6.82e-06,6.47e-06,6.59e-06,406140416.0,2694.46
2019-01-18,TRXBTC,6.9e-06,7.05e-06,6.75e-06,6.79e-06,429699300.0,2956.95
2019-01-17,TRXBTC,6.92e-06,7.16e-06,6.66e-06,6.9e-06,674990193.0,4660.65
2019-01-16,TRXBTC,6.76e-06,6.98e-06,6.63e-06,6.92e-06,496064113.0,3372.87
2019-01-15,TRXBTC,6.95e-06,7.22e-06,6.58e-06,6.76e-06,1177547534.0,8089.4
2019-01-14,TRXBTC,5.99e-06,7.07e-06,5.92e-06,6.95e-06,2278068675.0,15184.56
2019-01-13,TRXBTC,6.41e-06,6.48e-06,5.92e-06,5.99e-06,721481126.0,4419.22
2019-01-12,TRXBTC,6.81e-06,6.83e-06,6.3e-06,6.41e-06,985739817.0,6389.09
2019-01-11,TRXBTC,7.07e-06,7.61e-06,6.78e-06,6.81e-06,1519199832.0,10822.02
2019-01-10,TRXBTC,7.03e-06,8.62e-06,6.64e-06,7.07e-06,4069547329.0,30318.89
2019-01-09,TRXBTC,6.54e-06,7.39e-06,6.39e-06,7.03e-06,1606857413.0,11221.46
2019-01-08,TRXBTC,5.88e-06,6.69e-06,5.78e-06,6.54e-06,1387391459.0,8794.15
2019-01-07,TRXBTC,5.64e-06,6.02e-06,5.55e-06,5.88e-06,450868047.0,2614.51
2019-01-06,TRXBTC,5.81e-06,6.04e-06,5.58e-06,5.64e-06,675226211.0,3930.72
2019-01-05,TRXBTC,5.55e-06,6.1e-06,5.51e-06,5.81e-06,950082767.0,5550.45
2019-01-04,TRXBTC,5.23e-06,5.78e-06,5.18e-06,5.55e-06,664728589.0,3644.87
2019-01-03,TRXBTC,5.14e-06,5.37e-06,5.03e-06,5.23e-06,385534580.0,2016.15
2019-01-02,TRXBTC,5.08e-06,5.18e-06,5.01e-06,5.14e-06,232687994.0,1188.95
2019-01-01,TRXBTC,5.04e-06,5.19e-06,4.8e-06,5.08e-06,172233262.0,874.53
2018-12-31,TRXBTC,5.15e-06,5.2e-06,5.02e-06,5.04e-06,144484464.0,737.6
2018-12-30,TRXBTC,5.25e-06,5.27e-06,5.12e-06,5.15e-06,162367648.0,844.41
2018-12-29,TRXBTC,5.28e-06,5.33e-06,5.13e-06,5.25e-06,251989478.0,1317.39
2018-12-28,TRXBTC,5.04e-06,5.36e-06,4.93e-06,5.28e-06,356217913.0,1841.85
2018-12-27,TRXBTC,5.3e-06,5.33e-06,5.02e-06,5.04e-06,289542599.0,1504.99
2018-12-26,TRXBTC,5.26e-06,5.42e-06,5.16e-06,5.3e-06,415508546.0,2192.6
2018-12-25,TRXBTC,5.15e-06,5.28e-06,4.88e-06,5.26e-06,533434948.0,2714.78
2018-12-24,TRXBTC,5.24e-06,5.63e-06,5.05e-06,5.15e-06,999223941.0,5346.02
2018-12-23,TRXBTC,5.23e-06,5.46e-06,5.11e-06,5.24e-06,564084936.0,2963.79
2018-12-22,TRXBTC,5.15e-06,5.5e-06,4.79e-06,5.23e-06,1100184157.0,5702.62
2018-12-21,TRXBTC,4.2e-06,5.54e-06,4.18e-06,5.15e-06,1943191108.0,9710.47
2018-12-20,TRXBTC,4.18e-06,4.32e-06,4.11e-06,4.2e-06,437832620.0,1848.1
2018-12-19,TRXBTC,4.03e-06,4.48e-06,4.01e-06,4.18e-06,806796563.0,3470.24
2018-12-18,TRXBTC,4.01e-06,4.12e-06,3.97e-06,4.03e-06,300632530.0,1212.52
2018-12-17,TRXBTC,4.0e-06,4.09e-06,3.94e-06,4.01e-06,276262103.0,1107.94
2018-12-16,TRXBTC,3.96e-06,4.08e-06,3.93e-06,4.0e-06,207371478.0,832.36
2018-12-15,TRXBTC,3.94e-06,3.99e-06,3.9e-06,3.96e-06,133786222.0,528.29
2018-12-14,TRXBTC,3.96e-06,4.0e-06,3.92e-06,3.94e-06,187916676.0,743.23
2018-12-13,TRXBTC,3.82e-06,3.97e-06,3.8e-06,3.96e-06,179307305.0,701.12
2018-12-12,TRXBTC,3.89e-06,3.93e-06,3.82e-06,3.82e-06,185329589.0,719.23
2018-12-11,TRXBTC,3.82e-06,3.93e-06,3.81e-06,3.89e-06,185695248.0,719.53
2018-12-10,TRXBTC,3.78e-06,3.85e-06,3.72e-06,3.82e-06,144937793.0,548.16
2018-12-09,TRXBTC,3.88e-06,3.91e-06,3.76e-06,3.78e-06,203542337.0,780.56
2018-12-08,TRXBTC,3.89e-06,3.99e-06,3.82e-06,3.88e-06,289001346.0,1126.47
2018-12-07,TRXBTC,3.64e-06,3.95e-06,3.59e-06,3.89e-06,578809400.0,2197.38
2018-12-06,TRXBTC,3.72e-06,3.75e-06,3.59e-06,3.64e-06,323207355.0,1188.44
2018-12-05,TRXBTC,3.63e-06,3.77e-06,3.58e-06,3.72e-06,276668043.0,1023.77
2018-12-04,TRXBTC,3.55e-06,3.76e-06,3.5e-06,3.63e-06,280162681.0,1017.53
2018-12-03,TRXBTC,3.6e-06,3.64e-06,3.48e-06,3.55e-06,235576967.0,839.95
2018-12-02,TRXBTC,3.6e-06,3.63e-06,3.56e-06,3.6e-06,188487418.0,677.5
2018-12-01,TRXBTC,3.6e-06,3.7e-06,3.5e-06,3.6e-06,316431588.0,1138.8
2018-11-30,TRXBTC,3.67e-06,3.68e-06,3.39e-06,3.6e-06,645036664.0,2265.83
2018-11-29,TRXBTC,3.44e-06,3.89e-06,3.42e-06,3.67e-06,1167677986.0,4275.31
2018-11-28,TRXBTC,3.11e-06,3.75e-06,3.08e-06,3.44e-06,1332404543.0,4578.68
2018-11-27,TRXBTC,3.08e-06,3.12e-06,3.04e-06,3.11e-06,211674532.0,652.08
2018-11-26,TRXBTC,3.06e-06,3.14e-06,3.04e-06,3.08e-06,313149853.0,966.91
2018-11-25,TRXBTC,3.22e-06,3.23e-06,2.98e-06,3.06e-06,381778705.0,1176.49
2018-11-24,TRXBTC,3.14e-06,3.22e-06,3.12e-06,3.22e-06,250370292.0,791.89
2018-11-23,TRXBTC,3.17e-06,3.18e-06,3.09e-06,3.14e-06,212605669.0,666.23
2018-11-22,TRXBTC,3.21e-06,3.23e-06,3.16e-06,3.17e-06,149932401.0,477.86
2018-11-21,TRXBTC,3.11e-06,3.22e-06,3.06e-06,3.21e-06,361845903.0,1138.34
2018-11-20,TRXBTC,3.23e-06,3.3e-06,2.84e-06,3.11e-06,763859950.0,2345.28
2018-11-19,TRXBTC,3.34e-06,3.35e-06,3.09e-06,3.23e-06,454397556.0,1449.46
2018-11-18,TRXBTC,3.38e-06,3.42e-06,3.34e-06,3.34e-06,156134757.0,526.78
2018-11-17,TRXBTC,3.38e-06,3.4e-06,3.32e-06,3.38e-06,137514457.0,462.98
2018-11-16,TRXBTC,3.37e-06,3.47e-06,3.36e-06,3.38e-06,221653603.0,755.39
2018-11-15,TRXBTC,3.38e-06,3.4e-06,3.24e-06,3.37e-06,302776297.0,1006.66
2018-11-14,TRXBTC,3.44e-06,3.44e-06,3.21e-06,3.38e-06,465148340.0,1548.59
2018-11-13,TRXBTC,3.52e-06,3.54e-06,3.43e-06,3.44e-06,185591671.0,647.64
2018-11-12,TRXBTC,3.57e-06,3.58e-06,3.46e-06,3.52e-06,218008303.0,768.34
2018-11-11,TRXBTC,3.58e-06,3.6e-06,3.54e-06,3.57e-06,106897340.0,381.69
2018-11-10,TRXBTC,3.61e-06,3.61e-06,3.55e-06,3.58e-06,147815952.0,529.46
2018-11-09,TRXBTC,3.57e-06,3.63e-06,3.56e-06,3.61e-06,151784742.0,546.06
2018-11-08,TRXBTC,3.68e-06,3.69e-06,3.56e-06,3.57e-06,232849152.0,845.19
2018-11-07,TRXBTC,3.79e-06,3.81e-06,3.63e-06,3.68e-06,345755030.0,1286.06
2018-11-06,TRXBTC,3.71e-06,3.82e-06,3.68e-06,3.79e-06,447814968.0,1682.57
