Timezones are UTC,https://www.CryptoDataDownload.com
Date,Symbol,Open,High,Low,Close,Volume MAI,Volume DBTC
2018-04-16,MAIDBTC,4.297e-05,4.349e-05,4.0e-05,4.063e-05,2885275.0,120.82
2018-04-15,MAIDBTC,4.09e-05,4.372e-05,4.059e-05,4.297e-05,2792142.0,116.63
2018-04-14,MAIDBTC,4.161e-05,4.211e-05,4.005e-05,4.09e-05,2902823.0,119.25
2018-04-13,MAIDBTC,3.983e-05,4.276e-05,3.972e-05,4.161e-05,2990891.0,124.35
2018-04-12,MAIDBTC,4.074e-05,4.19e-05,3.852e-05,3.983e-05,3115693.0,126.39
2018-04-11,MAIDBTC,4.117e-05,4.149e-05,3.896e-05,4.074e-05,2732136.0,110.2
2018-04-10,MAIDBTC,3.841e-05,4.193e-05,3.782e-05,4.117e-05,2111175.0,84.61
2018-04-09,MAIDBTC,3.945e-05,4.073e-05,3.745e-05,3.841e-05,2311788.0,89.44
2018-04-08,MAIDBTC,3.777e-05,3.979e-05,3.732e-05,3.945e-05,3315728.0,127.31
2018-04-07,MAIDBTC,3.644e-05,3.797e-05,3.627e-05,3.777e-05,2190929.0,81.25
2018-04-06,MAIDBTC,3.495e-05,3.8e-05,3.48e-05,3.644e-05,2388905.0,85.88
2018-04-05,MAIDBTC,3.611e-05,3.654e-05,3.473e-05,3.495e-05,3054934.0,109.16
2018-04-04,MAIDBTC,3.692e-05,3.723e-05,3.591e-05,3.611e-05,2641877.0,96.1
