Created on 08-07-2019,https://www.CryptoDataDownload.com
Date,Symbol,Open,High,Low,Close,Volume REP,Volume ETH
2019-02-28,REPETH,0.09346,0.09467,0.09145,0.0915,202.57,18.78
2019-02-27,REPETH,0.09436,0.09867,0.09209,0.09346,165.89,15.66
2019-02-26,REPETH,0.09409,0.09508,0.09405,0.09436,14.57,1.38
2019-02-25,REPETH,0.09457,0.09499,0.0913,0.09409,301.21,28.41
2019-02-24,REPETH,0.08919,0.09609,0.08649,0.09457,477.61,43.61
2019-02-23,REPETH,0.09295,0.09373,0.08919,0.08919,24.74,2.27
2019-02-22,REPETH,0.09415,0.09415,0.09295,0.09295,13.91,1.3
2019-02-21,REPETH,0.0946,0.09628,0.09415,0.09415,8.59,0.816
2019-02-20,REPETH,0.0967,0.09805,0.0946,0.0946,322.63,31.01
2019-02-19,REPETH,0.09941,0.09941,0.0946,0.0967,205.59,19.76
2019-02-18,REPETH,0.1036,0.1087,0.09685,0.09941,303.48,30.54
2019-02-17,REPETH,0.109,0.1102,0.1019,0.1036,2215.96,228.52
2019-02-16,REPETH,0.1098,0.1109,0.109,0.109,25.28,2.76
2019-02-15,REPETH,0.111,0.111,0.1098,0.1098,7.61,0.8392
2019-02-14,REPETH,0.1097,0.1123,0.1085,0.111,86.65,9.55
2019-02-13,REPETH,0.1118,0.1119,0.1081,0.1097,361.47,39.81
2019-02-12,REPETH,0.111,0.1212,0.1102,0.1118,661.55,75.21
2019-02-11,REPETH,0.1087,0.112,0.1084,0.111,179.75,19.85
2019-02-10,REPETH,0.1152,0.117,0.108,0.1087,580.56,65.37
2019-02-09,REPETH,0.117,0.1173,0.1145,0.1152,268.58,31.2
2019-02-08,REPETH,0.1256,0.1259,0.1153,0.117,440.94,52.94
2019-02-07,REPETH,0.125,0.1276,0.1226,0.1256,208.35,26.11
2019-02-06,REPETH,0.1252,0.1354,0.125,0.125,435.09,56.14
2019-02-05,REPETH,0.1277,0.13,0.1236,0.1252,268.07,34.27
2019-02-04,REPETH,0.1348,0.1392,0.1257,0.1277,542.4,71.43
2019-02-03,REPETH,0.1352,0.145,0.1316,0.1348,763.84,105.32
2019-02-02,REPETH,0.1183,0.1456,0.1183,0.1352,1785.64,240.22
2019-02-01,REPETH,0.1178,0.124,0.1143,0.1183,3065.92,361.25
2019-01-31,REPETH,0.1102,0.1198,0.1075,0.1178,893.15,100.24
2019-01-30,REPETH,0.1153,0.1164,0.1066,0.1102,23941.33,2612.26
2019-01-29,REPETH,0.1079,0.1208,0.107,0.1153,54078.53,6073.28
2019-01-28,REPETH,0.1151,0.1163,0.1027,0.1079,25998.97,2710.0
2019-01-27,REPETH,0.118,0.1188,0.1098,0.1151,2343.84,269.29
2019-01-26,REPETH,0.1218,0.1222,0.1168,0.118,112.42,13.47
2019-01-25,REPETH,0.1282,0.1282,0.1194,0.1218,146.72,17.98
2019-01-24,REPETH,0.1245,0.1291,0.119,0.1282,413.68,51.08
2019-01-23,REPETH,0.1296,0.1317,0.1211,0.1245,586.79,73.36
2019-01-22,REPETH,0.1446,0.1479,0.1273,0.1296,1272.79,168.44
2019-01-21,REPETH,0.1532,0.1539,0.1399,0.1446,1265.94,181.38
2019-01-20,REPETH,0.1412,0.163,0.1412,0.1532,3239.54,492.1
2019-01-19,REPETH,0.1271,0.1616,0.1233,0.1412,21056.1,3158.62
2019-01-18,REPETH,0.1232,0.1273,0.1041,0.1271,24510.4,2977.57
2019-01-17,REPETH,0.1151,0.136,0.1129,0.1232,35411.64,4325.83
2019-01-16,REPETH,0.07968,0.1157,0.07888,0.1151,25747.55,2548.26
2019-01-15,REPETH,0.0796,0.08637,0.07681,0.07968,5193.39,425.62
2019-01-14,REPETH,0.07017,0.08832,0.0688,0.0796,7767.82,637.65
2019-01-13,REPETH,0.0727,0.075,0.07017,0.07017,431.29,31.57
2019-01-12,REPETH,0.0736,0.0736,0.07045,0.0727,715.44,51.68
2019-01-11,REPETH,0.0715,0.076,0.0715,0.0736,2318.58,170.57
2019-01-10,REPETH,0.06687,0.0715,0.06559,0.0715,1467.17,100.74
2019-01-09,REPETH,0.06722,0.06899,0.06496,0.06687,2537.37,170.91
2019-01-08,REPETH,0.06186,0.0679,0.06186,0.06722,4862.34,321.03
2019-01-07,REPETH,0.06091,0.0625,0.06091,0.06186,801.65,50.0
2019-01-06,REPETH,0.06013,0.062,0.05926,0.06091,691.32,42.22
2019-01-05,REPETH,0.05974,0.0639,0.05662,0.06013,6138.5,369.96
2019-01-04,REPETH,0.05782,0.05974,0.05669,0.05974,841.98,48.21
2019-01-03,REPETH,0.05731,0.06268,0.05731,0.05782,2484.47,147.04
2019-01-02,REPETH,0.05857,0.06054,0.05583,0.05731,1558.38,89.32
2019-01-01,REPETH,0.05843,0.06059,0.057,0.05857,1000.07,57.93
2018-12-31,REPETH,0.05987,0.0603,0.05748,0.05843,300.73,17.52
2018-12-30,REPETH,0.06032,0.06355,0.05875,0.05987,807.77,49.72
2018-12-29,REPETH,0.05872,0.06938,0.05741,0.06032,8291.46,503.58
2018-12-28,REPETH,0.06327,0.06327,0.05804,0.05872,1540.81,91.41
2018-12-27,REPETH,0.06176,0.06768,0.06108,0.06327,4545.41,296.3
2018-12-26,REPETH,0.06074,0.06268,0.05951,0.06176,915.11,55.86
2018-12-25,REPETH,0.06269,0.06376,0.058,0.06074,5034.44,310.3
2018-12-24,REPETH,0.0659,0.07182,0.06034,0.06269,6345.71,403.4
2018-12-23,REPETH,0.06475,0.0755,0.06,0.0659,8694.5,589.88
2018-12-22,REPETH,0.0655,0.06699,0.06433,0.06475,144.09,9.5
2018-12-21,REPETH,0.06515,0.0664,0.06329,0.0655,2313.85,150.65
2018-12-20,REPETH,0.0684,0.0694,0.06412,0.06515,2012.09,133.62
2018-12-19,REPETH,0.06403,0.0745,0.06346,0.0684,5171.3,365.87
2018-12-18,REPETH,0.06643,0.07468,0.06403,0.06403,4859.19,330.8
2018-12-17,REPETH,0.06644,0.06697,0.065,0.06643,1271.26,83.87
2018-12-16,REPETH,0.06682,0.06752,0.06573,0.06644,274.72,18.35
2018-12-15,REPETH,0.0686,0.06891,0.066,0.06682,955.18,64.22
2018-12-14,REPETH,0.07191,0.07487,0.06795,0.0686,486.51,34.62
2018-12-13,REPETH,0.07582,0.07582,0.0714,0.07191,136.87,10.0
2018-12-12,REPETH,0.07222,0.07823,0.07091,0.07582,14227.17,1049.74
2018-12-11,REPETH,0.0659,0.07416,0.0648,0.07227,1752.54,120.48
2018-12-10,REPETH,0.06788,0.06788,0.06544,0.0659,1107.35,72.88
2018-12-09,REPETH,0.06783,0.06858,0.06658,0.06788,517.28,34.9
2018-12-08,REPETH,0.06865,0.07181,0.06711,0.06783,1226.56,84.78
2018-12-07,REPETH,0.07531,0.08044,0.0655,0.06865,43164.7,3200.3
2018-12-06,REPETH,0.07259,0.08,0.07122,0.07531,13339.98,1001.49
2018-12-05,REPETH,0.0745,0.075,0.07122,0.07259,39.11,2.84
2018-12-04,REPETH,0.07224,0.0745,0.07,0.0745,158.89,11.42
2018-12-03,REPETH,0.07271,0.07293,0.07101,0.07224,132.56,9.57
2018-12-02,REPETH,0.0738,0.07467,0.071,0.07271,405.56,29.5
2018-12-01,REPETH,0.07266,0.07462,0.0723,0.0738,337.41,24.99
2018-11-30,REPETH,0.074,0.07459,0.07144,0.07266,59.08,4.31
2018-11-29,REPETH,0.07063,0.074,0.07063,0.074,187.8,13.49
2018-11-28,REPETH,0.0706,0.07308,0.0687,0.07063,624.48,43.79
2018-11-27,REPETH,0.07042,0.0723,0.07,0.0706,321.5,22.8
2018-11-26,REPETH,0.06751,0.07489,0.06736,0.07042,17382.75,1246.18
2018-11-25,REPETH,0.07274,0.07498,0.0633,0.06751,11086.92,771.57
2018-11-24,REPETH,0.07537,0.07735,0.07148,0.07274,585.25,43.59
2018-11-23,REPETH,0.08,0.0857,0.07537,0.07537,9962.76,816.09
2018-11-22,REPETH,0.0664,0.08,0.06604,0.08,4701.71,346.17
2018-11-21,REPETH,0.0643,0.0664,0.06103,0.0664,1238.51,79.31
2018-11-20,REPETH,0.05999,0.0643,0.0587,0.0643,2124.64,127.38
2018-11-19,REPETH,0.0627,0.06458,0.05779,0.05999,7512.86,448.58
2018-11-18,REPETH,0.06235,0.06324,0.06196,0.0627,30.63,1.92
2018-11-17,REPETH,0.06417,0.06417,0.062,0.06235,596.98,38.03
2018-11-16,REPETH,0.0618,0.06417,0.06015,0.06417,1410.57,87.1
2018-11-15,REPETH,0.06187,0.06211,0.06016,0.0618,1677.56,102.51
2018-11-14,REPETH,0.06393,0.0664,0.0611,0.06187,4369.54,275.01
2018-11-13,REPETH,0.06433,0.06433,0.063,0.06393,2404.71,152.37
2018-11-12,REPETH,0.06552,0.06552,0.06315,0.06433,1255.1,81.07
2018-11-11,REPETH,0.0697,0.0697,0.06532,0.06552,190.13,12.67
2018-11-10,REPETH,0.0694,0.07013,0.06932,0.0697,220.78,15.38
2018-11-09,REPETH,0.06934,0.0709,0.06934,0.0694,156.5,10.99
2018-11-08,REPETH,0.06745,0.06936,0.06743,0.06934,173.25,11.78
2018-11-07,REPETH,0.06773,0.06844,0.0665,0.06745,447.1,30.5
2018-11-06,REPETH,0.07021,0.07021,0.06666,0.06773,566.15,38.49
2018-11-05,REPETH,0.06972,0.07114,0.06946,0.07021,67.31,4.75
2018-11-04,REPETH,0.07629,0.07631,0.069,0.06972,345.33,24.87
2018-11-03,REPETH,0.0735,0.07741,0.07333,0.07629,1061.58,79.45
2018-11-02,REPETH,0.07217,0.0735,0.07151,0.0735,260.84,18.94
2018-11-01,REPETH,0.07267,0.07267,0.07141,0.07217,109.89,7.86
2018-10-31,REPETH,0.07436,0.07436,0.07119,0.07267,98.27,7.18
2018-10-30,REPETH,0.073,0.07436,0.07208,0.07436,627.74,46.06
2018-10-29,REPETH,0.07217,0.075,0.07145,0.073,550.25,40.57
2018-10-28,REPETH,0.06905,0.07328,0.06905,0.07217,285.77,20.5
2018-10-27,REPETH,0.06767,0.07402,0.06634,0.06905,1534.58,105.42
2018-10-26,REPETH,0.06838,0.06877,0.06621,0.06767,182.8,12.3
2018-10-25,REPETH,0.07071,0.07071,0.06781,0.06838,1348.61,93.37
2018-10-24,REPETH,0.06656,0.07409,0.06656,0.07071,5414.87,385.86
2018-10-23,REPETH,0.065,0.067,0.06489,0.06656,2167.0,142.74
2018-10-22,REPETH,0.06376,0.065,0.06373,0.065,388.15,25.08
2018-10-21,REPETH,0.06132,0.06542,0.06132,0.06376,1143.64,73.32
2018-10-20,REPETH,0.06086,0.0617,0.06086,0.06132,49.94,3.05
2018-10-19,REPETH,0.0628,0.0628,0.06075,0.06086,115.93,7.11
2018-10-18,REPETH,0.06148,0.0628,0.06088,0.0628,64.1,3.99
2018-10-17,REPETH,0.06038,0.0615,0.05973,0.06148,1391.61,85.18
2018-10-16,REPETH,0.05914,0.05914,0.05914,0.05914,0.0,0.0
2018-10-15,REPETH,0.0625,0.0625,0.05798,0.05914,1493.41,88.43
2018-10-14,REPETH,0.06251,0.06251,0.06094,0.0625,107.75,6.64
2018-10-13,REPETH,0.06015,0.0679,0.06015,0.06251,5436.95,347.54
2018-10-12,REPETH,0.06072,0.06159,0.05789,0.06015,1023.38,61.68
2018-10-11,REPETH,0.0589,0.06198,0.0589,0.06072,4093.45,248.07
2018-10-10,REPETH,0.0579,0.0604,0.0576,0.0589,2411.94,142.2
2018-10-09,REPETH,0.05783,0.0579,0.05682,0.0579,72.18,4.13
2018-10-08,REPETH,0.05666,0.058,0.0565,0.05783,255.19,14.61
2018-10-07,REPETH,0.05656,0.0569,0.056,0.05666,1268.55,71.94
2018-10-06,REPETH,0.0561,0.05754,0.05563,0.05656,1045.74,59.0
2018-10-05,REPETH,0.05783,0.05949,0.0553,0.0561,1227.45,70.01
2018-10-04,REPETH,0.05854,0.059,0.05761,0.05783,290.86,16.87
2018-10-03,REPETH,0.05823,0.05902,0.0579,0.05854,657.68,38.59
2018-10-02,REPETH,0.05794,0.0602,0.05776,0.05823,2106.51,125.31
2018-10-01,REPETH,0.05785,0.0596,0.0575,0.05794,379.57,22.14
2018-09-30,REPETH,0.05814,0.06199,0.05762,0.05785,689.11,41.05
2018-09-29,REPETH,0.05967,0.06163,0.05676,0.05814,1321.36,77.87
2018-09-28,REPETH,0.05927,0.06126,0.05828,0.05967,983.53,59.35
2018-09-27,REPETH,0.05922,0.0612,0.0581,0.05927,875.19,52.35
2018-09-26,REPETH,0.05967,0.06134,0.0589,0.05922,1557.16,93.57
2018-09-25,REPETH,0.05768,0.06622,0.05768,0.05967,5821.3,357.64
2018-09-24,REPETH,0.0555,0.05805,0.055,0.05768,1397.59,78.58
2018-09-23,REPETH,0.05694,0.05738,0.05506,0.0555,1272.61,70.96
2018-09-22,REPETH,0.05807,0.05807,0.05591,0.05694,935.39,53.33
2018-09-21,REPETH,0.05858,0.06156,0.05611,0.05807,1481.07,88.3
2018-09-20,REPETH,0.05986,0.062,0.0579,0.05858,1211.92,72.35
2018-09-19,REPETH,0.059,0.06051,0.05802,0.05986,821.97,48.87
2018-09-18,REPETH,0.06204,0.0626,0.0576,0.059,6359.14,382.12
2018-09-17,REPETH,0.06125,0.06289,0.05972,0.06204,1691.09,103.45
2018-09-16,REPETH,0.0599,0.06268,0.0599,0.06125,1500.03,92.01
2018-09-15,REPETH,0.064,0.06445,0.0582,0.0599,4606.59,284.89
2018-09-14,REPETH,0.06621,0.067,0.06267,0.064,2210.57,142.33
2018-09-13,REPETH,0.07247,0.07247,0.06569,0.06621,1895.93,131.3
2018-09-12,REPETH,0.07536,0.0762,0.07093,0.07247,2192.57,159.61
2018-09-11,REPETH,0.07149,0.07833,0.07149,0.07536,2093.78,158.96
2018-09-10,REPETH,0.0744,0.0751,0.07149,0.07149,582.55,42.32
2018-09-09,REPETH,0.07161,0.07594,0.07157,0.0744,1719.67,127.03
2018-09-08,REPETH,0.07145,0.07351,0.071,0.07161,759.36,55.13
2018-09-07,REPETH,0.0711,0.07328,0.07071,0.07145,2093.8,149.42
2018-09-06,REPETH,0.0759,0.0759,0.07071,0.0711,926.57,66.73
2018-09-05,REPETH,0.07223,0.07594,0.07168,0.0759,916.23,67.95
2018-09-04,REPETH,0.0715,0.07309,0.07096,0.07223,1577.35,113.83
2018-09-03,REPETH,0.06928,0.0715,0.0687,0.0715,842.06,59.0
2018-09-02,REPETH,0.06942,0.07003,0.0687,0.06928,429.41,29.84
2018-09-01,REPETH,0.06962,0.06996,0.06863,0.06942,500.99,34.62
2018-08-31,REPETH,0.07028,0.07171,0.06901,0.06962,691.88,48.76
2018-08-30,REPETH,0.07171,0.07171,0.0694,0.07028,702.97,49.44
2018-08-29,REPETH,0.0715,0.0729,0.07016,0.07171,572.11,41.0
2018-08-28,REPETH,0.06975,0.07156,0.06975,0.0715,440.19,31.15
2018-08-27,REPETH,0.06999,0.07067,0.0692,0.06975,571.35,39.95
2018-08-26,REPETH,0.06812,0.07064,0.06812,0.06999,2467.59,172.54
2018-08-25,REPETH,0.06751,0.0693,0.06676,0.06812,1742.94,119.27
2018-08-24,REPETH,0.06931,0.071,0.06598,0.06751,4613.59,313.13
2018-08-23,REPETH,0.06851,0.06931,0.0663,0.06931,343.82,23.62
2018-08-22,REPETH,0.06886,0.0696,0.06598,0.06851,2728.26,185.34
2018-08-21,REPETH,0.06536,0.069,0.06449,0.06886,4111.12,276.35
2018-08-20,REPETH,0.06194,0.06703,0.06194,0.06536,1310.88,84.51
2018-08-19,REPETH,0.06122,0.0637,0.0606,0.06194,3224.82,200.53
2018-08-18,REPETH,0.06119,0.0639,0.06,0.06122,2688.97,166.26
2018-08-17,REPETH,0.05895,0.063,0.05714,0.06119,3703.09,226.89
2018-08-16,REPETH,0.05958,0.0609,0.05527,0.05895,3365.38,196.42
2018-08-15,REPETH,0.05851,0.06083,0.05789,0.05958,2804.47,167.07
2018-08-14,REPETH,0.067,0.06789,0.05621,0.05851,16864.35,1032.12
2018-08-13,REPETH,0.06587,0.06939,0.06587,0.067,4183.07,283.28
2018-08-12,REPETH,0.06556,0.06556,0.06556,0.06556,0.0,0.0
2018-08-11,REPETH,0.06874,0.07139,0.06443,0.06556,2610.48,176.98
2018-08-10,REPETH,0.071,0.07158,0.0631,0.06874,1727.51,116.76
2018-08-09,REPETH,0.063,0.073,0.06203,0.071,5849.67,381.26
2018-08-08,REPETH,0.07069,0.07126,0.063,0.063,2730.27,180.03
2018-08-07,REPETH,0.06857,0.07169,0.06819,0.07069,619.14,43.44
2018-08-06,REPETH,0.07,0.07,0.06855,0.06857,247.07,17.01
2018-08-05,REPETH,0.06971,0.071,0.0688,0.07,193.43,13.57
2018-08-04,REPETH,0.07052,0.07125,0.06898,0.06971,64.68,4.56
2018-08-03,REPETH,0.07223,0.07249,0.06836,0.07052,279.5,19.66
2018-08-02,REPETH,0.07261,0.0745,0.07075,0.07223,971.37,70.39
2018-08-01,REPETH,0.069,0.07401,0.0675,0.07261,946.21,67.11
2018-07-31,REPETH,0.06852,0.07122,0.06711,0.069,1817.64,126.24
2018-07-30,REPETH,0.06574,0.071,0.0652,0.06852,1698.17,116.72
2018-07-29,REPETH,0.06405,0.06892,0.06382,0.06574,820.24,54.34
2018-07-28,REPETH,0.06586,0.06586,0.06372,0.06405,177.02,11.38
2018-07-27,REPETH,0.065,0.06652,0.06337,0.06586,1079.96,70.03
2018-07-26,REPETH,0.06371,0.06658,0.063,0.065,844.42,54.83
2018-07-25,REPETH,0.06432,0.06658,0.06151,0.06371,1984.17,125.26
2018-07-24,REPETH,0.07203,0.07203,0.06175,0.06432,6612.37,430.62
2018-07-23,REPETH,0.07722,0.08358,0.07035,0.07203,3361.56,259.22
2018-07-22,REPETH,0.06419,0.091,0.06374,0.07722,12507.39,1002.95
2018-07-21,REPETH,0.06287,0.06504,0.06251,0.06419,786.95,50.11
2018-07-20,REPETH,0.06515,0.06675,0.06287,0.06287,1249.76,80.37
2018-07-19,REPETH,0.06531,0.06608,0.06301,0.06515,4470.05,289.38
2018-07-18,REPETH,0.0639,0.06628,0.0613,0.06531,1471.37,94.13
2018-07-17,REPETH,0.06243,0.06514,0.06132,0.0639,2218.95,141.21
2018-07-16,REPETH,0.06402,0.0655,0.06207,0.06243,3000.83,191.0
2018-07-15,REPETH,0.06509,0.06509,0.06159,0.06402,1428.17,90.35
2018-07-14,REPETH,0.06485,0.06573,0.06415,0.06509,2012.65,131.51
2018-07-13,REPETH,0.07004,0.07034,0.06316,0.06485,2184.81,144.11
2018-07-12,REPETH,0.07114,0.07232,0.07004,0.07004,389.66,27.72
2018-07-11,REPETH,0.071,0.07274,0.07,0.07114,290.67,20.69
2018-07-10,REPETH,0.07261,0.074,0.07084,0.071,1119.62,80.99
2018-07-09,REPETH,0.0699,0.07326,0.0695,0.07261,2019.21,141.76
2018-07-08,REPETH,0.07286,0.07435,0.06827,0.0699,1634.86,116.47
2018-07-07,REPETH,0.07713,0.078,0.06954,0.07286,1453.3,106.93
2018-07-06,REPETH,0.07795,0.08271,0.07669,0.07713,1215.97,95.95
2018-07-05,REPETH,0.07669,0.078,0.07644,0.07795,360.54,27.73
2018-07-04,REPETH,0.07714,0.07767,0.0746,0.07669,347.31,26.41
2018-07-03,REPETH,0.07714,0.07891,0.07619,0.07714,792.05,61.0
2018-07-02,REPETH,0.07611,0.07889,0.07447,0.07714,596.34,45.65
2018-07-01,REPETH,0.07828,0.07955,0.07585,0.07611,361.14,28.2
2018-06-30,REPETH,0.07537,0.07891,0.074,0.07828,540.37,41.4
2018-06-29,REPETH,0.07202,0.079,0.07202,0.07537,1006.8,75.89
2018-06-28,REPETH,0.06827,0.081,0.06827,0.07202,4077.6,292.84
2018-06-27,REPETH,0.07,0.07,0.06704,0.06827,230.58,15.6
2018-06-26,REPETH,0.07,0.07,0.0681,0.07,7242.92,506.78
2018-06-25,REPETH,0.06786,0.07,0.06643,0.07,740.5,51.11
2018-06-24,REPETH,0.06455,0.06793,0.06455,0.06786,252.9,16.78
2018-06-23,REPETH,0.06568,0.06646,0.063,0.06455,624.08,39.8
2018-06-22,REPETH,0.0674,0.07,0.06451,0.06568,2884.59,200.26
2018-06-21,REPETH,0.06725,0.06741,0.06608,0.0674,52.99,3.54
2018-06-20,REPETH,0.06747,0.06854,0.06554,0.06725,372.6,24.81
2018-06-19,REPETH,0.06661,0.06896,0.066,0.06747,571.28,38.65
2018-06-18,REPETH,0.06763,0.06822,0.06591,0.06661,372.57,24.76
2018-06-17,REPETH,0.06724,0.06783,0.06566,0.06763,409.84,27.35
2018-06-16,REPETH,0.06721,0.06728,0.06562,0.06724,267.24,17.86
2018-06-15,REPETH,0.06621,0.06728,0.0654,0.06721,85.8,5.69
2018-06-14,REPETH,0.06438,0.06841,0.064,0.06621,639.09,42.25
2018-06-13,REPETH,0.0625,0.06572,0.06129,0.06438,505.61,32.02
2018-06-12,REPETH,0.0629,0.06444,0.06125,0.0625,619.63,39.05
2018-06-11,REPETH,0.06268,0.06351,0.06089,0.0629,182.9,11.39
2018-06-10,REPETH,0.06251,0.065,0.062,0.06268,180.0,11.39
2018-06-09,REPETH,0.06366,0.06409,0.06251,0.06251,36.76,2.34
2018-06-08,REPETH,0.06511,0.06511,0.063,0.06366,161.61,10.34
2018-06-07,REPETH,0.06307,0.06594,0.06307,0.06511,2037.46,132.28
2018-06-06,REPETH,0.06382,0.06382,0.062,0.06307,301.56,19.1
2018-06-05,REPETH,0.06375,0.06391,0.0621,0.06382,905.47,56.75
2018-06-04,REPETH,0.06571,0.06582,0.06326,0.06375,966.02,61.83
2018-06-03,REPETH,0.06882,0.06919,0.06567,0.06571,417.09,28.03
2018-06-02,REPETH,0.06799,0.06982,0.06703,0.06882,616.39,41.96
2018-06-01,REPETH,0.0662,0.06858,0.06541,0.06799,1544.51,104.22
2018-05-31,REPETH,0.06459,0.06658,0.06336,0.0662,930.15,61.26
2018-05-30,REPETH,0.06622,0.07322,0.0642,0.06459,2319.08,157.82
2018-05-29,REPETH,0.06448,0.06877,0.06255,0.06622,2147.87,141.61
2018-05-28,REPETH,0.06698,0.0687,0.06402,0.06448,1273.17,83.56
2018-05-27,REPETH,0.0665,0.068,0.06581,0.06698,277.75,18.65
2018-05-26,REPETH,0.06732,0.06901,0.06597,0.0665,297.0,19.79
2018-05-25,REPETH,0.06971,0.06982,0.06676,0.06732,374.26,25.36
2018-05-24,REPETH,0.07331,0.07331,0.06757,0.06971,409.84,28.49
2018-05-23,REPETH,0.07015,0.07337,0.06722,0.07331,1559.09,110.19
2018-05-22,REPETH,0.0728,0.07486,0.0701,0.07015,635.18,45.78
2018-05-21,REPETH,0.07564,0.07564,0.0728,0.0728,436.07,32.11
2018-05-20,REPETH,0.0772,0.07789,0.0741,0.07564,309.39,23.09
2018-05-19,REPETH,0.07977,0.07977,0.07573,0.0772,123.77,9.6
