Timezones are UTC,https://www.CryptoDataDownload.com
Date,Symbol,Open,High,Low,Close,Volume XVG,Volume USD
2017-12-26,XVGUSD,0.163,0.21,0.14,0.198,8536000.0,1485183.36
2017-12-25,XVGUSD,0.2451,0.25,0.14,0.163,5885000.0,1119147.49
2017-12-24,XVGUSD,0.208,0.27,0.2,0.2451,6378000.0,1440539.99
2017-12-23,XVGUSD,0.1275,0.3,0.123,0.208,12318000.0,2605833.21
2017-12-22,XVGUSD,0.135,0.15,0.065,0.1275,8834000.0,937191.7
2017-12-21,XVGUSD,0.14,0.163,0.102,0.135,6389000.0,855013.63
2017-12-20,XVGUSD,0.081,0.1599,0.055,0.14,12134000.0,1420421.79
2017-12-19,XVGUSD,0.0588,0.08817,0.05114,0.081,6310000.0,430017.59
2017-12-18,XVGUSD,0.0556,0.0641,0.04717,0.0588,4716000.0,255844.14
2017-12-17,XVGUSD,0.0405,0.14,0.03975,0.0556,16844000.0,1167065.29
2017-12-16,XVGUSD,0.0212,0.05,0.0189,0.0405,3530000.0,123814.07
2017-12-15,XVGUSD,0.02412,0.03955,0.0138,0.0212,3724000.0,75003.58
2017-12-14,XVGUSD,0.018,0.0297,0.012,0.02412,2356000.0,46343.14
2017-12-13,XVGUSD,0.008702,0.01999,0.008611,0.018,784000.0,10333.59
2017-12-12,XVGUSD,0.008359,0.01545,0.0077,0.008702,550000.0,5364.01
2017-12-11,XVGUSD,0.008545,0.023,0.007509,0.008359,1415000.0,15597.93
2017-12-10,XVGUSD,0.007898,0.009772,0.00717,0.008545,321000.0,2724.81
2017-12-09,XVGUSD,0.009999,0.0165,0.007163,0.007898,835000.0,7996.33
2017-12-08,XVGUSD,0.008645,0.01115,0.007452,0.009999,1441000.0,12390.66
2017-12-07,XVGUSD,0.007816,0.0088,0.007,0.008645,463000.0,3725.74
2017-12-06,XVGUSD,0.00711,0.008193,0.00609,0.007816,546000.0,4100.41
2017-12-05,XVGUSD,0.0073,0.008547,0.007033,0.00711,638000.0,5061.39
2017-12-04,XVGUSD,0.007,0.007975,0.006001,0.0073,1162000.0,8917.51
2017-12-03,XVGUSD,0.006737,0.007789,0.0063,0.007,712000.0,5000.86
2017-12-02,XVGUSD,0.006749,0.006749,0.005842,0.006737,87000.0,533.95
2017-12-01,XVGUSD,0.005084,0.006749,0.005084,0.006749,398000.0,2431.26
2017-11-30,XVGUSD,0.00544,0.0063,0.005,0.005084,1340000.0,7002.35
2017-11-29,XVGUSD,0.0065,0.0072,0.00544,0.00544,603000.0,3619.5
2017-11-28,XVGUSD,0.005988,0.007201,0.005988,0.0065,278000.0,1859.7
2017-11-27,XVGUSD,0.006549,0.0073,0.005985,0.005988,424000.0,2879.46
2017-11-26,XVGUSD,0.00553,0.00655,0.00553,0.006549,280000.0,1744.74
2017-11-25,XVGUSD,0.005203,0.006255,0.005203,0.00553,123000.0,732.22
2017-11-24,XVGUSD,0.00585,0.006297,0.0051,0.005203,59000.0,343.02
2017-11-23,XVGUSD,0.0062,0.0062,0.0053,0.00585,296000.0,1682.96
2017-11-22,XVGUSD,0.00571,0.0069,0.0056,0.0062,351000.0,2110.97
2017-11-21,XVGUSD,0.00692,0.00692,0.00555,0.00571,354000.0,2422.6
2017-11-20,XVGUSD,0.0068,0.006927,0.005725,0.00692,66000.0,406.58
2017-11-19,XVGUSD,0.00601,0.0068,0.00601,0.0068,104000.0,702.08
2017-11-18,XVGUSD,0.006264,0.006765,0.006,0.00601,89000.0,576.92
2017-11-17,XVGUSD,0.006765,0.006765,0.006264,0.006264,42000.0,268.62
