Timezones are UTC,https://www.CryptoDataDownload.com
Date,Symbol,Open,High,Low,Close,Volume XEM,Volume USD
2018-06-04 10-AM,XEMUSD,0.2583,0.2605,0.2583,0.2605,17.66,4.59
2018-06-04 09-AM,XEMUSD,0.261,0.262,0.2574,0.2583,161.29,41.72
2018-06-04 08-AM,XEMUSD,0.2654,0.2654,0.261,0.261,305.74,81.06
2018-06-04 07-AM,XEMUSD,0.2654,0.2654,0.2654,0.2654,1.0,0.2654
2018-06-04 06-AM,XEMUSD,0.272,0.272,0.2654,0.2654,177.02,47.36
2018-06-04 05-AM,XEMUSD,0.2615,0.272,0.2615,0.272,197.85,52.69
2018-06-04 04-AM,XEMUSD,0.2635,0.2635,0.2615,0.2615,37.36,9.77
2018-06-04 03-AM,XEMUSD,0.2677,0.268,0.2635,0.2635,785.95,209.86
2018-06-04 02-AM,XEMUSD,0.2682,0.2682,0.2677,0.2677,29.22,7.82
2018-06-04 01-AM,XEMUSD,0.2682,0.2682,0.2682,0.2682,1.27,0.3395
2018-06-04 12-AM,XEMUSD,0.2682,0.2682,0.2682,0.2682,0.4102,0.11
2018-06-03 11-PM,XEMUSD,0.27,0.27,0.2682,0.2682,19.2,5.15
2018-06-03 10-PM,XEMUSD,0.27,0.27,0.27,0.27,0.0,0.0
2018-06-03 09-PM,XEMUSD,0.27,0.27,0.27,0.27,80.38,21.7
2018-06-03 08-PM,XEMUSD,0.27,0.27,0.27,0.27,594.71,160.57
2018-06-03 07-PM,XEMUSD,0.27,0.273,0.27,0.27,2831.24,764.45
2018-06-03 06-PM,XEMUSD,0.2697,0.274,0.2681,0.27,582.52,158.74
2018-06-03 05-PM,XEMUSD,0.2701,0.2735,0.2697,0.2697,282.95,77.15
2018-06-03 04-PM,XEMUSD,0.274,0.274,0.2701,0.2701,380.92,102.9
2018-06-03 03-PM,XEMUSD,0.274,0.274,0.274,0.274,0.0,0.0
2018-06-03 02-PM,XEMUSD,0.274,0.2772,0.274,0.274,131.36,36.1
2018-06-03 01-PM,XEMUSD,0.2728,0.2773,0.2728,0.274,345.3,94.67
2018-06-03 12-PM,XEMUSD,0.2728,0.2728,0.2728,0.2728,115.52,31.51
2018-06-03 11-AM,XEMUSD,0.2773,0.2773,0.2702,0.2728,582.52,157.53
2018-06-03 10-AM,XEMUSD,0.27,0.2773,0.27,0.2773,86.0,23.85
2018-06-03 09-AM,XEMUSD,0.2772,0.2772,0.27,0.27,24.0,6.48
2018-06-03 08-AM,XEMUSD,0.2772,0.2772,0.2679,0.2772,12.85,3.54
2018-06-03 07-AM,XEMUSD,0.2772,0.2772,0.2772,0.2772,20.0,5.54
2018-06-03 06-AM,XEMUSD,0.2772,0.2772,0.2772,0.2772,0.0,0.0
2018-06-03 05-AM,XEMUSD,0.274,0.2772,0.274,0.2772,11.4,3.16
2018-06-03 04-AM,XEMUSD,0.2772,0.2772,0.273,0.274,88.2,24.17
2018-06-03 03-AM,XEMUSD,0.2772,0.2772,0.2772,0.2772,0.0,0.0
2018-06-03 02-AM,XEMUSD,0.2675,0.2773,0.2675,0.2772,77.93,21.45
2018-06-03 01-AM,XEMUSD,0.2675,0.2675,0.2675,0.2675,0.0,0.0
2018-06-03 12-AM,XEMUSD,0.272,0.272,0.2675,0.2675,35.76,9.57
2018-06-02 11-PM,XEMUSD,0.266,0.272,0.266,0.272,65.58,17.84
2018-06-02 10-PM,XEMUSD,0.269,0.2732,0.266,0.266,74.06,20.18
2018-06-02 09-PM,XEMUSD,0.2611,0.269,0.2609,0.269,731.26,192.59
2018-06-02 08-PM,XEMUSD,0.2731,0.2731,0.2611,0.2611,191.86,51.31
2018-06-02 07-PM,XEMUSD,0.2672,0.2731,0.2665,0.2731,112.04,30.58
2018-06-02 06-PM,XEMUSD,0.2714,0.2732,0.2672,0.2672,99.72,26.69
2018-06-02 05-PM,XEMUSD,0.265,0.2793,0.265,0.2714,498.83,135.24
2018-06-02 04-PM,XEMUSD,0.2656,0.2656,0.2555,0.265,563.08,145.8
2018-06-02 03-PM,XEMUSD,0.269,0.269,0.2555,0.2656,491.96,126.54
2018-06-02 02-PM,XEMUSD,0.269,0.269,0.269,0.269,0.584,0.1571
2018-06-02 01-PM,XEMUSD,0.269,0.269,0.269,0.269,0.0,0.0
2018-06-02 12-PM,XEMUSD,0.269,0.269,0.2553,0.269,410.54,104.94
2018-06-02 11-AM,XEMUSD,0.2642,0.269,0.2638,0.269,718.61,189.6
2018-06-02 10-AM,XEMUSD,0.2643,0.2643,0.2642,0.2642,550.84,145.54
2018-06-02 09-AM,XEMUSD,0.269,0.269,0.2643,0.2643,22.0,5.87
2018-06-02 08-AM,XEMUSD,0.2633,0.269,0.2611,0.269,227.72,60.54
2018-06-02 07-AM,XEMUSD,0.2658,0.2658,0.2568,0.2633,113.36,30.0
2018-06-02 06-AM,XEMUSD,0.2557,0.2658,0.2557,0.2658,20.32,5.29
2018-06-02 05-AM,XEMUSD,0.2556,0.2557,0.2556,0.2557,10.0,2.56
2018-06-02 04-AM,XEMUSD,0.2621,0.2621,0.2556,0.2556,280.97,71.82
2018-06-02 03-AM,XEMUSD,0.2621,0.2621,0.2621,0.2621,0.0,0.0
2018-06-02 02-AM,XEMUSD,0.2621,0.2621,0.2621,0.2621,0.0,0.0
2018-06-02 01-AM,XEMUSD,0.26,0.2621,0.26,0.2621,174.94,45.85
2018-06-02 12-AM,XEMUSD,0.26,0.26,0.26,0.26,0.0,0.0
2018-06-01 11-PM,XEMUSD,0.2611,0.262,0.2546,0.26,41.35,10.55
2018-06-01 10-PM,XEMUSD,0.2546,0.2621,0.2546,0.2611,315.81,81.75
2018-06-01 09-PM,XEMUSD,0.2546,0.2546,0.2546,0.2546,0.0,0.0
2018-06-01 08-PM,XEMUSD,0.2546,0.2546,0.2546,0.2546,0.0,0.0
2018-06-01 07-PM,XEMUSD,0.2621,0.2621,0.2546,0.2546,42.17,10.75
2018-06-01 06-PM,XEMUSD,0.2546,0.2621,0.2546,0.2621,38.15,10.0
2018-06-01 05-PM,XEMUSD,0.262,0.262,0.2546,0.2546,54.61,14.16
2018-06-01 04-PM,XEMUSD,0.262,0.262,0.262,0.262,45.62,11.95
2018-06-01 03-PM,XEMUSD,0.2568,0.262,0.2568,0.262,4.57,1.2
2018-06-01 02-PM,XEMUSD,0.2618,0.266,0.2541,0.2568,1235.11,325.96
2018-06-01 01-PM,XEMUSD,0.2577,0.2619,0.254,0.2618,286.09,74.66
2018-06-01 12-PM,XEMUSD,0.266,0.266,0.2576,0.2577,335.12,87.4
2018-06-01 11-AM,XEMUSD,0.2603,0.266,0.2603,0.266,680.05,177.16
2018-06-01 10-AM,XEMUSD,0.2601,0.265,0.2601,0.2603,67.0,17.71
2018-06-01 09-AM,XEMUSD,0.2601,0.2601,0.2601,0.2601,0.0,0.0
2018-06-01 08-AM,XEMUSD,0.265,0.265,0.2601,0.2601,2.5,0.6503
2018-06-01 07-AM,XEMUSD,0.266,0.266,0.265,0.265,40.0,10.6
2018-06-01 06-AM,XEMUSD,0.2627,0.266,0.2589,0.266,130.65,34.52
2018-06-01 05-AM,XEMUSD,0.2592,0.2635,0.2592,0.2627,2939.83,765.23
2018-06-01 04-AM,XEMUSD,0.254,0.2592,0.254,0.2592,817.71,211.14
2018-06-01 03-AM,XEMUSD,0.254,0.254,0.254,0.254,0.0,0.0
2018-06-01 02-AM,XEMUSD,0.2581,0.2581,0.254,0.254,6.04,1.53
2018-06-01 01-AM,XEMUSD,0.2526,0.2581,0.252,0.2581,66.78,17.12
2018-06-01 12-AM,XEMUSD,0.2581,0.2581,0.252,0.2526,510.76,128.74
2018-05-31 11-PM,XEMUSD,0.2541,0.2581,0.2541,0.2581,8.57,2.21
2018-05-31 10-PM,XEMUSD,0.2561,0.2561,0.2541,0.2541,577.5,147.8
2018-05-31 09-PM,XEMUSD,0.2561,0.2561,0.2561,0.2561,5.51,1.41
2018-05-31 08-PM,XEMUSD,0.2561,0.2561,0.2561,0.2561,32.05,8.21
2018-05-31 07-PM,XEMUSD,0.2534,0.2581,0.2534,0.2561,55.79,14.19
2018-05-31 06-PM,XEMUSD,0.2582,0.2582,0.2534,0.2534,196.01,49.73
2018-05-31 05-PM,XEMUSD,0.257,0.2582,0.253,0.2582,415.71,106.21
2018-05-31 04-PM,XEMUSD,0.252,0.2571,0.252,0.257,1003.81,253.73
2018-05-31 03-PM,XEMUSD,0.252,0.2582,0.252,0.252,1092.87,278.84
2018-05-31 02-PM,XEMUSD,0.252,0.2583,0.252,0.252,414.52,104.63
2018-05-31 01-PM,XEMUSD,0.252,0.252,0.252,0.252,173.99,43.85
2018-05-31 12-PM,XEMUSD,0.2582,0.2583,0.252,0.252,611.31,154.26
2018-05-31 11-AM,XEMUSD,0.253,0.2582,0.252,0.2582,332.32,83.97
2018-05-31 10-AM,XEMUSD,0.253,0.253,0.253,0.253,24.18,6.12
2018-05-31 09-AM,XEMUSD,0.252,0.2534,0.252,0.253,224.86,56.9
2018-05-31 08-AM,XEMUSD,0.2558,0.2558,0.252,0.252,176.79,44.55
2018-05-31 07-AM,XEMUSD,0.255,0.2558,0.25,0.2558,82.31,20.88
2018-05-31 06-AM,XEMUSD,0.2544,0.255,0.2454,0.255,35.93,8.97
2018-05-31 05-AM,XEMUSD,0.249,0.2544,0.2452,0.2544,456.25,113.61
2018-05-31 04-AM,XEMUSD,0.2451,0.249,0.2451,0.249,747.63,186.16
2018-05-31 03-AM,XEMUSD,0.249,0.249,0.2451,0.2451,35.39,8.73
2018-05-31 02-AM,XEMUSD,0.249,0.249,0.249,0.249,0.0,0.0
2018-05-31 01-AM,XEMUSD,0.249,0.249,0.247,0.249,2449.22,606.24
2018-05-31 12-AM,XEMUSD,0.249,0.249,0.247,0.249,660.85,164.43
2018-05-30 11-PM,XEMUSD,0.245,0.249,0.245,0.249,639.16,158.67
2018-05-30 10-PM,XEMUSD,0.245,0.245,0.245,0.245,0.0,0.0
2018-05-30 09-PM,XEMUSD,0.245,0.245,0.245,0.245,10.34,2.53
2018-05-30 08-PM,XEMUSD,0.245,0.249,0.245,0.245,303.79,74.83
2018-05-30 07-PM,XEMUSD,0.245,0.245,0.245,0.245,271.28,66.46
2018-05-30 06-PM,XEMUSD,0.2499,0.2499,0.245,0.245,737.98,181.48
2018-05-30 05-PM,XEMUSD,0.242,0.2539,0.242,0.2499,413.59,103.89
2018-05-30 04-PM,XEMUSD,0.2401,0.2543,0.2401,0.242,39.39,9.86
2018-05-30 03-PM,XEMUSD,0.2582,0.2582,0.24,0.2401,1905.35,467.94
2018-05-30 02-PM,XEMUSD,0.2545,0.2582,0.2545,0.2582,2869.04,737.92
2018-05-30 01-PM,XEMUSD,0.2545,0.2583,0.2545,0.2545,190.65,49.01
2018-05-30 12-PM,XEMUSD,0.2592,0.2592,0.2545,0.2545,294.19,74.96
2018-05-30 11-AM,XEMUSD,0.2592,0.2592,0.2583,0.2592,4163.64,1079.16
2018-05-30 10-AM,XEMUSD,0.2592,0.2592,0.2545,0.2592,547.44,141.43
2018-05-30 09-AM,XEMUSD,0.2593,0.2593,0.2592,0.2592,10.0,2.59
2018-05-30 08-AM,XEMUSD,0.2593,0.2593,0.2593,0.2593,11.0,2.85
2018-05-30 07-AM,XEMUSD,0.2593,0.2593,0.2545,0.2593,236.56,60.72
2018-05-30 06-AM,XEMUSD,0.2545,0.2593,0.2545,0.2593,2.0,0.5186
2018-05-30 05-AM,XEMUSD,0.2545,0.2595,0.2545,0.2545,166.96,42.57
2018-05-30 04-AM,XEMUSD,0.2545,0.258,0.2545,0.2545,580.17,147.67
2018-05-30 03-AM,XEMUSD,0.2555,0.2595,0.2545,0.2545,383.99,99.08
2018-05-30 02-AM,XEMUSD,0.2595,0.2595,0.2555,0.2555,181.33,46.32
2018-05-30 01-AM,XEMUSD,0.2523,0.2595,0.2523,0.2595,67.97,17.64
2018-05-30 12-AM,XEMUSD,0.2523,0.2523,0.2523,0.2523,0.0,0.0
2018-05-29 11-PM,XEMUSD,0.2528,0.2528,0.251,0.2523,156.55,39.39
2018-05-29 10-PM,XEMUSD,0.2561,0.2595,0.251,0.2528,2072.29,531.01
2018-05-29 09-PM,XEMUSD,0.2595,0.2595,0.2561,0.2561,942.17,241.57
2018-05-29 08-PM,XEMUSD,0.2575,0.2595,0.2575,0.2595,75.83,19.53
2018-05-29 07-PM,XEMUSD,0.2634,0.2634,0.2575,0.2575,292.29,75.78
2018-05-29 06-PM,XEMUSD,0.2575,0.2636,0.2564,0.2634,3475.31,914.08
2018-05-29 05-PM,XEMUSD,0.25,0.2575,0.25,0.2575,316.92,81.26
2018-05-29 04-PM,XEMUSD,0.2564,0.2564,0.2498,0.25,419.96,106.1
2018-05-29 03-PM,XEMUSD,0.2606,0.2653,0.2538,0.2564,462.59,119.53
2018-05-29 02-PM,XEMUSD,0.263,0.266,0.2606,0.2606,2059.05,545.53
2018-05-29 01-PM,XEMUSD,0.2621,0.2691,0.2621,0.263,136.93,36.74
2018-05-29 12-PM,XEMUSD,0.2611,0.2692,0.2611,0.2621,788.39,208.52
2018-05-29 11-AM,XEMUSD,0.2518,0.2692,0.2518,0.2611,456.27,121.2
2018-05-29 10-AM,XEMUSD,0.25,0.2519,0.25,0.2518,42.98,10.82
2018-05-29 09-AM,XEMUSD,0.25,0.2524,0.25,0.25,2762.85,691.21
2018-05-29 08-AM,XEMUSD,0.243,0.25,0.243,0.25,3816.7,953.35
2018-05-29 07-AM,XEMUSD,0.242,0.2482,0.242,0.243,334.2,81.72
2018-05-29 06-AM,XEMUSD,0.2458,0.2499,0.242,0.242,444.7,110.35
2018-05-29 05-AM,XEMUSD,0.2458,0.2458,0.2458,0.2458,152.46,37.48
2018-05-29 04-AM,XEMUSD,0.2401,0.2458,0.2401,0.2458,69.24,17.02
2018-05-29 03-AM,XEMUSD,0.2401,0.2401,0.2401,0.2401,0.0,0.0
2018-05-29 02-AM,XEMUSD,0.242,0.242,0.2401,0.2401,1217.42,292.57
2018-05-29 01-AM,XEMUSD,0.242,0.242,0.242,0.242,2.0,0.484
2018-05-29 12-AM,XEMUSD,0.2499,0.2499,0.241,0.242,157.32,38.26
2018-05-28 11-PM,XEMUSD,0.244,0.25,0.244,0.2499,20.49,5.12
2018-05-28 10-PM,XEMUSD,0.2475,0.2475,0.2418,0.244,990.29,242.51
2018-05-28 09-PM,XEMUSD,0.2481,0.2481,0.2475,0.2475,57.69,14.28
2018-05-28 08-PM,XEMUSD,0.2468,0.2481,0.2468,0.2481,446.05,110.14
2018-05-28 07-PM,XEMUSD,0.251,0.2562,0.244,0.2468,3289.73,824.21
2018-05-28 06-PM,XEMUSD,0.25,0.251,0.25,0.251,1553.69,388.88
2018-05-28 05-PM,XEMUSD,0.2524,0.2579,0.25,0.25,617.38,154.69
2018-05-28 04-PM,XEMUSD,0.2544,0.2544,0.2511,0.2524,904.82,228.31
2018-05-28 03-PM,XEMUSD,0.253,0.2619,0.253,0.2544,588.98,151.68
2018-05-28 02-PM,XEMUSD,0.2556,0.284,0.251,0.253,1034.88,269.84
2018-05-28 01-PM,XEMUSD,0.253,0.2595,0.251,0.2556,1204.9,305.19
2018-05-28 12-PM,XEMUSD,0.255,0.2683,0.253,0.253,682.41,173.3
2018-05-28 11-AM,XEMUSD,0.2583,0.2684,0.255,0.255,95.44,24.52
2018-05-28 10-AM,XEMUSD,0.2641,0.2641,0.2583,0.2583,5.92,1.53
2018-05-28 09-AM,XEMUSD,0.2691,0.2691,0.2641,0.2641,92.66,24.47
2018-05-28 08-AM,XEMUSD,0.259,0.2692,0.2579,0.2691,537.13,143.93
2018-05-28 07-AM,XEMUSD,0.2753,0.2753,0.2579,0.259,4990.58,1318.2
2018-05-28 06-AM,XEMUSD,0.2682,0.2753,0.2682,0.2753,277.2,74.39
2018-05-28 05-AM,XEMUSD,0.2752,0.2752,0.2682,0.2682,1013.62,277.43
2018-05-28 04-AM,XEMUSD,0.2752,0.28,0.2752,0.2752,580.03,159.79
2018-05-28 03-AM,XEMUSD,0.2752,0.2752,0.2752,0.2752,99.2,27.3
2018-05-28 02-AM,XEMUSD,0.2744,0.2752,0.2744,0.2752,102.0,28.07
2018-05-28 01-AM,XEMUSD,0.2743,0.2744,0.2743,0.2744,36.25,9.95
2018-05-28 12-AM,XEMUSD,0.2743,0.2743,0.2743,0.2743,0.0,0.0
2018-05-27 11-PM,XEMUSD,0.2717,0.2743,0.2717,0.2743,16.91,4.64
2018-05-27 10-PM,XEMUSD,0.2711,0.2717,0.2711,0.2717,27.43,7.45
2018-05-27 09-PM,XEMUSD,0.2711,0.2711,0.2679,0.2711,304.26,82.13
2018-05-27 08-PM,XEMUSD,0.2711,0.2711,0.2711,0.2711,479.34,129.96
2018-05-27 07-PM,XEMUSD,0.27,0.2711,0.27,0.2711,100.69,27.27
2018-05-27 06-PM,XEMUSD,0.27,0.2743,0.27,0.27,540.29,146.86
2018-05-27 05-PM,XEMUSD,0.272,0.2839,0.27,0.27,2757.28,769.24
2018-05-27 04-PM,XEMUSD,0.272,0.272,0.272,0.272,409.41,111.36
2018-05-27 03-PM,XEMUSD,0.272,0.272,0.272,0.272,0.0,0.0
2018-05-27 02-PM,XEMUSD,0.272,0.272,0.272,0.272,263.86,71.77
2018-05-27 01-PM,XEMUSD,0.272,0.272,0.272,0.272,149.82,40.75
2018-05-27 12-PM,XEMUSD,0.2841,0.2841,0.272,0.272,226.4,61.58
2018-05-27 11-AM,XEMUSD,0.2707,0.2842,0.2707,0.2841,191.6,54.45
2018-05-27 10-AM,XEMUSD,0.2849,0.2849,0.2707,0.2707,797.01,224.27
2018-05-27 09-AM,XEMUSD,0.2706,0.2849,0.2706,0.2849,46.18,12.51
2018-05-27 08-AM,XEMUSD,0.2706,0.285,0.2706,0.2706,189.41,52.47
2018-05-27 07-AM,XEMUSD,0.2706,0.2706,0.2706,0.2706,15.41,4.17
2018-05-27 06-AM,XEMUSD,0.2706,0.2706,0.2706,0.2706,0.0,0.0
2018-05-27 05-AM,XEMUSD,0.2735,0.2739,0.2706,0.2706,271.45,73.89
2018-05-27 04-AM,XEMUSD,0.2735,0.2735,0.2735,0.2735,0.0,0.0
2018-05-27 03-AM,XEMUSD,0.2735,0.2735,0.2735,0.2735,0.0,0.0
2018-05-27 02-AM,XEMUSD,0.2735,0.2735,0.2735,0.2735,100.0,27.35
2018-05-27 01-AM,XEMUSD,0.2703,0.2747,0.2703,0.2735,409.79,111.27
2018-05-27 12-AM,XEMUSD,0.2739,0.2739,0.2703,0.2703,274.56,74.3
2018-05-26 11-PM,XEMUSD,0.2739,0.2739,0.2739,0.2739,0.0,0.0
2018-05-26 10-PM,XEMUSD,0.28,0.2865,0.2739,0.2739,845.56,237.12
2018-05-26 09-PM,XEMUSD,0.28,0.28,0.28,0.28,108.02,30.25
2018-05-26 08-PM,XEMUSD,0.28,0.2868,0.28,0.28,177.08,50.09
2018-05-26 07-PM,XEMUSD,0.282,0.282,0.28,0.28,27.64,7.74
2018-05-26 06-PM,XEMUSD,0.28,0.282,0.28,0.282,358.84,100.98
2018-05-26 05-PM,XEMUSD,0.279,0.28,0.279,0.28,30.46,8.53
2018-05-26 04-PM,XEMUSD,0.2891,0.2891,0.279,0.279,78.0,21.76
2018-05-26 03-PM,XEMUSD,0.2788,0.2891,0.2788,0.2891,663.23,187.67
2018-05-26 02-PM,XEMUSD,0.2788,0.2961,0.2788,0.2788,237.78,70.13
2018-05-26 01-PM,XEMUSD,0.2788,0.2788,0.2788,0.2788,0.0,0.0
2018-05-26 12-PM,XEMUSD,0.2788,0.2788,0.2788,0.2788,2.36,0.659
2018-05-26 11-AM,XEMUSD,0.297,0.297,0.2788,0.2788,115.94,32.33
2018-05-26 10-AM,XEMUSD,0.2881,0.297,0.2788,0.297,1275.08,367.71
2018-05-26 09-AM,XEMUSD,0.2845,0.2881,0.2845,0.2881,94.44,26.95
2018-05-26 08-AM,XEMUSD,0.2845,0.2845,0.2845,0.2845,461.55,131.33
2018-05-26 07-AM,XEMUSD,0.275,0.2848,0.275,0.2845,188.29,53.58
2018-05-26 06-AM,XEMUSD,0.2776,0.2776,0.275,0.275,2.63,0.7237
2018-05-26 05-AM,XEMUSD,0.2776,0.2776,0.2776,0.2776,130.89,36.33
2018-05-26 04-AM,XEMUSD,0.2776,0.2776,0.2776,0.2776,0.0,0.0
2018-05-26 03-AM,XEMUSD,0.278,0.278,0.275,0.2776,73.08,20.22
2018-05-26 02-AM,XEMUSD,0.297,0.297,0.278,0.278,141.15,39.79
2018-05-26 01-AM,XEMUSD,0.2752,0.297,0.2752,0.297,695.22,202.16
2018-05-26 12-AM,XEMUSD,0.2752,0.2752,0.2752,0.2752,0.3997,0.11
2018-05-25 11-PM,XEMUSD,0.2868,0.2868,0.2752,0.2752,35.59,9.8
2018-05-25 10-PM,XEMUSD,0.2806,0.2868,0.2752,0.2868,129.1,35.64
2018-05-25 09-PM,XEMUSD,0.2806,0.2806,0.2806,0.2806,47.0,13.19
2018-05-25 08-PM,XEMUSD,0.2794,0.2834,0.2751,0.2806,913.59,256.54
2018-05-25 07-PM,XEMUSD,0.2806,0.2806,0.275,0.2794,960.64,267.31
2018-05-25 06-PM,XEMUSD,0.298,0.298,0.2804,0.2806,127.84,36.03
2018-05-25 05-PM,XEMUSD,0.298,0.298,0.298,0.298,0.0,0.0
2018-05-25 04-PM,XEMUSD,0.2984,0.2984,0.298,0.298,11.95,3.56
2018-05-25 03-PM,XEMUSD,0.285,0.2984,0.2849,0.2984,595.12,169.95
2018-05-25 02-PM,XEMUSD,0.285,0.285,0.285,0.285,0.0,0.0
2018-05-25 01-PM,XEMUSD,0.281,0.285,0.281,0.285,704.65,200.82
2018-05-25 12-PM,XEMUSD,0.2991,0.2991,0.281,0.281,4.77,1.34
2018-05-25 11-AM,XEMUSD,0.2991,0.2991,0.28,0.2991,193.32,54.33
2018-05-25 10-AM,XEMUSD,0.285,0.2991,0.28,0.2991,138.53,41.32
2018-05-25 09-AM,XEMUSD,0.285,0.285,0.285,0.285,0.0,0.0
2018-05-25 08-AM,XEMUSD,0.2852,0.2852,0.285,0.285,655.05,186.69
2018-05-25 07-AM,XEMUSD,0.299,0.299,0.285,0.2852,659.71,190.02
2018-05-25 06-AM,XEMUSD,0.2864,0.3,0.2864,0.299,34.16,10.22
2018-05-25 05-AM,XEMUSD,0.3,0.3042,0.2858,0.2864,1490.17,426.68
2018-05-25 04-AM,XEMUSD,0.2842,0.3,0.2842,0.3,624.39,184.06
2018-05-25 03-AM,XEMUSD,0.2842,0.2842,0.2842,0.2842,0.0,0.0
2018-05-25 02-AM,XEMUSD,0.3,0.3,0.2842,0.2842,393.88,116.31
2018-05-25 01-AM,XEMUSD,0.2882,0.3,0.2803,0.3,249.59,73.71
2018-05-25 12-AM,XEMUSD,0.2913,0.2913,0.2882,0.2882,112.21,32.34
2018-05-24 11-PM,XEMUSD,0.288,0.2913,0.288,0.2913,241.29,69.57
2018-05-24 10-PM,XEMUSD,0.2801,0.288,0.2801,0.288,204.7,58.89
2018-05-24 09-PM,XEMUSD,0.2801,0.2801,0.2801,0.2801,0.0,0.0
2018-05-24 08-PM,XEMUSD,0.2819,0.282,0.2801,0.2801,381.29,107.33
2018-05-24 07-PM,XEMUSD,0.2816,0.2841,0.2816,0.2819,103.18,29.3
2018-05-24 06-PM,XEMUSD,0.2803,0.2816,0.2803,0.2816,1166.04,327.02
2018-05-24 05-PM,XEMUSD,0.2665,0.2803,0.2665,0.2803,1032.9,288.76
2018-05-24 04-PM,XEMUSD,0.2815,0.2816,0.2665,0.2665,404.03,111.79
2018-05-24 03-PM,XEMUSD,0.2785,0.2815,0.2726,0.2815,56.53,15.85
2018-05-24 02-PM,XEMUSD,0.2768,0.2785,0.2662,0.2785,230.79,63.73
2018-05-24 01-PM,XEMUSD,0.266,0.2768,0.266,0.2768,189.38,52.42
2018-05-24 12-PM,XEMUSD,0.277,0.277,0.266,0.266,281.24,74.81
2018-05-24 11-AM,XEMUSD,0.2697,0.277,0.266,0.277,309.9,82.56
2018-05-24 10-AM,XEMUSD,0.2716,0.277,0.2697,0.2697,387.11,104.66
2018-05-24 09-AM,XEMUSD,0.2718,0.2718,0.2716,0.2716,340.5,92.54
2018-05-24 08-AM,XEMUSD,0.2839,0.2839,0.2718,0.2718,731.03,199.74
2018-05-24 07-AM,XEMUSD,0.2841,0.2841,0.2772,0.2839,16.79,4.66
2018-05-24 06-AM,XEMUSD,0.2841,0.2841,0.2841,0.2841,0.0,0.0
2018-05-24 05-AM,XEMUSD,0.2842,0.2842,0.2841,0.2841,11.0,3.13
2018-05-24 04-AM,XEMUSD,0.2842,0.2842,0.2842,0.2842,0.0,0.0
2018-05-24 03-AM,XEMUSD,0.2842,0.2842,0.2842,0.2842,0.0,0.0
2018-05-24 02-AM,XEMUSD,0.2846,0.2846,0.2718,0.2842,51.64,14.06
2018-05-24 01-AM,XEMUSD,0.2846,0.2846,0.2846,0.2846,0.0,0.0
2018-05-24 12-AM,XEMUSD,0.271,0.2846,0.271,0.2846,1.0,0.2846
2018-05-23 11-PM,XEMUSD,0.2847,0.2847,0.271,0.271,1868.77,518.87
2018-05-23 10-PM,XEMUSD,0.2846,0.2882,0.2846,0.2847,1474.07,421.28
2018-05-23 09-PM,XEMUSD,0.2778,0.2848,0.2761,0.2846,468.75,131.12
2018-05-23 08-PM,XEMUSD,0.2721,0.284,0.2721,0.2778,1384.28,387.81
2018-05-23 07-PM,XEMUSD,0.2789,0.2789,0.2721,0.2721,184.48,50.54
2018-05-23 06-PM,XEMUSD,0.27,0.2789,0.2671,0.2789,2614.74,706.49
2018-05-23 05-PM,XEMUSD,0.2741,0.275,0.27,0.27,2623.8,713.34
2018-05-23 04-PM,XEMUSD,0.2841,0.2841,0.274,0.2741,4179.06,1168.31
2018-05-23 03-PM,XEMUSD,0.2978,0.2978,0.2841,0.2841,1053.1,306.06
2018-05-23 02-PM,XEMUSD,0.292,0.2978,0.292,0.2978,263.94,77.87
2018-05-23 01-PM,XEMUSD,0.291,0.292,0.291,0.292,255.88,74.71
2018-05-23 12-PM,XEMUSD,0.3,0.3,0.291,0.291,891.44,262.85
2018-05-23 11-AM,XEMUSD,0.3067,0.3067,0.3,0.3,621.5,186.85
2018-05-23 10-AM,XEMUSD,0.3069,0.3069,0.301,0.3067,320.86,97.79
2018-05-23 09-AM,XEMUSD,0.3011,0.3069,0.3011,0.3069,281.9,85.84
2018-05-23 08-AM,XEMUSD,0.3041,0.3068,0.301,0.3011,441.96,134.61
2018-05-23 07-AM,XEMUSD,0.3112,0.3112,0.3041,0.3041,115.31,35.07
2018-05-23 06-AM,XEMUSD,0.3041,0.3112,0.3041,0.3112,374.98,114.14
2018-05-23 05-AM,XEMUSD,0.3041,0.3113,0.3041,0.3041,172.16,52.73
2018-05-23 04-AM,XEMUSD,0.3041,0.3041,0.3041,0.3041,246.55,74.98
2018-05-23 03-AM,XEMUSD,0.3055,0.3069,0.3041,0.3041,699.08,213.16
2018-05-23 02-AM,XEMUSD,0.3069,0.3069,0.3055,0.3055,266.33,81.39
2018-05-23 01-AM,XEMUSD,0.3089,0.3089,0.306,0.3069,102.66,31.61
2018-05-23 12-AM,XEMUSD,0.3069,0.3089,0.306,0.3089,247.69,75.84
2018-05-22 11-PM,XEMUSD,0.306,0.3069,0.306,0.3069,199.84,61.16
2018-05-22 10-PM,XEMUSD,0.3069,0.3069,0.306,0.306,80.54,24.66
2018-05-22 09-PM,XEMUSD,0.3115,0.3115,0.3068,0.3069,223.71,68.65
2018-05-22 08-PM,XEMUSD,0.3081,0.3115,0.3078,0.3115,43.67,13.58
2018-05-22 07-PM,XEMUSD,0.3115,0.3115,0.3081,0.3081,91.57,28.26
