Created on 08-07-2019,https://www.CryptoDataDownload.com
Date,Symbol,Open,High,Low,Close,Volume QLC,Volume BTC
2018-11-04,QLCBTC,8.37e-06,8.41e-06,7.94e-06,8.16e-06,4457253.0,36.52
2018-11-03,QLCBTC,8.55e-06,8.57e-06,8.27e-06,8.37e-06,3028180.0,25.55
2018-11-02,QLCBTC,8.35e-06,8.65e-06,8.23e-06,8.55e-06,3502677.0,29.63
2018-11-01,QLCBTC,8.48e-06,8.58e-06,8.18e-06,8.35e-06,5359898.0,44.93
2018-10-31,QLCBTC,8.73e-06,8.96e-06,8.05e-06,8.48e-06,7692114.0,65.75
2018-10-30,QLCBTC,8.51e-06,9.04e-06,8.36e-06,8.73e-06,8386253.0,73.11
2018-10-29,QLCBTC,8.61e-06,9.3e-06,7.97e-06,8.51e-06,17691106.0,154.37
2018-10-28,QLCBTC,8.28e-06,8.87e-06,8.09e-06,8.61e-06,12569035.0,106.68
2018-10-27,QLCBTC,7.97e-06,8.89e-06,7.83e-06,8.28e-06,13934465.0,115.78
2018-10-26,QLCBTC,8.07e-06,8.17e-06,7.91e-06,7.97e-06,6102043.0,49.02
2018-10-25,QLCBTC,7.84e-06,8.1e-06,7.68e-06,8.07e-06,7216255.0,56.91
2018-10-24,QLCBTC,8.02e-06,8.2e-06,7.65e-06,7.84e-06,6990537.0,55.08
2018-10-23,QLCBTC,7.85e-06,8.15e-06,7.74e-06,8.02e-06,6992622.0,55.26
2018-10-22,QLCBTC,7.69e-06,8.05e-06,7.64e-06,7.85e-06,4853105.0,38.24
2018-10-21,QLCBTC,7.79e-06,7.94e-06,7.64e-06,7.69e-06,2361003.0,18.4
2018-10-20,QLCBTC,7.69e-06,7.95e-06,7.58e-06,7.79e-06,3188766.0,24.73
2018-10-19,QLCBTC,7.57e-06,7.76e-06,7.53e-06,7.69e-06,2695492.0,20.61
2018-10-18,QLCBTC,7.89e-06,8.06e-06,7.39e-06,7.57e-06,6872321.0,53.05
2018-10-17,QLCBTC,7.99e-06,8.05e-06,7.66e-06,7.89e-06,4285069.0,33.55
2018-10-16,QLCBTC,7.67e-06,8.14e-06,7.57e-06,7.99e-06,8115414.0,64.47
2018-10-15,QLCBTC,7.6e-06,8.41e-06,7.13e-06,7.67e-06,11190227.0,88.08
2018-10-14,QLCBTC,7.97e-06,8.23e-06,7.55e-06,7.6e-06,7701396.0,61.13
2018-10-13,QLCBTC,7.55e-06,8.28e-06,7.54e-06,7.97e-06,10159659.0,80.03
2018-10-12,QLCBTC,7.81e-06,8.16e-06,7.52e-06,7.55e-06,10588815.0,81.88
2018-10-11,QLCBTC,8.93e-06,8.97e-06,7.81e-06,7.81e-06,11655620.0,95.81
2018-10-10,QLCBTC,9.72e-06,9.84e-06,8.76e-06,8.93e-06,21032867.0,190.73
2018-10-09,QLCBTC,9.39e-06,1.08e-05,9.03e-06,9.72e-06,56618999.0,558.66
2018-10-08,QLCBTC,8.24e-06,1.042e-05,8.14e-06,9.39e-06,26888734.0,256.08
2018-10-07,QLCBTC,8.09e-06,8.44e-06,7.92e-06,8.24e-06,2928922.0,24.03
2018-10-06,QLCBTC,7.88e-06,8.5e-06,7.81e-06,8.09e-06,4511598.0,36.65
2018-10-05,QLCBTC,8.11e-06,8.13e-06,7.65e-06,7.88e-06,3152696.0,24.65
2018-10-04,QLCBTC,7.95e-06,8.2e-06,7.85e-06,8.11e-06,1620922.0,13.01
2018-10-03,QLCBTC,8.12e-06,8.12e-06,7.6e-06,7.95e-06,3085110.0,24.16
2018-10-02,QLCBTC,8.28e-06,8.39e-06,8.08e-06,8.12e-06,1377787.0,11.33
2018-10-01,QLCBTC,8.51e-06,8.51e-06,8.08e-06,8.28e-06,2708405.0,22.34
2018-09-30,QLCBTC,7.97e-06,8.86e-06,7.92e-06,8.51e-06,7751881.0,65.49
2018-09-29,QLCBTC,8.02e-06,8.4e-06,7.52e-06,7.97e-06,3299094.0,26.3
2018-09-28,QLCBTC,8.37e-06,8.53e-06,7.8e-06,8.02e-06,4019919.0,32.64
2018-09-27,QLCBTC,8.59e-06,8.7e-06,8.21e-06,8.37e-06,3295742.0,27.68
2018-09-26,QLCBTC,8.6e-06,8.99e-06,8.5e-06,8.59e-06,1320525.0,11.41
2018-09-25,QLCBTC,8.95e-06,9.09e-06,8.27e-06,8.6e-06,4048066.0,35.05
2018-09-24,QLCBTC,9.18e-06,9.25e-06,8.6e-06,8.95e-06,2913315.0,26.19
2018-09-23,QLCBTC,8.75e-06,9.44e-06,8.6e-06,9.18e-06,3115617.0,28.48
2018-09-22,QLCBTC,9.13e-06,9.15e-06,8.34e-06,8.75e-06,3410191.0,29.4
2018-09-21,QLCBTC,8.92e-06,9.6e-06,8.73e-06,9.13e-06,7230705.0,67.0
2018-09-20,QLCBTC,8.31e-06,9.3e-06,8.16e-06,8.92e-06,3741589.0,32.95
2018-09-19,QLCBTC,8.66e-06,8.83e-06,7.99e-06,8.31e-06,3293520.0,27.5
2018-09-18,QLCBTC,8.42e-06,9.02e-06,8.21e-06,8.66e-06,3118309.0,26.73
2018-09-17,QLCBTC,8.78e-06,8.86e-06,8.21e-06,8.42e-06,3024784.0,25.68
2018-09-16,QLCBTC,8.65e-06,8.87e-06,8.35e-06,8.78e-06,1397946.0,12.0
2018-09-15,QLCBTC,8.54e-06,9.14e-06,8.5e-06,8.65e-06,2585985.0,22.81
2018-09-14,QLCBTC,8.19e-06,9.36e-06,8.03e-06,8.54e-06,5347736.0,47.25
2018-09-13,QLCBTC,7.23e-06,8.86e-06,7.1e-06,8.19e-06,5094531.0,41.03
2018-09-12,QLCBTC,7.36e-06,7.62e-06,6.8e-06,7.23e-06,2429433.0,17.34
2018-09-11,QLCBTC,7.54e-06,7.84e-06,7.28e-06,7.36e-06,1987377.0,14.99
2018-09-10,QLCBTC,7.32e-06,8.02e-06,7.29e-06,7.54e-06,2846432.0,21.78
2018-09-09,QLCBTC,7.42e-06,7.87e-06,6.98e-06,7.32e-06,4562335.0,33.65
2018-09-08,QLCBTC,7.57e-06,7.71e-06,7.14e-06,7.42e-06,4129265.0,30.91
2018-09-07,QLCBTC,8.27e-06,8.83e-06,6.99e-06,7.57e-06,8679494.0,68.63
2018-09-06,QLCBTC,7.37e-06,8.7e-06,7.14e-06,8.27e-06,8442854.0,65.93
2018-09-05,QLCBTC,9.46e-06,9.6e-06,7.36e-06,7.37e-06,11287691.0,92.97
2018-09-04,QLCBTC,9.61e-06,9.96e-06,9.28e-06,9.46e-06,5637804.0,54.3
2018-09-03,QLCBTC,1.018e-05,1.099e-05,9.61e-06,9.61e-06,6273453.0,65.09
2018-09-02,QLCBTC,9.37e-06,1.032e-05,9.25e-06,1.018e-05,4608517.0,45.61
2018-09-01,QLCBTC,9.04e-06,9.63e-06,8.88e-06,9.37e-06,3601977.0,33.66
2018-08-31,QLCBTC,9.16e-06,9.39e-06,8.55e-06,9.04e-06,1852487.0,16.76
2018-08-30,QLCBTC,8.9e-06,9.6e-06,8.2e-06,9.16e-06,2603298.0,23.32
2018-08-29,QLCBTC,8.95e-06,9.24e-06,8.37e-06,8.9e-06,2784814.0,24.61
2018-08-28,QLCBTC,7.95e-06,9.5e-06,7.81e-06,8.95e-06,9592422.0,83.88
2018-08-27,QLCBTC,8.27e-06,9.4e-06,7.82e-06,7.95e-06,11462677.0,97.25
2018-08-26,QLCBTC,7.67e-06,8.3e-06,7.66e-06,8.27e-06,2537460.0,20.13
2018-08-25,QLCBTC,7.77e-06,7.97e-06,7.61e-06,7.67e-06,2389180.0,18.6
2018-08-24,QLCBTC,7.75e-06,7.96e-06,7.59e-06,7.77e-06,2805517.0,21.81
2018-08-23,QLCBTC,7.2e-06,7.88e-06,7.16e-06,7.75e-06,3580247.0,27.11
2018-08-22,QLCBTC,7.67e-06,7.84e-06,7.08e-06,7.2e-06,4989829.0,37.65
2018-08-21,QLCBTC,7.0e-06,8.09e-06,6.89e-06,7.67e-06,6453952.0,48.97
2018-08-20,QLCBTC,7.23e-06,7.42e-06,6.95e-06,7.0e-06,2806897.0,20.21
2018-08-19,QLCBTC,6.84e-06,7.6e-06,6.84e-06,7.23e-06,4365606.0,31.61
2018-08-18,QLCBTC,7.29e-06,7.4e-06,6.64e-06,6.84e-06,5660307.0,39.67
2018-08-17,QLCBTC,6.52e-06,7.49e-06,6.45e-06,7.29e-06,6550145.0,45.9
2018-08-16,QLCBTC,6.6e-06,6.97e-06,6.35e-06,6.52e-06,8588381.0,56.99
2018-08-15,QLCBTC,6.3e-06,6.95e-06,6.15e-06,6.6e-06,6166139.0,40.56
2018-08-14,QLCBTC,7.36e-06,7.38e-06,5.87e-06,6.3e-06,11283564.0,74.61
2018-08-13,QLCBTC,7.24e-06,7.9e-06,7.24e-06,7.36e-06,5653901.0,42.59
2018-08-12,QLCBTC,7.53e-06,7.89e-06,6.96e-06,7.24e-06,8077309.0,59.29
2018-08-11,QLCBTC,7.11e-06,8.09e-06,7.0e-06,7.53e-06,15829616.0,121.69
2018-08-10,QLCBTC,6.8e-06,7.61e-06,6.74e-06,7.11e-06,6607185.0,46.81
2018-08-09,QLCBTC,6.42e-06,7.3e-06,6.2e-06,6.8e-06,6582667.0,44.21
2018-08-08,QLCBTC,6.35e-06,6.7e-06,6.2e-06,6.42e-06,4495050.0,28.8
2018-08-07,QLCBTC,6.39e-06,6.74e-06,6.12e-06,6.35e-06,5026426.0,32.36
2018-08-06,QLCBTC,6.63e-06,6.73e-06,6.23e-06,6.39e-06,3133036.0,20.24
2018-08-05,QLCBTC,6.54e-06,6.9e-06,6.38e-06,6.63e-06,3237945.0,21.41
2018-08-04,QLCBTC,6.12e-06,6.61e-06,6.11e-06,6.54e-06,4164863.0,26.24
2018-08-03,QLCBTC,5.95e-06,6.29e-06,5.85e-06,6.12e-06,5071677.0,30.76
2018-08-02,QLCBTC,6.35e-06,6.39e-06,5.62e-06,5.95e-06,10676723.0,63.05
2018-08-01,QLCBTC,6.31e-06,6.65e-06,6.12e-06,6.35e-06,5995877.0,38.03
2018-07-31,QLCBTC,7.36e-06,7.5e-06,6.27e-06,6.31e-06,13310431.0,89.19
2018-07-30,QLCBTC,6.37e-06,7.8e-06,6.3e-06,7.36e-06,48594736.0,347.29
2018-07-29,QLCBTC,6.15e-06,7.46e-06,5.95e-06,6.37e-06,24888365.0,162.67
2018-07-28,QLCBTC,5.7e-06,8.09e-06,5.61e-06,6.15e-06,30350280.0,198.12
2018-07-27,QLCBTC,5.85e-06,5.9e-06,5.46e-06,5.7e-06,3315035.0,18.88
2018-07-26,QLCBTC,5.83e-06,6.05e-06,5.78e-06,5.85e-06,2543378.0,15.07
2018-07-25,QLCBTC,5.5e-06,6.1e-06,5.5e-06,5.83e-06,5831664.0,34.05
2018-07-24,QLCBTC,5.96e-06,5.99e-06,5.3e-06,5.5e-06,9052628.0,51.74
2018-07-23,QLCBTC,6.69e-06,6.89e-06,5.87e-06,5.96e-06,26875518.0,168.17
2018-07-22,QLCBTC,7.0e-06,7.0e-06,6.62e-06,6.69e-06,31170350.0,210.59
2018-07-21,QLCBTC,6.79e-06,7.16e-06,6.69e-06,7.0e-06,28719637.0,198.73
2018-07-20,QLCBTC,7.73e-06,7.73e-06,6.68e-06,6.79e-06,36128677.0,258.08
2018-07-19,QLCBTC,8.38e-06,8.43e-06,7.63e-06,7.73e-06,29918675.0,244.65
2018-07-18,QLCBTC,8.57e-06,9.02e-06,8.26e-06,8.38e-06,31601825.0,274.79
2018-07-17,QLCBTC,8.84e-06,8.88e-06,8.38e-06,8.57e-06,30503972.0,262.38
2018-07-16,QLCBTC,8.57e-06,9.01e-06,8.39e-06,8.84e-06,30791775.0,266.88
2018-07-15,QLCBTC,8.24e-06,8.73e-06,8.23e-06,8.57e-06,28760132.0,244.12
2018-07-14,QLCBTC,8.36e-06,8.4e-06,8.13e-06,8.24e-06,34527222.0,286.06
2018-07-13,QLCBTC,8.33e-06,8.78e-06,8.29e-06,8.36e-06,37140412.0,315.21
2018-07-12,QLCBTC,8.53e-06,8.85e-06,8.16e-06,8.33e-06,36947505.0,311.46
2018-07-11,QLCBTC,8.64e-06,8.8e-06,8.08e-06,8.53e-06,39245829.0,333.06
2018-07-10,QLCBTC,9.58e-06,9.66e-06,8.32e-06,8.64e-06,38726554.0,340.19
2018-07-09,QLCBTC,1.017e-05,1.019e-05,9.53e-06,9.58e-06,30665599.0,300.12
2018-07-08,QLCBTC,9.96e-06,1.036e-05,9.82e-06,1.017e-05,28549590.0,287.12
2018-07-07,QLCBTC,9.88e-06,1.01e-05,9.55e-06,9.96e-06,31998211.0,314.28
2018-07-06,QLCBTC,1.038e-05,1.039e-05,9.42e-06,9.88e-06,33187246.0,327.68
2018-07-05,QLCBTC,1.078e-05,1.105e-05,1.0e-05,1.038e-05,32947697.0,350.48
2018-07-04,QLCBTC,1.025e-05,1.109e-05,1.022e-05,1.078e-05,22625574.0,242.62
2018-07-03,QLCBTC,1.124e-05,1.145e-05,1.01e-05,1.025e-05,32803320.0,355.6
2018-07-02,QLCBTC,1.039e-05,1.213e-05,1.039e-05,1.124e-05,41233842.0,457.97
2018-07-01,QLCBTC,9.72e-06,1.04e-05,9.61e-06,1.039e-05,29660833.0,296.02
2018-06-30,QLCBTC,9.63e-06,1.0e-05,9.31e-06,9.72e-06,31972615.0,310.7
2018-06-29,QLCBTC,9.09e-06,1.071e-05,8.99e-06,9.63e-06,32556247.0,309.2
2018-06-28,QLCBTC,9.36e-06,9.6e-06,9.05e-06,9.09e-06,33625707.0,315.89
2018-06-27,QLCBTC,9.47e-06,9.52e-06,9.08e-06,9.36e-06,18650224.0,173.74
2018-06-26,QLCBTC,9.72e-06,9.92e-06,9.35e-06,9.47e-06,14698408.0,142.03
2018-06-25,QLCBTC,9.76e-06,9.83e-06,9.35e-06,9.72e-06,22524836.0,215.22
2018-06-24,QLCBTC,1.103e-05,1.108e-05,9.29e-06,9.76e-06,29881777.0,294.65
2018-06-23,QLCBTC,1.103e-05,1.126e-05,1.061e-05,1.103e-05,28707037.0,312.72
2018-06-22,QLCBTC,1.178e-05,1.184e-05,1.089e-05,1.103e-05,28388963.0,320.65
2018-06-21,QLCBTC,1.179e-05,1.26e-05,1.172e-05,1.178e-05,29501733.0,357.54
2018-06-20,QLCBTC,1.206e-05,1.23e-05,1.16e-05,1.179e-05,29562710.0,351.14
2018-06-19,QLCBTC,1.154e-05,1.27e-05,1.128e-05,1.206e-05,29351786.0,350.11
2018-06-18,QLCBTC,1.173e-05,1.174e-05,1.122e-05,1.154e-05,14170985.0,162.8
2018-06-17,QLCBTC,1.189e-05,1.191e-05,1.158e-05,1.173e-05,30293518.0,357.24
2018-06-16,QLCBTC,1.201e-05,1.224e-05,1.178e-05,1.189e-05,29907272.0,358.84
2018-06-15,QLCBTC,1.187e-05,1.296e-05,1.178e-05,1.201e-05,29072301.0,357.72
2018-06-14,QLCBTC,1.156e-05,1.312e-05,1.138e-05,1.187e-05,31698281.0,382.28
2018-06-13,QLCBTC,1.192e-05,1.212e-05,1.101e-05,1.156e-05,29721781.0,343.27
2018-06-12,QLCBTC,1.315e-05,1.321e-05,1.184e-05,1.192e-05,30915075.0,395.98
2018-06-11,QLCBTC,1.343e-05,1.357e-05,1.281e-05,1.315e-05,29067392.0,383.17
2018-06-10,QLCBTC,1.49e-05,1.497e-05,1.325e-05,1.343e-05,31394799.0,444.02
2018-06-09,QLCBTC,1.512e-05,1.518e-05,1.488e-05,1.49e-05,28567136.0,428.49
2018-06-08,QLCBTC,1.48e-05,1.654e-05,1.47e-05,1.512e-05,29156188.0,440.57
2018-06-07,QLCBTC,1.49e-05,1.516e-05,1.439e-05,1.48e-05,26146212.0,386.35
2018-06-06,QLCBTC,1.519e-05,1.551e-05,1.48e-05,1.49e-05,31039356.0,467.41
2018-06-05,QLCBTC,1.499e-05,1.545e-05,1.448e-05,1.519e-05,24051350.0,358.15
2018-06-04,QLCBTC,1.562e-05,1.569e-05,1.461e-05,1.499e-05,29793784.0,449.45
2018-06-03,QLCBTC,1.564e-05,1.638e-05,1.551e-05,1.562e-05,31879250.0,505.43
2018-06-02,QLCBTC,1.514e-05,1.591e-05,1.514e-05,1.564e-05,34684229.0,539.96
2018-06-01,QLCBTC,1.589e-05,1.64e-05,1.501e-05,1.514e-05,36526289.0,564.53
2018-05-31,QLCBTC,1.454e-05,1.692e-05,1.45e-05,1.589e-05,40962499.0,635.64
2018-05-30,QLCBTC,1.483e-05,1.502e-05,1.41e-05,1.454e-05,31889280.0,467.4
2018-05-29,QLCBTC,1.414e-05,1.516e-05,1.39e-05,1.483e-05,30135776.0,437.87
2018-05-28,QLCBTC,1.59e-05,1.595e-05,1.398e-05,1.414e-05,34056092.0,498.2
2018-05-27,QLCBTC,1.601e-05,1.612e-05,1.569e-05,1.59e-05,31877359.0,505.56
2018-05-26,QLCBTC,1.629e-05,1.68e-05,1.583e-05,1.601e-05,31171969.0,507.29
2018-05-25,QLCBTC,1.666e-05,1.743e-05,1.602e-05,1.629e-05,31193233.0,518.62
2018-05-24,QLCBTC,1.602e-05,1.7e-05,1.558e-05,1.666e-05,34014683.0,553.41
2018-05-23,QLCBTC,1.741e-05,1.802e-05,1.555e-05,1.602e-05,35483503.0,585.26
2018-05-22,QLCBTC,1.852e-05,1.888e-05,1.72e-05,1.741e-05,32596835.0,587.23
2018-05-21,QLCBTC,1.928e-05,1.964e-05,1.827e-05,1.852e-05,30895915.0,584.22
2018-05-20,QLCBTC,1.895e-05,1.972e-05,1.868e-05,1.928e-05,32618145.0,628.95
2018-05-19,QLCBTC,1.888e-05,1.951e-05,1.843e-05,1.895e-05,32756199.0,616.71
2018-05-18,QLCBTC,1.849e-05,1.909e-05,1.787e-05,1.888e-05,33635558.0,622.56
2018-05-17,QLCBTC,1.927e-05,1.993e-05,1.808e-05,1.849e-05,32908738.0,637.3
2018-05-16,QLCBTC,2.025e-05,2.025e-05,1.892e-05,1.927e-05,33301753.0,651.54
2018-05-15,QLCBTC,2.03e-05,2.175e-05,2.014e-05,2.025e-05,37283668.0,774.69
2018-05-14,QLCBTC,2.08e-05,2.138e-05,1.948e-05,2.03e-05,35764158.0,730.08
2018-05-13,QLCBTC,1.934e-05,2.092e-05,1.919e-05,2.08e-05,32213144.0,639.95
2018-05-12,QLCBTC,1.892e-05,2.0e-05,1.8e-05,1.934e-05,33494297.0,636.6
2018-05-11,QLCBTC,2.029e-05,2.062e-05,1.806e-05,1.892e-05,35487807.0,682.85
2018-05-10,QLCBTC,2.063e-05,2.187e-05,1.993e-05,2.029e-05,37686032.0,779.9
2018-05-09,QLCBTC,2.106e-05,2.2e-05,1.942e-05,2.063e-05,40546225.0,838.51
2018-05-08,QLCBTC,2.143e-05,2.187e-05,2.035e-05,2.106e-05,36465535.0,768.22
2018-05-07,QLCBTC,2.159e-05,2.159e-05,2.065e-05,2.143e-05,31433519.0,665.76
2018-05-06,QLCBTC,2.151e-05,2.246e-05,2.006e-05,2.159e-05,37258802.0,795.61
2018-05-05,QLCBTC,2.304e-05,2.315e-05,2.081e-05,2.151e-05,37362273.0,820.69
2018-05-04,QLCBTC,2.454e-05,2.546e-05,2.205e-05,2.304e-05,44753003.0,1052.85
2018-05-03,QLCBTC,2.482e-05,2.582e-05,2.361e-05,2.454e-05,46267693.0,1150.46
2018-05-02,QLCBTC,2.452e-05,2.564e-05,2.435e-05,2.482e-05,40754595.0,1009.72
2018-05-01,QLCBTC,2.388e-05,2.468e-05,2.324e-05,2.452e-05,40499338.0,971.14
2018-04-30,QLCBTC,2.587e-05,2.669e-05,2.365e-05,2.388e-05,52097042.0,1307.31
2018-04-29,QLCBTC,2.323e-05,2.645e-05,2.264e-05,2.587e-05,54865210.0,1327.26
2018-04-28,QLCBTC,2.227e-05,2.344e-05,2.195e-05,2.323e-05,42806665.0,976.68
2018-04-27,QLCBTC,2.342e-05,2.346e-05,2.211e-05,2.227e-05,41139744.0,941.45
2018-04-26,QLCBTC,2.22e-05,2.343e-05,2.16e-05,2.342e-05,34725725.0,785.7
2018-04-25,QLCBTC,2.457e-05,2.52e-05,2.076e-05,2.22e-05,31828057.0,728.34
2018-04-24,QLCBTC,2.237e-05,2.582e-05,2.16e-05,2.457e-05,34438989.0,826.86
2018-04-23,QLCBTC,2.112e-05,2.395e-05,2.102e-05,2.237e-05,51189058.0,1171.28
2018-04-22,QLCBTC,1.961e-05,2.275e-05,1.95e-05,2.112e-05,53813681.0,1122.96
2018-04-21,QLCBTC,2.062e-05,2.078e-05,1.873e-05,1.961e-05,43831281.0,864.82
2018-04-20,QLCBTC,2.167e-05,2.24e-05,2.017e-05,2.062e-05,49862688.0,1061.64
2018-04-19,QLCBTC,2.189e-05,2.213e-05,2.072e-05,2.167e-05,46957188.0,1006.6
2018-04-18,QLCBTC,1.977e-05,2.199e-05,1.959e-05,2.189e-05,51888853.0,1083.26
2018-04-17,QLCBTC,1.948e-05,2.076e-05,1.937e-05,1.977e-05,45517006.0,900.83
2018-04-16,QLCBTC,2.024e-05,2.06e-05,1.893e-05,1.948e-05,42215778.0,831.09
2018-04-15,QLCBTC,1.846e-05,2.09e-05,1.825e-05,2.024e-05,60985761.0,1194.84
2018-04-14,QLCBTC,1.82e-05,1.897e-05,1.78e-05,1.846e-05,36491999.0,666.95
2018-04-13,QLCBTC,1.776e-05,1.924e-05,1.75e-05,1.82e-05,48902686.0,894.26
2018-04-12,QLCBTC,1.767e-05,1.859e-05,1.679e-05,1.776e-05,42941636.0,752.45
2018-04-11,QLCBTC,1.748e-05,1.89e-05,1.725e-05,1.767e-05,55537895.0,1002.73
2018-04-10,QLCBTC,1.738e-05,1.791e-05,1.714e-05,1.748e-05,34732333.0,608.19
