Timezones are UTC,https://www.CryptoDataDownload.com
Date,Symbol,Open,High,Low,Close,Volume XVG,Volume RUR
2018-08-08,XVGRUR,1.16,1.16,1,1.03,368234.99,385209.95
2018-08-07,XVGRUR,1.2,1.22,1.16,1.16,112000.12,134041.74
2018-08-06,XVGRUR,1.24,1.25,1.2,1.2,175460.37,213983.15
2018-08-05,XVGRUR,1.23,1.28,1.22,1.24,57374.58,71370.16
2018-08-04,XVGRUR,1.26,1.3,1.22,1.23,94229.14,118008.5
2018-08-03,XVGRUR,1.34,1.38,1.22,1.26,173859.11,223810.13
2018-08-02,XVGRUR,1.43,1.44,1.32,1.34,190938.41,260196.8
2018-08-01,XVGRUR,1.51,1.56,1.4,1.43,144777.71,207942.15
2018-07-31,XVGRUR,1.46,1.61,1.43,1.51,208010.05,317303.26
2018-07-30,XVGRUR,1.42,1.49,1.4,1.46,100413.76,143463.82
2018-07-29,XVGRUR,1.41,1.46,1.41,1.42,54464.08,77661.77
2018-07-28,XVGRUR,1.45,1.46,1.41,1.41,46073.34,65820.21
2018-07-27,XVGRUR,1.44,1.5,1.39,1.45,129320.13,183396.18
2018-07-26,XVGRUR,1.48,1.53,1.44,1.44,69492.41,103913.51
2018-07-25,XVGRUR,1.43,1.55,1.42,1.48,83948.51,124704.6
2018-07-24,XVGRUR,1.42,1.46,1.4,1.43,141672.79,202678.62
2018-07-23,XVGRUR,1.43,1.46,1.42,1.42,129748.94,186229.71
2018-07-22,XVGRUR,1.46,1.47,1.42,1.43,55881.63,80382.77
2018-07-21,XVGRUR,1.43,1.54,1.42,1.46,33448.62,48562.9
2018-07-20,XVGRUR,1.54,1.6,1.41,1.43,159184.43,236390.99
2018-07-19,XVGRUR,1.61,1.62,1.5,1.54,122688.76,192742.77
2018-07-18,XVGRUR,1.55,1.68,1.55,1.61,105839.52,169516.69
2018-07-17,XVGRUR,1.52,1.57,1.45,1.55,151539.69,227964.29
2018-07-16,XVGRUR,1.42,1.62,1.4,1.52,66639.15,98045.27
2018-07-15,XVGRUR,1.41,1.44,1.38,1.42,53211.99,74887.34
2018-07-14,XVGRUR,1.4,1.42,1.33,1.41,109242.19,150356.17
2018-07-13,XVGRUR,1.35,1.44,1.35,1.4,39998.82,55725.7
2018-07-12,XVGRUR,1.4,1.43,1.33,1.35,82155.64,112755.54
2018-07-11,XVGRUR,1.38,1.43,1.36,1.4,60062.66,84101.6
2018-07-10,XVGRUR,1.55,1.55,1.33,1.38,190303.78,273145.03
2018-07-09,XVGRUR,1.6,1.63,1.54,1.55,157444.09,247201.75
2018-07-08,XVGRUR,1.58,1.7,1.55,1.6,44169.13,70600.48
2018-07-07,XVGRUR,1.53,1.59,1.51,1.58,69185.77,105843.78
2018-07-06,XVGRUR,1.57,1.57,1.5,1.53,92204.38,140798.38
2018-07-05,XVGRUR,1.65,1.7,1.54,1.57,135528.7,217607.71
2018-07-04,XVGRUR,1.63,1.7,1.57,1.65,47016.36,76488.62
2018-07-03,XVGRUR,1.68,1.75,1.61,1.63,80236.44,134525.26
2018-07-02,XVGRUR,1.58,1.72,1.45,1.68,127871.36,206874.1
2018-07-01,XVGRUR,1.43,1.58,1.39,1.58,118177.25,170752.33
2018-06-30,XVGRUR,1.39,1.73,1.38,1.43,238952.06,354829.26
2018-06-29,XVGRUR,1.38,1.4,1.32,1.39,149014.83,199600.5
2018-06-28,XVGRUR,1.41,1.55,1.38,1.38,48848.93,68421.74
2018-06-27,XVGRUR,1.44,1.46,1.37,1.41,67756.61,94698.34
2018-06-26,XVGRUR,1.49,1.51,1.43,1.44,74138.78,108730.94
2018-06-25,XVGRUR,1.49,1.66,1.43,1.49,69091.21,102770.92
2018-06-24,XVGRUR,1.57,1.58,1.43,1.49,108468.07,161220.01
2018-06-23,XVGRUR,1.66,1.72,1.53,1.57,81975.97,129514.1
2018-06-22,XVGRUR,1.76,1.76,1.59,1.66,114106.51,190599.56
2018-06-21,XVGRUR,1.77,1.81,1.71,1.76,181935.47,321137.77
2018-06-20,XVGRUR,1.89,1.89,1.72,1.77,126483.58,227188.21
2018-06-19,XVGRUR,1.85,1.9,1.76,1.89,160238.0,296956.7
2018-06-18,XVGRUR,1.73,1.92,1.69,1.85,141564.49,249937.24
2018-06-17,XVGRUR,1.77,1.78,1.73,1.73,106512.56,186690.58
2018-06-16,XVGRUR,1.82,1.82,1.72,1.77,38038.99,67776.9
2018-06-15,XVGRUR,1.89,1.95,1.82,1.82,67730.5,126480.75
2018-06-14,XVGRUR,1.76,2,1.72,1.89,244911.62,466355.2
2018-06-13,XVGRUR,1.8,1.85,1.65,1.76,191586.01,328957.68
2018-06-12,XVGRUR,2.05,2.1,1.8,1.8,121232.42,231706.93
2018-06-11,XVGRUR,2.03,2.16,1.9,2.05,85014.24,169059.47
2018-06-10,XVGRUR,2.26,2.3,1.98,2.03,91226.87,194996.33
2018-06-09,XVGRUR,2.34,2.36,2.26,2.26,59679.25,137347.47
2018-06-08,XVGRUR,2.31,2.41,2.25,2.34,81662.52,186149.62
2018-06-07,XVGRUR,2.32,2.34,2.28,2.31,53645.02,123551.27
2018-06-06,XVGRUR,2.38,2.39,2.29,2.32,122834.06,286837.62
2018-06-05,XVGRUR,2.47,2.47,2.3,2.38,59128.28,140074.55
2018-06-04,XVGRUR,2.6,2.6,2.36,2.47,126305.82,311787.72
2018-06-03,XVGRUR,2.5,2.7,2.43,2.6,88124.07,224568.7
2018-06-02,XVGRUR,2.35,2.54,2.35,2.5,61396.92,148582.94
2018-06-01,XVGRUR,2.43,2.46,2.3,2.35,72884.42,172897.21
2018-05-31,XVGRUR,2.38,2.5,2.3,2.43,119135.05,287820.2
2018-05-30,XVGRUR,2.46,2.5,2.21,2.38,136935.13,329463.4
2018-05-29,XVGRUR,2.22,2.63,2.21,2.46,210938.09,507756.15
2018-05-28,XVGRUR,2.54,2.75,2.2,2.22,93498.14,223752.46
2018-05-27,XVGRUR,2.57,2.59,2.49,2.54,39744.14,100521.82
2018-05-26,XVGRUR,2.58,2.67,2.52,2.57,33586.75,87291.56
2018-05-25,XVGRUR,2.68,3.15,2.58,2.58,85583.52,227906.39
2018-05-24,XVGRUR,2.6,2.76,2.42,2.68,119872.22,313641.99
2018-05-23,XVGRUR,2.94,2.94,2.35,2.6,195375.86,512349.56
2018-05-22,XVGRUR,3.31,3.31,2.85,2.94,119763.55,365388.36
2018-05-21,XVGRUR,3.46,3.52,3.25,3.31,61040.75,204803.12
2018-05-20,XVGRUR,3.26,3.57,3.25,3.46,56211.6,188788.4
2018-05-19,XVGRUR,3.3,3.4,3.2,3.26,44107.89,144489.84
2018-05-18,XVGRUR,3.23,3.45,3,3.3,79430.57,256490.99
2018-05-17,XVGRUR,3.41,3.49,3.2,3.23,129261.9,429404.25
2018-05-16,XVGRUR,3.55,3.58,3.3,3.41,61265.11,207565.47
2018-05-15,XVGRUR,3.69,3.79,3.51,3.55,111595.8,406216.85
2018-05-14,XVGRUR,3.94,3.96,3.66,3.69,158974.7,602022.66
2018-05-13,XVGRUR,3.67,4,3.65,3.94,183912.19,704660.23
2018-05-12,XVGRUR,3.67,3.88,3.44,3.67,190954.87,694978.25
2018-05-11,XVGRUR,4.39,4.41,3.5,3.67,493493.31,1909222.11
2018-05-10,XVGRUR,4.7,4.74,4.39,4.39,126138.79,574430.29
2018-05-09,XVGRUR,4.66,4.82,4.43,4.7,157858.34,734871.52
2018-05-08,XVGRUR,4.59,4.79,4.45,4.66,225346.19,1038561.04
2018-05-07,XVGRUR,4.62,4.69,4.3,4.59,102513.93,460754.97
2018-05-06,XVGRUR,4.86,4.88,4.45,4.62,201731.35,940533.74
2018-05-05,XVGRUR,4.81,4.96,4.74,4.86,126897.04,618323.24
2018-05-04,XVGRUR,4.74,4.96,4.7,4.81,153216.21,735279.87
2018-05-03,XVGRUR,5,5.1,4.72,4.74,197475.49,956866.32
2018-05-02,XVGRUR,4.92,5.15,4.81,5,221779.82,1110505.95
2018-05-01,XVGRUR,4.64,5.23,4.36,4.92,377769.39,1859545.59
2018-04-30,XVGRUR,4.21,4.95,4.07,4.64,348375.24,1558394.04
2018-04-29,XVGRUR,4.28,4.34,4.1,4.21,114559.57,486959.01
2018-04-28,XVGRUR,4.19,4.37,4.13,4.28,142992.9,612528.75
2018-04-27,XVGRUR,4.25,4.47,4.06,4.19,237304.81,1022106.17
2018-04-26,XVGRUR,3.79,4.32,3.61,4.25,290101.61,1175666.81
2018-04-25,XVGRUR,4.08,4.14,3.53,3.79,402002.13,1539994.53
2018-04-24,XVGRUR,4.19,4.3,4.03,4.08,373442.22,1537998.49
2018-04-23,XVGRUR,4.14,4.3,4.1,4.19,187555.8,785287.85
2018-04-22,XVGRUR,4.09,4.38,3.98,4.14,224891.84,943255.62
2018-04-21,XVGRUR,4.1,4.29,3.92,4.09,380010.55,1553350.19
2018-04-20,XVGRUR,4.33,4.36,4.07,4.1,342906.16,1450201.67
2018-04-19,XVGRUR,3.85,4.57,3.53,4.33,768152.98,3077935.06
2018-04-18,XVGRUR,4.43,4.77,3.79,3.85,727450.13,3130227.7
2018-04-17,XVGRUR,5.63,6.82,4.23,4.43,902687.73,5008849.17
2018-04-16,XVGRUR,5.4,5.8,4.86,5.63,255056.81,1310814.39
2018-04-15,XVGRUR,5.26,5.6,5.08,5.4,158840.86,850319.45
2018-04-14,XVGRUR,5.59,5.92,5,5.26,324483.09,1753117.65
2018-04-13,XVGRUR,5.45,6.1,5.26,5.59,347466.11,1999089.82
2018-04-12,XVGRUR,5.11,5.62,4.81,5.45,224904.15,1183751.76
2018-04-11,XVGRUR,5.25,5.43,4.77,5.11,343984.5,1763003.71
2018-04-10,XVGRUR,4.29,5.67,4.16,5.25,758585.54,3729901.04
2018-04-09,XVGRUR,3.72,4.29,3.61,4.29,478496.85,1883089.11
2018-04-08,XVGRUR,3.59,3.72,3.5,3.72,121678.73,436559.39
2018-04-07,XVGRUR,3.33,3.7,3.08,3.59,295176.92,1035734.14
2018-04-06,XVGRUR,3.18,3.35,3.02,3.33,215594.06,685172.69
2018-04-05,XVGRUR,3.25,3.5,2.89,3.18,321422.22,1028415.28
2018-04-04,XVGRUR,3.9,4.01,3.21,3.25,577688.01,2067409.85
2018-04-03,XVGRUR,2.67,4.3,2.62,3.9,774968.66,2714701.86
2018-04-02,XVGRUR,2.53,2.67,2.49,2.67,282704.81,716248.28
2018-04-01,XVGRUR,2.29,2.62,2.18,2.53,276144.57,664543.26
2018-03-31,XVGRUR,2.15,2.35,2.12,2.29,218047.14,495633.35
2018-03-30,XVGRUR,2.19,2.35,2.06,2.15,165046.7,360151.8
2018-03-29,XVGRUR,2.35,2.4,2.15,2.19,242316.83,553189.13
2018-03-28,XVGRUR,2.32,2.46,2.28,2.35,100570.94,237310.92
2018-03-27,XVGRUR,2.55,3,2.26,2.32,461491.44,1185892.5
2018-03-26,XVGRUR,2.3,2.67,2,2.55,218473.83,483322.87
2018-03-25,XVGRUR,2.52,2.52,2.25,2.3,125584.23,294413.45
2018-03-24,XVGRUR,2.14,2.7,2.14,2.52,460793.52,1132433.28
2018-03-23,XVGRUR,2.16,2.25,1.9,2.14,301688.16,627684.76
2018-03-22,XVGRUR,1.86,2.25,1.75,2.16,214950.86,410038.76
2018-03-21,XVGRUR,1.98,2.09,1.84,1.86,212007.26,414433.28
2018-03-20,XVGRUR,1.8,2.02,1.71,1.98,346226.72,641906.14
2018-03-19,XVGRUR,1.73,1.83,1.62,1.8,352049.61,608907.23
2018-03-18,XVGRUR,1.66,1.81,1.35,1.73,202485.7,314627.59
2018-03-17,XVGRUR,1.97,1.97,1.64,1.66,227215.03,397061.24
2018-03-16,XVGRUR,1.87,1.97,1.79,1.97,225555.98,426853.57
2018-03-15,XVGRUR,1.89,1.91,1.64,1.87,292887.53,531125.09
2018-03-14,XVGRUR,2.13,2.18,1.8,1.89,212662.42,429158.48
2018-03-13,XVGRUR,2.19,2.31,2.1,2.13,249923.6,544216.54
2018-03-12,XVGRUR,2.25,2.31,2.14,2.19,198787.79,442930.39
2018-03-11,XVGRUR,2.14,2.3,2.1,2.25,229319.53,509491.04
2018-03-10,XVGRUR,2.3,2.52,2.12,2.14,323414.88,758820.66
2018-03-09,XVGRUR,2.35,2.49,2,2.3,401748.26,870814.07
2018-03-08,XVGRUR,2.55,2.72,2.34,2.35,296312.16,740283.0
2018-03-07,XVGRUR,2.78,2.87,2.33,2.55,258154.89,668733.02
2018-03-06,XVGRUR,3.06,3.09,2.78,2.78,382687.03,1102636.62
2018-03-05,XVGRUR,3.02,3.15,2.92,3.06,217359.86,657854.59
2018-03-04,XVGRUR,3.01,3.15,2.97,3.02,105464.79,321270.19
2018-03-03,XVGRUR,3.36,3.36,3.01,3.01,115704.91,366639.03
2018-03-02,XVGRUR,3.25,3.48,3.2,3.36,236560.09,792448.9
2018-03-01,XVGRUR,3.15,3.65,3.11,3.25,274556.39,924918.25
2018-02-28,XVGRUR,3.41,3.64,3.1,3.15,249674.74,820538.35
2018-02-27,XVGRUR,3.52,3.65,3.33,3.41,173176.61,593558.11
2018-02-26,XVGRUR,3.5,3.8,3.3,3.52,285566.3,994018.34
2018-02-25,XVGRUR,3.44,3.71,3.41,3.5,237393.19,837065.14
2018-02-24,XVGRUR,3.69,3.84,3.41,3.44,187824.32,672391.29
2018-02-23,XVGRUR,3.66,3.88,3.4,3.69,305279.31,1123011.49
2018-02-22,XVGRUR,3.91,4.18,3.53,3.66,330520.61,1263592.79
2018-02-21,XVGRUR,4.11,4.4,3.8,3.91,362672.86,1450934.61
2018-02-20,XVGRUR,4.66,4.66,4.11,4.11,392857.45,1722123.93
2018-02-19,XVGRUR,4.5,4.79,4.44,4.66,384354.96,1771771.57
2018-02-18,XVGRUR,5.2,5.25,4.25,4.5,484335.64,2242973.02
2018-02-17,XVGRUR,4.02,5.46,3.87,5.2,897488.15,4317628.1
2018-02-16,XVGRUR,3.38,4.1,3.38,4.02,302507.47,1081851.74
2018-02-15,XVGRUR,3.28,3.45,3.23,3.38,338901.99,1121305.36
2018-02-14,XVGRUR,3.18,3.34,3.11,3.28,201433.17,650214.74
2018-02-13,XVGRUR,3.27,3.34,3.12,3.18,212054.22,677093.16
2018-02-12,XVGRUR,3.29,3.38,3.16,3.27,272095.43,886593.18
2018-02-11,XVGRUR,3.45,3.53,3.08,3.29,357017.76,1163994.47
2018-02-10,XVGRUR,3.42,4.01,3.27,3.45,481449.73,1765171.27
2018-02-09,XVGRUR,3.06,3.58,2.91,3.42,413759.72,1333314.84
2018-02-08,XVGRUR,3.22,3.49,3,3.06,227646.44,718320.22
2018-02-07,XVGRUR,3.11,3.71,3,3.22,302730.23,1036845.57
2018-02-06,XVGRUR,2.95,3.4,2.21,3.11,358970.98,1030154.98
2018-02-05,XVGRUR,3.49,3.72,2.86,2.95,340269.69,1094671.42
2018-02-04,XVGRUR,4.01,4.15,3.3,3.49,276194.97,1025281.42
2018-02-03,XVGRUR,3.33,4.2,3.1,4.01,346229.63,1291397.36
2018-02-02,XVGRUR,3.54,3.79,2.2,3.33,496509.25,1532700.13
2018-02-01,XVGRUR,3.99,4.4,3,3.54,366593.44,1314456.48
2018-01-31,XVGRUR,4.08,4.2,3.77,3.99,256316.69,1002203.09
2018-01-30,XVGRUR,4.87,4.94,4.05,4.08,264036.64,1156304.13
2018-01-29,XVGRUR,5.11,5.15,4.82,4.87,217572.18,1076967.93
2018-01-28,XVGRUR,5.34,5.46,5.1,5.11,121246.3,631359.1
2018-01-27,XVGRUR,5.09,5.56,5,5.34,268058.82,1389402.95
2018-01-26,XVGRUR,5.51,5.65,5,5.09,241428.5,1259559.41
2018-01-25,XVGRUR,5.93,6.03,5.42,5.51,271972.22,1538086.21
2018-01-24,XVGRUR,6.07,6.33,5.71,5.93,278579.35,1671552.76
2018-01-23,XVGRUR,7.27,7.27,6.05,6.07,159666.53,992270.83
2018-01-22,XVGRUR,7.27,7.27,7.27,7.27,0.0,0.0
2018-01-21,XVGRUR,7,7.98,6.93,7.27,102587.22,767628.81
2018-01-20,XVGRUR,7.38,7.4,6.87,7,324661.72,2280210.38
2018-01-19,XVGRUR,7.85,8.42,7.1,7.38,375725.07,2850863.05
2018-01-18,XVGRUR,6.51,8.9,6.4,7.85,205780.21,1542495.35
2018-01-17,XVGRUR,6.3,7.6,4.35,6.11,434012.16,2497328.16
2018-01-16,XVGRUR,9,9.1,4.86,6.3,813138.66,5342304.15
2018-01-15,XVGRUR,9.77,9.81,9,9,131041.87,1221283.6
2018-01-14,XVGRUR,9.82,10.14,9.27,9.77,137986.81,1320893.25
2018-01-13,XVGRUR,9.24,10.6,9.24,9.82,151905.92,1507490.97
2018-01-12,XVGRUR,9.38,9.6,8.7,9.24,34821.78,320406.42
2018-01-11,XVGRUR,10.54,10.94,8.88,9.38,302443.62,2969092.52
2018-01-10,XVGRUR,12.22,12.31,10,10.54,301877.94,3296404.56
2018-01-09,XVGRUR,10.98,14,10.75,12.22,455030.47,5902612.16
2018-01-08,XVGRUR,10.38,12,10.03,10.98,420496.23,4645884.55
2018-01-07,XVGRUR,10.07,10.85,9.97,10.38,287794.24,2967066.82
2018-01-06,XVGRUR,10.65,10.8,9.5,10.07,318186.9,3247103.61
2018-01-05,XVGRUR,10.28,11.2,9.1,10.65,448418.87,4542877.74
2018-01-04,XVGRUR,8.79,12.01,8.3,10.28,738318.2,7665906.12
2018-01-03,XVGRUR,8.92,9.5,8.12,8.79,560955.76,4902451.67
2018-01-02,XVGRUR,10.45,10.89,8.54,8.92,512472.99,4843127.97
2018-01-01,XVGRUR,14.31,14.57,9.7,10.45,451739.5,4945071.26
2017-12-31,XVGRUR,10,14.6,9.25,14.31,316328.21,3969051.77
2017-12-30,XVGRUR,10.85,10.85,9.7,10,155640.26,1577390.66
2017-12-29,XVGRUR,10.22,11.51,9.4,10.85,254112.67,2679358.5
2017-12-28,XVGRUR,9.2,11.5,7.77,10.22,330894.1,3011370.62
2017-12-27,XVGRUR,12.29,13.1,9,9.2,325597.49,3468342.65
2017-12-26,XVGRUR,10.99,14,9.82,12.29,326301.75,3692604.66
2017-12-25,XVGRUR,16.65,17.34,9.35,10.99,445736.07,5937798.24
2017-12-24,XVGRUR,15.14,19,14,16.65,497328.15,8369965.27
2017-12-23,XVGRUR,8.76,21.49,8.1,15.14,947129.69,14391732.48
2017-12-22,XVGRUR,8.2,9.3,5.8,8.76,244391.33,1796367.59
2017-12-21,XVGRUR,10.16,11.5,6.72,8.2,452278.58,4100430.81
2017-12-20,XVGRUR,5.13,10.68,4.2,10.16,800953.3,6317524.44
2017-12-19,XVGRUR,3.87,5.7,3.5,5.13,386515.7,1733017.75
2017-12-18,XVGRUR,3.8,3.99,2.97,3.87,213231.35,753922.44
2017-12-17,XVGRUR,2.6,5,2.21,3.8,445347.83,1709417.39
2017-12-16,XVGRUR,1.12,3.8,1.1,2.6,215051.69,406007.96
2017-12-15,XVGRUR,1.37,1.38,0.9526,1.12,306550.79,340195.18
2017-12-14,XVGRUR,0.9839,4,0.6,1.37,166426.86,201224.17
2017-12-13,XVGRUR,0.5,0.9839,0.5,0.9839,44804.18,30919.75
2017-12-12,XVGRUR,0.5,0.65,0.5,0.5,53668.03,29131.64
2017-12-11,XVGRUR,0.47,0.65,0.47,0.5,7435.34,3892.54
2017-12-10,XVGRUR,0.47,0.65,0.47,0.47,13683.81,7605.15
2017-12-09,XVGRUR,0.6,0.65,0.451,0.47,9459.14,5446.89
2017-12-08,XVGRUR,0.52,0.7,0.418,0.6,4133.74,2213.05
2017-12-07,XVGRUR,0.45,0.77,0.43,0.52,22356.26,12784.96
2017-12-06,XVGRUR,0.5,0.56,0.43,0.45,9906.86,4965.8
2017-12-05,XVGRUR,0.48,0.55,0.39,0.5,27045.8,13627.4
2017-12-04,XVGRUR,0.4,0.5264,0.38,0.48,18284.05,8536.05
2017-12-03,XVGRUR,0.38,0.46,0.3011,0.4,37790.6,16188.37
2017-12-02,XVGRUR,0.3848,0.4,0.3,0.38,16009.5,5972.94
2017-12-01,XVGRUR,0.37,0.385,0.3,0.3848,37040.47,13614.09
2017-11-30,XVGRUR,0.385,0.385,0.3,0.37,3957.85,1442.32
2017-11-29,XVGRUR,0.35,0.385,0.35,0.385,7848.0,2762.98
2017-11-28,XVGRUR,0.35,0.4,0.35,0.35,10523.68,3979.71
2017-11-27,XVGRUR,0.35,0.374,0.3,0.35,108463.25,40528.95
2017-11-26,XVGRUR,0.28,0.35,0.28,0.35,22376.94,7772.75
2017-11-25,XVGRUR,0.2749,0.3694,0.2749,0.28,20776.13,6423.65
2017-11-24,XVGRUR,0.3694,0.3694,0.2749,0.2749,6707.01,1853.08
2017-11-23,XVGRUR,0.2984,0.3694,0.2749,0.3694,25957.44,8360.63
2017-11-22,XVGRUR,0.2984,0.3694,0.2984,0.2984,7392.76,2349.68
2017-11-21,XVGRUR,0.33,0.369,0.2984,0.2984,40831.89,13458.09
2017-11-20,XVGRUR,0.37,0.37,0.33,0.33,53635.27,18233.83
2017-11-19,XVGRUR,0.4,0.4,0.334,0.37,42493.19,16081.14
2017-11-18,XVGRUR,0.334,0.46,0.334,0.4,14280.15,4883.19
2017-11-17,XVGRUR,0.46,0.46,0.3333,0.334,39514.22,17665.87
2017-11-16,XVGRUR,0.44,0.47,0.33,0.46,54815.3,22699.1
2017-11-15,XVGRUR,0.44,0.44,0.33,0.44,13012.18,5446.65
2017-11-14,XVGRUR,0.392,0.44,0.33,0.44,3721.32,1528.92
2017-11-13,XVGRUR,0.33,0.3952,0.33,0.392,3613.18,1308.31
2017-11-12,XVGRUR,0.33,0.39,0.2984,0.33,34887.64,11542.87
2017-11-11,XVGRUR,0.38,0.46,0.33,0.33,2666.97,1065.89
2017-11-10,XVGRUR,0.4,0.472,0.38,0.38,10002.19,3897.07
2017-11-09,XVGRUR,0.472,0.472,0.38,0.4,3034.55,1379.02
2017-11-08,XVGRUR,0.36,0.472,0.36,0.472,26327.16,11353.71
2017-11-07,XVGRUR,0.5017,0.74,0.36,0.36,4525.35,2047.08
2017-11-06,XVGRUR,0.4883,0.8,0.36,0.5017,3729.8,2000.56
2017-11-05,XVGRUR,0.4789,0.4883,0.4525,0.4883,11122.31,5167.02
2017-11-04,XVGRUR,0.9439,0.9439,0.33,0.4789,849.49,355.49
2017-11-03,XVGRUR,0.3786,0.9839,0.3156,0.9439,1553.82,876.22
2017-11-02,XVGRUR,0.45,40.32,0.29,0.3786,7468.18,2576.6
2017-11-01,XVGRUR,0.3992,0.45,0.3167,0.45,1565.06,629.08
2017-10-31,XVGRUR,0.324,0.3992,0.2749,0.3992,4893.98,1536.17
2017-10-30,XVGRUR,0.3333,0.3333,0.2732,0.324,26237.06,7906.16
