Timezones are UTC,https://www.CryptoDataDownload.com
Date,Symbol,Open,High,Low,Close,Volume BTC,Volume ZAR
2019-03-22 09-AM,BTCZAR,59987,59987,59986,59987,30.09,1805082.02
2019-03-22 08-AM,BTCZAR,59986,59987,59986,59987,49.48,2968210.0
2019-03-22 07-AM,BTCZAR,59986,59987,59986,59986,32.69,1961206.62
2019-03-22 06-AM,BTCZAR,59987,59987,59986,59986,34.82,2088480.86
2019-03-22 05-AM,BTCZAR,59593,59987,59592,59987,34.68,2077031.92
2019-03-22 04-AM,BTCZAR,59500,59593,59499,59593,18.03,1072890.2
2019-03-22 03-AM,BTCZAR,59500,59500,59499,59500,0.4722,28098.32
2019-03-22 02-AM,BTCZAR,59499,59500,59499,59500,2.88,171395.82
2019-03-22 01-AM,BTCZAR,59499,59500,59499,59499,1.74,103406.44
2019-03-22 12-AM,BTCZAR,59499,59500,59499,59499,5.83,347054.65
2019-03-21 11-PM,BTCZAR,59500,59500,59499,59499,0.2356,14017.27
2019-03-21 10-PM,BTCZAR,59500,59500,59499,59500,0.5352,31844.91
2019-03-21 09-PM,BTCZAR,59500,59500,59499,59500,1.09,64927.26
2019-03-21 08-PM,BTCZAR,59499,59500,59499,59500,2.82,168052.29
2019-03-21 07-PM,BTCZAR,59490,59500,59489,59499,6.06,360670.27
2019-03-21 06-PM,BTCZAR,59444,59490,59443,59490,11.67,694242.26
2019-03-21 05-PM,BTCZAR,59400,59500,59380,59444,19.05,1132144.18
2019-03-21 04-PM,BTCZAR,59586,59586,59400,59400,15.46,918904.65
2019-03-21 03-PM,BTCZAR,59746,59991,59408,59586,28.57,1703400.07
2019-03-21 02-PM,BTCZAR,60497,60497,59746,59746,64.9,3919243.16
2019-03-21 01-PM,BTCZAR,60290,60497,60290,60497,26.43,1594266.21
2019-03-21 12-PM,BTCZAR,60291,60291,60290,60290,24.51,1477775.85
2019-03-21 11-AM,BTCZAR,60388,60389,60290,60291,28.47,1716948.83
2019-03-21 10-AM,BTCZAR,60600,60600,60388,60388,30.93,1872780.34
2019-03-21 09-AM,BTCZAR,60221,60600,60220,60600,70.53,4250763.03
2019-03-21 08-AM,BTCZAR,60220,60221,60220,60221,35.61,2144637.89
2019-03-21 07-AM,BTCZAR,60221,60221,60220,60220,36.56,2201385.66
2019-03-21 06-AM,BTCZAR,60221,60221,60220,60221,13.65,822065.41
2019-03-21 05-AM,BTCZAR,60220,60221,60220,60221,12.21,735000.44
2019-03-21 04-AM,BTCZAR,60221,60221,60220,60220,4.66,280619.12
2019-03-21 03-AM,BTCZAR,60221,60221,60220,60221,0.8518,51299.04
2019-03-21 02-AM,BTCZAR,60221,60221,60220,60221,4.2,252984.09
2019-03-21 01-AM,BTCZAR,60221,60221,60220,60221,8.2,494039.89
2019-03-21 12-AM,BTCZAR,60221,60221,60220,60221,13.7,824769.39
2019-03-20 11-PM,BTCZAR,60221,60221,60220,60221,0.8302,49995.47
2019-03-20 10-PM,BTCZAR,60221,60221,60220,60221,9.5,571969.82
2019-03-20 09-PM,BTCZAR,60221,60221,60220,60221,4.6,277011.25
2019-03-20 08-PM,BTCZAR,60221,60221,60220,60221,21.56,1298093.27
2019-03-20 07-PM,BTCZAR,60221,60221,60220,60221,37.89,2281587.85
2019-03-20 06-PM,BTCZAR,60221,60221,60220,60221,24.47,1473714.23
2019-03-20 05-PM,BTCZAR,60221,60221,60220,60221,28.83,1736031.32
2019-03-20 04-PM,BTCZAR,60699,60699,60220,60221,93.53,5662484.21
2019-03-20 03-PM,BTCZAR,60698,60699,60698,60699,30.66,1861296.71
2019-03-20 02-PM,BTCZAR,60699,60699,60698,60698,26.47,1606932.28
2019-03-20 01-PM,BTCZAR,60699,60699,60698,60699,20.97,1272726.41
2019-03-20 12-PM,BTCZAR,60699,60699,60698,60699,9.44,572982.12
2019-03-20 11-AM,BTCZAR,60698,60699,60698,60699,52.3,3174266.42
2019-03-20 10-AM,BTCZAR,60699,60699,60698,60698,21.15,1283694.56
2019-03-20 09-AM,BTCZAR,60698,60699,60698,60699,20.37,1236149.96
2019-03-20 08-AM,BTCZAR,60698,60699,60698,60698,27.24,1653622.86
2019-03-20 07-AM,BTCZAR,60699,60699,60698,60698,22.94,1392462.45
2019-03-20 06-AM,BTCZAR,60528,60699,60527,60699,19.31,1171267.72
2019-03-20 05-AM,BTCZAR,60226,60528,60225,60528,27.56,1663632.93
2019-03-20 04-AM,BTCZAR,60100,60226,60099,60226,5.3,318727.76
2019-03-20 03-AM,BTCZAR,60167,60167,60055,60100,7.56,454229.81
2019-03-20 02-AM,BTCZAR,60045,60177,60044,60167,3.19,191408.44
2019-03-20 01-AM,BTCZAR,60225,60226,59924,60045,9.0,540615.99
2019-03-20 12-AM,BTCZAR,60226,60226,60225,60225,2.68,161163.87
2019-03-19 11-PM,BTCZAR,60005,60226,60005,60226,6.46,388062.05
2019-03-19 10-PM,BTCZAR,60006,60006,60005,60005,2.83,169628.5
2019-03-19 09-PM,BTCZAR,60307,60307,59924,60006,13.63,819701.31
2019-03-19 08-PM,BTCZAR,60343,60343,60307,60307,10.5,633339.42
2019-03-19 07-PM,BTCZAR,60343,60343,60342,60343,71.1,4290259.49
2019-03-19 06-PM,BTCZAR,60343,60343,60342,60343,17.65,1064791.69
2019-03-19 05-PM,BTCZAR,60343,60343,60342,60343,28.86,1741485.46
2019-03-19 04-PM,BTCZAR,60343,60343,60342,60343,6.94,418839.68
2019-03-19 03-PM,BTCZAR,60342,60343,60342,60343,35.45,2138864.03
2019-03-19 02-PM,BTCZAR,60342,60343,60342,60342,51.87,3129766.13
2019-03-19 01-PM,BTCZAR,60343,60343,60342,60342,19.16,1156231.39
2019-03-19 12-PM,BTCZAR,60213,60343,60212,60343,70.68,4257800.48
2019-03-19 11-AM,BTCZAR,60213,60213,60212,60213,56.17,3381920.68
2019-03-19 10-AM,BTCZAR,60212,60213,60212,60213,38.9,2342121.79
2019-03-19 09-AM,BTCZAR,60213,60213,60212,60212,39.39,2372058.23
2019-03-19 08-AM,BTCZAR,60213,60213,60212,60213,36.35,2188906.29
2019-03-19 07-AM,BTCZAR,60213,60213,60212,60213,25.36,1526950.04
2019-03-19 06-AM,BTCZAR,60200,60213,60199,60213,21.96,1322262.04
2019-03-19 05-AM,BTCZAR,60097,60200,60096,60200,29.78,1789907.59
2019-03-19 04-AM,BTCZAR,60097,60199,60096,60097,6.73,404503.6
2019-03-19 03-AM,BTCZAR,60049,60097,60049,60097,7.54,453032.97
2019-03-19 02-AM,BTCZAR,60000,60050,59999,60049,2.71,162711.78
2019-03-19 01-AM,BTCZAR,59999,60000,59999,60000,1.3,77904.44
2019-03-19 12-AM,BTCZAR,59999,60000,59999,59999,5.72,343318.03
2019-03-18 11-PM,BTCZAR,60000,60000,59999,59999,2.55,153144.74
2019-03-18 10-PM,BTCZAR,59999,60000,59999,60000,2.53,151858.1
2019-03-18 09-PM,BTCZAR,59999,60000,59999,59999,11.04,662122.13
2019-03-18 08-PM,BTCZAR,60000,60000,59999,59999,12.45,746860.58
2019-03-18 07-PM,BTCZAR,60000,60000,59999,60000,4.02,241420.13
2019-03-18 06-PM,BTCZAR,59999,60000,59999,60000,11.45,686748.01
2019-03-18 05-PM,BTCZAR,60000,60000,59999,59999,10.27,615952.48
2019-03-18 04-PM,BTCZAR,60000,60000,59999,60000,21.31,1278774.77
2019-03-18 03-PM,BTCZAR,60000,60000,59999,60000,63.7,3821974.09
2019-03-18 02-PM,BTCZAR,60000,60000,59999,60000,42.71,2562347.24
2019-03-18 01-PM,BTCZAR,60000,60000,59999,60000,46.12,2767098.91
2019-03-18 12-PM,BTCZAR,60000,60000,59999,60000,43.71,2622747.05
2019-03-18 11-AM,BTCZAR,59979,60000,59979,60000,84.46,5066313.93
2019-03-18 10-AM,BTCZAR,59980,59980,59979,59979,24.11,1446176.33
2019-03-18 09-AM,BTCZAR,59992,59993,59977,59980,43.39,2602549.71
2019-03-18 08-AM,BTCZAR,59978,59993,59978,59992,46.44,2785416.57
2019-03-18 07-AM,BTCZAR,59978,59979,59978,59978,37.83,2268966.11
2019-03-18 06-AM,BTCZAR,59979,59979,59978,59978,11.73,703267.19
2019-03-18 05-AM,BTCZAR,59957,59999,59957,59979,25.33,1518571.37
2019-03-18 04-AM,BTCZAR,59899,59958,59899,59957,11.09,664185.75
2019-03-18 03-AM,BTCZAR,59899,59900,59899,59899,0.5881,35226.71
2019-03-18 02-AM,BTCZAR,59899,59900,59899,59899,0.5557,33285.16
2019-03-18 01-AM,BTCZAR,59781,59899,59781,59899,0.06753,4041.48
2019-03-18 12-AM,BTCZAR,59780,59781,59780,59781,0.1852,11069.46
2019-03-17 11-PM,BTCZAR,59781,59782,59780,59780,0.4901,29298.41
2019-03-17 10-PM,BTCZAR,59835,59835,59780,59781,0.8909,53293.15
2019-03-17 09-PM,BTCZAR,59781,59836,59780,59835,2.1,125571.58
2019-03-17 08-PM,BTCZAR,59739,59838,59739,59781,8.48,506424.32
2019-03-17 07-PM,BTCZAR,59838,59838,59701,59739,5.06,302851.98
2019-03-17 06-PM,BTCZAR,59974,59975,59837,59838,12.52,750397.09
2019-03-17 05-PM,BTCZAR,59975,59975,59974,59974,4.06,243312.56
2019-03-17 04-PM,BTCZAR,59975,59975,59974,59975,4.94,295978.89
2019-03-17 03-PM,BTCZAR,59974,59975,59974,59975,4.21,252520.81
2019-03-17 02-PM,BTCZAR,59975,59975,59974,59974,5.26,315708.19
2019-03-17 01-PM,BTCZAR,59974,59975,59974,59975,4.46,267426.94
2019-03-17 12-PM,BTCZAR,59962,59975,59962,59974,3.84,230417.18
2019-03-17 11-AM,BTCZAR,59963,59963,59962,59962,11.99,719065.49
2019-03-17 10-AM,BTCZAR,59963,59963,59962,59963,10.02,600897.64
2019-03-17 09-AM,BTCZAR,59963,59963,59962,59963,2.06,123332.6
2019-03-17 08-AM,BTCZAR,59963,59963,59962,59963,12.43,745174.45
2019-03-17 07-AM,BTCZAR,59962,59963,59962,59963,5.99,358980.9
2019-03-17 06-AM,BTCZAR,59963,59963,59962,59962,9.6,575404.83
2019-03-17 05-AM,BTCZAR,60211,60212,59850,59963,27.85,1674951.67
2019-03-17 04-AM,BTCZAR,60212,60212,60211,60211,8.38,504381.75
2019-03-17 03-AM,BTCZAR,60211,60212,60211,60212,0.5174,31153.49
2019-03-17 02-AM,BTCZAR,60211,60212,60211,60211,0.1601,9640.51
2019-03-17 01-AM,BTCZAR,60211,60212,60211,60211,0.1614,9717.76
2019-03-17 12-AM,BTCZAR,60212,60212,60211,60211,0.3988,24013.12
2019-03-16 11-PM,BTCZAR,60211,60212,60211,60212,1.2,72503.65
2019-03-16 10-PM,BTCZAR,60211,60212,60211,60211,1.35,81039.9
2019-03-16 09-PM,BTCZAR,60212,60212,60211,60211,4.2,252985.81
2019-03-16 08-PM,BTCZAR,60212,60212,60211,60212,3.63,218569.46
2019-03-16 07-PM,BTCZAR,60211,60212,60211,60212,5.32,320596.23
2019-03-16 06-PM,BTCZAR,60211,60212,60211,60211,3.84,231491.29
2019-03-16 05-PM,BTCZAR,60212,60212,60211,60211,18.58,1118463.54
2019-03-16 04-PM,BTCZAR,60016,60213,60016,60212,11.09,665767.58
2019-03-16 03-PM,BTCZAR,60015,60017,60014,60016,20.73,1243938.54
2019-03-16 02-PM,BTCZAR,60014,60015,60014,60015,9.0,539892.88
2019-03-16 01-PM,BTCZAR,60015,60015,60014,60014,10.97,658380.04
2019-03-16 12-PM,BTCZAR,60449,60449,60014,60015,16.6,1000459.32
2019-03-16 11-AM,BTCZAR,60435,60632,60216,60449,15.12,913862.49
2019-03-16 10-AM,BTCZAR,59999,60501,59999,60435,26.89,1615473.18
2019-03-16 09-AM,BTCZAR,60000,60000,59999,59999,6.86,411825.96
2019-03-16 08-AM,BTCZAR,60000,60000,59999,60000,17.14,1028159.73
2019-03-16 07-AM,BTCZAR,59996,60000,59995,60000,20.99,1259169.8
2019-03-16 06-AM,BTCZAR,59762,59996,59761,59996,18.39,1101418.78
2019-03-16 05-AM,BTCZAR,59665,59996,59564,59762,35.55,2127754.51
2019-03-16 04-AM,BTCZAR,58894,59666,58893,59665,36.49,2158439.64
2019-03-16 03-AM,BTCZAR,58876,58894,58876,58894,2.45,144183.54
2019-03-16 02-AM,BTCZAR,58590,58893,58590,58876,4.23,248048.79
2019-03-16 01-AM,BTCZAR,58591,58591,58590,58590,0.4216,24704.58
2019-03-16 12-AM,BTCZAR,58555,58594,58555,58591,2.05,120200.35
2019-03-15 11-PM,BTCZAR,58370,58887,58369,58555,20.68,1214300.17
2019-03-15 10-PM,BTCZAR,58369,58370,58369,58370,3.81,222525.26
2019-03-15 09-PM,BTCZAR,58895,58896,58340,58369,13.36,783928.03
2019-03-15 08-PM,BTCZAR,58896,58896,58895,58895,10.73,632121.75
2019-03-15 07-PM,BTCZAR,58895,58896,58895,58896,13.07,769754.71
2019-03-15 06-PM,BTCZAR,58896,58896,58895,58895,15.62,920132.15
2019-03-15 05-PM,BTCZAR,58896,58896,58895,58896,41.25,2429408.98
2019-03-15 04-PM,BTCZAR,58895,58896,58895,58896,22.05,1298784.63
2019-03-15 03-PM,BTCZAR,58896,58896,58895,58895,13.99,823693.25
2019-03-15 02-PM,BTCZAR,58499,58900,58499,58896,51.56,3017550.78
2019-03-15 01-PM,BTCZAR,58499,58500,58499,58499,26.43,1546326.23
2019-03-15 12-PM,BTCZAR,58500,58500,58499,58499,36.69,2146182.54
2019-03-15 11-AM,BTCZAR,58500,58500,58499,58500,24.07,1408308.74
2019-03-15 10-AM,BTCZAR,58500,58500,58499,58500,43.82,2563608.27
2019-03-15 09-AM,BTCZAR,58500,58500,58499,58500,24.92,1457838.96
2019-03-15 08-AM,BTCZAR,58500,58500,58499,58500,14.93,873168.15
2019-03-15 07-AM,BTCZAR,58500,58500,58499,58500,17.76,1038808.26
2019-03-15 06-AM,BTCZAR,58294,58500,58294,58500,22.21,1298107.2
2019-03-15 05-AM,BTCZAR,58248,58294,58247,58294,29.89,1740748.25
2019-03-15 04-AM,BTCZAR,58248,58248,58247,58248,13.72,798870.13
2019-03-15 03-AM,BTCZAR,58248,58248,58247,58248,3.56,207174.7
2019-03-15 02-AM,BTCZAR,58248,58248,58247,58248,1.2,70107.25
2019-03-15 01-AM,BTCZAR,58247,58248,58247,58248,0.8531,49688.18
2019-03-15 12-AM,BTCZAR,58247,58248,58247,58247,0.6631,38626.1
2019-03-14 11-PM,BTCZAR,58248,58248,58247,58247,23.57,1372647.46
2019-03-14 10-PM,BTCZAR,58248,58248,58247,58248,6.53,380408.49
2019-03-14 09-PM,BTCZAR,58248,58248,58247,58248,7.2,419261.53
2019-03-14 08-PM,BTCZAR,58247,58248,58247,58248,23.64,1376731.74
2019-03-14 07-PM,BTCZAR,58248,58248,58247,58247,11.99,698645.26
2019-03-14 06-PM,BTCZAR,58248,58248,58247,58248,17.75,1033955.41
2019-03-14 05-PM,BTCZAR,58247,58248,58247,58248,24.85,1447455.53
2019-03-14 04-PM,BTCZAR,58247,58248,58247,58247,12.59,733211.01
2019-03-14 03-PM,BTCZAR,58248,58248,58247,58247,26.92,1567905.08
2019-03-14 02-PM,BTCZAR,58247,58248,58247,58248,74.41,4334329.66
2019-03-14 01-PM,BTCZAR,58247,58248,58247,58247,46.47,2706636.4
2019-03-14 12-PM,BTCZAR,58247,58248,58247,58247,27.17,1582472.98
2019-03-14 11-AM,BTCZAR,58248,58248,58247,58247,62.06,3614601.99
2019-03-14 10-AM,BTCZAR,58248,58248,58247,58248,25.03,1457861.37
2019-03-14 09-AM,BTCZAR,58247,58248,58247,58248,20.91,1217885.04
2019-03-14 08-AM,BTCZAR,57995,58248,57994,58247,30.65,1779480.77
2019-03-14 07-AM,BTCZAR,57760,57998,57759,57995,44.24,2558201.29
2019-03-14 06-AM,BTCZAR,57759,57760,57759,57760,22.74,1313545.89
2019-03-14 05-AM,BTCZAR,57601,57761,57600,57759,59.89,3455774.19
2019-03-14 04-AM,BTCZAR,57600,57601,57600,57601,9.89,569796.63
2019-03-14 03-AM,BTCZAR,57601,57601,57600,57600,5.77,332113.27
2019-03-14 02-AM,BTCZAR,57601,57601,57600,57601,2.28,131342.94
2019-03-14 01-AM,BTCZAR,57600,57601,57600,57601,2.86,164711.03
2019-03-14 12-AM,BTCZAR,57600,57601,57600,57600,21.13,1216845.4
2019-03-13 11-PM,BTCZAR,57601,57601,57600,57600,4.66,268635.35
2019-03-13 10-PM,BTCZAR,57600,57601,57600,57601,5.94,342018.52
2019-03-13 09-PM,BTCZAR,57601,57601,57600,57600,6.47,372607.63
2019-03-13 08-PM,BTCZAR,57600,57601,57600,57601,6.54,376844.91
2019-03-13 07-PM,BTCZAR,57601,57601,57600,57600,9.12,525054.52
2019-03-13 06-PM,BTCZAR,57601,57601,57600,57601,15.35,883914.37
2019-03-13 05-PM,BTCZAR,57601,57601,57600,57601,12.58,724560.82
2019-03-13 04-PM,BTCZAR,57601,57601,57600,57601,9.27,534000.5
2019-03-13 03-PM,BTCZAR,57998,57999,57600,57601,48.62,2815978.75
2019-03-13 02-PM,BTCZAR,57892,57999,57891,57998,17.48,1013295.82
2019-03-13 01-PM,BTCZAR,57750,57893,57750,57892,56.95,3291746.78
2019-03-13 12-PM,BTCZAR,57463,57750,57462,57750,81.5,4683562.98
2019-03-13 11-AM,BTCZAR,57462,57463,57462,57463,42.24,2427225.73
2019-03-13 10-AM,BTCZAR,57753,57754,57462,57462,64.37,3713721.59
2019-03-13 09-AM,BTCZAR,58312,58313,57753,57753,25.86,1494502.98
2019-03-13 08-AM,BTCZAR,57749,58314,57749,58312,82.63,4791846.04
2019-03-13 07-AM,BTCZAR,57749,57750,57749,57749,21.9,1264476.17
2019-03-13 06-AM,BTCZAR,57720,57750,57719,57749,8.95,516607.41
2019-03-13 05-AM,BTCZAR,57699,57720,57698,57720,35.34,2038938.71
2019-03-13 04-AM,BTCZAR,57636,57699,57636,57699,25.13,1448757.48
2019-03-13 03-AM,BTCZAR,57420,57637,57420,57636,7.79,447868.22
2019-03-13 02-AM,BTCZAR,57441,57441,57401,57420,2.17,124673.13
2019-03-13 01-AM,BTCZAR,57461,57462,57440,57441,1.47,84213.78
2019-03-13 12-AM,BTCZAR,57636,57698,57451,57461,9.57,550659.65
2019-03-12 11-PM,BTCZAR,57501,57699,57500,57636,29.62,1703931.88
2019-03-12 10-PM,BTCZAR,57529,57530,57500,57501,1.45,83412.54
2019-03-12 09-PM,BTCZAR,57530,57530,57529,57529,4.08,234456.92
2019-03-12 08-PM,BTCZAR,57579,57580,57529,57530,13.55,780347.72
2019-03-12 07-PM,BTCZAR,57707,57708,57579,57579,29.71,1713547.36
2019-03-12 06-PM,BTCZAR,57708,57708,57707,57707,24.3,1402551.9
2019-03-12 05-PM,BTCZAR,57973,57974,57707,57708,20.62,1193355.3
2019-03-12 04-PM,BTCZAR,57974,57974,57973,57973,46.81,2713586.24
2019-03-12 03-PM,BTCZAR,57974,57974,57973,57974,28.72,1665119.96
2019-03-12 02-PM,BTCZAR,57973,57974,57973,57974,22.84,1324371.59
2019-03-12 01-PM,BTCZAR,57974,57974,57973,57973,26.56,1539763.03
2019-03-12 12-PM,BTCZAR,57708,57974,57707,57974,100.18,5792719.44
2019-03-12 11-AM,BTCZAR,57708,57708,57707,57708,27.15,1566900.25
2019-03-12 10-AM,BTCZAR,57708,57708,57707,57708,42.62,2459470.4
2019-03-12 09-AM,BTCZAR,57708,57708,57707,57708,22.02,1270452.45
2019-03-12 08-AM,BTCZAR,57708,57708,57707,57708,46.24,2668528.99
2019-03-12 07-AM,BTCZAR,57705,57708,57704,57708,36.57,2110319.99
2019-03-12 06-AM,BTCZAR,57704,57705,57704,57705,21.97,1267968.78
2019-03-12 05-AM,BTCZAR,57529,57705,57529,57704,20.41,1174568.98
2019-03-12 04-AM,BTCZAR,57538,57571,57528,57529,6.91,397722.16
2019-03-12 03-AM,BTCZAR,57707,57708,57527,57538,13.17,759615.65
2019-03-12 02-AM,BTCZAR,57708,57708,57707,57707,0.2588,14937.16
2019-03-12 01-AM,BTCZAR,57708,57708,57707,57708,3.47,200122.57
2019-03-12 12-AM,BTCZAR,57711,57743,57707,57708,5.88,339117.5
2019-03-11 11-PM,BTCZAR,57707,57796,57707,57711,9.64,556559.09
2019-03-11 10-PM,BTCZAR,57708,57708,57707,57707,1.64,94425.26
2019-03-11 09-PM,BTCZAR,57707,57708,57707,57708,4.4,253647.43
2019-03-11 08-PM,BTCZAR,57707,57708,57707,57707,6.12,353269.38
2019-03-11 07-PM,BTCZAR,57808,57808,57701,57707,26.8,1548494.45
2019-03-11 06-PM,BTCZAR,57808,57808,57807,57808,7.83,452754.82
2019-03-11 05-PM,BTCZAR,57808,57808,57807,57808,8.02,463774.85
2019-03-11 04-PM,BTCZAR,57808,57808,57807,57808,12.15,702334.06
2019-03-11 03-PM,BTCZAR,58216,58217,57800,57808,37.74,2190748.44
2019-03-11 02-PM,BTCZAR,58327,58327,58209,58216,34.76,2026869.43
2019-03-11 01-PM,BTCZAR,58326,58327,58326,58327,20.31,1184625.17
2019-03-11 12-PM,BTCZAR,58701,58701,58320,58326,100.97,5921112.67
2019-03-11 11-AM,BTCZAR,58700,58701,58700,58701,38.16,2240030.95
2019-03-11 10-AM,BTCZAR,58700,58701,58700,58700,20.9,1226627.89
2019-03-11 09-AM,BTCZAR,58701,58701,58700,58700,16.27,955307.17
2019-03-11 08-AM,BTCZAR,58701,58701,58700,58701,26.73,1569039.44
2019-03-11 07-AM,BTCZAR,58700,58701,58700,58701,11.68,685481.93
2019-03-11 06-AM,BTCZAR,58997,58998,58700,58700,24.52,1444769.47
2019-03-11 05-AM,BTCZAR,58998,58998,58997,58997,5.29,311948.89
2019-03-11 04-AM,BTCZAR,58997,58998,58997,58998,2.0,118162.1
2019-03-11 03-AM,BTCZAR,58987,58998,58986,58997,2.01,118606.95
2019-03-11 02-AM,BTCZAR,58987,58987,58986,58987,0.2104,12411.84
2019-03-11 01-AM,BTCZAR,58986,58987,58986,58987,0.3413,20135.09
2019-03-11 12-AM,BTCZAR,58987,58987,58986,58986,1.2,70773.57
2019-03-10 11-PM,BTCZAR,58986,58987,58986,58987,0.9837,58025.47
2019-03-10 10-PM,BTCZAR,58987,58987,58986,58986,0.2308,13615.33
2019-03-10 09-PM,BTCZAR,58987,58987,58986,58987,4.85,286333.29
2019-03-10 08-PM,BTCZAR,58987,58987,58986,58987,4.29,252958.89
2019-03-10 07-PM,BTCZAR,58987,58987,58986,58987,10.89,642393.83
2019-03-10 06-PM,BTCZAR,58987,58987,58986,58987,5.12,301749.48
2019-03-10 05-PM,BTCZAR,58876,58996,58876,58987,15.72,926485.15
2019-03-10 04-PM,BTCZAR,58844,58877,58844,58876,20.96,1233638.9
2019-03-10 03-PM,BTCZAR,58845,58845,58844,58844,13.07,769253.53
2019-03-10 02-PM,BTCZAR,58845,58845,58844,58845,3.5,206168.47
2019-03-10 01-PM,BTCZAR,58845,58845,58844,58845,5.18,304708.92
2019-03-10 12-PM,BTCZAR,58702,58850,58701,58845,16.93,996161.16
2019-03-10 11-AM,BTCZAR,58701,58702,58701,58702,13.95,818936.73
2019-03-10 10-AM,BTCZAR,58702,58702,58701,58701,5.08,297939.96
2019-03-10 09-AM,BTCZAR,58641,58719,58641,58702,6.45,378780.88
2019-03-10 08-AM,BTCZAR,58494,58751,58493,58641,15.4,903061.36
2019-03-10 07-AM,BTCZAR,58510,58511,58493,58494,5.93,346610.16
2019-03-10 06-AM,BTCZAR,58752,58753,58510,58510,16.25,953378.32
2019-03-10 05-AM,BTCZAR,58752,58753,58752,58752,4.58,269253.38
2019-03-10 04-AM,BTCZAR,58753,58753,58752,58752,2.61,153469.62
2019-03-10 03-AM,BTCZAR,58796,58796,58752,58753,2.46,144582.62
2019-03-10 02-AM,BTCZAR,58899,58899,58796,58796,0.4359,25641.4
2019-03-10 01-AM,BTCZAR,58753,58899,58752,58899,0.05053,2969.16
2019-03-10 12-AM,BTCZAR,58752,58753,58752,58753,0.7563,44435.08
2019-03-09 11-PM,BTCZAR,58753,58753,58752,58752,1.02,59742.94
2019-03-09 10-PM,BTCZAR,58752,58753,58752,58753,3.64,213752.2
2019-03-09 09-PM,BTCZAR,58752,58753,58752,58752,1.97,115918.94
2019-03-09 08-PM,BTCZAR,58753,58753,58752,58752,5.4,317406.3
2019-03-09 07-PM,BTCZAR,58704,58753,58703,58753,3.03,177915.87
2019-03-09 06-PM,BTCZAR,58704,58704,58703,58704,7.79,457213.83
2019-03-09 05-PM,BTCZAR,58979,58980,58703,58704,39.46,2323982.89
2019-03-09 04-PM,BTCZAR,58979,58980,58979,58979,30.81,1817367.66
2019-03-09 03-PM,BTCZAR,58894,58980,58894,58979,14.46,852634.47
2019-03-09 02-PM,BTCZAR,58861,58895,58861,58894,9.78,575990.03
2019-03-09 01-PM,BTCZAR,58685,58863,58684,58861,21.0,1234109.12
2019-03-09 12-PM,BTCZAR,58685,58685,58684,58685,6.66,390873.65
2019-03-09 11-AM,BTCZAR,58685,58685,58684,58685,5.56,326152.47
2019-03-09 10-AM,BTCZAR,58493,58689,58493,58685,27.55,1612267.03
2019-03-09 09-AM,BTCZAR,58494,58494,58493,58493,13.27,776215.85
2019-03-09 08-AM,BTCZAR,58493,58494,58493,58494,9.34,546486.75
2019-03-09 07-AM,BTCZAR,58445,58494,58444,58493,20.96,1225222.11
2019-03-09 06-AM,BTCZAR,58343,58445,58342,58445,13.77,804752.75
2019-03-09 05-AM,BTCZAR,58082,58343,58081,58343,27.6,1608258.96
2019-03-09 04-AM,BTCZAR,58118,58118,57987,58082,3.83,222607.82
2019-03-09 03-AM,BTCZAR,58164,58164,57994,58118,6.65,386223.75
2019-03-09 02-AM,BTCZAR,58140,58276,58049,58164,0.9497,55237.27
2019-03-09 01-AM,BTCZAR,58022,58444,57985,58140,4.73,274647.74
2019-03-09 12-AM,BTCZAR,57750,58374,57750,58022,18.29,1061102.35
2019-03-08 11-PM,BTCZAR,57623,57751,57623,57750,7.93,457548.27
2019-03-08 10-PM,BTCZAR,58450,58450,57600,57623,19.64,1133207.32
2019-03-08 09-PM,BTCZAR,58451,58451,58450,58450,11.33,662393.63
2019-03-08 08-PM,BTCZAR,58450,58451,58450,58451,3.0,175551.25
2019-03-08 07-PM,BTCZAR,58449,58451,58449,58450,4.34,253922.85
2019-03-08 06-PM,BTCZAR,58449,58450,58449,58449,8.01,468424.99
2019-03-08 05-PM,BTCZAR,58251,58450,58201,58449,10.45,610442.03
2019-03-08 04-PM,BTCZAR,58451,58451,58250,58251,31.08,1815475.86
2019-03-08 03-PM,BTCZAR,58678,58678,58450,58451,33.43,1957768.03
2019-03-08 02-PM,BTCZAR,58370,58687,58370,58678,18.32,1072637.26
2019-03-08 01-PM,BTCZAR,58995,58996,58364,58370,55.68,3272053.57
2019-03-08 12-PM,BTCZAR,58996,58996,58995,58995,34.52,2036254.76
2019-03-08 11-AM,BTCZAR,58990,58997,58989,58996,19.85,1171239.77
2019-03-08 10-AM,BTCZAR,58162,58991,58161,58990,66.72,3906319.27
2019-03-08 09-AM,BTCZAR,58899,58900,58157,58162,72.6,4258749.74
2019-03-08 08-AM,BTCZAR,58899,58900,58899,58899,34.67,2041777.03
2019-03-08 07-AM,BTCZAR,58900,58900,58899,58899,18.36,1081514.87
2019-03-08 06-AM,BTCZAR,58500,58900,58499,58900,38.47,2256990.16
2019-03-08 05-AM,BTCZAR,57800,58500,57799,58500,24.45,1419555.66
2019-03-08 04-AM,BTCZAR,57799,57800,57799,57800,21.32,1232277.23
2019-03-08 03-AM,BTCZAR,57800,57800,57799,57799,3.27,189175.68
2019-03-08 02-AM,BTCZAR,57800,57800,57799,57800,2.38,137479.29
