Timezones are UTC,https://www.CryptoDataDownload.com
Date,Symbol,Open,High,Low,Close,Volume XRP,Volume INR
2018-03-12,XRPINR,54,54,54,54,0.0,0.0
2018-03-11,XRPINR,54,54,54,54,0.0,0.0
2018-03-10,XRPINR,54,54,54,54,0.0,0.0
2018-03-09,XRPINR,54,54,54,54,0.0,0.0
2018-03-08,XRPINR,54,54,54,54,0.0,0.0
2018-03-07,XRPINR,54,54,54,54,0.0,0.0
2018-03-06,XRPINR,54,54,54,54,0.0,0.0
2018-03-05,XRPINR,54,54,54,54,600.0,32400.0
2018-03-04,XRPINR,50.05,69.25,45.53,69.25,2032600.0,124046999.0
2018-03-03,XRPINR,58.5,58.5,50.01,50.05,405400.0,22116184.0
2018-03-02,XRPINR,56.25,59,56.25,58.5,1715000.0,100929286.0
2018-03-01,XRPINR,60,60,56.2,56.3,755000.0,43675937.0
2018-02-28,XRPINR,61.5,61.5,59.01,60,968000.0,59028469.0
2018-02-27,XRPINR,61.8,62,60.11,61.5,1243500.0,76238364.0
2018-02-26,XRPINR,61.2,62.1,61.1,61.8,623200.0,38610460.0
2018-02-25,XRPINR,62.01,62.6,61.11,61.12,255000.0,15791808.0
2018-02-24,XRPINR,62,63.6,61.5,62.01,753600.0,47415512.0
2018-02-23,XRPINR,59.2,62.9,59.2,62,1158000.0,71419997.0
2018-02-22,XRPINR,61.2,64.98,58.41,59.2,3017800.0,191061769.0
2018-02-21,XRPINR,64,65,56.02,61.2,1135300.0,69471443.0
2018-02-20,XRPINR,62,68,58,64,4970500.0,327865278.0
2018-02-19,XRPINR,63.5,69.25,50,62,1844400.0,115560009.0
2018-02-18,XRPINR,71.91,75,63.5,63.5,1211200.0,84877595.0
2018-02-17,XRPINR,54.5,74.75,54,71,4596900.0,281848494.0
2018-02-16,XRPINR,50.99,56,50,54.4,4316600.0,235727074.0
2018-02-15,XRPINR,50,54.95,47.1,50.99,4361800.0,221664505.0
2018-02-14,XRPINR,49.98,50,46.65,50,3966900.0,198163702.0
2018-02-13,XRPINR,49,50,47.6,49.98,732700.0,36522790.0
2018-02-12,XRPINR,46.99,50,46,49.95,2795200.0,139276437.0
2018-02-11,XRPINR,49,49,43.02,46.8,802200.0,36967537.0
2018-02-10,XRPINR,42.1,55,42.1,49,3925600.0,188805947.0
2018-02-09,XRPINR,37,45,37,42.1,6199800.0,262662197.0
2018-02-08,XRPINR,38,39.96,36,39.4,659900.0,26043761.0
2018-02-07,XRPINR,36,40,33.01,38,3675600.0,140214120.0
2018-02-06,XRPINR,35,37.5,26,36,2485300.0,80648786.0
2018-02-05,XRPINR,39.02,40,31.1,35,1278900.0,47135417.0
2018-02-04,XRPINR,43,45.99,39.02,39.02,897100.0,37298823.0
2018-02-03,XRPINR,37,49.96,34,40.03,5908000.0,255877787.0
2018-02-02,XRPINR,58.98,58.98,21,37,7018100.0,270354507.0
2018-02-01,XRPINR,78.75,79,43,58.98,5618100.0,360774245.0
2018-01-31,XRPINR,80,80,75.1,77.5,376800.0,29097880.0
2018-01-30,XRPINR,82.1,83,79.75,80,640400.0,52708754.0
2018-01-29,XRPINR,82,85.99,81.66,82.1,208600.0,17683212.0
2018-01-28,XRPINR,84,85.5,80.04,85,13800.0,1154734.0
2018-01-27,XRPINR,80,81.6,80,80,5500.0,442452.0
2018-01-26,XRPINR,84,86.48,78,81.5,18300.0,1498486.0
2018-01-25,XRPINR,83.53,87.9,82.5,83.53,9500.0,803129.0
2018-01-24,XRPINR,87,88,80,83.15,17000.0,1433842.0
2018-01-23,XRPINR,80,84.5,75.5,82,20200.0,1610849.0
2018-01-22,XRPINR,82.9,83,75,77,34200.0,2663021.0
2018-01-21,XRPINR,90,90,78,80.01,36200.0,2993197.0
2018-01-20,XRPINR,88,94,86.5,88,24600.0,2177933.0
2018-01-19,XRPINR,87,98.99,86,89.5,37500.0,3450965.0
2018-01-18,XRPINR,85,104,81,96,127600.0,11797779.0
2018-01-17,XRPINR,59,87.5,54,80,276400.0,18123574.0
2018-01-16,XRPINR,81,119,65,85,292400.0,26396326.0
2018-01-15,XRPINR,119.01,123,119.01,119.01,1100.0,133594.0
2018-01-14,XRPINR,118,123.01,116,122,17200.0,2053997.0
2018-01-13,XRPINR,123,128.5,123,123,10400.0,1308046.0
2018-01-12,XRPINR,124.5,129.99,116.11,123,35100.0,4355081.0
2018-01-11,XRPINR,125,127,101.15,116.45,117200.0,13541966.0
2018-01-10,XRPINR,107,136.9,83,125,238600.0,25604573.0
2018-01-09,XRPINR,130,154,130,130,256800.0,36198282.0
2018-01-08,XRPINR,163.4,164.65,135,152,146300.0,22191327.0
2018-01-07,XRPINR,163,165.9,156,163.5,13900.0,2218729.0
2018-01-06,XRPINR,155,166.98,154.02,166,40000.0,6355605.0
2018-01-05,XRPINR,176,176,154.3,161.7,77800.0,12765649.0
2018-01-04,XRPINR,162,192,158,166,219600.0,37877187.0
2018-01-03,XRPINR,159,160,147,159,217500.0,33568881.0
2018-01-02,XRPINR,159.2,160,147,151,109500.0,16761901.0
2018-01-01,XRPINR,160,160,146,154.5,43400.0,6659057.0
2017-12-31,XRPINR,169,170.35,19.5,150,292500.0,40360912.0
2017-12-30,XRPINR,180.59,199.2,140,154,414100.0,70656360.0
2017-12-29,XRPINR,115.5,159.9,45,155.66,438200.0,59495996.0
2017-12-28,XRPINR,102,118,14,113.5,391200.0,41428327.0
2017-12-27,XRPINR,85,101,79.5,99,458600.0,41180512.0
2017-12-26,XRPINR,76,79.7,75.2,79,282500.0,21844425.0
2017-12-25,XRPINR,76,76.3,73,75.5,108900.0,8171385.0
2017-12-24,XRPINR,73.4,75.9,69.5,73.4,245100.0,17703705.0
2017-12-23,XRPINR,76,76,70,75,277000.0,20517367.0
2017-12-22,XRPINR,80,85.9,55.02,70.3,1025800.0,71227310.0
2017-12-21,XRPINR,55.48,75,53.2,72.97,2108400.0,136924100.0
2017-12-20,XRPINR,53.19,54.7,50.02,53.33,394200.0,20568731.0
2017-12-19,XRPINR,54.99,58,53.11,54,404600.0,22425606.0
2017-12-18,XRPINR,53.5,55,48,54.89,364300.0,18828140.0
2017-12-17,XRPINR,53.5,54.3,48.49,49.51,392700.0,19949492.0
2017-12-16,XRPINR,44.97,59.8,40.6,53,950400.0,48855947.0
2017-12-15,XRPINR,40,45,28,41,645800.0,25105152.0
2017-12-14,XRPINR,24.39,40,23.5,39,1106300.0,34360444.0
2017-12-13,XRPINR,23.5,24.39,19.6,24,1729500.0,39290058.0
2017-12-12,XRPINR,18,22,17.44,21.99,1648500.0,32806362.0
2017-12-11,XRPINR,17.49,17.69,17,17.4,125600.0,2158851.0
2017-12-10,XRPINR,17,17.79,16.92,17,109700.0,1899201.0
2017-12-09,XRPINR,17,18,16.5,17.5,239900.0,4173283.0
2017-12-08,XRPINR,15.8,17,14.09,16.5,767200.0,12634140.0
2017-12-07,XRPINR,14.5,16.84,14.5,14.5,1006300.0,15330301.0
2017-12-06,XRPINR,17.98,18.48,16,16,742500.0,12472140.0
2017-12-05,XRPINR,17.5,18.4,17.25,17.32,299800.0,5346410.0
2017-12-04,XRPINR,19,19.65,18,18.3,360900.0,6719458.0
2017-12-03,XRPINR,19.75,19.75,19.1,19.1,284200.0,5535693.0
2017-12-02,XRPINR,19.87,19.94,19.1,19.11,314900.0,6125007.0
2017-12-01,XRPINR,19.8,19.95,19.22,19.86,276200.0,5429421.0
2017-11-30,XRPINR,18.79,20.5,18,19.02,967800.0,18459844.0
2017-11-29,XRPINR,23,23.5,17.55,18.1,1153100.0,23665309.0
2017-11-28,XRPINR,19.75,20.7,17.99,20.65,977600.0,19268634.0
2017-11-27,XRPINR,17.5,18,17.2,17.98,361200.0,6363997.0
2017-11-26,XRPINR,17.27,17.5,17,17.2,557100.0,9674400.0
2017-11-25,XRPINR,16.99,17.39,16.65,17.3,195700.0,3355269.0
2017-11-24,XRPINR,16.9,17.1,16.45,16.9,249000.0,4160102.0
2017-11-23,XRPINR,16.95,17.2,16.46,17,319400.0,5401195.0
2017-11-22,XRPINR,16.8,16.88,16.42,16.8,127900.0,2135585.0
2017-11-21,XRPINR,16.45,16.95,15.9,16.5,352100.0,5801096.0
2017-11-20,XRPINR,15.9,16.99,15.74,16.97,418800.0,6856902.0
2017-11-19,XRPINR,15.5,15.7,15.15,15.6,74900.0,1166815.0
2017-11-18,XRPINR,15.1,15.57,15.05,15.1,162900.0,2470288.0
2017-11-17,XRPINR,15.06,15.75,15.01,15.06,150100.0,2297229.0
2017-11-16,XRPINR,14.78,16.2,14.5,15.95,523400.0,8116406.0
2017-11-15,XRPINR,14.69,14.79,14.55,14.69,84800.0,1248086.0
2017-11-14,XRPINR,14.8,14.8,14.5,14.8,78600.0,1156662.0
2017-11-13,XRPINR,14.65,14.8,14.42,14.71,87500.0,1275675.0
2017-11-12,XRPINR,14.87,14.87,14.27,14.65,98100.0,1415889.0
2017-11-11,XRPINR,14.55,14.89,14.39,14.87,169100.0,2480407.0
2017-11-10,XRPINR,14.9,14.9,14.25,14.55,136000.0,1987672.0
2017-11-09,XRPINR,14.19,14.9,14.19,14.9,184500.0,2692893.0
2017-11-08,XRPINR,14,14.19,13.88,14.19,84100.0,1179538.0
2017-11-07,XRPINR,13.61,14.09,13.61,14,99900.0,1394958.0
2017-11-06,XRPINR,13.6,13.88,13.53,13.61,74400.0,1021536.0
2017-11-05,XRPINR,13.84,13.89,13.5,13.6,54600.0,749565.0
2017-11-04,XRPINR,13.99,14,13.75,13.84,62500.0,871087.0
2017-11-03,XRPINR,13.3,14.15,13.3,13.99,112600.0,1568631.0
2017-11-02,XRPINR,13.62,13.9,13,13.3,318900.0,4256560.0
2017-11-01,XRPINR,13.82,14.3,13.62,13.62,108600.0,1510354.0
2017-10-31,XRPINR,13.8,14.15,13.7,13.82,108600.0,1503516.0
2017-10-30,XRPINR,13.8,13.91,13.41,13.8,110500.0,1514214.0
2017-10-29,XRPINR,13.6,13.8,13.4,13.8,85900.0,1165976.0
2017-10-28,XRPINR,13.64,13.88,13.48,13.6,67700.0,917074.0
2017-10-27,XRPINR,13.35,13.68,13.31,13.64,70000.0,944292.0
2017-10-26,XRPINR,13.67,13.9,13.33,13.35,224600.0,3044117.0
2017-10-25,XRPINR,14.12,14.3,13.5,13.67,201800.0,2773128.0
2017-10-24,XRPINR,12.98,14.75,12.98,14.12,198600.0,2782167.0
2017-10-23,XRPINR,13.15,13.5,12.7,12.98,335700.0,4374042.0
2017-10-22,XRPINR,13.4,14.23,13.03,13.15,152000.0,2031528.0
2017-10-21,XRPINR,13.85,14.24,13,13.4,241900.0,3228715.0
2017-10-20,XRPINR,14.15,14.6,13.5,13.85,366800.0,5143933.0
2017-10-19,XRPINR,14.2,15.49,13.75,14.15,201100.0,2882780.0
2017-10-18,XRPINR,15.5,16.05,13.8,14.2,490900.0,7319780.0
2017-10-17,XRPINR,16.56,17,15,15.5,480100.0,7750040.0
2017-10-16,XRPINR,16.5,17.5,16.3,16.56,146600.0,2495375.0
2017-10-15,XRPINR,16.15,16.84,16,16.5,55300.0,899982.0
2017-10-14,XRPINR,16.2,16.88,16.1,16.5,85800.0,1418537.0
2017-10-13,XRPINR,16.5,16.84,15.51,16.2,285200.0,4579765.0
2017-10-12,XRPINR,17,17.25,16.5,16.5,179500.0,3025117.0
2017-10-11,XRPINR,17.18,17.4,16.8,17,174700.0,3000403.0
2017-10-10,XRPINR,16.01,17.48,15.6,17.18,222800.0,3663730.0
2017-10-09,XRPINR,16.48,17.91,15.66,16.01,462000.0,7827950.0
2017-10-08,XRPINR,15.89,16.5,15.64,16.48,186100.0,3027368.0
2017-10-07,XRPINR,15.2,15.89,15.2,15.85,74700.0,1164000.0
2017-10-06,XRPINR,15.5,16.2,15.2,15.57,313700.0,4876543.0
2017-10-05,XRPINR,13.88,15.5,13.88,15.5,179400.0,2650949.0
2017-10-04,XRPINR,13.62,13.9,13.3,13.88,169300.0,2295082.0
2017-10-03,XRPINR,13.58,13.65,13.29,13.62,77700.0,1045615.0
2017-10-02,XRPINR,13.17,13.58,13.17,13.58,53100.0,709876.0
2017-10-01,XRPINR,13.54,13.54,13.16,13.17,30000.0,401544.0
2017-09-30,XRPINR,13.5,13.75,13.21,13.54,148300.0,1997288.0
2017-09-29,XRPINR,13.64,13.65,12.76,13.5,209400.0,2749042.0
2017-09-28,XRPINR,13.77,13.95,13.2,13.64,80600.0,1086640.0
2017-09-27,XRPINR,12.5,14.07,12.5,13.77,119300.0,1618958.0
2017-09-26,XRPINR,12.5,12.7,12.25,12.5,122400.0,1518755.0
2017-09-25,XRPINR,12.62,12.65,12.23,12.5,148000.0,1842756.0
2017-09-24,XRPINR,12.5,13,12.3,12.62,78800.0,987587.0
2017-09-23,XRPINR,12.42,12.8,12.26,12.5,106500.0,1341734.0
2017-09-22,XRPINR,12.5,12.65,12.2,12.42,173800.0,2154023.0
2017-09-21,XRPINR,12.5,12.82,12.2,12.5,207400.0,2594369.0
2017-09-20,XRPINR,13.05,13.36,12.5,12.5,234100.0,3014223.0
2017-09-19,XRPINR,13.55,13.75,13,13.05,260400.0,3443183.0
2017-09-18,XRPINR,13.5,14.1,13.4,13.55,193400.0,2648153.0
2017-09-17,XRPINR,13.4,13.97,13.05,13.5,156500.0,2103569.0
2017-09-16,XRPINR,13.95,14.38,13.31,13.4,227100.0,3123695.0
2017-09-15,XRPINR,14.49,14.49,11.05,13.95,474500.0,5986105.0
2017-09-14,XRPINR,14.4,14.75,12,14.49,539100.0,7180298.0
2017-09-13,XRPINR,15,15.48,14.35,14.4,360100.0,5299321.0
2017-09-12,XRPINR,15.5,16,15,15,209100.0,3199852.0
2017-09-11,XRPINR,16,16,15.3,15.5,153500.0,2385794.0
2017-09-10,XRPINR,15.33,16,14.7,16,371100.0,5624891.0
2017-09-09,XRPINR,15.5,15.75,15.3,15.33,139000.0,2151279.0
2017-09-08,XRPINR,16.2,16.5,15.2,15.5,474800.0,7556505.0
2017-09-07,XRPINR,16.41,16.6,16,16.2,249200.0,4038359.0
2017-09-06,XRPINR,16.1,16.7,15.6,16.41,124200.0,2042657.0
2017-09-05,XRPINR,15.2,16.25,14.91,16.1,143300.0,2265516.0
2017-09-04,XRPINR,16.54,16.55,14.6,15.2,575000.0,8918278.0
2017-09-03,XRPINR,15.75,16.8,15.63,16.54,215600.0,3497752.0
2017-09-02,XRPINR,17.68,17.7,15.3,15.75,371100.0,6056147.0
2017-09-01,XRPINR,17.25,17.98,16.72,17.68,260100.0,4532509.0
2017-08-31,XRPINR,15.8,17.25,15.51,17.25,257800.0,4224044.0
2017-08-30,XRPINR,14.7,15.96,14.58,15.8,217800.0,3238313.0
2017-08-29,XRPINR,15,15.2,14.5,14.7,108800.0,1613368.0
2017-08-28,XRPINR,13.75,16,13.25,15,206900.0,2885042.0
2017-08-27,XRPINR,14.3,14.48,13.13,13.75,198300.0,2728978.0
2017-08-26,XRPINR,15.2,15.29,14.3,14.3,341300.0,5033950.0
2017-08-25,XRPINR,15.01,15.69,14.3,15.2,442700.0,6582403.0
2017-08-24,XRPINR,16.8,17.5,15,15.01,512900.0,8378257.0
2017-08-23,XRPINR,14.5,18.98,13.5,16.8,460400.0,7767736.0
2017-08-22,XRPINR,11.77,15.99,11.5,14.5,379700.0,4960740.0
2017-08-21,XRPINR,10.95,11.77,10.6,11.77,122100.0,1343539.0
2017-08-20,XRPINR,10.7,10.95,10.48,10.95,138400.0,1477143.0
2017-08-19,XRPINR,11.19,11.3,10.5,10.7,168500.0,1814381.0
2017-08-18,XRPINR,10.49,11.47,10.38,11.19,141300.0,1524161.0
2017-08-17,XRPINR,10.39,10.6,10.21,10.49,188200.0,1963301.0
2017-08-16,XRPINR,10.85,10.85,10.35,10.39,303400.0,3188807.0
2017-08-15,XRPINR,11.31,11.5,10.7,10.85,372400.0,4111285.0
2017-08-14,XRPINR,11.56,11.9,11.31,11.31,108100.0,1259617.0
2017-08-13,XRPINR,12,12.14,11.12,11.56,304400.0,3518939.0
2017-08-12,XRPINR,12.1,12.41,11.85,12,189200.0,2285401.0
2017-08-11,XRPINR,12.45,12.6,11.97,12.1,330100.0,4018252.0
2017-08-10,XRPINR,12.39,12.49,12.05,12.45,160400.0,1966046.0
2017-08-09,XRPINR,12.2,12.7,12,12.39,247300.0,3036083.0
2017-08-08,XRPINR,11.6,12.5,11.55,12.2,190100.0,2268214.0
2017-08-07,XRPINR,11.8,11.9,11.5,11.6,135600.0,1579647.0
2017-08-06,XRPINR,12.3,12.37,11.6,11.8,124800.0,1501966.0
2017-08-05,XRPINR,11.5,12.7,11.34,12.3,175200.0,2081632.0
2017-08-04,XRPINR,11.57,11.77,11.35,11.5,114100.0,1313334.0
2017-08-03,XRPINR,11.63,11.63,11.2,11.57,123500.0,1406454.0
2017-08-02,XRPINR,11.6,11.68,11.45,11.63,161800.0,1870945.0
2017-08-01,XRPINR,11.06,11.89,11.06,11.6,223600.0,2557859.0
2017-07-31,XRPINR,10.95,11.19,10.5,11.06,81700.0,878364.0
2017-07-30,XRPINR,11.5,11.57,10.95,10.95,106500.0,1186439.0
2017-07-29,XRPINR,11,11.5,10.42,11.5,203110.6,2171482.6
2017-07-28,XRPINR,11.5,11.8,10.61,11,272800.0,3040853.0
2017-07-27,XRPINR,11.88,11.94,11.5,11.5,129100.0,1508768.0
2017-07-25,XRPINR,12.8,12.9,11.5,11.5,204700.0,2481537.0
2017-07-24,XRPINR,13.02,13.2,12.75,12.8,47200.0,609272.0
2017-07-23,XRPINR,12.5,13.9,12.5,13.02,96600.0,1265071.0
2017-07-22,XRPINR,12.15,12.65,12.15,12.5,85800.0,1064381.0
2017-07-21,XRPINR,12.39,12.65,12,12.15,91500.0,1138514.0
2017-07-20,XRPINR,11.01,12.39,11.01,12.39,100400.0,1202561.0
2017-07-19,XRPINR,12.73,13,11.01,11.01,123300.0,1498677.0
2017-07-18,XRPINR,11.49,12.8,11.03,12.73,159100.0,1897889.0
2017-07-17,XRPINR,10.05,11.65,10.05,11.49,143200.0,1556028.0
2017-07-16,XRPINR,12.41,12.6,9.9,10.05,331100.0,3613138.0
2017-07-15,XRPINR,12.38,13.07,12.29,12.41,80100.0,1008917.0
2017-07-14,XRPINR,13,13.65,12.38,12.38,213500.0,2780303.0
2017-07-13,XRPINR,13.35,14.6,13,13,151200.0,2094965.0
2017-07-12,XRPINR,12.6,13.5,11.75,13.35,89300.0,1134455.0
2017-07-11,XRPINR,13.1,14.8,9.9,12.6,184500.0,2183475.0
2017-07-10,XRPINR,15.61,16.25,13.1,13.1,125100.0,1879235.0
2017-07-09,XRPINR,16.07,16.98,15.61,15.61,36900.0,603653.0
2017-07-08,XRPINR,16.5,16.5,15,16.07,108400.0,1705515.0
2017-07-07,XRPINR,17.46,17.75,16.39,16.5,93300.0,1576808.0
2017-07-06,XRPINR,17.39,17.97,17,17.46,80500.0,1392016.0
2017-07-05,XRPINR,17.52,18.2,17.39,17.39,120000.0,2108176.0
2017-07-04,XRPINR,17.52,18.28,17.52,17.52,121800.0,2152576.0
2017-07-03,XRPINR,18.14,18.14,17.51,17.52,158400.0,2822602.0
2017-07-02,XRPINR,17.85,19,17.53,18.14,58700.0,1050212.0
2017-07-01,XRPINR,18.2,19.3,17.85,17.85,108700.0,1963449.0
2017-06-30,XRPINR,18.6,18.73,18.1,18.2,44100.0,811746.0
2017-06-29,XRPINR,18.53,19.1,18.3,18.6,59400.0,1106200.0
2017-06-28,XRPINR,18,19,18,18.53,85200.0,1597732.0
2017-06-27,XRPINR,17,18.75,17,18,64000.0,1162655.0
2017-06-26,XRPINR,18,19.5,16.2,17,191900.0,3391001.0
2017-06-25,XRPINR,19.62,20,18,18,139700.0,2662432.0
2017-06-24,XRPINR,20.75,20.9,19.62,19.62,59500.0,1205877.0
2017-06-23,XRPINR,19.2,20.75,19.2,20.75,83400.0,1670855.0
2017-06-22,XRPINR,19.82,20.45,19,19.2,125600.0,2454302.0
2017-06-21,XRPINR,21.14,21.98,19.8,19.82,156300.0,3266070.0
2017-06-20,XRPINR,19.92,23,19.54,21.14,242500.0,5299755.0
2017-06-19,XRPINR,19,19.94,19,19.92,87900.0,1730979.0
2017-06-18,XRPINR,18.91,19.75,18.66,19,62200.0,1189315.0
2017-06-17,XRPINR,18.93,19.5,18.5,18.91,128600.0,2424318.0
2017-06-16,XRPINR,19.85,19.85,18.6,18.93,76300.0,1456699.0
