Timestamps are UTC timezone,https://www.CryptoDataDownload.com
Date,Symbol,Open,High,Low,Close,Volume BTC,Volume MXN
2018-08-16 02-AM,BTCMXN,120600,121249.87,120050.01,121243.07,4.16,500792.9
2018-08-16 01-AM,BTCMXN,121796.99,121898.56,120300,120600,3.29,397784.21
2018-08-16 12-AM,BTCMXN,122101.6,122399.99,120010,121796.99,5.56,674521.56
2018-08-15 11-PM,BTCMXN,123499.77,123499.93,120502,122101.6,17.25,2103199.03
2018-08-15 10-PM,BTCMXN,123300,124999.99,122500,123499.77,12.48,1547267.09
2018-08-15 09-PM,BTCMXN,122433.99,123498.99,121460,123300,12.66,1554485.54
2018-08-15 08-PM,BTCMXN,122409.14,123496.86,120800.01,122433.99,10.64,1297940.0
2018-08-15 07-PM,BTCMXN,124511.02,126390.99,121000,122409.14,22.88,2844654.2
2018-08-15 06-PM,BTCMXN,125720,126749.99,124501.01,124511.02,16.24,2047692.26
2018-08-15 05-PM,BTCMXN,125593.99,126000,124502.01,125720,14.86,1867096.77
2018-08-15 04-PM,BTCMXN,124615,126000,123950,125593.99,17.12,2141232.19
2018-08-15 03-PM,BTCMXN,122502.93,124615,122502.93,124615,17.54,2166649.58
2018-08-15 02-PM,BTCMXN,122436.39,122975.37,121600,122502.93,12.99,1581698.78
2018-08-15 01-PM,BTCMXN,121700.01,122500,120718.07,122436.39,5.3,647511.39
2018-08-15 12-PM,BTCMXN,120249.65,121803,120249.65,121700.01,10.75,1298192.24
2018-08-15 11-AM,BTCMXN,120971.95,120975,120013.93,120249.65,0.4342,52258.28
2018-08-15 10-AM,BTCMXN,120956.84,120974.8,119770.84,120971.95,0.1455,17471.03
2018-08-15 09-AM,BTCMXN,121749.95,121749.95,119762.47,120956.84,3.16,378834.19
2018-08-15 08-AM,BTCMXN,121397.95,121750,120311.07,121749.95,1.05,127512.56
2018-08-15 07-AM,BTCMXN,119700,121500,119037.63,121397.95,3.8,459399.11
2018-08-15 06-AM,BTCMXN,120899.47,120899.47,119000.01,119700,0.4984,59876.87
2018-08-15 05-AM,BTCMXN,121200,121200,119800,120899.47,29.35,3524779.69
2018-08-15 04-AM,BTCMXN,120999.97,121450.01,119900.03,121200,13.44,1620982.18
2018-08-15 03-AM,BTCMXN,119100.61,120999.97,118905.97,120999.97,7.01,842620.13
2018-08-15 02-AM,BTCMXN,117600.46,119998.88,117600.46,119100.61,5.76,685073.74
2018-08-15 01-AM,BTCMXN,118968.73,119193.73,117500,117600.46,5.34,630100.93
2018-08-15 12-AM,BTCMXN,117706.09,119300.23,117026.32,118968.73,9.13,1082327.09
2018-08-14 11-PM,BTCMXN,116700,117750,116000,117706.09,7.96,930354.94
2018-08-14 10-PM,BTCMXN,116739.92,116800,115400.09,116700,8.5,988734.7
2018-08-14 09-PM,BTCMXN,115448.98,116740,115109.01,116739.92,10.47,1218058.18
2018-08-14 08-PM,BTCMXN,115999.99,116099.98,114805.41,115448.98,4.92,567564.66
2018-08-14 07-PM,BTCMXN,114876.93,116499.99,114686.38,115999.99,10.57,1224592.01
2018-08-14 06-PM,BTCMXN,115899.91,115899.95,114535.08,114876.93,12.45,1436331.29
2018-08-14 05-PM,BTCMXN,115998,116398.99,115110,115899.91,10.04,1161289.21
2018-08-14 04-PM,BTCMXN,115898.93,116680,114501.01,115998,22.37,2585352.01
2018-08-14 03-PM,BTCMXN,116000,116679.98,114410.83,115898.93,13.96,1614056.86
2018-08-14 02-PM,BTCMXN,117000,117800,114561.01,116000,16.59,1924698.91
2018-08-14 01-PM,BTCMXN,116398.91,117799.99,115117.61,117000,3.92,458842.13
2018-08-14 12-PM,BTCMXN,114589.02,116406.99,114589.02,116398.91,12.46,1432904.25
2018-08-14 11-AM,BTCMXN,116609.3,117109.02,114432,114589.02,4.99,577980.82
2018-08-14 10-AM,BTCMXN,117297.17,117440.06,114047.73,116609.3,4.83,566088.97
2018-08-14 09-AM,BTCMXN,117008.72,117377.11,113928.01,117297.17,0.6752,76961.91
2018-08-14 08-AM,BTCMXN,114988.76,117569,114025.7,117008.72,0.3875,44744.64
2018-08-14 07-AM,BTCMXN,114000,115395,113900,114988.76,0.5015,57491.42
2018-08-14 06-AM,BTCMXN,117338.37,117338.37,113900,114000,2.34,268820.83
2018-08-14 05-AM,BTCMXN,116397.61,118575.91,114445.56,117338.37,30.34,3577664.62
2018-08-14 04-AM,BTCMXN,115269.04,116699.99,114033.68,116397.61,7.82,898114.14
2018-08-14 03-AM,BTCMXN,113102.23,115269.04,113037.03,115269.04,3.87,442094.92
2018-08-14 02-AM,BTCMXN,117999,118016,111700,113102.23,39.53,4535913.33
2018-08-14 01-AM,BTCMXN,119699.95,119898.99,115800,117999,20.42,2395383.52
2018-08-14 12-AM,BTCMXN,119116.45,120000,118051.01,119699.95,14.71,1746527.37
2018-08-13 11-PM,BTCMXN,119222.18,120799.74,119000.9,119116.45,2.05,245877.59
2018-08-13 10-PM,BTCMXN,120801,120994.99,118613.39,119222.18,4.67,559036.44
2018-08-13 09-PM,BTCMXN,120000.01,120999.99,119033.4,120801,5.76,692742.2
2018-08-13 08-PM,BTCMXN,119700,120981.42,118690.01,120000.01,6.2,739643.44
2018-08-13 07-PM,BTCMXN,120018.76,120894.76,118306.39,119700,13.42,1599271.22
2018-08-13 06-PM,BTCMXN,120499.98,120997.99,118241,120018.76,21.73,2596972.29
2018-08-13 05-PM,BTCMXN,120053.02,121499.99,118001,120499.98,9.07,1083471.46
2018-08-13 04-PM,BTCMXN,120734.01,122000.1,119971,120053.02,24.81,2986210.27
2018-08-13 03-PM,BTCMXN,121503.01,122479.99,120734.01,120734.01,9.89,1202261.75
2018-08-13 02-PM,BTCMXN,122100.01,122600,121000,121503.01,7.44,910118.79
2018-08-13 01-PM,BTCMXN,123501.49,123501.49,121550,122100.01,3.23,395203.16
2018-08-13 12-PM,BTCMXN,123501,123502.5,122830,123501.49,1.39,171278.58
2018-08-13 11-AM,BTCMXN,124000,125445.25,123499.49,123501,0.4602,57219.2
2018-08-13 10-AM,BTCMXN,125495,125644.37,123000,124000,0.1957,24187.68
2018-08-13 09-AM,BTCMXN,122827.41,125652.67,122827.41,125495,4.18,524782.53
2018-08-13 08-AM,BTCMXN,123930,125776.03,122579.93,122827.41,3.74,467594.54
2018-08-13 07-AM,BTCMXN,123000,123930,122095.98,123930,1.48,182546.12
2018-08-13 06-AM,BTCMXN,120735,123000,120734.01,123000,16.26,1981880.66
2018-08-13 05-AM,BTCMXN,121000,121800,120735,120735,16.45,2003824.74
2018-08-13 04-AM,BTCMXN,120668.61,121999.89,120668.61,121000,0.4281,51903.16
2018-08-13 03-AM,BTCMXN,121549.4,121999.99,120519.01,120668.61,2.03,246153.99
2018-08-13 02-AM,BTCMXN,120392.67,121899,120316.81,121549.4,3.69,445565.13
2018-08-13 01-AM,BTCMXN,120459.34,121700,120288.62,120392.67,3.01,364632.17
2018-08-13 12-AM,BTCMXN,120110.86,121400,120002.93,120459.34,1.02,123198.49
2018-08-12 11-PM,BTCMXN,121254.14,121400,119571.67,120110.86,0.4782,57774.6
2018-08-12 10-PM,BTCMXN,120352.06,121499.99,119574.27,121254.14,1.55,187399.45
2018-08-12 09-PM,BTCMXN,120690,121898.99,120210,120352.06,1.99,241682.65
2018-08-12 08-PM,BTCMXN,121376.99,121376.99,119324.98,120690,0.6593,79380.38
2018-08-12 07-PM,BTCMXN,120550,121900,119300,121376.99,3.29,396614.3
2018-08-12 06-PM,BTCMXN,120763.42,120763.42,119306,120550,1.21,145134.23
2018-08-12 05-PM,BTCMXN,119959.81,120859.99,119300,120763.42,1.27,152343.76
2018-08-12 04-PM,BTCMXN,119979.6,120882.94,119400,119959.81,1.09,131657.51
2018-08-12 03-PM,BTCMXN,119400,120813.86,119400,119979.6,0.4131,49501.82
2018-08-12 02-PM,BTCMXN,118438.99,120886.49,118438.99,119400,0.6792,81547.88
2018-08-12 01-PM,BTCMXN,118300,120325.49,118300,118438.99,0.5603,66790.15
2018-08-12 12-PM,BTCMXN,119915.93,120454.23,118300,118300,1.74,206727.35
2018-08-12 11-AM,BTCMXN,120499.99,120499.99,119900,119915.93,0.1277,15357.32
2018-08-12 10-AM,BTCMXN,119449.47,120499.99,119449.47,120499.99,0.05626,6753.93
2018-08-12 09-AM,BTCMXN,121406.01,121406.01,119401,119449.47,0.01058,1263.72
2018-08-12 08-AM,BTCMXN,121099.44,121406.01,119401.01,121406.01,1.0,119959.06
2018-08-12 07-AM,BTCMXN,121499.93,121566.42,119700,121099.44,5.96,719200.66
2018-08-12 06-AM,BTCMXN,120013.07,121566.8,120013.07,121499.93,3.36,407307.64
2018-08-12 05-AM,BTCMXN,120398.87,120500,119009.74,120013.07,2.58,310438.67
2018-08-12 04-AM,BTCMXN,119568.79,120499.97,119000,120398.87,0.8154,97723.93
2018-08-12 03-AM,BTCMXN,119206.38,120983.44,119169,119568.79,1.15,138772.6
2018-08-12 02-AM,BTCMXN,119006.41,120818.41,119006.41,119206.38,0.8992,107731.28
2018-08-12 01-AM,BTCMXN,120489.38,120491.53,117504,119006.41,3.54,421766.0
2018-08-12 12-AM,BTCMXN,119005,120984.53,117920,120489.38,4.73,559510.58
2018-08-11 11-PM,BTCMXN,121900,122425,119005,119005,2.28,275331.35
2018-08-11 10-PM,BTCMXN,121999,122300,121600,121900,2.54,310072.5
2018-08-11 09-PM,BTCMXN,121500.01,122000,121500.01,121999,3.82,465426.58
2018-08-11 08-PM,BTCMXN,121414.96,122796.59,121414.96,121500.01,4.07,495918.93
2018-08-11 07-PM,BTCMXN,122100,122100,120528.15,121414.96,6.82,827302.82
2018-08-11 06-PM,BTCMXN,122403.02,123799,121000.07,122100,2.27,277982.39
2018-08-11 05-PM,BTCMXN,117000,123999.99,116520,122403.02,14.77,1782938.9
2018-08-11 04-PM,BTCMXN,117396.99,117955.99,116501,117000,10.18,1191658.6
2018-08-11 03-PM,BTCMXN,117100.02,117795.99,117100,117396.99,2.63,307961.51
2018-08-11 02-PM,BTCMXN,117962.52,117962.52,117100,117100.02,1.28,150622.97
2018-08-11 01-PM,BTCMXN,116908,118499,116500.02,117962.52,2.97,349577.4
2018-08-11 12-PM,BTCMXN,118497.07,118500,116901,116908,2.52,294932.0
2018-08-11 11-AM,BTCMXN,118482.81,118497.07,117100,118497.07,0.4649,54603.79
2018-08-11 10-AM,BTCMXN,117201,118482.81,117201,118482.81,4.83,569311.7
2018-08-11 09-AM,BTCMXN,117201,117822.57,117201,117201,0.1077,12669.69
2018-08-11 08-AM,BTCMXN,117447.06,118470.4,117002,117201,3.56,419254.52
2018-08-11 07-AM,BTCMXN,116034.29,117447.06,116034.29,117447.06,0.9561,111652.07
2018-08-11 06-AM,BTCMXN,117999.99,117999.99,116034.28,116034.29,52.53,6123462.72
2018-08-11 05-AM,BTCMXN,118923.57,118943,117112.36,117999.99,3.12,367573.05
2018-08-11 04-AM,BTCMXN,118000,118999.99,117785,118923.57,3.59,425025.46
2018-08-11 03-AM,BTCMXN,118146.26,118764.95,117790,118000,3.56,420881.6
2018-08-11 02-AM,BTCMXN,118000,118639.99,117801,118146.26,3.61,428103.22
2018-08-11 01-AM,BTCMXN,118249.99,118959.98,117790,118000,1.9,224520.21
2018-08-11 12-AM,BTCMXN,118600,119000,117859,118249.99,10.56,1251403.86
2018-08-10 11-PM,BTCMXN,118293.59,119972.2,117504,118600,5.74,678914.02
2018-08-10 10-PM,BTCMXN,117999.97,119099.99,116850,118293.59,10.25,1208619.9
2018-08-10 09-PM,BTCMXN,120000,122882.5,116678.44,117999.97,25.03,2943995.56
2018-08-10 08-PM,BTCMXN,123002.93,124059,119000,120000,17.29,2096032.63
2018-08-10 07-PM,BTCMXN,123000,124299.99,123000,123002.93,3.85,476755.34
2018-08-10 06-PM,BTCMXN,123500,124107.4,123000,123000,10.13,1249801.97
2018-08-10 05-PM,BTCMXN,123900,124085.48,122100,123500,4.71,580499.5
2018-08-10 04-PM,BTCMXN,124000,124887.61,122100.01,123900,10.87,1345793.93
2018-08-10 03-PM,BTCMXN,123000,124900,122942.58,124000,6.6,816313.61
2018-08-10 02-PM,BTCMXN,126250.62,126250.62,122670.69,123000,7.73,964890.7
2018-08-10 01-PM,BTCMXN,124076.67,126393.81,122532.42,126250.62,11.28,1401268.35
2018-08-10 12-PM,BTCMXN,121250,124997.99,121250,124076.67,7.15,883284.1
2018-08-10 11-AM,BTCMXN,124487.61,124487.61,121250,121250,13.57,1661040.31
2018-08-10 10-AM,BTCMXN,124320.49,124487.61,122052.26,124487.61,0.31,38332.04
2018-08-10 09-AM,BTCMXN,123042.04,124320.49,122800,124320.49,0.1106,13603.87
2018-08-10 08-AM,BTCMXN,124350,124496.99,122950.01,123042.04,0.7218,89755.11
2018-08-10 07-AM,BTCMXN,124000,124350,122230,124350,3.45,427952.72
2018-08-10 06-AM,BTCMXN,122520,124120,122418,124000,8.12,1005671.51
2018-08-10 05-AM,BTCMXN,122411.23,123999,122215.89,122520,0.7931,98087.04
2018-08-10 04-AM,BTCMXN,123500,124429.99,122219.01,122411.23,3.72,458190.57
2018-08-10 03-AM,BTCMXN,124427.06,124430,123500,123500,4.84,599577.58
2018-08-10 02-AM,BTCMXN,125811.36,125811.36,123500,124427.06,4.77,592985.95
2018-08-10 01-AM,BTCMXN,125995.99,126149.96,124700.01,125811.36,4.76,596636.64
2018-08-10 12-AM,BTCMXN,125300,126000,125050.29,125995.99,11.23,1408381.09
2018-08-09 11-PM,BTCMXN,126750,126982.93,125096.99,125300,4.78,603102.17
2018-08-09 10-PM,BTCMXN,126007.01,126996.6,125130.95,126750,9.97,1255996.02
2018-08-09 09-PM,BTCMXN,124466.52,127000,124466.52,126007.01,17.51,2209629.57
2018-08-09 08-PM,BTCMXN,124180,125393.8,123875,124466.52,7.14,889193.67
2018-08-09 07-PM,BTCMXN,123805.9,125199.99,123800,124180,8.93,1112129.81
2018-08-09 06-PM,BTCMXN,123778.78,124399,123770.54,123805.9,4.8,596134.27
2018-08-09 05-PM,BTCMXN,124575.09,124575.09,123160,123778.78,10.03,1242307.01
2018-08-09 04-PM,BTCMXN,122800,124660.01,122375.97,124575.09,12.28,1523791.78
2018-08-09 03-PM,BTCMXN,123600,124999.49,122300,122800,47.01,5797510.13
2018-08-09 02-PM,BTCMXN,119500,123999.99,119500,123600,9.91,1218206.64
2018-08-09 01-PM,BTCMXN,119932.84,121500,117431.79,119500,7.37,875654.36
2018-08-09 12-PM,BTCMXN,121792.83,121792.83,117718.02,119932.84,15.84,1882636.03
2018-08-09 11-AM,BTCMXN,121579.06,121900,119200.01,121792.83,6.76,810252.73
2018-08-09 10-AM,BTCMXN,120511.16,121579.06,119400.01,121579.06,0.4538,55049.11
2018-08-09 09-AM,BTCMXN,120367.82,120645.27,119566.08,120511.16,8.18,981629.57
2018-08-09 08-AM,BTCMXN,120659.8,120990.99,119500,120367.82,1.01,121088.47
2018-08-09 07-AM,BTCMXN,119801.43,120875.36,119800,120659.8,0.2755,33151.32
2018-08-09 06-AM,BTCMXN,121100,121834.99,119800,119801.43,52.07,6249876.15
2018-08-09 05-AM,BTCMXN,120587.07,121100,119800.01,121100,4.49,541564.79
2018-08-09 04-AM,BTCMXN,120594.06,120800,119503.61,120587.07,5.03,601864.91
2018-08-09 03-AM,BTCMXN,120749.4,120793.97,119600,120594.06,2.8,337475.91
2018-08-09 02-AM,BTCMXN,120845.67,120883.35,119754.51,120749.4,2.47,296984.72
2018-08-09 01-AM,BTCMXN,120830,120999.99,119508,120845.67,17.11,2057094.09
2018-08-09 12-AM,BTCMXN,118560.1,121000,118560.1,120830,20.6,2481681.8
2018-08-08 11-PM,BTCMXN,119649.99,120499.98,118010.01,118560.1,4.94,588569.08
2018-08-08 10-PM,BTCMXN,119232.01,120496.59,119100,119649.99,4.84,580250.56
2018-08-08 09-PM,BTCMXN,120201,121300,119210,119232.01,13.08,1568636.63
2018-08-08 08-PM,BTCMXN,119743.4,121298.56,119563.55,120201,4.34,524242.12
2018-08-08 07-PM,BTCMXN,119151.81,121993.2,118800,119743.4,21.56,2600008.76
2018-08-08 06-PM,BTCMXN,118990.05,119399.99,117009.39,119151.81,14.07,1665040.57
2018-08-08 05-PM,BTCMXN,118500,119980,118001,118990.05,32.0,3799902.9
2018-08-08 04-PM,BTCMXN,122484.5,122743.99,118000,118500,38.09,4590356.85
2018-08-08 03-PM,BTCMXN,122382.16,122484.51,121670,122484.5,8.8,1074899.58
2018-08-08 02-PM,BTCMXN,122827.52,122910.81,121350.01,122382.16,5.05,616827.96
2018-08-08 01-PM,BTCMXN,122944.72,123099.97,121350.01,122827.52,8.66,1059866.22
2018-08-08 12-PM,BTCMXN,123451.69,124013.48,121327.79,122944.72,4.09,497648.66
2018-08-08 11-AM,BTCMXN,121926.48,124159.78,121378.19,123451.69,1.88,228947.18
2018-08-08 10-AM,BTCMXN,123494.6,123494.6,121116.01,121926.48,1.39,169570.2
2018-08-08 09-AM,BTCMXN,121227.19,123873.81,121227.19,123494.6,0.1765,21672.35
2018-08-08 08-AM,BTCMXN,124331.84,124490,121113.89,121227.19,41.67,5070484.91
2018-08-08 07-AM,BTCMXN,123896.6,124489.99,123500,124331.84,0.8608,106671.33
2018-08-08 06-AM,BTCMXN,123899.99,123900,122258.31,123896.6,1.26,155579.39
2018-08-08 05-AM,BTCMXN,123320,124128.55,121500,123899.99,2.95,361095.43
2018-08-08 04-AM,BTCMXN,125819.44,125819.44,122000.89,123320,4.81,594012.57
2018-08-08 03-AM,BTCMXN,125804.26,126475.2,124718.93,125819.44,1.04,130227.08
2018-08-08 02-AM,BTCMXN,124050,126487.61,124000,125804.26,3.75,468842.85
2018-08-08 01-AM,BTCMXN,124996.99,125000,124050,124050,4.33,539304.94
2018-08-08 12-AM,BTCMXN,127379.99,128527.47,123221.17,124996.99,30.65,3834272.47
2018-08-07 11-PM,BTCMXN,128863.97,128863.97,126224,127379.99,31.2,3959450.32
2018-08-07 10-PM,BTCMXN,130694.37,130699.99,127100,128863.97,71.75,9161287.11
2018-08-07 09-PM,BTCMXN,133199.99,134799,127906.09,130694.37,27.91,3669011.55
2018-08-07 08-PM,BTCMXN,134000,135501,131000,133199.99,22.41,2974388.88
2018-08-07 07-PM,BTCMXN,135417,135996.99,133110.34,134000,9.86,1326400.21
2018-08-07 06-PM,BTCMXN,135843.14,135969.31,134102.04,135417,10.58,1430128.12
2018-08-07 05-PM,BTCMXN,135000,135998.56,134100.01,135843.14,10.99,1487962.12
2018-08-07 04-PM,BTCMXN,134422.45,135967.24,134005.86,135000,14.45,1950833.88
2018-08-07 03-PM,BTCMXN,134003.01,135050,134000,134422.45,3.34,450081.28
2018-08-07 02-PM,BTCMXN,133900,134862.72,132200,134003.01,10.5,1406010.54
2018-08-07 01-PM,BTCMXN,134690,135000,133900,133900,4.76,640906.91
2018-08-07 12-PM,BTCMXN,134999.99,134999.99,132614.82,134690,2.28,306866.65
2018-08-07 11-AM,BTCMXN,134499.99,134999.99,132599.77,134999.99,1.1,146011.23
2018-08-07 10-AM,BTCMXN,132158.23,134499.99,132158.23,134499.99,3.78,506643.46
2018-08-07 09-AM,BTCMXN,133338.37,133500,132158.23,132158.23,0.4488,59385.73
2018-08-07 08-AM,BTCMXN,132132.68,133338.37,131199.8,133338.37,0.06506,8607.32
2018-08-07 07-AM,BTCMXN,131500,133347.4,131000.78,132132.68,2.91,385346.83
2018-08-07 06-AM,BTCMXN,131000,131500,130855.4,131500,0.6697,88018.63
2018-08-07 05-AM,BTCMXN,132000,132363.46,130845.72,131000,1.08,142110.28
2018-08-07 04-AM,BTCMXN,130845.72,132420.24,130845.72,132000,1.85,244820.59
2018-08-07 03-AM,BTCMXN,132268.79,132300,130845.72,130845.72,0.9583,125925.71
2018-08-07 02-AM,BTCMXN,131148,132920,130678.52,132268.79,3.76,493594.98
2018-08-07 01-AM,BTCMXN,132689.77,132800,131148,131148,1.92,253037.72
2018-08-07 12-AM,BTCMXN,130661.16,132920,130661.16,132689.77,7.62,1006326.38
2018-08-06 11-PM,BTCMXN,130008.4,131450,130005,130661.16,5.57,730331.8
2018-08-06 10-PM,BTCMXN,130199.98,131119.52,129980,130008.4,7.49,978486.72
2018-08-06 09-PM,BTCMXN,130901,131388.8,130100,130199.98,11.61,1519119.0
2018-08-06 08-PM,BTCMXN,131001,131499.99,130500,130901,10.72,1405917.85
2018-08-06 07-PM,BTCMXN,130989.99,131499.97,130210.1,131001,6.21,811998.53
2018-08-06 06-PM,BTCMXN,130227,131200.98,130200,130989.99,6.58,858323.2
2018-08-06 05-PM,BTCMXN,130201,131545.21,130031.01,130227,5.72,747709.41
2018-08-06 04-PM,BTCMXN,131571,131607.02,130200.97,130201,4.88,639750.56
2018-08-06 03-PM,BTCMXN,130902.43,132387.67,130592.93,131571,5.47,718241.29
2018-08-06 02-PM,BTCMXN,130999.99,131500,130200.97,130902.43,7.39,963885.97
2018-08-06 01-PM,BTCMXN,133918.81,133918.81,130080,130999.99,6.01,787654.88
2018-08-06 12-PM,BTCMXN,131500,134000,131500,133918.81,0.7132,94417.41
2018-08-06 11-AM,BTCMXN,131548.94,133986.34,131500,131500,1.38,184182.99
2018-08-06 10-AM,BTCMXN,131700.6,133260.7,131500,131548.94,0.06817,8984.98
2018-08-06 09-AM,BTCMXN,132006.8,133254.05,131700.6,131700.6,0.2355,31110.11
2018-08-06 08-AM,BTCMXN,132501,133280.17,132000.5,132006.8,0.8682,115046.63
2018-08-06 07-AM,BTCMXN,134000,135147.96,132501,132501,4.17,556659.3
2018-08-06 06-AM,BTCMXN,134922.03,135132.57,133719.89,134000,0.9416,126314.31
2018-08-06 05-AM,BTCMXN,133705.21,135001.91,133696.99,134922.03,0.3548,47494.73
2018-08-06 04-AM,BTCMXN,134301,134999.99,133696.98,133705.21,4.85,650654.27
2018-08-06 03-AM,BTCMXN,135449.76,135545.97,134300,134301,3.46,465987.7
2018-08-06 02-AM,BTCMXN,135100,136909.83,134066.88,135449.76,3.33,450769.81
2018-08-06 01-AM,BTCMXN,133300.87,135100,132843.34,135100,2.05,274304.06
2018-08-06 12-AM,BTCMXN,133464.99,133501,132572.14,133300.87,0.5282,70423.37
2018-08-05 11-PM,BTCMXN,133510.94,133614.45,132450,133464.99,0.6176,82163.25
2018-08-05 10-PM,BTCMXN,132571.58,133595.27,132001.01,133510.94,2.26,299792.87
2018-08-05 09-PM,BTCMXN,132900,133800,132517.95,132571.58,3.0,400049.17
2018-08-05 08-PM,BTCMXN,131936.46,133800,131936.46,132900,2.29,305434.05
2018-08-05 07-PM,BTCMXN,132185.01,134150.47,131755.04,131936.46,8.54,1133395.29
2018-08-05 06-PM,BTCMXN,132166,132185.01,131215.56,132185.01,6.52,861765.25
2018-08-05 05-PM,BTCMXN,132720,133997.39,130999.16,132166,2.85,375880.33
2018-08-05 04-PM,BTCMXN,131996.99,134199.99,131404.63,132720,6.7,892031.54
2018-08-05 03-PM,BTCMXN,130673.4,132441.77,130670,131996.99,1.53,202332.49
2018-08-05 02-PM,BTCMXN,132199,132200,130670,130673.4,5.8,762171.15
2018-08-05 01-PM,BTCMXN,131804.01,132200,131500.1,132199,1.31,171962.56
2018-08-05 12-PM,BTCMXN,132003.66,132992.4,131724.23,131804.01,0.3348,44388.59
2018-08-05 11-AM,BTCMXN,132897.4,132897.4,131631.75,132003.66,0.03686,4892.78
2018-08-05 10-AM,BTCMXN,131500.1,132946.99,131500.1,132897.4,0.04346,5762.82
2018-08-05 09-AM,BTCMXN,131718.02,132787.4,131500.1,131500.1,0.07596,10037.18
2018-08-05 08-AM,BTCMXN,131301,132333,131301,131718.02,0.06315,8338.47
2018-08-05 07-AM,BTCMXN,132323.94,132323.94,131301,131301,0.8048,106121.02
2018-08-05 06-AM,BTCMXN,131863.14,132741.79,131863.14,132323.94,0.2023,26750.99
2018-08-05 05-AM,BTCMXN,132493.47,132800,131850.01,131863.14,1.53,203036.94
2018-08-05 04-AM,BTCMXN,132495.99,132580,132000,132493.47,0.4585,60643.63
2018-08-05 03-AM,BTCMXN,132485.92,132499,130893.74,132495.99,1.56,205859.18
2018-08-05 02-AM,BTCMXN,131443.86,132498.99,130650,132485.92,1.96,258084.66
2018-08-05 01-AM,BTCMXN,132239.25,132239.25,130001,131443.86,2.21,289605.3
2018-08-05 12-AM,BTCMXN,132493.99,132999,131400,132239.25,3.17,419805.75
2018-08-04 11-PM,BTCMXN,132977.59,132998.99,131700,132493.99,4.29,567485.83
2018-08-04 10-PM,BTCMXN,131900,132998.99,131604.43,132977.59,3.25,430502.67
2018-08-04 09-PM,BTCMXN,132470,132799,131601.01,131900,6.24,823998.5
2018-08-04 08-PM,BTCMXN,132601.18,132601.18,131500,132470,3.11,412056.27
2018-08-04 07-PM,BTCMXN,131400,132779,130647.45,132601.18,12.37,1635042.93
2018-08-04 06-PM,BTCMXN,131703.93,132849.99,131031,131400,6.64,876331.19
2018-08-04 05-PM,BTCMXN,132654,132787.95,130899.01,131703.93,4.97,653795.8
2018-08-04 04-PM,BTCMXN,132200,133000,131410.64,132654,10.29,1361896.9
2018-08-04 03-PM,BTCMXN,133101,134693.81,132200,132200,8.95,1191104.06
2018-08-04 02-PM,BTCMXN,137450,137500,133000,133101,10.67,1444087.87
2018-08-04 01-PM,BTCMXN,137976.08,138000,136550,137450,1.39,190334.97
2018-08-04 12-PM,BTCMXN,138850,139645.56,136500,137976.08,6.91,952549.9
2018-08-04 11-AM,BTCMXN,138614.78,139949.99,138518.49,138850,3.85,538951.54
2018-08-04 10-AM,BTCMXN,139500,139875.7,138500.02,138614.78,0.864,120152.71
2018-08-04 09-AM,BTCMXN,139999.99,139999.99,139453.63,139500,0.06842,9543.05
2018-08-04 08-AM,BTCMXN,139999.99,139999.99,139453.62,139999.99,0.03762,5257.26
2018-08-04 07-AM,BTCMXN,139700,140000,139450,139999.99,0.1109,15487.73
2018-08-04 06-AM,BTCMXN,140000,140366.12,139700,139700,0.2245,31424.05
2018-08-04 05-AM,BTCMXN,140496,140496,139500,140000,0.3339,46714.53
2018-08-04 04-AM,BTCMXN,140500,140500,139500.01,140496,0.4852,67945.56
2018-08-04 03-AM,BTCMXN,140470,140500,140000,140500,1.6,224564.14
2018-08-04 02-AM,BTCMXN,140150,140500,139650.11,140470,6.36,890885.45
2018-08-04 01-AM,BTCMXN,141299.99,141299.99,139651.01,140150,10.18,1426636.05
2018-08-04 12-AM,BTCMXN,140252.32,141299.99,139400,141299.99,7.14,998603.4
2018-08-03 11-PM,BTCMXN,140001.5,140774.91,139000.01,140252.32,4.39,612722.02
2018-08-03 10-PM,BTCMXN,139754.23,141100,139500,140001.5,1.92,268540.92
2018-08-03 09-PM,BTCMXN,139496.99,141290.37,139000,139754.23,4.15,580538.53
2018-08-03 08-PM,BTCMXN,139962.81,140254.06,138310.38,139496.99,2.13,296212.66
2018-08-03 07-PM,BTCMXN,141426.47,141893.79,138128.01,139962.81,9.5,1325187.26
2018-08-03 06-PM,BTCMXN,141840.24,141999,140000.01,141426.47,6.54,923154.49
2018-08-03 05-PM,BTCMXN,140633.79,142000,140633.79,141840.24,9.93,1403272.02
2018-08-03 04-PM,BTCMXN,141030,141950,140200,140633.79,73.47,10394227.78
2018-08-03 03-PM,BTCMXN,140505,141169.99,140115,141030,7.33,1031626.48
2018-08-03 02-PM,BTCMXN,139450,141150,139123.99,140505,12.55,1761976.8
2018-08-03 01-PM,BTCMXN,139006.26,140000,137600.01,139450,4.7,654945.66
2018-08-03 12-PM,BTCMXN,139693.59,139697,137736.13,139006.26,1.26,175206.28
2018-08-03 11-AM,BTCMXN,139000,139693.59,137650,139693.59,0.2178,30281.31
2018-08-03 10-AM,BTCMXN,137943.61,139000,137767.78,139000,0.04614,6376.15
