Timezones are UTC,https://www.CryptoDataDownload.com
Date,Symbol,Open,High,Low,Close,Volume ZRC,Volume BTC
2018-11-25,ZRCBTC,0.0004,0.00045,0.0004,0.00045,732.52,0.3245
2018-11-24,ZRCBTC,0.0004,0.0004,0.0003767,0.0004,269.11,0.103
2018-11-23,ZRCBTC,0.00039,0.0004,0.0003557,0.0004,713.35,0.284
2018-11-22,ZRCBTC,0.00034,0.00039,0.00034,0.00039,1114.58,0.4295
2018-11-21,ZRCBTC,0.00034,0.00034,0.00034,0.00034,0.0,0.0
2018-11-20,ZRCBTC,0.00034,0.00034,0.00034,0.00034,10.16,0.003454
2018-11-19,ZRCBTC,0.00035,0.00035,0.00034,0.00034,129.65,0.04408
2018-11-18,ZRCBTC,0.00035,0.00035,0.00035,0.00035,0.0,0.0
2018-11-17,ZRCBTC,0.00035,0.00035,0.00035,0.00035,0.0,0.0
2018-11-16,ZRCBTC,0.0003446,0.00036,0.0003446,0.00035,13644.84,4.78
2018-11-15,ZRCBTC,0.0003446,0.0003446,0.0003446,0.0003446,0.0,0.0
2018-11-14,ZRCBTC,0.0002707,0.0003446,0.0002707,0.0003446,286.15,0.09833
2018-11-13,ZRCBTC,0.0002707,0.0002707,0.0002707,0.0002707,0.0,0.0
2018-11-12,ZRCBTC,0.00026,0.0003333,0.00026,0.0002707,164.56,0.05194
2018-11-11,ZRCBTC,0.00026,0.00026,0.00026,0.00026,0.0,0.0
2018-11-10,ZRCBTC,0.00026,0.00026,0.00026,0.00026,32.13,0.008354
2018-11-09,ZRCBTC,0.00026,0.00026,0.00026,0.00026,0.0,0.0
2018-11-08,ZRCBTC,0.0002796,0.0002796,0.00026,0.00026,8.63,0.002245
2018-11-07,ZRCBTC,0.0002711,0.0002856,0.00026,0.0002796,582.94,0.1609
2018-11-06,ZRCBTC,0.0002711,0.0002738,0.0002711,0.0002711,271.75,0.07383
2018-11-05,ZRCBTC,0.0002711,0.0002711,0.0002711,0.0002711,12.14,0.003292
2018-11-04,ZRCBTC,0.0002711,0.0002711,0.0002711,0.0002711,0.0,0.0
2018-11-03,ZRCBTC,0.0002711,0.0002711,0.0002711,0.0002711,0.0,0.0
2018-11-02,ZRCBTC,0.0002828,0.0002828,0.0002711,0.0002711,100.05,0.02713
2018-11-01,ZRCBTC,0.0002828,0.0002828,0.0002828,0.0002828,0.0,0.0
2018-10-31,ZRCBTC,0.0002828,0.0002828,0.0002828,0.0002828,0.0,0.0
2018-10-30,ZRCBTC,0.0002828,0.0002828,0.0002828,0.0002828,0.0,0.0
2018-10-29,ZRCBTC,0.0002713,0.0003333,0.0002711,0.0002828,2543.68,0.7102
2018-10-28,ZRCBTC,0.0003062,0.0003062,0.0002713,0.0002713,142.14,0.03861
2018-10-27,ZRCBTC,0.000312,0.00033,0.000296,0.0003062,93.27,0.02871
2018-10-26,ZRCBTC,0.0002727,0.000312,0.0002727,0.000312,9554.59,2.94
2018-10-25,ZRCBTC,0.0002727,0.0002727,0.0002727,0.0002727,0.0,0.0
2018-10-24,ZRCBTC,0.0002629,0.0002727,0.0002629,0.0002727,171.77,0.04684
2018-10-23,ZRCBTC,0.00026,0.0002629,0.00026,0.0002629,869.53,0.2261
2018-10-22,ZRCBTC,0.00026,0.00026,0.00026,0.00026,0.0,0.0
2018-10-21,ZRCBTC,0.00026,0.00026,0.00026,0.00026,50.0,0.013
2018-10-20,ZRCBTC,0.00026,0.0002703,0.00026,0.00026,7.78,0.002027
2018-10-19,ZRCBTC,0.00026,0.00026,0.00026,0.00026,0.0,0.0
2018-10-18,ZRCBTC,0.00026,0.00026,0.00026,0.00026,0.0,0.0
2018-10-17,ZRCBTC,0.00029,0.00029,0.00026,0.00026,24.96,0.00649
2018-10-16,ZRCBTC,0.00029,0.00029,0.00029,0.00029,0.0,0.0
