Timezones are UTC,https://www.CryptoDataDownload.com
Date,Symbol,Open,High,Low,Close,Volume BTC,Volume JPY
2019-02-19 05-PM,BTCJPY,435840,436110,432745,434935,37.61,16349828.6
2019-02-19 04-PM,BTCJPY,437145,438000,435085,435840,262.33,114279011.72
2019-02-19 03-PM,BTCJPY,434890,438350,434605,437145,85.4,37282634.31
2019-02-19 02-PM,BTCJPY,437200,439175,432005,434890,263.06,114241299.58
2019-02-19 01-PM,BTCJPY,430580,438750,430295,437200,159.56,69266222.75
2019-02-19 12-PM,BTCJPY,428875,432000,428540,430580,140.05,60174791.35
2019-02-19 11-AM,BTCJPY,428480,428875,427640,428875,50.67,21705936.86
2019-02-19 10-AM,BTCJPY,427270,428480,426320,428480,40.11,17148877.44
2019-02-19 09-AM,BTCJPY,429365,430420,426175,427270,57.24,24536783.59
2019-02-19 08-AM,BTCJPY,429900,430510,428230,429365,109.32,46999189.3
2019-02-19 07-AM,BTCJPY,428810,430990,428650,429900,54.77,23533311.67
2019-02-19 06-AM,BTCJPY,427940,429405,427630,428810,75.82,32522011.88
2019-02-19 05-AM,BTCJPY,428275,429035,426085,427940,61.24,26200317.05
2019-02-19 04-AM,BTCJPY,426960,430785,426900,428275,90.78,38979617.21
2019-02-19 03-AM,BTCJPY,426000,427500,425250,426960,42.97,18332134.82
2019-02-19 02-AM,BTCJPY,426850,428120,424005,426000,65.99,28099950.78
2019-02-19 01-AM,BTCJPY,433680,433830,424500,426850,106.3,45598958.81
2019-02-19 12-AM,BTCJPY,427530,437000,427310,433680,241.83,104893521.01
2019-02-18 11-PM,BTCJPY,426145,427980,426125,427530,39.15,16718458.83
2019-02-18 10-PM,BTCJPY,425900,426535,424000,426145,81.74,34734386.13
2019-02-18 09-PM,BTCJPY,427030,428395,425900,425900,34.66,14805507.18
2019-02-18 08-PM,BTCJPY,427605,427730,425830,427030,70.72,30168538.5
2019-02-18 07-PM,BTCJPY,428535,429660,427255,427605,31.7,13581845.78
2019-02-18 06-PM,BTCJPY,427130,430250,426475,428535,48.32,20712294.13
2019-02-18 05-PM,BTCJPY,426845,428000,423890,427130,110.39,47049696.47
2019-02-18 04-PM,BTCJPY,419390,431500,419390,426845,215.29,91775956.39
2019-02-18 03-PM,BTCJPY,419475,420210,415000,419390,223.34,93504642.37
2019-02-18 02-PM,BTCJPY,419065,422495,417585,419475,322.38,135164166.55
2019-02-18 01-PM,BTCJPY,411900,421135,410335,419065,220.16,91538437.89
2019-02-18 12-PM,BTCJPY,408975,412030,407710,411900,83.21,34094694.91
2019-02-18 11-AM,BTCJPY,407230,410090,407230,408975,25.82,10548848.55
2019-02-18 10-AM,BTCJPY,408990,409410,406840,407230,108.49,44215596.54
2019-02-18 09-AM,BTCJPY,407740,409440,407600,408990,31.6,12916557.45
2019-02-18 08-AM,BTCJPY,407400,409530,406945,407740,79.54,32432883.51
2019-02-18 07-AM,BTCJPY,408000,410430,407005,407400,76.52,31271599.41
2019-02-18 06-AM,BTCJPY,405595,408325,405275,408000,143.18,58298687.84
2019-02-18 05-AM,BTCJPY,405010,405595,403890,405595,44.1,17848160.08
2019-02-18 04-AM,BTCJPY,406580,407225,404295,405010,37.91,15372723.89
2019-02-18 03-AM,BTCJPY,404860,407080,404700,406580,58.89,23918461.79
2019-02-18 02-AM,BTCJPY,402725,405185,402310,404860,513.82,207770875.97
2019-02-18 01-AM,BTCJPY,403910,408000,400130,402725,112.53,45402679.18
2019-02-18 12-AM,BTCJPY,399950,405000,399090,403910,194.56,78112866.4
2019-02-17 11-PM,BTCJPY,397330,402000,397285,399950,106.61,42564323.14
2019-02-17 10-PM,BTCJPY,395405,399500,395285,397330,53.94,21413704.85
2019-02-17 09-PM,BTCJPY,394610,397395,394440,395405,52.34,20726171.88
2019-02-17 08-PM,BTCJPY,394165,394750,394115,394610,6.04,2384376.13
2019-02-17 07-PM,BTCJPY,394270,394640,393655,394165,17.25,6798460.33
2019-02-17 06-PM,BTCJPY,394985,394985,393525,394270,53.9,21222569.31
2019-02-17 05-PM,BTCJPY,394105,395145,394105,394985,38.57,15224038.82
2019-02-17 04-PM,BTCJPY,394300,394920,393555,394105,80.04,31537880.71
2019-02-17 03-PM,BTCJPY,394370,394570,394015,394300,17.88,7052916.98
2019-02-17 02-PM,BTCJPY,394015,394625,393605,394370,73.77,29057375.36
2019-02-17 01-PM,BTCJPY,393710,394430,393000,394015,50.56,19902885.63
2019-02-17 12-PM,BTCJPY,395200,395365,393105,393710,56.39,22236261.26
2019-02-17 11-AM,BTCJPY,395930,396830,394785,395200,38.0,15041607.26
2019-02-17 10-AM,BTCJPY,396525,399900,395400,395930,89.4,35592063.73
2019-02-17 09-AM,BTCJPY,396655,396910,396400,396525,12.01,4764886.05
2019-02-17 08-AM,BTCJPY,396645,396900,396300,396655,9.2,3650351.56
2019-02-17 07-AM,BTCJPY,396300,396900,396300,396645,12.03,4770660.99
2019-02-17 06-AM,BTCJPY,396440,396590,395870,396300,16.94,6711006.71
2019-02-17 05-AM,BTCJPY,396430,396585,395880,396440,10.57,4189541.11
2019-02-17 04-AM,BTCJPY,395740,396580,395455,396430,10.15,4021962.17
2019-02-17 03-AM,BTCJPY,395935,396000,395630,395740,9.05,3583020.05
2019-02-17 02-AM,BTCJPY,395440,395970,395240,395935,9.6,3798735.98
2019-02-17 01-AM,BTCJPY,395400,395600,394590,395440,25.7,10153284.57
2019-02-17 12-AM,BTCJPY,395045,396100,394790,395400,61.57,24361214.16
2019-02-16 11-PM,BTCJPY,396330,396400,394760,395045,41.09,16250954.98
2019-02-16 10-PM,BTCJPY,396595,397995,396070,396330,41.65,16550622.29
2019-02-16 09-PM,BTCJPY,396820,397055,396000,396595,15.04,5961367.66
2019-02-16 08-PM,BTCJPY,396110,397895,395955,396820,54.08,21498977.66
2019-02-16 07-PM,BTCJPY,396110,396530,396050,396110,13.55,5369298.16
2019-02-16 06-PM,BTCJPY,396180,397890,395840,396110,15.36,6090151.33
2019-02-16 05-PM,BTCJPY,396550,396555,395730,396180,16.33,6467819.47
2019-02-16 04-PM,BTCJPY,396625,397280,395895,396550,30.1,11934925.27
2019-02-16 03-PM,BTCJPY,396870,397380,396240,396625,27.35,10854705.18
2019-02-16 02-PM,BTCJPY,396460,397795,396190,396870,78.71,31273269.78
2019-02-16 01-PM,BTCJPY,395600,397000,395460,396460,83.59,33148886.26
2019-02-16 12-PM,BTCJPY,395710,397000,394500,395600,90.27,35756612.32
2019-02-16 11-AM,BTCJPY,395700,396195,395375,395710,32.62,12909912.85
2019-02-16 10-AM,BTCJPY,395795,396200,395600,395700,58.47,23150001.45
2019-02-16 09-AM,BTCJPY,395905,396225,395600,395795,22.15,8768765.39
2019-02-16 08-AM,BTCJPY,395445,396110,395325,395905,46.13,18266220.83
2019-02-16 07-AM,BTCJPY,395465,395845,394820,395445,27.6,10904446.11
2019-02-16 06-AM,BTCJPY,395750,396435,395000,395465,63.26,25037903.77
2019-02-16 05-AM,BTCJPY,395610,396070,395130,395750,32.33,12784964.56
2019-02-16 04-AM,BTCJPY,395705,396855,395485,395610,61.48,24372817.47
2019-02-16 03-AM,BTCJPY,395260,395990,395160,395705,31.1,12298478.46
2019-02-16 02-AM,BTCJPY,394710,395895,394500,395260,80.15,31709501.27
2019-02-16 01-AM,BTCJPY,394675,395070,394480,394710,22.02,8692714.48
2019-02-16 12-AM,BTCJPY,393860,395385,393720,394675,58.7,23183675.18
2019-02-15 11-PM,BTCJPY,393900,394010,393600,393860,12.85,5058684.36
2019-02-15 10-PM,BTCJPY,393625,394655,393400,393900,16.5,6503452.58
2019-02-15 09-PM,BTCJPY,393460,393995,393460,393625,9.44,3718229.75
2019-02-15 08-PM,BTCJPY,393745,393995,393450,393460,9.02,3550175.86
2019-02-15 07-PM,BTCJPY,393955,394120,393450,393745,13.52,5325524.16
2019-02-15 06-PM,BTCJPY,393880,394100,393420,393955,40.24,15852039.7
2019-02-15 05-PM,BTCJPY,393440,394235,393315,393880,18.46,7267278.02
2019-02-15 04-PM,BTCJPY,393000,393825,392610,393440,175.15,68880400.58
2019-02-15 03-PM,BTCJPY,392505,393265,392000,393000,111.34,43722446.62
2019-02-15 02-PM,BTCJPY,396000,398125,392200,392505,151.22,59532828.16
2019-02-15 01-PM,BTCJPY,395300,396005,394800,396000,29.84,11798873.09
2019-02-15 12-PM,BTCJPY,394290,395300,394260,395300,18.98,7494267.85
2019-02-15 11-AM,BTCJPY,395070,396370,393810,394290,35.09,13854473.87
2019-02-15 10-AM,BTCJPY,393830,395200,393500,395070,21.26,8386597.29
2019-02-15 09-AM,BTCJPY,394200,394335,393800,393830,13.32,5248637.43
2019-02-15 08-AM,BTCJPY,394360,394765,393915,394200,15.77,6221618.43
2019-02-15 07-AM,BTCJPY,394435,394630,393800,394360,23.79,9374336.55
2019-02-15 06-AM,BTCJPY,394125,395160,393915,394435,12.94,5104099.24
2019-02-15 05-AM,BTCJPY,394615,394650,393580,394125,28.71,11321241.42
2019-02-15 04-AM,BTCJPY,393830,394800,393700,394615,41.47,16358558.08
2019-02-15 03-AM,BTCJPY,393385,394200,393370,393830,18.19,7163286.88
2019-02-15 02-AM,BTCJPY,393200,393575,393060,393385,13.41,5271866.69
2019-02-15 01-AM,BTCJPY,393200,393350,392810,393200,31.44,12359731.86
2019-02-15 12-AM,BTCJPY,393150,393720,392790,393200,20.91,8225083.02
2019-02-14 11-PM,BTCJPY,393455,393460,392975,393150,21.75,8554152.41
2019-02-14 10-PM,BTCJPY,394340,394340,393000,393455,26.09,10270040.81
2019-02-14 09-PM,BTCJPY,393485,394675,392735,394340,21.64,8516410.16
2019-02-14 08-PM,BTCJPY,394585,394585,393400,393485,17.66,6954877.33
2019-02-14 07-PM,BTCJPY,394920,395090,394360,394585,13.09,5168321.54
2019-02-14 06-PM,BTCJPY,394515,394940,394345,394920,14.14,5582431.85
2019-02-14 05-PM,BTCJPY,394470,395150,394235,394515,17.16,6771615.68
2019-02-14 04-PM,BTCJPY,394610,395495,393980,394470,35.9,14175457.37
2019-02-14 03-PM,BTCJPY,393680,394830,393660,394610,32.63,12861583.65
2019-02-14 02-PM,BTCJPY,393960,394105,393340,393680,28.12,11069653.41
2019-02-14 01-PM,BTCJPY,394490,394875,393940,393960,31.05,12249575.28
2019-02-14 12-PM,BTCJPY,394385,395795,393765,394490,109.32,43184437.99
2019-02-14 11-AM,BTCJPY,395050,395380,393000,394385,81.11,31971111.8
2019-02-14 10-AM,BTCJPY,395780,395780,394300,395050,64.16,25352282.62
2019-02-14 09-AM,BTCJPY,395640,396170,395250,395780,20.82,8239744.72
2019-02-14 08-AM,BTCJPY,395340,396235,395215,395640,67.8,26848112.2
2019-02-14 07-AM,BTCJPY,396570,396570,395095,395340,45.24,17896390.42
2019-02-14 06-AM,BTCJPY,395875,397495,395820,396570,53.3,21176783.42
2019-02-14 05-AM,BTCJPY,396980,397055,395545,395875,35.04,13883274.65
2019-02-14 04-AM,BTCJPY,395900,397055,395775,396980,64.94,25770017.91
2019-02-14 03-AM,BTCJPY,395440,395900,395150,395900,12.72,5029366.02
2019-02-14 02-AM,BTCJPY,396250,396330,395360,395440,22.92,9077799.38
2019-02-14 01-AM,BTCJPY,395900,396490,395570,396250,22.21,8796250.64
2019-02-14 12-AM,BTCJPY,395355,396500,394980,395900,47.46,18800579.81
2019-02-13 11-PM,BTCJPY,394880,396130,394815,395355,9.04,3575269.82
2019-02-13 10-PM,BTCJPY,395005,395385,394630,394880,26.85,10603104.28
2019-02-13 09-PM,BTCJPY,394620,395310,394620,395005,12.54,4953539.75
2019-02-13 08-PM,BTCJPY,394700,395385,394280,394620,11.05,4364785.57
2019-02-13 07-PM,BTCJPY,395945,395975,394665,394700,28.4,11226511.28
2019-02-13 06-PM,BTCJPY,395370,396020,394970,395945,28.89,11436930.88
2019-02-13 05-PM,BTCJPY,395195,395535,394935,395370,10.58,4180255.05
2019-02-13 04-PM,BTCJPY,393905,395335,393710,395195,65.09,25718975.82
2019-02-13 03-PM,BTCJPY,394675,394985,393710,393905,37.24,14682230.47
2019-02-13 02-PM,BTCJPY,395120,395500,394360,394675,21.34,8427334.73
2019-02-13 01-PM,BTCJPY,395460,395755,394815,395120,19.03,7526562.58
2019-02-13 12-PM,BTCJPY,394545,395605,393955,395460,87.24,34472532.58
2019-02-13 11-AM,BTCJPY,395215,395385,394000,394545,27.26,10757837.78
2019-02-13 10-AM,BTCJPY,395610,396000,395110,395215,14.9,5892241.14
2019-02-13 09-AM,BTCJPY,395310,395960,395000,395610,40.36,15963536.79
2019-02-13 08-AM,BTCJPY,396000,396745,395130,395310,121.41,48120013.48
2019-02-13 07-AM,BTCJPY,396360,396590,395540,396000,28.5,11286267.08
2019-02-13 06-AM,BTCJPY,396370,398975,395880,396360,162.19,64551383.29
2019-02-13 05-AM,BTCJPY,395780,396705,395500,396370,27.31,10814571.99
2019-02-13 04-AM,BTCJPY,396250,396980,395195,395780,104.07,41274172.45
2019-02-13 03-AM,BTCJPY,396260,396415,395655,396250,31.73,12562998.57
2019-02-13 02-AM,BTCJPY,395380,396985,394980,396260,91.99,36468104.92
2019-02-13 01-AM,BTCJPY,395525,395770,395050,395380,33.71,13324935.32
2019-02-13 12-AM,BTCJPY,394380,396790,393940,395525,51.71,20494977.28
2019-02-12 11-PM,BTCJPY,393820,394900,393660,394380,9.87,3889782.61
2019-02-12 10-PM,BTCJPY,393370,394285,393000,393820,22.24,8748193.28
2019-02-12 09-PM,BTCJPY,396360,397000,392700,393370,50.16,19787034.03
2019-02-12 08-PM,BTCJPY,395775,397000,395135,396360,57.82,22887343.35
2019-02-12 07-PM,BTCJPY,395380,396205,395130,395775,28.3,11201508.91
2019-02-12 06-PM,BTCJPY,394070,397000,393885,395380,389.91,153985033.49
2019-02-12 05-PM,BTCJPY,393520,394795,393520,394070,31.89,12571721.92
2019-02-12 04-PM,BTCJPY,393340,394185,393295,393520,73.77,29029565.52
2019-02-12 03-PM,BTCJPY,393140,393830,392635,393340,32.27,12693290.32
2019-02-12 02-PM,BTCJPY,393710,393885,392025,393140,74.98,29424510.53
2019-02-12 01-PM,BTCJPY,393775,394700,393095,393710,29.07,11454319.94
2019-02-12 12-PM,BTCJPY,393110,394580,393090,393775,95.1,37411063.88
2019-02-12 11-AM,BTCJPY,392200,393110,391950,393110,32.16,12624497.74
2019-02-12 10-AM,BTCJPY,392450,392910,391335,392200,96.79,37910090.85
2019-02-12 09-AM,BTCJPY,392900,393785,392155,392450,45.15,17737373.26
2019-02-12 08-AM,BTCJPY,394095,394135,391705,392900,56.39,22137640.05
2019-02-12 07-AM,BTCJPY,393890,394210,393515,394095,43.22,17021708.95
2019-02-12 06-AM,BTCJPY,394140,394140,392985,393890,34.11,13416672.16
2019-02-12 05-AM,BTCJPY,393880,394500,393545,394140,56.08,22090697.76
2019-02-12 04-AM,BTCJPY,393415,394410,392605,393880,53.72,21134396.01
2019-02-12 03-AM,BTCJPY,392260,393685,392000,393415,27.03,10611072.88
2019-02-12 02-AM,BTCJPY,392890,393255,390005,392260,43.77,17117172.64
2019-02-12 01-AM,BTCJPY,393180,393600,392180,392890,39.34,15461258.55
2019-02-12 12-AM,BTCJPY,394835,394900,390745,393180,66.37,26069344.6
2019-02-11 11-PM,BTCJPY,395870,395870,394660,394835,12.62,4986974.34
2019-02-11 10-PM,BTCJPY,394980,396995,393000,395870,45.46,18015746.22
2019-02-11 09-PM,BTCJPY,395610,395610,394600,394980,26.66,10531577.67
2019-02-11 08-PM,BTCJPY,396220,396415,395170,395610,11.87,4699438.77
2019-02-11 07-PM,BTCJPY,395420,396425,394910,396220,16.69,6604807.89
2019-02-11 06-PM,BTCJPY,395580,395850,394545,395420,38.94,15383373.71
2019-02-11 05-PM,BTCJPY,395115,395850,394585,395580,21.46,8478947.1
2019-02-11 04-PM,BTCJPY,396325,396345,393900,395115,126.88,50210068.36
2019-02-11 03-PM,BTCJPY,397080,397310,395090,396325,38.53,15260119.99
2019-02-11 02-PM,BTCJPY,396000,398495,395450,397080,76.68,30470189.33
2019-02-11 01-PM,BTCJPY,395615,397000,394530,396000,52.53,20784089.2
2019-02-11 12-PM,BTCJPY,394000,395700,393995,395615,18.55,7325228.34
2019-02-11 11-AM,BTCJPY,394665,394665,394000,394000,10.86,4283370.73
2019-02-11 10-AM,BTCJPY,394910,395590,393945,394665,21.69,8562368.99
2019-02-11 09-AM,BTCJPY,394090,395465,393935,394910,15.85,6257044.27
2019-02-11 08-AM,BTCJPY,394445,394445,393775,394090,5.92,2333774.77
2019-02-11 07-AM,BTCJPY,394300,394500,394055,394445,5.04,1985769.16
2019-02-11 06-AM,BTCJPY,393600,394300,393350,394300,22.33,8796113.54
2019-02-11 05-AM,BTCJPY,394495,394495,393395,393600,16.35,6439072.71
2019-02-11 04-AM,BTCJPY,394205,394825,393370,394495,83.8,33059126.19
2019-02-11 03-AM,BTCJPY,394110,394390,393570,394205,40.29,15875998.22
2019-02-11 02-AM,BTCJPY,394240,395975,393980,394110,62.48,24705417.55
2019-02-11 01-AM,BTCJPY,394755,395075,393325,394240,59.52,23453338.72
2019-02-11 12-AM,BTCJPY,398715,399240,393455,394755,99.14,39203745.96
2019-02-10 11-PM,BTCJPY,395995,399380,395660,398715,95.25,37896766.65
2019-02-10 10-PM,BTCJPY,393980,396605,393980,395995,40.02,15831687.21
2019-02-10 09-PM,BTCJPY,393900,394525,393510,393980,19.01,7486866.83
2019-02-10 08-PM,BTCJPY,394840,394850,393195,393900,13.6,5354001.86
2019-02-10 07-PM,BTCJPY,395120,395300,394175,394840,7.2,2841519.43
2019-02-10 06-PM,BTCJPY,394265,395485,394195,395120,8.28,3270178.05
2019-02-10 05-PM,BTCJPY,395505,395505,393900,394265,8.03,3167040.67
2019-02-10 04-PM,BTCJPY,393500,396040,393135,395505,19.93,7868025.82
2019-02-10 03-PM,BTCJPY,392755,393560,392390,393500,14.63,5753162.69
2019-02-10 02-PM,BTCJPY,393500,394000,392375,392755,29.89,11750244.34
2019-02-10 01-PM,BTCJPY,393190,393920,392000,393500,19.56,7687584.87
2019-02-10 12-PM,BTCJPY,394005,394355,393025,393190,16.58,6526297.61
2019-02-10 11-AM,BTCJPY,394295,394815,393600,394005,18.02,7103307.6
2019-02-10 10-AM,BTCJPY,393750,394420,393380,394295,19.77,7787749.82
2019-02-10 09-AM,BTCJPY,394000,394030,393245,393750,12.66,4982216.72
2019-02-10 08-AM,BTCJPY,393765,394380,393340,394000,15.33,6037037.08
2019-02-10 07-AM,BTCJPY,393995,394170,391320,393765,26.02,10230262.18
2019-02-10 06-AM,BTCJPY,395600,395600,393500,393995,20.71,8170513.75
2019-02-10 05-AM,BTCJPY,395580,395905,395035,395600,17.28,6835719.55
2019-02-10 04-AM,BTCJPY,395200,396055,395200,395580,8.45,3342235.99
2019-02-10 03-AM,BTCJPY,395600,395600,394860,395200,9.1,3597862.12
2019-02-10 02-AM,BTCJPY,395480,396130,395200,395600,18.46,7303749.77
2019-02-10 01-AM,BTCJPY,395860,395895,395150,395480,14.02,5546741.64
2019-02-10 12-AM,BTCJPY,396535,397000,395860,395860,8.72,3457701.3
2019-02-09 11-PM,BTCJPY,395485,396955,395160,396535,10.89,4310390.17
2019-02-09 10-PM,BTCJPY,396250,396360,395240,395485,18.45,7300908.08
2019-02-09 09-PM,BTCJPY,395140,396330,394680,396250,7.55,2984328.4
2019-02-09 08-PM,BTCJPY,395290,395320,394695,395140,7.28,2874717.38
2019-02-09 07-PM,BTCJPY,394655,395445,394520,395290,9.06,3578699.81
2019-02-09 06-PM,BTCJPY,394350,394880,393975,394655,18.7,7375229.46
2019-02-09 05-PM,BTCJPY,394685,394970,393785,394350,48.73,19217711.25
2019-02-09 04-PM,BTCJPY,394400,395270,393040,394685,30.01,11837614.77
2019-02-09 03-PM,BTCJPY,396220,396330,394200,394400,24.54,9697383.37
2019-02-09 02-PM,BTCJPY,396550,397830,394400,396220,57.86,22913135.44
2019-02-09 01-PM,BTCJPY,396205,397590,395925,396550,24.16,9577244.05
2019-02-09 12-PM,BTCJPY,396930,397215,395190,396205,18.97,7519039.98
2019-02-09 11-AM,BTCJPY,397085,397290,396480,396930,10.76,4270064.35
2019-02-09 10-AM,BTCJPY,397150,397825,396900,397085,12.85,5105182.11
2019-02-09 09-AM,BTCJPY,396645,397470,396020,397150,12.88,5112572.63
2019-02-09 08-AM,BTCJPY,396700,398120,395965,396645,41.86,16620911.6
2019-02-09 07-AM,BTCJPY,394915,396910,394910,396700,21.05,8335693.35
2019-02-09 06-AM,BTCJPY,394915,395845,394500,394915,86.85,34344953.07
2019-02-09 05-AM,BTCJPY,395370,395370,394815,394915,11.86,4683656.82
2019-02-09 04-AM,BTCJPY,395140,395785,394830,395370,25.08,9911196.57
2019-02-09 03-AM,BTCJPY,395675,395815,394580,395140,27.95,11041535.92
2019-02-09 02-AM,BTCJPY,395510,396835,394365,395675,85.84,34016399.63
2019-02-09 01-AM,BTCJPY,396470,396470,395030,395510,27.38,10833795.78
2019-02-09 12-AM,BTCJPY,396860,397995,395370,396470,117.38,46569404.32
2019-02-08 11-PM,BTCJPY,394280,397110,393965,396860,70.99,28092211.54
2019-02-08 10-PM,BTCJPY,394610,395565,393785,394280,28.77,11353452.24
2019-02-08 09-PM,BTCJPY,397945,398120,393065,394610,52.18,20663833.8
2019-02-08 08-PM,BTCJPY,398630,399295,397695,397945,41.56,16560298.55
2019-02-08 07-PM,BTCJPY,397630,398630,397155,398630,31.27,12439627.28
2019-02-08 06-PM,BTCJPY,398445,399775,396765,397630,122.53,48800859.43
2019-02-08 05-PM,BTCJPY,398000,401350,395625,398445,195.38,77853487.49
2019-02-08 04-PM,BTCJPY,377760,399000,376620,398000,150.75,58078700.69
2019-02-08 03-PM,BTCJPY,374290,377960,373435,377760,90.0,33804620.21
2019-02-08 02-PM,BTCJPY,373125,374780,373000,374290,116.39,43565419.51
2019-02-08 01-PM,BTCJPY,372245,373385,371930,373125,27.55,10259457.79
2019-02-08 12-PM,BTCJPY,371875,373285,371775,372245,46.17,17204068.09
2019-02-08 11-AM,BTCJPY,371740,372380,371445,371875,24.94,9275929.92
2019-02-08 10-AM,BTCJPY,371035,372595,370800,371740,83.15,30934426.16
2019-02-08 09-AM,BTCJPY,369220,372500,369200,371035,52.48,19474089.24
2019-02-08 08-AM,BTCJPY,368010,370405,368010,369220,77.79,28720208.43
2019-02-08 07-AM,BTCJPY,369090,369100,368010,368010,10.77,3967768.42
2019-02-08 06-AM,BTCJPY,368785,369495,368360,369090,90.86,33551184.69
2019-02-08 05-AM,BTCJPY,368055,368975,367780,368785,21.72,7999806.85
2019-02-08 04-AM,BTCJPY,368370,368895,367940,368055,69.74,25703591.58
2019-02-08 03-AM,BTCJPY,368185,368590,367710,368370,35.81,13181753.67
2019-02-08 02-AM,BTCJPY,368020,368800,367000,368185,17.21,6328704.6
2019-02-08 01-AM,BTCJPY,368220,368555,367800,368020,13.06,4807662.11
2019-02-08 12-AM,BTCJPY,368705,368850,368015,368220,37.63,13851901.07
2019-02-07 11-PM,BTCJPY,369010,369015,368440,368705,4.34,1599905.4
2019-02-07 10-PM,BTCJPY,368845,369010,368495,369010,5.46,2013956.14
2019-02-07 09-PM,BTCJPY,368600,369010,368365,368845,4.55,1677129.1
2019-02-07 08-PM,BTCJPY,368555,368670,368000,368600,6.37,2347511.26
2019-02-07 07-PM,BTCJPY,368860,368920,368210,368555,3.89,1434255.87
2019-02-07 06-PM,BTCJPY,368965,369165,368505,368860,18.93,6981398.6
2019-02-07 05-PM,BTCJPY,369115,369470,368225,368965,31.95,11782565.9
2019-02-07 04-PM,BTCJPY,369110,371695,368680,369115,87.26,32389802.84
2019-02-07 03-PM,BTCJPY,369290,369380,368910,369110,20.39,7528331.63
2019-02-07 02-PM,BTCJPY,369190,369995,368700,369290,200.01,73934313.39
2019-02-07 01-PM,BTCJPY,368700,369650,368650,369190,53.09,19587445.68
2019-02-07 12-PM,BTCJPY,369495,371695,368200,368700,110.0,40558991.44
2019-02-07 11-AM,BTCJPY,370580,370620,369475,369495,13.79,5102915.43
2019-02-07 10-AM,BTCJPY,369950,370865,368425,370580,82.45,30467287.06
2019-02-07 09-AM,BTCJPY,370000,370150,369710,369950,20.2,7473000.48
2019-02-07 08-AM,BTCJPY,369820,370055,369255,370000,95.7,35352160.06
2019-02-07 07-AM,BTCJPY,369280,370085,369280,369820,59.51,21996217.02
2019-02-07 06-AM,BTCJPY,369965,370180,367410,369280,75.49,27813353.87
2019-02-07 05-AM,BTCJPY,369585,370040,369580,369965,26.48,9793094.72
2019-02-07 04-AM,BTCJPY,369825,370000,368650,369585,26.64,9833835.53
2019-02-07 03-AM,BTCJPY,369685,369850,369360,369825,18.5,6834985.59
2019-02-07 02-AM,BTCJPY,369725,370270,368150,369685,40.36,14871384.49
2019-02-07 01-AM,BTCJPY,369565,370145,369565,369725,21.69,8022041.96
2019-02-07 12-AM,BTCJPY,370000,370030,369335,369565,25.12,9282759.19
2019-02-06 11-PM,BTCJPY,370105,370335,369630,370000,24.54,9082386.74
2019-02-06 10-PM,BTCJPY,369990,370290,367305,370105,37.13,13657643.72
2019-02-06 09-PM,BTCJPY,369485,370045,369390,369990,4.09,1511040.74
2019-02-06 08-PM,BTCJPY,369470,369750,369235,369485,6.09,2251494.97
2019-02-06 07-PM,BTCJPY,370110,371000,368950,369470,6.58,2430913.98
2019-02-06 06-PM,BTCJPY,369310,370110,367960,370110,6.51,2403359.11
2019-02-06 05-PM,BTCJPY,369090,369545,368960,369310,30.65,11320510.26
2019-02-06 04-PM,BTCJPY,369835,371000,367005,369090,45.9,16890382.5
2019-02-06 03-PM,BTCJPY,368995,369880,366825,369835,63.22,23304784.87
2019-02-06 02-PM,BTCJPY,368925,370895,368105,368995,363.17,133964932.36
2019-02-06 01-PM,BTCJPY,369270,369270,368645,368925,9.79,3611850.15
2019-02-06 12-PM,BTCJPY,368335,371195,368100,369270,68.46,25376738.39
2019-02-06 11-AM,BTCJPY,369050,369110,368235,368335,7.6,2804234.32
2019-02-06 10-AM,BTCJPY,369135,369490,367515,369050,29.97,11046635.62
2019-02-06 09-AM,BTCJPY,369900,370110,368710,369135,24.06,8888324.58
2019-02-06 08-AM,BTCJPY,370710,370710,369610,369900,44.39,16412035.18
2019-02-06 07-AM,BTCJPY,370300,370870,370300,370710,18.84,6981872.58
2019-02-06 06-AM,BTCJPY,370270,370670,369855,370300,35.62,13184325.36
2019-02-06 05-AM,BTCJPY,370210,370600,370140,370270,9.52,3527036.8
2019-02-06 04-AM,BTCJPY,370860,370890,369820,370210,23.34,8637064.2
2019-02-06 03-AM,BTCJPY,370670,371245,370280,370860,18.48,6849076.88
2019-02-06 02-AM,BTCJPY,371340,371890,369020,370670,53.18,19661789.84
2019-02-06 01-AM,BTCJPY,375315,375410,368165,371340,87.55,32534706.75
2019-02-06 12-AM,BTCJPY,376470,377940,374700,375315,90.92,34142039.1
2019-02-05 11-PM,BTCJPY,376445,377000,376065,376470,10.94,4116134.99
2019-02-05 10-PM,BTCJPY,376470,376900,376180,376445,19.12,7204896.64
2019-02-05 09-PM,BTCJPY,376620,376700,376285,376470,4.41,1659317.86
2019-02-05 08-PM,BTCJPY,376330,376970,376285,376620,18.43,6939114.84
2019-02-05 07-PM,BTCJPY,376065,376855,375685,376330,13.86,5216399.48
2019-02-05 06-PM,BTCJPY,375860,376800,375860,376065,30.74,11567017.22
2019-02-05 05-PM,BTCJPY,375810,376185,375630,375860,7.35,2763227.45
2019-02-05 04-PM,BTCJPY,375400,376330,375000,375810,96.3,36230273.97
2019-02-05 03-PM,BTCJPY,375660,375740,374860,375400,21.9,8215783.96
2019-02-05 02-PM,BTCJPY,376020,376480,375420,375660,17.97,6753646.18
