Timezones are UTC,https://www.CryptoDataDownload.com
Date,Symbol,Open,High,Low,Close,Volume BTC,Volume EUR
2019-06-27 10-AM,BTCEUR,9970,100000,9970,10429,0.0164,327.42
2019-06-27 09-AM,BTCEUR,10400,10400,9954,9970,0.0454,459.65
2019-06-27 08-AM,BTCEUR,11180,11180,9234,10400,0.0181,183.8
2019-06-27 07-AM,BTCEUR,11180,11180,11180,11180,0.0,0.0
2019-06-27 06-AM,BTCEUR,11180,11180,11180,11180,0.0,0.0
2019-06-27 05-AM,BTCEUR,11180,11180,11180,11180,0.0,0.0
2019-06-27 04-AM,BTCEUR,11180,11180,11180,11180,0.0,0.0
2019-06-27 03-AM,BTCEUR,11180,11180,11180,11180,0.0,0.0
2019-06-27 02-AM,BTCEUR,11180,11180,11180,11180,0.0,0.0
2019-06-27 01-AM,BTCEUR,11180,11180,11180,11180,0.0,0.0
2019-06-27 12-AM,BTCEUR,11180,11180,11180,11180,0.0,0.0
2019-06-26 11-PM,BTCEUR,11180,11180,11180,11180,0.0,0.0
2019-06-26 10-PM,BTCEUR,11180,11180,11180,11180,0.0,0.0
2019-06-26 09-PM,BTCEUR,11180,11180,11180,11180,0.0,0.0
2019-06-26 08-PM,BTCEUR,11812,11812,11125,11180,50.15,560782.73
2019-06-26 07-PM,BTCEUR,11812,11812,11812,11812,0.0,0.0
2019-06-26 06-PM,BTCEUR,11583,11812,11583,11812,2.128,25141.84
2019-06-26 05-PM,BTCEUR,11583,11583,11583,11583,0.0,0.0
2019-06-26 04-PM,BTCEUR,10846,11583,10846,11583,0.086,996.14
2019-06-26 03-PM,BTCEUR,10846,10846,10846,10846,0.0,0.0
2019-06-26 02-PM,BTCEUR,10846,10846,10846,10846,0.0,0.0
2019-06-26 01-PM,BTCEUR,10846,10846,10846,10846,0.0,0.0
2019-06-26 12-PM,BTCEUR,10846,10846,10846,10846,0.0,0.0
2019-06-26 11-AM,BTCEUR,10846,10846,10846,10846,0.0,0.0
2019-06-26 10-AM,BTCEUR,10846,10846,10846,10846,0.0,0.0
2019-06-26 09-AM,BTCEUR,11689,11689,10846,10846,2.071,22467.49
2019-06-26 08-AM,BTCEUR,11689,11689,11689,11689,0.0,0.0
2019-06-26 07-AM,BTCEUR,11689,11689,11689,11689,0.0,0.0
2019-06-26 06-AM,BTCEUR,11689,11689,11689,11689,0.0,0.0
2019-06-26 05-AM,BTCEUR,11689,11689,11689,11689,0.0,0.0
2019-06-26 04-AM,BTCEUR,11689,11689,11689,11689,0.0,0.0
2019-06-26 03-AM,BTCEUR,11689,11689,11689,11689,0.0,0.0
2019-06-26 02-AM,BTCEUR,11861,11861,11689,11689,0.1108,1295.14
2019-06-26 01-AM,BTCEUR,11861,11861,11861,11861,0.0,0.0
2019-06-26 12-AM,BTCEUR,11861,11861,11861,11861,0.0,0.0
2019-06-25 11-PM,BTCEUR,11861,11861,11861,11861,0.0,0.0
2019-06-25 10-PM,BTCEUR,11861,11861,11861,11861,0.0,0.0
2019-06-25 09-PM,BTCEUR,11861,11861,11861,11861,0.0,0.0
2019-06-25 08-PM,BTCEUR,11861,11861,11861,11861,0.0,0.0
2019-06-25 07-PM,BTCEUR,11861,11861,11861,11861,0.0,0.0
2019-06-25 06-PM,BTCEUR,11861,11861,11861,11861,0.0,0.0
2019-06-25 05-PM,BTCEUR,11861,11861,11861,11861,0.0,0.0
