Timezones are UTC,https://www.CryptoDataDownload.com
Date,Symbol,Open,High,Low,Close,Volume XVG,Volume USD
2018-05-31 04-AM,XVGUSD,0.03779,0.0389,0.03779,0.0389,16000.0,615.55
2018-05-31 03-AM,XVGUSD,0.0374,0.03779,0.0374,0.03779,15000.0,566.84
2018-05-31 02-AM,XVGUSD,0.0374,0.0374,0.0374,0.0374,6000.0,224.4
2018-05-31 01-AM,XVGUSD,0.03806,0.03806,0.0374,0.0374,10000.0,375.01
2018-05-31 12-AM,XVGUSD,0.03795,0.03806,0.03795,0.03806,5000.0,190.29
2018-05-30 11-PM,XVGUSD,0.03747,0.03795,0.03747,0.03795,2000.0,75.77
2018-05-30 10-PM,XVGUSD,0.03762,0.03762,0.03747,0.03747,4000.0,149.88
2018-05-30 09-PM,XVGUSD,0.03771,0.03771,0.03729,0.03762,3000.0,112.56
2018-05-30 08-PM,XVGUSD,0.03713,0.03771,0.03713,0.03771,7000.0,263.84
2018-05-30 07-PM,XVGUSD,0.03713,0.03713,0.03713,0.03713,0.0,0.0
2018-05-30 06-PM,XVGUSD,0.03713,0.03713,0.03713,0.03713,0.0,0.0
2018-05-30 05-PM,XVGUSD,0.03729,0.03729,0.03697,0.03713,27000.0,999.3
2018-05-30 04-PM,XVGUSD,0.037,0.03729,0.0368,0.03729,73000.0,2687.53
2018-05-30 03-PM,XVGUSD,0.0375,0.0375,0.037,0.037,57000.0,2124.48
2018-05-30 02-PM,XVGUSD,0.03848,0.03889,0.0375,0.0375,105000.0,3970.53
2018-05-30 01-PM,XVGUSD,0.03925,0.03925,0.03848,0.03848,56000.0,2161.59
2018-05-30 12-PM,XVGUSD,0.03909,0.03953,0.03909,0.03925,10000.0,394.06
2018-05-30 11-AM,XVGUSD,0.03948,0.03948,0.03909,0.03909,1000.0,39.09
2018-05-30 10-AM,XVGUSD,0.03889,0.03948,0.03889,0.03948,1000.0,39.48
2018-05-30 09-AM,XVGUSD,0.03873,0.03934,0.03873,0.03889,16000.0,627.93
2018-05-30 08-AM,XVGUSD,0.0388,0.0388,0.03873,0.03873,6000.0,232.4
2018-05-30 07-AM,XVGUSD,0.03959,0.03959,0.0388,0.0388,5000.0,193.98
2018-05-30 06-AM,XVGUSD,0.03928,0.03959,0.03871,0.03959,52000.0,2033.76
