Timezones are UTC,https://www.CryptoDataDownload.com
Date,Symbol,Open,High,Low,Close,Volume BCH,Volume SGD
2018-07-01,BCHSGD,1004.33,1004.33,1004.33,1004.33,0.0,0.0
2018-06-30,BCHSGD,918.88,1004.33,918.88,1004.33,1.94,1943.51
2018-06-29,BCHSGD,901.9,918.88,888,918.88,10.25,9410.49
2018-06-28,BCHSGD,975.22,975.22,899.7,901.9,7.24,6848.97
2018-06-27,BCHSGD,1035.73,1035.73,975.22,975.22,2.0,1951.5
2018-06-26,BCHSGD,1035.73,1035.73,1035.73,1035.73,0.0,0.0
2018-06-25,BCHSGD,914.66,1035.73,914.66,1035.73,0.4008,415.17
2018-06-24,BCHSGD,995.34,995.34,914.66,914.66,2.28,2094.34
2018-06-23,BCHSGD,1057.38,1057.38,995.34,995.34,3.05,3145.21
2018-06-22,BCHSGD,1181.1,1181.1,1048.51,1057.38,23.76,25627.57
2018-06-21,BCHSGD,1181.1,1181.1,1181.1,1181.1,0.0,0.0
2018-06-20,BCHSGD,1181.1,1181.1,1181.1,1181.1,0.0,0.0
2018-06-19,BCHSGD,1120,1260.96,1120,1181.1,3.59,4340.35
2018-06-18,BCHSGD,1169.09,1169.09,1120,1120,0.8304,930.01
2018-06-17,BCHSGD,1169.09,1169.09,1169.09,1169.09,0.0,0.0
2018-06-16,BCHSGD,1169.09,1169.09,1169.09,1169.09,0.0,0.0
2018-06-15,BCHSGD,1169.09,1169.09,1169.09,1169.09,0.0,0.0
2018-06-14,BCHSGD,1099.56,1169.09,1099.56,1169.09,3.2,3741.1
2018-06-13,BCHSGD,1162.99,1179.99,1099.56,1099.56,15.2,17809.5
2018-06-12,BCHSGD,1268.86,1268.86,1162.99,1162.99,25.96,31140.58
2018-06-11,BCHSGD,1235.99,1293.86,1235.99,1268.86,3.33,4236.56
2018-06-10,BCHSGD,1512.82,1512.82,1235.99,1235.99,13.65,18061.15
2018-06-09,BCHSGD,1512.82,1512.82,1512.82,1512.82,0.0,0.0
2018-06-08,BCHSGD,1512.82,1512.82,1512.82,1512.82,0.0,0.0
2018-06-07,BCHSGD,1512.82,1512.82,1512.82,1512.82,0.0,0.0
2018-06-06,BCHSGD,1542.67,1542.67,1512.82,1512.82,0.2156,326.18
2018-06-05,BCHSGD,1542.67,1542.67,1542.67,1542.67,0.0,0.0
2018-06-04,BCHSGD,1562.07,1562.07,1542.67,1542.67,0.6,925.6
2018-06-03,BCHSGD,1456.15,1562.07,1456.15,1562.07,0.2912,431.4
2018-06-02,BCHSGD,1340.13,1456.15,1340.13,1456.15,1.97,2753.98
2018-06-01,BCHSGD,1340.13,1340.13,1340.13,1340.13,0.0,0.0
2018-05-31,BCHSGD,1340.13,1340.13,1340.13,1340.13,0.0,0.0
2018-05-30,BCHSGD,1340.13,1340.13,1340.13,1340.13,0.0,0.0
2018-05-29,BCHSGD,1246.06,1374.8,1246.06,1340.13,2.3,3097.34
2018-05-28,BCHSGD,1359.01,1359.01,1246.06,1246.06,7.94,10338.57
2018-05-27,BCHSGD,1359.01,1359.01,1359.01,1359.01,0.0,0.0
2018-05-26,BCHSGD,1359.01,1359.01,1359.01,1359.01,0.0,0.0
2018-05-25,BCHSGD,1412.2,1412.2,1359.01,1359.01,2.17,2955.61
2018-05-24,BCHSGD,1412.2,1412.2,1300.03,1412.2,2.28,2970.59
2018-05-23,BCHSGD,1578.34,1578.34,1412.2,1412.2,2.04,2889.88
2018-05-22,BCHSGD,1600,1649,1578.34,1578.34,0.606,990.44
2018-05-21,BCHSGD,1600,1600,1600,1600,0.0,0.0
2018-05-20,BCHSGD,1600,1600,1600,1600,0.0,0.0
2018-05-19,BCHSGD,1517.64,1600,1517.64,1600,0.8143,1295.54
2018-05-18,BCHSGD,1664,1664,1517.64,1517.64,8.57,13300.28
2018-05-17,BCHSGD,1686,1700,1664,1664,24.37,41004.42
2018-05-16,BCHSGD,1800,1800,1664,1686,6.12,10284.92
2018-05-15,BCHSGD,1910,1910,1800,1800,19.19,36257.1
2018-05-14,BCHSGD,1928,1928,1910,1910,9.76,18633.68
2018-05-13,BCHSGD,1928,1928,1928,1928,0.0,0.0
2018-05-12,BCHSGD,1800,1928,1800,1928,7.19,13851.96
2018-05-11,BCHSGD,2020,2020,1800,1800,3.96,7127.94
2018-05-10,BCHSGD,2020,2020,2020,2020,0.0,0.0
2018-05-09,BCHSGD,2200,2200,1923.47,2020,11.05,21789.93
2018-05-08,BCHSGD,2150,2200,2150,2200,0.4,880.0
2018-05-07,BCHSGD,2400,2400,2150,2150,0.96,2064.0
2018-05-06,BCHSGD,2295.53,2400,2279.87,2400,2.76,6453.49
2018-05-05,BCHSGD,1944.64,2295.53,1944.64,2295.53,11.48,25626.93
2018-05-04,BCHSGD,1985.33,1985.33,1909.57,1944.64,5.06,9802.03
2018-05-03,BCHSGD,1750.39,2000,1750.39,1985.33,4.02,8033.73
2018-05-02,BCHSGD,1750.39,1750.39,1750.39,1750.39,0.01153,20.19
2018-05-01,BCHSGD,1879.27,1879.27,1654.12,1750.39,21.04,37076.25
2018-04-30,BCHSGD,1879.27,1879.27,1879.27,1879.27,0.0,0.0
2018-04-29,BCHSGD,1808.18,1879.27,1808.18,1879.27,2.39,4496.92
2018-04-28,BCHSGD,1808.18,1808.18,1808.18,1808.18,0.0,0.0
2018-04-27,BCHSGD,1805.6,1907.84,1805.6,1808.18,1.63,3112.95
2018-04-26,BCHSGD,1722.15,1805.79,1722.15,1805.6,9.19,16598.63
2018-04-25,BCHSGD,2000,2000,1672.95,1722.15,905.51,1573798.96
2018-04-24,BCHSGD,1870,2115.21,1870,2000,21.46,43795.21
2018-04-23,BCHSGD,1486.07,1921.55,1486.07,1870,14.95,27279.29
2018-04-22,BCHSGD,1486.07,1486.07,1486.07,1486.07,0.0,0.0
2018-04-21,BCHSGD,1335.04,1486.07,1335.04,1486.07,0.977,1361.52
2018-04-20,BCHSGD,1266,1335.04,1264.73,1335.04,11.25,14967.35
2018-04-19,BCHSGD,1124.08,1266,1124.08,1266,7.05,8921.57
2018-04-18,BCHSGD,994.34,1124.08,994.34,1124.08,55.52,60891.24
2018-04-17,BCHSGD,1027.02,1055.88,993.37,994.34,6.13,6256.22
2018-04-16,BCHSGD,1011.29,1028.55,1011.29,1027.02,3.02,3075.78
2018-04-15,BCHSGD,951.43,1012.62,951.43,1011.29,21.21,21443.93
2018-04-14,BCHSGD,951.43,951.43,951.43,951.43,0.0,0.0
2018-04-13,BCHSGD,909.91,1002.39,909.91,951.43,0.1555,151.91
2018-04-12,BCHSGD,831.19,911.87,831.19,909.91,1.73,1517.73
2018-04-11,BCHSGD,866,866,831.19,831.19,0.1,83.12
2018-04-10,BCHSGD,866,866,866,866,0.0,0.0
2018-04-09,BCHSGD,875.96,877.37,866,866,0.4081,355.34
2018-04-08,BCHSGD,875.96,875.96,875.96,875.96,0.0,0.0
2018-04-07,BCHSGD,799.97,880.61,799.97,875.96,3.84,3368.32
2018-04-06,BCHSGD,816.58,816.58,799.97,799.97,0.2,160.0
2018-04-05,BCHSGD,932.01,932.01,816.58,816.58,0.302,246.58
2018-04-04,BCHSGD,940,940,932.01,932.01,0.02621,24.48
2018-04-03,BCHSGD,886.34,940,886.34,940,5.08,4773.75
2018-04-02,BCHSGD,850,886.34,850,886.34,0.08232,72.64
2018-04-01,BCHSGD,900,900,850,850,4.5,3828.73
2018-03-31,BCHSGD,896,900,896,900,1.18,1059.25
2018-03-30,BCHSGD,943.69,943.69,896,896,3.09,2779.19
2018-03-29,BCHSGD,1179.34,1179.34,928,943.69,5.6,5486.85
2018-03-28,BCHSGD,1179.34,1179.34,1179.34,1179.34,0.0,0.0
2018-03-27,BCHSGD,1219.69,1219.69,1173.23,1179.34,0.2518,296.47
2018-03-26,BCHSGD,1293.59,1293.59,1219.69,1219.69,0.1919,243.29
2018-03-25,BCHSGD,1293.59,1293.59,1293.59,1293.59,0.0,0.0
2018-03-24,BCHSGD,1360.19,1364.63,1293.59,1293.59,0.2075,280.15
2018-03-23,BCHSGD,1360.19,1360.19,1360.19,1360.19,0.0,0.0
2018-03-22,BCHSGD,1360.19,1360.19,1360.19,1360.19,0.0,0.0
2018-03-21,BCHSGD,1353.9,1371.87,1353.9,1360.19,0.4593,625.46
2018-03-20,BCHSGD,1229.73,1353.9,1229.73,1353.9,1.53,1943.66
2018-03-19,BCHSGD,1202.45,1229.73,1202.45,1229.73,0.06637,81.62
2018-03-18,BCHSGD,1245,1245,1150,1202.45,0.1744,209.51
2018-03-17,BCHSGD,1245,1245,1245,1245,0.0,0.0
2018-03-16,BCHSGD,1245,1245,1245,1245,0.0,0.0
2018-03-15,BCHSGD,1221.88,1245,1150,1245,1.26,1502.34
2018-03-14,BCHSGD,1399.63,1399.63,1221.88,1221.88,1.05,1403.24
2018-03-13,BCHSGD,1407.32,1407.32,1399.01,1399.63,2.65,3707.91
2018-03-12,BCHSGD,1280,1511.03,1280,1407.32,3.94,5936.12
2018-03-11,BCHSGD,1280,1280,1280,1280,0.0,0.0
2018-03-10,BCHSGD,1280,1280,1280,1280,0.0,0.0
2018-03-09,BCHSGD,1337.9,1381.16,1280,1280,4.55,5941.77
2018-03-08,BCHSGD,1427.89,1455.29,1302.74,1337.9,24.08,33814.07
2018-03-07,BCHSGD,1586.05,1586.05,1360.39,1427.89,10.06,14911.61
2018-03-06,BCHSGD,1683.84,1683.84,1561.68,1586.05,1.28,2011.98
2018-03-05,BCHSGD,1626.11,1683.84,1626.11,1683.84,0.04515,76.02
2018-03-04,BCHSGD,1680.77,1680.77,1608.02,1626.11,1.44,2389.01
2018-03-03,BCHSGD,1687.27,1703.58,1672.84,1680.77,0.1119,188.19
2018-03-02,BCHSGD,1658.7,1709.57,1657.04,1687.27,237.23,400579.57
2018-03-01,BCHSGD,1300.01,1658.7,1300.01,1658.7,0.05257,87.2
2018-02-28,BCHSGD,1681.96,1681.96,1300.01,1300.01,0.6998,1151.56
2018-02-27,BCHSGD,1573.71,1681.96,1573.71,1681.96,0.04494,75.59
2018-02-26,BCHSGD,1602.43,1602.43,1553.36,1573.71,0.2912,456.07
2018-02-25,BCHSGD,1602.43,1602.43,1602.43,1602.43,0.0,0.0
2018-02-24,BCHSGD,1659.92,1684.61,1602.43,1602.43,0.05847,95.34
2018-02-23,BCHSGD,1550.14,1719.69,1550.14,1659.92,0.3795,634.48
2018-02-22,BCHSGD,1743.3,1750,1550.14,1550.14,18.94,30301.55
2018-02-21,BCHSGD,1938.13,1938.13,1743.3,1743.3,12.56,22276.13
2018-02-20,BCHSGD,1938.13,1938.13,1938.13,1938.13,0.0,0.0
2018-02-19,BCHSGD,1938.13,1938.13,1938.13,1938.13,0.0,0.0
2018-02-18,BCHSGD,2037.55,2150,1861.74,1938.13,3.41,6756.17
2018-02-17,BCHSGD,1977.74,2050,1750,2037.55,2.89,5774.33
2018-02-16,BCHSGD,1820,1977.74,1820,1977.74,4.09,8036.25
2018-02-15,BCHSGD,1678.53,1820,1678.53,1820,0.02709,49.31
2018-02-14,BCHSGD,1678.53,1678.53,1678.53,1678.53,0.0,0.0
2018-02-13,BCHSGD,1702.44,1702.44,1603,1678.53,0.7695,1277.49
2018-02-12,BCHSGD,1613.43,1705,1613.43,1702.44,2.65,4493.25
2018-02-11,BCHSGD,1700,1700,1613.43,1613.43,0.0818,134.5
2018-02-10,BCHSGD,1671.26,1854.89,1638.81,1700,4.05,7087.61
2018-02-09,BCHSGD,1691,1691,1500,1671.26,4.07,6720.76
2018-02-08,BCHSGD,1278.35,1691,1278.35,1691,2.74,4253.73
2018-02-07,BCHSGD,1000.02,1278.79,986.96,1278.35,94.41,117891.01
2018-02-06,BCHSGD,1162.5,1162.5,1000,1000.02,17.26,18627.76
2018-02-05,BCHSGD,1479.12,1479.12,1125.01,1162.5,25.32,32243.48
2018-02-04,BCHSGD,1697.87,1697.87,1479.12,1479.12,0.7182,1119.28
2018-02-03,BCHSGD,1605.07,1697.87,1430.19,1697.87,19.96,30217.43
2018-02-02,BCHSGD,1201,1605.68,1201,1605.07,36.33,54843.78
2018-02-01,BCHSGD,1925,1950,1201,1201,906.83,1714136.3
2018-01-31,BCHSGD,1960.83,1977.09,1835.65,1925,39.51,76781.92
2018-01-30,BCHSGD,2236.51,2236.51,1960.83,1960.83,13.51,28211.76
2018-01-29,BCHSGD,2296.96,2296.96,2236.51,2236.51,0.16,357.84
2018-01-28,BCHSGD,2139.23,2320.81,2139.23,2296.96,5.78,13317.99
2018-01-27,BCHSGD,2061.66,2141.5,2056.76,2139.23,0.919,1932.86
2018-01-26,BCHSGD,2191.9,2191.9,1950.72,2061.66,6.91,13842.44
2018-01-25,BCHSGD,2129.45,2191.9,2129.45,2191.9,0.2,438.38
2018-01-24,BCHSGD,2216.59,2216.59,2112.04,2129.45,0.372,789.22
2018-01-23,BCHSGD,2011.14,2216.59,2011.14,2216.59,3.29,6825.53
2018-01-22,BCHSGD,2313.85,2332.71,2011.14,2011.14,10.98,24081.96
2018-01-21,BCHSGD,2750,2750,2300.88,2313.85,19.76,46980.56
2018-01-20,BCHSGD,2300.88,2750,2300.88,2750,5.04,13820.55
2018-01-19,BCHSGD,2765,2765,2277.27,2300.88,0.3128,714.22
2018-01-18,BCHSGD,2299.18,2987.71,2177.77,2765,9.17,26944.82
2018-01-17,BCHSGD,2536.92,2579.29,2000,2299.18,251.03,556376.13
2018-01-16,BCHSGD,3352,3420.75,2499,2536.92,63.19,189822.74
2018-01-15,BCHSGD,3525.89,3618.01,3352,3352,4.38,15701.71
2018-01-14,BCHSGD,3974.83,3974.83,3377,3525.89,44.69,159205.26
2018-01-13,BCHSGD,3699,3974.83,3699,3974.83,2.26,8384.59
2018-01-12,BCHSGD,3514.84,3699,3450.71,3699,6.46,22754.58
2018-01-11,BCHSGD,4199,4199,3261.47,3514.84,73.92,260183.94
2018-01-10,BCHSGD,3400,4199,2900,4199,65.1,231762.38
2018-01-09,BCHSGD,3215,3440,3000,3400,3.04,10339.02
2018-01-08,BCHSGD,3734.4,3734.4,2980,3215,10.95,35356.28
2018-01-07,BCHSGD,3142.75,3781.33,3142.75,3734.4,2.71,9215.56
2018-01-06,BCHSGD,3501.23,3792.42,2900,3142.75,9.22,31954.67
2018-01-05,BCHSGD,3270,3515.65,2776.57,3501.23,2.07,6561.67
2018-01-04,BCHSGD,4429,4429,3000,3270,9.42,33054.33
2018-01-03,BCHSGD,2858,4500,2858,4429,5.06,22752.75
2018-01-02,BCHSGD,3933,3933,2858,2858,0.4246,1483.86
2018-01-01,BCHSGD,3240.15,3940.6,2773.23,3933,22.74,69994.22
2017-12-31,BCHSGD,3200,3240.15,3197.32,3240.15,20.69,66245.07
2017-12-30,BCHSGD,3760,3760,3200,3200,2.81,9256.0
2017-12-29,BCHSGD,3320,3760,3320,3760,3.13,11233.76
2017-12-28,BCHSGD,3500,3500,3320,3320,3.2,10648.0
2017-12-27,BCHSGD,3800,4500,3500,3500,14.14,51008.16
2017-12-26,BCHSGD,3750,4795,3501,3800,25.79,102418.84
2017-12-25,BCHSGD,3300,4500,3198.77,3750,1.97,8424.65
2017-12-24,BCHSGD,4700,4700,2920.46,3300,9.88,32154.92
2017-12-23,BCHSGD,3487.64,4900,3487.64,4700,4.85,20905.13
2017-12-22,BCHSGD,4500,4500,2500,3487.64,197.06,626064.49
2017-12-21,BCHSGD,5048.47,5113.38,3500,4500,60.78,279356.46
2017-12-20,BCHSGD,3609.04,5745.69,2300,5048.47,3153.95,13765343.22
2017-12-19,BCHSGD,2896.52,3818.36,2822.62,3609.04,2041.7,6537467.62
2017-12-18,BCHSGD,2444.26,3104.73,2364.49,2896.52,736.12,2027781.66
2017-12-17,BCHSGD,2350.29,2565.43,2350.29,2444.26,121.31,297664.47
2017-12-16,BCHSGD,2389.85,2505.61,2349.33,2350.29,462.34,1104617.18
2017-12-15,BCHSGD,2570.1,2615,2202.3,2389.85,1110.44,2602212.95
2017-12-14,BCHSGD,2139.4,2800.69,2127.35,2570.1,1229.7,3078749.64
2017-12-13,BCHSGD,2142.59,2289.38,1965.1,2139.4,716.5,1511322.77
2017-12-12,BCHSGD,1904.89,2191.52,1894.32,2142.59,976.68,1994113.69
2017-12-11,BCHSGD,1733.81,1926.21,1733.81,1904.89,358.83,662488.5
2017-12-10,BCHSGD,1843.2,1843.2,1616.73,1733.81,368.27,630866.49
2017-12-09,BCHSGD,1870.35,1958.28,1776.47,1843.2,1312.23,2379530.56
2017-12-08,BCHSGD,1673.01,2053.3,1542.99,1870.35,2725.55,5054120.25
2017-12-07,BCHSGD,1849.63,1849.63,1500,1673.01,1494.67,2562294.48
2017-12-06,BCHSGD,1902.15,1967.8,1847.39,1849.63,232.94,445089.37
2017-12-05,BCHSGD,2084.88,2126.23,1901,1902.15,171.89,351189.38
2017-12-04,BCHSGD,2031.51,2084.88,1933.37,2084.88,248.81,501003.74
2017-12-03,BCHSGD,1900.66,2191.25,1862.52,2031.51,878.29,1806712.14
2017-12-02,BCHSGD,1922.35,1968.05,1849.98,1900.66,130.11,247418.56
2017-12-01,BCHSGD,1801.3,1945.01,1725.14,1922.35,500.85,925469.06
2017-11-30,BCHSGD,1803.17,1902.93,550,1801.3,5457.06,9619808.32
2017-11-29,BCHSGD,1700,2198.69,1548.43,1803.17,14107.24,26576493.01
2017-11-28,BCHSGD,2136.87,2280,1700,1700,407.37,862121.98
2017-11-27,BCHSGD,2325,2325,2117.8,2136.87,2642.28,5855356.78
2017-11-26,BCHSGD,2083.03,2155.89,2064.66,2127.83,1056.88,2223420.44
2017-11-25,BCHSGD,2182.64,2197.14,2061.24,2083.03,2758.89,5877767.17
2017-11-24,BCHSGD,2240.93,2362.62,2066.72,2182.64,5982.15,13350621.77
2017-11-23,BCHSGD,1759.12,2240.93,1743.87,2240.93,6295.16,12738968.57
2017-11-22,BCHSGD,1582.99,1825.06,1573.6,1759.12,3265.57,5627274.06
2017-11-21,BCHSGD,1694.67,1694.67,1551.74,1582.99,1551.59,2493736.76
2017-11-20,BCHSGD,1596.74,1694.67,1587.36,1694.67,872.3,1418503.81
2017-11-19,BCHSGD,1689.05,1704.6,1527.74,1596.74,3531.25,5657660.68
2017-11-18,BCHSGD,1590.75,1858.91,1590.75,1689.05,8157.09,14101566.44
2017-11-17,BCHSGD,1226.68,1645.06,1163.06,1590.75,15714.3,22713277.9
2017-11-16,BCHSGD,1616.6,1617.04,1201.36,1226.68,9905.81,14069640.01
2017-11-15,BCHSGD,1888,2500,1585.48,1616.6,877.52,1430972.06
2017-11-14,BCHSGD,2700,2700,1888,1888,1.81,3420.51
2017-11-13,BCHSGD,2700,2700,2700,2700,0.0,0.0
2017-11-12,BCHSGD,2000,4369.85,1298,2700,5.01,11409.07
2017-11-11,BCHSGD,1488,2000,1488,2000,4.94,9455.15
2017-11-10,BCHSGD,800,1488,788,1488,12.72,13806.25
2017-11-09,BCHSGD,800,800,800,800,0.0,0.0
2017-11-08,BCHSGD,800,800,800,800,0.0,0.0
2017-11-07,BCHSGD,800,800,800,800,0.0,0.0
2017-11-06,BCHSGD,800,800,800,800,0.0,0.0
2017-11-05,BCHSGD,800,800,800,800,0.5,400.0
2017-11-04,BCHSGD,995,995,780,800,3.6,2848.0
2017-11-03,BCHSGD,754,995,500,995,13.0,10830.64
2017-11-02,BCHSGD,666,798,446,754,420.75,287905.14
2017-11-01,BCHSGD,647,698,447,666,1667.37,981931.74
2017-10-31,BCHSGD,647,647,647,647,0.0,0.0
2017-10-30,BCHSGD,599,649,599,647,4.75,3070.67
2017-10-29,BCHSGD,548,599,548,599,0.8,449.8
2017-10-28,BCHSGD,548,548,548,548,1.3,712.4
2017-10-27,BCHSGD,390,548,390,548,0.9176,393.08
2017-10-26,BCHSGD,638,638,390,390,0.4714,183.85
2017-10-25,BCHSGD,638,638,638,638,0.0,0.0
2017-10-24,BCHSGD,383,638,380,638,2.98,1161.68
2017-10-23,BCHSGD,383,383,383,383,0.0,0.0
2017-10-22,BCHSGD,375,638,375,383,1.16,484.62
2017-10-21,BCHSGD,599,599,375,375,0.1703,63.86
2017-10-20,BCHSGD,599,599,599,599,0.0,0.0
2017-10-19,BCHSGD,599,599,599,599,0.0,0.0
2017-10-18,BCHSGD,426,599,426,599,0.2,119.8
2017-10-17,BCHSGD,370,499,370,426,0.42,183.32
2017-10-16,BCHSGD,349,370,349,370,1.0,370.0
2017-10-15,BCHSGD,349,349,349,349,0.0,0.0
2017-10-14,BCHSGD,349,349,349,349,0.0,0.0
2017-10-13,BCHSGD,349,349,349,349,0.0,0.0
2017-10-12,BCHSGD,349,349,349,349,0.0,0.0
2017-10-11,BCHSGD,449,449,349,349,4.27,1534.93
2017-10-10,BCHSGD,389,449,348,449,10.14,3816.91
2017-10-09,BCHSGD,389,389,389,389,0.4558,177.31
2017-10-08,BCHSGD,479,479,389,389,10.0,4394.79
2017-10-07,BCHSGD,479,479,479,479,0.0,0.0
2017-10-06,BCHSGD,479,479,479,479,0.53,253.89
2017-10-05,BCHSGD,478,479,478,479,6.28,3009.41
2017-10-04,BCHSGD,520,520,478,478,6.0,3001.69
2017-10-03,BCHSGD,520,520,520,520,4.0,2080.0
2017-10-02,BCHSGD,649,649,520,520,4.0,2080.0
2017-10-01,BCHSGD,649,649,649,649,0.0,0.0
2017-09-30,BCHSGD,649,649,649,649,0.0,0.0
2017-09-29,BCHSGD,519.87,649,519.87,649,0.417,240.63
2017-09-28,BCHSGD,599,599,519.87,519.87,4.97,2599.06
2017-09-27,BCHSGD,549,599,549,599,0.2,119.8
2017-09-26,BCHSGD,549,549,549,549,0.0,0.0
2017-09-25,BCHSGD,549,549,549,549,0.0,0.0
2017-09-24,BCHSGD,200,549,200,549,0.4,215.8
2017-09-23,BCHSGD,200,200,200,200,0.0,0.0
2017-09-22,BCHSGD,200,200,200,200,0.0,0.0
2017-09-21,BCHSGD,200,200,200,200,0.0,0.0
2017-09-20,BCHSGD,200,200,200,200,0.0,0.0
2017-09-19,BCHSGD,200,200,200,200,0.0,0.0
2017-09-18,BCHSGD,200,200,200,200,0.0,0.0
2017-09-17,BCHSGD,200,200,200,200,0.0,0.0
2017-09-16,BCHSGD,200,200,200,200,0.0,0.0
2017-09-15,BCHSGD,597.88,597.88,200,200,4.72,1494.54
2017-09-14,BCHSGD,658,658,597.88,597.88,1.0,615.95
2017-09-13,BCHSGD,658,658,658,658,0.0,0.0
2017-09-12,BCHSGD,501,731.88,501,658,1.15,829.59
2017-09-11,BCHSGD,501,501,501,501,0.0,0.0
2017-09-10,BCHSGD,501,501,501,501,0.0,0.0
2017-09-09,BCHSGD,501,501,501,501,0.0,0.0
2017-09-08,BCHSGD,501,501,501,501,0.0,0.0
2017-09-07,BCHSGD,501,501,501,501,0.0,0.0
2017-09-06,BCHSGD,750,750,501,501,6.39,3229.11
2017-09-05,BCHSGD,750,750,750,750,0.0,0.0
2017-09-04,BCHSGD,900,900,750,750,2.1,1575.1
2017-09-03,BCHSGD,900,900,899,900,0.8,719.28
2017-09-02,BCHSGD,760,900,760,900,1.0,900.0
2017-09-01,BCHSGD,760,760,760,760,0.0,0.0
2017-08-31,BCHSGD,746,800,746,760,2.06,1645.6
2017-08-30,BCHSGD,765,800,745,746,2.8,2140.03
2017-08-29,BCHSGD,815,815,765,765,5.32,4170.87
2017-08-28,BCHSGD,859.2,859.2,815,815,2.69,2227.73
2017-08-27,BCHSGD,830,877.1,830,859.2,0.596,520.25
2017-08-26,BCHSGD,830,830,830,830,0.0,0.0
2017-08-25,BCHSGD,999,999,830,830,0.62,514.6
2017-08-24,BCHSGD,999,999,999,999,0.0,0.0
2017-08-23,BCHSGD,999,999,999,999,0.0,0.0
2017-08-22,BCHSGD,997,999,950,999,1.7,1664.8
2017-08-21,BCHSGD,1000,1000,800,997,5.28,4481.38
2017-08-20,BCHSGD,1000,1100,1000,1000,16.01,17510.32
2017-08-19,BCHSGD,1350,1500,997,1000,25.07,27082.6
2017-08-18,BCHSGD,450,1350,450,1350,68.26,50758.72
2017-08-17,BCHSGD,330,450,330,450,136.41,58608.58
2017-08-16,BCHSGD,310,331,310,330,7.36,2433.44
2017-08-15,BCHSGD,370,400,310,310,11.89,4182.04
2017-08-14,BCHSGD,400,477.99,370,370,1.3,596.39
2017-08-13,BCHSGD,400,400,400,400,0.0,0.0
2017-08-12,BCHSGD,498,498,380,400,4.64,1816.0
2017-08-11,BCHSGD,375,498,332,498,29.47,13441.93
2017-08-10,BCHSGD,400,400,331,375,6.01,2115.84
2017-08-09,BCHSGD,480,480,330,400,10.22,3799.87
2017-08-08,BCHSGD,379,480,275,480,74.69,25234.52
2017-08-07,BCHSGD,201.01,379,201.01,379,60.0,17482.06
2017-08-06,BCHSGD,498,498,201.01,201.01,13.6,3161.72
2017-08-05,BCHSGD,201.01,498,150.01,498,23.07,7186.93
2017-08-04,BCHSGD,350,350.1,6.01,201.01,104.03,19053.78
2017-08-03,BCHSGD,200,649,200,350,33.76,17760.4
2017-08-02,BCHSGD,550,850,200,200,45.43,26465.13
