Timezones are UTC,https://www.CryptoDataDownload.com
Date,Symbol,Open,High,Low,Close,Volume ZEC,Volume USD
2018-03-05 12-PM,ZECUSD,406.22,407.99,405,405,8.0,3248.47
2018-03-05 11-AM,ZECUSD,407,408,406.22,406.22,14.64,5948.6
2018-03-05 10-AM,ZECUSD,407,410,407,407,11.13,4539.12
2018-03-05 09-AM,ZECUSD,408,410,406.22,407,10.54,4294.28
2018-03-05 08-AM,ZECUSD,412,412,407.84,408,4.53,1859.52
2018-03-05 07-AM,ZECUSD,413.51,416.53,411,412,5.55,2294.01
2018-03-05 06-AM,ZECUSD,408.4,416,408.4,413.51,7.54,3118.8
2018-03-05 05-AM,ZECUSD,410.38,410.38,406.22,408.4,10.33,4218.61
2018-03-05 04-AM,ZECUSD,412.14,412.27,408.4,410.38,2.13,876.93
2018-03-05 03-AM,ZECUSD,412,416.26,409.52,412.14,5.06,2095.58
2018-03-05 02-AM,ZECUSD,406.69,412,406.2,412,0.1518,62.15
2018-03-05 01-AM,ZECUSD,407.94,411.54,406.69,406.69,0.7847,322.05
2018-03-05 12-AM,ZECUSD,412.11,413.66,407.94,407.94,6.18,2552.76
2018-03-04 11-PM,ZECUSD,407.16,412.11,407.16,412.11,4.09,1670.55
2018-03-04 10-PM,ZECUSD,408.18,410.65,406.11,407.16,1.25,509.76
2018-03-04 09-PM,ZECUSD,410.28,411.24,407,408.18,6.61,2707.16
2018-03-04 08-PM,ZECUSD,408,410.99,407.1,410.28,15.63,6404.14
2018-03-04 07-PM,ZECUSD,408,410,404.75,408,12.57,5142.53
2018-03-04 06-PM,ZECUSD,405.67,408.24,401.51,408,9.1,3699.19
2018-03-04 05-PM,ZECUSD,405,406.36,399.97,405.67,7.36,2963.76
2018-03-04 04-PM,ZECUSD,404,405,400.1,405,8.52,3438.36
2018-03-04 03-PM,ZECUSD,394,404,394,404,10.54,4233.83
2018-03-04 02-PM,ZECUSD,396.52,398.99,394,394,3.08,1222.6
2018-03-04 01-PM,ZECUSD,396.52,399,396.52,396.52,6.65,2639.06
2018-03-04 12-PM,ZECUSD,401.9,401.9,396.52,396.52,3.98,1582.71
2018-03-04 11-AM,ZECUSD,397.1,401.9,397.1,401.9,4.05,1613.45
2018-03-04 10-AM,ZECUSD,396.57,402.5,396.57,397.1,11.1,4434.38
2018-03-04 09-AM,ZECUSD,396.52,401.79,396.52,396.57,2.88,1148.98
2018-03-04 08-AM,ZECUSD,396.52,401.85,396.52,396.52,8.29,3298.27
2018-03-04 07-AM,ZECUSD,396.52,402.49,396.52,396.52,10.06,4001.26
2018-03-04 06-AM,ZECUSD,396.7,400.5,396.52,396.52,7.73,3070.23
2018-03-04 05-AM,ZECUSD,392.11,400.2,392.11,396.7,9.45,3757.96
2018-03-04 04-AM,ZECUSD,393.2,402.69,385,392.11,9.38,3654.06
2018-03-04 03-AM,ZECUSD,387.59,400,383.67,393.2,5.78,2281.32
2018-03-04 02-AM,ZECUSD,386,387.59,384.25,387.59,2.12,818.69
2018-03-04 01-AM,ZECUSD,384.92,387.71,383.94,386,0.8738,337.41
2018-03-04 12-AM,ZECUSD,388,393.55,384.92,384.92,0.9926,384.74
2018-03-03 11-PM,ZECUSD,386.42,393.2,386.42,388,2.49,967.84
2018-03-03 10-PM,ZECUSD,384.11,394.64,384.11,386.42,12.42,4829.33
2018-03-03 09-PM,ZECUSD,394.76,394.76,384.11,384.11,23.95,9270.36
2018-03-03 08-PM,ZECUSD,399,399.99,394.76,394.76,7.86,3134.76
2018-03-03 07-PM,ZECUSD,395,399,394,399,12.18,4843.64
2018-03-03 06-PM,ZECUSD,394,396.7,393,395,4.22,1670.25
2018-03-03 05-PM,ZECUSD,393.85,396.7,392.78,394,15.55,6121.85
2018-03-03 04-PM,ZECUSD,398,398,393.85,393.85,19.03,7521.51
2018-03-03 03-PM,ZECUSD,398,406.71,393,398,9.46,3771.45
2018-03-03 02-PM,ZECUSD,397,406.71,397,398,3.27,1315.46
2018-03-03 01-PM,ZECUSD,397.37,400.06,397,397,2.45,976.34
2018-03-03 12-PM,ZECUSD,397.59,401.63,397,397.37,4.08,1627.07
2018-03-03 11-AM,ZECUSD,401.79,407.02,397.59,397.59,10.95,4419.96
2018-03-03 10-AM,ZECUSD,400,408,399,401.79,16.78,6783.44
2018-03-03 09-AM,ZECUSD,389.16,400,389,400,12.8,5029.16
2018-03-03 08-AM,ZECUSD,389.1,390,385,389.16,7.59,2941.22
2018-03-03 07-AM,ZECUSD,388.77,393.39,388.77,389.1,1.23,481.48
2018-03-03 06-AM,ZECUSD,388.77,392,388.77,388.77,2.64,1029.08
2018-03-03 05-AM,ZECUSD,390,393.36,388.77,388.77,1.72,675.55
2018-03-03 04-AM,ZECUSD,390.42,390.68,389.29,390,0.4229,164.99
2018-03-03 03-AM,ZECUSD,397.21,397.21,390.42,390.42,0.3053,120.08
2018-03-03 02-AM,ZECUSD,397.81,400,393.52,397.21,1.92,761.05
2018-03-03 01-AM,ZECUSD,395.36,400,393.31,397.81,0.294,116.28
2018-03-03 12-AM,ZECUSD,400.87,400.87,392.68,395.36,1.0,397.05
2018-03-02 11-PM,ZECUSD,400.79,401,397.44,400.87,4.64,1857.07
2018-03-02 10-PM,ZECUSD,393.74,400.79,393.74,400.79,4.64,1846.42
2018-03-02 09-PM,ZECUSD,393,393.74,388.77,393.74,1.66,651.17
2018-03-02 08-PM,ZECUSD,393.2,393.4,388.75,393,4.34,1697.9
2018-03-02 07-PM,ZECUSD,389.42,393.2,389.42,393.2,5.36,2097.29
2018-03-02 06-PM,ZECUSD,386.52,391.75,385.88,389.42,2.68,1043.36
2018-03-02 05-PM,ZECUSD,382,391.75,382,386.52,6.51,2528.18
2018-03-02 04-PM,ZECUSD,387.32,393.74,380,382,5.01,1916.76
2018-03-02 03-PM,ZECUSD,390,395.22,385.5,387.32,3.2,1241.88
2018-03-02 02-PM,ZECUSD,390.85,396.63,389,390,5.61,2208.45
2018-03-02 01-PM,ZECUSD,394,396.3,390.19,390.85,5.64,2224.98
2018-03-02 12-PM,ZECUSD,391.56,394,390.19,394,6.48,2536.68
2018-03-02 11-AM,ZECUSD,397.27,397.27,391.56,391.56,6.59,2591.6
2018-03-02 10-AM,ZECUSD,399,409,397.27,397.27,6.87,2749.91
2018-03-02 09-AM,ZECUSD,399,400,399,399,9.01,3596.67
2018-03-02 08-AM,ZECUSD,400,407,399,399,11.96,4807.69
2018-03-02 07-AM,ZECUSD,401.6,401.63,400,400,10.95,4387.23
2018-03-02 06-AM,ZECUSD,404.17,404.17,401,401.6,1.69,678.52
2018-03-02 05-AM,ZECUSD,401.2,404.37,400,404.17,4.76,1909.65
2018-03-02 04-AM,ZECUSD,401,404,401,401.2,2.25,901.07
2018-03-02 03-AM,ZECUSD,403.16,404.37,401,401,3.27,1312.42
2018-03-02 02-AM,ZECUSD,408,409.53,403.16,403.16,0.5244,213.08
2018-03-02 01-AM,ZECUSD,409.35,412.02,404.8,408,2.41,987.41
2018-03-02 12-AM,ZECUSD,409.62,414.03,408,409.35,3.01,1234.14
2018-03-01 11-PM,ZECUSD,408,410.76,408,409.62,2.45,1002.74
2018-03-01 10-PM,ZECUSD,411,411,408,408,5.89,2411.41
2018-03-01 09-PM,ZECUSD,406,411.53,406,411,26.07,10704.31
2018-03-01 08-PM,ZECUSD,405,408.11,405,406,5.51,2239.5
2018-03-01 07-PM,ZECUSD,402,405,402,405,6.57,2659.95
2018-03-01 06-PM,ZECUSD,404,405.78,400,402,9.57,3845.78
2018-03-01 05-PM,ZECUSD,404.5,404.89,400,404,5.42,2189.07
2018-03-01 04-PM,ZECUSD,400.1,404.5,400,404.5,4.9,1963.88
2018-03-01 03-PM,ZECUSD,401.1,403.37,400,400.1,0.6983,279.81
2018-03-01 02-PM,ZECUSD,403,408,401.1,401.1,13.32,5396.35
2018-03-01 01-PM,ZECUSD,402.09,403.96,400,403,4.67,1877.03
2018-03-01 12-PM,ZECUSD,399.8,404,399.28,402.09,7.47,3006.2
2018-03-01 11-AM,ZECUSD,403.1,403.52,399.54,399.8,1.8,721.27
2018-03-01 10-AM,ZECUSD,402.85,403.17,399.54,403.1,4.04,1623.21
2018-03-01 09-AM,ZECUSD,404.08,405.85,402.85,402.85,3.6,1456.13
2018-03-01 08-AM,ZECUSD,403.45,407.56,403.05,404.08,2.72,1102.15
2018-03-01 07-AM,ZECUSD,399.36,407.89,399.36,403.45,8.56,3465.34
2018-03-01 06-AM,ZECUSD,398.27,405,397.05,399.36,8.91,3567.71
2018-03-01 05-AM,ZECUSD,399,399.72,397.02,398.27,0.9955,396.33
2018-03-01 04-AM,ZECUSD,400,402.47,399,399,0.8067,322.45
2018-03-01 03-AM,ZECUSD,399,402.47,399,400,0.8413,337.59
2018-03-01 02-AM,ZECUSD,399,406.37,399,399,1.75,705.15
2018-03-01 01-AM,ZECUSD,399.1,402.07,399,399,0.8334,334.15
2018-03-01 12-AM,ZECUSD,402.85,402.85,399.07,399.1,7.69,3086.29
2018-02-28 11-PM,ZECUSD,402.84,404.95,402.84,402.85,1.01,408.03
2018-02-28 10-PM,ZECUSD,405.21,405.26,402.84,402.84,0.5155,208.66
2018-02-28 09-PM,ZECUSD,405.26,411,405.15,405.21,1.29,524.58
2018-02-28 08-PM,ZECUSD,409.96,411,405.26,405.26,4.29,1753.73
2018-02-28 07-PM,ZECUSD,404.21,410,404,409.96,1.34,545.67
2018-02-28 06-PM,ZECUSD,398,408,398,404.21,5.04,2049.9
2018-02-28 05-PM,ZECUSD,398.06,403.93,398,398,4.54,1813.82
2018-02-28 04-PM,ZECUSD,400.5,404.57,398.06,398.06,23.49,9439.62
2018-02-28 03-PM,ZECUSD,402,405.71,400.5,400.5,4.61,1850.54
2018-02-28 02-PM,ZECUSD,403.72,407.05,402,402,6.82,2756.04
2018-02-28 01-PM,ZECUSD,409,409.96,403.72,403.72,5.13,2083.62
2018-02-28 12-PM,ZECUSD,410.12,413.96,405.96,409,16.83,6905.52
2018-02-28 11-AM,ZECUSD,412.18,428.83,410.12,410.12,11.42,4773.02
2018-02-28 10-AM,ZECUSD,410.21,416.05,410.21,412.18,2.47,1023.83
2018-02-28 09-AM,ZECUSD,414.34,414.34,410.15,410.21,2.31,952.67
2018-02-28 08-AM,ZECUSD,418,418,414.34,414.34,6.1,2548.34
2018-02-28 07-AM,ZECUSD,418.2,425,414.94,418,5.32,2222.2
2018-02-28 06-AM,ZECUSD,419.1,423.27,418.2,418.2,2.5,1048.62
2018-02-28 05-AM,ZECUSD,423,425.2,419.1,419.1,0.6294,266.73
2018-02-28 04-AM,ZECUSD,425,427,421.24,423,0.9233,390.86
2018-02-28 03-AM,ZECUSD,419.01,426,419.01,425,5.23,2213.88
2018-02-28 02-AM,ZECUSD,419.24,429.08,417,419.01,6.33,2687.82
2018-02-28 01-AM,ZECUSD,420.19,420.19,419.24,419.24,0.3486,146.2
2018-02-28 12-AM,ZECUSD,423.56,427,420.19,420.19,3.97,1684.74
2018-02-27 11-PM,ZECUSD,425.17,425.17,423.27,423.56,2.84,1204.33
2018-02-27 10-PM,ZECUSD,422,425.17,421.18,425.17,4.83,2051.19
2018-02-27 09-PM,ZECUSD,420,424.54,420,422,6.36,2689.5
2018-02-27 08-PM,ZECUSD,420.73,421.7,417,420,5.37,2259.13
2018-02-27 07-PM,ZECUSD,418,421,415,420.73,11.05,4626.83
2018-02-27 06-PM,ZECUSD,417.51,419.51,417.51,418,3.97,1656.42
2018-02-27 05-PM,ZECUSD,420.51,421.27,417.5,417.51,3.2,1337.08
2018-02-27 04-PM,ZECUSD,419.32,421.27,417,420.51,4.16,1745.72
2018-02-27 03-PM,ZECUSD,420,421.27,416.5,419.32,4.78,1996.15
2018-02-27 02-PM,ZECUSD,424.3,426.6,420,420,7.77,3300.46
2018-02-27 01-PM,ZECUSD,423.72,425.94,422.39,424.3,9.74,4135.93
2018-02-27 12-PM,ZECUSD,418,424.6,418,423.72,4.15,1759.05
2018-02-27 11-AM,ZECUSD,416.75,424,416.75,418,0.2746,115.23
2018-02-27 10-AM,ZECUSD,424.1,427,420.63,424.69,4.35,1846.1
2018-02-27 09-AM,ZECUSD,424.69,425,420.27,424.1,3.27,1387.28
2018-02-27 08-AM,ZECUSD,421.85,425,421.85,424.69,8.05,3413.97
2018-02-27 07-AM,ZECUSD,416.5,417.16,416.5,416.75,3.68,1534.46
2018-02-27 06-AM,ZECUSD,415.5,418,415.5,416.5,3.37,1403.89
2018-02-27 05-AM,ZECUSD,416,419.5,414.35,415.5,7.52,3131.3
2018-02-27 04-AM,ZECUSD,415.8,418.93,415.3,416,3.65,1518.87
2018-02-27 03-AM,ZECUSD,414.74,418.93,414.35,415.8,1.35,559.11
2018-02-27 02-AM,ZECUSD,414.34,417.09,414.34,414.74,4.88,2025.55
2018-02-27 01-AM,ZECUSD,420,420,414.34,414.34,11.63,4874.57
2018-02-27 12-AM,ZECUSD,420.1,420.38,420,420,2.44,1023.51
2018-02-26 11-PM,ZECUSD,420,420.1,420,420.1,2.43,1021.32
2018-02-26 10-PM,ZECUSD,420.71,423.89,420,420,3.11,1311.77
2018-02-26 09-PM,ZECUSD,416.3,424,416.3,420.71,5.82,2448.03
2018-02-26 08-PM,ZECUSD,414.35,419,414.34,416.3,0.8458,351.76
2018-02-26 07-PM,ZECUSD,416,419.96,414.34,414.35,10.97,4551.53
2018-02-26 06-PM,ZECUSD,416.2,424,414.35,416,4.71,1958.5
2018-02-26 05-PM,ZECUSD,419,419.94,414.03,416.2,3.47,1442.54
2018-02-26 04-PM,ZECUSD,420.66,426.15,419,419,5.56,2340.65
2018-02-26 03-PM,ZECUSD,420.5,422,419,420.66,3.12,1310.15
2018-02-26 02-PM,ZECUSD,423.29,426.15,420.5,420.5,3.27,1385.77
2018-02-26 01-PM,ZECUSD,417.87,428.21,415.2,423.29,13.64,5796.52
2018-02-26 12-PM,ZECUSD,412,417.87,411,417.87,13.55,5596.93
2018-02-26 11-AM,ZECUSD,409.94,417.3,408,412,10.25,4247.14
2018-02-26 10-AM,ZECUSD,407.85,412.62,407.85,409.94,3.54,1448.47
2018-02-26 09-AM,ZECUSD,405,409,404.55,407.85,4.5,1835.21
2018-02-26 08-AM,ZECUSD,409.7,409.7,403.5,405,3.41,1383.96
2018-02-26 07-AM,ZECUSD,409.69,410.5,406.3,409.7,10.75,4406.31
2018-02-26 06-AM,ZECUSD,410.6,413,406.71,409.69,4.4,1797.17
2018-02-26 05-AM,ZECUSD,417,417.63,410.6,410.6,4.87,2013.93
2018-02-26 04-AM,ZECUSD,411.15,417,411.15,417,4.69,1948.86
2018-02-26 03-AM,ZECUSD,414.21,418.6,411.15,411.15,2.14,891.47
2018-02-26 02-AM,ZECUSD,417.82,419.01,414.21,414.21,5.04,2098.78
2018-02-26 01-AM,ZECUSD,412.6,417.82,412.6,417.82,0.4906,203.21
2018-02-26 12-AM,ZECUSD,412.6,412.6,412.6,412.6,2.26,933.35
2018-02-25 11-PM,ZECUSD,412.6,417,412.6,412.6,0.9793,406.88
2018-02-25 10-PM,ZECUSD,413,414.7,412.6,412.6,4.88,2016.17
2018-02-25 09-PM,ZECUSD,412.3,415.84,412.3,413,3.61,1495.48
2018-02-25 08-PM,ZECUSD,410.77,414,409.9,412.3,2.22,915.47
2018-02-25 07-PM,ZECUSD,408,410.8,407,410.77,4.75,1940.19
2018-02-25 06-PM,ZECUSD,407,408,407,408,4.28,1742.64
2018-02-25 05-PM,ZECUSD,409.35,409.35,407,407,2.94,1199.93
2018-02-25 04-PM,ZECUSD,408,414.36,407.88,409.35,1.33,546.89
2018-02-25 03-PM,ZECUSD,415.07,417.01,408,408,4.64,1906.1
2018-02-25 02-PM,ZECUSD,410,417.09,410,415.07,1.95,804.61
2018-02-25 01-PM,ZECUSD,412.49,417.2,410,410,2.23,928.95
2018-02-25 12-PM,ZECUSD,414.04,417.23,412.45,412.49,2.62,1089.0
2018-02-25 11-AM,ZECUSD,415,416.7,411.77,414.04,3.39,1407.16
2018-02-25 10-AM,ZECUSD,407.63,415,407.63,415,3.57,1468.56
2018-02-25 09-AM,ZECUSD,407,411.95,407,407.63,5.78,2361.87
2018-02-25 08-AM,ZECUSD,410.52,414,406.92,407,4.64,1891.24
2018-02-25 07-AM,ZECUSD,411.72,415.47,410.52,410.52,1.47,605.9
2018-02-25 06-AM,ZECUSD,411.72,414.65,411.72,411.72,3.08,1270.46
2018-02-25 05-AM,ZECUSD,407.97,412.29,406.93,411.72,2.41,989.84
2018-02-25 04-AM,ZECUSD,406.76,412.29,406.76,407.97,0.04425,18.14
2018-02-25 03-AM,ZECUSD,412.29,412.29,406.76,406.76,0.05413,22.27
2018-02-25 02-AM,ZECUSD,406.76,412.29,406.76,412.29,0.3045,125.22
2018-02-25 01-AM,ZECUSD,407.31,408.29,406.76,406.76,0.7028,285.86
2018-02-25 12-AM,ZECUSD,406.83,408,406.83,407.31,0.1328,54.08
2018-02-24 11-PM,ZECUSD,405.35,406.87,405.35,406.83,0.1946,79.09
2018-02-24 10-PM,ZECUSD,403.39,406.53,403.39,405.35,0.2217,89.82
2018-02-24 09-PM,ZECUSD,403.95,411.48,400,403.39,3.01,1217.42
2018-02-24 08-PM,ZECUSD,407.5,409.5,403.95,403.95,1.66,673.67
2018-02-24 07-PM,ZECUSD,412.64,417.82,407.41,407.5,2.67,1090.21
2018-02-24 06-PM,ZECUSD,409.5,412.69,407.41,412.64,2.64,1079.79
2018-02-24 05-PM,ZECUSD,409.5,412.4,406.2,409.5,1.88,770.36
2018-02-24 04-PM,ZECUSD,407.31,409.5,405,409.5,0.6043,246.22
2018-02-24 03-PM,ZECUSD,407.2,409.5,406,407.31,2.23,910.75
2018-02-24 02-PM,ZECUSD,410,410.48,407.2,407.2,1.63,667.6
2018-02-24 01-PM,ZECUSD,412,413,410,410,2.64,1082.27
2018-02-24 12-PM,ZECUSD,412.55,413,412,412,13.7,5650.23
2018-02-24 11-AM,ZECUSD,412.55,413.99,412.55,412.55,6.6,2722.0
2018-02-24 10-AM,ZECUSD,412.55,415,412.55,412.55,6.15,2537.58
2018-02-24 09-AM,ZECUSD,415,417,412.55,412.55,0.6156,255.52
2018-02-24 08-AM,ZECUSD,416.66,419.9,415,415,1.74,725.66
2018-02-24 07-AM,ZECUSD,420.2,423.83,416.23,416.66,1.64,684.61
2018-02-24 06-AM,ZECUSD,424.61,430.43,420,420.2,5.83,2457.35
2018-02-24 05-AM,ZECUSD,424.36,431.31,422.95,424.61,1.0,428.97
2018-02-24 04-AM,ZECUSD,426,426.08,424.36,424.36,0.826,351.49
2018-02-24 03-AM,ZECUSD,425.69,430.32,425.69,426,3.78,1624.51
2018-02-24 02-AM,ZECUSD,424.28,429.5,424.28,425.69,0.5388,231.26
2018-02-24 01-AM,ZECUSD,430.34,432.28,424.28,424.28,0.3481,149.53
2018-02-24 12-AM,ZECUSD,427.32,431.74,425.55,430.34,0.7884,338.81
2018-02-23 11-PM,ZECUSD,427.16,429.37,425.43,427.32,0.8646,370.07
2018-02-23 10-PM,ZECUSD,420.2,427.16,420.2,427.16,2.16,910.83
2018-02-23 09-PM,ZECUSD,420.87,423.97,420.2,420.2,0.7751,326.38
2018-02-23 08-PM,ZECUSD,429,429,420,420.87,6.56,2761.64
2018-02-23 07-PM,ZECUSD,432.28,433,422.78,429,10.43,4507.17
2018-02-23 06-PM,ZECUSD,421.43,434.59,421.43,432.28,26.94,11608.23
2018-02-23 05-PM,ZECUSD,422.47,422.47,417.2,421.43,2.07,870.0
2018-02-23 04-PM,ZECUSD,429,431,418.86,422.47,10.86,4631.24
2018-02-23 03-PM,ZECUSD,437.5,437.5,428.97,429,7.21,3120.45
2018-02-23 02-PM,ZECUSD,422.5,441.87,422.5,437.5,2.76,1191.1
2018-02-23 01-PM,ZECUSD,425.88,429.23,422.5,422.5,10.41,4444.79
2018-02-23 12-PM,ZECUSD,426.33,428.27,422,425.88,2.98,1266.47
2018-02-23 11-AM,ZECUSD,420,426.33,412.55,426.33,5.09,2137.97
2018-02-23 10-AM,ZECUSD,425.4,436.15,420,420,5.01,2134.02
2018-02-23 09-AM,ZECUSD,413,425.4,409,425.4,5.77,2409.41
2018-02-23 08-AM,ZECUSD,410.69,414.86,409.89,413,2.17,892.6
2018-02-23 07-AM,ZECUSD,410,410.72,403.5,410.69,7.37,2995.2
2018-02-23 06-AM,ZECUSD,411,411,404.37,410,8.13,3304.08
2018-02-23 05-AM,ZECUSD,406.51,417.13,405,411,2.82,1161.24
2018-02-23 04-AM,ZECUSD,405.78,416.5,405.78,406.51,10.14,4146.3
2018-02-23 03-AM,ZECUSD,408.11,413.5,405,405.78,2.28,928.57
2018-02-23 02-AM,ZECUSD,406.75,414.61,406.75,408.11,1.99,810.53
2018-02-23 01-AM,ZECUSD,416.5,416.5,406.75,406.75,2.94,1212.32
2018-02-23 12-AM,ZECUSD,417.98,417.98,411.58,416.5,1.08,446.23
2018-02-22 11-PM,ZECUSD,413.88,420.02,413.88,417.98,2.01,839.42
2018-02-22 10-PM,ZECUSD,418,419.5,413.88,413.88,1.32,546.51
2018-02-22 09-PM,ZECUSD,417.05,425.4,416.5,418,10.38,4372.46
2018-02-22 08-PM,ZECUSD,413.88,420.82,413.88,417.05,3.36,1403.48
2018-02-22 07-PM,ZECUSD,415,420.78,409.71,413.88,6.61,2740.06
2018-02-22 06-PM,ZECUSD,415,419.86,410.78,415,3.62,1498.31
2018-02-22 05-PM,ZECUSD,421,425.4,413.88,415,5.8,2433.95
2018-02-22 04-PM,ZECUSD,430,430,420.78,421,2.35,991.46
2018-02-22 03-PM,ZECUSD,418.43,432.42,413.04,430,6.91,2926.22
2018-02-22 02-PM,ZECUSD,422,425.38,418.43,418.43,3.02,1274.12
2018-02-22 01-PM,ZECUSD,421,425.9,421,422,5.55,2338.55
2018-02-22 12-PM,ZECUSD,428.99,431.53,421,421,7.19,3081.57
2018-02-22 11-AM,ZECUSD,433.19,434.95,420,428.99,5.32,2258.88
2018-02-22 10-AM,ZECUSD,439.5,439.5,428.01,433.19,9.72,4216.33
2018-02-22 09-AM,ZECUSD,446.1,446.1,439.5,439.5,4.29,1898.99
2018-02-22 08-AM,ZECUSD,446.67,447.25,445.25,446.1,7.75,3458.05
2018-02-22 07-AM,ZECUSD,449.17,453.22,446.25,446.67,8.48,3812.57
2018-02-22 06-AM,ZECUSD,446.37,453.45,446.37,449.17,1.97,890.26
2018-02-22 05-AM,ZECUSD,443.95,453.45,442.62,446.37,2.05,921.39
2018-02-22 04-AM,ZECUSD,444.32,448.85,443.95,443.95,1.03,457.78
2018-02-22 03-AM,ZECUSD,449.48,450.75,444.01,444.32,0.1212,54.26
2018-02-22 02-AM,ZECUSD,446.18,450.1,444.99,449.48,1.62,726.74
2018-02-22 01-AM,ZECUSD,453.62,453.62,444.43,446.18,2.37,1065.97
2018-02-22 12-AM,ZECUSD,451.24,453.62,443.95,453.62,4.58,2059.7
2018-02-21 11-PM,ZECUSD,450,451.25,442.62,451.24,3.75,1685.65
2018-02-21 10-PM,ZECUSD,448.06,450,443.1,450,0.828,370.34
2018-02-21 09-PM,ZECUSD,443.78,450.53,440.94,448.06,9.99,4473.92
2018-02-21 08-PM,ZECUSD,448.13,451.58,440.94,443.78,5.94,2653.18
2018-02-21 07-PM,ZECUSD,440.6,449.23,440.6,448.13,6.92,3083.79
2018-02-21 06-PM,ZECUSD,436.62,445,436.62,440.6,3.56,1572.77
2018-02-21 05-PM,ZECUSD,441.48,444.94,436.44,436.62,4.86,2130.46
2018-02-21 04-PM,ZECUSD,450.01,454.62,441.48,441.48,5.0,2246.87
2018-02-21 03-PM,ZECUSD,453.9,455,450.01,450.01,12.25,5534.18
2018-02-21 02-PM,ZECUSD,464.52,474.52,452.89,453.9,13.97,6413.11
2018-02-21 01-PM,ZECUSD,459.07,475,459.07,464.52,9.54,4450.59
2018-02-21 12-PM,ZECUSD,455,459.07,455,459.07,1.44,655.65
2018-02-21 11-AM,ZECUSD,455,457.9,455,455,8.86,4043.34
2018-02-21 10-AM,ZECUSD,456,460.94,455,455,3.92,1782.07
2018-02-21 09-AM,ZECUSD,453.65,470.41,453.65,456,7.45,3439.81
2018-02-21 08-AM,ZECUSD,453,453.65,448,453.65,6.46,2913.62
2018-02-21 07-AM,ZECUSD,444.41,453.08,444,453,4.51,2025.4
2018-02-21 06-AM,ZECUSD,443.67,457.05,441,444.41,6.15,2726.06
2018-02-21 05-AM,ZECUSD,443.66,452.61,443.66,443.67,4.84,2160.87
2018-02-21 04-AM,ZECUSD,456,456,443.66,443.66,13.91,6329.37
2018-02-21 03-AM,ZECUSD,456,456.1,456,456,1.91,873.15
2018-02-21 02-AM,ZECUSD,460.95,460.95,456,456,2.72,1238.51
2018-02-21 01-AM,ZECUSD,456.05,460.95,456.03,460.95,1.29,591.38
2018-02-21 12-AM,ZECUSD,462.3,462.3,456,456.05,9.28,4266.44
2018-02-20 11-PM,ZECUSD,467.47,467.47,462.3,462.3,6.96,3236.78
2018-02-20 10-PM,ZECUSD,471,475.16,467.47,467.47,9.35,4388.37
2018-02-20 09-PM,ZECUSD,474,474,471,471,8.68,4092.09
2018-02-20 08-PM,ZECUSD,471.02,475,471.02,474,3.01,1421.8
2018-02-20 07-PM,ZECUSD,470,472.2,470,471.02,4.97,2340.79
2018-02-20 06-PM,ZECUSD,470,471.22,469.78,470,17.37,8162.27
2018-02-20 05-PM,ZECUSD,470,472.1,469.88,470,6.28,2957.36
2018-02-20 04-PM,ZECUSD,470,473.16,470,470,7.88,3705.23
2018-02-20 03-PM,ZECUSD,475.51,481.39,470,470,32.04,15280.9
2018-02-20 02-PM,ZECUSD,472.2,479,472.2,475.51,21.22,10098.0
2018-02-20 01-PM,ZECUSD,470,478.93,470,472.2,9.58,4563.03
2018-02-20 12-PM,ZECUSD,470,474,470,470,2.76,1302.27
2018-02-20 11-AM,ZECUSD,470,475.08,470,470,4.13,1950.79
2018-02-20 10-AM,ZECUSD,470.05,474.96,470,470,4.1,1932.35
2018-02-20 09-AM,ZECUSD,475.08,476,470,470.05,3.25,1533.11
2018-02-20 08-AM,ZECUSD,480,480,475.08,475.08,5.04,2406.64
2018-02-20 07-AM,ZECUSD,475,481.39,475,480,8.57,4104.37
2018-02-20 06-AM,ZECUSD,475.06,481.39,472.75,475,12.05,5752.72
2018-02-20 05-AM,ZECUSD,471.58,475.99,470,475.06,3.26,1547.24
2018-02-20 04-AM,ZECUSD,471.2,476,470,471.58,10.7,5075.45
2018-02-20 03-AM,ZECUSD,480.02,481.84,471.2,471.2,13.02,6161.93
2018-02-20 02-AM,ZECUSD,485.56,486.27,480.02,480.02,1.38,669.53
2018-02-20 01-AM,ZECUSD,480.89,485.56,480.89,485.56,0.6382,308.7
2018-02-20 12-AM,ZECUSD,475,484.16,475,480.89,6.46,3115.26
2018-02-19 11-PM,ZECUSD,478.58,481.21,475,475,3.7,1766.91
2018-02-19 10-PM,ZECUSD,480,484,476,478.58,6.25,2997.38
2018-02-19 09-PM,ZECUSD,475,481.44,473,480,5.9,2818.56
2018-02-19 08-PM,ZECUSD,471.05,475,470,475,11.05,5202.28
2018-02-19 07-PM,ZECUSD,471,479.92,471,471.05,3.56,1686.65
2018-02-19 06-PM,ZECUSD,472.95,479.68,471,471,7.21,3421.31
2018-02-19 05-PM,ZECUSD,478.34,480,472.41,472.95,5.86,2780.38
2018-02-19 04-PM,ZECUSD,481.2,486.04,478.34,478.34,21.89,10520.19
2018-02-19 03-PM,ZECUSD,481.21,489.23,480,481.2,14.62,7068.13
2018-02-19 02-PM,ZECUSD,488.1,490,480.38,481.21,7.29,3538.65
2018-02-19 01-PM,ZECUSD,491,491,487.67,488.1,7.86,3835.4
