Created on 08-07-2019,https://www.CryptoDataDownload.com
Date,Symbol,Open,High,Low,Close,Volume NEO,Volume BTC
2018-07-15,NEOBTC,0.005182,0.005345,0.005138,0.005279,266401.15,1396.59
2018-07-14,NEOBTC,0.005316,0.005365,0.00509,0.005182,253954.54,1315.83
2018-07-13,NEOBTC,0.005145,0.0054,0.005115,0.005316,406206.62,2146.67
2018-07-12,NEOBTC,0.005309,0.005319,0.005,0.005145,367822.51,1887.69
2018-07-11,NEOBTC,0.005283,0.005419,0.005069,0.005309,372769.16,1952.59
2018-07-10,NEOBTC,0.005469,0.005498,0.005094,0.005283,478571.53,2545.44
2018-07-09,NEOBTC,0.005822,0.005843,0.005437,0.005469,346937.54,1966.14
2018-07-08,NEOBTC,0.00573,0.006101,0.005724,0.005822,470508.85,2768.09
2018-07-07,NEOBTC,0.005677,0.005731,0.005529,0.00573,335571.04,1881.42
2018-07-06,NEOBTC,0.006166,0.006185,0.005628,0.005677,518171.07,3009.26
2018-07-05,NEOBTC,0.006161,0.006521,0.006024,0.006166,601517.06,3783.22
2018-07-04,NEOBTC,0.005508,0.006465,0.005491,0.006161,633147.82,3792.47
2018-07-03,NEOBTC,0.005463,0.005835,0.0054,0.005508,590637.26,3322.53
2018-07-02,NEOBTC,0.004918,0.005625,0.004892,0.005463,679262.62,3584.15
2018-07-01,NEOBTC,0.00482,0.004945,0.004703,0.004918,342331.78,1651.78
2018-06-30,NEOBTC,0.004774,0.005002,0.004698,0.00482,404010.94,1955.55
2018-06-29,NEOBTC,0.00482,0.004866,0.004648,0.004774,371126.18,1763.61
2018-06-28,NEOBTC,0.004938,0.00515,0.004777,0.00482,319698.6,1571.71
2018-06-27,NEOBTC,0.004945,0.004989,0.004842,0.004938,301470.98,1480.3
2018-06-26,NEOBTC,0.005048,0.005112,0.0049,0.004945,203950.96,1015.3
2018-06-25,NEOBTC,0.005062,0.005229,0.005001,0.005048,366230.65,1862.82
2018-06-24,NEOBTC,0.005506,0.00552,0.005,0.005062,468649.36,2454.97
2018-06-23,NEOBTC,0.005448,0.0056,0.005394,0.005506,300143.58,1646.6
2018-06-22,NEOBTC,0.005603,0.00561,0.005363,0.005448,378635.77,2074.56
2018-06-21,NEOBTC,0.005753,0.005867,0.00555,0.005603,332260.6,1888.33
2018-06-20,NEOBTC,0.005903,0.005939,0.0057,0.005753,284699.27,1643.26
2018-06-19,NEOBTC,0.005891,0.006057,0.005814,0.005903,269258.16,1589.33
2018-06-18,NEOBTC,0.005981,0.006022,0.005751,0.005891,320930.19,1879.54
2018-06-17,NEOBTC,0.005846,0.006078,0.005748,0.005981,95911.83,564.29
2018-06-16,NEOBTC,0.005937,0.00598,0.00569,0.005846,130886.37,762.04
2018-06-15,NEOBTC,0.00613,0.006142,0.0059,0.005937,91655.8,549.17
2018-06-14,NEOBTC,0.00602,0.006246,0.005924,0.00613,177002.96,1083.07
2018-06-13,NEOBTC,0.006293,0.00635,0.0058,0.00602,190161.24,1150.91
2018-06-12,NEOBTC,0.006635,0.006804,0.006246,0.006293,121255.65,785.82
2018-06-11,NEOBTC,0.006701,0.006742,0.006368,0.006635,113209.3,741.6
2018-06-10,NEOBTC,0.006787,0.006869,0.006573,0.006701,161237.31,1086.36
2018-06-09,NEOBTC,0.006865,0.00696,0.006767,0.006787,66428.37,457.19
2018-06-08,NEOBTC,0.006955,0.006999,0.006827,0.006865,91216.94,627.44
2018-06-07,NEOBTC,0.007015,0.007102,0.006907,0.006955,82384.04,576.3
2018-06-06,NEOBTC,0.007146,0.007154,0.007003,0.007015,105778.26,749.57
2018-06-05,NEOBTC,0.007135,0.007221,0.007007,0.007146,97231.11,690.31
2018-06-04,NEOBTC,0.007314,0.00739,0.007003,0.007135,115065.07,823.84
2018-06-03,NEOBTC,0.007435,0.0075,0.007271,0.007314,106214.73,784.72
2018-06-02,NEOBTC,0.007373,0.0075,0.00732,0.007435,119242.13,884.95
2018-06-01,NEOBTC,0.007093,0.007441,0.007068,0.007373,170434.01,1237.35
2018-05-31,NEOBTC,0.006964,0.007157,0.006916,0.007093,119541.13,843.69
2018-05-30,NEOBTC,0.006999,0.007096,0.006876,0.006964,94946.35,663.09
2018-05-29,NEOBTC,0.006712,0.007181,0.00671,0.006999,152015.88,1058.44
2018-05-28,NEOBTC,0.007199,0.0072,0.006701,0.006712,120552.62,828.61
2018-05-27,NEOBTC,0.007115,0.0072,0.007016,0.007199,127177.36,900.67
2018-05-26,NEOBTC,0.00708,0.007189,0.006881,0.007115,220650.01,1562.7
2018-05-25,NEOBTC,0.007279,0.00742,0.007026,0.00708,239938.98,1726.5
2018-05-24,NEOBTC,0.006894,0.007279,0.006849,0.007279,275945.16,1950.85
2018-05-23,NEOBTC,0.007132,0.007241,0.006866,0.006894,364259.86,2563.79
2018-05-22,NEOBTC,0.007414,0.007436,0.007096,0.007132,290292.0,2099.73
2018-05-21,NEOBTC,0.007473,0.007743,0.007262,0.007414,359094.14,2688.04
2018-05-20,NEOBTC,0.007178,0.007518,0.007148,0.007473,270354.71,1975.97
2018-05-19,NEOBTC,0.007237,0.007297,0.007065,0.007178,239459.04,1726.3
2018-05-18,NEOBTC,0.007155,0.007367,0.007075,0.007237,308046.74,2222.48
2018-05-17,NEOBTC,0.007397,0.007551,0.007061,0.007155,286035.2,2086.37
2018-05-16,NEOBTC,0.007434,0.007536,0.007281,0.007397,316790.64,2340.96
2018-05-15,NEOBTC,0.007627,0.0079,0.007353,0.007434,283654.07,2176.46
2018-05-14,NEOBTC,0.007758,0.007955,0.007497,0.007624,338326.54,2598.9
2018-05-13,NEOBTC,0.007628,0.007994,0.007513,0.007758,289081.36,2236.84
2018-05-12,NEOBTC,0.007532,0.00785,0.00715,0.007628,291604.76,2200.51
2018-05-11,NEOBTC,0.007738,0.00788,0.007,0.007532,457150.32,3434.73
2018-05-10,NEOBTC,0.008172,0.008204,0.007727,0.007738,349960.35,2808.81
2018-05-09,NEOBTC,0.00837,0.008376,0.00803,0.008172,275118.88,2247.02
2018-05-08,NEOBTC,0.008453,0.008583,0.0083,0.00837,308452.54,2600.47
2018-05-07,NEOBTC,0.00866,0.008669,0.0082,0.008453,388446.82,3262.23
2018-05-06,NEOBTC,0.00856,0.008932,0.008453,0.00866,355545.34,3075.67
2018-05-05,NEOBTC,0.00866,0.00876,0.0085,0.00856,300398.38,2596.68
2018-05-04,NEOBTC,0.00899,0.009095,0.00857,0.00866,344473.6,3033.68
2018-05-03,NEOBTC,0.009169,0.009441,0.0089,0.00899,522725.34,4798.16
2018-05-02,NEOBTC,0.009279,0.009382,0.009101,0.009169,307838.58,2828.9
2018-05-01,NEOBTC,0.009075,0.009358,0.008777,0.009279,425825.68,3850.46
2018-04-30,NEOBTC,0.009617,0.01,0.008911,0.009075,778429.22,7340.12
2018-04-29,NEOBTC,0.008191,0.00986,0.008189,0.009617,1055909.5,9589.73
2018-04-28,NEOBTC,0.008114,0.008361,0.008024,0.008191,415770.47,3401.55
2018-04-27,NEOBTC,0.008301,0.00831,0.008057,0.008114,351057.59,2875.17
2018-04-26,NEOBTC,0.008062,0.008347,0.008,0.008301,385457.4,3151.76
2018-04-25,NEOBTC,0.008559,0.008559,0.007777,0.008062,591459.0,4810.79
2018-04-24,NEOBTC,0.008526,0.008964,0.008458,0.008559,541776.73,4719.35
2018-04-23,NEOBTC,0.008372,0.008745,0.008361,0.008526,358111.77,3061.18
2018-04-22,NEOBTC,0.008372,0.008611,0.00825,0.008372,333906.78,2819.42
2018-04-21,NEOBTC,0.008928,0.009023,0.008185,0.008372,446461.01,3822.71
2018-04-20,NEOBTC,0.008945,0.00912,0.00875,0.008928,471146.98,4211.95
2018-04-19,NEOBTC,0.008924,0.00915,0.008655,0.008945,517798.52,4600.77
2018-04-18,NEOBTC,0.008319,0.00898,0.008315,0.008924,513773.26,4440.99
2018-04-17,NEOBTC,0.008297,0.0086,0.008202,0.008319,436177.1,3656.62
2018-04-16,NEOBTC,0.008455,0.008485,0.008102,0.008297,370266.34,3056.82
2018-04-15,NEOBTC,0.008018,0.0085,0.007982,0.00845,391596.58,3231.36
2018-04-14,NEOBTC,0.007907,0.008141,0.007844,0.008018,298693.72,2382.27
