Timezones are UTC,https://www.CryptoDataDownload.com
Date,Symbol,Open,High,Low,Close,Volume LTC,Volume ILS
2018-03-28,LTCILS,506.48,506.48,450.01,480.25,31.53,14917.63
2018-03-27,LTCILS,480.87,521.38,468.76,506.48,25.75,13031.64
2018-03-26,LTCILS,560,578.4,480.87,480.87,229.86,124320.98
2018-03-25,LTCILS,559,566.35,555,560,16.12,9008.57
2018-03-24,LTCILS,565,579,559,559,23.45,13266.96
2018-03-23,LTCILS,560,575,550.67,565,26.87,15166.08
2018-03-22,LTCILS,575,597.36,550,560,15.24,8546.2
2018-03-21,LTCILS,580.1,620,575,575,47.88,28408.44
2018-03-20,LTCILS,535,600,535,580.1,54.84,32010.81
2018-03-19,LTCILS,543.51,565.2,522.01,535,57.0,30790.34
2018-03-18,LTCILS,528,587.33,470,543.51,109.2,54590.89
2018-03-17,LTCILS,618.14,618.14,522,528,119.48,65941.34
2018-03-16,LTCILS,582.09,618.14,553.53,618.14,114.3,66597.97
2018-03-15,LTCILS,545.31,588.9,514.18,582.09,203.91,108943.7
2018-03-14,LTCILS,600,600.57,540.36,545.31,106.81,61231.26
2018-03-13,LTCILS,638.9,653.99,600,600,102.65,63464.69
2018-03-12,LTCILS,650,675.97,624.93,638.9,38.82,25565.6
2018-03-11,LTCILS,612,679,595,650,51.16,32640.81
2018-03-10,LTCILS,654.38,688.68,612,612,42.62,27371.24
2018-03-09,LTCILS,639,655,561,654.38,156.74,95047.63
2018-03-08,LTCILS,643.43,659,602.66,639,74.26,46774.11
2018-03-07,LTCILS,677.63,692.09,605.97,643.43,148.3,95570.52
2018-03-06,LTCILS,720,738,672.02,677.63,64.34,45103.62
2018-03-05,LTCILS,722,749.99,716,720,78.42,57292.98
2018-03-04,LTCILS,715,747.73,709.96,722,75.11,54286.65
2018-03-03,LTCILS,716.39,749,715,715,12.96,9528.73
2018-03-02,LTCILS,738.88,751.97,710,716.39,49.34,35746.39
2018-03-01,LTCILS,720,752.24,710,738.88,63.92,46662.46
2018-02-28,LTCILS,748.98,775,720,720,87.68,64442.52
2018-02-27,LTCILS,753.08,785,737.5,748.98,26.27,19829.95
2018-02-26,LTCILS,785,801.9,734.1,753.08,144.61,112331.02
2018-02-25,LTCILS,672.23,785,672.23,785,69.95,51639.93
2018-02-24,LTCILS,734.38,766.99,671.01,672.23,88.09,61848.0
2018-02-23,LTCILS,699.9,789.98,660,705,211.88,153341.73
2018-02-22,LTCILS,774,782,664,699.9,229.92,166441.01
2018-02-21,LTCILS,812.01,829,717.17,774,245.08,190190.6
2018-02-20,LTCILS,799,884,780,812.01,159.94,134292.52
2018-02-19,LTCILS,765,890,765,799,245.25,201835.72
2018-02-18,LTCILS,795,815,758,765,215.88,169991.98
2018-02-17,LTCILS,795.44,822.35,790,795,135.61,109474.61
2018-02-16,LTCILS,804.9,825,732.33,795.44,152.14,120193.28
2018-02-15,LTCILS,734,849.97,733.51,804.9,424.98,333233.43
2018-02-14,LTCILS,544,748.8,544,734,461.89,310799.71
2018-02-13,LTCILS,587.65,587.65,321.15,544,337.73,164033.99
2018-02-12,LTCILS,522.01,590,501.22,587.65,82.13,46636.04
2018-02-11,LTCILS,535,599,501.23,522.01,143.39,76766.78
2018-02-10,LTCILS,565,646.99,530.01,535,200.41,118490.49
2018-02-09,LTCILS,535,599.99,510,565,111.18,60085.76
2018-02-08,LTCILS,490,698.99,490,535,206.17,116557.51
2018-02-07,LTCILS,500,549.29,489,490,298.3,156977.26
2018-02-06,LTCILS,401.57,500,337,500,578.08,232699.84
2018-02-05,LTCILS,497.47,497.47,370,401.57,342.56,146163.51
2018-02-04,LTCILS,540,589.99,450.01,497.47,279.09,144778.24
2018-02-03,LTCILS,445,599.93,400,540,548.9,282019.18
2018-02-02,LTCILS,479,479,272,445,505.61,198878.83
2018-02-01,LTCILS,565.66,597.39,439.98,479,306.72,150196.53
2018-01-31,LTCILS,565.79,599.74,546.92,565.66,124.84,71413.13
2018-01-30,LTCILS,639.7,643.97,565.79,565.79,217.18,128649.89
2018-01-29,LTCILS,664.9,664.9,622,639.7,47.61,30479.93
2018-01-28,LTCILS,645,664.9,630.59,664.9,73.74,47632.63
2018-01-27,LTCILS,621,648.43,620,645,111.2,70619.94
2018-01-26,LTCILS,664,664,600,621,114.37,71945.03
2018-01-25,LTCILS,649.56,688.66,611,664,362.91,236905.94
2018-01-24,LTCILS,653.94,694,641,649.56,187.41,122583.45
2018-01-23,LTCILS,662.99,709.99,620,653.94,154.71,102790.5
2018-01-22,LTCILS,717.5,750,615.2,662.99,384.34,260492.25
2018-01-21,LTCILS,805,808.99,698.32,717.5,346.08,254972.48
2018-01-20,LTCILS,711,834.99,711,805,163.94,127672.74
2018-01-19,LTCILS,730,770.99,711,711,224.1,164793.26
2018-01-18,LTCILS,652.56,774.7,652.56,730,607.23,440453.35
2018-01-17,LTCILS,670,759.91,361,652.56,794.2,471195.28
2018-01-16,LTCILS,870.02,878,527,670,836.05,602298.82
2018-01-15,LTCILS,888.07,917.95,866.27,870.02,209.02,187663.17
2018-01-14,LTCILS,920.1,961.5,854,888.07,249.02,225503.46
2018-01-13,LTCILS,894.09,948.79,881,920.1,199.31,181874.34
2018-01-12,LTCILS,872.01,916.97,842.65,894.09,288.82,252063.57
2018-01-11,LTCILS,930,934.96,815,872.01,363.28,316295.6
2018-01-10,LTCILS,939.99,960,700,930,1083.04,934462.92
2018-01-09,LTCILS,935.2,980,912,939.99,213.16,201649.01
2018-01-08,LTCILS,977.77,1025,867,935.2,798.57,752188.61
2018-01-07,LTCILS,962.63,1015,925,977.77,304.49,298217.04
2018-01-06,LTCILS,841.96,1047.99,841.96,975.5,453.29,441946.66
2018-01-05,LTCILS,863.86,922,830,841.96,655.15,575826.65
2018-01-04,LTCILS,900,908,820,863.86,335.72,289814.21
2018-01-03,LTCILS,970,1019.99,885,900,376.31,346727.54
2018-01-02,LTCILS,964.98,1041.26,902.04,970,498.42,491334.37
2018-01-01,LTCILS,891,998.9,801,964.98,346.24,314066.21
2017-12-31,LTCILS,880,945,828.04,891,322.83,284905.95
2017-12-30,LTCILS,925.04,926.53,777,880,381.2,327060.24
2017-12-29,LTCILS,970,1010,925,925.04,187.77,179402.98
2017-12-28,LTCILS,1019.95,1060,958,970,409.92,404354.97
2017-12-27,LTCILS,1077.37,1130,1006,1019.95,582.53,616693.25
2017-12-26,LTCILS,1056.59,1175.98,1050,1077.37,668.54,729558.57
2017-12-25,LTCILS,1060.58,1191.92,1047,1056.59,325.65,367953.4
2017-12-24,LTCILS,1145,1192,913.1,1060.58,773.04,796660.64
2017-12-23,LTCILS,996,1250,996,1145,519.28,609764.73
2017-12-22,LTCILS,1180.06,1198,713.01,996,1328.95,1261340.93
2017-12-21,LTCILS,1169.01,1288.98,1120,1180.06,955.1,1153719.21
2017-12-20,LTCILS,1277.83,1297,1150.01,1169.01,1442.32,1763030.16
2017-12-19,LTCILS,1290,1345,1200.02,1277.83,873.52,1120716.64
2017-12-18,LTCILS,1121,1329.99,1111,1290,730.15,875647.28
2017-12-17,LTCILS,1068.25,1234.99,1068.25,1121,831.27,981990.22
2017-12-16,LTCILS,1105,1397,1001.11,1068.25,1044.51,1149776.9
2017-12-15,LTCILS,1000,1300,930.2,1105,1441.12,1578087.07
2017-12-14,LTCILS,1112.97,1169.99,458,1000,1376.29,1336881.42
2017-12-13,LTCILS,1050,1294.97,981.1,1112.97,1462.29,1627596.21
2017-12-12,LTCILS,690.04,1590,690.04,1050,2921.5,3199439.44
2017-12-11,LTCILS,526,770,526,690.04,1826.32,1175964.88
2017-12-10,LTCILS,550,574.97,470,526,859.6,447952.52
2017-12-09,LTCILS,430,599.99,430,550,1136.07,606439.75
2017-12-08,LTCILS,349.99,460,316.01,444.99,1074.15,420546.57
2017-12-07,LTCILS,353.03,375.75,320.01,350.96,1277.1,450297.8
2017-12-06,LTCILS,371,384.99,346.02,353.03,955.61,353502.35
2017-12-05,LTCILS,380,396.99,366.5,371,694.11,264394.75
2017-12-04,LTCILS,360,380,351,380,360.85,135669.95
2017-12-03,LTCILS,350.01,367,345.11,350,258.93,93214.01
2017-12-02,LTCILS,349,358,340,340.01,709.65,246272.78
2017-12-01,LTCILS,310,349.99,305,349.89,366.55,120763.77
2017-11-30,LTCILS,307,330,282.01,310,503.19,155030.01
2017-11-29,LTCILS,336.2,395.5,262.03,307,1128.31,393179.71
2017-11-28,LTCILS,331.5,348,320.42,336.2,1148.58,387420.81
2017-11-27,LTCILS,307,349.89,303.01,331.5,1174.22,386091.24
2017-11-26,LTCILS,320,329.97,302,307,536.12,167082.3
2017-11-25,LTCILS,284.98,320,281,320,452.2,138175.37
2017-11-24,LTCILS,270,299,265.13,284.98,434.88,122806.72
2017-11-23,LTCILS,292.89,292.89,256.01,270,339.94,92620.42
2017-11-22,LTCILS,259.96,292.89,254,292.89,384.97,102152.72
2017-11-21,LTCILS,266.98,266.98,248.75,259.96,144.6,36769.87
2017-11-20,LTCILS,268.99,279.98,252.09,266.98,212.27,56378.95
2017-11-19,LTCILS,255,289.99,251.2,268.99,276.39,72916.0
2017-11-18,LTCILS,254.99,255,238.04,255,117.07,28861.12
2017-11-17,LTCILS,277.76,277.76,241,254.99,55.65,13953.86
2017-11-16,LTCILS,234.99,277.76,228.1,277.76,225.45,54901.15
2017-11-15,LTCILS,232,258.87,232,234.99,289.3,69738.04
2017-11-14,LTCILS,228.04,298.99,228.04,232,191.89,49002.46
2017-11-13,LTCILS,206.01,239.99,206.01,237.94,116.97,27076.26
2017-11-12,LTCILS,230,240,205.01,206.01,226.57,50019.83
2017-11-11,LTCILS,205.01,242.98,205.01,230,153.24,34781.51
2017-11-10,LTCILS,248.97,248.97,205,205.01,158.8,36109.51
2017-11-09,LTCILS,233.99,249,224,248.97,188.13,44321.73
2017-11-08,LTCILS,231.35,234.99,213.51,233.99,201.25,45932.55
2017-11-07,LTCILS,195.01,231.35,195.01,231.35,252.53,53865.53
2017-11-06,LTCILS,201,204.99,193.5,195.01,105.92,21127.64
2017-11-05,LTCILS,187,209.99,187,201,191.25,38720.87
2017-11-04,LTCILS,198,201,187,187,116.05,23014.51
2017-11-03,LTCILS,197.89,198,190,198,92.5,17916.94
2017-11-02,LTCILS,191.04,203.88,180,197.89,154.84,28977.68
2017-11-01,LTCILS,195,212.02,190,191.04,155.35,31876.93
2017-10-31,LTCILS,207,212.02,195,195,89.74,18146.71
2017-10-30,LTCILS,196,212.07,196,207,6.24,1297.92
2017-10-29,LTCILS,200,211.58,196,196,57.59,11648.59
2017-10-28,LTCILS,204.99,205,200,200,159.12,31839.17
2017-10-27,LTCILS,213.99,213.99,200.05,204.99,11.62,2349.62
2017-10-26,LTCILS,195.01,214,195.01,213.99,26.57,5522.75
2017-10-25,LTCILS,210,214,195.01,195.01,125.68,25671.92
2017-10-24,LTCILS,214.59,240,210,210,181.63,39908.53
2017-10-23,LTCILS,211.99,214.59,192.6,214.59,159.85,32422.69
2017-10-22,LTCILS,213,213,200.03,211.99,112.37,23565.25
2017-10-21,LTCILS,225,227,210,213,391.08,82669.59
2017-10-20,LTCILS,224.99,225,205.01,225,177.79,37456.05
2017-10-19,LTCILS,220,224.99,211.17,224.99,8.77,1940.81
2017-10-18,LTCILS,210,220,193.11,220,181.75,37322.38
2017-10-17,LTCILS,227,235,206.1,210,46.67,10665.44
2017-10-16,LTCILS,229,235.99,227,227,123.42,28424.57
2017-10-15,LTCILS,232,235,219,229,66.4,15101.66
2017-10-14,LTCILS,217,232.99,210,232,89.35,20429.09
2017-10-13,LTCILS,190,217,190,217,215.89,45117.86
2017-10-12,LTCILS,180.01,214.96,180.01,190,118.65,23957.18
2017-10-11,LTCILS,187.98,187.99,180.01,180.01,102.05,18509.26
2017-10-10,LTCILS,185.99,190,182,187.98,106.0,19739.14
2017-10-09,LTCILS,199,199,175,185.99,204.83,37016.15
2017-10-08,LTCILS,190.01,199.98,190.01,199,47.11,9365.37
2017-10-07,LTCILS,198.98,199.49,190.01,190.01,62.95,12534.8
2017-10-06,LTCILS,186.54,198.98,186.54,198.98,11.01,2098.61
2017-10-05,LTCILS,185.61,199.97,185.03,186.54,80.13,15557.75
2017-10-04,LTCILS,193.57,193.57,185.5,185.61,12.79,2382.02
2017-10-03,LTCILS,194,194,185.04,193.57,50.45,9690.34
2017-10-02,LTCILS,199.99,214.97,190.01,194,240.6,47822.65
2017-10-01,LTCILS,201.61,201.99,188.5,199.99,21.79,4277.88
2017-09-30,LTCILS,213.99,213.99,184.12,201.61,10.57,2110.38
2017-09-29,LTCILS,208,213.99,181.12,213.99,48.16,9604.88
2017-09-28,LTCILS,216,234.98,200.12,208,57.89,12026.95
2017-09-27,LTCILS,216.98,217,183.51,216,326.11,67369.3
2017-09-26,LTCILS,182.51,218.99,182.51,216.98,54.8,11547.72
2017-09-25,LTCILS,177.02,186,174,182.51,136.25,24935.23
2017-09-24,LTCILS,200,200,177.02,177.02,79.09,14474.09
2017-09-23,LTCILS,179,200,179,200,0.5,100.0
2017-09-22,LTCILS,179.99,184,168,179,192.93,34329.16
2017-09-21,LTCILS,199,199,179.99,179.99,178.12,33871.09
2017-09-20,LTCILS,185,207,185,199,71.3,14151.53
2017-09-19,LTCILS,213.99,213.99,185,185,122.73,23750.28
2017-09-18,LTCILS,199,239.99,199,213.99,104.6,24090.58
2017-09-17,LTCILS,192.01,249.98,168.01,199,405.87,80811.31
2017-09-16,LTCILS,190.03,249.99,190.03,192.01,71.19,15956.66
2017-09-15,LTCILS,190,249.99,126,190.03,694.6,118602.36
2017-09-14,LTCILS,221.5,265,175,190,325.18,66985.71
2017-09-13,LTCILS,236,246.9,221.5,221.5,241.94,53961.34
2017-09-12,LTCILS,255,255,255,255,0.0,0.0
2017-09-11,LTCILS,255,255,255,255,0.0,0.0
2017-09-10,LTCILS,258,268,235,255,147.19,37237.01
2017-09-09,LTCILS,269.99,269.99,258,258,3.75,995.42
2017-09-08,LTCILS,305.5,314.99,250,269.99,467.24,123047.03
2017-09-07,LTCILS,296.01,330,296.01,305.5,270.27,86590.6
2017-09-06,LTCILS,297,312,292.01,296.01,257.0,78498.94
2017-09-05,LTCILS,279,305,249.9,297,99.53,27385.43
2017-09-04,LTCILS,295,317,248,279,381.16,106847.43
2017-09-03,LTCILS,285.04,328.9,285.04,295,222.03,65920.02
2017-09-02,LTCILS,293.01,344.9,285.04,285.04,109.43,32383.92
2017-09-01,LTCILS,290,340,290,293.01,262.24,78384.86
2017-08-31,LTCILS,238.99,296.49,238.99,290,140.72,38792.6
2017-08-30,LTCILS,238.99,238.99,231.01,238.99,42.9,10217.68
2017-08-29,LTCILS,225,284.98,225,238.99,168.56,43472.15
2017-08-28,LTCILS,233,280,210,225,258.93,63444.04
2017-08-27,LTCILS,185,243,185,233,236.12,48133.34
2017-08-26,LTCILS,198.64,198.64,185,185,11.37,2139.49
2017-08-25,LTCILS,195.09,198.64,181,198.64,19.29,3695.21
2017-08-24,LTCILS,199.99,200,183,195.09,104.19,20468.54
2017-08-23,LTCILS,165.21,200,165.21,199.99,286.54,54752.88
2017-08-22,LTCILS,165.2,165.21,165.2,165.21,0.2,33.04
2017-08-21,LTCILS,165,176,165,165.2,25.78,4376.27
2017-08-20,LTCILS,180,180,165,165,23.14,3879.95
2017-08-19,LTCILS,164.1,180,160.1,180,18.92,3266.38
2017-08-18,LTCILS,168.94,179.99,164,164.1,188.64,32925.27
2017-08-17,LTCILS,170,170.99,163.5,168.94,88.93,14959.97
2017-08-16,LTCILS,160,172.99,160,170,48.36,8193.73
2017-08-15,LTCILS,155.1,170,152.03,160,33.71,5304.65
2017-08-14,LTCILS,170.99,174.99,155.1,155.1,82.93,14202.73
2017-08-13,LTCILS,154.01,170.99,154.01,170.99,25.32,4260.98
2017-08-12,LTCILS,165,168.99,154.01,154.01,12.95,2072.31
2017-08-11,LTCILS,165,165,165,165,0.0,0.0
2017-08-10,LTCILS,170,170,165,165,1.51,249.33
2017-08-09,LTCILS,165,174.99,160,170,56.5,9682.77
2017-08-08,LTCILS,155,165,155,165,38.96,6375.67
2017-08-07,LTCILS,127,164.88,127,155,166.82,25775.25
2017-08-06,LTCILS,127,127,127,127,0.0,0.0
2017-08-05,LTCILS,158.99,158.99,115,127,89.1,12705.33
2017-08-04,LTCILS,158.99,158.99,158.99,158.99,0.0,0.0
2017-08-03,LTCILS,157,159.98,155,158.99,57.39,8987.74
2017-08-02,LTCILS,155,164.99,153,157,199.41,32224.89
2017-08-01,LTCILS,160,169.68,145,155,52.16,8112.39
2017-07-31,LTCILS,148.97,160,142.5,160,129.73,18669.34
2017-07-30,LTCILS,146.99,148.97,146.99,148.97,20.14,3000.0
2017-07-29,LTCILS,149.99,149.99,142,146.99,144.42,20870.23
2017-07-28,LTCILS,157.59,157.59,142.01,149.99,123.8,18119.06
2017-07-27,LTCILS,157.59,157.59,157.59,157.59,1.0,157.59
2017-07-26,LTCILS,150,157.77,150,157.59,23.68,3725.96
2017-07-25,LTCILS,160.99,160.99,150,150,28.16,4252.65
2017-07-24,LTCILS,160,161,160,160.99,29.47,4741.9
2017-07-23,LTCILS,156.26,160,156.25,160,30.0,4688.51
2017-07-22,LTCILS,175,175,156.26,156.26,3.19,530.76
2017-07-21,LTCILS,163,175,157,175,42.59,7178.12
2017-07-20,LTCILS,166.99,174.98,163,163,113.17,18751.79
2017-07-19,LTCILS,174,174,160,166.99,20.13,3328.84
2017-07-18,LTCILS,175,175,173.47,174,23.12,4022.63
2017-07-17,LTCILS,166.99,175,162.46,175,79.57,13269.0
2017-07-16,LTCILS,116.83,166.99,110.4,166.99,122.55,16153.42
2017-07-15,LTCILS,150,150,116.83,116.83,37.32,4847.38
2017-07-14,LTCILS,160.01,171.96,150,150,30.61,4797.11
2017-07-13,LTCILS,151.05,177.5,151.05,160.01,5.86,1035.72
2017-07-12,LTCILS,170,179,151,151.05,114.8,19314.22
2017-07-11,LTCILS,165,170,155,170,51.52,8685.86
2017-07-10,LTCILS,170.04,184.99,165,165,67.23,11735.2
2017-07-09,LTCILS,190,190,170.04,170.04,9.79,1845.28
2017-07-08,LTCILS,170.03,190,169,190,98.51,17198.32
2017-07-07,LTCILS,188,188,170.03,170.03,84.64,14495.26
2017-07-06,LTCILS,183,188,183,188,10.64,2000.0
2017-07-05,LTCILS,189,192,160.02,183,172.67,31297.42
2017-07-04,LTCILS,174.99,189,168,189,56.13,10233.32
2017-07-03,LTCILS,146,174.99,141.01,174.99,58.7,9056.75
2017-07-02,LTCILS,132,146,132,146,32.92,4681.31
2017-07-01,LTCILS,140.05,154.99,132,132,27.59,3787.68
2017-06-30,LTCILS,164.95,164.95,140.02,140.05,10.51,1500.4
2017-06-29,LTCILS,148,164.95,148,164.95,49.92,8235.11
2017-06-28,LTCILS,144,148,144,148,2.03,300.0
2017-06-27,LTCILS,133,149.99,125.19,144,105.81,13643.44
2017-06-26,LTCILS,150,150,132.99,133,163.02,22787.88
2017-06-25,LTCILS,163.99,174.93,150,150,50.66,8029.08
2017-06-24,LTCILS,174.99,188.88,163.99,163.99,103.3,17463.76
2017-06-23,LTCILS,194.97,194.97,166,174.99,49.37,8593.71
2017-06-22,LTCILS,162,194.98,162,194.97,15.47,3006.96
2017-06-21,LTCILS,165,998.98,162,162,219.75,50944.84
2017-06-20,LTCILS,174.99,179.5,165,165,45.51,7907.21
2017-06-19,LTCILS,151,179.99,142.01,174.99,172.38,28682.95
2017-06-18,LTCILS,199.99,199.99,140.01,151,109.91,16764.3
2017-06-17,LTCILS,120.99,200,110.16,199.99,402.49,58546.98
2017-06-16,LTCILS,94,121,94,120.99,51.68,6127.42
2017-06-15,LTCILS,120.98,120.98,94,94,106.21,10177.54
2017-06-14,LTCILS,101.13,120.98,101.13,120.98,41.33,5000.0
2017-06-13,LTCILS,100,101.13,100,101.13,17.48,1767.75
2017-06-12,LTCILS,120.99,120.99,100,100,185.61,22113.42
2017-06-11,LTCILS,120.99,120.99,120.99,120.99,15.36,1857.86
2017-06-10,LTCILS,120.69,120.99,118.58,120.99,46.13,5509.97
2017-06-09,LTCILS,110,120.69,110,120.69,5.6,661.28
2017-06-08,LTCILS,110,112.03,110,110,6.79,750.0
2017-06-07,LTCILS,120.99,120.99,100.01,110,53.2,5991.92
2017-06-06,LTCILS,126.49,126.49,110,120.99,134.12,15235.31
2017-06-05,LTCILS,94.03,126.61,94.03,126.49,66.81,7659.78
2017-06-04,LTCILS,100,103.99,94.03,94.03,136.29,13326.09
2017-06-03,LTCILS,110,113.49,100,100,191.05,19132.16
2017-06-02,LTCILS,110.5,116.49,103,110,53.47,5586.11
2017-06-01,LTCILS,99.5,126.63,99.5,110.5,69.23,7766.63
2017-05-31,LTCILS,96,100,93.02,99.5,130.26,12775.96
2017-05-30,LTCILS,114,119,96,96,314.3,33139.89
2017-05-29,LTCILS,117,117,114,114,9.01,1037.82
2017-05-28,LTCILS,119.02,119.02,90,117,34.96,3300.0
2017-05-27,LTCILS,90,119.02,84,119.02,71.66,6180.96
2017-05-26,LTCILS,110.04,110.04,90,90,52.67,4920.0
2017-05-25,LTCILS,125,128,110.04,110.04,245.59,29129.27
2017-05-24,LTCILS,99,125,99,125,84.02,9768.81
2017-05-23,LTCILS,105,105,84.04,99,14.72,1444.61
2017-05-22,LTCILS,95,105,90.03,105,59.76,5628.19
2017-05-21,LTCILS,95.01,95.01,95,95,1.05,99.75
2017-05-20,LTCILS,110,110,95.01,95.01,0.2,19.0
2017-05-19,LTCILS,90,113.98,90,110,34.0,3795.72
2017-05-18,LTCILS,90,90,90,90,0.0,0.0
2017-05-17,LTCILS,90,90,90,90,0.0,0.0
2017-05-16,LTCILS,95,95,90,90,84.2,7579.26
2017-05-15,LTCILS,95.01,119.99,95,95,13.21,1261.64
2017-05-14,LTCILS,90,120,90,95.01,70.59,7603.1
2017-05-13,LTCILS,109,109,90,90,28.0,2520.01
2017-05-12,LTCILS,168,168,109,109,17.0,1868.0
2017-05-11,LTCILS,150,169,110,168,14.34,2096.77
2017-05-10,LTCILS,118.5,150,118.5,150,230.57,28097.13
2017-05-09,LTCILS,124.98,124.98,118.5,118.5,4.22,500.0
2017-05-08,LTCILS,124.98,124.98,124.98,124.98,0.0,0.0
2017-05-07,LTCILS,75,124.98,75,124.98,18.82,2001.41
2017-05-06,LTCILS,75.01,75.01,75,75,41.0,3075.22
2017-05-05,LTCILS,55,96.39,55,75.01,0.9971,85.48
2017-05-04,LTCILS,96.9,96.9,55,55,31.17,1714.61
2017-05-03,LTCILS,55,96.9,55,96.9,18.53,1373.09
2017-05-02,LTCILS,55,55,55,55,0.0,0.0
2017-05-01,LTCILS,55,55,55,55,0.0,0.0
2017-04-30,LTCILS,55,55,55,55,0.0,0.0
2017-04-29,LTCILS,55,55,55,55,0.0,0.0
2017-04-28,LTCILS,55,55,55,55,0.0,0.0
2017-04-27,LTCILS,52,55,52,55,1.17,64.23
2017-04-26,LTCILS,52,52,52,52,0.0,0.0
2017-04-25,LTCILS,52,52,52,52,0.0,0.0
2017-04-24,LTCILS,52,52,52,52,0.0,0.0
2017-04-23,LTCILS,30,52,30,52,56.0,2830.0
2017-04-22,LTCILS,30,30,30,30,0.0,0.0
2017-04-21,LTCILS,30,30,30,30,0.0,0.0
2017-04-20,LTCILS,30,30,30,30,0.0,0.0
2017-04-19,LTCILS,43.99,44.5,30,30,800.5,35070.45
2017-04-18,LTCILS,40,43.99,40,43.99,5.0,219.95
2017-04-17,LTCILS,40,40,40,40,0.0,0.0
2017-04-16,LTCILS,40,40,40,40,0.0,0.0
2017-04-15,LTCILS,40,40,40,40,0.0,0.0
2017-04-14,LTCILS,40,40,40,40,0.0,0.0
2017-04-13,LTCILS,40,40,40,40,0.0,0.0
2017-04-12,LTCILS,33,40,33,40,67.41,2632.35
2017-04-11,LTCILS,33,33,33,33,0.0,0.0
2017-04-10,LTCILS,33,33,33,33,0.0,0.0
2017-04-09,LTCILS,33,33,33,33,0.0,0.0
2017-04-08,LTCILS,33,33,33,33,0.0,0.0
2017-04-07,LTCILS,40,40,33,33,65.4,2178.22
2017-04-06,LTCILS,35,40,35,40,20.0,800.0
2017-04-05,LTCILS,25,35,25,35,30.0,1030.0
2017-04-04,LTCILS,25,25,25,25,0.0,0.0
2017-04-03,LTCILS,25,25,25,25,0.0,0.0
2017-04-02,LTCILS,21,25,21,25,0.72,18.0
2017-04-01,LTCILS,21,21,21,21,700.0,14700.0
2017-03-31,LTCILS,25,25,21,21,171.0,3591.0
2017-03-30,LTCILS,20,25,20,25,345.33,8003.0
2017-03-29,LTCILS,20,20,20,20,0.0,0.0
2017-03-28,LTCILS,20,20,20,20,0.0,0.0
2017-03-27,LTCILS,20,20,20,20,0.0,0.0
2017-03-26,LTCILS,20,20,20,20,0.0,0.0
2017-03-25,LTCILS,20,20,20,20,0.0,0.0
2017-03-24,LTCILS,20,20,20,20,0.0,0.0
2017-03-23,LTCILS,20,20,20,20,0.0,0.0
2017-03-22,LTCILS,20,20,20,20,0.0,0.0
2017-03-21,LTCILS,20,20,20,20,0.0,0.0
2017-03-20,LTCILS,20,20,20,20,0.0,0.0
2017-03-19,LTCILS,14.99,20,14.99,20,7.5,150.0
2017-03-18,LTCILS,14.99,14.99,14.99,14.99,0.0,0.0
2017-03-17,LTCILS,14.4,14.99,14.29,14.99,132.3,1943.04
2017-03-16,LTCILS,14.4,14.4,14.4,14.4,0.0,0.0
2017-03-15,LTCILS,14.4,14.4,14.4,14.4,0.0,0.0
2017-03-14,LTCILS,13.51,14.4,13.51,14.4,1.0,14.4
2017-03-13,LTCILS,13.51,13.51,13.51,13.51,0.0,0.0
2017-03-12,LTCILS,13.51,13.51,13.51,13.51,0.0,0.0
2017-03-11,LTCILS,13.76,13.76,13.5,13.51,79.6,1074.61
2017-03-10,LTCILS,13.76,13.76,13.76,13.76,0.0,0.0
2017-03-09,LTCILS,13.76,13.76,13.76,13.76,0.0,0.0
2017-03-08,LTCILS,13.06,13.8,13.06,13.76,99.01,1364.42
2017-03-07,LTCILS,13.06,13.06,13.06,13.06,0.0,0.0
2017-03-06,LTCILS,13.06,13.06,13.06,13.06,0.0,0.0
2017-03-05,LTCILS,13.06,13.06,13.06,13.06,0.0,0.0
2017-03-04,LTCILS,13.06,13.06,13.06,13.06,0.0,0.0
2017-03-03,LTCILS,14.61,14.61,13.06,13.06,50.22,655.91
2017-03-02,LTCILS,14.61,14.61,14.61,14.61,0.0,0.0
2017-03-01,LTCILS,14.61,14.61,14.61,14.61,0.0,0.0
2017-02-28,LTCILS,15.5,15.5,14.61,14.61,4.7,68.67
2017-02-27,LTCILS,15.5,15.5,15.5,15.5,0.0,0.0
2017-02-26,LTCILS,15.51,15.51,15.46,15.5,305.7,4740.27
2017-02-25,LTCILS,13.69,13.69,13.69,13.69,0.0,0.0
2017-02-24,LTCILS,13.69,13.69,13.69,13.69,0.0,0.0
2017-02-23,LTCILS,13.69,13.69,13.69,13.69,0.0,0.0
2017-02-22,LTCILS,13.69,13.69,13.69,13.69,0.0,0.0
2017-02-21,LTCILS,13.69,13.69,13.69,13.69,0.0,0.0
2017-02-20,LTCILS,13.69,13.69,13.69,13.69,0.0,0.0
2017-02-19,LTCILS,13.69,13.69,13.69,13.69,0.0,0.0
2017-02-18,LTCILS,13.69,13.69,13.69,13.69,0.0,0.0
2017-02-17,LTCILS,13.69,13.69,13.69,13.69,0.0,0.0
2017-02-16,LTCILS,13.69,13.69,13.69,13.69,0.0,0.0
2017-02-15,LTCILS,13.69,13.69,13.69,13.69,0.0,0.0
2017-02-14,LTCILS,13.69,13.69,13.69,13.69,0.0,0.0
2017-02-13,LTCILS,13.69,13.69,13.69,13.69,0.0,0.0
2017-02-12,LTCILS,13.69,13.69,13.69,13.69,0.0,0.0
