Timezones are UTC,https://www.CryptoDataDownload.com
Date,Symbol,Open,High,Low,Close,Volume TRX,Volume USD
2018-06-12 03-AM,TRXUSD,0.05017,0.05088,0.04967,0.04967,9061.97,455.59
2018-06-12 02-AM,TRXUSD,0.05034,0.051,0.05017,0.05017,15926.36,801.75
2018-06-12 01-AM,TRXUSD,0.0501,0.05149,0.0501,0.05034,18879.78,962.7
2018-06-12 12-AM,TRXUSD,0.0505,0.05148,0.04961,0.0501,4568.12,229.67
2018-06-11 11-PM,TRXUSD,0.04881,0.0515,0.04881,0.0505,27702.72,1407.87
2018-06-11 10-PM,TRXUSD,0.04864,0.0497,0.04864,0.04881,11664.12,578.59
2018-06-11 09-PM,TRXUSD,0.0483,0.04864,0.04801,0.04864,8225.27,398.76
2018-06-11 08-PM,TRXUSD,0.0485,0.04988,0.0483,0.0483,35340.25,1716.04
2018-06-11 07-PM,TRXUSD,0.0483,0.0523,0.0483,0.0485,31718.8,1567.19
2018-06-11 06-PM,TRXUSD,0.04822,0.051,0.04801,0.0483,25704.33,1236.35
2018-06-11 05-PM,TRXUSD,0.049,0.049,0.04822,0.04822,2477.64,120.26
2018-06-11 04-PM,TRXUSD,0.04812,0.05328,0.0481,0.049,71016.1,3615.58
2018-06-11 03-PM,TRXUSD,0.04949,0.04949,0.04807,0.04812,3461.96,166.83
2018-06-11 02-PM,TRXUSD,0.04915,0.04992,0.048,0.04949,39019.92,1920.33
2018-06-11 01-PM,TRXUSD,0.04992,0.04992,0.04915,0.04915,9545.42,475.92
2018-06-11 12-PM,TRXUSD,0.04968,0.05195,0.04932,0.04992,15563.0,776.33
2018-06-11 11-AM,TRXUSD,0.04966,0.052,0.04966,0.04968,4983.58,251.31
2018-06-11 10-AM,TRXUSD,0.0495,0.04966,0.04875,0.04966,6708.54,330.78
2018-06-11 09-AM,TRXUSD,0.04964,0.04964,0.04877,0.0495,37762.72,1869.03
2018-06-11 08-AM,TRXUSD,0.04907,0.04965,0.04871,0.04964,22306.8,1093.49
2018-06-11 07-AM,TRXUSD,0.0499,0.05348,0.04907,0.04907,5286.95,263.63
2018-06-11 06-AM,TRXUSD,0.05053,0.05053,0.049,0.0499,7230.9,358.72
2018-06-11 05-AM,TRXUSD,0.052,0.052,0.05053,0.05053,9265.13,476.55
2018-06-11 04-AM,TRXUSD,0.05389,0.05389,0.052,0.052,6780.96,356.21
2018-06-11 03-AM,TRXUSD,0.05053,0.056,0.05053,0.05389,3257.76,176.52
2018-06-11 02-AM,TRXUSD,0.05052,0.05325,0.05052,0.05053,6717.57,346.5
2018-06-11 01-AM,TRXUSD,0.04964,0.05052,0.04936,0.05052,13989.98,702.95
2018-06-11 12-AM,TRXUSD,0.05,0.05031,0.04964,0.04964,1381.49,69.38
2018-06-10 11-PM,TRXUSD,0.04897,0.05,0.048,0.05,40835.44,1998.42
2018-06-10 10-PM,TRXUSD,0.05029,0.05029,0.04808,0.04897,35301.87,1723.46
2018-06-10 09-PM,TRXUSD,0.051,0.051,0.04867,0.05029,19140.87,949.35
2018-06-10 08-PM,TRXUSD,0.05339,0.05339,0.051,0.051,8809.56,460.92
2018-06-10 07-PM,TRXUSD,0.052,0.05339,0.0511,0.05339,11309.31,594.47
2018-06-10 06-PM,TRXUSD,0.0507,0.0522,0.04978,0.052,37938.37,1910.72
2018-06-10 05-PM,TRXUSD,0.05431,0.05431,0.04978,0.0507,94199.4,4868.01
2018-06-10 04-PM,TRXUSD,0.05497,0.05497,0.05431,0.05431,6367.43,346.09
2018-06-10 03-PM,TRXUSD,0.05431,0.05497,0.05431,0.05497,6649.1,364.76
2018-06-10 02-PM,TRXUSD,0.05497,0.05497,0.0543,0.05431,905.96,49.5
2018-06-10 01-PM,TRXUSD,0.05497,0.05497,0.05406,0.05497,25391.48,1394.5
2018-06-10 12-PM,TRXUSD,0.05497,0.05497,0.05497,0.05497,18988.73,1043.74
2018-06-10 11-AM,TRXUSD,0.05497,0.05497,0.05453,0.05497,14724.17,806.97
2018-06-10 10-AM,TRXUSD,0.05497,0.05497,0.05496,0.05497,2966.61,163.06
2018-06-10 09-AM,TRXUSD,0.05411,0.05537,0.05411,0.05497,9491.38,517.79
2018-06-10 08-AM,TRXUSD,0.05484,0.056,0.05401,0.05411,3868.09,210.34
2018-06-10 07-AM,TRXUSD,0.0566,0.0566,0.0546,0.05484,32018.48,1776.55
2018-06-10 06-AM,TRXUSD,0.05552,0.05665,0.05515,0.0566,10644.69,596.14
2018-06-10 05-AM,TRXUSD,0.05604,0.05668,0.05552,0.05552,8702.72,487.09
2018-06-10 04-AM,TRXUSD,0.05625,0.05625,0.05604,0.05604,476.86,26.72
2018-06-10 03-AM,TRXUSD,0.0571,0.05712,0.05625,0.05625,13355.27,757.59
2018-06-10 02-AM,TRXUSD,0.05712,0.05808,0.057,0.0571,5283.96,303.2
2018-06-10 01-AM,TRXUSD,0.05749,0.05809,0.05712,0.05712,4835.08,276.91
2018-06-10 12-AM,TRXUSD,0.0588,0.0588,0.05749,0.05749,518.75,30.15
2018-06-09 11-PM,TRXUSD,0.05843,0.0588,0.05812,0.0588,2231.74,129.81
2018-06-09 10-PM,TRXUSD,0.059,0.05986,0.05811,0.05843,3411.53,202.51
2018-06-09 09-PM,TRXUSD,0.05884,0.05989,0.05851,0.059,6122.06,363.41
2018-06-09 08-PM,TRXUSD,0.05781,0.05884,0.05781,0.05884,3642.02,211.94
2018-06-09 07-PM,TRXUSD,0.05887,0.05887,0.05781,0.05781,9282.32,540.9
2018-06-09 06-PM,TRXUSD,0.059,0.059,0.0583,0.05887,4437.29,258.86
2018-06-09 05-PM,TRXUSD,0.05929,0.05929,0.0583,0.059,22087.06,1290.75
2018-06-09 04-PM,TRXUSD,0.0584,0.05929,0.0584,0.05929,19498.56,1150.54
2018-06-09 03-PM,TRXUSD,0.0584,0.0584,0.0584,0.0584,5799.31,338.68
2018-06-09 02-PM,TRXUSD,0.05851,0.05863,0.0584,0.0584,3356.03,196.22
2018-06-09 01-PM,TRXUSD,0.0588,0.0588,0.05851,0.05851,4379.76,256.87
2018-06-09 12-PM,TRXUSD,0.0587,0.05968,0.0587,0.0588,353.31,20.78
2018-06-09 11-AM,TRXUSD,0.059,0.0595,0.0587,0.0587,1937.13,114.02
2018-06-09 10-AM,TRXUSD,0.05901,0.05979,0.05832,0.059,13313.21,794.67
2018-06-09 09-AM,TRXUSD,0.05831,0.05901,0.05831,0.05901,516.02,30.14
2018-06-09 08-AM,TRXUSD,0.05851,0.05902,0.0583,0.05831,3410.04,199.02
2018-06-09 07-AM,TRXUSD,0.05855,0.06,0.05851,0.05851,8672.76,515.9
2018-06-09 06-AM,TRXUSD,0.0594,0.0594,0.05855,0.05855,6166.7,365.62
2018-06-09 05-AM,TRXUSD,0.05835,0.05947,0.05835,0.0594,8200.6,487.63
2018-06-09 04-AM,TRXUSD,0.0591,0.05949,0.05835,0.05835,16922.28,1002.31
2018-06-09 03-AM,TRXUSD,0.0589,0.0591,0.0584,0.0591,4294.3,252.96
2018-06-09 02-AM,TRXUSD,0.05806,0.0589,0.05798,0.0589,4817.86,283.18
2018-06-09 01-AM,TRXUSD,0.05791,0.05806,0.05791,0.05806,4118.35,238.48
2018-06-09 12-AM,TRXUSD,0.05879,0.05879,0.05791,0.05791,1359.19,78.71
2018-06-08 11-PM,TRXUSD,0.05881,0.05881,0.05879,0.05879,31.82,1.87
2018-06-08 10-PM,TRXUSD,0.05851,0.05881,0.0579,0.05881,469.79,27.52
2018-06-08 09-PM,TRXUSD,0.058,0.05886,0.0579,0.05851,5580.29,325.98
2018-06-08 08-PM,TRXUSD,0.0579,0.05886,0.0579,0.058,10007.37,587.83
2018-06-08 07-PM,TRXUSD,0.05794,0.05827,0.05749,0.0579,4714.45,272.98
2018-06-08 06-PM,TRXUSD,0.0588,0.05889,0.05748,0.05794,46581.6,2683.59
2018-06-08 05-PM,TRXUSD,0.05746,0.0588,0.05746,0.0588,9898.55,577.71
2018-06-08 04-PM,TRXUSD,0.05739,0.05825,0.05739,0.05746,17654.36,1022.53
2018-06-08 03-PM,TRXUSD,0.05739,0.0581,0.05738,0.05739,5236.53,302.67
2018-06-08 02-PM,TRXUSD,0.05725,0.05798,0.05725,0.05739,2241.57,129.86
2018-06-08 01-PM,TRXUSD,0.0574,0.05799,0.05725,0.05725,2661.71,152.97
2018-06-08 12-PM,TRXUSD,0.05767,0.0579,0.05739,0.0574,3513.82,202.99
2018-06-08 11-AM,TRXUSD,0.058,0.0581,0.0574,0.05767,5380.02,310.5
2018-06-08 10-AM,TRXUSD,0.05808,0.05808,0.0575,0.058,1615.76,92.99
2018-06-08 09-AM,TRXUSD,0.05809,0.05809,0.0575,0.05808,9872.75,569.91
2018-06-08 08-AM,TRXUSD,0.05812,0.05812,0.0572,0.05809,4497.32,258.61
2018-06-08 07-AM,TRXUSD,0.05813,0.05813,0.05736,0.05812,12328.76,714.84
2018-06-08 06-AM,TRXUSD,0.05762,0.0582,0.05712,0.05813,15611.32,897.66
2018-06-08 05-AM,TRXUSD,0.05785,0.05867,0.05762,0.05762,1287.35,75.02
2018-06-08 04-AM,TRXUSD,0.05803,0.05943,0.0576,0.05785,27094.2,1574.79
2018-06-08 03-AM,TRXUSD,0.05867,0.05946,0.05803,0.05803,43852.08,2572.05
2018-06-08 02-AM,TRXUSD,0.05924,0.05949,0.05867,0.05867,2516.72,148.62
2018-06-08 01-AM,TRXUSD,0.05868,0.05924,0.05868,0.05924,1499.21,88.81
2018-06-08 12-AM,TRXUSD,0.05866,0.05946,0.05866,0.05868,20274.79,1189.64
2018-06-07 11-PM,TRXUSD,0.05947,0.05947,0.05866,0.05866,1039.78,61.33
2018-06-07 10-PM,TRXUSD,0.0588,0.05947,0.05866,0.05947,2374.56,139.89
2018-06-07 09-PM,TRXUSD,0.05951,0.05951,0.0588,0.0588,6351.99,374.34
2018-06-07 08-PM,TRXUSD,0.05951,0.05951,0.05891,0.05951,3379.09,199.4
2018-06-07 07-PM,TRXUSD,0.0593,0.05952,0.05891,0.05951,7027.35,418.08
2018-06-07 06-PM,TRXUSD,0.05952,0.05952,0.0588,0.0593,18763.26,1110.74
2018-06-07 05-PM,TRXUSD,0.059,0.05952,0.059,0.05952,25459.68,1503.11
2018-06-07 04-PM,TRXUSD,0.059,0.059,0.0588,0.059,19593.11,1154.45
2018-06-07 03-PM,TRXUSD,0.05952,0.05998,0.0588,0.059,4999.52,296.29
2018-06-07 02-PM,TRXUSD,0.06,0.06,0.0592,0.05952,14285.89,848.26
2018-06-07 01-PM,TRXUSD,0.05937,0.06,0.0592,0.06,8819.73,526.25
2018-06-07 12-PM,TRXUSD,0.05938,0.05997,0.05937,0.05937,716.56,42.7
2018-06-07 11-AM,TRXUSD,0.05952,0.05997,0.05937,0.05938,965.78,57.36
2018-06-07 10-AM,TRXUSD,0.05937,0.05998,0.05937,0.05952,2592.81,155.16
2018-06-07 09-AM,TRXUSD,0.05939,0.06,0.05937,0.05937,1315.87,78.3
2018-06-07 08-AM,TRXUSD,0.06,0.06043,0.05937,0.05939,22129.3,1316.17
2018-06-07 07-AM,TRXUSD,0.06046,0.06046,0.05937,0.06,18090.16,1087.06
2018-06-07 06-AM,TRXUSD,0.05937,0.06047,0.05937,0.06046,14014.58,838.35
2018-06-07 05-AM,TRXUSD,0.06,0.06,0.05937,0.05937,2314.34,137.91
2018-06-07 04-AM,TRXUSD,0.05932,0.06003,0.05932,0.06,345.85,20.58
2018-06-07 03-AM,TRXUSD,0.05932,0.05932,0.05932,0.05932,0.0,0.0
2018-06-07 02-AM,TRXUSD,0.05932,0.0599,0.05932,0.05932,181.69,10.79
2018-06-07 01-AM,TRXUSD,0.06007,0.06007,0.05932,0.05932,186.95,11.09
2018-06-07 12-AM,TRXUSD,0.06009,0.06009,0.06007,0.06007,2605.99,156.57
2018-06-06 11-PM,TRXUSD,0.05946,0.06009,0.05946,0.06009,470.0,28.24
2018-06-06 10-PM,TRXUSD,0.05963,0.0601,0.05946,0.05946,7694.61,462.18
2018-06-06 09-PM,TRXUSD,0.05948,0.06046,0.0592,0.05963,38279.12,2279.69
2018-06-06 08-PM,TRXUSD,0.05964,0.05964,0.05941,0.05948,45795.0,2723.75
2018-06-06 07-PM,TRXUSD,0.05948,0.06047,0.05948,0.05964,32111.05,1916.3
2018-06-06 06-PM,TRXUSD,0.05948,0.0598,0.05948,0.05948,13561.75,806.78
2018-06-06 05-PM,TRXUSD,0.0598,0.0598,0.05948,0.05948,53748.18,3202.73
2018-06-06 04-PM,TRXUSD,0.0601,0.06018,0.05948,0.0598,19264.1,1147.83
2018-06-06 03-PM,TRXUSD,0.05948,0.06015,0.05948,0.0601,7053.04,422.55
2018-06-06 02-PM,TRXUSD,0.06,0.06017,0.05948,0.05948,25740.25,1540.82
2018-06-06 01-PM,TRXUSD,0.0595,0.06,0.0595,0.06,16342.53,977.68
2018-06-06 12-PM,TRXUSD,0.06,0.06,0.05929,0.0595,8969.0,536.34
2018-06-06 11-AM,TRXUSD,0.0593,0.06,0.0593,0.06,8697.34,521.78
2018-06-06 10-AM,TRXUSD,0.06,0.06,0.05929,0.0593,8491.81,504.46
2018-06-06 09-AM,TRXUSD,0.05929,0.06046,0.05929,0.06,2538.91,151.61
2018-06-06 08-AM,TRXUSD,0.06,0.06,0.05929,0.05929,8436.14,503.05
2018-06-06 07-AM,TRXUSD,0.06,0.06048,0.06,0.06,3984.4,239.62
2018-06-06 06-AM,TRXUSD,0.06011,0.06098,0.06,0.06,633.85,38.16
2018-06-06 05-AM,TRXUSD,0.06114,0.06114,0.06011,0.06011,937.73,56.76
2018-06-06 04-AM,TRXUSD,0.06038,0.06115,0.06036,0.06114,4070.91,247.51
2018-06-06 03-AM,TRXUSD,0.06118,0.06118,0.06038,0.06038,545.18,33.0
2018-06-06 02-AM,TRXUSD,0.06118,0.06118,0.06118,0.06118,0.0,0.0
2018-06-06 01-AM,TRXUSD,0.06118,0.06118,0.06036,0.06118,1709.85,104.02
2018-06-06 12-AM,TRXUSD,0.06118,0.06118,0.06118,0.06118,409.38,25.05
2018-06-05 11-PM,TRXUSD,0.06139,0.06195,0.06118,0.06118,483.03,29.58
2018-06-05 10-PM,TRXUSD,0.0609,0.06139,0.06,0.06139,33487.24,2015.85
2018-06-05 09-PM,TRXUSD,0.06177,0.06177,0.0608,0.0609,4561.47,279.06
2018-06-05 08-PM,TRXUSD,0.061,0.06196,0.0608,0.06177,19537.3,1206.13
2018-06-05 07-PM,TRXUSD,0.0614,0.06196,0.061,0.061,15750.17,966.85
2018-06-05 06-PM,TRXUSD,0.062,0.062,0.061,0.0614,15481.28,950.8
2018-06-05 05-PM,TRXUSD,0.06167,0.062,0.06167,0.062,18713.89,1156.54
2018-06-05 04-PM,TRXUSD,0.05966,0.06167,0.05966,0.06167,12850.77,788.37
2018-06-05 03-PM,TRXUSD,0.05966,0.06,0.05892,0.05966,1357.05,80.32
2018-06-05 02-PM,TRXUSD,0.05914,0.05966,0.0591,0.05966,2699.33,160.49
2018-06-05 01-PM,TRXUSD,0.06,0.0602,0.05914,0.05914,8107.94,486.1
2018-06-05 12-PM,TRXUSD,0.05914,0.06096,0.05914,0.06,11536.15,702.01
2018-06-05 11-AM,TRXUSD,0.06053,0.06098,0.05912,0.05914,2922.32,175.73
2018-06-05 10-AM,TRXUSD,0.06059,0.06098,0.06027,0.06053,2047.8,124.46
2018-06-05 09-AM,TRXUSD,0.06055,0.0614,0.06002,0.06059,11908.13,718.23
2018-06-05 08-AM,TRXUSD,0.0594,0.0614,0.0594,0.06055,15650.22,953.91
2018-06-05 07-AM,TRXUSD,0.06042,0.06042,0.0592,0.0594,3497.78,209.29
2018-06-05 06-AM,TRXUSD,0.05889,0.0609,0.05888,0.06042,17277.66,1036.61
2018-06-05 05-AM,TRXUSD,0.05888,0.05949,0.05888,0.05889,562.28,33.29
2018-06-05 04-AM,TRXUSD,0.05953,0.05953,0.05888,0.05888,3249.71,192.83
2018-06-05 03-AM,TRXUSD,0.06,0.06,0.0585,0.05953,43151.8,2537.27
2018-06-05 02-AM,TRXUSD,0.06027,0.06138,0.06,0.06,7638.34,458.75
2018-06-05 01-AM,TRXUSD,0.06027,0.06027,0.06027,0.06027,738.89,44.53
2018-06-05 12-AM,TRXUSD,0.06027,0.06027,0.06027,0.06027,0.0,0.0
2018-06-04 11-PM,TRXUSD,0.06026,0.06027,0.06026,0.06027,11.41,0.6878
2018-06-04 10-PM,TRXUSD,0.061,0.06159,0.06003,0.06026,8524.93,520.98
2018-06-04 09-PM,TRXUSD,0.0609,0.061,0.06001,0.061,8919.98,538.06
2018-06-04 08-PM,TRXUSD,0.06,0.06098,0.06,0.0609,2667.05,161.7
2018-06-04 07-PM,TRXUSD,0.06,0.06099,0.06,0.06,1076.22,65.05
2018-06-04 06-PM,TRXUSD,0.06,0.06,0.06,0.06,7459.01,447.54
2018-06-04 05-PM,TRXUSD,0.0605,0.06054,0.06,0.06,19323.34,1159.52
2018-06-04 04-PM,TRXUSD,0.06097,0.06097,0.06,0.0605,19240.12,1155.64
2018-06-04 03-PM,TRXUSD,0.06,0.061,0.06,0.06097,13984.21,841.8
2018-06-04 02-PM,TRXUSD,0.06056,0.06179,0.06,0.06,19901.71,1204.21
2018-06-04 01-PM,TRXUSD,0.06016,0.061,0.06016,0.06056,42245.67,2565.93
2018-06-04 12-PM,TRXUSD,0.061,0.061,0.06015,0.06016,24117.28,1459.32
2018-06-04 11-AM,TRXUSD,0.06169,0.06249,0.06094,0.061,31082.37,1904.82
2018-06-04 10-AM,TRXUSD,0.061,0.06249,0.061,0.06169,19916.11,1239.41
2018-06-04 09-AM,TRXUSD,0.06169,0.06169,0.061,0.061,10858.95,665.09
2018-06-04 08-AM,TRXUSD,0.06167,0.0625,0.06167,0.06169,24017.99,1487.66
2018-06-04 07-AM,TRXUSD,0.061,0.0625,0.061,0.06167,27506.69,1705.36
2018-06-04 06-AM,TRXUSD,0.06319,0.06319,0.061,0.061,31613.14,1953.87
2018-06-04 05-AM,TRXUSD,0.06326,0.06326,0.06256,0.06319,2274.74,143.67
2018-06-04 04-AM,TRXUSD,0.063,0.06328,0.06256,0.06326,3526.18,222.82
2018-06-04 03-AM,TRXUSD,0.063,0.06329,0.063,0.063,37164.07,2341.37
2018-06-04 02-AM,TRXUSD,0.063,0.063,0.063,0.063,17983.78,1133.0
2018-06-04 01-AM,TRXUSD,0.063,0.0633,0.063,0.063,1453.44,91.66
2018-06-04 12-AM,TRXUSD,0.06291,0.06363,0.06291,0.063,2576.89,163.79
2018-06-03 11-PM,TRXUSD,0.06291,0.06363,0.0629,0.06291,14642.33,921.2
2018-06-03 10-PM,TRXUSD,0.063,0.06365,0.06291,0.06291,7232.07,459.74
2018-06-03 09-PM,TRXUSD,0.06369,0.06369,0.06291,0.063,2143.29,135.48
2018-06-03 08-PM,TRXUSD,0.0632,0.0637,0.0628,0.06369,1485.9,94.23
2018-06-03 07-PM,TRXUSD,0.06311,0.0632,0.0628,0.0632,168462.88,10632.84
2018-06-03 06-PM,TRXUSD,0.0632,0.0632,0.06311,0.06311,4278.18,270.27
2018-06-03 05-PM,TRXUSD,0.0632,0.06359,0.0632,0.0632,4646.82,293.8
2018-06-03 04-PM,TRXUSD,0.06311,0.06359,0.06311,0.0632,20620.97,1310.07
2018-06-03 03-PM,TRXUSD,0.064,0.064,0.06311,0.06311,22433.88,1422.54
2018-06-03 02-PM,TRXUSD,0.06332,0.06414,0.06311,0.064,17815.7,1133.15
2018-06-03 01-PM,TRXUSD,0.06381,0.0647,0.06332,0.06332,13015.29,835.83
2018-06-03 12-PM,TRXUSD,0.06365,0.06381,0.0635,0.06381,23835.54,1517.71
2018-06-03 11-AM,TRXUSD,0.0636,0.06365,0.0634,0.06365,9688.32,615.81
2018-06-03 10-AM,TRXUSD,0.06399,0.06399,0.0631,0.0636,6737.42,430.31
2018-06-03 09-AM,TRXUSD,0.06367,0.0641,0.06291,0.06399,9395.31,599.31
2018-06-03 08-AM,TRXUSD,0.06367,0.06411,0.06291,0.06367,75405.12,4800.4
2018-06-03 07-AM,TRXUSD,0.06367,0.06367,0.06291,0.06367,23682.4,1507.68
2018-06-03 06-AM,TRXUSD,0.06291,0.06369,0.06291,0.06367,13385.21,851.43
2018-06-03 05-AM,TRXUSD,0.06254,0.0637,0.06254,0.06291,1707.47,108.13
2018-06-03 04-AM,TRXUSD,0.06252,0.06351,0.06252,0.06254,1097.76,69.64
2018-06-03 03-AM,TRXUSD,0.06372,0.06372,0.06252,0.06252,1755.33,109.8
2018-06-03 02-AM,TRXUSD,0.06252,0.06372,0.06252,0.06372,9448.65,600.17
2018-06-03 01-AM,TRXUSD,0.06267,0.06275,0.06252,0.06252,9581.22,599.44
2018-06-03 12-AM,TRXUSD,0.06286,0.06317,0.06244,0.06267,8030.28,506.58
2018-06-02 11-PM,TRXUSD,0.06286,0.06286,0.06286,0.06286,4762.99,299.42
2018-06-02 10-PM,TRXUSD,0.06256,0.0637,0.06256,0.06286,7456.33,469.61
2018-06-02 09-PM,TRXUSD,0.06333,0.06448,0.06256,0.06256,4253.39,268.61
2018-06-02 08-PM,TRXUSD,0.06399,0.064,0.06333,0.06333,35906.43,2296.77
2018-06-02 07-PM,TRXUSD,0.0631,0.06399,0.0631,0.06399,4411.11,281.12
2018-06-02 06-PM,TRXUSD,0.06256,0.0637,0.06231,0.0631,20785.58,1319.73
2018-06-02 05-PM,TRXUSD,0.06273,0.06375,0.062,0.06256,11524.06,721.06
2018-06-02 04-PM,TRXUSD,0.06368,0.06471,0.06273,0.06273,11626.22,733.53
2018-06-02 03-PM,TRXUSD,0.06396,0.06473,0.06368,0.06368,5946.21,383.96
2018-06-02 02-PM,TRXUSD,0.06368,0.06475,0.06368,0.06396,8267.7,526.86
2018-06-02 01-PM,TRXUSD,0.06446,0.06485,0.06368,0.06368,47080.17,3030.01
2018-06-02 12-PM,TRXUSD,0.0635,0.06478,0.0635,0.06446,14942.19,957.7
2018-06-02 11-AM,TRXUSD,0.06194,0.064,0.06194,0.0635,39918.27,2510.13
2018-06-02 10-AM,TRXUSD,0.06288,0.06305,0.06194,0.06194,15134.85,941.67
2018-06-02 09-AM,TRXUSD,0.06194,0.063,0.06194,0.06288,9567.96,594.71
2018-06-02 08-AM,TRXUSD,0.06151,0.06389,0.06151,0.06194,23102.86,1459.69
2018-06-02 07-AM,TRXUSD,0.06009,0.0635,0.06009,0.06151,107079.65,6770.95
2018-06-02 06-AM,TRXUSD,0.0603,0.06032,0.05926,0.06009,8339.79,497.35
2018-06-02 05-AM,TRXUSD,0.06,0.06031,0.06,0.0603,4242.88,255.86
2018-06-02 04-AM,TRXUSD,0.06034,0.06034,0.0593,0.06,1190.32,71.02
2018-06-02 03-AM,TRXUSD,0.06012,0.06034,0.06,0.06034,1340.4,80.51
2018-06-02 02-AM,TRXUSD,0.06011,0.06012,0.05926,0.06012,3268.15,194.2
2018-06-02 01-AM,TRXUSD,0.05925,0.06011,0.05925,0.06011,1490.5,88.86
2018-06-02 12-AM,TRXUSD,0.06128,0.06128,0.05924,0.05925,5425.5,323.48
2018-06-01 11-PM,TRXUSD,0.06036,0.06129,0.05924,0.06128,8672.52,527.76
2018-06-01 10-PM,TRXUSD,0.05921,0.06036,0.05921,0.06036,4281.73,256.98
2018-06-01 09-PM,TRXUSD,0.05989,0.06081,0.0592,0.05921,14176.31,856.28
2018-06-01 08-PM,TRXUSD,0.05952,0.06079,0.0592,0.05989,21270.83,1291.28
2018-06-01 07-PM,TRXUSD,0.05815,0.06,0.05804,0.05952,36916.17,2176.68
2018-06-01 06-PM,TRXUSD,0.059,0.059,0.058,0.05815,40813.33,2378.92
2018-06-01 05-PM,TRXUSD,0.05951,0.05951,0.0588,0.059,46215.44,2727.97
2018-06-01 04-PM,TRXUSD,0.05925,0.05999,0.059,0.05951,4991.07,297.5
2018-06-01 03-PM,TRXUSD,0.06062,0.06062,0.05919,0.05925,34342.13,2065.13
2018-06-01 02-PM,TRXUSD,0.0605,0.06132,0.0605,0.06062,11850.46,722.65
2018-06-01 01-PM,TRXUSD,0.06087,0.06133,0.0605,0.0605,36223.77,2193.96
2018-06-01 12-PM,TRXUSD,0.06135,0.06135,0.0605,0.06087,47624.03,2897.0
2018-06-01 11-AM,TRXUSD,0.061,0.06136,0.06054,0.06135,38500.0,2348.87
2018-06-01 10-AM,TRXUSD,0.06199,0.06199,0.061,0.061,36020.37,2200.23
2018-06-01 09-AM,TRXUSD,0.0623,0.0623,0.0612,0.06199,11882.19,729.49
2018-06-01 08-AM,TRXUSD,0.06194,0.06249,0.0614,0.0623,11673.83,723.11
2018-06-01 07-AM,TRXUSD,0.0629,0.0629,0.0614,0.06194,7052.55,437.07
2018-06-01 06-AM,TRXUSD,0.06295,0.06295,0.06139,0.0629,101110.63,6316.46
2018-06-01 05-AM,TRXUSD,0.0626,0.06333,0.0612,0.06295,12621.32,792.23
2018-06-01 04-AM,TRXUSD,0.06333,0.06333,0.0626,0.0626,4005.11,251.92
2018-06-01 03-AM,TRXUSD,0.063,0.06333,0.0629,0.06333,1273.67,80.55
2018-06-01 02-AM,TRXUSD,0.06332,0.06332,0.06231,0.063,694.03,43.77
2018-06-01 01-AM,TRXUSD,0.063,0.06333,0.0623,0.06332,858.46,54.0
2018-06-01 12-AM,TRXUSD,0.06297,0.0633,0.06223,0.063,3217.28,200.69
2018-05-31 11-PM,TRXUSD,0.06226,0.06333,0.06222,0.06297,3225.42,202.02
2018-05-31 10-PM,TRXUSD,0.06332,0.06332,0.06226,0.06226,10650.1,669.96
2018-05-31 09-PM,TRXUSD,0.06334,0.06334,0.06271,0.06332,4222.96,266.29
2018-05-31 08-PM,TRXUSD,0.06325,0.06334,0.063,0.06334,11748.82,742.47
2018-05-31 07-PM,TRXUSD,0.0631,0.06325,0.06221,0.06325,32303.0,2014.69
2018-05-31 06-PM,TRXUSD,0.06325,0.06325,0.06211,0.0631,9669.34,609.62
2018-05-31 05-PM,TRXUSD,0.06265,0.06325,0.062,0.06325,4239.63,267.5
2018-05-31 04-PM,TRXUSD,0.06151,0.06294,0.06146,0.06265,27057.3,1689.87
2018-05-31 03-PM,TRXUSD,0.06111,0.06294,0.06111,0.06151,24924.31,1555.07
2018-05-31 02-PM,TRXUSD,0.06225,0.06225,0.061,0.06111,46546.3,2855.23
2018-05-31 01-PM,TRXUSD,0.0629,0.06329,0.06225,0.06225,26236.02,1640.01
2018-05-31 12-PM,TRXUSD,0.0626,0.06334,0.0626,0.0629,5856.16,369.37
2018-05-31 11-AM,TRXUSD,0.06226,0.0633,0.06226,0.0626,21678.13,1353.02
2018-05-31 10-AM,TRXUSD,0.0627,0.06334,0.06226,0.06226,23485.65,1471.06
2018-05-31 09-AM,TRXUSD,0.06283,0.06334,0.06255,0.0627,45275.94,2846.16
2018-05-31 08-AM,TRXUSD,0.06375,0.06415,0.06283,0.06283,41601.03,2621.91
2018-05-31 07-AM,TRXUSD,0.0649,0.0649,0.06283,0.06375,17092.24,1096.67
2018-05-31 06-AM,TRXUSD,0.0654,0.066,0.06397,0.0649,36089.36,2347.27
2018-05-31 05-AM,TRXUSD,0.064,0.0663,0.06362,0.0654,7413.03,485.08
2018-05-31 04-AM,TRXUSD,0.06405,0.06405,0.06255,0.064,50287.56,3190.41
2018-05-31 03-AM,TRXUSD,0.06405,0.0664,0.06384,0.06405,55376.64,3581.02
2018-05-31 02-AM,TRXUSD,0.06408,0.06408,0.06334,0.06405,1971.97,126.14
2018-05-31 01-AM,TRXUSD,0.06408,0.0657,0.06408,0.06408,10694.35,690.85
2018-05-31 12-AM,TRXUSD,0.0638,0.06588,0.0638,0.06408,17692.09,1149.47
