Created on 08-07-2019,https://www.CryptoDataDownload.com
Date,Symbol,Open,High,Low,Close,Volume OMG,Volume USD
2017-11-27,OMGUSD,8.45,9.5,8.4,9.47,489638.4,4366839.09
2017-11-26,OMGUSD,8.62,8.67,8.16,8.45,178893.32,1501853.61
2017-11-25,OMGUSD,7.58,8.89,7.58,8.62,626167.94,5185733.13
2017-11-24,OMGUSD,7.7,7.77,7.4,7.58,247001.8,1874137.23
2017-11-23,OMGUSD,7.95,8.15,7.55,7.7,287722.43,2256327.66
2017-11-22,OMGUSD,7.66,7.96,7.61,7.95,197277.9,1535180.03
2017-11-21,OMGUSD,8.13,8.13,7.54,7.66,370172.65,2874413.37
2017-11-20,OMGUSD,7.83,8.2,7.71,8.13,280837.48,2243485.89
2017-11-19,OMGUSD,7.91,8.25,7.65,7.83,250123.76,1993238.19
2017-11-18,OMGUSD,7.63,8.6,7.4,7.91,780072.57,6287543.95
2017-11-17,OMGUSD,7.2,7.77,7.09,7.63,393073.94,2895962.29
2017-11-16,OMGUSD,7.7,7.7,7.1,7.2,288905.37,2124411.16
2017-11-15,OMGUSD,7.85,8,7.26,7.7,286814.57,2197479.16
2017-11-14,OMGUSD,7.49,7.88,7.21,7.85,254036.82,1911852.95
2017-11-13,OMGUSD,6.61,7.68,6.53,7.49,523152.54,3828952.64
2017-11-12,OMGUSD,7.21,7.3,6.02,6.61,766442.08,5114212.01
2017-11-11,OMGUSD,6.96,7.5,6.82,7.21,363877.24,2596482.33
2017-11-10,OMGUSD,8,8.1,6.72,6.96,729266.44,5334255.91
2017-11-09,OMGUSD,7.58,8.42,7.41,8,445206.71,3605770.38
2017-11-08,OMGUSD,6.34,8.46,6.31,7.58,1006070.93,7572597.19
2017-11-07,OMGUSD,6.44,6.69,6.08,6.34,141715.01,900002.26
2017-11-06,OMGUSD,6.28,6.7,6.21,6.44,113736.68,733470.1
2017-11-05,OMGUSD,6.44,6.48,6.2,6.28,107387.26,678764.65
2017-11-04,OMGUSD,6.7,6.82,6.36,6.44,145239.31,953105.47
2017-11-03,OMGUSD,6.23,6.8,6.11,6.7,282648.85,1820170.04
2017-11-02,OMGUSD,6.05,6.68,5.57,6.23,547131.71,3342554.84
2017-11-01,OMGUSD,6.84,7,6.04,6.05,502545.52,3249361.36
2017-10-31,OMGUSD,7.22,7.27,6.82,6.84,253531.82,1797302.07
2017-10-30,OMGUSD,7.26,7.39,7.17,7.22,146337.17,1063939.7
2017-10-29,OMGUSD,7.18,7.5,7.15,7.26,145182.99,1057337.75
2017-10-28,OMGUSD,7.46,7.59,7.17,7.18,129305.17,951872.16
2017-10-27,OMGUSD,7.65,8.12,7.31,7.46,250542.4,1927894.72
2017-10-26,OMGUSD,7.65,7.8,7.45,7.65,119401.51,910314.41
2017-10-25,OMGUSD,8.1,8.12,7.5,7.65,156954.75,1213275.8
2017-10-24,OMGUSD,7.65,8.69,7.37,8.1,382366.43,3148544.22
2017-10-23,OMGUSD,7.69,7.72,7.12,7.65,97548.07,718193.45
2017-10-22,OMGUSD,7.36,7.75,7.25,7.69,144193.91,1093107.08
2017-10-21,OMGUSD,7.3,7.47,6.91,7.36,167288.85,1201804.15
2017-10-20,OMGUSD,7.85,7.88,7.28,7.3,158821.22,1201506.68
2017-10-19,OMGUSD,7.84,8.05,7.7,7.85,59642.63,468786.19
2017-10-18,OMGUSD,8.03,8.1,7.61,7.84,146471.04,1146378.95
2017-10-17,OMGUSD,7.84,8.25,7.68,8.03,185310.9,1470290.69
2017-10-16,OMGUSD,8.09,8.09,7.64,7.84,166718.45,1301491.25
2017-10-15,OMGUSD,8.02,8.29,7.65,7.98,193065.79,1526264.12
2017-10-14,OMGUSD,8.3,8.36,8,8.02,143574.67,1172567.16
2017-10-13,OMGUSD,8.2,8.7,8,8.3,232443.73,1933344.13
2017-10-12,OMGUSD,9.23,9.53,8.17,8.2,453231.19,3905189.48
2017-10-11,OMGUSD,8.1,9.49,8.1,9.23,291026.88,2618680.84
2017-10-10,OMGUSD,7.51,8.42,7.28,8.1,186819.13,1484286.7
2017-10-09,OMGUSD,7.79,8.1,7,7.51,322864.45,2440843.83
2017-10-08,OMGUSD,8.5,8.61,7.65,7.79,273045.89,2217286.98
2017-10-07,OMGUSD,8.68,8.75,8.15,8.5,128984.76,1086338.86
2017-10-06,OMGUSD,8.9,8.9,8.48,8.68,72231.36,628618.99
2017-10-05,OMGUSD,8.71,9,8.2,8.9,165326.73,1418504.89
2017-10-04,OMGUSD,9.24,9.33,8.54,8.71,138681.57,1224429.39
2017-10-03,OMGUSD,9.2,9.29,8.5,9.24,330442.14,2938308.34
2017-10-02,OMGUSD,9.86,9.99,9.01,9.2,370547.49,3501030.47
2017-10-01,OMGUSD,10.18,10.18,9.6,9.86,135916.98,1342258.55
2017-09-30,OMGUSD,9.75,10.37,9.68,10.18,250936.58,2536325.66
2017-09-29,OMGUSD,10.5,10.65,8.9,9.75,571637.62,5483995.5
2017-09-28,OMGUSD,10.35,11.51,10.07,10.5,418966.32,4508799.65
2017-09-27,OMGUSD,9.7,10.65,9.7,10.35,301084.01,3061409.77
2017-09-26,OMGUSD,10.08,10.32,9.6,9.7,151722.81,1509536.14
2017-09-25,OMGUSD,8.6,10.5,8.5,10.08,496245.44,4796856.45
2017-09-24,OMGUSD,9.02,9.15,8.4,8.6,208973.61,1805864.98
2017-09-23,OMGUSD,8.6,9.4,8.33,9.02,227196.26,2030652.25
2017-09-22,OMGUSD,8.1,9,7.81,8.6,412571.23,3470990.23
2017-09-21,OMGUSD,9.07,9.4,7.61,8.1,648512.86,5454002.76
2017-09-20,OMGUSD,9.87,9.96,9.05,9.07,287182.14,2744937.37
2017-09-19,OMGUSD,10.94,10.99,9.58,9.87,366343.61,3709053.22
2017-09-18,OMGUSD,9.8,11.38,9.8,10.94,323841.62,3484773.82
2017-09-17,OMGUSD,9.9,10.36,8.9,9.8,276151.14,2674973.83
2017-09-16,OMGUSD,10.93,10.95,9.25,9.9,417736.64,4208152.56
