Timezones are UTC,https://www.CryptoDataDownload.com
Date,Symbol,Open,High,Low,Close,Volume ZEC,Volume USD
2017-08-13,ZECUSD,223.98,225.31,171.48,213.52,6214.12,1306947.01
2017-08-12,ZECUSD,234.98,237.38,217.88,223.98,7164.23,1625465.47
2017-08-11,ZECUSD,231.66,236.13,224.84,234.98,7269.03,1671558.17
2017-08-10,ZECUSD,241.69,248.92,230.99,231.66,7034.52,1694210.21
2017-08-09,ZECUSD,244.85,262.31,230.09,241.69,7849.57,1899299.77
2017-08-08,ZECUSD,208.41,257,206.86,244.85,7454.99,1641418.27
2017-08-07,ZECUSD,208.1,211.54,204.19,208.41,10421.7,2160402.08
2017-08-06,ZECUSD,202.25,215.72,202.25,208.1,7292.19,1521460.1
2017-08-05,ZECUSD,186.69,214.27,184.1,202.25,7490.04,1488977.4
2017-08-04,ZECUSD,187.67,191.06,183.97,186.69,9244.76,1733884.13
2017-08-03,ZECUSD,188.66,191.47,182.06,187.67,8929.59,1668043.04
2017-08-02,ZECUSD,189.65,216.7,182.24,188.66,7896.15,1487634.38
2017-08-01,ZECUSD,172.22,194.99,170.6,189.65,10403.1,1898140.38
2017-07-31,ZECUSD,173.66,177.66,166.7,172.22,10980.76,1872560.3
2017-07-30,ZECUSD,186.14,186.38,172.37,173.66,9648.06,1719775.56
2017-07-29,ZECUSD,175.17,187.77,165.35,186.14,9953.69,1709789.34
2017-07-28,ZECUSD,186.84,191,171.78,175.17,11540.21,2054706.47
2017-07-27,ZECUSD,189.51,192.32,181.6,186.84,11000.82,2056532.48
2017-07-26,ZECUSD,186.8,190.39,174.79,189.51,10666.37,1948228.03
2017-07-25,ZECUSD,210.84,211.8,176.67,186.8,10657.67,2033150.42
2017-07-24,ZECUSD,211.83,214,207.59,210.84,7834.48,1649454.08
2017-07-23,ZECUSD,218.77,228.13,206.75,211.83,7293.65,1569079.19
2017-07-22,ZECUSD,209.79,219.36,205,218.77,1169.54,247890.23
2017-07-21,ZECUSD,209.78,212.31,204.99,209.79,239.45,49725.88
2017-07-20,ZECUSD,180.64,217.4,179.87,209.78,2036.68,396336.6
2017-07-19,ZECUSD,200,220.07,179.84,180.64,1121.45,223078.94
2017-07-18,ZECUSD,179.25,225.56,165.15,200,1070.38,198246.27
2017-07-17,ZECUSD,162.98,180.4,158.57,179.25,2499.55,420590.01
2017-07-16,ZECUSD,160.78,169.99,140.71,162.98,3538.64,550830.21
2017-07-15,ZECUSD,176.5,178.52,156.02,160.78,1943.58,319283.03
2017-07-14,ZECUSD,194.11,197.81,165.29,176.5,1930.85,351117.41
2017-07-13,ZECUSD,212.87,215.22,182.13,194.11,1440.63,279186.73
2017-07-12,ZECUSD,228.9,228.9,186.28,212.87,845.25,165479.8
2017-07-11,ZECUSD,228.9,228.9,228.9,228.9,0.0,0.0
2017-07-10,ZECUSD,240.84,243.02,228.75,228.9,3298.88,784043.9
2017-07-09,ZECUSD,250.17,263.08,239.98,240.84,4289.84,1078423.85
