Created on 08-07-2019,https://www.CryptoDataDownload.com
Date,Symbol,Open,High,Low,Close,Volume ETH,Volume KRW
2018-07-04,ETHKRW,510000,525500,493000,515500,39203.32,20098344250.38
2018-07-03,ETHKRW,523000,534500,508000,510000,60656.34,31645508031.6
2018-07-02,ETHKRW,503000,528000,493000,523000,50220.1,25741493680.07
2018-07-01,ETHKRW,507500,511000,495500,503000,37693.77,18958896533.0
2018-06-30,ETHKRW,486500,517000,486000,507500,55027.15,27745197319.47
2018-06-29,ETHKRW,478000,495500,460000,486500,44745.55,21188855570.18
2018-06-28,ETHKRW,498500,501000,475000,478000,26358.02,12894931223.96
2018-06-27,ETHKRW,489500,505000,481000,498500,24961.82,12265347691.43
2018-06-26,ETHKRW,515500,519000,487500,489500,28059.08,14168270011.83
2018-06-25,ETHKRW,518500,533000,505000,515500,34142.93,17674908014.25
2018-06-24,ETHKRW,542500,545000,485000,518500,43225.23,22116665753.44
2018-06-23,ETHKRW,534000,548000,520500,542500,21334.16,11451226726.73
2018-06-22,ETHKRW,586000,588000,519500,534000,43507.44,23957438882.0
2018-06-21,ETHKRW,592500,603000,580000,586000,23053.74,13639629620.77
2018-06-20,ETHKRW,599000,599500,552500,592500,44045.02,25194786110.45
2018-06-19,ETHKRW,575000,612500,570000,599000,47647.91,28195274688.31
2018-06-18,ETHKRW,556000,579000,546500,575000,30261.12,16927418847.66
2018-06-17,ETHKRW,556000,566000,552000,556000,20625.74,11532250079.14
2018-06-16,ETHKRW,554000,563000,543500,556000,19975.98,11088133979.56
2018-06-15,ETHKRW,575500,579000,543000,552000,44258.43,24803557643.21
2018-06-14,ETHKRW,531500,580000,516500,575500,74456.38,40915570564.71
2018-06-13,ETHKRW,556000,560500,506500,531500,51247.75,27327979579.26
2018-06-12,ETHKRW,590500,599000,543500,556000,54753.39,31688809183.58
2018-06-11,ETHKRW,589000,599000,565000,590500,56751.41,33196259344.21
2018-06-10,ETHKRW,652500,652500,560000,589000,63752.01,39005326427.63
2018-06-09,ETHKRW,657000,665000,650500,652500,19937.67,13129020310.01
2018-06-08,ETHKRW,658000,661500,651500,657000,32009.01,21016400055.06
2018-06-07,ETHKRW,662000,670000,654000,658000,55080.79,36440083938.08
2018-06-06,ETHKRW,666500,669500,650000,662000,27137.78,17933970536.03
2018-06-05,ETHKRW,652000,669500,636000,666500,29466.37,19172325146.17
2018-06-04,ETHKRW,675000,683000,640000,652000,49664.76,32834907698.27
2018-06-03,ETHKRW,644500,683000,644000,675000,41884.65,27927509593.48
2018-06-02,ETHKRW,637500,652500,633500,644500,37859.13,24376002497.41
2018-06-01,ETHKRW,639000,649000,625000,637500,46541.43,29599988017.59
2018-05-31,ETHKRW,619500,644500,614000,639000,47479.1,29961865531.65
2018-05-30,ETHKRW,631000,652000,602000,619500,59809.86,37539765599.24
2018-05-29,ETHKRW,568500,636500,567000,631000,69657.62,41871782009.14
2018-05-28,ETHKRW,634000,641000,564000,568500,76696.51,46106064726.98
2018-05-27,ETHKRW,651500,656000,621000,634000,38662.61,24685530565.71
2018-05-26,ETHKRW,653500,670000,645500,651500,36486.69,24003978640.78
2018-05-25,ETHKRW,695500,695500,635500,653500,15560.96,10094770934.07
2018-05-24,ETHKRW,695500,695500,695500,695500,0.0,0.0
2018-05-23,ETHKRW,720500,731000,692000,695500,58555.93,41508370026.57
2018-05-22,ETHKRW,775500,780500,720500,720500,56771.83,42925382681.03
2018-05-21,ETHKRW,786500,793500,766000,775500,49874.97,39042885503.11
2018-05-20,ETHKRW,771000,792500,760500,786500,36695.51,28711340161.12
2018-05-19,ETHKRW,772000,790000,759500,770500,36116.28,27914829750.28
2018-05-18,ETHKRW,753000,773500,736500,772000,52659.43,39795935711.73
2018-05-17,ETHKRW,788000,798000,747000,753000,58997.79,45932905913.1
2018-05-16,ETHKRW,792000,798000,753500,788000,76331.93,59260084166.82
2018-05-15,ETHKRW,822000,828000,782000,792000,76076.9,61710217537.11
2018-05-14,ETHKRW,822000,830000,780000,822000,94355.84,76292792130.63
2018-05-13,ETHKRW,766500,831000,748000,822000,74046.91,58573732877.1
2018-05-12,ETHKRW,745500,772500,702000,766500,95485.24,70982419713.79
2018-05-11,ETHKRW,801500,815000,660000,745500,109801.39,84001985617.78
2018-05-10,ETHKRW,838500,852500,798000,801500,78267.96,65364903660.61
2018-05-09,ETHKRW,834500,842000,788000,838500,92647.75,75835608741.43
2018-05-08,ETHKRW,839500,863000,803000,834500,103526.53,86405629901.64
2018-05-07,ETHKRW,878500,882000,782500,839500,165193.38,135550449130.8
2018-05-06,ETHKRW,900500,926500,841500,878500,110277.35,97116319235.3
2018-05-05,ETHKRW,861500,909000,858000,900500,85010.04,75247125850.14
2018-05-04,ETHKRW,855000,885500,832000,861500,135484.27,116778725569.65
2018-05-03,ETHKRW,747000,871000,745500,855000,176306.78,142300717468.49
2018-05-02,ETHKRW,733000,750500,726000,747000,55896.05,41439960404.75
2018-05-01,ETHKRW,735000,744000,695000,733000,70188.56,50539151603.41
2018-04-30,ETHKRW,746000,759500,729500,735000,82366.36,61358561024.03
2018-04-29,ETHKRW,734000,752000,720500,746000,73379.78,54363444538.78
2018-04-28,ETHKRW,707000,745000,701500,734000,56579.62,41426482830.57
2018-04-27,ETHKRW,722000,745000,703000,707000,71835.15,52039111272.38
2018-04-26,ETHKRW,682500,726500,658000,722000,100599.97,69833184783.03
2018-04-25,ETHKRW,770500,771000,660000,682500,171002.16,121488098235.91
2018-04-24,ETHKRW,703000,777000,701500,770500,148043.61,110650613093.46
2018-04-23,ETHKRW,677000,710000,674000,703000,80623.52,56112974134.07
2018-04-22,ETHKRW,659500,696000,642000,677000,75430.9,50752009682.8
2018-04-21,ETHKRW,665000,680000,619500,659500,101963.95,66450549324.95
2018-04-20,ETHKRW,616000,673000,600000,665000,141555.49,89357708027.29
2018-04-19,ETHKRW,557000,621000,552000,616000,115986.42,67464868734.99
2018-04-18,ETHKRW,540000,558500,539500,557000,66934.73,36691532041.59
2018-04-17,ETHKRW,549000,550000,537500,540000,60746.19,33066610802.84
2018-04-16,ETHKRW,553000,562500,532000,549000,72781.56,39675836043.95
2018-04-15,ETHKRW,523000,553500,517500,553000,64239.1,34457208741.15
2018-04-14,ETHKRW,525000,543000,503500,523000,70014.74,36676047620.85
2018-04-13,ETHKRW,508000,555500,496000,525000,161713.17,84915437218.03
2018-04-12,ETHKRW,459000,518000,442000,508000,174871.63,82816148737.16
2018-04-11,ETHKRW,449000,462000,443500,459000,85342.4,38481289153.13
2018-04-10,ETHKRW,438500,453000,427500,449000,59598.18,26073570876.7
2018-04-09,ETHKRW,433000,466000,425000,438500,127020.31,56358654988.14
2018-04-08,ETHKRW,419500,436000,418500,433000,40628.68,17383095416.88
2018-04-07,ETHKRW,406000,427500,404500,419500,44833.91,18709051912.51
2018-04-06,ETHKRW,416500,422000,400000,406000,55665.97,22713305178.0
2018-04-05,ETHKRW,417000,425000,401000,416500,79687.52,33054096373.49
2018-04-04,ETHKRW,454000,455000,406000,417000,86676.95,37049604100.1
2018-04-03,ETHKRW,420000,457000,415000,454000,84933.53,37069527866.04
2018-04-02,ETHKRW,415000,434000,409000,420000,64516.54,27216171064.35
2018-04-01,ETHKRW,436000,441000,395000,415000,71821.66,29826228784.38
2018-03-31,ETHKRW,437000,464000,431000,436000,91235.88,40609175944.82
2018-03-30,ETHKRW,425000,456000,406000,437000,127925.43,54759729516.9
2018-03-29,ETHKRW,490000,492000,423000,425000,117059.53,53122441758.57
2018-03-28,ETHKRW,497000,511000,486000,490000,69597.8,34603604149.95
2018-03-27,ETHKRW,541000,546000,495000,497000,90624.19,46262722709.03
2018-03-26,ETHKRW,586000,593000,523000,541000,69299.21,38303938842.64
2018-03-25,ETHKRW,583000,598000,575000,586000,37777.28,22003204045.67
2018-03-24,ETHKRW,602000,606000,581000,583000,50379.21,29925018747.55
2018-03-23,ETHKRW,607000,607000,569000,602000,80131.13,46750584173.49
2018-03-22,ETHKRW,625000,637000,579000,607000,89706.71,54793899804.84
2018-03-21,ETHKRW,615000,658000,608000,625000,121163.69,76901819936.19
2018-03-20,ETHKRW,630000,632000,569000,615000,137401.2,83000584515.97
2018-03-19,ETHKRW,589000,631000,569000,630000,146588.11,87877824539.69
2018-03-18,ETHKRW,604000,620000,501000,589000,108543.78,60294385143.71
2018-03-17,ETHKRW,660000,669000,592000,604000,36325.86,23119127237.22
2018-03-16,ETHKRW,672000,679000,645000,660000,49433.45,32872183393.51
2018-03-15,ETHKRW,681000,691000,625000,672000,70954.8,46910961504.67
2018-03-14,ETHKRW,763000,776000,654000,681000,53212.99,38568211522.63
2018-03-13,ETHKRW,779000,785000,751000,763000,33810.98,26040103855.57
2018-03-12,ETHKRW,793000,813000,758000,779000,40471.37,31975746807.77
2018-03-11,ETHKRW,766000,803000,749000,793000,41433.92,32318666340.26
2018-03-10,ETHKRW,815000,839000,760000,766000,40844.2,32950467847.76
2018-03-09,ETHKRW,787000,820000,711000,815000,63226.16,48391386672.24
2018-03-08,ETHKRW,841000,864000,782000,787000,44656.32,36968187112.07
2018-03-07,ETHKRW,911000,923000,822000,841000,57408.49,50098305645.25
2018-03-06,ETHKRW,941000,945000,905000,911000,39089.56,36353063902.56
2018-03-05,ETHKRW,947000,953000,941000,941000,37265.84,35260029029.19
2018-03-04,ETHKRW,956000,968000,927000,947000,33023.96,31255217355.44
2018-03-03,ETHKRW,965000,968000,951000,956000,19986.25,19185453206.14
2018-03-02,ETHKRW,974000,981000,958000,965000,28518.19,27675367300.26
2018-03-01,ETHKRW,977000,982000,960000,974000,25743.0,24978006200.34
2018-02-28,ETHKRW,982000,994000,970000,977000,33789.52,33234146155.72
2018-02-27,ETHKRW,989000,1000000,972000,982000,37368.03,36863405796.42
2018-02-26,ETHKRW,983000,1001000,963000,989000,47486.49,46798430718.33
2018-02-25,ETHKRW,993000,1000000,950000,983000,31998.83,31466085348.19
2018-02-24,ETHKRW,1015000,1031000,966000,993000,45064.3,44963244949.15
2018-02-23,ETHKRW,957000,1030000,925000,1015000,74270.18,73764610781.13
2018-02-22,ETHKRW,1026000,1038000,944000,957000,78589.49,77741537039.28
2018-02-21,ETHKRW,1064000,1087000,993000,1026000,86565.89,90658947712.15
2018-02-20,ETHKRW,1067000,1105000,1061000,1064000,79581.5,86241244843.06
2018-02-19,ETHKRW,1049000,1074000,1048000,1067000,50590.39,53771094335.55
2018-02-18,ETHKRW,1084000,1114000,1020000,1049000,85551.16,91526445157.0
2018-02-17,ETHKRW,1058000,1090000,1054000,1084000,59167.39,63654337971.73
2018-02-16,ETHKRW,1051000,1087000,1040000,1058000,62247.09,66011623622.48
2018-02-15,ETHKRW,1018000,1079000,1007000,1051000,81309.1,85097812554.27
2018-02-14,ETHKRW,971000,1034000,970000,1018000,80238.43,80207848711.83
2018-02-13,ETHKRW,987000,989000,950000,971000,37853.93,36602705848.45
2018-02-12,ETHKRW,933000,995000,933000,987000,59497.15,57993302114.91
2018-02-11,ETHKRW,989000,994000,899000,933000,84429.32,79762864656.64
2018-02-10,ETHKRW,1009000,1067000,950000,989000,130822.15,132664673127.93
2018-02-09,ETHKRW,937000,1014000,899000,1009000,121645.22,115277754554.03
2018-02-08,ETHKRW,830000,949000,829000,937000,157360.32,142536999752.36
2018-02-07,ETHKRW,872000,922000,790000,830000,184163.27,159330493248.55
2018-02-06,ETHKRW,787000,891000,620000,872000,277085.81,206021738030.96
2018-02-05,ETHKRW,907000,935000,753000,787000,143014.82,120835680894.25
2018-02-04,ETHKRW,1005000,1048000,881000,907000,114943.28,111888732903.96
2018-02-03,ETHKRW,980000,1059000,878000,1005000,138027.47,133777884019.97
2018-02-02,ETHKRW,1134000,1138000,744000,980000,249638.89,238209318934.11
2018-02-01,ETHKRW,1256000,1305000,1100000,1134000,164062.34,201253852130.94
2018-01-31,ETHKRW,1225000,1258000,1118000,1256000,102504.5,123994177614.18
2018-01-30,ETHKRW,1342000,1353000,1200000,1225000,121153.27,156562199718.38
2018-01-29,ETHKRW,1392000,1417000,1302000,1342000,116190.7,157583175120.44
2018-01-28,ETHKRW,1248000,1442000,1238000,1392000,219221.52,296710870451.12
2018-01-27,ETHKRW,1214000,1266000,1175000,1248000,78034.16,95105598957.22
2018-01-26,ETHKRW,1214000,1249000,1091000,1214000,124513.06,147965032297.87
2018-01-25,ETHKRW,1262000,1309000,1176000,1214000,122048.32,151796300469.84
2018-01-24,ETHKRW,1186000,1333000,1143000,1262000,128473.29,154678530489.26
2018-01-23,ETHKRW,1289000,1294000,1118000,1186000,114676.22,137788357229.55
2018-01-22,ETHKRW,1325000,1350000,1172000,1289000,100427.8,127697942463.32
2018-01-21,ETHKRW,1510000,1528000,1250000,1325000,116032.86,156107103864.46
2018-01-20,ETHKRW,1378000,1525000,1368000,1510000,148863.36,217513166779.5
2018-01-19,ETHKRW,1335000,1408000,1307000,1378000,125972.39,170150251672.57
2018-01-18,ETHKRW,1344000,1490000,1207000,1335000,221252.06,294395685787.33
2018-01-17,ETHKRW,1312400,1470600,986000,1344000,256293.45,302212196966.9
2018-01-16,ETHKRW,1786300,1796500,1004900,1312400,249750.07,370569632682.98
2018-01-15,ETHKRW,1899800,1999700,1750100,1786300,146716.09,272886936160.41
2018-01-14,ETHKRW,2020700,2034100,1777000,1899800,150601.61,285152875757.96
2018-01-13,ETHKRW,1872300,2100000,1825000,2020700,186061.43,361588160970.8
2018-01-12,ETHKRW,1649900,1896000,1555000,1872300,229691.8,395888633295.3
2018-01-11,ETHKRW,1778900,1977100,1520000,1649900,246139.37,430507254237.93
2018-01-10,ETHKRW,2049100,2348700,1605000,1778900,271323.23,552884231981.32
2018-01-09,ETHKRW,1842200,2160900,1730900,2049100,243756.45,461622823508.06
2018-01-08,ETHKRW,1775100,1995000,1560000,1842200,217389.37,406575742872.0
2018-01-07,ETHKRW,1549500,1798800,1510000,1775100,147510.3,243545713575.59
2018-01-06,ETHKRW,1489500,1553300,1449000,1549500,126943.17,189948978039.9
2018-01-05,ETHKRW,1400900,1570000,1384900,1489500,199105.12,293717703987.17
2018-01-04,ETHKRW,1277200,1479900,1250000,1400900,184693.73,248495475361.21
2018-01-03,ETHKRW,1163000,1315700,1148000,1277200,174761.32,210740911771.13
2018-01-02,ETHKRW,1046200,1249400,1041000,1163000,244668.1,286626229564.5
2018-01-01,ETHKRW,1027000,1077000,1015700,1046200,101630.54,106461847166.02
2017-12-31,ETHKRW,1001900,1030000,983800,1027000,85961.08,87036288252.99
2017-12-30,ETHKRW,984500,1020700,951000,1001900,117888.38,116449617617.88
2017-12-29,ETHKRW,963800,993400,932800,984500,125999.11,121251571382.64
2017-12-28,ETHKRW,1047900,1048800,856600,963800,152740.48,148137980508.7
2017-12-27,ETHKRW,1026500,1050000,1024600,1047900,124282.58,128871280527.12
2017-12-26,ETHKRW,1025200,1055000,1014700,1026500,160565.44,166443022842.7
2017-12-25,ETHKRW,965000,1063400,960000,1025200,243863.56,245599084493.29
2017-12-24,ETHKRW,973800,980000,880000,965000,155184.66,144467138004.33
2017-12-23,ETHKRW,923700,1009700,900500,973800,181483.91,174803030982.97
2017-12-22,ETHKRW,1097000,1113400,755000,923700,285768.62,266078551786.46
2017-12-21,ETHKRW,1065000,1230600,980000,1097000,244303.85,267784527667.32
2017-12-20,ETHKRW,1010600,1100000,939500,1065000,260989.47,267484621958.15
2017-12-19,ETHKRW,910500,1050000,895000,1010600,237619.37,232868473378.03
2017-12-18,ETHKRW,815400,938500,784200,910500,236054.45,200598043858.73
2017-12-17,ETHKRW,786800,829900,785000,815400,174394.4,141498524492.16
2017-12-16,ETHKRW,773800,818100,772000,786800,158675.89,125130702525.18
2017-12-15,ETHKRW,796300,796800,715200,773800,224189.94,170815429801.01
2017-12-14,ETHKRW,777900,847600,752100,796300,345967.39,277715220484.08
2017-12-13,ETHKRW,701900,815000,640000,777900,360777.53,264501261705.13
2017-12-12,ETHKRW,584900,788700,562500,701900,464990.83,298942969113.0
2017-12-11,ETHKRW,501600,588100,500700,584900,170515.53,91970180539.93
2017-12-10,ETHKRW,553200,554500,454000,501600,171524.49,85343798011.8
2017-12-09,ETHKRW,552500,588000,521800,553200,169511.84,94228309240.9
2017-12-08,ETHKRW,565000,595100,520000,552500,193962.08,107711832531.32
2017-12-07,ETHKRW,550600,570000,530000,565000,223827.52,124059576404.52
2017-12-06,ETHKRW,566200,567500,534000,550600,165603.53,91814938749.12
2017-12-05,ETHKRW,546100,573000,545500,566200,141845.68,78685852342.87
2017-12-04,ETHKRW,540900,550000,535900,546100,115234.58,62532662755.44
2017-12-03,ETHKRW,539000,546600,532000,540900,127222.3,68800676612.5
2017-12-02,ETHKRW,530600,549500,521100,539000,143571.1,77361901911.05
2017-12-01,ETHKRW,519700,541900,493000,530600,203542.82,105245162540.39
2017-11-30,ETHKRW,474300,541900,445500,519700,362486.12,181398583661.59
2017-11-29,ETHKRW,560700,634000,458800,474300,443454.57,247986879141.05
2017-11-28,ETHKRW,543600,562000,537000,560700,228420.11,125080735033.9
2017-11-27,ETHKRW,519400,556500,518500,543600,290543.2,156261006367.63
2017-11-26,ETHKRW,517600,521700,502500,519400,213735.14,109772278399.53
2017-11-25,ETHKRW,525500,544500,494200,517600,311871.29,162302599046.09
2017-11-24,ETHKRW,447900,534500,445000,525500,493652.15,237594749807.68
2017-11-23,ETHKRW,416400,470000,410100,447900,498521.78,217876504767.59
2017-11-22,ETHKRW,394300,418900,393700,416400,192193.41,77680072139.81
2017-11-21,ETHKRW,396200,408100,380400,394300,259856.46,102793515468.38
2017-11-20,ETHKRW,386700,407400,383550,396200,193840.09,76266818577.8
2017-11-19,ETHKRW,381500,414150,377000,386700,389166.93,152179254425.58
2017-11-18,ETHKRW,366200,385850,363200,381500,205100.78,76104570359.97
2017-11-17,ETHKRW,364450,370200,361200,366200,170471.5,62308354721.49
2017-11-16,ETHKRW,378400,378900,360050,364450,242413.49,89492345552.27
2017-11-15,ETHKRW,382500,386500,374300,378400,214254.97,81409309126.38
2017-11-14,ETHKRW,358900,393300,358900,382500,356314.97,133346195801.54
2017-11-13,ETHKRW,359350,449950,355100,358900,376765.57,138563304032.58
2017-11-12,ETHKRW,353950,373500,341150,359350,318641.62,112902287056.7
2017-11-11,ETHKRW,340900,359500,338000,353950,277582.23,96186023336.35
2017-11-10,ETHKRW,362800,368000,333050,340900,371107.21,129951773959.11
2017-11-09,ETHKRW,344800,369850,342400,362800,402004.37,143551993587.54
2017-11-08,ETHKRW,338050,356000,334900,344800,298116.07,102059146824.38
2017-11-07,ETHKRW,341550,349500,334150,338050,181496.35,61947365766.02
2017-11-06,ETHKRW,336200,349900,333600,341550,189799.67,64785703313.15
2017-11-05,ETHKRW,338200,340900,333100,336200,90453.1,30454993919.97
2017-11-04,ETHKRW,343550,345800,325000,338200,156879.15,52948715687.2
2017-11-03,ETHKRW,335100,349800,329900,343550,248829.22,83808117344.14
2017-11-02,ETHKRW,331900,339900,324200,335100,308897.89,102373717387.27
2017-11-01,ETHKRW,347600,350100,328600,331900,253953.09,86769948543.26
2017-10-31,ETHKRW,347900,353550,346500,347600,149506.48,52244597962.68
2017-10-30,ETHKRW,344400,355000,343350,347900,151079.26,52592048247.47
2017-10-29,ETHKRW,340450,363000,340000,344400,262859.38,91371463343.0
2017-10-28,ETHKRW,342050,352550,338600,340450,121955.65,41789903558.7
2017-10-27,ETHKRW,339900,346400,338150,342050,92715.3,31715865041.88
2017-10-26,ETHKRW,341700,344700,338650,339900,81536.24,27824115228.64
2017-10-25,ETHKRW,342900,348300,334500,341700,98408.35,33626934121.49
2017-10-24,ETHKRW,336600,358000,332000,342900,233278.88,81772029051.41
2017-10-23,ETHKRW,341350,342950,325000,336600,130792.53,43565750116.52
2017-10-22,ETHKRW,343300,352200,340100,341350,85770.45,29555972553.61
2017-10-21,ETHKRW,347300,348800,337750,343300,95534.68,32776802576.13
2017-10-20,ETHKRW,350600,353200,345800,347300,96231.1,33633220978.82
2017-10-19,ETHKRW,357850,361350,348000,350600,128399.37,45399088128.0
2017-10-18,ETHKRW,360750,362950,332350,357850,258502.19,89875712659.28
2017-10-17,ETHKRW,373550,375950,353500,360750,215360.55,79120583128.88
2017-10-16,ETHKRW,380500,394900,372300,373550,328033.26,125888353538.17
2017-10-15,ETHKRW,383750,387400,357150,380500,333188.98,125075628053.95
2017-10-14,ETHKRW,384750,395950,376300,383750,275554.61,106686343009.17
2017-10-13,ETHKRW,352050,397500,347000,384750,473225.87,178271025117.87
2017-10-12,ETHKRW,347950,354850,346950,352050,173825.84,61104410412.78
2017-10-11,ETHKRW,346000,349000,343950,347950,68056.19,23596206515.13
2017-10-10,ETHKRW,341600,351500,336500,346000,148409.76,51157353244.46
2017-10-09,ETHKRW,351750,353900,335000,341600,184908.97,64041341501.45
2017-10-08,ETHKRW,353450,355400,350200,351750,109161.11,38495628375.26
2017-10-07,ETHKRW,354050,359750,348500,353450,202539.14,71684099585.86
2017-10-06,ETHKRW,337150,356250,336500,354050,123766.87,42732874122.57
2017-10-05,ETHKRW,338950,339500,333250,337150,74953.85,25278584584.67
2017-10-04,ETHKRW,337400,339900,334050,338950,64490.18,21786416873.22
2017-10-03,ETHKRW,338950,342450,329400,337400,100965.58,33886045093.72
2017-10-02,ETHKRW,341500,344150,337200,338950,110574.25,37745972352.79
2017-10-01,ETHKRW,339150,343350,334250,341500,136234.51,46180241383.97
2017-09-30,ETHKRW,327450,339500,326400,339150,127673.82,42615925577.87
2017-09-29,ETHKRW,330900,334000,315000,327450,210566.05,68195514743.62
2017-09-28,ETHKRW,339400,344600,325000,330900,255853.91,86144105374.17
2017-09-27,ETHKRW,321000,341000,320000,339400,236500.17,77907279364.21
2017-09-26,ETHKRW,324100,328250,321000,321000,155714.97,50566408692.09
2017-09-25,ETHKRW,318000,325900,318000,324100,304710.49,98268484298.99
2017-09-24,ETHKRW,324100,332150,315200,318000,537709.9,174091356850.19
2017-09-23,ETHKRW,302000,324900,296900,324100,357936.56,112067843597.07
2017-09-22,ETHKRW,292100,309000,290650,302000,300446.08,89885872235.15
2017-09-21,ETHKRW,319050,324950,289950,292100,398957.4,123745774437.17
2017-09-20,ETHKRW,318000,325500,313000,319050,252296.26,80600712757.37
2017-09-19,ETHKRW,325200,327700,301550,318000,391838.1,124277634198.48
2017-09-18,ETHKRW,285600,327500,285350,325200,679324.95,214062354656.26
2017-09-17,ETHKRW,417300,417300,417300,417300,0.0,0.0
2017-09-16,ETHKRW,417300,417300,417300,417300,0.0,0.0
2017-09-15,ETHKRW,417300,417300,417300,417300,0.0,0.0
2017-09-14,ETHKRW,417300,417300,417300,417300,0.0,0.0
2017-09-13,ETHKRW,417300,417300,417300,417300,0.0,0.0
2017-09-12,ETHKRW,417300,417300,417300,417300,0.0,0.0
2017-09-11,ETHKRW,417300,417300,417300,417300,0.0,0.0
2017-09-10,ETHKRW,417300,417300,417300,417300,0.0,0.0
2017-09-09,ETHKRW,417300,417300,417300,417300,0.0,0.0
2017-09-08,ETHKRW,417300,417300,417300,417300,0.0,0.0
2017-09-07,ETHKRW,417300,417300,417300,417300,0.0,0.0
2017-09-06,ETHKRW,417300,417300,417300,417300,0.0,0.0
2017-09-05,ETHKRW,417300,417300,417300,417300,0.0,0.0
2017-09-04,ETHKRW,417300,417300,417300,417300,0.0,0.0
2017-09-03,ETHKRW,417300,417300,417300,417300,0.0,0.0
2017-09-02,ETHKRW,417300,417300,417300,417300,0.0,0.0
2017-09-01,ETHKRW,417300,417300,417300,417300,0.0,0.0
2017-08-31,ETHKRW,417300,417300,417300,417300,0.0,0.0
2017-08-30,ETHKRW,417300,417300,417300,417300,0.0,0.0
2017-08-29,ETHKRW,417300,417300,417300,417300,0.0,0.0
2017-08-28,ETHKRW,417300,417300,417300,417300,0.0,0.0
2017-08-27,ETHKRW,417300,417300,417300,417300,0.0,0.0
2017-08-26,ETHKRW,417300,417300,417300,417300,0.0,0.0
2017-08-25,ETHKRW,417300,417300,417300,417300,0.0,0.0
2017-08-24,ETHKRW,417300,417300,417300,417300,0.0,0.0
2017-08-23,ETHKRW,417300,417300,417300,417300,0.0,0.0
2017-08-22,ETHKRW,417300,417300,417300,417300,0.0,0.0
2017-08-21,ETHKRW,417300,417300,417300,417300,0.0,0.0
2017-08-20,ETHKRW,417300,417300,417300,417300,0.0,0.0
2017-08-19,ETHKRW,417300,417300,417300,417300,0.0,0.0
2017-08-18,ETHKRW,417300,417300,417300,417300,0.0,0.0
2017-08-17,ETHKRW,417300,417300,417300,417300,0.0,0.0
2017-08-16,ETHKRW,417300,417300,417300,417300,0.0,0.0
2017-08-15,ETHKRW,417300,417300,417300,417300,0.0,0.0
2017-08-14,ETHKRW,417300,417300,417300,417300,0.0,0.0
2017-08-13,ETHKRW,417300,417300,417300,417300,0.0,0.0
2017-08-12,ETHKRW,417300,417300,417300,417300,0.0,0.0
2017-08-11,ETHKRW,417300,417300,417300,417300,0.0,0.0
2017-08-10,ETHKRW,417300,417300,417300,417300,0.0,0.0
2017-08-09,ETHKRW,417300,417300,417300,417300,0.0,0.0
2017-08-08,ETHKRW,417300,417300,417300,417300,0.0,0.0
2017-08-07,ETHKRW,417300,417300,417300,417300,0.0,0.0
2017-08-06,ETHKRW,417300,417300,417300,417300,0.0,0.0
2017-08-05,ETHKRW,417300,417300,417300,417300,0.0,0.0
2017-08-04,ETHKRW,417300,417300,417300,417300,0.0,0.0
2017-08-03,ETHKRW,417300,417300,417300,417300,0.0,0.0
2017-08-02,ETHKRW,417300,417300,417300,417300,0.0,0.0
2017-08-01,ETHKRW,417300,417300,417300,417300,0.0,0.0
2017-07-31,ETHKRW,417300,417300,417300,417300,0.0,0.0
2017-07-30,ETHKRW,417300,417300,417300,417300,0.0,0.0
2017-07-29,ETHKRW,417300,417300,417300,417300,0.0,0.0
2017-07-28,ETHKRW,417300,417300,417300,417300,0.0,0.0
2017-07-27,ETHKRW,417300,417300,417300,417300,0.0,0.0
2017-07-26,ETHKRW,417300,417300,417300,417300,0.0,0.0
2017-07-25,ETHKRW,417300,417300,417300,417300,0.0,0.0
2017-07-24,ETHKRW,417300,417300,417300,417300,0.0,0.0
2017-07-23,ETHKRW,417300,417300,417300,417300,0.0,0.0
2017-07-22,ETHKRW,417300,417300,417300,417300,0.0,0.0
2017-07-21,ETHKRW,417300,417300,417300,417300,0.0,0.0
2017-07-20,ETHKRW,417300,417300,417300,417300,0.0,0.0
2017-07-19,ETHKRW,417300,417300,417300,417300,0.0,0.0
2017-07-18,ETHKRW,417300,417300,417300,417300,0.0,0.0
2017-07-17,ETHKRW,417300,417300,417300,417300,0.0,0.0
2017-07-16,ETHKRW,417300,417300,417300,417300,0.0,0.0
2017-07-15,ETHKRW,417300,417300,417300,417300,0.0,0.0
2017-07-14,ETHKRW,417300,417300,417300,417300,0.0,0.0
2017-07-13,ETHKRW,417300,417300,417300,417300,0.0,0.0
2017-07-12,ETHKRW,417300,417300,417300,417300,0.0,0.0
2017-07-11,ETHKRW,417300,417300,417300,417300,0.0,0.0
2017-07-10,ETHKRW,417300,417300,417300,417300,0.0,0.0
2017-07-09,ETHKRW,417300,417300,417300,417300,0.0,0.0
2017-07-08,ETHKRW,417300,417300,417300,417300,0.0,0.0
2017-07-07,ETHKRW,417300,417300,417300,417300,0.0,0.0
2017-07-06,ETHKRW,417300,417300,417300,417300,0.0,0.0
2017-07-05,ETHKRW,417300,417300,417300,417300,0.0,0.0
2017-07-04,ETHKRW,417300,417300,417300,417300,0.0,0.0
2017-07-03,ETHKRW,417300,417300,417300,417300,0.0,0.0
2017-07-02,ETHKRW,417300,417300,417300,417300,0.0,0.0
2017-07-01,ETHKRW,417300,417300,417300,417300,0.0,0.0
2017-06-30,ETHKRW,417300,417300,417300,417300,0.0,0.0
