Created on 08-07-2019,https://www.CryptoDataDownload.com
Date,Symbol,Open,High,Low,Close,Volume BTC,Volume KRW
2018-08-22,BTCKRW,7408000,7790000,7196000,7276000,3035.48,22829280127.52
2018-08-21,BTCKRW,7262000,7449000,7248000,7408000,1488.67,10949943205.51
2018-08-20,BTCKRW,7440000,7490000,7240000,7262000,1333.16,9851798341.9
2018-08-19,BTCKRW,7399000,7516000,7303000,7440000,965.44,7146888329.31
2018-08-18,BTCKRW,7501000,7580000,7295000,7399000,1390.53,10324272590.18
2018-08-17,BTCKRW,7342000,7535000,7312000,7501000,2143.69,15978791371.57
2018-08-16,BTCKRW,7323000,7479000,7259000,7342000,1678.83,12343878678.15
2018-08-15,BTCKRW,7247000,7634000,7231000,7323000,2413.89,17852795736.89
2018-08-14,BTCKRW,7389000,7391000,6959000,7247000,3301.41,23498497094.18
2018-08-13,BTCKRW,7385000,7638000,7280000,7389000,2205.81,16432877573.68
2018-08-12,BTCKRW,7182000,7182000,7182000,7182000,0.0,0.0
2018-08-11,BTCKRW,7220000,7249000,7111000,7182000,1063.55,7644737194.96
2018-08-10,BTCKRW,7546000,7625000,7051000,7220000,2631.01,19422674401.9
2018-08-09,BTCKRW,7316000,7666000,7215000,7546000,2521.75,18746916799.76
2018-08-08,BTCKRW,7750000,7774000,7201000,7316000,3606.89,27061015600.18
2018-08-07,BTCKRW,7975000,8210000,7720000,7750000,2812.12,22501448319.19
2018-08-06,BTCKRW,8080000,8212000,7900000,7975000,2013.66,16230157166.67
2018-08-05,BTCKRW,8058000,8193000,7930000,8080000,1882.36,15161935324.32
2018-08-04,BTCKRW,8474000,8582000,7980000,8058000,2478.0,20428493750.36
2018-08-03,BTCKRW,8674000,8674000,8343000,8474000,2052.87,17381840239.38
2018-08-02,BTCKRW,8685000,8806000,8560000,8674000,1734.17,15071670340.05
2018-08-01,BTCKRW,8735000,8775000,8450000,8685000,2177.46,18723314642.81
2018-07-31,BTCKRW,9224000,9225000,7135000,8735000,2782.0,24745608029.48
2018-07-30,BTCKRW,9185000,9250000,8856000,9224000,1722.27,15691993887.46
2018-07-29,BTCKRW,9210000,9280000,9124000,9185000,1084.36,9961685848.02
2018-07-28,BTCKRW,9100000,9210000,9025000,9210000,1070.81,9781258849.7
2018-07-27,BTCKRW,8935000,9225000,8796000,9100000,2590.44,23231087043.75
2018-07-26,BTCKRW,9150000,9279000,8780000,8935000,2744.74,24904515793.37
2018-07-25,BTCKRW,9196000,9393000,9020000,9150000,2266.19,20792106059.66
2018-07-24,BTCKRW,8751000,9541000,8702000,9196000,5355.08,48769470033.65
2018-07-23,BTCKRW,8324000,8849000,8280000,8751000,3263.77,28192527511.45
2018-07-22,BTCKRW,8384000,8524000,8261000,8324000,2041.14,17161348797.4
2018-07-21,BTCKRW,8351000,8424000,8199000,8384000,1831.6,15229935287.48
2018-07-20,BTCKRW,8435000,8695000,8286000,8351000,3708.99,31285465121.97
2018-07-19,BTCKRW,8300000,8542000,8150000,8435000,3162.98,26286966940.24
2018-07-18,BTCKRW,8031000,8380000,8018000,8300000,5040.88,41432164789.19
2018-07-17,BTCKRW,7474000,8120000,7403000,8031000,4268.4,32873836121.61
2018-07-16,BTCKRW,7192000,7480000,7151000,7474000,5014.29,36702618740.52
2018-07-15,BTCKRW,7119000,7244000,7103000,7192000,1506.37,10821220967.75
2018-07-14,BTCKRW,7071000,7180000,7029000,7119000,1638.52,11623733859.28
2018-07-13,BTCKRW,7101000,7179000,6970000,7071000,2487.89,17633468331.93
2018-07-12,BTCKRW,7236000,7236000,6950000,7101000,2399.83,16969260768.4
2018-07-11,BTCKRW,7143000,7263000,7136000,7236000,3003.52,21670986347.0
2018-07-10,BTCKRW,7486000,7526000,7138000,7143000,3743.06,27432744280.25
2018-07-09,BTCKRW,7494000,7610000,7455000,7486000,3747.05,28114700963.45
2018-07-08,BTCKRW,7544000,7567000,7462000,7494000,5073.61,38125300210.72
2018-07-07,BTCKRW,7486000,7616000,7350000,7544000,5646.8,41888860669.34
2018-07-06,BTCKRW,7281000,7500000,7241000,7486000,5159.6,37937196254.21
2018-07-05,BTCKRW,7268000,7381000,7189000,7281000,4583.03,33435423369.66
2018-07-04,BTCKRW,7205000,7420000,7044000,7268000,5002.28,36221624602.89
2018-07-03,BTCKRW,7252000,7355000,7152000,7205000,6573.83,47788564222.99
2018-07-02,BTCKRW,7068000,7350000,6991000,7252000,5001.68,36052873400.82
2018-07-01,BTCKRW,7147000,7194000,6980000,7068000,5453.96,38554299212.21
2018-06-30,BTCKRW,6950000,7278000,6942000,7147000,3543.38,25214388600.1
2018-06-29,BTCKRW,6654000,7089000,6580000,6950000,3491.53,23507892781.77
2018-06-28,BTCKRW,6923000,6966000,6630000,6654000,2976.43,20392837428.68
2018-06-27,BTCKRW,6872000,6987000,6825000,6923000,1936.35,13369213450.32
2018-06-26,BTCKRW,7037000,7059000,6858000,6872000,2030.24,14171812124.45
2018-06-25,BTCKRW,6978000,7129000,6870000,7037000,2726.69,19081854182.44
2018-06-24,BTCKRW,7015000,7119000,6603000,6978000,3761.14,25727845510.99
2018-06-23,BTCKRW,6909000,7100000,6852000,7015000,2585.76,18017369014.51
2018-06-22,BTCKRW,7476000,7500000,6810000,6909000,4639.3,33082519415.25
2018-06-21,BTCKRW,7469000,7519000,7389000,7476000,1776.34,13235809585.81
2018-06-20,BTCKRW,7504000,7512000,7073000,7469000,4505.9,32667446781.32
2018-06-19,BTCKRW,7449000,7600000,7408000,7504000,4872.35,36419917313.59
2018-06-18,BTCKRW,7213000,7500000,7122000,7449000,3955.71,28755549774.73
2018-06-17,BTCKRW,7270000,7320000,7190000,7213000,2028.55,14733380991.11
2018-06-16,BTCKRW,7293000,7351000,7109000,7270000,2847.73,20601676467.9
2018-06-15,BTCKRW,7360000,7400000,7214000,7304000,4804.86,35099107247.87
2018-06-14,BTCKRW,7030000,7380000,6981000,7360000,7429.87,53471643012.27
2018-06-13,BTCKRW,7349000,7385000,6903000,7030000,6735.96,48400347053.73
2018-06-12,BTCKRW,7640000,7673000,7275000,7349000,6832.9,51365015040.22
2018-06-11,BTCKRW,7583000,7656000,7388000,7640000,7045.25,52899850813.18
2018-06-10,BTCKRW,8240000,8243000,7440000,7583000,7545.69,59000366189.05
2018-06-09,BTCKRW,8337000,8370000,8210000,8240000,2838.37,23627504487.87
2018-06-08,BTCKRW,8366000,8375000,8269000,8337000,3809.57,31694315502.73
2018-06-07,BTCKRW,8353000,8431000,8320000,8366000,3872.32,32429764485.27
2018-06-06,BTCKRW,8349000,8400000,8200000,8353000,4002.53,33271923713.93
2018-06-05,BTCKRW,8251000,8380000,8121000,8349000,4262.04,35031530873.66
2018-06-04,BTCKRW,8419000,8475000,8203000,8251000,4629.53,38517118141.5
2018-06-03,BTCKRW,8329000,8441000,8300000,8419000,4005.92,33578432826.38
2018-06-02,BTCKRW,8279000,8405000,8218000,8329000,4275.28,35548996042.13
2018-06-01,BTCKRW,8274000,8350000,8119000,8279000,4635.54,38238945117.08
2018-05-31,BTCKRW,8200000,8363000,8090000,8274000,6092.39,50358223038.54
2018-05-30,BTCKRW,8307000,8410000,8070000,8200000,6931.24,57359944993.24
2018-05-29,BTCKRW,7893000,8356000,7833000,8307000,7304.27,59067813103.26
2018-05-28,BTCKRW,8175000,8275000,7863000,7893000,7029.84,56875646285.5
2018-05-27,BTCKRW,8164000,8210000,8050000,8175000,3074.53,24989452198.44
2018-05-26,BTCKRW,8320000,8428000,8120000,8164000,3708.18,30725203779.57
2018-05-25,BTCKRW,8894000,8894000,8204000,8320000,1531.97,12668477290.15
2018-05-24,BTCKRW,8894000,8894000,8894000,8894000,0.0,0.0
2018-05-23,BTCKRW,8949000,9024000,8822000,8894000,5765.87,51283047410.61
2018-05-22,BTCKRW,9331000,9348000,8949000,8949000,6172.0,56635124319.29
2018-05-21,BTCKRW,9373000,9460000,9250000,9331000,5333.31,49915203712.76
2018-05-20,BTCKRW,9100000,9404000,9040000,9373000,4889.87,44958253408.62
2018-05-19,BTCKRW,9169000,9287000,9061000,9100000,4069.22,37241758982.03
2018-05-18,BTCKRW,9068000,9212000,8880000,9169000,6572.21,59344683702.71
2018-05-17,BTCKRW,9303000,9389000,9005000,9068000,6904.08,63739870409.55
2018-05-16,BTCKRW,9511000,9530000,9032000,9303000,8685.78,80432034889.03
2018-05-15,BTCKRW,9790000,9870000,9471000,9511000,8574.3,83066971597.74
2018-05-14,BTCKRW,9807000,9930000,9380000,9791000,9721.55,93771382420.2
2018-05-13,BTCKRW,9491000,9841000,9343000,9807000,6087.76,58435094994.31
2018-05-12,BTCKRW,9252000,9648000,9050000,9491000,9574.86,89621303003.36
2018-05-11,BTCKRW,9990000,9995000,8937000,9252000,12092.06,115655552126.67
2018-05-10,BTCKRW,10391000,10458000,9921000,9990000,6964.78,71504498323.7
2018-05-09,BTCKRW,10233000,10425000,9936000,10391000,7306.27,74483723014.0
2018-05-08,BTCKRW,10437000,10490000,10113000,10233000,6637.28,68422063404.16
2018-05-07,BTCKRW,10690000,10696000,10261000,10437000,8337.94,86695352413.8
2018-05-06,BTCKRW,10830000,10959000,10491000,10690000,7672.3,82175974053.1
2018-05-05,BTCKRW,10662000,10892000,10617000,10830000,7159.21,76978335665.38
2018-05-04,BTCKRW,10673000,10770000,10501000,10662000,8761.17,93146979443.23
2018-05-03,BTCKRW,10032000,10799000,10001000,10673000,12969.84,133292815109.88
2018-05-02,BTCKRW,9888000,10074000,9830000,10032000,7164.28,71382993694.17
2018-05-01,BTCKRW,10119000,10145000,9741000,9888000,9057.73,89696655747.14
2018-04-30,BTCKRW,10206000,10288000,9988000,10119000,10453.99,106007626198.39
2018-04-29,BTCKRW,10043000,10270000,9900000,10206000,10063.81,102012591939.62
2018-04-28,BTCKRW,9807000,10124000,9734000,10043000,8495.91,85063413555.02
2018-04-27,BTCKRW,10128000,10176000,9760000,9807000,10018.52,100748331287.16
2018-04-26,BTCKRW,9804000,10164000,9500000,10128000,14256.06,139693565444.63
2018-04-25,BTCKRW,10540000,10745000,9710000,9804000,16610.86,169362071738.25
2018-04-24,BTCKRW,9757000,10680000,9730000,10540000,14188.7,143441891514.08
2018-04-23,BTCKRW,9594000,9757000,9551000,9757000,9306.75,90122956861.83
2018-04-22,BTCKRW,9711000,9720000,9502000,9594000,8668.27,83387375497.52
2018-04-21,BTCKRW,9568000,9820000,9276000,9711000,12315.64,117566889380.54
2018-04-20,BTCKRW,8986000,9669000,8820000,9568000,14855.78,135567082039.48
2018-04-19,BTCKRW,8648000,9020000,8601000,8986000,14204.19,125402202318.18
2018-04-18,BTCKRW,8464000,8670000,8450000,8648000,10028.61,86048511319.48
2018-04-17,BTCKRW,8652000,8670000,8420000,8464000,9567.13,81975447112.34
2018-04-16,BTCKRW,8647000,8820000,8456000,8652000,10022.83,86250869168.43
2018-04-15,BTCKRW,8340000,8700000,8255000,8647000,9381.71,79692164750.05
2018-04-14,BTCKRW,8373000,8549000,8150000,8340000,10186.39,85330581331.85
2018-04-13,BTCKRW,8130000,8611000,7944000,8373000,17140.3,142271716365.64
2018-04-12,BTCKRW,7428000,8286000,7250000,8130000,20092.79,155555743250.09
2018-04-11,BTCKRW,7405000,7490000,7350000,7428000,9806.54,72595439984.56
2018-04-10,BTCKRW,7443000,7452000,7270000,7405000,8015.4,59007868607.77
2018-04-09,BTCKRW,7609000,7750000,7272000,7443000,11946.55,90117155624.45
2018-04-08,BTCKRW,7524000,7666000,7498000,7609000,7187.45,54500492518.29
2018-04-07,BTCKRW,7266000,7679000,7229000,7524000,9357.3,70177938722.53
2018-04-06,BTCKRW,7395000,7480000,7150000,7266000,8924.03,65182637932.51
2018-04-05,BTCKRW,7503000,7603000,7200000,7395000,17321.15,128865760665.23
2018-04-04,BTCKRW,8095000,8112000,7412000,7503000,13775.34,107149340701.2
2018-04-03,BTCKRW,7704000,8185000,7655000,8095000,14645.2,116890554955.81
2018-04-02,BTCKRW,7476000,7817000,7397000,7704000,11044.77,84355145023.69
2018-04-01,BTCKRW,7682000,7784000,7094000,7476000,11309.25,84110426984.49
2018-03-31,BTCKRW,7594000,7930000,7523000,7682000,12683.51,98237707421.29
2018-03-30,BTCKRW,7884000,8076000,7433000,7594000,19518.25,150058747308.92
2018-03-29,BTCKRW,8719000,8755000,7763000,7884000,14797.3,122094776211.49
2018-03-28,BTCKRW,8638000,8900000,8571000,8719000,8185.9,71289622311.29
2018-03-27,BTCKRW,9045000,9119000,8520000,8638000,11530.66,101348738390.0
2018-03-26,BTCKRW,9466000,9547000,8800000,9045000,11671.73,106483931291.88
2018-03-25,BTCKRW,9551000,9668000,9403000,9466000,8247.82,78541887140.94
2018-03-24,BTCKRW,9861000,9936000,9524000,9551000,10801.97,105955185776.44
2018-03-23,BTCKRW,9771000,9861000,9271000,9861000,13213.43,125608451375.91
2018-03-22,BTCKRW,9906000,10056000,9492000,9771000,12495.64,122211522283.35
2018-03-21,BTCKRW,9829000,10149000,9742000,9906000,16435.56,163874732358.24
2018-03-20,BTCKRW,9714000,10010000,9130000,9829000,19536.12,187007636083.25
2018-03-19,BTCKRW,8984000,9746000,8900000,9714000,20417.47,188930551689.54
2018-03-18,BTCKRW,8653000,9057000,8064000,8984000,18075.68,152498626474.1
2018-03-17,BTCKRW,9050000,9150000,8550000,8653000,10890.17,96658581811.97
2018-03-16,BTCKRW,9100000,9324000,8767000,9050000,14611.38,132617170556.65
2018-03-15,BTCKRW,9141000,9306000,8450000,9100000,21283.6,189558914879.94
2018-03-14,BTCKRW,10139000,10273000,8910000,9141000,19950.04,192319109002.39
2018-03-13,BTCKRW,10205000,10380000,9870000,10139000,17664.09,179046320668.26
2018-03-12,BTCKRW,10493000,10864000,9870000,10205000,18213.14,189876993883.46
2018-03-11,BTCKRW,9892000,10670000,9550000,10493000,17405.31,175612779701.38
2018-03-10,BTCKRW,10396000,10549000,9801000,9892000,15177.15,156136810944.84
2018-03-09,BTCKRW,10465000,10634000,9306000,10396000,24885.38,248083821379.68
2018-03-08,BTCKRW,11147000,11310000,10450000,10465000,18930.04,206238682043.95
2018-03-07,BTCKRW,11999000,12224000,10900000,11147000,22041.33,256051451810.91
2018-03-06,BTCKRW,12710000,12710000,11900000,11999000,15102.33,186207809872.36
2018-03-05,BTCKRW,12571000,12878000,12460000,12710000,13235.2,167309069690.77
2018-03-04,BTCKRW,12799000,12817000,12253000,12571000,15917.88,198586294516.76
2018-03-03,BTCKRW,12444000,12807000,12385000,12799000,14586.71,184022060473.29
2018-03-02,BTCKRW,12186000,12550000,12134000,12444000,18596.68,229467343067.12
2018-03-01,BTCKRW,11831000,12268000,11600000,12186000,12269.98,145956795370.14
2018-02-28,BTCKRW,11921000,12395000,11770000,11831000,16509.26,198553034882.58
2018-02-27,BTCKRW,11750000,12147000,11415000,11921000,17994.06,212807196459.73
2018-02-26,BTCKRW,11218000,11900000,10812000,11750000,19380.17,220315056278.12
2018-02-25,BTCKRW,11519000,11580000,10813000,11218000,14748.05,166167914341.11
2018-02-24,BTCKRW,12048000,12339000,11250000,11519000,18265.26,215232515314.42
2018-02-23,BTCKRW,11726000,12180000,11290000,12048000,22713.5,267167667961.39
2018-02-22,BTCKRW,12808000,13035000,11656000,11726000,25192.21,309481387294.28
2018-02-21,BTCKRW,13500000,13624000,12350000,12808000,29157.32,380046547844.2
2018-02-20,BTCKRW,12663000,14150000,12660000,13500000,23352.39,311177655789.4
2018-02-19,BTCKRW,11961000,12688000,11840000,12663000,15798.43,194032315018.15
2018-02-18,BTCKRW,12359000,12750000,11500000,11961000,26166.54,318675145359.4
2018-02-17,BTCKRW,11431000,12370000,11370000,12359000,19520.22,233386029167.68
2018-02-16,BTCKRW,11370000,11721000,11150000,11431000,11926.55,136170654994.54
2018-02-15,BTCKRW,10461000,11471000,10382000,11370000,16304.58,179783287077.95
2018-02-14,BTCKRW,9878000,10500000,9855000,10461000,11316.15,115665670694.17
2018-02-13,BTCKRW,10137000,10200000,9650000,9878000,6635.82,65559919466.19
2018-02-12,BTCKRW,9295000,10220000,9295000,10137000,11854.94,116600779681.19
2018-02-11,BTCKRW,9930000,9959000,9037000,9295000,13316.66,125488621968.5
2018-02-10,BTCKRW,9975000,10680000,9501000,9930000,15852.92,160365367951.07
2018-02-09,BTCKRW,9472000,9985000,9051000,9975000,13915.08,131039415407.42
2018-02-08,BTCKRW,8382000,9620000,8365000,9472000,15371.62,141045860118.28
2018-02-07,BTCKRW,8592000,9197000,7970000,8382000,16170.4,139126510285.51
2018-02-06,BTCKRW,7808000,8701000,6600000,8592000,23386.02,175108127014.73
2018-02-05,BTCKRW,8962000,9250000,7635000,7808000,15490.4,130815341477.21
2018-02-04,BTCKRW,9540000,10095000,8736000,8962000,11710.73,110860203285.73
2018-02-03,BTCKRW,9425000,9980000,8500000,9540000,11527.86,106419379774.55
2018-02-02,BTCKRW,10060000,10083000,7686000,9425000,20974.02,187696406161.1
2018-02-01,BTCKRW,11441000,11477000,9911000,10060000,12350.65,131615378128.96
2018-01-31,BTCKRW,11581000,11716000,10555000,11441000,8735.48,98235285858.58
2018-01-30,BTCKRW,12849000,12930000,11358000,11581000,9267.78,113005703308.02
2018-01-29,BTCKRW,13290000,13430000,12581000,12849000,8069.1,104509314956.24
2018-01-28,BTCKRW,12862000,13510000,12820000,13290000,10641.42,141022060205.26
2018-01-27,BTCKRW,12868000,13022000,12320000,12862000,8610.59,109550400984.76
2018-01-26,BTCKRW,12948000,13153000,11520000,12868000,15211.66,191068943929.03
2018-01-25,BTCKRW,13469000,13843000,12750000,12948000,10870.99,143729428607.97
2018-01-24,BTCKRW,13082000,13648000,12575000,13469000,14059.64,183476749606.49
2018-01-23,BTCKRW,13950000,14020000,12270000,13082000,16274.58,214206187752.85
2018-01-22,BTCKRW,14595000,14837000,12820000,13950000,14960.38,207500726004.47
2018-01-21,BTCKRW,16785000,16865000,13888000,14595000,13003.7,193051752487.47
2018-01-20,BTCKRW,15300000,17300000,15194000,16785000,19201.7,314500740111.27
2018-01-19,BTCKRW,14820000,15324000,14300000,15300000,13545.76,201177455624.99
2018-01-18,BTCKRW,14780000,16390000,13554000,14820000,18058.31,266267110112.98
2018-01-17,BTCKRW,14300000,15610000,11700000,14780000,21121.42,281170939482.35
2018-01-16,BTCKRW,19029000,19091000,12339000,14300000,20632.25,329122217031.91
2018-01-15,BTCKRW,19142000,19950000,18380000,19029000,11323.31,217822700306.6
2018-01-14,BTCKRW,20711000,20998000,18350000,19142000,9314.1,181199776400.75
2018-01-13,BTCKRW,20316000,21173000,20031000,20711000,10848.25,223949752669.94
2018-01-12,BTCKRW,19147000,20700000,18252000,20316000,11910.45,229643318510.24
2018-01-11,BTCKRW,20500000,21124000,17510000,19147000,13753.86,266546705804.14
2018-01-10,BTCKRW,22595000,22900000,19655000,20500000,12370.06,266893406711.92
2018-01-09,BTCKRW,23737000,24402000,21700000,22595000,11846.48,273288388670.03
2018-01-08,BTCKRW,24928000,25125000,22561000,23737000,10470.3,254173770422.06
2018-01-07,BTCKRW,24771000,25490000,24270000,24928000,8564.21,213803157720.04
2018-01-06,BTCKRW,25026000,25766000,23314000,24771000,20011.07,490192742335.14
2018-01-05,BTCKRW,21576000,25988000,21046000,25026000,25288.81,583852712090.45
2018-01-04,BTCKRW,20419000,21830000,19891000,21576000,14729.72,303316422281.41
2018-01-03,BTCKRW,19838000,20810000,19800000,20419000,15672.22,318258683425.39
2018-01-02,BTCKRW,18655000,20800000,18570000,19838000,17461.95,337063851780.04
2018-01-01,BTCKRW,19208000,19296000,18362000,18655000,10240.01,193620329149.06
2017-12-31,BTCKRW,18271000,19500000,18200000,19208000,13140.28,247117699047.56
2017-12-30,BTCKRW,19229000,19300000,18000000,18271000,12728.33,237659865030.66
2017-12-29,BTCKRW,19456000,19577000,18669000,19229000,16464.56,313609798778.7
2017-12-28,BTCKRW,21851000,21920000,18500000,19456000,20740.39,409270794167.03
2017-12-27,BTCKRW,21384000,22456000,21002000,21851000,21626.7,469610777252.78
2017-12-26,BTCKRW,19338000,21995000,19215000,21384000,28375.82,593379557222.55
2017-12-25,BTCKRW,18991000,19470000,18785000,19338000,14527.05,277835952972.61
2017-12-24,BTCKRW,19157000,19250000,17544000,18991000,15702.45,291917818355.57
2017-12-23,BTCKRW,18300000,19637000,17880000,19157000,19283.29,364538601481.48
2017-12-22,BTCKRW,20330000,20676000,15700000,18300000,25155.32,459405479831.81
2017-12-21,BTCKRW,21040000,21800000,19150000,20330000,18666.08,390963837385.04
2017-12-20,BTCKRW,21643000,21969000,20132000,21040000,23722.63,502463659989.19
2017-12-19,BTCKRW,21850000,22464000,20502000,21643000,21050.35,457963164245.4
2017-12-18,BTCKRW,21832000,22099000,20900000,21850000,22958.3,497285166720.09
2017-12-17,BTCKRW,22111000,22884000,20975000,21832000,25465.58,560633248773.38
2017-12-16,BTCKRW,20031000,22505000,19850000,22111000,24122.02,504061058661.98
2017-12-15,BTCKRW,18644000,21000000,18616000,20031000,26437.64,530000795485.38
2017-12-14,BTCKRW,18220000,19400000,18092000,18644000,22035.64,407736643831.96
2017-12-13,BTCKRW,18767000,19124000,17750000,18220000,21776.67,402824327799.29
2017-12-12,BTCKRW,19191000,19499000,18600000,18767000,25124.08,481105412725.23
2017-12-11,BTCKRW,17441000,19900000,17301000,19191000,28528.19,543775233112.26
2017-12-10,BTCKRW,17751000,18290000,13911000,17441000,35118.64,558565105449.53
2017-12-09,BTCKRW,20050000,20267000,15420000,17751000,38259.3,673354013422.33
2017-12-08,BTCKRW,23880000,24979000,16297000,20050000,29394.13,605714050859.12
2017-12-07,BTCKRW,18517000,23956000,18000000,23880000,32146.28,642992985081.07
2017-12-06,BTCKRW,14655000,19500000,14636000,18517000,35019.87,565117748375.82
2017-12-05,BTCKRW,13599000,14803000,13558000,14655000,29486.09,415366015638.39
2017-12-04,BTCKRW,13130000,13619000,13101000,13599000,22347.88,298835652870.99
2017-12-03,BTCKRW,12878000,13456000,12741000,13130000,25529.32,333871671496.71
2017-12-02,BTCKRW,12500000,13091000,12462000,12878000,30631.04,392511197627.57
2017-12-01,BTCKRW,11944000,12580000,11210000,12500000,40464.82,482592919023.54
2017-11-30,BTCKRW,11190000,12560000,10135000,11944000,49364.2,566386969308.91
2017-11-29,BTCKRW,11945000,13550000,10700000,11190000,42956.83,537663437105.94
2017-11-28,BTCKRW,11242000,11949000,11096000,11945000,33872.86,389924499698.14
2017-11-27,BTCKRW,10300000,11262000,10300000,11242000,28878.94,313996227215.14
2017-11-26,BTCKRW,9801000,10756000,9730000,10300000,34654.29,352296262046.66
2017-11-25,BTCKRW,9186000,9860000,9037000,9801000,23996.63,225284009126.08
2017-11-24,BTCKRW,8859000,9630000,8847000,9195000,25935.16,236385058761.63
2017-11-23,BTCKRW,9026000,9090000,8857000,8859000,24206.38,217526758795.46
2017-11-22,BTCKRW,8893000,9154000,8880000,9026000,20888.23,188473527722.3
2017-11-21,BTCKRW,8901000,9069000,8550000,8893000,25060.96,222468744224.6
2017-11-20,BTCKRW,8753000,9031000,8662000,8901000,22668.81,200242531220.89
2017-11-19,BTCKRW,8568000,8793000,8455000,8753000,20902.94,179965432935.03
2017-11-18,BTCKRW,8504000,8635000,8300000,8568000,29272.57,248786271463.07
2017-11-17,BTCKRW,8628000,8821000,8389000,8504000,36775.31,318526493556.1
2017-11-16,BTCKRW,8295000,8746000,8150000,8628000,39485.24,331280602870.82
2017-11-15,BTCKRW,7530000,8365000,7526000,8295000,44496.27,354613736704.82
2017-11-14,BTCKRW,7430000,7638000,7400000,7530000,25910.73,194582261419.78
2017-11-13,BTCKRW,6900000,7875000,6870000,7430000,52138.57,384219217232.59
2017-11-12,BTCKRW,7173000,7455000,6430000,6900000,40719.8,283647128682.98
2017-11-11,BTCKRW,7461000,7869000,7000000,7173000,39824.12,294391620093.47
2017-11-10,BTCKRW,8196000,8259000,7225000,7461000,46907.38,367118295164.66
2017-11-09,BTCKRW,8325000,8327000,8010000,8196000,28806.8,235103795622.1
2017-11-08,BTCKRW,8210000,8699000,8120000,8325000,29378.23,244980497833.81
2017-11-07,BTCKRW,8050000,8331000,8050000,8210000,17079.34,139996230304.3
2017-11-06,BTCKRW,8429000,8446000,8033000,8050000,23669.03,196288711433.67
2017-11-05,BTCKRW,8320000,8627000,8254000,8429000,21034.87,177753892926.53
2017-11-04,BTCKRW,8102000,8397000,7600000,8320000,18588.58,151681424214.38
2017-11-03,BTCKRW,8195000,8440000,8026000,8102000,24187.6,199567603659.9
2017-11-02,BTCKRW,7711000,8650000,7700000,8195000,36593.41,296490870907.95
2017-11-01,BTCKRW,7389000,7719000,7241000,7711000,26065.01,193226044678.83
2017-10-31,BTCKRW,6943000,7433000,6934000,7389000,23358.48,166534577049.3
2017-10-30,BTCKRW,6933000,6990000,6820000,6943000,16782.28,116150536411.61
2017-10-29,BTCKRW,6619000,7080000,6612000,6933000,21825.53,147651916904.04
2017-10-28,BTCKRW,6661000,6775000,6593000,6619000,13206.92,88019690396.37
2017-10-27,BTCKRW,6770000,6887000,6600000,6661000,17777.32,119957011114.9
2017-10-26,BTCKRW,6625000,6849000,6540000,6770000,22526.3,150663690851.48
2017-10-25,BTCKRW,6387000,6646000,6181000,6625000,24992.58,160383960118.17
2017-10-24,BTCKRW,6985000,7008000,6330000,6387000,32179.06,211244466149.84
2017-10-23,BTCKRW,6966000,7046000,6704000,6985000,32858.87,226147523965.92
2017-10-22,BTCKRW,6905000,6988000,6677000,6966000,29294.2,200612339104.56
2017-10-21,BTCKRW,6882000,7193000,500,6905000,30519.32,213876255338.82
2017-10-20,BTCKRW,6498000,6923000,6400000,6882000,24340.85,162060004942.32
2017-10-19,BTCKRW,6378000,6531000,6270000,6498000,22208.83,143308226805.48
2017-10-18,BTCKRW,6395000,6448000,5843000,6378000,29982.61,184643333723.32
2017-10-17,BTCKRW,6450000,6474000,6300000,6395000,16760.26,106994664009.1
2017-10-16,BTCKRW,6436000,6484000,6281000,6450000,19431.19,124019801012.62
2017-10-15,BTCKRW,6634000,6686000,6153000,6436000,26458.23,169365604614.52
2017-10-14,BTCKRW,6443000,6649000,6340000,6634000,20974.45,135681892774.61
2017-10-13,BTCKRW,6384000,6982000,500,6443000,45371.53,296708774243.67
2017-10-12,BTCKRW,5544000,6390000,5537000,6384000,34071.71,202330580384.44
2017-10-11,BTCKRW,5517000,5580000,5480000,5544000,11848.59,65470094332.44
2017-10-10,BTCKRW,5496000,5655000,5472000,5517000,19986.46,110939349679.11
2017-10-09,BTCKRW,5239000,5790000,5201000,5496000,22378.23,120992029098.97
2017-10-08,BTCKRW,5023000,5248000,5017000,5239000,13939.92,71275885878.98
2017-10-07,BTCKRW,5001000,5049000,4952000,5023000,6479.73,32366319342.01
2017-10-06,BTCKRW,4939000,5034000,4934000,5001000,8935.07,44497532712.93
2017-10-05,BTCKRW,4902000,4977000,4811000,4939000,10429.83,51153857284.56
2017-10-04,BTCKRW,4977000,4988000,4851000,4902000,10697.47,52584275408.55
2017-10-03,BTCKRW,5020000,5056000,4842000,4977000,16406.34,80978991778.86
2017-10-02,BTCKRW,4958000,5094000,4956000,5020000,19398.62,97738049975.31
2017-10-01,BTCKRW,4891000,4979000,4813000,4958000,16225.52,79407990911.6
2017-09-30,BTCKRW,4658000,4898000,4654000,4891000,14996.11,71550036852.61
2017-09-29,BTCKRW,4592000,4710000,4478000,4658000,14058.27,64828842644.12
2017-09-28,BTCKRW,4654000,4791000,4518000,4592000,21442.01,100138208350.27
2017-09-27,BTCKRW,4320000,4680000,4313000,4654000,15783.25,70873562567.29
2017-09-26,BTCKRW,4319000,4420000,4306000,4320000,10884.61,47479371983.88
2017-09-25,BTCKRW,4153000,4334000,4150000,4319000,13310.24,56481209368.15
