Timestamps are UTC timezone,https://www.CryptoDataDownload.com
Date,Symbol,Open,High,Low,Close,Volume ETH,Volume MXN
2018-04-16 04-PM,ETHMXN,9118.94,9118.94,9000.04,9080,13.4,121018.94
2018-04-16 03-PM,ETHMXN,9200,9200,9010,9118.94,11.81,106948.39
2018-04-16 02-PM,ETHMXN,9040,9200,8950,9200,21.23,192494.42
2018-04-16 01-PM,ETHMXN,9179.67,9218.26,8994,9040,54.82,496135.48
2018-04-16 12-PM,ETHMXN,9250,9376.48,9101,9179.67,45.44,417059.41
2018-04-16 11-AM,ETHMXN,9301,9374.25,9180,9250,13.16,121388.63
2018-04-16 10-AM,ETHMXN,9301,9301,9180,9301,1.24,11366.5
2018-04-16 09-AM,ETHMXN,9180,9398.61,9180,9301,0.9657,9037.42
2018-04-16 08-AM,ETHMXN,9399.54,9399.54,9180,9180,1.09,10008.83
2018-04-16 07-AM,ETHMXN,9181.04,9399.54,9180,9399.54,2.99,27563.62
2018-04-16 06-AM,ETHMXN,9180.01,9421.95,9180,9181.04,6.99,64313.57
2018-04-16 05-AM,ETHMXN,9275.01,9431.63,9180.01,9180.01,24.68,227732.89
2018-04-16 04-AM,ETHMXN,9430,9460,9275.01,9275.01,20.2,189324.24
2018-04-16 03-AM,ETHMXN,9345,9430,9250.01,9430,68.29,637665.16
2018-04-16 02-AM,ETHMXN,9735.18,9735.18,9231.93,9345,43.09,408105.04
2018-04-16 01-AM,ETHMXN,9700,9759.98,9605,9735.18,21.22,205454.61
2018-04-16 12-AM,ETHMXN,9650,9710,9603.66,9700,38.02,366682.64
2018-04-15 11-PM,ETHMXN,9650.61,9674,9590,9650,47.92,462927.57
2018-04-15 10-PM,ETHMXN,9500,9650.61,9438.96,9650.61,37.35,358733.44
2018-04-15 09-PM,ETHMXN,9423.53,9600,9423.53,9500,3.42,32387.46
2018-04-15 08-PM,ETHMXN,9414.65,9607.71,9414.65,9423.53,22.16,212092.24
2018-04-15 07-PM,ETHMXN,9500,9613,9412.02,9414.65,24.41,232911.31
2018-04-15 06-PM,ETHMXN,9614.69,9614.69,9496,9500,5.74,54702.28
2018-04-15 05-PM,ETHMXN,9499,9618.15,9450,9614.69,7.89,75279.07
2018-04-15 04-PM,ETHMXN,9420.36,9624.99,9420.36,9499,14.99,142985.12
2018-04-15 03-PM,ETHMXN,9647.94,9647.94,9412,9420.36,31.32,299068.12
2018-04-15 02-PM,ETHMXN,9511.02,9672.06,9411.01,9647.94,46.42,443144.81
2018-04-15 01-PM,ETHMXN,9351,9673.84,9351,9511.02,14.96,142813.05
2018-04-15 12-PM,ETHMXN,9241.08,9500,9241.08,9351,8.96,84797.18
2018-04-15 11-AM,ETHMXN,9249,9449.99,9241.08,9241.08,43.5,407644.34
2018-04-15 10-AM,ETHMXN,9250,9284.52,9249,9249,1.15,10601.58
2018-04-15 09-AM,ETHMXN,9200,9250,9200,9250,0.05233,484.03
2018-04-15 08-AM,ETHMXN,9200.01,9300.08,9200,9200,0.3646,3359.13
2018-04-15 07-AM,ETHMXN,9350,9350,9200.01,9200.01,0.6225,5734.08
2018-04-15 06-AM,ETHMXN,9349.99,9350,9206.01,9350,2.2,20368.05
2018-04-15 05-AM,ETHMXN,9350,9350,9280,9349.99,0.578,5392.64
2018-04-15 04-AM,ETHMXN,9213.15,9350,9166.7,9350,2.83,26087.75
2018-04-15 03-AM,ETHMXN,9372.59,9372.59,9200,9213.15,2.93,27171.55
2018-04-15 02-AM,ETHMXN,9349.01,9385.64,9164.07,9372.59,5.42,50492.79
2018-04-15 01-AM,ETHMXN,9160,9349.01,9160,9349.01,47.2,437938.39
2018-04-15 12-AM,ETHMXN,9255,9339.5,9150,9160,14.6,135475.66
2018-04-14 11-PM,ETHMXN,9333.14,9333.14,9118.16,9255,2.8,25910.4
2018-04-14 10-PM,ETHMXN,9298,9348.97,9101.15,9333.14,14.84,137358.78
2018-04-14 09-PM,ETHMXN,9232,9298,9060,9298,10.11,93805.49
2018-04-14 08-PM,ETHMXN,9056.23,9297.99,9056.23,9232,27.97,256223.2
2018-04-14 07-PM,ETHMXN,9056.98,9144.01,8866,9056.23,24.53,222457.24
2018-04-14 06-PM,ETHMXN,9000,9058,8853.12,9056.98,12.24,110258.39
2018-04-14 05-PM,ETHMXN,8841.04,9059,8841.04,9000,6.79,60853.3
2018-04-14 04-PM,ETHMXN,8832.01,9074.59,8832.01,8841.04,9.25,83351.94
2018-04-14 03-PM,ETHMXN,8830.01,8997.65,8830.01,8832.01,6.12,54376.92
2018-04-14 02-PM,ETHMXN,9050,9063.21,8830,8830.01,9.5,84260.87
2018-04-14 01-PM,ETHMXN,8910,9090.78,8900,9050,5.19,46621.05
2018-04-14 12-PM,ETHMXN,9104.32,9253.03,8900,8910,6.08,54548.75
2018-04-14 11-AM,ETHMXN,9279.85,9279.85,9025,9104.32,0.2274,2069.05
2018-04-14 10-AM,ETHMXN,9217.11,9279.85,9027,9279.85,4.87,44653.49
2018-04-14 09-AM,ETHMXN,9290,9290,9180.11,9217.11,0.2919,2706.02
2018-04-14 08-AM,ETHMXN,9100.1,9290,9100.1,9290,0.5983,5537.15
2018-04-14 07-AM,ETHMXN,9100,9290,9100,9100.1,5.39,50014.93
2018-04-14 06-AM,ETHMXN,9105,9278.46,9100,9100,0.9598,8735.61
2018-04-14 05-AM,ETHMXN,9200.51,9298.94,9100,9105,9.85,91117.75
2018-04-14 04-AM,ETHMXN,9199.98,9269.53,9100,9200.51,20.85,192756.7
2018-04-14 03-AM,ETHMXN,9269.53,9269.53,9100.77,9199.98,18.77,171252.22
2018-04-14 02-AM,ETHMXN,9199.97,9269.53,9180,9269.53,13.92,128551.92
2018-04-14 01-AM,ETHMXN,9000,9200,8905.02,9199.97,24.78,224495.59
2018-04-14 12-AM,ETHMXN,9147.87,9147.87,8900.03,9000,33.04,294809.42
2018-04-13 11-PM,ETHMXN,8910.15,9359.79,8910.15,9147.87,42.25,387132.43
2018-04-13 10-PM,ETHMXN,9031.46,9031.46,8900.03,8910.15,75.74,674785.14
2018-04-13 09-PM,ETHMXN,8900,9070,8835.01,9031.46,48.47,432754.18
2018-04-13 08-PM,ETHMXN,9375,9389.81,8900,8900,110.71,1004337.95
2018-04-13 07-PM,ETHMXN,9425,9539.99,9351,9375,64.23,605525.7
2018-04-13 06-PM,ETHMXN,9401.01,9539.99,9390,9425,136.58,1299179.53
2018-04-13 05-PM,ETHMXN,9530,9550,9401.01,9401.01,90.51,859090.56
2018-04-13 04-PM,ETHMXN,9500,9607.98,9401,9530,67.19,637208.48
2018-04-13 03-PM,ETHMXN,9446.49,9500,9300.01,9500,58.61,550955.87
2018-04-13 02-PM,ETHMXN,9600,9600,9270.01,9446.49,119.29,1116179.86
2018-04-13 01-PM,ETHMXN,9551,9698.8,9500,9600,175.71,1684307.41
2018-04-13 12-PM,ETHMXN,9499.85,9652.38,9401,9551,118.34,1129100.2
2018-04-13 11-AM,ETHMXN,9180,9499.85,9180,9499.85,40.01,376046.19
2018-04-13 10-AM,ETHMXN,9263.82,9399.22,9153,9180,17.64,162959.81
2018-04-13 09-AM,ETHMXN,9459.15,9500,9240.05,9263.82,8.33,78751.84
2018-04-13 08-AM,ETHMXN,9250,9459.15,9100.05,9459.15,10.71,100216.11
2018-04-13 07-AM,ETHMXN,8984,9250,8900,9250,43.0,388248.53
2018-04-13 06-AM,ETHMXN,8861,8984,8861,8984,5.92,52955.75
2018-04-13 05-AM,ETHMXN,8986.84,8986.84,8820.16,8861,5.99,53274.08
2018-04-13 04-AM,ETHMXN,8994.69,8994.69,8820.15,8986.84,21.07,188207.05
2018-04-13 03-AM,ETHMXN,8852.91,9000,8850.21,8994.69,19.47,173850.94
2018-04-13 02-AM,ETHMXN,8801,8930,8801,8852.91,21.5,191643.2
2018-04-13 01-AM,ETHMXN,8999.32,8999.95,8801,8801,19.2,170276.56
2018-04-13 12-AM,ETHMXN,9119.83,9204.31,8800.17,8999.32,139.51,1267650.54
2018-04-12 11-PM,ETHMXN,8860.15,9149.99,8860,9119.83,152.09,1371084.18
2018-04-12 10-PM,ETHMXN,8901.55,8901.55,8669.89,8860.15,78.05,691324.24
2018-04-12 09-PM,ETHMXN,8536.2,8914.49,8480,8901.55,109.54,950597.47
2018-04-12 08-PM,ETHMXN,8433.66,8536.2,8314,8536.2,46.3,387776.21
2018-04-12 07-PM,ETHMXN,8400.36,8433.66,8302.78,8433.66,51.86,432872.93
2018-04-12 06-PM,ETHMXN,8300.96,8425,8300.96,8400.36,55.96,466606.65
2018-04-12 05-PM,ETHMXN,8249.85,8499.82,8249.85,8300.96,127.69,1063576.13
2018-04-12 04-PM,ETHMXN,8499,8499,8200,8249.85,70.65,592839.67
2018-04-12 03-PM,ETHMXN,8565.32,8597.83,8404.77,8499,36.85,314394.93
2018-04-12 02-PM,ETHMXN,8410,8642.99,8370.02,8565.32,154.15,1312928.67
2018-04-12 01-PM,ETHMXN,8394.94,8546.12,8195.11,8410,62.01,521127.42
2018-04-12 12-PM,ETHMXN,8413.23,8413.24,8180,8394.94,60.57,501397.93
2018-04-12 11-AM,ETHMXN,7650.97,8595.7,7650.97,8413.23,110.71,904522.99
2018-04-12 10-AM,ETHMXN,7746.26,7905.48,7645.12,7650.97,5.05,39305.02
2018-04-12 09-AM,ETHMXN,7799.84,7800,7644.78,7746.26,1.79,13830.85
2018-04-12 08-AM,ETHMXN,7745,7800,7692.01,7799.84,0.2237,1741.15
2018-04-12 07-AM,ETHMXN,7750,7815.23,7640,7745,8.6,65956.84
2018-04-12 06-AM,ETHMXN,7915.15,7961.35,7700,7750,62.98,495288.65
2018-04-12 05-AM,ETHMXN,7989.92,7990,7915.01,7915.15,10.93,86910.97
2018-04-12 04-AM,ETHMXN,7927.25,8000,7927,7989.92,29.41,234744.16
2018-04-12 03-AM,ETHMXN,7970,8000,7902,7927.25,50.42,402477.14
2018-04-12 02-AM,ETHMXN,7980.9,7988.97,7866.09,7970,36.78,291275.79
2018-04-12 01-AM,ETHMXN,7929.38,7989.42,7865,7980.9,17.41,137764.79
2018-04-12 12-AM,ETHMXN,7859.97,7988.15,7751.12,7929.38,21.36,167743.21
2018-04-11 11-PM,ETHMXN,7649.16,7860.49,7648,7859.97,57.34,443716.58
2018-04-11 10-PM,ETHMXN,7739.65,7747,7648.16,7649.16,25.7,198319.46
2018-04-11 09-PM,ETHMXN,7739.21,7744.99,7650,7739.65,26.24,202355.92
2018-04-11 08-PM,ETHMXN,7743.95,7743.95,7638.36,7739.21,30.34,233916.06
2018-04-11 07-PM,ETHMXN,7706.67,7747,7630,7743.95,14.47,111529.01
2018-04-11 06-PM,ETHMXN,7703.79,7720,7606.9,7706.67,40.35,309753.28
2018-04-11 05-PM,ETHMXN,7698.85,7717,7606.64,7703.79,33.64,258809.83
2018-04-11 04-PM,ETHMXN,7680.05,7699,7605.01,7698.85,18.54,142331.75
2018-04-11 03-PM,ETHMXN,7671,7698.99,7614,7680.05,18.5,142108.74
2018-04-11 02-PM,ETHMXN,7690,7699,7670.02,7671,14.47,111080.54
2018-04-11 01-PM,ETHMXN,7649.69,7690,7531.53,7690,11.72,89889.05
2018-04-11 12-PM,ETHMXN,7600,7649.69,7503.03,7649.69,1.85,14012.16
2018-04-11 11-AM,ETHMXN,7560,7641.67,7500.02,7600,29.95,226356.58
2018-04-11 10-AM,ETHMXN,7550.04,7646.97,7550.04,7560,0.7462,5700.09
2018-04-11 09-AM,ETHMXN,7550.04,7550.04,7550.04,7550.04,0.09713,733.37
2018-04-11 08-AM,ETHMXN,7643.1,7669.69,7550.04,7550.04,1.68,12816.94
2018-04-11 07-AM,ETHMXN,7686.79,7686.79,7643.1,7643.1,0.3424,2629.15
2018-04-11 06-AM,ETHMXN,7641.88,7690,7641.88,7686.79,9.1,69866.07
2018-04-11 05-AM,ETHMXN,7599.15,7690,7500,7641.88,18.69,143040.29
2018-04-11 04-AM,ETHMXN,7500,7599.33,7480,7599.15,10.06,75411.25
2018-04-11 03-AM,ETHMXN,7530.85,7649.62,7500,7500,10.73,80902.63
2018-04-11 02-AM,ETHMXN,7629.85,7649.96,7515.27,7530.85,10.43,79270.43
2018-04-11 01-AM,ETHMXN,7620,7649.99,7484.88,7629.85,26.73,203386.54
2018-04-11 12-AM,ETHMXN,7527.16,7635,7527.16,7620,4.12,31289.31
2018-04-10 11-PM,ETHMXN,7636.97,7636.97,7515,7527.16,10.8,81767.8
2018-04-10 10-PM,ETHMXN,7600.3,7664.97,7466.47,7636.97,39.58,298596.73
2018-04-10 09-PM,ETHMXN,7450,7664.99,7450,7600.3,32.49,246275.94
2018-04-10 08-PM,ETHMXN,7494.02,7561.66,7450,7450,34.51,258635.55
2018-04-10 07-PM,ETHMXN,7491,7595,7490.03,7494.02,39.48,297854.66
2018-04-10 06-PM,ETHMXN,7490.1,7550,7490.1,7491,25.42,191400.97
2018-04-10 05-PM,ETHMXN,7559.04,7564.5,7460,7490.1,19.58,147006.06
2018-04-10 04-PM,ETHMXN,7529.85,7564.5,7386.16,7559.04,18.32,137614.9
2018-04-10 03-PM,ETHMXN,7325,7564.03,7320.02,7529.85,51.79,383235.56
2018-04-10 02-PM,ETHMXN,7344.98,7344.98,7250.84,7325,21.49,157326.19
2018-04-10 01-PM,ETHMXN,7257.55,7344.98,7205.37,7344.98,23.55,172343.62
2018-04-10 12-PM,ETHMXN,7250,7343.8,7250,7257.55,0.6777,4944.66
2018-04-10 11-AM,ETHMXN,7250,7250,7250,7250,0.002965,21.5
2018-04-10 10-AM,ETHMXN,7343.79,7343.79,7250,7250,0.1792,1299.44
2018-04-10 09-AM,ETHMXN,7250.15,7343.79,7250.15,7343.79,0.5517,4048.32
2018-04-10 08-AM,ETHMXN,7343.8,7343.8,7250,7250.15,0.4295,3115.8
2018-04-10 07-AM,ETHMXN,7339.73,7343.8,7272,7343.8,1.35,9881.71
2018-04-10 06-AM,ETHMXN,7281.96,7339.73,7280.99,7339.73,1.94,14245.42
2018-04-10 05-AM,ETHMXN,7299.25,7339.73,7280.99,7281.96,2.36,17312.88
2018-04-10 04-AM,ETHMXN,7339.72,7339.73,7250.01,7299.25,8.28,60696.46
2018-04-10 03-AM,ETHMXN,7295.03,7339.73,7210.17,7339.72,22.5,164841.82
2018-04-10 02-AM,ETHMXN,7212.11,7343.68,7212.11,7295.03,19.49,142115.72
2018-04-10 01-AM,ETHMXN,7340,7344,7210.01,7212.11,11.47,83531.64
2018-04-10 12-AM,ETHMXN,7342.97,7344.98,7223.41,7340,2.91,21253.19
2018-04-09 11-PM,ETHMXN,7193.26,7345,7193.26,7342.97,19.24,140534.54
2018-04-09 10-PM,ETHMXN,7278,7343.3,7190,7193.26,8.74,63374.3
2018-04-09 09-PM,ETHMXN,7263.85,7278,7107.01,7278,8.16,58424.42
2018-04-09 08-PM,ETHMXN,7250.01,7302.67,7125.28,7263.85,55.69,403521.92
2018-04-09 07-PM,ETHMXN,7300,7386,7250.01,7250.01,69.0,503455.47
2018-04-09 06-PM,ETHMXN,7250.01,7397.84,7250.01,7300,6.74,49242.72
2018-04-09 05-PM,ETHMXN,7250.55,7399,7134.59,7250.01,15.91,115287.77
2018-04-09 04-PM,ETHMXN,7123.64,7298.97,7123.64,7250.55,35.14,251685.34
2018-04-09 03-PM,ETHMXN,7199.66,7300,7102.11,7123.64,11.19,80291.35
2018-04-09 02-PM,ETHMXN,7205,7304.85,7100,7199.66,40.8,292488.67
2018-04-09 01-PM,ETHMXN,7318.84,7318.99,7200,7205,6.37,46161.96
2018-04-09 12-PM,ETHMXN,7317,7495.95,7260,7318.84,8.92,65105.87
2018-04-09 11-AM,ETHMXN,7647.95,7647.95,7317,7317,2.0,14679.23
2018-04-09 10-AM,ETHMXN,7656.15,7656.15,7414.24,7647.95,6.9,52384.85
2018-04-09 09-AM,ETHMXN,7798,7800,7656.15,7656.15,15.59,121474.03
2018-04-09 08-AM,ETHMXN,7577,7798,7501.82,7798,89.49,685141.15
2018-04-09 07-AM,ETHMXN,7488,7577,7380.15,7577,43.31,325229.56
2018-04-09 06-AM,ETHMXN,7485.85,7488,7380,7488,9.52,71072.18
2018-04-09 05-AM,ETHMXN,7312.76,7485.86,7312.76,7485.85,20.51,153129.59
2018-04-09 04-AM,ETHMXN,7296.47,7488,7296.47,7312.76,62.6,462371.47
2018-04-09 03-AM,ETHMXN,7292.81,7381.75,7225.68,7296.47,20.9,153678.1
2018-04-09 02-AM,ETHMXN,7477.24,7498.99,7292.79,7292.81,45.64,340247.44
2018-04-09 01-AM,ETHMXN,7400,7479.99,7187.15,7477.24,27.84,205511.43
2018-04-09 12-AM,ETHMXN,7121.69,7400,7121.69,7400,32.77,240619.23
2018-04-08 11-PM,ETHMXN,7295.36,7295.36,7121.69,7121.69,0.6839,4922.58
2018-04-08 10-PM,ETHMXN,7248.79,7298.99,7110,7295.36,18.67,135312.34
2018-04-08 09-PM,ETHMXN,7200,7269,7102.68,7248.79,15.56,112771.63
2018-04-08 08-PM,ETHMXN,7200.15,7269,7115.27,7200,3.1,22402.17
2018-04-08 07-PM,ETHMXN,7073.04,7264.85,7073.04,7200.15,3.47,25046.16
2018-04-08 06-PM,ETHMXN,7051,7263.13,7051,7073.04,5.73,40800.86
2018-04-08 05-PM,ETHMXN,7140.18,7279.44,7051,7051,39.38,285625.37
2018-04-08 04-PM,ETHMXN,7333.99,7333.99,7113,7140.18,5.48,39614.57
2018-04-08 03-PM,ETHMXN,7115,7334.99,7115,7333.99,27.78,203168.13
2018-04-08 02-PM,ETHMXN,7338.99,7338.99,7109.66,7115,2.15,15626.53
2018-04-08 01-PM,ETHMXN,7097.41,7339.99,7097.34,7338.99,9.8,70531.8
2018-04-08 12-PM,ETHMXN,7160,7250,7097.41,7097.41,116.07,832883.46
2018-04-08 11-AM,ETHMXN,7097.43,7160,7097.28,7160,41.79,299184.32
2018-04-08 10-AM,ETHMXN,7145.5,7160,7050.85,7097.43,0.6256,4471.72
2018-04-08 09-AM,ETHMXN,6975.35,7145.5,6958.11,7145.5,11.64,83109.93
2018-04-08 08-AM,ETHMXN,6970,7130,6956.84,6975.35,3.0,21085.34
2018-04-08 07-AM,ETHMXN,7138.98,7138.98,6970,6970,1.28,8921.96
2018-04-08 06-AM,ETHMXN,7139.97,7139.97,6970,7138.98,1.01,7020.13
2018-04-08 05-AM,ETHMXN,6955.01,7139.99,6955.01,7139.97,30.07,214326.62
2018-04-08 04-AM,ETHMXN,7050,7124.95,6955.01,6955.01,22.95,162462.36
2018-04-08 03-AM,ETHMXN,7096.53,7096.53,6953.5,7050,1.03,7192.14
2018-04-08 02-AM,ETHMXN,6953.65,7103.89,6953.5,7096.53,9.9,69232.98
2018-04-08 01-AM,ETHMXN,6953.65,7122.06,6953.5,6953.65,2.45,17084.47
2018-04-08 12-AM,ETHMXN,7119.49,7121.1,6953.5,6953.65,6.34,44133.38
2018-04-07 11-PM,ETHMXN,7000,7139.16,6963.9,7119.49,6.55,45985.36
2018-04-07 10-PM,ETHMXN,7146.99,7149,7000,7000,16.62,116556.92
2018-04-07 09-PM,ETHMXN,7007.26,7149.77,6997.12,7146.99,6.04,42802.59
2018-04-07 08-PM,ETHMXN,6971.37,7149.93,6971.37,7007.26,3.44,24235.54
2018-04-07 07-PM,ETHMXN,7140,7140,6962.01,6971.37,15.35,109165.51
2018-04-07 06-PM,ETHMXN,7007.47,7149.95,6953.57,7140,34.16,242278.37
2018-04-07 05-PM,ETHMXN,7188.99,7188.99,6963.43,7007.47,22.35,160079.29
2018-04-07 04-PM,ETHMXN,7099.99,7200,6900.01,7188.99,592.1,4167545.85
2018-04-07 03-PM,ETHMXN,6980.03,7099.99,6980,7099.99,5.36,37570.82
2018-04-07 02-PM,ETHMXN,6909.16,7050,6909.16,6980.03,8.28,57625.33
2018-04-07 01-PM,ETHMXN,7099.99,7099.99,6906.45,6909.16,49.08,345086.79
2018-04-07 12-PM,ETHMXN,6900.32,7099.99,6900.32,7099.99,29.5,208418.47
2018-04-07 11-AM,ETHMXN,6900.25,6900.32,6900.25,6900.32,0.19,1311.06
2018-04-07 10-AM,ETHMXN,6900.25,6900.25,6900.25,6900.25,0.0,0.0
2018-04-07 09-AM,ETHMXN,7080,7080,6900.25,6900.25,1.02,7041.02
2018-04-07 08-AM,ETHMXN,6900.51,7080,6900.51,7080,28.71,202763.11
2018-04-07 07-AM,ETHMXN,7008.55,7020,6900.51,6900.51,6.11,42172.1
2018-04-07 06-AM,ETHMXN,6858.92,7049.99,6858.92,7008.55,1.66,11593.06
2018-04-07 05-AM,ETHMXN,7049.83,7049.99,6841.74,6858.92,18.4,129071.57
2018-04-07 04-AM,ETHMXN,6980,7049.83,6831.21,7049.83,28.87,202578.96
2018-04-07 03-AM,ETHMXN,6862.01,6989.98,6811,6980,6.96,48336.67
2018-04-07 02-AM,ETHMXN,6999,7000,6860,6862.01,0.705,4923.7
2018-04-07 01-AM,ETHMXN,6800,7000,6800,6999,19.71,136769.7
2018-04-07 12-AM,ETHMXN,6899.98,6899.98,6751.01,6800,22.0,148846.96
2018-04-06 11-PM,ETHMXN,6800,6899.98,6770,6899.98,25.2,171218.75
2018-04-06 10-PM,ETHMXN,6869,6869,6760,6800,20.56,139298.06
2018-04-06 09-PM,ETHMXN,6800,6900,6786,6869,29.31,199773.12
2018-04-06 08-PM,ETHMXN,6800,6898,6790,6800,5.62,38443.69
2018-04-06 07-PM,ETHMXN,6771.13,6897.98,6771.13,6800,16.29,111332.78
2018-04-06 06-PM,ETHMXN,6849.03,6919,6759.01,6771.13,34.52,236560.58
2018-04-06 05-PM,ETHMXN,6869,6869,6721.26,6849.03,25.09,170185.32
2018-04-06 04-PM,ETHMXN,6711.1,6879.97,6711,6869,16.15,110024.49
2018-04-06 03-PM,ETHMXN,6887.01,6887.01,6709.02,6711.1,47.19,321172.1
2018-04-06 02-PM,ETHMXN,6761,6899.99,6719,6887.01,64.72,441542.57
2018-04-06 01-PM,ETHMXN,6999,6999.98,6759.01,6761,9.72,66335.14
2018-04-06 12-PM,ETHMXN,6809.26,6999,6800.1,6999,12.4,85756.34
2018-04-06 11-AM,ETHMXN,6900,6900,6809.24,6809.26,0.7129,4854.27
2018-04-06 10-AM,ETHMXN,6809.25,6900,6809.25,6900,0.2484,1708.56
2018-04-06 09-AM,ETHMXN,6900,6900,6809.25,6809.25,0.06471,440.64
2018-04-06 08-AM,ETHMXN,6949.77,6949.77,6809.24,6900,0.2119,1443.53
2018-04-06 07-AM,ETHMXN,6827,7000.45,6809.23,6949.77,16.36,113441.33
2018-04-06 06-AM,ETHMXN,6901.01,7020,6827,6827,18.19,125363.34
2018-04-06 05-AM,ETHMXN,7000,7049.99,6900.14,6901.01,1.36,9532.93
2018-04-06 04-AM,ETHMXN,6900.11,7047.91,6900.1,7000,5.83,40804.74
2018-04-06 03-AM,ETHMXN,6920.05,7069.75,6900.11,6900.11,41.52,288675.33
2018-04-06 02-AM,ETHMXN,7079.49,7079.49,6920.05,6920.05,20.69,143981.37
2018-04-06 01-AM,ETHMXN,7075,7079.93,7030,7079.49,19.36,136248.72
2018-04-06 12-AM,ETHMXN,7030.01,7075,7030,7075,1.46,10261.9
2018-04-05 11-PM,ETHMXN,7089.76,7089.76,6910.05,7030.01,15.33,107772.38
2018-04-05 10-PM,ETHMXN,7029,7098.38,6900.1,7089.76,23.52,163287.86
2018-04-05 09-PM,ETHMXN,6901,7029,6901,7029,9.06,62867.01
2018-04-05 08-PM,ETHMXN,6996,6999,6900.1,6901,10.89,75698.43
2018-04-05 07-PM,ETHMXN,6900,6997.93,6900,6996,6.24,43252.2
2018-04-05 06-PM,ETHMXN,6840,7000,6830.03,6900,9.55,66084.74
2018-04-05 05-PM,ETHMXN,6900,6950,6820.01,6840,1.87,12812.02
2018-04-05 04-PM,ETHMXN,7000,7039.8,6813.01,6900,25.15,175268.75
2018-04-05 03-PM,ETHMXN,7100,7100,6813,7000,52.61,364372.05
2018-04-05 02-PM,ETHMXN,7050,7144.36,6864.34,7100,17.93,127337.91
2018-04-05 01-PM,ETHMXN,6880,7095.98,6810,7050,37.6,263022.23
2018-04-05 12-PM,ETHMXN,7040.04,7100,6880,6880,16.22,113203.45
2018-04-05 11-AM,ETHMXN,7100,7144.02,7027.06,7040.04,0.3993,2842.66
2018-04-05 10-AM,ETHMXN,7120,7147,7020.01,7100,1.09,7758.0
2018-04-05 09-AM,ETHMXN,6951.1,7120,6951.1,7120,0.1436,1004.2
2018-04-05 08-AM,ETHMXN,7059.92,7119.96,6951.1,6951.1,7.35,52240.66
2018-04-05 07-AM,ETHMXN,6911.13,7059.93,6911.13,7059.92,4.54,31623.73
2018-04-05 06-AM,ETHMXN,6960.03,6960.08,6911.11,6911.13,1.72,11913.28
2018-04-05 05-AM,ETHMXN,7091.01,7100,6900.03,6960.03,7.07,49648.16
2018-04-05 04-AM,ETHMXN,7000,7099.99,6890,7091.01,45.26,320331.27
2018-04-05 03-AM,ETHMXN,6760.01,7000,6760.01,7000,11.74,80223.87
2018-04-05 02-AM,ETHMXN,6780,6898.94,6750.5,6760.01,15.76,107153.41
2018-04-05 01-AM,ETHMXN,6810.01,6999.92,6750.01,6780,54.09,367674.16
2018-04-05 12-AM,ETHMXN,6995,7000,6810.01,6810.01,36.93,254617.47
2018-04-04 11-PM,ETHMXN,6920,6999,6870,6995,9.71,67113.75
2018-04-04 10-PM,ETHMXN,7027.99,7027.99,6858.01,6920,55.09,378584.47
2018-04-04 09-PM,ETHMXN,7089.99,7089.99,6900.99,7027.99,14.59,101717.82
2018-04-04 08-PM,ETHMXN,6999.92,7098.99,6853.02,7089.99,73.27,513754.21
2018-04-04 07-PM,ETHMXN,6999.98,6999.99,6825.01,6999.92,19.82,137414.46
2018-04-04 06-PM,ETHMXN,6870.1,7000,6810.08,6999.98,32.27,224252.24
2018-04-04 05-PM,ETHMXN,7137.66,7138.05,6830.04,6870.1,20.89,146163.84
2018-04-04 04-PM,ETHMXN,6900,7138.98,6800.01,7137.66,22.02,151644.01
2018-04-04 03-PM,ETHMXN,6945,7198.34,6889.33,6900,106.5,742531.48
2018-04-04 02-PM,ETHMXN,7243.95,7378.8,6900,6945,74.33,520403.32
2018-04-04 01-PM,ETHMXN,7050.11,7379.57,7050.11,7243.95,11.4,83016.4
2018-04-04 12-PM,ETHMXN,7050,7379.46,7042.01,7050.11,2.58,18302.83
2018-04-04 11-AM,ETHMXN,7111.26,7366.31,7050,7050,25.97,184469.01
2018-04-04 10-AM,ETHMXN,7222,7454.49,7111.26,7111.26,13.0,93790.89
2018-04-04 09-AM,ETHMXN,7440.14,7511.49,7222,7222,42.31,308498.64
2018-04-04 08-AM,ETHMXN,7539.07,7539.07,7350.18,7440.14,1.44,10593.82
2018-04-04 07-AM,ETHMXN,7300.03,7539.95,7280.83,7539.07,1.43,10509.04
2018-04-04 06-AM,ETHMXN,7350,7542.99,7280.01,7300.03,40.34,302467.45
2018-04-04 05-AM,ETHMXN,7340,7542.77,7232.88,7350,18.11,134799.28
2018-04-04 04-AM,ETHMXN,7443.61,7443.61,7222.17,7340,19.61,142008.03
2018-04-04 03-AM,ETHMXN,7350,7489.95,7300,7443.61,31.14,231977.46
2018-04-04 02-AM,ETHMXN,7429,7490,7350,7350,37.86,280657.53
2018-04-04 01-AM,ETHMXN,7512.5,7673.83,7425.01,7429,12.05,90707.31
2018-04-04 12-AM,ETHMXN,7575.01,7674.01,7500.21,7512.5,27.8,209709.92
2018-04-03 11-PM,ETHMXN,7499.49,7658.8,7499.16,7575.01,15.92,121372.33
2018-04-03 10-PM,ETHMXN,7670,7675,7499,7499.49,58.86,449729.57
2018-04-03 09-PM,ETHMXN,7600,7681.33,7561,7670,25.82,197576.14
