Timezones are UTC,https://www.CryptoDataDownload.com
Date,Symbol,Open,High,Low,Close,Volume AST,Volume ETH
2018-08-31,ASTETH,0.0003497,0.000378,0.0003483,0.0003687,361170.0,130.97
2018-08-30,ASTETH,0.0003735,0.0003825,0.0003497,0.0003497,321081.46,118.57
2018-08-29,ASTETH,0.000393,0.000393,0.0003668,0.0003735,217141.87,81.43
2018-08-28,ASTETH,0.0003807,0.000411,0.0003788,0.000393,324487.68,128.39
2018-08-27,ASTETH,0.0003566,0.0003934,0.0003549,0.0003807,361550.91,134.17
2018-08-26,ASTETH,0.0003255,0.0004073,0.0003255,0.0003566,436819.11,154.62
2018-08-25,ASTETH,0.0003286,0.0003286,0.0003146,0.0003255,256015.75,83.16
2018-08-24,ASTETH,0.0003309,0.0003321,0.000322,0.0003286,339265.07,110.75
2018-08-23,ASTETH,0.0002966,0.0003309,0.0002942,0.0003309,245002.24,77.0
2018-08-22,ASTETH,0.0002992,0.0003129,0.0002921,0.0002966,397687.31,120.27
2018-08-21,ASTETH,0.0002925,0.0003011,0.0002821,0.0002992,376234.07,108.18
2018-08-20,ASTETH,0.0002834,0.0003011,0.0002801,0.0002925,366060.58,105.57
2018-08-19,ASTETH,0.0002747,0.0002868,0.0002715,0.0002834,506235.28,140.15
2018-08-18,ASTETH,0.0002959,0.0003001,0.0002686,0.0002747,443847.24,126.17
2018-08-17,ASTETH,0.0002621,0.0003119,0.00026,0.0002959,438893.24,125.63
2018-08-16,ASTETH,0.0002405,0.000315,0.000236,0.0002621,383818.66,98.66
2018-08-15,ASTETH,0.0002336,0.0002693,0.0002328,0.0002405,390397.95,96.41
2018-08-14,ASTETH,0.0002588,0.0002646,0.0002279,0.0002336,591433.61,142.13
2018-08-13,ASTETH,0.0002561,0.0002628,0.0002514,0.0002588,418780.42,107.14
2018-08-12,ASTETH,0.0002508,0.0002508,0.0002508,0.0002508,0.0,0.0
2018-08-11,ASTETH,0.0002612,0.0002619,0.0002479,0.0002508,279500.38,70.63
2018-08-10,ASTETH,0.0002727,0.0002731,0.0002612,0.0002612,406754.97,108.64
2018-08-09,ASTETH,0.0002588,0.0002908,0.0002567,0.0002727,374039.59,101.44
2018-08-08,ASTETH,0.0003165,0.0003207,0.0002522,0.0002588,381625.26,104.47
2018-08-07,ASTETH,0.0002621,0.0003714,0.0002603,0.0003165,676522.64,203.68
2018-08-06,ASTETH,0.0002721,0.0002789,0.0002567,0.0002621,314548.15,83.75
2018-08-05,ASTETH,0.0002508,0.000276,0.000247,0.0002721,347590.94,89.75
2018-08-04,ASTETH,0.00026,0.0002619,0.0002496,0.0002508,447754.46,115.47
2018-08-03,ASTETH,0.0002785,0.0002785,0.0002585,0.00026,411806.4,110.34
2018-08-02,ASTETH,0.0003,0.0003001,0.0002782,0.0002785,345843.36,99.89
2018-08-01,ASTETH,0.0003004,0.0003075,0.0002973,0.0003,332068.56,100.57
2018-07-31,ASTETH,0.0003104,0.0003119,0.0002993,0.0003004,251486.41,77.05
2018-07-30,ASTETH,0.000334,0.0003356,0.0003089,0.0003104,420520.54,134.87
2018-07-29,ASTETH,0.0003177,0.00035,0.0003177,0.000334,412917.21,135.58
2018-07-28,ASTETH,0.0003159,0.0003207,0.00031,0.0003177,330086.07,103.56
2018-07-27,ASTETH,0.0003029,0.0003173,0.0003029,0.0003159,289027.08,89.34
2018-07-26,ASTETH,0.0003248,0.0003333,0.0003025,0.0003029,332267.99,106.6
2018-07-25,ASTETH,0.0003018,0.0003568,0.0002983,0.0003248,339948.24,105.29
2018-07-24,ASTETH,0.0003233,0.0003248,0.0002931,0.0003018,365073.81,111.48
2018-07-23,ASTETH,0.0003181,0.0003263,0.0003133,0.0003233,232898.89,74.06
2018-07-22,ASTETH,0.0003144,0.0003263,0.0003144,0.0003181,177689.73,56.84
2018-07-21,ASTETH,0.0003137,0.0003163,0.0003014,0.0003144,262404.6,80.71
2018-07-20,ASTETH,0.0003431,0.0003439,0.0003122,0.0003137,461391.93,150.14
2018-07-19,ASTETH,0.0003518,0.0003532,0.0003371,0.0003431,284951.36,97.87
2018-07-18,ASTETH,0.0003248,0.0003599,0.000321,0.0003518,343909.6,115.98
2018-07-17,ASTETH,0.0003188,0.0003263,0.0003144,0.0003248,263468.74,83.82
2018-07-16,ASTETH,0.0003282,0.0003298,0.0003078,0.0003188,328531.87,104.78
2018-07-15,ASTETH,0.0003177,0.0003524,0.0003111,0.0003282,354146.19,114.17
2018-07-14,ASTETH,0.0003271,0.0003286,0.0003133,0.0003177,294079.14,94.2
2018-07-13,ASTETH,0.0003399,0.00035,0.0003255,0.0003271,389343.35,132.59
2018-07-12,ASTETH,0.0003735,0.0003779,0.0003336,0.0003399,330621.12,115.09
2018-07-11,ASTETH,0.0003882,0.0003997,0.0003679,0.0003735,289603.54,109.64
2018-07-10,ASTETH,0.0004511,0.0005212,0.0003863,0.0003882,391382.31,174.68
2018-07-09,ASTETH,0.0003271,0.0005143,0.0003271,0.0004511,655765.73,253.74
2018-07-08,ASTETH,0.0003122,0.0003403,0.0003122,0.0003271,545517.28,176.97
2018-07-07,ASTETH,0.0003115,0.0003218,0.0003078,0.0003122,445424.81,139.98
2018-07-06,ASTETH,0.0003328,0.000338,0.0003004,0.0003115,447158.54,140.14
2018-07-05,ASTETH,0.0003367,0.000337,0.0003144,0.0003328,441933.67,144.75
2018-07-04,ASTETH,0.0003259,0.0003451,0.0002973,0.0003367,383254.32,122.98
2018-07-03,ASTETH,0.0003359,0.0003391,0.0003166,0.0003259,457582.72,150.26
2018-07-02,ASTETH,0.0003359,0.0003701,0.0003155,0.0003359,544244.68,183.85
2018-07-01,ASTETH,0.0002861,0.0005145,0.0002861,0.0003359,629713.81,190.46
2018-06-30,ASTETH,0.0002828,0.0003057,0.0002801,0.0002861,499841.2,147.24
2018-06-29,ASTETH,0.0002795,0.0002848,0.0002743,0.0002828,469761.84,131.15
2018-06-28,ASTETH,0.0002915,0.0004,0.0002782,0.0002795,538827.26,158.62
2018-06-27,ASTETH,0.0002854,0.0002939,0.0002841,0.0002915,560915.2,161.86
2018-06-26,ASTETH,0.0003033,0.0003152,0.0002846,0.0002854,552581.33,165.42
2018-06-25,ASTETH,0.0002925,0.0003196,0.0002881,0.0003033,561097.74,165.77
2018-06-24,ASTETH,0.0003115,0.0003129,0.0002801,0.0002925,534512.45,159.19
2018-06-23,ASTETH,0.0003282,0.0003282,0.00031,0.0003115,488107.79,154.49
2018-06-22,ASTETH,0.0003423,0.0003487,0.0003233,0.0003282,486972.1,161.99
2018-06-21,ASTETH,0.0003532,0.0003532,0.0003324,0.0003423,467169.44,159.67
2018-06-20,ASTETH,0.0003671,0.0003688,0.0003491,0.0003532,427657.54,153.59
2018-06-19,ASTETH,0.0003753,0.0003792,0.0003603,0.0003671,360869.56,133.24
2018-06-18,ASTETH,0.0003801,0.0003833,0.0003615,0.0003753,232781.24,86.76
2018-06-17,ASTETH,0.0003819,0.0003819,0.0003744,0.0003801,77698.17,29.42
2018-06-16,ASTETH,0.0003909,0.0003969,0.000377,0.0003819,188236.5,72.39
2018-06-15,ASTETH,0.0003696,0.0004025,0.0003666,0.0003909,139439.09,53.98
2018-06-14,ASTETH,0.0003512,0.0003873,0.0003491,0.0003696,234091.84,86.43
2018-06-13,ASTETH,0.0003762,0.0003766,0.0003395,0.0003512,260547.53,94.98
2018-06-12,ASTETH,0.0003836,0.0003859,0.0003744,0.0003762,181947.89,69.11
2018-06-11,ASTETH,0.0003909,0.0003914,0.0003823,0.0003836,356148.22,137.43
2018-06-10,ASTETH,0.0004048,0.0004241,0.0003783,0.0003909,319957.93,125.06
2018-06-09,ASTETH,0.0004177,0.0004177,0.0004029,0.0004048,415671.53,171.66
2018-06-08,ASTETH,0.0004527,0.0004527,0.0004114,0.0004177,415788.51,179.43
2018-06-07,ASTETH,0.0004527,0.0004532,0.0004458,0.0004527,393085.85,177.38
2018-06-06,ASTETH,0.000459,0.0004612,0.0004505,0.0004527,385206.25,176.08
2018-06-05,ASTETH,0.0004753,0.0004793,0.0004553,0.000459,366235.76,169.43
2018-06-04,ASTETH,0.0005051,0.0005194,0.0004682,0.0004753,374704.84,180.98
2018-06-03,ASTETH,0.0004787,0.0005176,0.0004649,0.0005051,320091.89,154.37
2018-06-02,ASTETH,0.0004894,0.0004929,0.0004762,0.0004787,351845.15,170.17
2018-06-01,ASTETH,0.00048,0.000523,0.0004678,0.0004894,328824.08,158.17
2018-05-31,ASTETH,0.0004817,0.0004823,0.0004711,0.00048,359580.57,171.5
2018-05-30,ASTETH,0.0004868,0.0004925,0.0004794,0.0004817,410144.56,199.56
2018-05-29,ASTETH,0.0004834,0.0004891,0.0004646,0.0004868,344965.23,164.82
2018-05-28,ASTETH,0.0004778,0.0004891,0.0004711,0.0004834,334899.72,160.75
2018-05-27,ASTETH,0.0004817,0.0004891,0.0004777,0.0004778,327675.44,158.71
2018-05-26,ASTETH,0.0004828,0.0004908,0.0004777,0.0004817,226175.49,109.31
2018-05-25,ASTETH,0.0004925,0.000496,0.0004811,0.0004828,279934.15,136.3
2018-05-24,ASTETH,0.0005275,0.0005275,0.0004862,0.0004925,180968.69,90.47
2018-05-23,ASTETH,0.0005166,0.00053,0.0004947,0.0005275,347310.64,176.78
2018-05-22,ASTETH,0.0005723,0.0005736,0.0005105,0.0005166,354141.42,190.07
2018-05-21,ASTETH,0.0005886,0.0006202,0.0005532,0.0005723,247387.78,143.53
2018-05-20,ASTETH,0.0005166,0.0005886,0.0005087,0.0005886,317228.57,167.65
2018-05-19,ASTETH,0.0005034,0.000519,0.0004947,0.0005166,343639.2,174.03
2018-05-18,ASTETH,0.0004953,0.0005263,0.0004862,0.0005034,434865.22,221.53
2018-05-17,ASTETH,0.0004817,0.0005263,0.0004777,0.0004953,375799.13,187.23
2018-05-16,ASTETH,0.0004885,0.0004977,0.0004802,0.0004817,409934.44,200.19
2018-05-15,ASTETH,0.000504,0.0005154,0.0004862,0.0004885,412260.99,207.27
2018-05-14,ASTETH,0.0005349,0.0005393,0.000493,0.000504,438189.5,224.33
2018-05-13,ASTETH,0.0005393,0.0005489,0.0005159,0.0005349,233541.59,123.06
2018-05-12,ASTETH,0.0005508,0.0005527,0.0005232,0.0005393,139680.69,75.64
2018-05-11,ASTETH,0.000579,0.0005797,0.000525,0.0005508,286799.68,156.78
2018-05-10,ASTETH,0.000592,0.0006246,0.000579,0.000579,318515.17,191.52
2018-05-09,ASTETH,0.0006152,0.0006334,0.0005871,0.000592,332626.79,200.74
2018-05-08,ASTETH,0.0006122,0.0006536,0.0005985,0.0006152,338025.92,206.8
2018-05-07,ASTETH,0.0006213,0.0006378,0.000581,0.0006122,373606.52,225.93
2018-05-06,ASTETH,0.0006348,0.0006423,0.000583,0.0006213,379625.71,230.75
2018-05-05,ASTETH,0.0006574,0.0006605,0.0006209,0.0006348,304543.72,194.42
2018-05-04,ASTETH,0.0007455,0.000749,0.0006385,0.0006574,291032.92,199.53
2018-05-03,ASTETH,0.000825,0.0008376,0.000742,0.0007455,307996.29,243.08
2018-05-02,ASTETH,0.0008153,0.0008363,0.0007929,0.000825,346611.47,283.46
2018-05-01,ASTETH,0.0008102,0.0008411,0.0007832,0.0008153,333226.46,270.17
2018-04-30,ASTETH,0.0008059,0.0008644,0.0007985,0.0008102,269003.02,222.07
2018-04-29,ASTETH,0.0008023,0.0008145,0.0007737,0.0008059,300520.94,239.79
2018-04-28,ASTETH,0.0007891,0.0008089,0.0007603,0.0008023,312669.59,246.17
2018-04-27,ASTETH,0.0008308,0.0008308,0.000763,0.0007891,324584.76,258.92
2018-04-26,ASTETH,0.0008395,0.0008614,0.000824,0.0008308,262603.01,219.67
2018-04-25,ASTETH,0.0008694,0.0008796,0.0008069,0.0008395,288211.95,243.34
2018-04-24,ASTETH,0.000894,0.0009205,0.0008622,0.0008694,266731.87,237.48
2018-04-23,ASTETH,0.0008135,0.0009173,0.0007901,0.000894,293215.43,242.56
2018-04-22,ASTETH,0.000804,0.0008231,0.0007846,0.0008135,334583.83,268.21
2018-04-21,ASTETH,0.0008277,0.0008827,0.0007901,0.000804,306259.14,251.68
2018-04-20,ASTETH,0.0008909,0.0009141,0.0008182,0.0008277,338008.21,292.28
2018-04-19,ASTETH,0.0009023,0.0009038,0.0008592,0.0008909,302527.99,266.28
2018-04-18,ASTETH,0.0008755,0.0009141,0.0008755,0.0009023,293425.67,261.4
2018-04-17,ASTETH,0.0008135,0.0009077,0.0008125,0.0008755,300671.99,254.15
2018-04-16,ASTETH,0.0008905,0.0009367,0.0008097,0.0008135,319313.79,274.13
2018-04-15,ASTETH,0.0006928,0.0009173,0.0006871,0.0008905,385778.62,293.44
2018-04-14,ASTETH,0.0006976,0.0007208,0.0006847,0.0006928,365771.32,257.99
2018-04-13,ASTETH,0.0006831,0.000749,0.0006752,0.0006976,380798.28,266.77
2018-04-12,ASTETH,0.0006867,0.0006985,0.0006407,0.0006831,364870.21,246.27
2018-04-11,ASTETH,0.0006452,0.0007083,0.0006274,0.0006867,288273.57,186.32
2018-04-10,ASTETH,0.000613,0.0006721,0.000608,0.0006452,364160.9,231.92
2018-04-09,ASTETH,0.0006282,0.0006334,0.0006101,0.000613,372815.41,231.3
2018-04-08,ASTETH,0.0006542,0.0006628,0.0006144,0.0006282,472184.64,299.75
2018-04-07,ASTETH,0.0006137,0.0006985,0.0006084,0.0006542,497210.61,310.91
2018-04-06,ASTETH,0.0006238,0.0006268,0.0006059,0.0006137,514581.95,316.29
2018-04-05,ASTETH,0.0006257,0.0006334,0.0005975,0.0006238,525873.19,326.47
2018-04-04,ASTETH,0.0006803,0.000684,0.000608,0.0006257,449657.06,290.89
2018-04-03,ASTETH,0.0006356,0.0006912,0.0006326,0.0006803,371337.02,248.22
2018-04-02,ASTETH,0.000631,0.0006536,0.0006209,0.0006356,291074.46,186.31
2018-04-01,ASTETH,0.0005837,0.0006513,0.000581,0.000631,309253.38,187.24
2018-03-31,ASTETH,0.000581,0.000601,0.000581,0.0005837,257878.19,152.66
2018-03-30,ASTETH,0.0006304,0.0006304,0.000579,0.000581,249685.02,147.9
2018-03-29,ASTETH,0.0006304,0.0006378,0.0006038,0.0006304,250833.96,154.88
2018-03-28,ASTETH,0.0006304,0.0006312,0.0006144,0.0006304,256024.98,159.7
2018-03-27,ASTETH,0.0006152,0.00064,0.0006059,0.0006304,222498.04,138.47
2018-03-26,ASTETH,0.0006027,0.0007284,0.0005912,0.0006152,341961.27,215.13
2018-03-25,ASTETH,0.0006003,0.0006312,0.000561,0.0006027,286693.68,166.84
2018-03-24,ASTETH,0.000522,0.0006116,0.000522,0.0006003,281271.85,159.81
2018-03-23,ASTETH,0.0005469,0.0005566,0.0005177,0.000522,278894.73,148.19
2018-03-22,ASTETH,0.0005736,0.000601,0.000525,0.0005469,282724.0,157.29
2018-03-21,ASTETH,0.0005964,0.000601,0.0005343,0.0005736,336856.88,188.93
2018-03-20,ASTETH,0.0004519,0.0006246,0.0004519,0.0005964,269466.25,144.24
2018-03-19,ASTETH,0.0004259,0.0004708,0.0004113,0.0004519,256890.62,112.35
2018-03-18,ASTETH,0.0003995,0.0004531,0.000398,0.0004259,409618.85,171.55
2018-03-17,ASTETH,0.0004464,0.0004476,0.000398,0.0003995,330398.95,140.95
2018-03-16,ASTETH,0.0004816,0.0004817,0.000441,0.0004464,329183.51,149.05
2018-03-15,ASTETH,0.000562,0.000562,0.0004364,0.0004816,427408.39,204.52
2018-03-14,ASTETH,0.0004018,0.000614,0.0003875,0.000562,568698.7,263.58
2018-03-13,ASTETH,0.0003568,0.0004314,0.0003514,0.0004018,603122.32,235.85
2018-03-12,ASTETH,0.0003308,0.0003739,0.000322,0.0003568,435839.57,146.3
2018-03-11,ASTETH,0.0003206,0.0003332,0.0003056,0.0003308,459207.3,146.07
2018-03-10,ASTETH,0.0003204,0.0003414,0.0003105,0.0003206,467470.88,151.86
2018-03-09,ASTETH,0.0003657,0.0003726,0.000306,0.0003204,393310.11,127.64
2018-03-08,ASTETH,0.0004152,0.0004166,0.0003639,0.0003657,331485.41,128.15
2018-03-07,ASTETH,0.000491,0.000491,0.0003971,0.0004152,301529.55,133.11
2018-03-06,ASTETH,0.000506,0.0005084,0.0004697,0.000491,284102.89,139.5
2018-03-05,ASTETH,0.000524,0.0005284,0.0004984,0.000506,263572.22,136.18
2018-03-04,ASTETH,0.0005333,0.0005414,0.0005234,0.000524,282677.07,150.68
2018-03-03,ASTETH,0.0005427,0.0005433,0.0005125,0.0005333,298020.67,158.25
2018-03-02,ASTETH,0.000515,0.0005646,0.0005125,0.0005427,252822.9,134.99
2018-03-01,ASTETH,0.000524,0.000595,0.0005107,0.000515,331337.0,174.66
2018-02-28,ASTETH,0.0005739,0.000598,0.000523,0.000524,316628.58,173.99
2018-02-27,ASTETH,0.0005138,0.0008,0.000512,0.0005739,296403.33,165.21
2018-02-26,ASTETH,0.000562,0.0005646,0.0005019,0.0005138,107389.26,56.84
2018-02-25,ASTETH,0.0005759,0.0005827,0.0005458,0.000562,270079.76,152.28
2018-02-24,ASTETH,0.0006057,0.0006471,0.0005732,0.0005759,286065.19,171.81
2018-02-23,ASTETH,0.0005632,0.0006867,0.0005271,0.0006057,291967.35,173.91
2018-02-22,ASTETH,0.0006376,0.0006397,0.000542,0.0005632,288558.04,168.58
2018-02-21,ASTETH,0.0006219,0.0006748,0.0006104,0.0006376,252408.24,158.9
2018-02-20,ASTETH,0.000693,0.0006963,0.0006189,0.0006219,207338.26,136.85
2018-02-19,ASTETH,0.0006727,0.0007111,0.0006707,0.000693,180608.98,123.83
2018-02-18,ASTETH,0.0007099,0.0007099,0.0006277,0.0006727,233645.65,157.29
2018-02-17,ASTETH,0.0006289,0.000736,0.0006252,0.0007099,274823.95,182.95
2018-02-16,ASTETH,0.000634,0.0006721,0.0006208,0.0006289,54818.32,35.23
2018-02-15,ASTETH,0.0006681,0.0006681,0.0006058,0.000634,151473.75,96.9
2018-02-14,ASTETH,0.0006658,0.0006902,0.0006208,0.0006681,139669.26,91.19
2018-02-13,ASTETH,0.0006879,0.0006936,0.0006501,0.0006658,233870.28,157.54
2018-02-12,ASTETH,0.0006588,0.0007948,0.0006542,0.0006879,174784.13,120.86
2018-02-11,ASTETH,0.0007208,0.0007309,0.0006274,0.0006588,192022.18,128.7
2018-02-10,ASTETH,0.0007801,0.000826,0.0006992,0.0007208,156402.29,119.31
2018-02-09,ASTETH,0.0007854,0.0007921,0.000763,0.0007801,167222.26,130.5
2018-02-08,ASTETH,0.0007622,0.0008004,0.0007471,0.0007854,99640.32,78.27
2018-02-07,ASTETH,0.0007497,0.0007976,0.0007484,0.0007622,92761.98,71.57
2018-02-06,ASTETH,0.0007464,0.0007893,0.0006407,0.0007497,476575.73,331.86
2018-02-05,ASTETH,0.0008395,0.0008494,0.000719,0.0007464,366366.51,290.51
2018-02-04,ASTETH,0.0008384,0.0009734,0.0008268,0.0008395,329946.5,289.45
2018-02-03,ASTETH,0.0008592,0.0008889,0.0008153,0.0008384,314707.1,269.08
2018-02-02,ASTETH,0.0008827,0.0009302,0.0007764,0.0008592,305330.3,257.13
2018-02-01,ASTETH,0.0009553,0.001014,0.0008012,0.0008827,316336.21,287.58
2018-01-31,ASTETH,0.000995,0.001,0.0009397,0.0009409,156510.77,151.19
2018-01-30,ASTETH,0.0009777,0.001017,0.0009267,0.000995,170691.46,168.56
2018-01-29,ASTETH,0.0009881,0.0009881,0.0009593,0.0009777,88770.57,86.56
2018-01-28,ASTETH,0.001179,0.001179,0.0009765,0.0009881,371646.64,386.7
2018-01-27,ASTETH,0.0009112,0.001364,0.0009112,0.001179,484209.94,562.78
2018-01-26,ASTETH,0.0009246,0.0009692,0.0008855,0.0009112,474233.02,435.83
2018-01-25,ASTETH,0.0008866,0.000952,0.0008702,0.0009246,477541.54,433.39
2018-01-24,ASTETH,0.0009687,0.0009687,0.0008763,0.0008866,385191.6,350.7
2018-01-23,ASTETH,0.0009516,0.0009858,0.0009299,0.0009687,303710.59,288.99
2018-01-22,ASTETH,0.0009765,0.001028,0.0009323,0.0009516,408953.6,399.78
2018-01-21,ASTETH,0.001092,0.001106,0.0009596,0.0009765,484532.56,492.7
2018-01-20,ASTETH,0.00101,0.001211,0.001001,0.001092,424135.07,474.08
2018-01-19,ASTETH,0.0009834,0.001024,0.0009234,0.00101,434937.32,423.0
2018-01-18,ASTETH,0.001012,0.001053,0.0009799,0.0009834,424189.98,429.89
2018-01-17,ASTETH,0.0009034,0.001068,0.0008797,0.001012,530416.88,523.72
2018-01-16,ASTETH,0.0009575,0.0009824,0.0007106,0.0009034,674347.67,578.96
2018-01-15,ASTETH,0.001109,0.001122,0.0008971,0.0009575,464758.48,457.68
2018-01-14,ASTETH,0.001204,0.001207,0.001058,0.001109,356248.19,400.66
2018-01-13,ASTETH,0.001348,0.001451,0.001183,0.001204,412441.36,545.5
2018-01-12,ASTETH,0.001353,0.001448,0.001289,0.001348,391537.47,535.05
2018-01-11,ASTETH,0.001351,0.001489,0.001123,0.001353,436221.09,579.67
2018-01-10,ASTETH,0.001305,0.001531,0.001104,0.001351,453680.12,590.1
2018-01-09,ASTETH,0.001147,0.001542,0.001077,0.001305,572380.8,688.43
2018-01-08,ASTETH,0.001399,0.001401,0.001069,0.001147,552037.42,657.97
2018-01-07,ASTETH,0.001266,0.001505,0.001257,0.001399,585691.85,787.29
2018-01-06,ASTETH,0.001426,0.001566,0.001171,0.001266,767550.38,994.99
2018-01-05,ASTETH,0.0007278,0.00167,0.0007278,0.001426,1409029.33,1560.37
2018-01-04,ASTETH,0.0006696,0.00073,0.0006421,0.0007278,735092.24,496.25
2018-01-03,ASTETH,0.0006398,0.0006955,0.0006136,0.0006696,973641.66,627.03
2018-01-02,ASTETH,0.0007656,0.00078,0.0006136,0.0006398,1073546.11,708.05
2018-01-01,ASTETH,0.0007265,0.0007695,0.0006719,0.0007656,816685.22,598.4
2017-12-31,ASTETH,0.0006482,0.00073,0.0006244,0.0007265,1200111.43,803.28
2017-12-30,ASTETH,0.0005544,0.0006831,0.0005544,0.0006482,1373236.16,854.39
2017-12-29,ASTETH,0.000525,0.0005597,0.0005207,0.0005544,1455499.55,786.45
2017-12-28,ASTETH,0.0005495,0.0005578,0.0004958,0.000525,1659677.14,862.65
2017-12-27,ASTETH,0.0005324,0.00055,0.0004958,0.0005495,1745929.38,917.27
2017-12-26,ASTETH,0.0005513,0.0005656,0.0005134,0.0005324,1526949.3,818.81
2017-12-25,ASTETH,0.0006094,0.0006094,0.0005207,0.0005513,1635682.9,919.09
2017-12-24,ASTETH,0.0006359,0.0006667,0.0005863,0.0006094,1556415.77,953.15
2017-12-23,ASTETH,0.0005853,0.0006619,0.0005261,0.0006359,1889568.7,1119.1
2017-12-22,ASTETH,0.0005008,0.0007309,0.0004342,0.0005853,2468489.21,1272.09
2017-12-21,ASTETH,0.0004694,0.0005023,0.0004193,0.0005008,2209462.53,1020.89
2017-12-20,ASTETH,0.0004257,0.0004733,0.0003855,0.0004694,2277609.63,969.02
2017-12-19,ASTETH,0.0004744,0.0005076,0.0004034,0.0004257,2259601.66,996.1
2017-12-18,ASTETH,0.0004149,0.0005076,0.0004049,0.0004744,3858607.93,1706.93
2017-12-17,ASTETH,0.0004235,0.000533,0.000402,0.0004149,3607594.47,1646.53
2017-12-16,ASTETH,0.0003869,0.0004368,0.0003796,0.0004235,2793492.47,1139.82
2017-12-15,ASTETH,0.0003983,0.0004198,0.0003658,0.0003869,2532776.83,1014.1
2017-12-14,ASTETH,0.0003728,0.0004327,0.0003416,0.0003983,2817496.36,1082.91
2017-12-13,ASTETH,0.0003956,0.0004145,0.0003533,0.0003728,2485821.18,962.96
2017-12-12,ASTETH,0.0005023,0.00063,0.0003684,0.0003956,3189769.05,1441.57
2017-12-11,ASTETH,0.0005213,0.0005597,0.0004993,0.0005023,1710347.78,907.58
2017-12-10,ASTETH,0.0005449,0.0005716,0.0005213,0.0005213,1633499.46,892.27
2017-12-09,ASTETH,0.0006274,0.0006281,0.0005449,0.0005449,1840850.45,1054.39
2017-12-08,ASTETH,0.0005995,0.0006459,0.0005662,0.0006274,1861096.2,1127.18
2017-12-07,ASTETH,0.0006681,0.00078,0.0005884,0.0005995,1709268.87,1134.92
2017-12-06,ASTETH,0.0006165,0.0007032,0.0005884,0.0006681,1238096.84,786.45
2017-12-05,ASTETH,0.0005286,0.0006392,0.000528,0.0006165,1589733.37,937.41
2017-12-04,ASTETH,0.0005177,0.0005597,0.0005,0.0005286,1638912.21,874.68
2017-12-03,ASTETH,0.0005305,0.0005386,0.0005,0.0005177,1500249.97,780.99
2017-12-02,ASTETH,0.0005571,0.0005597,0.0005152,0.0005305,1293400.35,686.9
2017-12-01,ASTETH,0.0005706,0.000594,0.00054,0.0005571,2033781.59,1140.28
2017-11-30,ASTETH,0.0004783,0.0006261,0.0004512,0.0005706,1635369.22,806.71
2017-11-29,ASTETH,0.0005034,0.0005386,0.0004281,0.0004783,1353891.78,661.67
2017-11-28,ASTETH,0.000496,0.0005288,0.000485,0.0005034,1547499.84,777.33
2017-11-27,ASTETH,0.0004999,0.0005058,0.00046,0.000496,1633454.9,790.35
2017-11-26,ASTETH,0.0004684,0.000517,0.0004684,0.0004999,952223.41,471.9
2017-11-25,ASTETH,0.0004429,0.0004741,0.0004296,0.0004684,1145037.24,520.28
2017-11-24,ASTETH,0.0005183,0.0005238,0.0004403,0.0004429,1173583.24,579.33
2017-11-23,ASTETH,0.0005863,0.0005919,0.0005,0.0005183,1283694.34,703.08
2017-11-22,ASTETH,0.0005399,0.0006689,0.0005,0.0005863,1420347.09,819.03
2017-11-21,ASTETH,0.0005581,0.0005597,0.000509,0.0005399,1360604.41,735.16
2017-11-20,ASTETH,0.0005912,0.0006087,0.0005537,0.0005581,1337450.02,783.55
2017-11-19,ASTETH,0.0005953,0.00065,0.0005662,0.0005912,1082666.26,644.09
2017-11-18,ASTETH,0.0006037,0.0006392,0.0005946,0.0005953,1133569.4,692.09
2017-11-17,ASTETH,0.00068,0.0007024,0.0006,0.0006037,1209091.25,767.86
2017-11-16,ASTETH,0.0006718,0.0007074,0.00065,0.00068,1048196.55,707.34
2017-11-15,ASTETH,0.0006926,0.0007198,0.0006649,0.0006718,882600.6,608.34
2017-11-14,ASTETH,0.0007393,0.0007454,0.00069,0.0006926,908574.67,651.23
2017-11-13,ASTETH,0.0007148,0.0007525,0.00069,0.0007393,585980.74,423.2
2017-11-12,ASTETH,0.0007737,0.0007855,0.0007056,0.0007148,749763.36,567.6
2017-11-11,ASTETH,0.0008068,0.000822,0.00077,0.0007737,759028.27,609.14
2017-11-10,ASTETH,0.0008805,0.0008939,0.0008002,0.0008068,747435.41,630.55
2017-11-09,ASTETH,0.0008351,0.00089,0.0008171,0.0008805,771844.84,661.01
2017-11-08,ASTETH,0.0008466,0.0008521,0.0008351,0.0008351,89090.95,75.39
2017-11-07,ASTETH,0.0007983,0.00085,0.00079,0.0008466,627992.25,511.69
2017-11-06,ASTETH,0.0008268,0.0008395,0.00077,0.0007983,1144095.53,925.88
2017-11-05,ASTETH,0.0008069,0.000842,0.00079,0.0008268,1245709.46,1024.88
2017-11-04,ASTETH,0.0007524,0.0008249,0.0007256,0.0008069,1193958.56,934.48
2017-11-03,ASTETH,0.0007488,0.000791,0.0007488,0.0007524,778461.5,597.22
2017-11-02,ASTETH,0.0007017,0.0007505,0.0006789,0.0007488,463130.42,326.72
2017-11-01,ASTETH,0.0006428,0.0008478,0.0006288,0.0007017,2304760.65,1710.3
2017-10-31,ASTETH,0.0006761,0.0006903,0.0006376,0.0006428,1062009.77,705.98
2017-10-30,ASTETH,0.0006712,0.00071,0.0006385,0.0006761,1167178.32,779.49
