Timezones are UTC,https://www.CryptoDataDownload.com
Date,Symbol,Open,High,Low,Close,Volume BTC,Volume NGN
2018-07-26 12-AM,BTCNGN,2879051,2906000,2879051,2891918,0.9668,2795375.64
2018-07-25 11-PM,BTCNGN,2910820,2940002,2879051,2879051,3.05,8904567.46
2018-07-25 10-PM,BTCNGN,2910000,2923336,2873999,2910820,4.45,12922839.68
2018-07-25 09-PM,BTCNGN,2872994,2910000,2872993,2910000,6.88,19920251.3
2018-07-25 08-PM,BTCNGN,2873990,2874000,2866200,2872994,1.55,4444268.11
2018-07-25 07-PM,BTCNGN,2853003,2874000,2853000,2873990,3.73,10638991.29
2018-07-25 06-PM,BTCNGN,2868009,2875000,2853000,2853003,2.72,7781554.8
2018-07-25 05-PM,BTCNGN,2890000,2900001,2868009,2868009,2.86,8243492.53
2018-07-25 04-PM,BTCNGN,2852262,2890000,2840000,2890000,8.34,23792447.32
2018-07-25 03-PM,BTCNGN,2900000,2900000,2850850,2852262,5.5,15840039.85
2018-07-25 02-PM,BTCNGN,2910232,2914001,2900000,2900000,3.21,9316532.81
2018-07-25 01-PM,BTCNGN,2915234,2915234,2910231,2910232,2.37,6907548.72
2018-07-25 12-PM,BTCNGN,2910233,2915234,2910233,2915234,1.36,3964362.61
2018-07-25 11-AM,BTCNGN,2910233,2910234,2910233,2910233,2.4,6974118.12
2018-07-25 10-AM,BTCNGN,2919796,2919796,2910232,2910233,6.29,18330212.8
2018-07-25 09-AM,BTCNGN,2950000,2950001,2911000,2919796,1.74,5088041.76
2018-07-25 08-AM,BTCNGN,2965000,2965000,2950000,2950000,4.03,11909092.8
2018-07-25 07-AM,BTCNGN,2965001,2965002,2951010,2965000,3.08,9131189.69
2018-07-25 06-AM,BTCNGN,2989997,2989997,2965001,2965001,2.95,8756329.83
2018-07-25 05-AM,BTCNGN,2986988,2989998,2986988,2989997,1.96,5860432.98
2018-07-25 04-AM,BTCNGN,2980500,2989000,2967302,2986988,2.9,8637393.28
2018-07-25 03-AM,BTCNGN,2987999,2988000,2966159,2980500,0.8416,2509042.75
2018-07-25 02-AM,BTCNGN,2990921,2990922,2963928,2987999,2.23,6657283.3
2018-07-25 01-AM,BTCNGN,2990925,2990926,2990920,2990921,1.25,3723851.68
2018-07-25 12-AM,BTCNGN,2988899,2990925,2968500,2990925,2.88,8604942.66
2018-07-24 11-PM,BTCNGN,2939999,2988900,2939999,2988899,4.0,11798638.23
2018-07-24 10-PM,BTCNGN,2940099,2940099,2924213,2939999,2.22,6520966.77
2018-07-24 09-PM,BTCNGN,2922100,2940310,2922100,2940099,2.9,8490480.1
2018-07-24 08-PM,BTCNGN,2939299,2948900,2922100,2922100,2.15,6316110.06
2018-07-24 07-PM,BTCNGN,2917799,2949900,2916998,2939299,4.67,13689106.83
2018-07-24 06-PM,BTCNGN,2917999,2918000,2906000,2917799,1.47,4281462.03
2018-07-24 05-PM,BTCNGN,2896549,2920000,2896549,2917999,7.56,21930548.33
2018-07-24 04-PM,BTCNGN,2898000,2900000,2881999,2896549,4.21,12165504.38
2018-07-24 03-PM,BTCNGN,2869999,2898000,2869999,2898000,4.3,12387207.31
2018-07-24 02-PM,BTCNGN,2900503,2900503,2868067,2869999,3.13,9059109.48
2018-07-24 01-PM,BTCNGN,2914999,2915000,2867149,2900503,3.3,9567547.77
2018-07-24 12-PM,BTCNGN,2935101,2980000,2901609,2914999,7.59,22392783.35
2018-07-24 11-AM,BTCNGN,2899999,2940499,2899999,2935101,7.26,21135847.89
2018-07-24 10-AM,BTCNGN,2830000,2900000,2830000,2899999,6.11,17390019.59
2018-07-24 09-AM,BTCNGN,2830001,2830001,2830000,2830000,2.42,6837450.48
2018-07-24 08-AM,BTCNGN,2832000,2832000,2830000,2830001,2.49,7058067.01
2018-07-24 07-AM,BTCNGN,2819500,2832000,2819499,2832000,3.37,9540369.41
2018-07-24 06-AM,BTCNGN,2820000,2829600,2810101,2819500,3.57,10065228.04
2018-07-24 05-AM,BTCNGN,2759900,2820000,2759900,2820000,4.0,11213081.2
2018-07-24 04-AM,BTCNGN,2750939,2759901,2738000,2759900,1.98,5455099.86
2018-07-24 03-AM,BTCNGN,2716052,2751000,2716052,2750939,2.08,5701013.35
2018-07-24 02-AM,BTCNGN,2716000,2740000,2716000,2716052,1.7,4644496.76
2018-07-24 01-AM,BTCNGN,2718966,2719146,2706405,2716000,1.11,3001558.3
2018-07-24 12-AM,BTCNGN,2706119,2719960,2706119,2718966,0.4061,1101604.23
2018-07-23 11-PM,BTCNGN,2723842,2723842,2706100,2706119,1.64,4448827.97
2018-07-23 10-PM,BTCNGN,2719667,2724001,2719667,2723842,1.45,3946359.04
2018-07-23 09-PM,BTCNGN,2719667,2720000,2719667,2719667,1.71,4654625.92
2018-07-23 08-PM,BTCNGN,2725500,2727990,2719667,2719667,2.32,6311104.24
2018-07-23 07-PM,BTCNGN,2723080,2729000,2723080,2725500,1.27,3449954.29
2018-07-23 06-PM,BTCNGN,2723000,2727010,2716599,2723080,2.06,5610204.79
2018-07-23 05-PM,BTCNGN,2722998,2723000,2722997,2723000,1.86,5060437.18
2018-07-23 04-PM,BTCNGN,2716979,2723000,2716979,2722998,1.92,5220570.05
2018-07-23 03-PM,BTCNGN,2716990,2716990,2710001,2716979,1.0,2717388.0
2018-07-23 02-PM,BTCNGN,2728990,2729000,2710000,2716990,1.81,4934397.97
2018-07-23 01-PM,BTCNGN,2710000,2728990,2700020,2728990,3.45,9382053.54
2018-07-23 12-PM,BTCNGN,2700009,2710000,2700009,2710000,3.76,10155662.61
2018-07-23 11-AM,BTCNGN,2700009,2700010,2700009,2700009,2.31,6247924.31
2018-07-23 10-AM,BTCNGN,2729624,2729625,2699500,2700009,3.1,8451706.46
2018-07-23 09-AM,BTCNGN,2729625,2729625,2729624,2729624,3.4,9285913.99
2018-07-23 08-AM,BTCNGN,2729624,2729625,2729624,2729625,2.73,7459858.16
2018-07-23 07-AM,BTCNGN,2679999,2730000,2679999,2729624,6.52,17697278.05
2018-07-23 06-AM,BTCNGN,2668999,2680000,2668999,2679999,4.52,12055276.84
2018-07-23 05-AM,BTCNGN,2666008,2669000,2666008,2668999,4.17,11121865.22
2018-07-23 04-AM,BTCNGN,2649800,2666009,2649800,2666008,2.01,5358593.56
2018-07-23 03-AM,BTCNGN,2635055,2650000,2635054,2649800,1.63,4313179.31
2018-07-23 02-AM,BTCNGN,2607001,2635055,2607001,2635055,11.92,31322868.04
2018-07-23 01-AM,BTCNGN,2607001,2607001,2607000,2607001,0.928,2419202.91
2018-07-23 12-AM,BTCNGN,2607000,2607001,2607000,2607001,0.7268,1894658.36
2018-07-22 11-PM,BTCNGN,2607000,2607001,2607000,2607000,0.559,1457284.48
2018-07-22 10-PM,BTCNGN,2607000,2607001,2607000,2607000,1.54,4006912.37
2018-07-22 09-PM,BTCNGN,2624999,2624999,2607000,2607000,6.18,16199973.45
2018-07-22 08-PM,BTCNGN,2624998,2624999,2624998,2624999,1.61,4229908.9
2018-07-22 07-PM,BTCNGN,2624998,2624999,2624998,2624998,1.23,3226054.83
2018-07-22 06-PM,BTCNGN,2624999,2624999,2624998,2624998,1.99,5225380.16
2018-07-22 05-PM,BTCNGN,2624999,2624999,2624998,2624999,0.6454,1694234.22
2018-07-22 04-PM,BTCNGN,2624999,2624999,2624998,2624999,1.42,3719357.22
2018-07-22 03-PM,BTCNGN,2609950,2635001,2609950,2624999,3.31,8717979.5
2018-07-22 02-PM,BTCNGN,2613899,2620999,2609009,2609950,2.03,5310577.75
2018-07-22 01-PM,BTCNGN,2606052,2613900,2606051,2613899,0.9269,2416410.88
2018-07-22 12-PM,BTCNGN,2609999,2615800,2605000,2606052,1.7,4430186.65
2018-07-22 11-AM,BTCNGN,2604999,2615991,2604999,2609999,1.46,3813707.75
2018-07-22 10-AM,BTCNGN,2604999,2605000,2604999,2604999,0.9534,2483671.3
2018-07-22 09-AM,BTCNGN,2600000,2605000,2600000,2604999,1.73,4499732.92
2018-07-22 08-AM,BTCNGN,2600000,2600001,2600000,2600000,0.5857,1522794.45
2018-07-22 07-AM,BTCNGN,2600119,2600120,2600000,2600000,0.8263,2148398.69
2018-07-22 06-AM,BTCNGN,2600120,2600120,2600119,2600119,0.4014,1043706.01
2018-07-22 05-AM,BTCNGN,2600120,2600120,2600119,2600120,0.6575,1709648.5
2018-07-22 04-AM,BTCNGN,2599999,2604899,2599999,2600120,0.2876,747788.27
2018-07-22 03-AM,BTCNGN,2599900,2605000,2599899,2599999,0.2058,535679.16
2018-07-22 02-AM,BTCNGN,2599900,2599900,2599899,2599900,0.1088,282944.44
2018-07-22 01-AM,BTCNGN,2593300,2605000,2593300,2599900,0.2256,586688.51
2018-07-22 12-AM,BTCNGN,2593300,2605499,2593300,2593300,0.5281,1370102.24
2018-07-21 11-PM,BTCNGN,2607000,2607000,2586025,2593300,0.9532,2480026.29
2018-07-21 10-PM,BTCNGN,2607853,2607853,2591909,2607000,0.6951,1812071.12
2018-07-21 09-PM,BTCNGN,2607852,2607853,2607852,2607853,0.6737,1756977.91
2018-07-21 08-PM,BTCNGN,2607587,2607853,2607586,2607852,2.46,6417995.8
2018-07-21 07-PM,BTCNGN,2607586,2607587,2607586,2607587,0.495,1290713.65
2018-07-21 06-PM,BTCNGN,2602139,2607587,2602139,2607586,0.5586,1455031.05
2018-07-21 05-PM,BTCNGN,2602060,2607853,2602060,2602139,0.4785,1246444.43
2018-07-21 04-PM,BTCNGN,2591001,2607800,2591000,2602060,2.18,5679856.97
2018-07-21 03-PM,BTCNGN,2585400,2591001,2585400,2591001,0.9254,2396716.23
2018-07-21 02-PM,BTCNGN,2585200,2600950,2585199,2585400,2.17,5608089.98
2018-07-21 01-PM,BTCNGN,2585199,2585200,2585199,2585200,0.65,1680436.66
2018-07-21 12-PM,BTCNGN,2584942,2585200,2584941,2585199,0.5395,1394676.38
2018-07-21 11-AM,BTCNGN,2588999,2589000,2584901,2584942,1.53,3959098.1
2018-07-21 10-AM,BTCNGN,2601199,2601200,2588999,2588999,2.05,5335449.58
2018-07-21 09-AM,BTCNGN,2601199,2601200,2601199,2601199,1.4,3651379.41
2018-07-21 08-AM,BTCNGN,2601200,2601200,2601199,2601199,1.17,3038438.02
2018-07-21 07-AM,BTCNGN,2597916,2601200,2597916,2601200,0.4653,1210354.78
2018-07-21 06-AM,BTCNGN,2581000,2597916,2581000,2597916,1.71,4428329.21
2018-07-21 05-AM,BTCNGN,2581000,2581001,2581000,2581000,0.8531,2201975.72
2018-07-21 04-AM,BTCNGN,2581000,2581001,2581000,2581000,0.5784,1492757.84
2018-07-21 03-AM,BTCNGN,2581000,2581001,2581000,2581000,0.5311,1370784.72
2018-07-21 02-AM,BTCNGN,2581001,2581001,2581000,2581000,0.3802,981247.41
2018-07-21 01-AM,BTCNGN,2581007,2590201,2581000,2581001,0.5702,1473172.64
2018-07-21 12-AM,BTCNGN,2590200,2590301,2581007,2581007,1.55,4004519.37
2018-07-20 11-PM,BTCNGN,2591001,2591001,2590200,2590200,0.4909,1271971.16
2018-07-20 10-PM,BTCNGN,2593117,2593117,2591000,2591001,1.09,2828886.17
2018-07-20 09-PM,BTCNGN,2605900,2605900,2590000,2593117,1.93,5003776.17
2018-07-20 08-PM,BTCNGN,2605901,2605901,2602099,2605900,2.24,5838162.77
2018-07-20 07-PM,BTCNGN,2610999,2610999,2605901,2605901,1.5,3910421.79
2018-07-20 06-PM,BTCNGN,2616001,2616001,2605200,2610999,2.18,5691314.48
2018-07-20 05-PM,BTCNGN,2662000,2662000,2616000,2616001,4.19,10984157.01
2018-07-20 04-PM,BTCNGN,2634001,2665001,2634000,2662000,5.44,14444163.68
2018-07-20 03-PM,BTCNGN,2622100,2649900,2622099,2634001,2.24,5901998.06
2018-07-20 02-PM,BTCNGN,2620009,2622100,2620008,2622100,1.17,3066669.01
2018-07-20 01-PM,BTCNGN,2620008,2620009,2620008,2620009,2.02,5299386.62
2018-07-20 12-PM,BTCNGN,2620000,2620009,2620000,2620008,3.79,9925402.54
2018-07-20 11-AM,BTCNGN,2617921,2620001,2617921,2620000,3.78,9903518.42
2018-07-20 10-AM,BTCNGN,2614500,2617922,2614499,2617921,3.59,9405840.72
2018-07-20 09-AM,BTCNGN,2614500,2614500,2614499,2614500,1.73,4514536.84
2018-07-20 08-AM,BTCNGN,2603473,2617922,2603472,2614500,3.99,10414276.25
2018-07-20 07-AM,BTCNGN,2612250,2612251,2602130,2603473,3.91,10176150.55
2018-07-20 06-AM,BTCNGN,2618999,2619000,2612250,2612250,3.96,10369233.32
2018-07-20 05-AM,BTCNGN,2614121,2619002,2614121,2618999,4.08,10672754.84
2018-07-20 04-AM,BTCNGN,2614121,2614122,2614121,2614121,1.02,2671263.59
2018-07-20 03-AM,BTCNGN,2614122,2614122,2614121,2614121,0.4308,1126032.66
2018-07-20 02-AM,BTCNGN,2619999,2619999,2614001,2614122,0.1879,491371.36
2018-07-20 01-AM,BTCNGN,2619999,2620000,2619999,2619999,0.6595,1727962.77
2018-07-20 12-AM,BTCNGN,2620150,2620151,2619999,2619999,0.3669,961307.57
2018-07-19 11-PM,BTCNGN,2620151,2620151,2620150,2620150,0.7744,2029110.05
2018-07-19 10-PM,BTCNGN,2612103,2622000,2612102,2620151,2.46,6430074.47
2018-07-19 09-PM,BTCNGN,2612103,2612103,2612102,2612103,2.21,5771186.59
2018-07-19 08-PM,BTCNGN,2612000,2619000,2612000,2612103,2.26,5920015.31
2018-07-19 07-PM,BTCNGN,2609999,2619000,2590948,2612000,4.28,11178513.4
2018-07-19 06-PM,BTCNGN,2612999,2620499,2572009,2609999,8.71,22749404.9
2018-07-19 05-PM,BTCNGN,2595000,2613000,2594999,2612999,1.92,4992440.06
2018-07-19 04-PM,BTCNGN,2622998,2622999,2556349,2595000,7.36,19108653.08
2018-07-19 03-PM,BTCNGN,2622998,2622999,2622998,2622998,2.14,5606949.77
2018-07-19 02-PM,BTCNGN,2624001,2624001,2614000,2622998,4.45,11652610.72
2018-07-19 01-PM,BTCNGN,2612001,2624001,2612000,2624001,1.63,4277701.63
2018-07-19 12-PM,BTCNGN,2598424,2619990,2598423,2612001,2.67,6969414.98
2018-07-19 11-AM,BTCNGN,2607002,2607002,2598423,2598424,3.93,10222251.02
2018-07-19 10-AM,BTCNGN,2604900,2624002,2593099,2607002,4.34,11333612.35
2018-07-19 09-AM,BTCNGN,2580139,2604900,2573634,2604900,4.02,10380659.42
2018-07-19 08-AM,BTCNGN,2580138,2580139,2580138,2580139,4.08,10532969.91
2018-07-19 07-AM,BTCNGN,2580138,2580139,2580138,2580138,2.37,6121313.46
2018-07-19 06-AM,BTCNGN,2587999,2588000,2572501,2580138,2.25,5812845.62
2018-07-19 05-AM,BTCNGN,2588000,2588000,2587999,2587999,1.15,2976659.7
2018-07-19 04-AM,BTCNGN,2569302,2588000,2569302,2588000,1.77,4558830.11
2018-07-19 03-AM,BTCNGN,2571453,2571453,2568060,2569302,0.2226,571807.22
2018-07-19 02-AM,BTCNGN,2571452,2571453,2567891,2571453,0.6944,1784051.08
2018-07-19 01-AM,BTCNGN,2584520,2584520,2571280,2571452,0.4355,1119988.46
2018-07-19 12-AM,BTCNGN,2588899,2588899,2567900,2584520,0.3089,796203.12
2018-07-18 11-PM,BTCNGN,2567892,2588900,2567891,2588899,0.4744,1218941.04
2018-07-18 10-PM,BTCNGN,2590000,2590000,2565500,2567892,2.87,7383634.3
2018-07-18 09-PM,BTCNGN,2552357,2596300,2552357,2590000,3.44,8827863.93
2018-07-18 08-PM,BTCNGN,2604002,2604002,2551996,2552357,6.65,17056839.97
2018-07-18 07-PM,BTCNGN,2624100,2624101,2600659,2604002,7.24,18898231.56
2018-07-18 06-PM,BTCNGN,2624000,2670008,2623999,2624100,6.89,18235466.43
2018-07-18 05-PM,BTCNGN,2623800,2624000,2623799,2624000,1.58,4134604.05
2018-07-18 04-PM,BTCNGN,2623000,2623800,2622999,2623800,2.08,5447990.53
2018-07-18 03-PM,BTCNGN,2624000,2624000,2614100,2623000,6.5,17052285.54
2018-07-18 02-PM,BTCNGN,2623999,2624000,2623999,2624000,3.16,8287438.95
2018-07-18 01-PM,BTCNGN,2622666,2624000,2622666,2623999,4.3,11277427.58
2018-07-18 12-PM,BTCNGN,2605600,2624000,2605600,2622666,5.2,13614942.46
2018-07-18 11-AM,BTCNGN,2605600,2605601,2605600,2605600,2.7,7034735.65
2018-07-18 10-AM,BTCNGN,2605601,2605601,2599998,2605600,1.93,5022680.07
2018-07-18 09-AM,BTCNGN,2583201,2605601,2583200,2605601,4.96,12857564.36
2018-07-18 08-AM,BTCNGN,2605601,2605601,2583200,2583201,4.71,12199509.58
2018-07-18 07-AM,BTCNGN,2614000,2614001,2605009,2605601,3.36,8774270.69
2018-07-18 06-AM,BTCNGN,2615900,2624000,2610005,2614000,4.72,12344404.79
2018-07-18 05-AM,BTCNGN,2601012,2629900,2597894,2615900,5.11,13317564.72
2018-07-18 04-AM,BTCNGN,2597894,2620000,2597894,2601012,5.13,13376875.08
2018-07-18 03-AM,BTCNGN,2550999,2620780,2550998,2597894,3.33,8591723.01
2018-07-18 02-AM,BTCNGN,2520000,2550999,2519999,2550999,1.4,3528670.44
2018-07-18 01-AM,BTCNGN,2550999,2550999,2518361,2520000,1.03,2599050.26
2018-07-18 12-AM,BTCNGN,2547999,2550999,2534000,2550999,1.18,2996173.16
2018-07-17 11-PM,BTCNGN,2550001,2564999,2439000,2547999,6.96,17509903.6
2018-07-17 10-PM,BTCNGN,2565998,2565999,2550000,2550001,3.14,8030278.44
2018-07-17 09-PM,BTCNGN,2550557,2566722,2550556,2565998,2.58,6617432.19
2018-07-17 08-PM,BTCNGN,2580009,2580010,2550100,2550557,5.95,15307918.79
2018-07-17 07-PM,BTCNGN,2584998,2584999,2580009,2580009,3.92,10113860.92
2018-07-17 06-PM,BTCNGN,2530000,2650000,2530000,2584998,16.3,41993395.72
2018-07-17 05-PM,BTCNGN,2374998,2548900,2374998,2530000,11.47,28009542.56
2018-07-17 04-PM,BTCNGN,2373000,2374999,2372999,2374998,2.28,5405726.99
2018-07-17 03-PM,BTCNGN,2355202,2373000,2355202,2373000,4.42,10439002.81
2018-07-17 02-PM,BTCNGN,2351203,2355203,2351203,2355202,1.12,2633595.81
2018-07-17 01-PM,BTCNGN,2361001,2373988,2351200,2351203,4.67,11018137.44
2018-07-17 12-PM,BTCNGN,2375100,2375100,2360999,2361001,4.36,10289293.39
2018-07-17 11-AM,BTCNGN,2369998,2375100,2369995,2375100,3.77,8957416.29
2018-07-17 10-AM,BTCNGN,2354950,2369998,2354949,2369998,5.74,13524126.09
2018-07-17 09-AM,BTCNGN,2354949,2354950,2354949,2354950,2.03,4786057.58
2018-07-17 08-AM,BTCNGN,2350500,2354950,2350499,2354949,6.49,15281965.18
2018-07-17 07-AM,BTCNGN,2335999,2350500,2335999,2350500,3.05,7163976.49
2018-07-17 06-AM,BTCNGN,2355008,2355009,2335901,2335999,4.36,10263084.1
2018-07-17 05-AM,BTCNGN,2355007,2355009,2355007,2355008,2.83,6655259.86
2018-07-17 04-AM,BTCNGN,2355007,2355008,2355007,2355007,1.24,2929840.73
2018-07-17 03-AM,BTCNGN,2352008,2355008,2352008,2355007,1.62,3817099.24
2018-07-17 02-AM,BTCNGN,2338900,2352009,2338899,2352008,2.65,6218503.18
2018-07-17 01-AM,BTCNGN,2333304,2338900,2333304,2338900,0.5109,1194773.88
2018-07-17 12-AM,BTCNGN,2333205,2333305,2333204,2333304,0.7398,1726152.72
2018-07-16 11-PM,BTCNGN,2333200,2333205,2333200,2333205,2.34,5462219.37
2018-07-16 10-PM,BTCNGN,2333145,2345000,2333144,2333200,1.8,4202930.83
2018-07-16 09-PM,BTCNGN,2333144,2333145,2333144,2333145,2.41,5614454.75
2018-07-16 08-PM,BTCNGN,2350009,2350009,2330801,2333144,2.85,6666724.31
2018-07-16 07-PM,BTCNGN,2350010,2355520,2350008,2350009,3.44,8086412.74
2018-07-16 06-PM,BTCNGN,2334999,2358500,2334999,2350010,4.33,10158524.93
2018-07-16 05-PM,BTCNGN,2329899,2335000,2329899,2334999,5.03,11725297.82
2018-07-16 04-PM,BTCNGN,2329899,2329900,2329899,2329899,2.7,6288509.9
2018-07-16 03-PM,BTCNGN,2320002,2329900,2320001,2329899,3.38,7864076.37
2018-07-16 02-PM,BTCNGN,2320003,2320003,2320000,2320002,4.05,9404196.54
2018-07-16 01-PM,BTCNGN,2329900,2329900,2320002,2320003,2.31,5376711.5
2018-07-16 12-PM,BTCNGN,2329900,2329900,2329899,2329900,2.79,6489391.99
2018-07-16 11-AM,BTCNGN,2289100,2343317,2289100,2329900,6.56,15173781.87
2018-07-16 10-AM,BTCNGN,2280001,2294999,2280001,2289100,3.88,8874463.39
2018-07-16 09-AM,BTCNGN,2239599,2295002,2239599,2280001,5.77,13069586.02
2018-07-16 08-AM,BTCNGN,2232499,2240000,2232499,2239599,3.96,8866715.36
2018-07-16 07-AM,BTCNGN,2222499,2232500,2222499,2232499,3.96,8805542.06
2018-07-16 06-AM,BTCNGN,2222499,2222500,2222499,2222499,1.28,2836560.0
2018-07-16 05-AM,BTCNGN,2222500,2222500,2222499,2222499,1.62,3608222.87
2018-07-16 04-AM,BTCNGN,2221500,2222500,2221500,2222500,0.8755,1945769.35
2018-07-16 03-AM,BTCNGN,2222500,2222500,2221500,2221500,1.36,3030951.59
2018-07-16 02-AM,BTCNGN,2222500,2222501,2222500,2222501,0.8078,1795380.02
2018-07-16 01-AM,BTCNGN,2222500,2222501,2222500,2222500,0.287,637848.61
2018-07-16 12-AM,BTCNGN,2221500,2222501,2221500,2222500,0.3996,888047.79
2018-07-15 11-PM,BTCNGN,2239998,2239999,2220000,2221500,1.54,3434436.6
2018-07-15 10-PM,BTCNGN,2239998,2239998,2239998,2239998,0.06155,137862.92
2018-07-15 09-PM,BTCNGN,2239999,2250009,2239998,2245000,4.02,9007073.56
2018-07-15 08-PM,BTCNGN,2239998,2240000,2239998,2239999,0.8421,1886412.6
2018-07-15 07-PM,BTCNGN,2239998,2239999,2239998,2239998,1.12,2509006.38
2018-07-15 06-PM,BTCNGN,2239999,2239999,2239998,2239998,1.32,2955500.97
2018-07-15 05-PM,BTCNGN,2235001,2240000,2235000,2239999,1.24,2775894.88
2018-07-15 04-PM,BTCNGN,2234999,2235001,2234999,2235001,1.33,2973476.9
2018-07-15 03-PM,BTCNGN,2234999,2235000,2234999,2234999,0.5699,1273750.68
2018-07-15 02-PM,BTCNGN,2234489,2234490,2234489,2234489,0.9393,2098893.79
2018-07-15 01-PM,BTCNGN,2234489,2234490,2234489,2234489,0.3851,860477.27
2018-07-15 12-PM,BTCNGN,2234489,2234490,2234489,2234489,1.37,3068114.44
2018-07-15 11-AM,BTCNGN,2224889,2235000,2224889,2234489,1.43,3188019.06
2018-07-15 10-AM,BTCNGN,2222000,2224890,2221999,2224889,1.17,2592723.56
2018-07-15 09-AM,BTCNGN,2220081,2222000,2219021,2222000,1.36,3020202.81
2018-07-15 08-AM,BTCNGN,2212230,2220081,2212229,2220081,1.27,2816004.22
2018-07-15 07-AM,BTCNGN,2210805,2217870,2210805,2212230,1.13,2508964.33
2018-07-15 06-AM,BTCNGN,2210920,2217870,2207092,2210805,0.7177,1590136.97
2018-07-15 05-AM,BTCNGN,2207089,2210921,2207089,2210920,0.8573,1893308.22
2018-07-15 04-AM,BTCNGN,2207081,2207090,2205806,2207089,0.9872,2178579.94
2018-07-15 03-AM,BTCNGN,2207080,2207081,2205806,2207081,0.266,586803.66
2018-07-15 02-AM,BTCNGN,2207082,2210921,2207080,2207080,0.121,267171.97
2018-07-15 01-AM,BTCNGN,2207080,2210921,2207080,2207082,0.06033,133204.51
2018-07-15 12-AM,BTCNGN,2207080,2210999,2207080,2207080,0.3568,787700.8
2018-07-14 11-PM,BTCNGN,2210999,2210999,2207080,2207080,0.1558,344048.96
2018-07-14 10-PM,BTCNGN,2217998,2217999,2205910,2210999,0.4876,1079428.24
2018-07-14 09-PM,BTCNGN,2217998,2217999,2217998,2217998,1.03,2285261.13
2018-07-14 08-PM,BTCNGN,2217999,2217999,2217998,2217998,1.3,2890965.38
2018-07-14 07-PM,BTCNGN,2218999,2218999,2212660,2217999,0.9884,2190660.06
2018-07-14 06-PM,BTCNGN,2218998,2218999,2218998,2218999,0.3253,721775.88
2018-07-14 05-PM,BTCNGN,2219000,2219000,2211259,2218998,0.725,1607981.04
2018-07-14 04-PM,BTCNGN,2207676,2219110,2207676,2219000,0.9529,2105862.38
2018-07-14 03-PM,BTCNGN,2207677,2207677,2207676,2207676,1.14,2519486.2
2018-07-14 02-PM,BTCNGN,2207678,2207678,2207676,2207677,0.4928,1087872.31
2018-07-14 01-PM,BTCNGN,2208677,2208677,2207677,2207678,0.6049,1335879.65
2018-07-14 12-PM,BTCNGN,2208676,2208677,2208676,2208677,0.9828,2170638.73
2018-07-14 11-AM,BTCNGN,2207676,2208677,2207676,2208676,0.4857,1072562.68
2018-07-14 10-AM,BTCNGN,2210676,2210677,2207676,2207676,0.6648,1469620.23
2018-07-14 09-AM,BTCNGN,2210676,2210677,2210676,2210676,1.45,3200099.54
2018-07-14 08-AM,BTCNGN,2210677,2210677,2210676,2210676,0.4056,896683.51
2018-07-14 07-AM,BTCNGN,2210676,2210677,2210676,2210677,0.05704,126105.85
2018-07-14 06-AM,BTCNGN,2210677,2210677,2210676,2210676,1.04,2297741.37
2018-07-14 05-AM,BTCNGN,2210677,2210677,2210676,2210677,0.2721,601496.3
2018-07-14 04-AM,BTCNGN,2210672,2219800,2210667,2210677,0.2686,593985.42
2018-07-14 03-AM,BTCNGN,2213100,2222998,2210667,2210672,0.2566,568670.45
2018-07-14 02-AM,BTCNGN,2213001,2224239,2213001,2213100,0.06342,140596.41
2018-07-14 01-AM,BTCNGN,2225565,2235007,2210621,2213001,0.611,1361482.65
2018-07-14 12-AM,BTCNGN,2210006,2225565,2210006,2225565,0.3148,697650.28
2018-07-13 11-PM,BTCNGN,2210007,2210007,2210006,2210006,0.3868,854753.08
2018-07-13 10-PM,BTCNGN,2225565,2225565,2209857,2210007,0.3795,840758.59
2018-07-13 09-PM,BTCNGN,2200941,2225565,2200940,2225565,2.14,4736144.6
2018-07-13 08-PM,BTCNGN,2211625,2211625,2200932,2200941,1.76,3882140.49
2018-07-13 07-PM,BTCNGN,2235007,2235007,2211624,2211625,2.34,5187836.75
2018-07-13 06-PM,BTCNGN,2218000,2239999,2217999,2235007,4.54,10119666.72
2018-07-13 05-PM,BTCNGN,2217999,2218000,2217999,2218000,0.2179,483388.56
2018-07-13 04-PM,BTCNGN,2219999,2225000,2219999,2220002,1.21,2686069.67
2018-07-13 03-PM,BTCNGN,2218979,2220000,2218979,2219999,1.69,3760791.92
2018-07-13 02-PM,BTCNGN,2216002,2219000,2216001,2218979,1.37,3027790.56
2018-07-13 01-PM,BTCNGN,2218404,2220000,2216001,2216002,2.73,6052863.13
2018-07-13 12-PM,BTCNGN,2216009,2218404,2216001,2218404,0.8673,1923445.36
2018-07-13 11-AM,BTCNGN,2212930,2220000,2212930,2216009,2.73,6050461.99
2018-07-13 10-AM,BTCNGN,2212930,2212931,2212930,2212930,2.23,4928297.33
2018-07-13 09-AM,BTCNGN,2209565,2218990,2209565,2212930,2.9,6418319.15
2018-07-13 08-AM,BTCNGN,2212930,2212931,2209565,2209565,3.1,6847110.22
2018-07-13 07-AM,BTCNGN,2212930,2212931,2212930,2212930,2.28,5037490.65
2018-07-13 06-AM,BTCNGN,2209500,2220000,2209499,2212930,2.5,5521428.39
2018-07-13 05-AM,BTCNGN,2199988,2209500,2199988,2209500,2.38,5248353.29
