Timezones are UTC,https://www.CryptoDataDownload.com
Date,Symbol,Open,High,Low,Close,Volume LSK,Volume USD
2017-12-12 11-AM,LSKUSD,8.4,8.4,8.4,8.4,57.06,479.31
2017-12-12 10-AM,LSKUSD,8.12,8.4,8.12,8.4,0.8286,6.96
2017-12-12 09-AM,LSKUSD,8.4,8.4,8.12,8.12,2.86,23.24
2017-12-12 08-AM,LSKUSD,8.38,8.46,8.38,8.4,121.74,1023.32
2017-12-12 07-AM,LSKUSD,8.29,8.38,8.29,8.38,47.03,391.28
2017-12-12 06-AM,LSKUSD,8.05,8.29,8.05,8.29,19.72,163.3
2017-12-12 05-AM,LSKUSD,8.05,8.05,8.05,8.05,0.0,0.0
2017-12-12 04-AM,LSKUSD,8.05,8.05,8.05,8.05,0.0,0.0
2017-12-12 03-AM,LSKUSD,8.05,8.05,8.05,8.05,0.0,0.0
2017-12-12 02-AM,LSKUSD,8.28,8.29,8.04,8.05,13.57,109.43
2017-12-12 01-AM,LSKUSD,8.28,8.28,8.28,8.28,0.0,0.0
2017-12-12 12-AM,LSKUSD,8.28,8.29,8.28,8.28,24.13,200.0
2017-12-11 11-PM,LSKUSD,8.28,8.28,8.28,8.28,0.0,0.0
2017-12-11 10-PM,LSKUSD,8.28,8.28,8.28,8.28,0.0,0.0
2017-12-11 09-PM,LSKUSD,8.03,8.28,8.03,8.28,0.2271,1.88
2017-12-11 08-PM,LSKUSD,8.25,8.39,8.01,8.03,299.0,2478.87
2017-12-11 07-PM,LSKUSD,8.02,8.25,8.02,8.25,19.55,161.11
2017-12-11 06-PM,LSKUSD,8.02,8.02,8.02,8.02,0.0,0.0
2017-12-11 05-PM,LSKUSD,8.2,8.21,8.02,8.02,121.88,998.82
2017-12-11 04-PM,LSKUSD,8.2,8.2,8.19,8.2,12.63,103.55
2017-12-11 03-PM,LSKUSD,8.07,8.2,8.07,8.2,0.3005,2.46
2017-12-11 02-PM,LSKUSD,8.2,8.2,7.71,8.07,100.64,794.41
2017-12-11 01-PM,LSKUSD,8.2,8.2,8.2,8.2,0.0,0.0
2017-12-11 12-PM,LSKUSD,8.2,8.2,8.2,8.2,0.0,0.0
2017-12-11 11-AM,LSKUSD,8.2,8.2,8.2,8.2,0.0,0.0
2017-12-11 10-AM,LSKUSD,8.2,8.2,8.2,8.2,0.0,0.0
2017-12-11 09-AM,LSKUSD,8.2,8.2,8.2,8.2,0.0,0.0
2017-12-11 08-AM,LSKUSD,8.23,8.23,8.2,8.2,10.04,82.35
2017-12-11 07-AM,LSKUSD,8.19,8.23,8.19,8.23,85.71,704.87
2017-12-11 06-AM,LSKUSD,8.19,8.19,8.19,8.19,0.0,0.0
2017-12-11 05-AM,LSKUSD,8.19,8.19,8.19,8.19,0.0,0.0
2017-12-11 04-AM,LSKUSD,8.19,8.19,8.19,8.19,0.0,0.0
2017-12-11 03-AM,LSKUSD,8.19,8.19,8.19,8.19,0.0,0.0
2017-12-11 02-AM,LSKUSD,8.19,8.19,8.19,8.19,0.0,0.0
2017-12-11 01-AM,LSKUSD,8.19,8.19,8.19,8.19,0.0,0.0
2017-12-11 12-AM,LSKUSD,8.19,8.19,8.19,8.19,0.0,0.0
2017-12-10 11-PM,LSKUSD,8.19,8.19,8.19,8.19,0.0,0.0
2017-12-10 10-PM,LSKUSD,8.19,8.19,8.19,8.19,0.0,0.0
2017-12-10 09-PM,LSKUSD,8.05,8.19,8.05,8.19,19.09,156.31
2017-12-10 08-PM,LSKUSD,8.15,8.15,8.05,8.05,82.72,666.0
2017-12-10 07-PM,LSKUSD,8,8.15,8,8.15,13.47,109.77
2017-12-10 06-PM,LSKUSD,8,8,8,8,0.0,0.0
2017-12-10 05-PM,LSKUSD,8,8,7.11,8,65.6,487.82
2017-12-10 04-PM,LSKUSD,8.31,8.31,8,8,2.15,17.21
2017-12-10 03-PM,LSKUSD,8.31,8.31,8.31,8.31,0.0,0.0
2017-12-10 02-PM,LSKUSD,8.31,8.31,8.31,8.31,0.0,0.0
2017-12-10 01-PM,LSKUSD,8.31,8.31,8.31,8.31,0.0,0.0
2017-12-10 12-PM,LSKUSD,8.31,8.31,8.31,8.31,0.0,0.0
2017-12-10 11-AM,LSKUSD,8.21,8.31,8.21,8.31,5.99,49.79
2017-12-10 10-AM,LSKUSD,8.1,8.21,8.05,8.21,200.19,1626.88
2017-12-10 09-AM,LSKUSD,6.8,8.1,6.75,8.1,94.65,726.26
2017-12-10 08-AM,LSKUSD,8.15,8.15,6.8,6.8,400.48,2878.45
2017-12-10 07-AM,LSKUSD,8.15,8.15,8.15,8.15,0.0,0.0
2017-12-10 06-AM,LSKUSD,8.08,8.15,7.5,8.15,44.87,365.32
2017-12-10 05-AM,LSKUSD,8.08,8.08,8.08,8.08,0.0,0.0
2017-12-10 04-AM,LSKUSD,8.08,8.08,8.08,8.08,0.0,0.0
2017-12-10 03-AM,LSKUSD,8.08,8.08,8.08,8.08,0.0,0.0
2017-12-10 02-AM,LSKUSD,8.15,8.15,7.5,8.08,8.46,67.06
2017-12-10 01-AM,LSKUSD,8.15,8.15,8.15,8.15,0.0,0.0
2017-12-10 12-AM,LSKUSD,8.15,8.15,8.15,8.15,43.53,354.76
2017-12-09 11-PM,LSKUSD,8.14,8.15,8.14,8.15,11.83,96.37
2017-12-09 10-PM,LSKUSD,7.62,8.21,7.62,8.14,44.03,358.03
2017-12-09 09-PM,LSKUSD,7.62,7.62,7.62,7.62,0.0,0.0
2017-12-09 08-PM,LSKUSD,8,8.1,6.06,7.62,865.54,6172.17
2017-12-09 07-PM,LSKUSD,8,8,8,8,2.16,17.25
2017-12-09 06-PM,LSKUSD,8.01,8.01,8,8,81.24,649.93
2017-12-09 05-PM,LSKUSD,8.22,8.22,8.01,8.01,283.42,2284.2
2017-12-09 04-PM,LSKUSD,8.23,8.23,8.22,8.22,32.63,268.25
2017-12-09 03-PM,LSKUSD,8.21,8.34,8.21,8.23,18.0,148.69
2017-12-09 02-PM,LSKUSD,8.36,8.36,8.19,8.21,12.09,100.04
2017-12-09 01-PM,LSKUSD,8.36,8.36,8.36,8.36,60.05,502.0
2017-12-09 12-PM,LSKUSD,8.36,8.36,8.36,8.36,2.24,18.7
2017-12-09 11-AM,LSKUSD,8.19,8.38,8.19,8.36,55.18,459.13
2017-12-09 10-AM,LSKUSD,8,8.2,8,8.19,7.48,61.3
2017-12-09 09-AM,LSKUSD,7.65,8.27,7.65,8,11.17,90.9
2017-12-09 08-AM,LSKUSD,7.65,7.65,7.65,7.65,0.0,0.0
2017-12-09 07-AM,LSKUSD,7.65,7.65,7.65,7.65,0.0,0.0
2017-12-09 06-AM,LSKUSD,7.65,7.65,7.65,7.65,0.0,0.0
2017-12-09 05-AM,LSKUSD,7.65,7.65,7.65,7.65,0.0,0.0
2017-12-09 04-AM,LSKUSD,8.39,8.39,7.65,7.65,7.0,53.55
2017-12-09 03-AM,LSKUSD,8.39,8.39,8.39,8.39,0.0,0.0
2017-12-09 02-AM,LSKUSD,8.1,8.39,8.1,8.39,24.55,203.01
2017-12-09 01-AM,LSKUSD,8.02,8.1,8.02,8.1,6.52,52.77
2017-12-09 12-AM,LSKUSD,8.02,8.02,7.64,8.02,0.9861,7.6
2017-12-08 11-PM,LSKUSD,8.02,8.02,8.02,8.02,0.0,0.0
2017-12-08 10-PM,LSKUSD,8.18,8.18,8.02,8.02,63.1,506.64
2017-12-08 09-PM,LSKUSD,8.16,8.18,7.64,8.18,19.64,150.37
2017-12-08 08-PM,LSKUSD,7.62,8.4,7.62,8.16,93.08,743.15
2017-12-08 07-PM,LSKUSD,7.96,8.3,7.62,7.62,37.54,304.91
2017-12-08 06-PM,LSKUSD,8.3,8.3,7.96,7.96,0.1201,0.9559
2017-12-08 05-PM,LSKUSD,8.3,8.3,8.3,8.3,0.0,0.0
2017-12-08 04-PM,LSKUSD,8.29,8.3,8.29,8.3,24.15,200.48
2017-12-08 03-PM,LSKUSD,8.2,8.29,8.2,8.29,1.24,10.26
2017-12-08 02-PM,LSKUSD,8.21,8.39,7.51,8.2,39.56,323.69
2017-12-08 01-PM,LSKUSD,8.25,8.25,8.21,8.21,32.0,262.72
2017-12-08 12-PM,LSKUSD,8.39,8.39,8.25,8.25,11.11,93.06
2017-12-08 11-AM,LSKUSD,8.39,8.39,8.39,8.39,0.0,0.0
2017-12-08 10-AM,LSKUSD,8.15,8.4,8.15,8.39,34.89,288.47
2017-12-08 09-AM,LSKUSD,8.15,8.15,8.15,8.15,0.0,0.0
2017-12-08 08-AM,LSKUSD,8.15,8.15,8.15,8.15,332.46,2709.58
2017-12-08 07-AM,LSKUSD,8.15,8.15,8.15,8.15,0.0,0.0
2017-12-08 06-AM,LSKUSD,8,8.15,8,8.15,60.4,492.1
2017-12-08 05-AM,LSKUSD,8.21,8.21,7.4,8,313.5,2544.47
2017-12-08 04-AM,LSKUSD,8.28,8.29,7.4,8.21,320.61,2620.52
2017-12-08 03-AM,LSKUSD,8.28,8.28,8.28,8.28,0.0,0.0
2017-12-08 02-AM,LSKUSD,8.28,8.28,8.28,8.28,0.0,0.0
2017-12-08 01-AM,LSKUSD,8.28,8.28,8.28,8.28,0.0,0.0
2017-12-08 12-AM,LSKUSD,7.93,8.28,7.43,8.28,273.62,2068.94
2017-12-07 11-PM,LSKUSD,7.99,8.28,7.93,7.93,72.75,580.13
2017-12-07 10-PM,LSKUSD,8.39,8.39,7.98,7.99,113.36,945.86
2017-12-07 09-PM,LSKUSD,8.49,8.49,8.39,8.39,1.0,8.43
2017-12-07 08-PM,LSKUSD,7.8,8.52,7.45,8.49,293.77,2241.22
2017-12-07 07-PM,LSKUSD,8.11,8.11,7.8,7.8,16.44,132.98
2017-12-07 06-PM,LSKUSD,8.8,8.8,8.1,8.11,15.96,129.49
2017-12-07 05-PM,LSKUSD,8.1,8.8,8.01,8.8,210.79,1791.15
2017-12-07 04-PM,LSKUSD,8.32,8.32,7.8,8.1,686.31,5562.37
2017-12-07 03-PM,LSKUSD,8.79,8.79,8.32,8.32,84.82,714.41
2017-12-07 02-PM,LSKUSD,9.25,9.25,8.4,8.79,67.32,583.69
2017-12-07 01-PM,LSKUSD,9.08,9.25,9.08,9.25,3.55,32.83
2017-12-07 12-PM,LSKUSD,8.88,9.08,8.46,9.08,151.98,1312.01
2017-12-07 11-AM,LSKUSD,9.06,9.06,8.88,8.88,21.12,187.56
2017-12-07 10-AM,LSKUSD,9,9.06,8.92,9.06,111.43,1003.8
2017-12-07 09-AM,LSKUSD,9,9,9,9,10.63,95.69
2017-12-07 08-AM,LSKUSD,9.06,9.06,8.99,9,81.96,738.09
2017-12-07 07-AM,LSKUSD,9.06,9.06,9.06,9.06,0.0,0.0
2017-12-07 06-AM,LSKUSD,9.06,9.06,9.06,9.06,0.0,0.0
2017-12-07 05-AM,LSKUSD,9.06,9.06,9.06,9.06,0.0,0.0
2017-12-07 04-AM,LSKUSD,9.06,9.06,9.06,9.06,0.0,0.0
2017-12-07 03-AM,LSKUSD,9.06,9.06,9.06,9.06,0.0,0.0
2017-12-07 02-AM,LSKUSD,8.64,9.06,8.54,9.06,22.07,190.5
2017-12-07 01-AM,LSKUSD,9.7,9.7,8.62,8.64,21.18,186.14
2017-12-07 12-AM,LSKUSD,9.7,9.7,9.7,9.7,0.0,0.0
2017-12-06 11-PM,LSKUSD,8.9,9.7,8.74,9.7,85.94,773.37
2017-12-06 10-PM,LSKUSD,9.11,9.92,8.74,8.9,393.24,3570.08
2017-12-06 09-PM,LSKUSD,9.8,9.8,9.05,9.11,175.44,1629.0
2017-12-06 08-PM,LSKUSD,9.8,9.8,9.8,9.8,0.0,0.0
2017-12-06 07-PM,LSKUSD,9.8,9.8,9.8,9.8,0.0,0.0
2017-12-06 06-PM,LSKUSD,9.07,9.98,9.07,9.8,19.35,187.49
2017-12-06 05-PM,LSKUSD,9.01,9.07,9.01,9.07,7.21,65.38
2017-12-06 04-PM,LSKUSD,9.5,9.5,9.01,9.01,118.42,1108.68
2017-12-06 03-PM,LSKUSD,9.5,9.5,9.5,9.5,0.08,0.76
2017-12-06 02-PM,LSKUSD,9.5,9.5,9.5,9.5,0.0,0.0
2017-12-06 01-PM,LSKUSD,9,9.67,9,9.5,27.79,262.65
2017-12-06 12-PM,LSKUSD,9.67,9.67,8.99,9,44.03,398.16
2017-12-06 11-AM,LSKUSD,9.14,9.67,9,9.67,23.51,213.03
2017-12-06 10-AM,LSKUSD,9.5,9.67,9,9.14,70.16,660.36
2017-12-06 09-AM,LSKUSD,9.02,9.5,9.02,9.5,143.91,1365.45
2017-12-06 08-AM,LSKUSD,9.02,9.02,9,9.02,60.0,540.06
2017-12-06 07-AM,LSKUSD,8.96,9.02,8.96,9.02,27.94,252.01
2017-12-06 06-AM,LSKUSD,9.22,9.22,8.95,8.96,659.13,6060.11
2017-12-06 05-AM,LSKUSD,9.45,9.7,9.22,9.22,7.66,70.61
2017-12-06 04-AM,LSKUSD,9.45,9.45,9.45,9.45,0.0,0.0
2017-12-06 03-AM,LSKUSD,9.45,9.45,9.45,9.45,0.0,0.0
2017-12-06 02-AM,LSKUSD,9.45,9.45,9.45,9.45,0.0,0.0
2017-12-06 01-AM,LSKUSD,9.51,9.55,9.45,9.45,29.26,278.51
2017-12-06 12-AM,LSKUSD,9.51,9.51,9.51,9.51,0.0,0.0
2017-12-05 11-PM,LSKUSD,9.52,9.52,9.51,9.51,1.16,11.06
2017-12-05 10-PM,LSKUSD,9.52,9.52,9.52,9.52,0.0,0.0
2017-12-05 09-PM,LSKUSD,9.99,9.99,9.52,9.52,0.6,5.71
2017-12-05 08-PM,LSKUSD,9.46,10,9.46,9.99,60.18,598.65
2017-12-05 07-PM,LSKUSD,9.71,9.8,9.46,9.46,64.83,633.35
2017-12-05 06-PM,LSKUSD,9.71,9.71,9.71,9.71,0.0,0.0
2017-12-05 05-PM,LSKUSD,9.39,9.71,9.39,9.71,358.17,3405.4
2017-12-05 04-PM,LSKUSD,9.31,9.39,9.25,9.39,303.4,2830.66
2017-12-05 03-PM,LSKUSD,9.31,9.33,9.29,9.31,30.25,281.83
2017-12-05 02-PM,LSKUSD,9.31,9.31,9.31,9.31,0.0,0.0
2017-12-05 01-PM,LSKUSD,8.73,9.31,8.73,9.31,13.98,130.19
2017-12-05 12-PM,LSKUSD,8.73,8.74,8.73,8.73,99.5,868.92
2017-12-05 11-AM,LSKUSD,8.73,8.73,8.73,8.73,0.0,0.0
2017-12-05 10-AM,LSKUSD,8.74,8.82,8.73,8.73,25.14,221.16
2017-12-05 09-AM,LSKUSD,8.74,8.75,8.74,8.74,53.45,467.35
2017-12-05 08-AM,LSKUSD,9.24,9.49,8.7,8.74,98.27,897.14
2017-12-05 07-AM,LSKUSD,9,9.24,9,9.24,155.92,1413.23
2017-12-05 06-AM,LSKUSD,8.89,9,8.89,9,98.03,881.81
2017-12-05 05-AM,LSKUSD,8.5,8.97,8.5,8.89,82.73,726.63
2017-12-05 04-AM,LSKUSD,8.31,8.62,8.31,8.5,14.72,124.98
2017-12-05 03-AM,LSKUSD,8.5,8.6,8.31,8.31,290.09,2493.95
2017-12-05 02-AM,LSKUSD,8.5,8.5,8.5,8.5,0.0,0.0
2017-12-05 01-AM,LSKUSD,8.47,8.57,8.47,8.5,39.8,338.15
2017-12-05 12-AM,LSKUSD,8.47,8.47,8.47,8.47,0.0,0.0
2017-12-04 11-PM,LSKUSD,8.47,8.47,8.47,8.47,0.0,0.0
2017-12-04 10-PM,LSKUSD,8.47,8.47,8.47,8.47,0.0,0.0
2017-12-04 09-PM,LSKUSD,8.31,8.48,8.31,8.47,8.98,76.0
2017-12-04 08-PM,LSKUSD,8.23,8.4,8.23,8.31,119.02,991.2
2017-12-04 07-PM,LSKUSD,8.14,8.23,8.05,8.23,723.09,5897.1
2017-12-04 06-PM,LSKUSD,8.15,8.15,7.6,8.14,191.99,1544.94
2017-12-04 05-PM,LSKUSD,8.2,8.2,7.5,8.15,85.82,693.28
2017-12-04 04-PM,LSKUSD,8.1,8.2,7.81,8.2,683.42,5569.53
2017-12-04 03-PM,LSKUSD,8,8.1,8,8.1,426.94,3424.61
2017-12-04 02-PM,LSKUSD,8,8,7.99,8,944.66,7556.93
2017-12-04 01-PM,LSKUSD,7.79,8,7.77,8,1660.55,13262.43
2017-12-04 12-PM,LSKUSD,7.79,7.79,7.79,7.79,0.0,0.0
2017-12-04 11-AM,LSKUSD,7.39,7.79,7.39,7.79,1.75,13.61
2017-12-04 10-AM,LSKUSD,7.39,7.39,7.39,7.39,0.0,0.0
2017-12-04 09-AM,LSKUSD,7.39,7.39,7.39,7.39,0.0,0.0
2017-12-04 08-AM,LSKUSD,7.89,7.89,7.39,7.39,0.2,1.48
2017-12-04 07-AM,LSKUSD,7.73,7.89,7.71,7.89,37.1,287.3
2017-12-04 06-AM,LSKUSD,7.46,7.73,7.46,7.73,3.43,26.49
2017-12-04 05-AM,LSKUSD,7.76,7.76,7.46,7.46,4.02,30.0
2017-12-04 04-AM,LSKUSD,7.76,7.76,7.76,7.76,0.0,0.0
2017-12-04 03-AM,LSKUSD,7.76,7.76,7.76,7.76,0.0,0.0
2017-12-04 02-AM,LSKUSD,7.76,7.76,7.76,7.76,0.0,0.0
2017-12-04 01-AM,LSKUSD,7.45,7.76,7.45,7.76,0.7874,6.11
2017-12-04 12-AM,LSKUSD,7.45,7.45,7.45,7.45,0.0,0.0
2017-12-03 11-PM,LSKUSD,7.45,7.45,7.45,7.45,0.0,0.0
2017-12-03 10-PM,LSKUSD,7.8,7.8,7.45,7.45,6.71,50.58
2017-12-03 09-PM,LSKUSD,7.61,7.92,7.5,7.8,257.16,1942.07
2017-12-03 08-PM,LSKUSD,7.93,7.93,7.61,7.61,7.74,59.02
2017-12-03 07-PM,LSKUSD,7.6,7.93,7.6,7.93,2.2,17.45
2017-12-03 06-PM,LSKUSD,7.51,7.6,7.51,7.6,11.03,83.82
2017-12-03 05-PM,LSKUSD,7.51,7.51,7.51,7.51,0.0,0.0
2017-12-03 04-PM,LSKUSD,7.91,8,7.51,7.51,48.6,379.82
2017-12-03 03-PM,LSKUSD,7.86,7.92,7.79,7.91,29.42,231.51
2017-12-03 02-PM,LSKUSD,7.86,7.86,7.86,7.86,69.96,549.91
2017-12-03 01-PM,LSKUSD,7.51,7.91,7.51,7.86,70.91,558.28
2017-12-03 12-PM,LSKUSD,7.76,7.87,7.51,7.51,13.73,104.49
2017-12-03 11-AM,LSKUSD,7.99,7.99,7.76,7.76,5.33,41.35
2017-12-03 10-AM,LSKUSD,7.75,7.75,7.5,7.5,0.2675,2.01
2017-12-03 09-AM,LSKUSD,7.75,7.75,7.75,7.75,0.0,0.0
2017-12-03 08-AM,LSKUSD,7.75,7.75,7.75,7.75,0.0,0.0
2017-12-03 07-AM,LSKUSD,7.75,7.75,7.75,7.75,0.0,0.0
2017-12-03 06-AM,LSKUSD,7.92,7.92,7.75,7.75,7.72,59.85
2017-12-03 05-AM,LSKUSD,7.93,7.93,7.92,7.92,9.14,72.4
2017-12-03 04-AM,LSKUSD,7.93,7.93,7.93,7.93,0.0,0.0
2017-12-03 03-AM,LSKUSD,7.93,7.93,7.93,7.93,0.0,0.0
2017-12-03 02-AM,LSKUSD,7.93,7.93,7.93,7.93,0.0,0.0
2017-12-03 01-AM,LSKUSD,7.93,7.93,7.93,7.93,0.0,0.0
2017-12-03 12-AM,LSKUSD,7.93,7.93,7.93,7.93,0.0,0.0
2017-12-02 11-PM,LSKUSD,7.93,7.93,7.93,7.93,0.0,0.0
2017-12-02 10-PM,LSKUSD,7.93,7.93,7.93,7.93,0.0,0.0
2017-12-02 09-PM,LSKUSD,7.93,7.93,7.93,7.93,0.0,0.0
2017-12-02 08-PM,LSKUSD,7.93,7.93,7.93,7.93,0.0,0.0
2017-12-02 07-PM,LSKUSD,7.93,7.93,7.93,7.93,0.0,0.0
2017-12-02 06-PM,LSKUSD,7.41,7.93,7.41,7.93,1.51,12.0
2017-12-02 05-PM,LSKUSD,7.41,7.41,7.41,7.41,0.0,0.0
2017-12-02 04-PM,LSKUSD,7.41,7.41,7.41,7.41,0.0,0.0
2017-12-02 03-PM,LSKUSD,7.99,7.99,7.23,7.41,105.48,771.69
2017-12-02 02-PM,LSKUSD,7.99,7.99,7.5,7.99,21.51,167.58
2017-12-02 01-PM,LSKUSD,7.99,7.99,7.99,7.99,0.0,0.0
2017-12-02 12-PM,LSKUSD,8,8,7.99,7.99,0.368,2.94
2017-12-02 11-AM,LSKUSD,7.99,7.99,7.99,7.99,0.0,0.0
2017-12-02 10-AM,LSKUSD,7.99,8.01,7.35,7.99,67.71,529.88
2017-12-02 09-AM,LSKUSD,7.35,7.99,7.35,7.99,105.65,824.57
2017-12-02 08-AM,LSKUSD,7.73,7.73,7.35,7.35,0.076,0.5586
2017-12-02 07-AM,LSKUSD,7.73,7.73,7.73,7.73,0.0,0.0
2017-12-02 06-AM,LSKUSD,7.73,7.73,7.73,7.73,0.0,0.0
2017-12-02 05-AM,LSKUSD,7.73,7.73,7.73,7.73,0.0,0.0
2017-12-02 04-AM,LSKUSD,7.7,7.73,7.7,7.73,129.7,1000.02
2017-12-02 03-AM,LSKUSD,7.7,7.7,7.7,7.7,0.0,0.0
2017-12-02 02-AM,LSKUSD,7.7,7.7,7.7,7.7,12.05,92.8
2017-12-02 01-AM,LSKUSD,7.7,7.7,7.7,7.7,0.0,0.0
2017-12-02 12-AM,LSKUSD,7.7,7.7,7.7,7.7,0.0,0.0
2017-12-01 11-PM,LSKUSD,7.59,7.7,7.35,7.7,7.95,58.66
2017-12-01 10-PM,LSKUSD,7.59,7.59,7.59,7.59,0.0,0.0
2017-12-01 09-PM,LSKUSD,7.59,7.59,7.59,7.59,0.0,0.0
2017-12-01 08-PM,LSKUSD,7.59,7.59,7.59,7.59,9.98,75.74
2017-12-01 07-PM,LSKUSD,7.5,7.59,7.5,7.59,7.37,55.9
2017-12-01 06-PM,LSKUSD,7.35,7.5,7.35,7.5,74.22,556.65
2017-12-01 05-PM,LSKUSD,7.49,7.49,7.35,7.35,194.9,1447.92
2017-12-01 04-PM,LSKUSD,7.49,7.49,7.48,7.49,52.26,391.09
2017-12-01 03-PM,LSKUSD,7.5,7.5,7.45,7.49,70.62,529.61
2017-12-01 02-PM,LSKUSD,7.49,7.5,7.15,7.5,123.6,925.73
2017-12-01 01-PM,LSKUSD,7.49,7.49,7.49,7.49,304.42,2280.13
2017-12-01 12-PM,LSKUSD,7.25,7.49,7.25,7.49,427.05,3180.44
2017-12-01 11-AM,LSKUSD,7.44,7.44,6.86,7.25,9.09,64.62
2017-12-01 10-AM,LSKUSD,7.4,7.44,7.4,7.44,27.51,204.15
2017-12-01 09-AM,LSKUSD,7.4,7.4,7.4,7.4,84.08,622.16
2017-12-01 08-AM,LSKUSD,7.25,7.4,7.25,7.4,30.54,224.54
2017-12-01 07-AM,LSKUSD,7.25,7.25,7.25,7.25,0.0,0.0
2017-12-01 06-AM,LSKUSD,7.25,7.25,7.25,7.25,8.31,60.24
2017-12-01 05-AM,LSKUSD,7.25,7.25,7.25,7.25,7.95,57.65
2017-12-01 04-AM,LSKUSD,7.25,7.25,7.25,7.25,26.83,194.49
2017-12-01 03-AM,LSKUSD,7.25,7.25,7.25,7.25,0.0,0.0
2017-12-01 02-AM,LSKUSD,7.39,7.39,7.25,7.25,1.06,7.67
2017-12-01 01-AM,LSKUSD,7.37,7.4,7.37,7.39,16.39,121.01
2017-12-01 12-AM,LSKUSD,7.35,7.38,7.35,7.37,2.42,17.85
2017-11-30 11-PM,LSKUSD,7.3,7.35,7.3,7.35,40.61,298.49
2017-11-30 10-PM,LSKUSD,7.02,7.35,7.02,7.3,118.46,850.22
2017-11-30 09-PM,LSKUSD,7.1,7.1,7,7.02,60.54,428.73
2017-11-30 08-PM,LSKUSD,6.85,7.18,6.85,7.1,0.3098,2.22
2017-11-30 07-PM,LSKUSD,7,7,6.85,6.85,0.987,6.76
2017-11-30 06-PM,LSKUSD,6.8,7,6.8,7,10.58,74.05
2017-11-30 05-PM,LSKUSD,6.8,7,6.8,6.8,36.32,247.1
2017-11-30 04-PM,LSKUSD,7,7,6.8,6.8,109.17,742.37
2017-11-30 03-PM,LSKUSD,6.95,7,6.67,7,715.67,4884.37
2017-11-30 02-PM,LSKUSD,7.28,7.28,6.92,6.95,186.45,1304.15
2017-11-30 01-PM,LSKUSD,7,7.3,6.99,7.28,116.62,834.9
2017-11-30 12-PM,LSKUSD,7.14,7.44,7,7,211.83,1516.71
2017-11-30 11-AM,LSKUSD,7.15,7.19,7.1,7.14,47.39,337.54
2017-11-30 10-AM,LSKUSD,7.15,7.16,7.14,7.15,14.83,106.07
2017-11-30 09-AM,LSKUSD,7.44,7.44,7.14,7.15,62.77,448.52
2017-11-30 08-AM,LSKUSD,7.44,7.44,7.44,7.44,0.0,0.0
2017-11-30 07-AM,LSKUSD,7.44,7.44,7.44,7.44,0.0,0.0
2017-11-30 06-AM,LSKUSD,7.32,7.44,7.32,7.44,50.83,378.18
2017-11-30 05-AM,LSKUSD,7.32,7.32,7.32,7.32,0.0,0.0
2017-11-30 04-AM,LSKUSD,7.32,7.32,7.32,7.32,0.0,0.0
2017-11-30 03-AM,LSKUSD,7.32,7.32,7.32,7.32,0.0,0.0
2017-11-30 02-AM,LSKUSD,7.18,7.32,7.18,7.32,319.64,2313.5
2017-11-30 01-AM,LSKUSD,7.18,7.18,7.18,7.18,111.42,800.0
2017-11-30 12-AM,LSKUSD,7.62,7.62,7.18,7.18,31.05,222.96
2017-11-29 11-PM,LSKUSD,7.62,7.62,7.62,7.62,0.0,0.0
2017-11-29 10-PM,LSKUSD,7.62,7.62,7.62,7.62,0.0,0.0
2017-11-29 09-PM,LSKUSD,7.07,7.95,6.9,7.62,248.85,1841.2
2017-11-29 08-PM,LSKUSD,7.12,7.39,6.81,7.07,177.54,1265.66
2017-11-29 07-PM,LSKUSD,7.29,7.29,7.12,7.12,621.86,4465.99
2017-11-29 06-PM,LSKUSD,7.5,7.79,7.45,7.45,147.67,1139.23
2017-11-29 05-PM,LSKUSD,7.42,7.8,7.42,7.5,80.72,626.35
2017-11-29 04-PM,LSKUSD,7.67,7.76,7.42,7.42,198.24,1523.24
2017-11-29 03-PM,LSKUSD,7.62,7.75,7.6,7.67,391.04,2988.87
2017-11-29 02-PM,LSKUSD,7.79,7.79,7.6,7.62,64.87,494.27
2017-11-29 01-PM,LSKUSD,7.82,7.82,7.41,7.79,464.68,3527.78
2017-11-29 12-PM,LSKUSD,7.93,7.93,7.31,7.82,121.72,929.81
2017-11-29 11-AM,LSKUSD,7.23,7.95,7.23,7.93,11.06,87.1
2017-11-29 10-AM,LSKUSD,7.89,7.89,7.23,7.23,132.53,964.3
2017-11-29 09-AM,LSKUSD,7.9,7.95,7.6,7.89,121.5,959.36
2017-11-29 08-AM,LSKUSD,7.99,7.99,7.9,7.9,290.55,2295.32
2017-11-29 07-AM,LSKUSD,7.84,7.99,7.82,7.99,34.78,272.86
2017-11-29 06-AM,LSKUSD,7.84,7.84,7.84,7.84,0.0,0.0
2017-11-29 05-AM,LSKUSD,7.85,7.85,7.5,7.84,30.49,237.16
2017-11-29 04-AM,LSKUSD,7.9,7.9,7.85,7.85,51.42,405.02
2017-11-29 03-AM,LSKUSD,7.9,7.9,7.9,7.9,0.0,0.0
2017-11-29 02-AM,LSKUSD,7.9,7.9,7.9,7.9,0.0,0.0
2017-11-29 01-AM,LSKUSD,7.9,7.9,7.9,7.9,0.0,0.0
2017-11-29 12-AM,LSKUSD,7.9,7.9,7.9,7.9,0.0,0.0
2017-11-28 11-PM,LSKUSD,7.9,7.9,7.9,7.9,0.0,0.0
