Timezones are UTC,https://www.CryptoDataDownload.com
Date,Symbol,Open,High,Low,Close,Volume DIM,Volume USD
2018-03-24 06-AM,DIMUSD,0.0041,0.0042,0.0041,0.0042,259132.0,1078.24
2018-03-24 05-AM,DIMUSD,0.004,0.0041,0.004,0.0041,776.0,3.18
2018-03-24 04-AM,DIMUSD,0.0041,0.0041,0.004,0.004,5514.0,22.06
2018-03-24 03-AM,DIMUSD,0.0041,0.0041,0.0041,0.0041,26.0,0.1066
2018-03-24 02-AM,DIMUSD,0.0041,0.0041,0.004,0.0041,786.0,3.14
2018-03-24 01-AM,DIMUSD,0.0039,0.0041,0.0039,0.0041,117788.0,478.18
2018-03-24 12-AM,DIMUSD,0.004,0.004,0.0037,0.0039,67650.0,253.81
2018-03-23 11-PM,DIMUSD,0.0041,0.0041,0.0039,0.004,129.0,0.5146
2018-03-23 10-PM,DIMUSD,0.004,0.0041,0.0038,0.0041,82004.0,319.33
2018-03-23 09-PM,DIMUSD,0.0041,0.0041,0.004,0.004,145.0,0.58
2018-03-23 08-PM,DIMUSD,0.0041,0.0041,0.0039,0.0041,413291.0,1624.49
2018-03-23 07-PM,DIMUSD,0.0041,0.0042,0.0041,0.0041,52272.0,218.56
2018-03-23 06-PM,DIMUSD,0.004,0.0042,0.004,0.0041,14974.0,61.39
2018-03-23 05-PM,DIMUSD,0.0042,0.0042,0.004,0.004,86590.0,346.51
2018-03-23 04-PM,DIMUSD,0.0041,0.0042,0.004,0.0042,47089.0,193.06
2018-03-23 03-PM,DIMUSD,0.004,0.0041,0.0039,0.0041,60284.0,244.88
2018-03-23 02-PM,DIMUSD,0.004,0.0041,0.004,0.004,108995.0,446.42
2018-03-23 01-PM,DIMUSD,0.0041,0.0041,0.004,0.004,148.0,0.592
2018-03-23 12-PM,DIMUSD,0.0042,0.0042,0.004,0.0041,10011.0,40.05
2018-03-23 11-AM,DIMUSD,0.0042,0.0042,0.004,0.0042,10452.0,42.01
2018-03-23 10-AM,DIMUSD,0.0042,0.0042,0.0042,0.0042,7.0,0.0294
2018-03-23 09-AM,DIMUSD,0.004,0.0042,0.004,0.0042,90972.0,374.64
2018-03-23 08-AM,DIMUSD,0.0038,0.004,0.0038,0.004,5002.0,19.51
2018-03-23 07-AM,DIMUSD,0.004,0.004,0.0038,0.0038,1532.0,5.82
2018-03-23 06-AM,DIMUSD,0.0038,0.004,0.0038,0.004,15235.0,59.2
2018-03-23 05-AM,DIMUSD,0.0037,0.004,0.0037,0.0038,544.0,2.07
2018-03-23 04-AM,DIMUSD,0.0039,0.0039,0.0037,0.0037,282782.0,1050.55
2018-03-23 03-AM,DIMUSD,0.0041,0.0041,0.0038,0.0039,120164.0,458.47
2018-03-23 02-AM,DIMUSD,0.0041,0.0042,0.0041,0.0041,12197.0,50.01
2018-03-23 01-AM,DIMUSD,0.0041,0.0041,0.0041,0.0041,334.0,1.37
2018-03-23 12-AM,DIMUSD,0.0043,0.0043,0.0038,0.0041,237075.0,924.12
2018-03-22 11-PM,DIMUSD,0.0043,0.0043,0.0043,0.0043,8225.0,35.37
2018-03-22 10-PM,DIMUSD,0.0041,0.0043,0.0041,0.0043,98351.0,414.96
2018-03-22 09-PM,DIMUSD,0.0041,0.0041,0.0041,0.0041,6.0,0.0246
2018-03-22 08-PM,DIMUSD,0.0041,0.0041,0.0041,0.0041,7558.0,30.99
2018-03-22 07-PM,DIMUSD,0.004,0.0041,0.0039,0.0041,4332.0,17.4
2018-03-22 06-PM,DIMUSD,0.004,0.004,0.0039,0.004,145.0,0.579
2018-03-22 05-PM,DIMUSD,0.004,0.004,0.004,0.004,2130.0,8.52
2018-03-22 04-PM,DIMUSD,0.004,0.004,0.0038,0.004,77777.0,303.26
2018-03-22 03-PM,DIMUSD,0.0042,0.0042,0.0039,0.004,171647.0,670.65
2018-03-22 02-PM,DIMUSD,0.0042,0.0042,0.004,0.0042,225631.0,911.97
2018-03-22 01-PM,DIMUSD,0.0042,0.0044,0.0041,0.0042,29384.0,124.65
2018-03-22 12-PM,DIMUSD,0.0043,0.0044,0.0042,0.0042,108317.0,475.18
2018-03-22 11-AM,DIMUSD,0.0044,0.0044,0.0042,0.0043,43.0,0.1835
2018-03-22 10-AM,DIMUSD,0.0043,0.0044,0.0043,0.0044,90813.0,392.91
2018-03-22 09-AM,DIMUSD,0.0042,0.0043,0.0042,0.0043,61586.0,264.66
2018-03-22 08-AM,DIMUSD,0.0045,0.0045,0.0042,0.0042,114359.0,492.17
2018-03-22 07-AM,DIMUSD,0.004,0.0045,0.004,0.0045,487797.0,2015.66
2018-03-22 06-AM,DIMUSD,0.0042,0.0043,0.004,0.004,67035.0,274.84
2018-03-22 05-AM,DIMUSD,0.0043,0.0044,0.0042,0.0042,2845.0,12.21
2018-03-22 04-AM,DIMUSD,0.0043,0.0043,0.0041,0.0043,20275.0,86.52
2018-03-22 03-AM,DIMUSD,0.0041,0.0043,0.0041,0.0043,8900.0,36.99
2018-03-22 02-AM,DIMUSD,0.0043,0.0043,0.0041,0.0041,146368.0,601.74
2018-03-22 01-AM,DIMUSD,0.0043,0.0043,0.0042,0.0043,562.0,2.42
2018-03-22 12-AM,DIMUSD,0.0043,0.0043,0.0043,0.0043,4423.0,19.02
2018-03-21 11-PM,DIMUSD,0.0043,0.0043,0.0042,0.0043,33847.0,142.21
2018-03-21 10-PM,DIMUSD,0.0043,0.0043,0.0043,0.0043,0.0,0.0
2018-03-21 09-PM,DIMUSD,0.0043,0.0043,0.0042,0.0043,9626.0,41.25
2018-03-21 08-PM,DIMUSD,0.0043,0.0043,0.0043,0.0043,20.0,0.086
2018-03-21 07-PM,DIMUSD,0.0042,0.0043,0.0042,0.0043,7164.0,30.49
2018-03-21 06-PM,DIMUSD,0.0042,0.0043,0.0041,0.0042,19048.0,78.14
2018-03-21 05-PM,DIMUSD,0.0043,0.0044,0.0042,0.0042,225565.0,990.55
2018-03-21 04-PM,DIMUSD,0.0043,0.0043,0.0043,0.0043,29915.0,128.63
2018-03-21 03-PM,DIMUSD,0.0045,0.0045,0.0042,0.0043,255111.0,1087.35
2018-03-21 02-PM,DIMUSD,0.0044,0.0045,0.0043,0.0045,4214.0,18.55
2018-03-21 01-PM,DIMUSD,0.0045,0.0045,0.0042,0.0044,573009.0,2496.34
2018-03-21 12-PM,DIMUSD,0.0046,0.0046,0.0045,0.0045,36369.0,165.67
2018-03-21 11-AM,DIMUSD,0.0044,0.0046,0.0044,0.0046,75715.0,348.07
2018-03-21 10-AM,DIMUSD,0.0044,0.0046,0.0044,0.0044,21518.0,94.69
2018-03-21 09-AM,DIMUSD,0.0046,0.0046,0.0044,0.0044,162.0,0.7147
2018-03-21 08-AM,DIMUSD,0.0044,0.0046,0.0044,0.0046,87057.0,393.15
2018-03-21 07-AM,DIMUSD,0.0045,0.0045,0.0044,0.0044,9516.0,42.82
2018-03-21 06-AM,DIMUSD,0.0047,0.0049,0.0043,0.0045,737618.0,3355.19
2018-03-21 05-AM,DIMUSD,0.0045,0.0047,0.0045,0.0047,4274.0,19.76
2018-03-21 04-AM,DIMUSD,0.0047,0.0048,0.0045,0.0045,482354.0,2288.13
2018-03-21 03-AM,DIMUSD,0.0047,0.0047,0.0045,0.0047,65163.0,304.97
2018-03-21 02-AM,DIMUSD,0.0047,0.0047,0.0046,0.0047,12078.0,55.57
2018-03-21 01-AM,DIMUSD,0.0047,0.0047,0.0046,0.0047,2.0,0.0093
2018-03-21 12-AM,DIMUSD,0.0046,0.0047,0.0046,0.0047,37040.0,174.09
2018-03-20 11-PM,DIMUSD,0.0045,0.0047,0.0045,0.0046,43167.0,198.57
2018-03-20 10-PM,DIMUSD,0.0045,0.0047,0.0045,0.0045,52629.0,244.4
2018-03-20 09-PM,DIMUSD,0.0047,0.0047,0.0045,0.0045,41996.0,189.0
2018-03-20 08-PM,DIMUSD,0.0045,0.0047,0.0043,0.0047,72314.0,334.63
2018-03-20 07-PM,DIMUSD,0.0044,0.0045,0.0044,0.0045,8522.0,37.5
2018-03-20 06-PM,DIMUSD,0.0045,0.0046,0.0043,0.0044,42225.0,185.56
2018-03-20 05-PM,DIMUSD,0.0046,0.0046,0.0045,0.0045,45.0,0.2049
2018-03-20 04-PM,DIMUSD,0.0044,0.0046,0.0044,0.0046,47273.0,217.28
2018-03-20 03-PM,DIMUSD,0.0045,0.0045,0.0044,0.0044,19.0,0.0838
2018-03-20 02-PM,DIMUSD,0.0046,0.0046,0.0044,0.0045,23295.0,104.84
2018-03-20 01-PM,DIMUSD,0.0047,0.0048,0.0044,0.0046,756236.0,3411.18
2018-03-20 12-PM,DIMUSD,0.0047,0.0047,0.0046,0.0047,38241.0,179.41
2018-03-20 11-AM,DIMUSD,0.0047,0.0047,0.0046,0.0047,33794.0,155.6
2018-03-20 10-AM,DIMUSD,0.0047,0.0048,0.0046,0.0047,150614.0,707.99
2018-03-20 09-AM,DIMUSD,0.0047,0.0048,0.0045,0.0047,278805.0,1288.59
2018-03-20 08-AM,DIMUSD,0.0047,0.0048,0.0047,0.0047,24184.0,113.69
2018-03-20 07-AM,DIMUSD,0.0048,0.0048,0.0046,0.0047,264.0,1.21
2018-03-20 06-AM,DIMUSD,0.0046,0.0048,0.0045,0.0048,397077.0,1803.31
2018-03-20 05-AM,DIMUSD,0.0047,0.0047,0.0046,0.0046,43600.0,200.56
2018-03-20 04-AM,DIMUSD,0.0047,0.0048,0.0046,0.0047,167439.0,792.9
2018-03-20 03-AM,DIMUSD,0.0047,0.0047,0.0046,0.0047,65375.0,300.73
2018-03-20 02-AM,DIMUSD,0.0046,0.0047,0.0046,0.0047,223.0,1.05
2018-03-20 01-AM,DIMUSD,0.0047,0.0047,0.0046,0.0046,17340.0,81.06
2018-03-20 12-AM,DIMUSD,0.0047,0.0047,0.0046,0.0047,23865.0,110.48
2018-03-19 11-PM,DIMUSD,0.0046,0.0047,0.0046,0.0047,18511.0,87.0
2018-03-19 10-PM,DIMUSD,0.0046,0.0047,0.0046,0.0046,61414.0,287.55
2018-03-19 09-PM,DIMUSD,0.0047,0.0047,0.0046,0.0046,52619.0,246.8
2018-03-19 08-PM,DIMUSD,0.0046,0.0047,0.0046,0.0047,160.0,0.7363
2018-03-19 07-PM,DIMUSD,0.0047,0.0047,0.0046,0.0046,4845.0,22.35
2018-03-19 06-PM,DIMUSD,0.0047,0.0047,0.0046,0.0047,22312.0,102.65
2018-03-19 05-PM,DIMUSD,0.0045,0.0047,0.0045,0.0047,9470.0,43.56
2018-03-19 04-PM,DIMUSD,0.0046,0.0046,0.0045,0.0045,16229.0,74.65
2018-03-19 03-PM,DIMUSD,0.0046,0.0046,0.0045,0.0046,6335.0,28.51
2018-03-19 02-PM,DIMUSD,0.0045,0.0046,0.0045,0.0046,5594.0,25.24
2018-03-19 01-PM,DIMUSD,0.0045,0.0046,0.0044,0.0045,20886.0,94.04
2018-03-19 12-PM,DIMUSD,0.0044,0.0047,0.0042,0.0045,188573.0,827.55
2018-03-19 11-AM,DIMUSD,0.0044,0.0044,0.0042,0.0044,19.0,0.0828
2018-03-19 10-AM,DIMUSD,0.0045,0.0046,0.0042,0.0044,43750.0,198.76
2018-03-19 09-AM,DIMUSD,0.0042,0.0046,0.004,0.0045,263405.0,1165.3
2018-03-19 08-AM,DIMUSD,0.0042,0.0042,0.0042,0.0042,233.0,0.9786
2018-03-19 07-AM,DIMUSD,0.0043,0.0043,0.0041,0.0042,1445.0,5.94
2018-03-19 06-AM,DIMUSD,0.0043,0.0043,0.0039,0.0043,16299.0,65.62
2018-03-19 05-AM,DIMUSD,0.0041,0.0043,0.0041,0.0043,136732.0,562.49
2018-03-19 04-AM,DIMUSD,0.0044,0.0044,0.0041,0.0041,108397.0,449.08
2018-03-19 03-AM,DIMUSD,0.0045,0.0045,0.0044,0.0044,21070.0,92.71
2018-03-19 02-AM,DIMUSD,0.0042,0.0045,0.004,0.0045,34644.0,148.91
2018-03-19 01-AM,DIMUSD,0.0042,0.0045,0.0041,0.0042,94298.0,392.3
2018-03-19 12-AM,DIMUSD,0.0045,0.0045,0.0042,0.0042,12052.0,51.16
2018-03-18 11-PM,DIMUSD,0.0046,0.0047,0.0042,0.0045,152763.0,697.44
2018-03-18 10-PM,DIMUSD,0.0045,0.0046,0.0045,0.0046,110119.0,495.76
2018-03-18 09-PM,DIMUSD,0.0042,0.0045,0.0041,0.0045,73536.0,324.85
2018-03-18 08-PM,DIMUSD,0.0042,0.0044,0.0041,0.0042,168267.0,717.46
2018-03-18 07-PM,DIMUSD,0.004,0.0042,0.0037,0.0042,150681.0,575.02
2018-03-18 06-PM,DIMUSD,0.0038,0.004,0.0038,0.004,5445.0,21.27
2018-03-18 05-PM,DIMUSD,0.0041,0.0043,0.0037,0.0038,98439.0,372.22
2018-03-18 04-PM,DIMUSD,0.0041,0.0043,0.0038,0.0041,88812.0,364.17
2018-03-18 03-PM,DIMUSD,0.0041,0.0041,0.0039,0.0041,31580.0,123.24
2018-03-18 02-PM,DIMUSD,0.0045,0.0046,0.0039,0.0041,735734.0,3056.68
2018-03-18 01-PM,DIMUSD,0.0045,0.0046,0.0045,0.0045,4739.0,21.46
2018-03-18 12-PM,DIMUSD,0.0045,0.0047,0.0044,0.0045,17145.0,78.48
2018-03-18 11-AM,DIMUSD,0.0045,0.0046,0.0045,0.0045,20035.0,90.72
2018-03-18 10-AM,DIMUSD,0.0046,0.0046,0.0044,0.0045,16275.0,72.21
2018-03-18 09-AM,DIMUSD,0.0047,0.0047,0.0045,0.0046,1156.0,5.2
2018-03-18 08-AM,DIMUSD,0.0044,0.0048,0.0044,0.0047,4495.0,20.51
2018-03-18 07-AM,DIMUSD,0.0044,0.0046,0.0044,0.0044,4395.0,19.34
2018-03-18 06-AM,DIMUSD,0.0046,0.0046,0.0044,0.0044,8.0,0.0358
2018-03-18 05-AM,DIMUSD,0.0044,0.0046,0.0044,0.0046,77.0,0.3418
2018-03-18 04-AM,DIMUSD,0.0046,0.0046,0.0044,0.0044,190013.0,851.36
2018-03-18 03-AM,DIMUSD,0.0048,0.0048,0.0045,0.0046,20516.0,93.42
2018-03-18 02-AM,DIMUSD,0.0045,0.0048,0.0044,0.0048,26533.0,121.71
2018-03-18 01-AM,DIMUSD,0.0048,0.0048,0.0044,0.0045,154420.0,703.7
2018-03-18 12-AM,DIMUSD,0.0048,0.0048,0.0047,0.0048,71912.0,337.99
2018-03-17 11-PM,DIMUSD,0.0048,0.0048,0.0047,0.0048,10041.0,47.19
2018-03-17 10-PM,DIMUSD,0.0046,0.0048,0.0046,0.0048,106988.0,501.48
2018-03-17 09-PM,DIMUSD,0.0045,0.0046,0.0045,0.0046,2224.0,10.21
2018-03-17 08-PM,DIMUSD,0.0047,0.0047,0.0045,0.0045,37128.0,168.57
2018-03-17 07-PM,DIMUSD,0.0046,0.0047,0.0045,0.0047,53874.0,250.69
2018-03-17 06-PM,DIMUSD,0.0046,0.0046,0.0045,0.0046,8066.0,36.3
2018-03-17 05-PM,DIMUSD,0.0048,0.0048,0.0045,0.0046,137497.0,629.28
2018-03-17 04-PM,DIMUSD,0.0048,0.0048,0.0046,0.0048,14216.0,66.82
2018-03-17 03-PM,DIMUSD,0.0048,0.0048,0.0045,0.0048,24563.0,111.55
2018-03-17 02-PM,DIMUSD,0.0048,0.005,0.0046,0.0048,441557.0,2091.75
2018-03-17 01-PM,DIMUSD,0.005,0.0051,0.0048,0.0048,34268.0,169.6
2018-03-17 12-PM,DIMUSD,0.0051,0.0052,0.005,0.005,14655.0,73.35
2018-03-17 11-AM,DIMUSD,0.0052,0.0054,0.005,0.0051,337622.0,1765.94
2018-03-17 10-AM,DIMUSD,0.0046,0.0053,0.0046,0.0052,1055723.0,5030.52
2018-03-17 09-AM,DIMUSD,0.0047,0.0049,0.0045,0.0046,1082506.0,4997.74
2018-03-17 08-AM,DIMUSD,0.0048,0.0048,0.0047,0.0047,74820.0,357.25
2018-03-17 07-AM,DIMUSD,0.0046,0.0048,0.0046,0.0048,34101.0,156.89
2018-03-17 06-AM,DIMUSD,0.0048,0.0048,0.0046,0.0046,120.0,0.5641
2018-03-17 05-AM,DIMUSD,0.0047,0.0048,0.0046,0.0048,14579.0,67.09
2018-03-17 04-AM,DIMUSD,0.0048,0.0048,0.0046,0.0047,19193.0,88.82
2018-03-17 03-AM,DIMUSD,0.0047,0.0048,0.0045,0.0048,3706.0,16.84
2018-03-17 02-AM,DIMUSD,0.0048,0.0048,0.0047,0.0047,32691.0,153.65
2018-03-17 01-AM,DIMUSD,0.0048,0.0048,0.0047,0.0048,30595.0,143.83
2018-03-17 12-AM,DIMUSD,0.0048,0.0048,0.0046,0.0048,16416.0,75.75
2018-03-16 11-PM,DIMUSD,0.0049,0.0049,0.0046,0.0048,73158.0,351.74
2018-03-16 10-PM,DIMUSD,0.0047,0.0049,0.0047,0.0049,165104.0,792.97
2018-03-16 09-PM,DIMUSD,0.0047,0.0047,0.0045,0.0047,580.0,2.67
2018-03-16 08-PM,DIMUSD,0.0047,0.0047,0.0045,0.0047,23324.0,108.23
2018-03-16 07-PM,DIMUSD,0.0045,0.0047,0.0044,0.0047,20883.0,96.87
2018-03-16 06-PM,DIMUSD,0.0047,0.0047,0.0044,0.0045,386759.0,1758.01
2018-03-16 05-PM,DIMUSD,0.0046,0.0048,0.0045,0.0047,298006.0,1404.74
2018-03-16 04-PM,DIMUSD,0.0045,0.0048,0.0044,0.0046,243438.0,1107.61
2018-03-16 03-PM,DIMUSD,0.0047,0.0048,0.0044,0.0045,448551.0,2028.41
2018-03-16 02-PM,DIMUSD,0.0046,0.0049,0.0041,0.0047,1021578.0,4571.69
2018-03-16 01-PM,DIMUSD,0.0048,0.0048,0.0045,0.0046,11184.0,51.45
2018-03-16 12-PM,DIMUSD,0.0049,0.0049,0.0044,0.0048,470320.0,2160.9
2018-03-16 11-AM,DIMUSD,0.0049,0.0049,0.0047,0.0049,14480.0,68.08
2018-03-16 10-AM,DIMUSD,0.0047,0.0049,0.0047,0.0049,20190.0,95.71
2018-03-16 09-AM,DIMUSD,0.005,0.005,0.0047,0.0047,172484.0,833.05
2018-03-16 08-AM,DIMUSD,0.0051,0.0051,0.0048,0.005,90115.0,439.39
2018-03-16 07-AM,DIMUSD,0.0051,0.0051,0.0048,0.0051,171138.0,844.59
2018-03-16 06-AM,DIMUSD,0.0053,0.0053,0.0049,0.0051,9194.0,45.9
2018-03-16 05-AM,DIMUSD,0.005,0.0055,0.0048,0.0053,1143276.0,5796.79
2018-03-16 04-AM,DIMUSD,0.005,0.005,0.005,0.005,3172.0,15.86
2018-03-16 03-AM,DIMUSD,0.0051,0.0052,0.005,0.005,4886.0,24.52
2018-03-16 02-AM,DIMUSD,0.0051,0.0051,0.0051,0.0051,5.0,0.0255
2018-03-16 01-AM,DIMUSD,0.0052,0.0052,0.0051,0.0051,111.0,0.5661
2018-03-16 12-AM,DIMUSD,0.0052,0.0052,0.005,0.0052,3878.0,19.4
2018-03-15 11-PM,DIMUSD,0.0052,0.0052,0.005,0.0052,100792.0,503.96
2018-03-15 10-PM,DIMUSD,0.0052,0.0052,0.0051,0.0052,1011.0,5.16
2018-03-15 09-PM,DIMUSD,0.0052,0.0052,0.005,0.0052,100102.0,500.97
2018-03-15 08-PM,DIMUSD,0.0052,0.0052,0.0049,0.0052,200113.0,991.95
2018-03-15 07-PM,DIMUSD,0.0052,0.0052,0.0051,0.0052,502.0,2.56
2018-03-15 06-PM,DIMUSD,0.0051,0.0052,0.0051,0.0052,141.0,0.7213
2018-03-15 05-PM,DIMUSD,0.0053,0.0053,0.005,0.0051,55051.0,279.13
2018-03-15 04-PM,DIMUSD,0.0052,0.0053,0.0051,0.0053,140.0,0.7255
2018-03-15 03-PM,DIMUSD,0.0053,0.0053,0.0051,0.0052,6593.0,34.34
2018-03-15 02-PM,DIMUSD,0.0052,0.0053,0.0051,0.0053,236090.0,1228.57
2018-03-15 01-PM,DIMUSD,0.0053,0.0053,0.0052,0.0052,124267.0,646.29
2018-03-15 12-PM,DIMUSD,0.0053,0.0053,0.0051,0.0053,153.0,0.7815
2018-03-15 11-AM,DIMUSD,0.0053,0.0053,0.0051,0.0053,784.0,4.12
2018-03-15 10-AM,DIMUSD,0.0053,0.0053,0.0052,0.0053,92.0,0.4875
2018-03-15 09-AM,DIMUSD,0.0052,0.0055,0.005,0.0053,300859.0,1582.07
2018-03-15 08-AM,DIMUSD,0.0051,0.0052,0.0048,0.0052,434728.0,2156.38
2018-03-15 07-AM,DIMUSD,0.0052,0.0052,0.0049,0.0051,46584.0,231.54
2018-03-15 06-AM,DIMUSD,0.0053,0.0053,0.0049,0.0052,92872.0,469.94
2018-03-15 05-AM,DIMUSD,0.005,0.0053,0.005,0.0053,18097.0,91.16
2018-03-15 04-AM,DIMUSD,0.0054,0.0055,0.005,0.005,473267.0,2427.02
2018-03-15 03-AM,DIMUSD,0.0055,0.0055,0.0054,0.0054,19410.0,104.81
2018-03-15 02-AM,DIMUSD,0.0056,0.0056,0.0054,0.0055,16.0,0.0874
2018-03-15 01-AM,DIMUSD,0.0057,0.0057,0.0053,0.0056,363228.0,1977.56
2018-03-15 12-AM,DIMUSD,0.0057,0.0057,0.0056,0.0057,5771.0,32.4
2018-03-14 11-PM,DIMUSD,0.0057,0.0057,0.0056,0.0057,117042.0,655.44
2018-03-14 10-PM,DIMUSD,0.0057,0.0057,0.0056,0.0057,20330.0,114.4
2018-03-14 09-PM,DIMUSD,0.0056,0.0057,0.0056,0.0057,11573.0,65.33
2018-03-14 08-PM,DIMUSD,0.0057,0.0057,0.0056,0.0056,20922.0,117.29
2018-03-14 07-PM,DIMUSD,0.0057,0.0057,0.0056,0.0057,7252.0,40.76
2018-03-14 06-PM,DIMUSD,0.0056,0.0058,0.0056,0.0057,14297.0,80.06
2018-03-14 05-PM,DIMUSD,0.0058,0.0058,0.0056,0.0056,4595.0,26.42
2018-03-14 04-PM,DIMUSD,0.0058,0.0058,0.0056,0.0058,83558.0,476.16
2018-03-14 03-PM,DIMUSD,0.0059,0.0059,0.0057,0.0058,60670.0,354.92
2018-03-14 02-PM,DIMUSD,0.0059,0.0059,0.0056,0.0059,29091.0,164.31
2018-03-14 01-PM,DIMUSD,0.0057,0.0059,0.0056,0.0059,153713.0,877.02
2018-03-14 12-PM,DIMUSD,0.0058,0.0059,0.0057,0.0057,129911.0,752.42
2018-03-14 11-AM,DIMUSD,0.006,0.006,0.0058,0.0058,6558.0,38.77
2018-03-14 10-AM,DIMUSD,0.006,0.0061,0.006,0.006,65386.0,393.17
2018-03-14 09-AM,DIMUSD,0.0057,0.0062,0.0055,0.006,1460821.0,8483.26
2018-03-14 08-AM,DIMUSD,0.0054,0.0057,0.0054,0.0057,1207636.0,6659.73
2018-03-14 07-AM,DIMUSD,0.0054,0.0055,0.0054,0.0054,3.0,0.0163
2018-03-14 06-AM,DIMUSD,0.0056,0.0056,0.0054,0.0054,37112.0,201.05
2018-03-14 05-AM,DIMUSD,0.0054,0.0056,0.0054,0.0056,166.0,0.9294
2018-03-14 04-AM,DIMUSD,0.0055,0.0055,0.0054,0.0054,13223.0,71.4
2018-03-14 03-AM,DIMUSD,0.0054,0.0055,0.0054,0.0055,3.0,0.0165
2018-03-14 02-AM,DIMUSD,0.0055,0.0056,0.0054,0.0054,29468.0,161.79
2018-03-14 01-AM,DIMUSD,0.0055,0.0055,0.0053,0.0055,17927.0,98.6
2018-03-14 12-AM,DIMUSD,0.0055,0.0055,0.0053,0.0055,21.0,0.1135
2018-03-13 11-PM,DIMUSD,0.0052,0.0055,0.0052,0.0055,139925.0,753.0
2018-03-13 10-PM,DIMUSD,0.0052,0.0054,0.0052,0.0052,5684.0,30.56
2018-03-13 09-PM,DIMUSD,0.0054,0.0054,0.0052,0.0052,9799.0,50.96
2018-03-13 08-PM,DIMUSD,0.0052,0.0054,0.0052,0.0054,9.0,0.0478
2018-03-13 07-PM,DIMUSD,0.0055,0.0055,0.0052,0.0052,56426.0,298.36
2018-03-13 06-PM,DIMUSD,0.0053,0.0055,0.0053,0.0055,9496.0,50.35
2018-03-13 05-PM,DIMUSD,0.0055,0.0055,0.0053,0.0053,28596.0,157.26
2018-03-13 04-PM,DIMUSD,0.0055,0.0055,0.0053,0.0055,4003.0,21.22
2018-03-13 03-PM,DIMUSD,0.0056,0.0056,0.0053,0.0055,151075.0,802.43
2018-03-13 02-PM,DIMUSD,0.0055,0.0056,0.0053,0.0056,319518.0,1762.27
2018-03-13 01-PM,DIMUSD,0.0055,0.0055,0.0055,0.0055,25045.0,137.75
2018-03-13 12-PM,DIMUSD,0.0055,0.0055,0.0053,0.0055,4089.0,21.67
2018-03-13 11-AM,DIMUSD,0.0055,0.0055,0.0055,0.0055,0.0,0.0
2018-03-13 10-AM,DIMUSD,0.0054,0.0055,0.0054,0.0055,303387.0,1643.29
2018-03-13 09-AM,DIMUSD,0.0054,0.0055,0.0054,0.0054,442016.0,2387.04
2018-03-13 08-AM,DIMUSD,0.0053,0.0055,0.0053,0.0054,102581.0,553.64
2018-03-13 07-AM,DIMUSD,0.0053,0.0054,0.0053,0.0053,48700.0,258.21
2018-03-13 06-AM,DIMUSD,0.0053,0.0054,0.0053,0.0053,729.0,3.86
2018-03-13 05-AM,DIMUSD,0.0054,0.0054,0.0053,0.0053,39.0,0.2093
2018-03-13 04-AM,DIMUSD,0.0054,0.0054,0.0054,0.0054,48372.0,261.21
2018-03-13 03-AM,DIMUSD,0.0055,0.0055,0.0054,0.0054,9861.0,53.31
2018-03-13 02-AM,DIMUSD,0.0055,0.0055,0.0055,0.0055,118.0,0.649
2018-03-13 01-AM,DIMUSD,0.0055,0.0055,0.0054,0.0055,45021.0,247.61
2018-03-13 12-AM,DIMUSD,0.0055,0.0055,0.0055,0.0055,0.0,0.0
2018-03-12 11-PM,DIMUSD,0.0054,0.0055,0.0054,0.0055,1.0,0.0055
2018-03-12 10-PM,DIMUSD,0.0055,0.0055,0.0054,0.0054,23349.0,126.34
2018-03-12 09-PM,DIMUSD,0.0055,0.0055,0.0054,0.0055,20590.0,111.24
2018-03-12 08-PM,DIMUSD,0.0054,0.0055,0.0054,0.0055,21517.0,116.19
2018-03-12 07-PM,DIMUSD,0.0056,0.0056,0.0054,0.0054,29430.0,159.01
2018-03-12 06-PM,DIMUSD,0.0055,0.0056,0.0055,0.0056,257.0,1.41
2018-03-12 05-PM,DIMUSD,0.0056,0.0056,0.0054,0.0055,472.0,2.64
2018-03-12 04-PM,DIMUSD,0.0055,0.0056,0.0053,0.0056,286429.0,1565.67
2018-03-12 03-PM,DIMUSD,0.0055,0.0057,0.0053,0.0055,1148496.0,6329.24
2018-03-12 02-PM,DIMUSD,0.0054,0.0057,0.0051,0.0055,1130388.0,6239.11
2018-03-12 01-PM,DIMUSD,0.0055,0.0056,0.0052,0.0054,314480.0,1707.95
2018-03-12 12-PM,DIMUSD,0.0054,0.0055,0.0053,0.0055,41812.0,225.89
2018-03-12 11-AM,DIMUSD,0.0055,0.0055,0.0053,0.0054,41545.0,220.38
2018-03-12 10-AM,DIMUSD,0.0052,0.0055,0.0051,0.0055,281089.0,1493.98
2018-03-12 09-AM,DIMUSD,0.0053,0.0053,0.0051,0.0052,11184.0,57.34
2018-03-12 08-AM,DIMUSD,0.0051,0.0054,0.0051,0.0053,674911.0,3465.16
2018-03-12 07-AM,DIMUSD,0.0055,0.0055,0.0051,0.0051,202768.0,1066.99
2018-03-12 06-AM,DIMUSD,0.0054,0.0055,0.0054,0.0055,36507.0,197.14
2018-03-12 05-AM,DIMUSD,0.0054,0.0055,0.0054,0.0054,145230.0,798.47
2018-03-12 04-AM,DIMUSD,0.0054,0.0054,0.0052,0.0054,998.0,5.36
