Created on 08-07-2019,https://www.CryptoDataDownload.com
Date,Symbol,Open,High,Low,Close,Volume NXT,Volume BTC
2019-07-10,NXTBTC,2.34e-06,2.39e-06,2.0e-06,2.27e-06,1715365.59,3.779
2019-07-09,NXTBTC,2.52e-06,2.55e-06,2.3e-06,2.34e-06,1134244.58,2.743
2019-07-08,NXTBTC,2.73e-06,2.75e-06,2.48e-06,2.52e-06,749316.65,1.942
2019-07-07,NXTBTC,2.69e-06,2.76e-06,2.61e-06,2.73e-06,507127.56,1.364
2019-07-06,NXTBTC,2.71e-06,2.81e-06,2.64e-06,2.69e-06,548788.51,1.499
2019-07-05,NXTBTC,2.69e-06,2.76e-06,2.6e-06,2.71e-06,1964937.68,5.3
2019-07-04,NXTBTC,2.65e-06,2.71e-06,2.62e-06,2.69e-06,296906.54,0.7905
2019-07-03,NXTBTC,2.86e-06,2.86e-06,2.62e-06,2.65e-06,825326.79,2.243
2019-07-02,NXTBTC,2.95e-06,3.1e-06,2.83e-06,2.86e-06,771816.49,2.291
2019-07-01,NXTBTC,2.87e-06,2.99e-06,2.8e-06,2.95e-06,594005.64,1.739
2019-06-30,NXTBTC,2.88e-06,2.98e-06,2.74e-06,2.87e-06,752757.52,2.158
2019-06-29,NXTBTC,2.79e-06,2.9e-06,2.75e-06,2.88e-06,1249049.67,3.509
2019-06-28,NXTBTC,3.18e-06,3.24e-06,2.75e-06,2.79e-06,1363667.01,3.986
2019-06-27,NXTBTC,3.02e-06,3.3e-06,2.86e-06,3.18e-06,2083982.85,6.277
2019-06-26,NXTBTC,3.3e-06,3.31e-06,2.82e-06,3.02e-06,2946388.94,9.201
2019-06-25,NXTBTC,3.48e-06,3.49e-06,3.3e-06,3.3e-06,993792.99,3.313
2019-06-24,NXTBTC,3.44e-06,3.61e-06,3.35e-06,3.48e-06,976321.36,3.374
2019-06-23,NXTBTC,3.58e-06,3.61e-06,3.42e-06,3.44e-06,622524.32,2.193
2019-06-22,NXTBTC,3.77e-06,3.77e-06,3.38e-06,3.58e-06,1525361.79,5.402
2019-06-21,NXTBTC,3.89e-06,3.98e-06,3.75e-06,3.77e-06,751663.48,2.866
2019-06-20,NXTBTC,4.19e-06,4.46e-06,3.71e-06,3.89e-06,4838055.8,18.86
2019-06-19,NXTBTC,4.06e-06,4.55e-06,4.02e-06,4.19e-06,2419795.51,10.41
2019-06-18,NXTBTC,3.88e-06,4.2e-06,3.75e-06,4.06e-06,1103866.08,4.434
2019-06-17,NXTBTC,3.92e-06,4.04e-06,3.8e-06,3.88e-06,1043714.87,4.06
2019-06-16,NXTBTC,4.02e-06,4.1e-06,3.8e-06,3.92e-06,1145890.43,4.481
2019-06-15,NXTBTC,4.25e-06,4.29e-06,3.99e-06,4.02e-06,683188.0,2.785
2019-06-14,NXTBTC,4.42e-06,4.48e-06,4.21e-06,4.25e-06,514987.42,2.253
2019-06-13,NXTBTC,4.54e-06,4.73e-06,4.4e-06,4.42e-06,911542.82,4.169
2019-06-12,NXTBTC,4.39e-06,4.72e-06,4.38e-06,4.54e-06,903817.91,4.11
2019-06-11,NXTBTC,4.56e-06,4.58e-06,4.36e-06,4.39e-06,389612.2,1.739
2019-06-10,NXTBTC,4.45e-06,4.68e-06,4.44e-06,4.56e-06,487458.53,2.235
2019-06-09,NXTBTC,4.74e-06,4.83e-06,4.43e-06,4.45e-06,753879.71,3.453
2019-06-08,NXTBTC,5.13e-06,5.16e-06,4.63e-06,4.74e-06,1275139.68,6.167
2019-06-07,NXTBTC,3.96e-06,5.14e-06,3.93e-06,5.13e-06,8496707.84,39.22
2019-06-06,NXTBTC,4.06e-06,4.12e-06,3.85e-06,3.96e-06,1666467.15,6.55
2019-06-05,NXTBTC,4.05e-06,4.19e-06,4.0e-06,4.06e-06,719269.0,2.94
2019-06-04,NXTBTC,4.09e-06,4.18e-06,3.95e-06,4.05e-06,1847523.82,7.52
2019-06-03,NXTBTC,4.13e-06,4.17e-06,3.97e-06,4.09e-06,1171293.83,4.76
2019-06-02,NXTBTC,3.99e-06,4.21e-06,3.99e-06,4.13e-06,1163338.75,4.8
2019-06-01,NXTBTC,3.99e-06,4.11e-06,3.94e-06,3.99e-06,322582.62,1.29
2019-05-31,NXTBTC,3.94e-06,4.25e-06,3.8e-06,3.99e-06,1268920.21,5.09
2019-05-30,NXTBTC,3.9e-06,4.2e-06,3.86e-06,3.94e-06,1856204.19,7.44
2019-05-29,NXTBTC,3.9e-06,3.95e-06,3.78e-06,3.9e-06,1517449.5,5.83
2019-05-28,NXTBTC,3.77e-06,4.05e-06,3.76e-06,3.9e-06,1354837.31,5.33
2019-05-27,NXTBTC,3.79e-06,3.89e-06,3.7e-06,3.77e-06,1003349.64,3.8
2019-05-26,NXTBTC,4.06e-06,4.08e-06,3.73e-06,3.79e-06,761566.78,2.97
2019-05-25,NXTBTC,4.12e-06,4.12e-06,3.92e-06,4.06e-06,826052.51,3.33
2019-05-24,NXTBTC,4.14e-06,4.2e-06,4.0e-06,4.12e-06,863405.84,3.54
2019-05-23,NXTBTC,4.34e-06,4.38e-06,4.08e-06,4.14e-06,1413714.29,5.93
2019-05-22,NXTBTC,4.14e-06,4.64e-06,4.13e-06,4.34e-06,2270954.5,10.04
2019-05-21,NXTBTC,4.14e-06,4.29e-06,4.06e-06,4.14e-06,1522140.09,6.35
2019-05-20,NXTBTC,4.17e-06,4.38e-06,4.08e-06,4.14e-06,1310176.18,5.52
2019-05-19,NXTBTC,4.35e-06,4.5e-06,4.15e-06,4.17e-06,1613449.28,6.94
2019-05-18,NXTBTC,4.41e-06,4.62e-06,4.33e-06,4.35e-06,1201482.76,5.42
2019-05-17,NXTBTC,4.44e-06,4.71e-06,4.23e-06,4.41e-06,3405108.48,15.3
2019-05-16,NXTBTC,4.56e-06,5.46e-06,4.36e-06,4.44e-06,7769861.21,37.5
2019-05-15,NXTBTC,4.52e-06,4.75e-06,4.31e-06,4.56e-06,1403286.42,6.4
2019-05-14,NXTBTC,4.01e-06,4.72e-06,3.76e-06,4.52e-06,2932434.46,12.21
2019-05-13,NXTBTC,4.58e-06,4.61e-06,3.98e-06,4.01e-06,998041.2,4.29
2019-05-12,NXTBTC,4.8e-06,4.85e-06,4.56e-06,4.58e-06,848221.18,3.96
2019-05-11,NXTBTC,4.9e-06,4.97e-06,4.49e-06,4.8e-06,1329510.22,6.17
2019-05-10,NXTBTC,5.01e-06,5.06e-06,4.58e-06,4.9e-06,1336261.38,6.36
2019-05-09,NXTBTC,5.22e-06,5.33e-06,5.01e-06,5.01e-06,1291159.71,6.59
2019-05-08,NXTBTC,5.31e-06,5.33e-06,5.09e-06,5.22e-06,365222.54,1.9
2019-05-07,NXTBTC,5.59e-06,5.62e-06,5.4e-06,5.41e-06,165765.07,0.8991
2019-05-06,NXTBTC,5.53e-06,5.67e-06,5.35e-06,5.59e-06,478465.26,2.65
2019-05-05,NXTBTC,5.58e-06,5.8e-06,5.5e-06,5.53e-06,592255.32,3.33
2019-05-04,NXTBTC,5.94e-06,5.94e-06,5.58e-06,5.58e-06,322031.48,1.84
2019-05-03,NXTBTC,5.87e-06,6.11e-06,5.51e-06,5.94e-06,2231617.46,13.11
2019-05-02,NXTBTC,5.54e-06,5.99e-06,5.52e-06,5.87e-06,1085041.91,6.28
2019-05-01,NXTBTC,5.54e-06,5.61e-06,5.41e-06,5.54e-06,474170.28,2.63
2019-04-30,NXTBTC,5.59e-06,5.83e-06,5.54e-06,5.54e-06,1408064.24,8.02
2019-04-29,NXTBTC,5.53e-06,5.7e-06,5.35e-06,5.59e-06,712551.43,3.94
2019-04-28,NXTBTC,5.61e-06,5.7e-06,5.42e-06,5.53e-06,345544.11,1.92
2019-04-27,NXTBTC,5.49e-06,5.66e-06,5.48e-06,5.61e-06,142285.98,0.7977
2019-04-26,NXTBTC,5.74e-06,5.78e-06,5.47e-06,5.49e-06,267710.18,1.49
2019-04-25,NXTBTC,5.59e-06,5.83e-06,5.54e-06,5.74e-06,764620.52,4.38
2019-04-24,NXTBTC,5.71e-06,5.89e-06,5.48e-06,5.59e-06,1755766.47,9.94
2019-04-23,NXTBTC,5.96e-06,5.96e-06,5.6e-06,5.71e-06,1367071.08,7.89
2019-04-22,NXTBTC,6.01e-06,6.15e-06,5.92e-06,5.96e-06,755494.33,4.57
2019-04-21,NXTBTC,6.28e-06,6.36e-06,5.91e-06,6.01e-06,640062.33,3.88
2019-04-20,NXTBTC,6.43e-06,6.43e-06,6.19e-06,6.28e-06,241267.88,1.52
2019-04-19,NXTBTC,6.44e-06,6.63e-06,6.36e-06,6.43e-06,468406.48,3.04
2019-04-18,NXTBTC,6.31e-06,6.46e-06,6.27e-06,6.44e-06,421787.49,2.67
2019-04-17,NXTBTC,6.42e-06,6.57e-06,6.27e-06,6.31e-06,485618.66,3.11
2019-04-16,NXTBTC,6.56e-06,6.61e-06,6.34e-06,6.42e-06,600022.02,3.88
2019-04-15,NXTBTC,6.76e-06,6.8e-06,6.56e-06,6.56e-06,322016.75,2.13
2019-04-14,NXTBTC,6.71e-06,6.83e-06,6.65e-06,6.76e-06,91417.85,0.6148
2019-04-13,NXTBTC,6.74e-06,7.1e-06,6.63e-06,6.71e-06,487584.77,3.35
2019-04-12,NXTBTC,6.62e-06,6.88e-06,6.62e-06,6.74e-06,206032.39,1.4
2019-04-11,NXTBTC,7.02e-06,7.04e-06,6.56e-06,6.62e-06,1212639.34,8.12
2019-04-10,NXTBTC,7.23e-06,7.23e-06,6.92e-06,7.02e-06,514285.81,3.65
2019-04-09,NXTBTC,7.24e-06,7.27e-06,7.02e-06,7.23e-06,343574.01,2.46
2019-04-08,NXTBTC,7.4e-06,7.41e-06,7.15e-06,7.24e-06,866535.73,6.3
2019-04-07,NXTBTC,7.41e-06,7.49e-06,7.35e-06,7.4e-06,634737.35,4.71
2019-04-06,NXTBTC,7.46e-06,7.58e-06,7.27e-06,7.41e-06,690309.06,5.12
2019-04-05,NXTBTC,7.33e-06,7.55e-06,7.27e-06,7.46e-06,657616.41,4.88
2019-04-04,NXTBTC,7.4e-06,7.54e-06,7.17e-06,7.33e-06,1718934.14,12.63
2019-04-03,NXTBTC,7.77e-06,7.87e-06,7.39e-06,7.4e-06,1865534.8,14.29
2019-04-02,NXTBTC,7.72e-06,8.04e-06,7.0e-06,7.77e-06,4859979.96,37.07
2019-04-01,NXTBTC,7.7e-06,7.83e-06,7.62e-06,7.72e-06,371686.89,2.87
2019-03-19,NXTBTC,7.17e-06,7.17e-06,7.04e-06,7.04e-06,0.0,0.0
2019-03-18,NXTBTC,7.19e-06,7.2e-06,7.0e-06,7.17e-06,375210.64,2.67
2019-03-17,NXTBTC,7.27e-06,7.27e-06,7.06e-06,7.19e-06,189319.02,1.35
2019-03-16,NXTBTC,7.14e-06,7.3e-06,7.09e-06,7.27e-06,337630.67,2.43
2019-03-15,NXTBTC,6.89e-06,8.21e-06,6.73e-06,7.14e-06,1527995.27,11.0
2019-03-14,NXTBTC,7.12e-06,7.17e-06,6.8e-06,6.89e-06,216672.24,1.51
2019-03-13,NXTBTC,6.98e-06,7.25e-06,6.71e-06,7.12e-06,1059270.3,7.37
2019-03-12,NXTBTC,6.83e-06,7.41e-06,6.56e-06,6.98e-06,3498959.95,24.39
2019-03-11,NXTBTC,6.3e-06,7.14e-06,6.22e-06,6.83e-06,2423314.82,16.47
2019-03-10,NXTBTC,6.17e-06,6.36e-06,6.16e-06,6.3e-06,319273.09,2.01
2019-03-09,NXTBTC,6.2e-06,6.26e-06,6.14e-06,6.17e-06,624334.24,3.86
2019-03-08,NXTBTC,6.15e-06,6.29e-06,6.06e-06,6.2e-06,489484.76,3.01
2019-03-07,NXTBTC,6.35e-06,6.37e-06,6.11e-06,6.15e-06,576676.75,3.55
2019-03-06,NXTBTC,6.21e-06,6.43e-06,6.13e-06,6.35e-06,462791.97,2.91
2019-03-05,NXTBTC,6.2e-06,6.3e-06,6.13e-06,6.21e-06,429149.96,2.66
2019-03-04,NXTBTC,6.19e-06,6.2e-06,6.05e-06,6.2e-06,477747.39,2.92
2019-03-03,NXTBTC,6.13e-06,6.3e-06,6.11e-06,6.19e-06,771802.46,4.77
2019-03-02,NXTBTC,6.35e-06,6.4e-06,5.99e-06,6.13e-06,2217714.45,13.63
2019-03-01,NXTBTC,6.45e-06,6.63e-06,6.34e-06,6.35e-06,661362.57,4.26
2019-02-28,NXTBTC,6.46e-06,6.53e-06,6.4e-06,6.45e-06,293881.01,1.9
2019-02-27,NXTBTC,6.51e-06,6.51e-06,6.43e-06,6.46e-06,82004.76,0.5302
2019-02-26,NXTBTC,6.39e-06,6.55e-06,6.35e-06,6.51e-06,378888.0,2.45
2019-02-25,NXTBTC,6.38e-06,6.44e-06,6.25e-06,6.39e-06,481947.65,3.05
2019-02-24,NXTBTC,6.67e-06,6.71e-06,6.29e-06,6.38e-06,788395.78,5.13
2019-02-23,NXTBTC,6.72e-06,6.72e-06,6.53e-06,6.67e-06,314867.89,2.08
2019-02-22,NXTBTC,6.54e-06,6.83e-06,6.46e-06,6.72e-06,571048.11,3.81
2019-02-21,NXTBTC,6.54e-06,6.65e-06,6.33e-06,6.54e-06,1254304.69,8.09
2019-02-20,NXTBTC,6.55e-06,6.6e-06,6.37e-06,6.54e-06,413185.4,2.67
2019-02-19,NXTBTC,6.79e-06,6.81e-06,6.48e-06,6.55e-06,883739.31,5.82
2019-02-18,NXTBTC,6.29e-06,6.9e-06,6.22e-06,6.79e-06,3711544.63,24.53
2019-02-17,NXTBTC,6.21e-06,6.5e-06,6.14e-06,6.29e-06,693687.33,4.33
2019-02-16,NXTBTC,6.15e-06,6.35e-06,6.06e-06,6.21e-06,960665.7,5.94
2019-02-15,NXTBTC,6.14e-06,6.2e-06,6.03e-06,6.15e-06,524379.7,3.21
2019-02-14,NXTBTC,6.08e-06,6.2e-06,6.01e-06,6.14e-06,586405.14,3.59
2019-02-13,NXTBTC,6.06e-06,6.33e-06,5.91e-06,6.08e-06,1345419.39,8.24
2019-02-12,NXTBTC,6.33e-06,6.33e-06,5.96e-06,6.06e-06,922680.51,5.64
2019-02-11,NXTBTC,6.81e-06,6.85e-06,5.86e-06,6.33e-06,4096845.16,25.37
2019-02-10,NXTBTC,6.97e-06,6.98e-06,6.61e-06,6.81e-06,607555.01,4.11
2019-02-09,NXTBTC,6.98e-06,7.02e-06,6.82e-06,6.97e-06,290705.65,2.02
2019-02-08,NXTBTC,7.13e-06,7.17e-06,6.85e-06,6.98e-06,389228.47,2.74
2019-02-07,NXTBTC,6.96e-06,7.19e-06,6.96e-06,7.13e-06,362730.65,2.57
2019-02-06,NXTBTC,7.14e-06,7.14e-06,6.91e-06,6.96e-06,504575.79,3.53
2019-02-05,NXTBTC,7.16e-06,7.2e-06,6.97e-06,7.14e-06,717323.83,5.08
2019-02-04,NXTBTC,7.28e-06,7.34e-06,7.12e-06,7.16e-06,336578.85,2.44
2019-02-03,NXTBTC,7.25e-06,7.34e-06,7.13e-06,7.28e-06,675124.94,4.89
2019-02-02,NXTBTC,7.29e-06,7.46e-06,7.2e-06,7.25e-06,437156.92,3.2
2019-02-01,NXTBTC,7.33e-06,7.41e-06,7.2e-06,7.29e-06,377877.65,2.76
2019-01-31,NXTBTC,7.54e-06,7.55e-06,7.25e-06,7.33e-06,361056.92,2.67
2019-01-30,NXTBTC,7.37e-06,7.54e-06,7.3e-06,7.54e-06,242969.46,1.81
2019-01-29,NXTBTC,7.3e-06,7.5e-06,7.25e-06,7.37e-06,435480.08,3.2
2019-01-28,NXTBTC,7.39e-06,7.4e-06,7.25e-06,7.3e-06,422720.13,3.08
2019-01-27,NXTBTC,7.4e-06,7.44e-06,7.29e-06,7.39e-06,387205.44,2.85
2019-01-26,NXTBTC,7.53e-06,7.55e-06,7.34e-06,7.4e-06,331685.77,2.46
2019-01-25,NXTBTC,7.46e-06,7.58e-06,7.42e-06,7.53e-06,306410.8,2.3
2019-01-24,NXTBTC,7.54e-06,7.63e-06,7.4e-06,7.46e-06,443636.85,3.34
2019-01-23,NXTBTC,7.46e-06,7.66e-06,7.37e-06,7.54e-06,339993.15,2.55
2019-01-22,NXTBTC,7.53e-06,7.67e-06,7.44e-06,7.46e-06,457397.67,3.44
2019-01-21,NXTBTC,7.58e-06,7.69e-06,7.45e-06,7.53e-06,717045.58,5.41
2019-01-20,NXTBTC,7.75e-06,7.76e-06,7.57e-06,7.58e-06,259310.04,1.99
2019-01-19,NXTBTC,7.45e-06,7.75e-06,7.44e-06,7.75e-06,743816.74,5.67
2019-01-18,NXTBTC,7.47e-06,7.6e-06,7.4e-06,7.45e-06,516281.76,3.87
2019-01-17,NXTBTC,7.48e-06,7.61e-06,7.38e-06,7.47e-06,525804.44,3.93
2019-01-16,NXTBTC,7.3e-06,7.67e-06,7.29e-06,7.48e-06,1224632.97,9.13
2019-01-15,NXTBTC,7.25e-06,7.38e-06,7.2e-06,7.3e-06,554451.06,4.06
2019-01-14,NXTBTC,7.17e-06,7.26e-06,7.15e-06,7.25e-06,441534.86,3.18
2019-01-13,NXTBTC,7.17e-06,7.4e-06,7.15e-06,7.17e-06,576924.04,4.19
2019-01-12,NXTBTC,7.21e-06,7.24e-06,7.11e-06,7.17e-06,159005.21,1.14
2019-01-11,NXTBTC,7.21e-06,7.31e-06,7.1e-06,7.21e-06,451877.6,3.25
2019-01-10,NXTBTC,7.19e-06,7.37e-06,7.0e-06,7.21e-06,1596511.6,11.43
2019-01-09,NXTBTC,7.19e-06,7.3e-06,7.13e-06,7.19e-06,589765.53,4.24
2019-01-08,NXTBTC,7.2e-06,7.39e-06,7.1e-06,7.19e-06,859317.08,6.22
2019-01-07,NXTBTC,7.24e-06,7.35e-06,7.16e-06,7.2e-06,321881.69,2.33
2019-01-06,NXTBTC,7.33e-06,7.42e-06,7.2e-06,7.24e-06,322158.45,2.35
2019-01-05,NXTBTC,7.44e-06,7.54e-06,7.33e-06,7.33e-06,322620.05,2.39
2019-01-04,NXTBTC,7.43e-06,7.53e-06,7.32e-06,7.44e-06,439531.58,3.25
2019-01-03,NXTBTC,7.49e-06,7.55e-06,7.32e-06,7.43e-06,360468.04,2.67
2019-01-02,NXTBTC,7.36e-06,7.58e-06,7.32e-06,7.49e-06,449003.84,3.35
2019-01-01,NXTBTC,7.3e-06,7.44e-06,7.23e-06,7.36e-06,489947.56,3.59
2018-12-31,NXTBTC,7.62e-06,7.62e-06,7.29e-06,7.3e-06,484921.11,3.6
2018-12-30,NXTBTC,7.73e-06,7.78e-06,7.49e-06,7.62e-06,313853.56,2.4
2018-12-29,NXTBTC,7.54e-06,7.83e-06,7.54e-06,7.73e-06,630558.71,4.86
2018-12-28,NXTBTC,7.51e-06,7.7e-06,7.44e-06,7.54e-06,389586.0,2.95
2018-12-27,NXTBTC,7.55e-06,7.81e-06,7.47e-06,7.51e-06,1864056.12,14.25
2018-12-26,NXTBTC,7.42e-06,7.77e-06,7.19e-06,7.55e-06,2779236.61,20.73
2018-12-25,NXTBTC,7.73e-06,7.79e-06,7.2e-06,7.42e-06,4683479.14,34.79
2018-12-24,NXTBTC,8.16e-06,8.17e-06,7.5e-06,7.73e-06,6942813.53,53.35
2018-12-23,NXTBTC,7.55e-06,8.2e-06,7.44e-06,8.16e-06,2837224.85,22.06
2018-12-22,NXTBTC,7.54e-06,7.75e-06,7.34e-06,7.55e-06,2459198.22,18.5
2018-12-21,NXTBTC,7.41e-06,7.68e-06,7.18e-06,7.54e-06,3959012.04,29.04
2018-12-20,NXTBTC,7.66e-06,7.79e-06,7.26e-06,7.41e-06,3515814.39,26.18
2018-12-19,NXTBTC,7.55e-06,7.93e-06,7.4e-06,7.66e-06,4666579.36,35.69
2018-12-18,NXTBTC,7.69e-06,7.71e-06,7.41e-06,7.55e-06,2261790.69,17.05
2018-12-17,NXTBTC,7.69e-06,7.89e-06,7.4e-06,7.69e-06,3134638.81,24.01
2018-12-16,NXTBTC,7.7e-06,7.8e-06,7.6e-06,7.69e-06,896436.87,6.9
2018-12-15,NXTBTC,7.62e-06,7.8e-06,7.42e-06,7.7e-06,1989716.25,15.07
2018-12-14,NXTBTC,8.04e-06,8.18e-06,7.51e-06,7.62e-06,3426868.95,26.49
2018-12-13,NXTBTC,8.04e-06,8.29e-06,7.94e-06,8.04e-06,718956.89,5.81
2018-12-12,NXTBTC,8.12e-06,8.25e-06,7.88e-06,8.04e-06,587141.21,4.72
2018-12-11,NXTBTC,8.11e-06,8.5e-06,7.95e-06,8.17e-06,1159305.58,9.5
2018-12-10,NXTBTC,8.19e-06,8.39e-06,8.0e-06,8.11e-06,451554.88,3.69
2018-12-09,NXTBTC,8.01e-06,8.53e-06,7.97e-06,8.19e-06,1283698.06,10.61
2018-12-08,NXTBTC,7.84e-06,8.28e-06,7.83e-06,8.01e-06,995253.18,8.04
2018-12-07,NXTBTC,8.08e-06,8.14e-06,7.49e-06,7.84e-06,3294379.2,25.63
2018-12-06,NXTBTC,8.41e-06,8.45e-06,8.0e-06,8.08e-06,1124398.59,9.32
2018-12-05,NXTBTC,8.51e-06,8.51e-06,8.0e-06,8.41e-06,2086159.13,17.23
2018-12-04,NXTBTC,8.36e-06,8.8e-06,8.26e-06,8.51e-06,773802.54,6.58
2018-12-03,NXTBTC,8.62e-06,8.82e-06,8.18e-06,8.36e-06,1324851.16,11.24
2018-12-02,NXTBTC,8.94e-06,9.08e-06,8.23e-06,8.62e-06,1933206.28,16.69
2018-12-01,NXTBTC,8.02e-06,9.24e-06,7.89e-06,8.94e-06,4746807.12,40.98
2018-11-30,NXTBTC,7.73e-06,8.05e-06,7.56e-06,7.94e-06,1674205.92,12.99
2018-11-29,NXTBTC,7.9e-06,7.97e-06,7.69e-06,7.73e-06,1048301.94,8.16
2018-11-28,NXTBTC,7.7e-06,8.4e-06,7.62e-06,7.9e-06,1827617.59,14.77
2018-11-27,NXTBTC,7.72e-06,8.0e-06,7.59e-06,7.7e-06,975792.69,7.56
2018-11-26,NXTBTC,7.72e-06,7.91e-06,7.62e-06,7.72e-06,877374.06,6.82
2018-11-25,NXTBTC,7.84e-06,7.93e-06,7.47e-06,7.72e-06,1811721.69,13.9
2018-11-24,NXTBTC,7.95e-06,8.1e-06,7.67e-06,7.84e-06,1096195.07,8.64
2018-11-23,NXTBTC,8.49e-06,8.49e-06,7.86e-06,7.95e-06,773323.96,6.3
2018-11-22,NXTBTC,8.52e-06,9.06e-06,8.43e-06,8.49e-06,1209066.99,10.63
2018-11-21,NXTBTC,8.18e-06,8.84e-06,7.98e-06,8.52e-06,1247916.2,10.56
2018-11-20,NXTBTC,8.19e-06,8.46e-06,7.67e-06,8.18e-06,3372675.5,27.45
2018-11-19,NXTBTC,8.88e-06,8.93e-06,7.71e-06,8.19e-06,4647433.06,38.13
2018-11-18,NXTBTC,8.6e-06,9.03e-06,8.58e-06,8.88e-06,2028704.74,17.88
2018-11-17,NXTBTC,8.86e-06,9.05e-06,8.3e-06,8.6e-06,2707657.75,23.35
2018-11-16,NXTBTC,8.92e-06,9.1e-06,8.65e-06,8.86e-06,2031226.95,18.01
2018-11-15,NXTBTC,9.26e-06,9.35e-06,8.82e-06,8.92e-06,3174585.36,28.64
2018-11-14,NXTBTC,9.81e-06,9.86e-06,8.88e-06,9.26e-06,4160636.23,38.89
2018-11-13,NXTBTC,1.011e-05,1.012e-05,9.76e-06,9.81e-06,1270704.99,12.61
2018-11-12,NXTBTC,1.022e-05,1.022e-05,9.93e-06,1.011e-05,1032425.12,10.46
2018-11-11,NXTBTC,1.034e-05,1.046e-05,1.015e-05,1.022e-05,636479.67,6.52
2018-11-10,NXTBTC,1.003e-05,1.041e-05,9.87e-06,1.034e-05,521685.16,5.33
2018-11-09,NXTBTC,1.039e-05,1.07e-05,9.8e-06,1.003e-05,2149101.3,21.92
2018-11-08,NXTBTC,1.08e-05,1.081e-05,1.008e-05,1.039e-05,1837432.76,19.04
2018-11-07,NXTBTC,9.95e-06,1.08e-05,9.88e-06,1.08e-05,2424545.46,25.18
2018-11-06,NXTBTC,1.001e-05,1.003e-05,9.78e-06,9.95e-06,1170117.18,11.6
2018-11-05,NXTBTC,1.011e-05,1.014e-05,9.77e-06,1.001e-05,636914.88,6.33
2018-11-04,NXTBTC,9.9e-06,1.015e-05,9.55e-06,1.011e-05,2004384.34,19.49
2018-11-03,NXTBTC,1.003e-05,1.007e-05,9.89e-06,9.9e-06,176890.69,1.76
2018-11-02,NXTBTC,1.009e-05,1.056e-05,9.83e-06,1.003e-05,1186401.99,11.96
2018-11-01,NXTBTC,1.005e-05,1.019e-05,9.97e-06,1.009e-05,893764.97,8.99
2018-10-31,NXTBTC,1.039e-05,1.043e-05,9.94e-06,1.005e-05,696566.93,7.06
