Timezones are UTC,https://www.CryptoDataDownload.com
Date,Symbol,Open,High,Low,Close,Volume DOG,Volume EBTC
2018-04-14,DOGEBTC,5.1e-07,5.3e-07,5.0e-07,5.2e-07,69789000.0,35.84
2018-04-13,DOGEBTC,4.8e-07,5.4e-07,4.8e-07,5.1e-07,149611000.0,76.34
2018-04-12,DOGEBTC,4.8e-07,5.0e-07,4.6e-07,4.8e-07,99703000.0,47.57
2018-04-11,DOGEBTC,4.5e-07,5.1e-07,4.5e-07,4.8e-07,166343000.0,78.95
2018-04-10,DOGEBTC,4.1e-07,4.5e-07,4.0e-07,4.5e-07,73163000.0,31.0
2018-04-09,DOGEBTC,4.0e-07,4.1e-07,4.0e-07,4.1e-07,34881000.0,14.09
2018-04-08,DOGEBTC,4.0e-07,4.0e-07,4.0e-07,4.0e-07,28778000.0,11.54
2018-04-07,DOGEBTC,4.0e-07,4.0e-07,4.0e-07,4.0e-07,25928000.0,10.4
2018-04-06,DOGEBTC,4.0e-07,4.1e-07,4.0e-07,4.0e-07,44917000.0,18.05
2018-04-05,DOGEBTC,3.9e-07,4.0e-07,3.9e-07,4.0e-07,52355000.0,20.83
2018-04-04,DOGEBTC,4.0e-07,4.2e-07,3.9e-07,3.9e-07,45273000.0,18.16
2018-04-03,DOGEBTC,3.9e-07,4.1e-07,3.9e-07,4.0e-07,50877000.0,20.16
2018-04-02,DOGEBTC,3.9e-07,4.0e-07,3.9e-07,3.9e-07,35101000.0,13.82
2018-04-01,DOGEBTC,4.0e-07,4.0e-07,3.9e-07,3.9e-07,90589000.0,36.15
2018-03-31,DOGEBTC,4.0e-07,4.0e-07,4.0e-07,4.0e-07,22462000.0,8.96
2018-03-30,DOGEBTC,3.9e-07,4.0e-07,3.9e-07,4.0e-07,48241000.0,19.13
2018-03-29,DOGEBTC,3.9e-07,4.0e-07,3.9e-07,3.9e-07,49407000.0,19.36
2018-03-28,DOGEBTC,4.0e-07,4.0e-07,3.9e-07,3.9e-07,42303000.0,16.69
2018-03-27,DOGEBTC,4.0e-07,4.0e-07,3.9e-07,4.0e-07,65672000.0,25.97
2018-03-26,DOGEBTC,4.0e-07,4.2e-07,3.9e-07,4.0e-07,99034000.0,39.86
2018-03-25,DOGEBTC,4.0e-07,4.2e-07,3.9e-07,4.0e-07,66686000.0,26.77
2018-03-24,DOGEBTC,4.0e-07,4.1e-07,4.0e-07,4.0e-07,54671000.0,22.03
2018-03-23,DOGEBTC,4.1e-07,4.1e-07,3.9e-07,4.0e-07,48849000.0,19.53
2018-03-22,DOGEBTC,4.0e-07,4.1e-07,4.0e-07,4.1e-07,39015000.0,15.81
2018-03-21,DOGEBTC,4.1e-07,4.2e-07,4.0e-07,4.0e-07,41498000.0,17.05
2018-03-20,DOGEBTC,4.0e-07,4.1e-07,4.0e-07,4.1e-07,54141000.0,22.03
2018-03-19,DOGEBTC,3.8e-07,4.1e-07,3.8e-07,4.0e-07,64731000.0,25.61
2018-03-18,DOGEBTC,4.1e-07,4.1e-07,3.6e-07,3.8e-07,99624000.0,38.67
2018-03-17,DOGEBTC,4.2e-07,4.3e-07,4.1e-07,4.1e-07,42198000.0,17.63
2018-03-16,DOGEBTC,4.3e-07,4.3e-07,4.2e-07,4.2e-07,48222000.0,20.37
2018-03-15,DOGEBTC,4.3e-07,4.4e-07,4.1e-07,4.3e-07,102727000.0,44.1
2018-03-14,DOGEBTC,4.3e-07,4.3e-07,4.2e-07,4.3e-07,53375000.0,22.88
2018-03-13,DOGEBTC,4.4e-07,4.4e-07,4.2e-07,4.3e-07,50476000.0,21.74
