Timezones are UTC,https://www.CryptoDataDownload.com
Date,Symbol,Open,High,Low,Close,Volume ZEC,Volume BTC
2019-02-19,ZECBTC,0.011,0.011,0.011,0.011,0.0,0.0
2019-02-18,ZECBTC,0.011,0.011,0.011,0.011,0.0,0.0
2019-02-17,ZECBTC,0.011,0.011,0.011,0.011,0.0,0.0
2019-02-16,ZECBTC,0.011,0.011,0.011,0.011,0.0,0.0
2019-02-15,ZECBTC,0.011,0.011,0.011,0.011,0.0,0.0
2019-02-14,ZECBTC,0.011,0.011,0.011,0.011,0.0,0.0
2019-02-13,ZECBTC,0.011,0.011,0.011,0.011,0.0,0.0
2019-02-12,ZECBTC,0.011,0.011,0.011,0.011,0.0,0.0
2019-02-11,ZECBTC,0.011,0.011,0.011,0.011,0.0,0.0
2019-02-10,ZECBTC,0.011,0.011,0.011,0.011,0.0,0.0
2019-02-09,ZECBTC,0.011,0.011,0.011,0.011,0.0,0.0
2019-02-08,ZECBTC,0.011,0.011,0.011,0.011,0.0,0.0
2019-02-07,ZECBTC,0.011,0.011,0.011,0.011,0.0,0.0
2019-02-06,ZECBTC,0.011,0.011,0.011,0.011,0.0,0.0
2019-02-05,ZECBTC,0.011,0.011,0.011,0.011,0.0,0.0
2019-02-04,ZECBTC,0.011,0.011,0.011,0.011,0.0,0.0
2019-02-03,ZECBTC,0.011,0.011,0.011,0.011,0.0,0.0
2019-02-02,ZECBTC,0.011,0.011,0.011,0.011,0.0,0.0
2019-02-01,ZECBTC,0.011,0.011,0.011,0.011,0.0,0.0
2019-01-31,ZECBTC,0.011,0.011,0.011,0.011,0.0,0.0
2019-01-30,ZECBTC,0.011,0.011,0.011,0.011,0.0,0.0
2019-01-29,ZECBTC,0.011,0.011,0.011,0.011,0.0,0.0
2019-01-28,ZECBTC,0.011,0.011,0.011,0.011,0.0,0.0
2019-01-27,ZECBTC,0.011,0.011,0.011,0.011,0.0,0.0
2019-01-26,ZECBTC,0.011,0.011,0.011,0.011,0.0,0.0
2019-01-25,ZECBTC,0.011,0.011,0.011,0.011,0.0,0.0
2019-01-24,ZECBTC,0.011,0.011,0.011,0.011,0.0,0.0
2019-01-23,ZECBTC,0.011,0.011,0.011,0.011,0.0,0.0
2019-01-22,ZECBTC,0.011,0.011,0.011,0.011,0.0,0.0
2019-01-21,ZECBTC,0.011,0.011,0.011,0.011,0.0,0.0
2019-01-20,ZECBTC,0.011,0.011,0.011,0.011,0.0,0.0
2019-01-19,ZECBTC,0.011,0.011,0.011,0.011,0.0,0.0
2019-01-18,ZECBTC,0.011,0.011,0.011,0.011,0.0,0.0
2019-01-17,ZECBTC,0.011,0.011,0.011,0.011,0.0,0.0
2019-01-16,ZECBTC,0.011,0.011,0.011,0.011,0.0,0.0
2019-01-15,ZECBTC,0.011,0.011,0.011,0.011,0.0,0.0
2019-01-14,ZECBTC,0.011,0.011,0.011,0.011,0.0,0.0
2019-01-13,ZECBTC,0.011,0.011,0.011,0.011,0.0,0.0
2019-01-12,ZECBTC,0.011,0.011,0.011,0.011,0.0,0.0
2019-01-11,ZECBTC,0.011,0.011,0.011,0.011,0.0,0.0
2019-01-10,ZECBTC,0.011,0.011,0.011,0.011,0.0,0.0
2019-01-09,ZECBTC,0.011,0.011,0.011,0.011,0.0,0.0
2019-01-08,ZECBTC,0.011,0.011,0.011,0.011,0.0,0.0
2019-01-07,ZECBTC,0.011,0.011,0.011,0.011,0.0,0.0
2019-01-06,ZECBTC,0.011,0.011,0.011,0.011,0.0,0.0
2019-01-05,ZECBTC,0.011,0.011,0.011,0.011,0.0,0.0
2019-01-04,ZECBTC,0.011,0.011,0.011,0.011,0.0,0.0
2019-01-03,ZECBTC,0.011,0.011,0.011,0.011,0.0,0.0
2019-01-02,ZECBTC,0.011,0.011,0.011,0.011,0.0,0.0
2019-01-01,ZECBTC,0.011,0.011,0.011,0.011,0.0,0.0
2018-12-31,ZECBTC,0.011,0.011,0.011,0.011,0.0,0.0
2018-12-30,ZECBTC,0.011,0.011,0.011,0.011,0.0,0.0
2018-12-29,ZECBTC,0.011,0.011,0.011,0.011,0.0,0.0
2018-12-28,ZECBTC,0.011,0.011,0.011,0.011,0.0,0.0
2018-12-27,ZECBTC,0.011,0.011,0.011,0.011,0.0,0.0
2018-12-26,ZECBTC,0.011,0.011,0.011,0.011,0.0,0.0
2018-12-25,ZECBTC,0.011,0.011,0.011,0.011,0.0,0.0
2018-12-24,ZECBTC,0.011,0.011,0.011,0.011,0.0,0.0
2018-12-23,ZECBTC,0.011,0.011,0.011,0.011,0.0,0.0
2018-12-22,ZECBTC,0.011,0.011,0.011,0.011,0.0,0.0
2018-12-21,ZECBTC,0.011,0.011,0.011,0.011,0.0,0.0
2018-12-20,ZECBTC,0.011,0.011,0.011,0.011,0.0,0.0
2018-12-19,ZECBTC,0.011,0.011,0.011,0.011,0.0,0.0
2018-12-18,ZECBTC,0.011,0.011,0.011,0.011,0.0,0.0
2018-12-17,ZECBTC,0.011,0.011,0.011,0.011,0.0,0.0
2018-12-16,ZECBTC,0.011,0.011,0.011,0.011,0.0,0.0
2018-12-15,ZECBTC,0.011,0.011,0.011,0.011,0.0,0.0
2018-12-14,ZECBTC,0.011,0.011,0.011,0.011,0.0,0.0
2018-12-13,ZECBTC,0.011,0.011,0.011,0.011,0.0,0.0
2018-12-12,ZECBTC,0.011,0.011,0.011,0.011,0.0,0.0
2018-12-11,ZECBTC,0.011,0.011,0.011,0.011,0.0,0.0
2018-12-10,ZECBTC,0.011,0.011,0.011,0.011,0.0,0.0
2018-12-09,ZECBTC,0.011,0.011,0.011,0.011,0.0,0.0
2018-12-08,ZECBTC,0.011,0.011,0.011,0.011,0.0,0.0
2018-12-07,ZECBTC,0.011,0.011,0.011,0.011,0.0,0.0
2018-12-06,ZECBTC,0.011,0.011,0.011,0.011,0.0,0.0
2018-12-05,ZECBTC,0.011,0.011,0.011,0.011,0.0,0.0
2018-12-04,ZECBTC,0.011,0.011,0.011,0.011,0.0,0.0
