Timezones are UTC,https://www.CryptoDataDownload.com
Date,Symbol,Open,High,Low,Close,Volume ETH,Volume CAD
2018-04-26,ETHCAD,784.77,865,750,865,3244.57,2643178.4
2018-04-25,ETHCAD,909.98,910,740,784.77,5803.67,4624574.47
2018-04-24,ETHCAD,821,922,815.01,909.98,3094.62,2748467.74
2018-04-23,ETHCAD,784.07,826.95,778,821,1343.34,1089428.67
2018-04-22,ETHCAD,766.03,820,751.52,784.07,2361.75,1893289.03
2018-04-21,ETHCAD,789,791.98,737.41,766.03,2534.18,1967264.44
2018-04-20,ETHCAD,711.99,790,705,789,2482.65,1849717.79
2018-04-19,ETHCAD,664.89,712.98,655,711.99,2481.37,1719074.41
2018-04-18,ETHCAD,631.5,664.99,627.63,664.89,868.13,565357.41
2018-04-17,ETHCAD,640,654.93,627.01,631.5,1124.9,720135.06
2018-04-16,ETHCAD,670,674.88,620,640,1853.8,1177115.4
2018-04-15,ETHCAD,638.56,670,575,670,1812.94,1154120.33
2018-04-14,ETHCAD,622,645,612.11,638.56,1079.84,680965.33
2018-04-13,ETHCAD,634,667.86,602.01,622,3821.52,2412042.57
2018-04-12,ETHCAD,546,639.98,537,634,3462.12,2022874.94
2018-04-11,ETHCAD,526.75,546,513.8,546,2692.31,1426245.81
2018-04-10,ETHCAD,512.93,527,504,526.75,1095.11,565803.02
2018-04-09,ETHCAD,510,541,501.25,512.93,2447.79,1260859.13
2018-04-08,ETHCAD,490.14,515,490,510,2267.09,1132959.93
2018-04-07,ETHCAD,475,505,473.08,490.14,1380.94,681760.14
2018-04-06,ETHCAD,490,494.99,467,475,727.68,348002.9
2018-04-05,ETHCAD,493.41,508.85,469.99,490,3465.62,1668284.9
2018-04-04,ETHCAD,543.62,544.99,486.02,493.41,2632.62,1325175.96
2018-04-03,ETHCAD,504.91,553.99,494.1,543.62,3712.89,1943600.34
2018-04-02,ETHCAD,488.01,509,485.7,504.91,4084.89,2031976.93
2018-04-01,ETHCAD,529.9,530,475,488.01,4287.09,2136596.82
2018-03-31,ETHCAD,528.99,564,517,529.9,2679.97,1440866.08
2018-03-30,ETHCAD,503.3,550,492.5,528.99,7367.91,3735801.92
2018-03-29,ETHCAD,599.35,599.35,501,503.3,5472.03,2925417.8
2018-03-28,ETHCAD,605,624.9,589.57,599.35,1329.07,797595.81
2018-03-27,ETHCAD,650,660,601.9,605,1837.71,1135317.31
2018-03-26,ETHCAD,694.99,695,621.9,650,3419.66,2256839.34
2018-03-25,ETHCAD,686.79,695,678.86,694.99,599.37,413475.28
2018-03-24,ETHCAD,699.47,713.95,685.01,686.79,559.35,391658.96
2018-03-23,ETHCAD,714,719.98,670.07,699.47,1226.24,844565.58
2018-03-22,ETHCAD,729.4,759.55,677.01,714,1283.01,913496.96
2018-03-21,ETHCAD,730.01,788.79,725,729.4,1691.03,1281657.16
2018-03-20,ETHCAD,737.98,758.85,700,730.01,1807.73,1321759.11
2018-03-19,ETHCAD,729.9,747,693.95,737.98,2267.69,1644576.27
2018-03-18,ETHCAD,726,747.97,610,729.9,7284.5,4855726.91
2018-03-17,ETHCAD,807.52,807.95,715.34,726,1839.31,1409777.88
2018-03-16,ETHCAD,797,830,775.01,807.52,1347.98,1088778.79
2018-03-15,ETHCAD,815,820,760.02,797,3975.1,3123547.48
2018-03-14,ETHCAD,914.1,921.72,780,815,2812.92,2383136.38
2018-03-13,ETHCAD,927.96,939.5,895.1,914.1,853.17,779115.82
2018-03-12,ETHCAD,961.14,974.91,890,927.96,2147.93,2005338.8
2018-03-11,ETHCAD,914,994.97,909.15,961.14,1459.45,1384645.34
2018-03-10,ETHCAD,990,1029.27,904.74,914,1218.96,1183144.34
2018-03-09,ETHCAD,946.81,999,887.32,990,5072.84,4756127.6
2018-03-08,ETHCAD,996.01,1030,940,946.81,3147.85,3074039.38
2018-03-07,ETHCAD,1057,1070,970,996.01,3763.58,3838909.93
2018-03-06,ETHCAD,1091.96,1107.77,1057,1057,2306.02,2479015.24
2018-03-05,ETHCAD,1106.97,1116.99,1091,1091.96,877.58,967553.78
2018-03-04,ETHCAD,1094.99,1118,1077.6,1106.97,1342.97,1476320.1
2018-03-03,ETHCAD,1109,1119,1085,1094.99,1263.4,1395659.44
2018-03-02,ETHCAD,1115.47,1119,1090.1,1109,724.77,803288.53
2018-03-01,ETHCAD,1111,1120.5,1085.1,1115.47,844.56,937441.26
2018-02-28,ETHCAD,1117.89,1133.87,1100,1111,2509.43,2814958.83
2018-02-27,ETHCAD,1087.99,1125,1077.74,1117.89,801.14,881598.0
2018-02-26,ETHCAD,1080,1116,1063.03,1087.99,1850.6,2018837.64
2018-02-25,ETHCAD,1079,1094.93,1051,1080,1256.09,1340496.88
2018-02-24,ETHCAD,1077.56,1120,1045.03,1079,1167.0,1261457.83
2018-02-23,ETHCAD,1039,1127.46,1003.01,1077.56,1547.1,1653739.22
2018-02-22,ETHCAD,1076.11,1119.99,1013.01,1039,2036.42,2172183.01
2018-02-21,ETHCAD,1116.02,1169.5,1040,1076.11,2062.59,2251081.86
2018-02-20,ETHCAD,1184,1214.5,1110,1116.02,2289.29,2688031.16
2018-02-19,ETHCAD,1150.03,1209.5,1150,1184,1245.63,1482765.78
2018-02-18,ETHCAD,1253,1255,1144.26,1150.03,2074.19,2481379.47
2018-02-17,ETHCAD,1197.49,1257,1175.01,1253,2175.75,2660171.24
2018-02-16,ETHCAD,1172,1206.74,1140.07,1197.49,2480.08,2936766.4
2018-02-15,ETHCAD,1133.5,1174.75,1114.01,1172,2843.48,3262270.81
2018-02-14,ETHCAD,1069.98,1144.43,1050.02,1133.5,2836.91,3123448.3
2018-02-13,ETHCAD,1073.5,1079.99,1041.08,1069.98,1181.18,1253676.46
2018-02-12,ETHCAD,1015.99,1089.99,1005,1073.5,1603.99,1699868.05
2018-02-11,ETHCAD,1072.82,1075,960,1015.99,2599.92,2614492.11
2018-02-10,ETHCAD,1065.99,1125,1020,1072.82,3554.68,3790196.98
2018-02-09,ETHCAD,975,1065.99,961,1065.99,2638.08,2695102.4
2018-02-08,ETHCAD,884,1000,880,975,3354.29,3217007.71
2018-02-07,ETHCAD,937,1050,855,884,6940.17,6704390.95
2018-02-06,ETHCAD,834.5,975,650,937,15575.73,12308289.69
2018-02-05,ETHCAD,1045.01,1070,732.45,834.5,13376.37,11468471.95
2018-02-04,ETHCAD,1203,1220,1000.01,1045.01,4102.5,4460383.37
2018-02-03,ETHCAD,1133,1250,1025.02,1203,3179.87,3705168.53
2018-02-02,ETHCAD,1199,1199,949.99,1133,9135.95,9678222.39
2018-02-01,ETHCAD,1339,1372.97,1100.11,1199,8951.14,11266054.11
2018-01-31,ETHCAD,1302.5,1384,1275.06,1339,6653.68,8753275.22
2018-01-30,ETHCAD,1451,1451,1250,1302.5,5878.75,7931882.16
2018-01-29,ETHCAD,1507,1530,1424,1451,2204.35,3215497.3
2018-01-28,ETHCAD,1365,1529.15,1352.26,1507,5594.48,8087982.16
2018-01-27,ETHCAD,1296.11,1382,1285,1365,2137.77,2861351.16
2018-01-26,ETHCAD,1330,1335,1250,1296.11,2266.88,2952342.27
2018-01-25,ETHCAD,1299,1346.78,1270.02,1330,2684.73,3525426.58
2018-01-24,ETHCAD,1255.99,1300,1217,1299,2193.28,2790861.28
2018-01-23,ETHCAD,1268,1290,1173.52,1255.99,3243.79,4031265.07
2018-01-22,ETHCAD,1334.87,1365,1171.01,1268,4056.53,5125065.04
2018-01-21,ETHCAD,1450,1450,1300,1334.87,2789.4,3777201.8
2018-01-20,ETHCAD,1328,1470,1321.01,1450,2719.13,3830249.72
2018-01-19,ETHCAD,1326.6,1399,1303.5,1328,2992.42,4016965.09
2018-01-18,ETHCAD,1295.95,1435,1250,1326.6,5538.36,7528185.64
2018-01-17,ETHCAD,1355,1446,962,1295.95,14143.52,16631105.49
2018-01-16,ETHCAD,1620,1620.01,1030.01,1355,13218.13,17827322.55
2018-01-15,ETHCAD,1740,1750,1609,1620,2508.45,4233820.81
2018-01-14,ETHCAD,1737.1,1768.99,1652.1,1740,3319.87,5666697.4
2018-01-13,ETHCAD,1574.99,1790.12,1570,1737.1,8086.27,13582901.09
2018-01-12,ETHCAD,1428,1615,1400,1574.99,5753.6,8958162.2
2018-01-11,ETHCAD,1520,1620,1402.25,1428,7517.87,11359552.63
2018-01-10,ETHCAD,1600,1724.99,1466.51,1520,6923.89,11187838.98
2018-01-09,ETHCAD,1432.01,1629.9,1415.01,1600,5875.17,8980813.06
2018-01-08,ETHCAD,1333.3,1470,1250,1432.01,11823.14,16523803.59
2018-01-07,ETHCAD,1220,1334.99,1212.01,1333.3,6743.42,8633783.51
2018-01-06,ETHCAD,1150,1237.99,1130.21,1220,3700.68,4480394.87
2018-01-05,ETHCAD,1175.01,1288.88,1121.01,1150,7325.6,8880362.27
2018-01-04,ETHCAD,1178.98,1259.95,1145.5,1175.01,6053.45,7242234.3
2018-01-03,ETHCAD,1070,1189.95,1057,1178.98,7816.11,8704333.83
2018-01-02,ETHCAD,995,1150,995,1070,8774.33,9509242.49
2018-01-01,ETHCAD,990,1037.65,978,995,3906.91,3899390.03
2017-12-31,ETHCAD,934,998.99,934,990,2632.95,2549957.3
2017-12-30,ETHCAD,986,993.98,920.16,934,4924.52,4728384.38
2017-12-29,ETHCAD,945,998.99,932.02,986,3337.6,3241341.8
2017-12-28,ETHCAD,949,981,920,945,3631.22,3449193.8
2017-12-27,ETHCAD,962.5,984,912,949,2705.14,2586744.16
2017-12-26,ETHCAD,950.02,981,943,962.5,2304.09,2222715.41
2017-12-25,ETHCAD,888,974.75,883,950.02,3204.57,3007113.15
2017-12-24,ETHCAD,925.05,938.91,846.1,888,4681.58,4126882.85
2017-12-23,ETHCAD,893,985,859,925.05,5231.28,4940455.2
2017-12-22,ETHCAD,1010,1025,586.81,893,16728.01,13597184.94
2017-12-21,ETHCAD,1043.76,1096.99,985.1,1010,7468.5,7725412.88
2017-12-20,ETHCAD,1050,1086.94,905.22,1043.76,7448.06,7462570.89
2017-12-19,ETHCAD,989.99,1110,972.51,1050,12029.25,12677746.17
2017-12-18,ETHCAD,934,998.98,879,989.99,6364.96,5987927.41
2017-12-17,ETHCAD,898.98,945,885.01,934,3809.15,3520970.14
2017-12-16,ETHCAD,850.51,900,846.52,898.98,4993.82,4392762.7
2017-12-15,ETHCAD,860.02,876,761,850.51,7170.51,5929347.48
2017-12-14,ETHCAD,880,912.99,830,860.02,8868.41,7766323.06
2017-12-13,ETHCAD,800,913,749,880,16554.74,13801125.71
2017-12-12,ETHCAD,638.96,800,607.01,800,24314.15,17463643.75
2017-12-11,ETHCAD,541.02,642,541.01,638.96,6882.21,4081353.17
2017-12-10,ETHCAD,583.99,583.99,535,541.02,4548.76,2528630.26
2017-12-09,ETHCAD,556.99,625.02,546.01,583.99,7241.17,4272041.46
2017-12-08,ETHCAD,519.96,582,485,556.99,7960.03,4257491.26
2017-12-07,ETHCAD,546.57,560,514,519.96,6719.03,3599650.49
2017-12-06,ETHCAD,594.5,597.99,530,546.57,8282.34,4681558.19
2017-12-05,ETHCAD,592,599,585.78,594.5,4817.45,2864522.46
2017-12-04,ETHCAD,599.11,607.49,586.01,592,5039.69,3001560.45
2017-12-03,ETHCAD,586,614.95,581.4,599.11,4605.83,2749668.06
2017-12-02,ETHCAD,589.01,602,575,586,2177.91,1284643.8
2017-12-01,ETHCAD,576.88,601.98,557,589.01,3533.0,2056354.95
2017-11-30,ETHCAD,540.1,603.36,525.6,576.88,6419.85,3596338.57
2017-11-29,ETHCAD,596.64,644.99,530,540.1,12788.8,7569317.77
2017-11-28,ETHCAD,599.5,608,586.02,596.64,3594.63,2152149.91
2017-11-27,ETHCAD,591.01,610,580,599.5,4892.97,2915962.59
2017-11-26,ETHCAD,582.12,595,565,591.01,4956.38,2888084.31
2017-11-25,ETHCAD,591,614.21,577,582.12,3413.59,2026519.11
2017-11-24,ETHCAD,520.1,606.99,508.68,591,8787.02,4902605.19
2017-11-23,ETHCAD,489,549,480.5,520.1,11032.47,5697884.22
2017-11-22,ETHCAD,468.5,489.5,462,489,3377.73,1614535.08
2017-11-21,ETHCAD,475,486.99,451.02,468.5,6521.77,3065054.8
2017-11-20,ETHCAD,454.98,475,449.99,475,4880.27,2276930.51
2017-11-19,ETHCAD,443,475.01,441,454.98,5606.27,2555093.41
2017-11-18,ETHCAD,430.7,448.99,418,443,3995.09,1725818.53
2017-11-17,ETHCAD,430.98,432.22,423.52,430.7,3477.21,1485628.79
2017-11-16,ETHCAD,424.16,434.97,411.01,430.98,5360.46,2292926.19
2017-11-15,ETHCAD,428.99,440,420,424.16,4795.33,2068409.36
2017-11-14,ETHCAD,405.8,435,400.49,428.99,4939.53,2083722.21
2017-11-13,ETHCAD,390,419.87,387.75,405.8,4533.7,1833385.78
2017-11-12,ETHCAD,398.99,412,382,390,6382.78,2517853.43
2017-11-11,ETHCAD,392.9,405,382,398.99,3397.01,1325072.62
2017-11-10,ETHCAD,409.9,412.99,382,392.9,4610.18,1819139.32
2017-11-09,ETHCAD,395.5,420,392,409.9,4551.98,1863194.25
2017-11-08,ETHCAD,376.5,410,373,395.5,7790.93,3082712.67
2017-11-07,ETHCAD,385.13,394.97,375,376.5,2711.85,1031685.05
2017-11-06,ETHCAD,385.82,395,377.88,385.13,2044.74,789475.89
2017-11-05,ETHCAD,393.44,393.5,380.2,385.82,1696.86,659592.81
2017-11-04,ETHCAD,401,401,385.04,393.44,4806.98,1900223.86
2017-11-03,ETHCAD,375,403,373,401,6181.01,2413297.71
2017-11-02,ETHCAD,383,390,365,375,9931.73,3801077.84
2017-11-01,ETHCAD,402.99,403,380.12,383,3602.54,1407174.48
2017-10-31,ETHCAD,400.01,406,396.01,402.99,2611.0,1053271.79
2017-10-30,ETHCAD,392.33,403.99,392.32,400.01,1796.2,718049.2
2017-10-29,ETHCAD,389.5,404.4,383,392.33,6822.17,2711142.53
2017-10-28,ETHCAD,387.97,390,381.1,389.5,942.75,365509.76
2017-10-27,ETHCAD,386.33,388,380,387.97,1717.77,660730.85
2017-10-26,ETHCAD,386,390,381,386.33,1967.14,757575.19
2017-10-25,ETHCAD,385.1,392.08,377.16,386,1186.35,455789.74
2017-10-24,ETHCAD,364.81,397.99,364.02,385.1,4228.3,1648643.54
2017-10-23,ETHCAD,383.65,384,363,364.81,2971.83,1102751.24
2017-10-22,ETHCAD,384,390,375,383.65,3468.15,1327582.41
2017-10-21,ETHCAD,388.78,388.78,370,384,2269.24,859082.19
2017-10-20,ETHCAD,389,393.99,380,388.78,5777.6,2222402.52
2017-10-19,ETHCAD,399.98,404.88,383.03,389,4315.36,1680938.68
2017-10-18,ETHCAD,396,399.99,371.01,399.98,7341.74,2813606.71
2017-10-17,ETHCAD,422.91,422.91,388.08,396,6419.82,2570157.22
2017-10-16,ETHCAD,424.99,439.99,416,422.91,2327.06,994991.63
2017-10-15,ETHCAD,420.1,429.99,406,424.99,3350.91,1387319.96
2017-10-14,ETHCAD,427.5,435,420,420.1,2476.92,1054880.93
2017-10-13,ETHCAD,385.11,440,382,427.5,6357.24,2639924.83
2017-10-12,ETHCAD,385.99,392.98,379,385.11,2784.74,1081646.76
2017-10-11,ETHCAD,386.79,388.98,380,385.99,2769.71,1056991.37
2017-10-10,ETHCAD,378,391.6,376,386.79,2888.93,1102090.26
2017-10-09,ETHCAD,399.74,399.74,370,378,3296.64,1261697.63
2017-10-08,ETHCAD,397.92,400,392.5,399.74,1109.91,440792.05
2017-10-07,ETHCAD,392.99,397.96,388,397.92,3464.22,1363044.94
2017-10-06,ETHCAD,374.58,394,374.01,392.99,1889.0,724589.29
2017-10-05,ETHCAD,373.09,382,364.12,374.58,1928.91,719088.5
2017-10-04,ETHCAD,372.79,375.48,363,373.09,3237.2,1188867.44
2017-10-03,ETHCAD,375,382.99,365.1,372.79,1260.53,470821.58
2017-10-02,ETHCAD,382.67,388.5,371.06,375,1804.56,685642.77
2017-10-01,ETHCAD,382,382.88,372.2,382.67,1279.32,484140.32
2017-09-30,ETHCAD,363.79,385,363.79,382,1667.35,632273.79
2017-09-29,ETHCAD,381,383.58,360,363.79,4639.13,1704388.36
2017-09-28,ETHCAD,388.9,388.9,375.81,381,2009.8,765761.53
2017-09-27,ETHCAD,361.7,388.9,360.26,388.9,2301.44,859999.71
2017-09-26,ETHCAD,370,372.09,359,361.7,2375.48,868206.09
2017-09-25,ETHCAD,353.93,374.42,353,370,2150.81,782292.83
2017-09-24,ETHCAD,353.07,365,350.01,353.93,1731.13,616738.68
2017-09-23,ETHCAD,338,357.57,332.2,353.07,3071.58,1071873.03
2017-09-22,ETHCAD,334.5,349.99,330,338,3820.76,1286850.85
2017-09-21,ETHCAD,360,370,330,334.5,11387.79,3918499.42
2017-09-20,ETHCAD,360,370.68,350,360,4020.98,1437935.91
2017-09-19,ETHCAD,382,387.98,351,360,5379.54,1961837.67
2017-09-18,ETHCAD,332.01,394.98,328.22,382,8377.26,3091338.5
2017-09-17,ETHCAD,320,335.97,315,332.01,4026.12,1298802.92
2017-09-16,ETHCAD,332.19,352.5,317.24,320,4910.65,1625739.6
2017-09-15,ETHCAD,291.85,355,255.23,332.19,17637.4,5432233.31
2017-09-14,ETHCAD,354,356.6,287,291.85,17147.79,5357516.64
2017-09-13,ETHCAD,375,377.92,338,354,8389.48,2963632.89
2017-09-12,ETHCAD,377,394.99,364.88,375,5935.95,2233219.73
2017-09-11,ETHCAD,376.54,389.71,365.99,377,2961.17,1118394.6
2017-09-10,ETHCAD,388,391.98,360,376.54,4898.55,1851158.62
2017-09-09,ETHCAD,396.01,401.75,375.93,388,3516.34,1353242.3
2017-09-08,ETHCAD,429.8,429.8,380,396.01,8530.26,3408071.16
2017-09-07,ETHCAD,437.87,438.69,414.89,429.8,2307.99,979918.2
2017-09-06,ETHCAD,414.05,450,414.05,437.87,4302.19,1873768.83
2017-09-05,ETHCAD,399,422,367,414.05,7872.3,3111430.47
2017-09-04,ETHCAD,454.91,454.97,365.08,399,19898.31,7867072.27
2017-09-03,ETHCAD,455.55,490,446.11,454.91,4000.24,1825371.89
2017-09-02,ETHCAD,503.91,505,430,455.55,10525.4,4855926.07
2017-09-01,ETHCAD,497,505,492,503.91,6507.06,3249852.42
2017-08-31,ETHCAD,492,499.99,490,497,2173.49,1077772.9
2017-08-30,ETHCAD,477,499.99,466.02,492,5117.72,2494099.49
2017-08-29,ETHCAD,438.5,479,435.01,477,9347.97,4313331.77
2017-08-28,ETHCAD,439.87,445,427.98,438.5,2729.09,1193210.16
2017-08-27,ETHCAD,426,439.87,424.99,439.87,1398.1,604849.03
2017-08-26,ETHCAD,421.39,432.33,417.57,426,1844.76,780269.16
2017-08-25,ETHCAD,411.12,425,410.2,421.39,2151.21,903526.79
2017-08-24,ETHCAD,415.7,423,409,411.12,3779.92,1563006.14
2017-08-23,ETHCAD,412.86,425,405.01,415.7,2894.25,1200914.11
2017-08-22,ETHCAD,413.04,438,396,412.86,6018.55,2463295.69
2017-08-21,ETHCAD,390.02,468.98,390,413.04,22216.09,9406372.89
2017-08-20,ETHCAD,385,399.33,379,390.02,11893.39,4658350.61
2017-08-19,ETHCAD,387.98,393,370,385,9029.45,3450658.16
2017-08-18,ETHCAD,399.73,400,373.31,387.98,8866.94,3464086.77
2017-08-17,ETHCAD,394.98,400,390.57,399.73,5593.07,2227571.64
2017-08-16,ETHCAD,383.5,399.99,373.28,394.98,8488.49,3321303.05
2017-08-15,ETHCAD,390.01,394.08,365.08,383.5,8468.27,3242245.79
2017-08-14,ETHCAD,392.98,399,382.2,390.01,2166.83,846204.93
2017-08-13,ETHCAD,401.05,405.99,371,392.98,14841.24,5818042.78
2017-08-12,ETHCAD,404.98,415,400,401.05,6569.48,2670414.02
2017-08-11,ETHCAD,396.78,404.98,382.5,404.98,5591.13,2212371.52
2017-08-10,ETHCAD,390,400,380,396.78,4325.52,1697955.55
2017-08-09,ETHCAD,381.05,407.98,370,390,10893.93,4228917.77
2017-08-08,ETHCAD,353.03,390,345.03,381.05,6187.04,2314374.67
2017-08-07,ETHCAD,342.07,359.94,335.01,353.03,3112.47,1091133.14
2017-08-06,ETHCAD,325,359,320.14,342.07,4519.53,1533353.58
2017-08-05,ETHCAD,291.9,329.99,287.25,325,10844.6,3358258.63
2017-08-04,ETHCAD,287.31,297.01,286.5,291.9,4560.58,1338206.23
2017-08-03,ETHCAD,288.53,296.12,284.79,287.31,2186.72,634318.59
2017-08-02,ETHCAD,291.7,294.97,279.01,288.53,5487.72,1578449.96
2017-08-01,ETHCAD,268,299,266,291.7,11707.31,3322977.41
2017-07-31,ETHCAD,250.25,269.93,242.13,268,3529.45,905824.81
2017-07-30,ETHCAD,258.02,269.99,250,250.25,5913.49,1539821.17
2017-07-29,ETHCAD,246.6,260,226.75,258.02,12230.58,3034957.09
2017-07-28,ETHCAD,266.25,266.92,246.54,246.6,3034.83,768273.61
2017-07-27,ETHCAD,260.99,267.69,257,266.25,3475.58,911775.47
2017-07-26,ETHCAD,262,274.32,249,260.99,5353.22,1394582.94
2017-07-25,ETHCAD,290,293,238,262,14570.8,3795024.33
2017-07-24,ETHCAD,292,298.67,289,290,4156.27,1210294.83
2017-07-23,ETHCAD,295.39,299.99,290,292,5755.28,1695626.49
2017-07-22,ETHCAD,280,299,278.12,295.39,7556.05,2208429.51
2017-07-21,ETHCAD,288,299,272.55,280,4895.62,1394837.94
2017-07-20,ETHCAD,258.39,300.01,240,288,21056.1,5806820.89
2017-07-19,ETHCAD,299.96,324.32,240,258.39,26626.98,7534086.57
2017-07-18,ETHCAD,254.39,355.54,235.01,299.96,25841.72,7755314.15
2017-07-17,ETHCAD,199.9,257.96,199.69,254.39,13082.11,2965726.79
2017-07-16,ETHCAD,225.51,230,180,199.9,19161.65,3801781.01
2017-07-15,ETHCAD,257.79,258,225.5,225.51,7660.39,1852226.44
2017-07-14,ETHCAD,270,273.89,246.02,257.79,5683.78,1444516.29
2017-07-13,ETHCAD,283.89,295.67,255,270,5523.95,1505903.84
2017-07-12,ETHCAD,248,294.99,235,283.89,13878.75,3731719.31
2017-07-11,ETHCAD,274.99,294.99,232,248,13098.34,3360405.29
2017-07-10,ETHCAD,310.01,316.99,250.01,274.99,13532.11,3856252.6
2017-07-09,ETHCAD,320,329.28,308.09,310.01,3232.95,1018009.47
2017-07-08,ETHCAD,319.45,324.58,300,320,5885.88,1841285.48
2017-07-07,ETHCAD,352.49,354.99,315.05,319.45,4742.59,1580732.06
2017-07-06,ETHCAD,346.25,361.96,342,352.49,3706.61,1291770.44
2017-07-05,ETHCAD,353.1,362,330,346.25,5282.55,1821568.26
2017-07-04,ETHCAD,366,375,350,353.1,2476.45,897777.35
2017-07-03,ETHCAD,382.75,382.75,360,366,3464.93,1268699.7
2017-07-02,ETHCAD,353,384.99,340.09,382.75,3666.24,1336849.42
2017-07-01,ETHCAD,387.34,387.34,342.01,353,5168.94,1852408.38
2017-06-30,ETHCAD,400.13,413.86,364.59,387.34,8406.71,3238588.01
2017-06-29,ETHCAD,419,433.69,390,400.13,4506.95,1861356.83
2017-06-28,ETHCAD,381.5,434.99,345,419,11865.84,4630543.61
2017-06-27,ETHCAD,349.85,383.43,291.01,381.5,17243.84,5721829.85
2017-06-26,ETHCAD,380,394.5,261.01,349.85,27271.35,8830168.21
2017-06-25,ETHCAD,419.79,424.34,356.01,380,16739.51,6371432.42
2017-06-24,ETHCAD,444.94,446.99,407.51,419.79,3464.99,1478486.26
2017-06-23,ETHCAD,445,449.87,435.51,444.94,1735.46,771207.09
2017-06-22,ETHCAD,439.99,461.99,423.01,445,4349.39,1922680.52
2017-06-21,ETHCAD,477,492,406.01,439.99,9159.44,3980033.17
2017-06-20,ETHCAD,491,500,435,477,5398.88,2559693.85
2017-06-19,ETHCAD,497.99,502.99,481,491,4608.43,2276046.02
2017-06-18,ETHCAD,510.98,522.4,490.02,497.99,5942.11,3003225.67
2017-06-17,ETHCAD,502,530,491.05,510.98,4896.94,2510268.95
2017-06-16,ETHCAD,495,514.98,460,502,5879.87,2893684.07
2017-06-15,ETHCAD,488,498.49,350,495,20635.06,8953938.43
2017-06-14,ETHCAD,553.74,559.79,430.01,488,10956.3,5604325.14
2017-06-13,ETHCAD,558.02,584.99,502.51,553.74,6688.55,3629017.06
2017-06-12,ETHCAD,478.51,600,472.01,558.02,14298.71,7684475.81
2017-06-11,ETHCAD,480,502,460,478.51,8025.95,3856102.43
2017-06-10,ETHCAD,383.5,500,381.99,480,12048.56,5324839.58
2017-06-09,ETHCAD,363,383.5,355.02,383.5,3647.92,1355622.95
2017-06-08,ETHCAD,364,366.9,346,363,5178.08,1839114.8
2017-06-07,ETHCAD,370.94,379.99,351.01,364,4466.85,1635644.6
2017-06-06,ETHCAD,354.34,371,346,370.94,5748.9,2064522.7
2017-06-05,ETHCAD,355,359.99,341.06,354.34,4418.26,1544971.04
2017-06-04,ETHCAD,324.39,358.6,318.77,355,4707.6,1627798.4
2017-06-03,ETHCAD,322,329.99,317,324.39,3467.93,1115615.87
2017-06-02,ETHCAD,319.85,337.49,316.3,322,4019.02,1302923.31
2017-06-01,ETHCAD,332,342.41,305,319.85,6824.28,2176265.4
2017-05-31,ETHCAD,342,349.99,313.01,332,7034.47,2352601.8
2017-05-30,ETHCAD,262.6,399.97,256.05,342,19416.35,5920909.32
2017-05-29,ETHCAD,233.05,273.96,226.12,262.6,8379.33,2102115.53
2017-05-28,ETHCAD,223.91,258.69,216.53,233.05,8309.66,1959912.16
2017-05-27,ETHCAD,226.01,235.87,175,223.91,14430.91,3027375.38
2017-05-26,ETHCAD,244.1,277,202.29,226.01,15106.26,3596762.24
2017-05-25,ETHCAD,258.5,284.99,240,244.1,13830.94,3627391.12
2017-05-24,ETHCAD,230,267.99,227,258.5,7765.71,1958747.87
2017-05-23,ETHCAD,218.98,235.88,205.04,230,5064.37,1138240.01
2017-05-22,ETHCAD,202.89,250,191.01,218.98,14486.43,3227668.85
2017-05-21,ETHCAD,176,202.89,170.25,202.89,4176.73,780870.97
2017-05-20,ETHCAD,174,190,169,176,3163.66,556152.5
2017-05-19,ETHCAD,133.4,181.2,132.05,174,9011.27,1421043.37
2017-05-18,ETHCAD,124.5,136.99,122,133.4,6443.86,830137.11
2017-05-17,ETHCAD,123,127.98,116.5,124.5,10109.56,1241958.69
2017-05-16,ETHCAD,129.5,131.74,120,123,2323.32,288372.34
2017-05-15,ETHCAD,124.75,131.88,122.81,129.5,3478.53,446396.91
2017-05-14,ETHCAD,124.67,126.65,121.33,124.75,1335.13,165937.3
2017-05-13,ETHCAD,121.01,125.98,118.6,124.67,1221.29,149384.04
2017-05-12,ETHCAD,121.6,127.99,119.23,121.01,3212.5,397337.2
2017-05-11,ETHCAD,123.99,127.44,119,121.6,2710.28,332653.02
2017-05-10,ETHCAD,119.98,125.87,118,123.99,5488.41,666301.97
2017-05-09,ETHCAD,118.1,121.64,103.44,119.98,6682.31,782185.47
2017-05-08,ETHCAD,126.34,127,114.01,118.1,6605.15,795215.48
2017-05-07,ETHCAD,129.9,130.98,120,126.34,4455.19,563315.89
2017-05-06,ETHCAD,125.79,132.75,123.3,129.9,3590.76,460870.44
2017-05-05,ETHCAD,131.91,136,121.51,125.79,6815.0,884131.21
2017-05-04,ETHCAD,112.61,133.5,111,131.91,10100.72,1239974.49
2017-05-03,ETHCAD,106.1,112.74,104,112.61,5152.98,564804.46
2017-05-02,ETHCAD,105.5,109.98,100.01,106.1,2734.86,290973.49
2017-05-01,ETHCAD,116.6,124,95.01,105.5,6935.09,762075.33
2017-04-30,ETHCAD,96.03,116.85,94.25,116.6,3952.07,407303.77
2017-04-29,ETHCAD,99,99.51,93.3,96.03,2923.66,284802.53
2017-04-28,ETHCAD,87,99,85.61,99,7626.66,706281.5
