Timezones are UTC,https://www.CryptoDataDownload.com
Date,Symbol,Open,High,Low,Close,Volume PIV,Volume XLTC
2019-05-11,PIVXLTC,0.0251,0.0251,0.0251,0.0251,0.0,0.0
2019-05-10,PIVXLTC,0.0251,0.0251,0.0251,0.0251,0.0,0.0
2019-05-09,PIVXLTC,0.0251,0.0251,0.0251,0.0251,0.0,0.0
2019-05-08,PIVXLTC,0.0251,0.0251,0.0251,0.0251,0.0,0.0
2019-05-07,PIVXLTC,0.0251,0.0251,0.0251,0.0251,0.0,0.0
2019-05-06,PIVXLTC,0.0251,0.0251,0.0251,0.0251,0.0,0.0
2019-05-05,PIVXLTC,0.0251,0.0251,0.0251,0.0251,0.0,0.0
2019-05-04,PIVXLTC,0.0251,0.0251,0.0251,0.0251,0.0,0.0
2019-05-03,PIVXLTC,0.0251,0.0251,0.0251,0.0251,0.0,0.0
2019-05-02,PIVXLTC,0.0251,0.0251,0.0251,0.0251,0.0,0.0
2019-05-01,PIVXLTC,0.0251,0.0251,0.0251,0.0251,0.0,0.0
2019-04-30,PIVXLTC,0.0251,0.0251,0.0251,0.0251,0.0,0.0
2019-04-29,PIVXLTC,0.0251,0.0251,0.0251,0.0251,0.0,0.0
2019-04-28,PIVXLTC,0.0251,0.0251,0.0251,0.0251,0.0,0.0
2019-04-27,PIVXLTC,0.0251,0.0251,0.0251,0.0251,0.0,0.0
2019-04-26,PIVXLTC,0.0251,0.0251,0.0251,0.0251,0.0,0.0
2019-04-25,PIVXLTC,0.0251,0.0251,0.0251,0.0251,0.0,0.0
2019-04-24,PIVXLTC,0.0251,0.0251,0.0251,0.0251,0.0,0.0
2019-04-23,PIVXLTC,0.0251,0.0251,0.0251,0.0251,0.0,0.0
2019-04-22,PIVXLTC,0.0251,0.0251,0.0251,0.0251,0.0,0.0
2019-04-21,PIVXLTC,0.0251,0.0251,0.0251,0.0251,0.0,0.0
2019-04-20,PIVXLTC,0.0251,0.0251,0.0251,0.0251,0.0,0.0
2019-04-19,PIVXLTC,0.0251,0.0251,0.0251,0.0251,0.0,0.0
2019-04-18,PIVXLTC,0.0251,0.0251,0.0251,0.0251,0.0,0.0
2019-04-17,PIVXLTC,0.0251,0.0251,0.0251,0.0251,0.0,0.0
2019-04-16,PIVXLTC,0.0251,0.0251,0.0251,0.0251,0.0,0.0
2019-04-15,PIVXLTC,0.0251,0.0251,0.0251,0.0251,0.0,0.0
2019-04-14,PIVXLTC,0.0251,0.0251,0.0251,0.0251,0.0,0.0
2019-04-13,PIVXLTC,0.0251,0.0251,0.0251,0.0251,0.0,0.0
2019-04-12,PIVXLTC,0.0251,0.0251,0.0251,0.0251,0.0,0.0
2019-04-11,PIVXLTC,0.0251,0.0251,0.0251,0.0251,0.0,0.0
2019-04-10,PIVXLTC,0.0251,0.0251,0.0251,0.0251,0.0,0.0
2019-04-09,PIVXLTC,0.0251,0.0251,0.0251,0.0251,0.0,0.0
2019-04-08,PIVXLTC,0.0251,0.0251,0.0251,0.0251,0.0,0.0
2019-04-07,PIVXLTC,0.0251,0.0251,0.0251,0.0251,0.0,0.0
2019-04-06,PIVXLTC,0.0251,0.0251,0.0251,0.0251,0.0,0.0
2019-04-05,PIVXLTC,0.0251,0.0251,0.0251,0.0251,0.0,0.0
2019-04-04,PIVXLTC,0.0251,0.0251,0.0251,0.0251,0.0,0.0
2019-04-03,PIVXLTC,0.0251,0.0251,0.0251,0.0251,0.0,0.0
2019-04-02,PIVXLTC,0.0251,0.0251,0.0251,0.0251,0.0,0.0
2019-04-01,PIVXLTC,0.0251,0.0251,0.0251,0.0251,0.0,0.0
2019-03-31,PIVXLTC,0.0251,0.0251,0.0251,0.0251,0.0,0.0
2019-03-30,PIVXLTC,0.0251,0.0251,0.0251,0.0251,0.0,0.0
2019-03-29,PIVXLTC,0.0251,0.0251,0.0251,0.0251,0.0,0.0
2019-03-28,PIVXLTC,0.0251,0.0251,0.0251,0.0251,0.0,0.0
2019-03-27,PIVXLTC,0.0251,0.0251,0.0251,0.0251,0.0,0.0
2019-03-26,PIVXLTC,0.0251,0.0251,0.0251,0.0251,0.0,0.0
2019-03-25,PIVXLTC,0.0251,0.0251,0.0251,0.0251,0.0,0.0
2019-03-24,PIVXLTC,0.0251,0.0251,0.0251,0.0251,0.0,0.0
2019-03-23,PIVXLTC,0.0251,0.0251,0.0251,0.0251,0.0,0.0
2019-03-22,PIVXLTC,0.0251,0.0251,0.0251,0.0251,0.0,0.0
2019-03-21,PIVXLTC,0.0251,0.0251,0.0251,0.0251,0.0,0.0
2019-03-20,PIVXLTC,0.0251,0.0251,0.0251,0.0251,0.0,0.0
2019-03-19,PIVXLTC,0.0251,0.0251,0.0251,0.0251,0.0,0.0
2019-03-18,PIVXLTC,0.0251,0.0251,0.0251,0.0251,0.0,0.0
2019-03-17,PIVXLTC,0.0251,0.0251,0.0251,0.0251,0.0,0.0
2019-03-16,PIVXLTC,0.0251,0.0251,0.0251,0.0251,0.0,0.0
2019-03-15,PIVXLTC,0.0251,0.0251,0.0251,0.0251,0.0,0.0
2019-03-14,PIVXLTC,0.0251,0.0251,0.0251,0.0251,0.0,0.0
2019-03-13,PIVXLTC,0.0251,0.0251,0.0251,0.0251,0.0,0.0
2019-03-12,PIVXLTC,0.0251,0.0251,0.0251,0.0251,0.0,0.0
2019-03-11,PIVXLTC,0.0251,0.0251,0.0251,0.0251,0.0,0.0
2019-03-10,PIVXLTC,0.0251,0.0251,0.0251,0.0251,0.0,0.0
2019-03-09,PIVXLTC,0.0251,0.0251,0.0251,0.0251,0.0,0.0
2019-03-08,PIVXLTC,0.0251,0.0251,0.0251,0.0251,0.0,0.0
2019-03-07,PIVXLTC,0.0251,0.0251,0.0251,0.0251,0.0,0.0
2019-03-06,PIVXLTC,0.0251,0.0251,0.0251,0.0251,0.0,0.0
2019-03-05,PIVXLTC,0.0251,0.0251,0.0251,0.0251,0.0,0.0
2019-03-04,PIVXLTC,0.0251,0.0251,0.0251,0.0251,0.0,0.0
2019-03-03,PIVXLTC,0.0251,0.0251,0.0251,0.0251,0.0,0.0
2019-03-02,PIVXLTC,0.0251,0.0251,0.0251,0.0251,0.0,0.0
2019-03-01,PIVXLTC,0.0251,0.0251,0.0251,0.0251,0.0,0.0
2019-02-28,PIVXLTC,0.0251,0.0251,0.0251,0.0251,0.0,0.0
2019-02-27,PIVXLTC,0.0251,0.0251,0.0251,0.0251,0.0,0.0
2019-02-26,PIVXLTC,0.0251,0.0251,0.0251,0.0251,0.0,0.0
2019-02-25,PIVXLTC,0.0251,0.0251,0.0251,0.0251,0.0,0.0
2019-02-24,PIVXLTC,0.0251,0.0251,0.0251,0.0251,0.0,0.0
2019-02-23,PIVXLTC,0.0251,0.0251,0.0251,0.0251,0.0,0.0
2019-02-22,PIVXLTC,0.0251,0.0251,0.0251,0.0251,0.0,0.0
2019-02-21,PIVXLTC,0.0251,0.0251,0.0251,0.0251,0.0,0.0
2019-02-20,PIVXLTC,0.0251,0.0251,0.0251,0.0251,0.0,0.0
2019-02-19,PIVXLTC,0.0251,0.0251,0.0251,0.0251,0.0,0.0
2019-02-18,PIVXLTC,0.0251,0.0251,0.0251,0.0251,0.0,0.0
2019-02-17,PIVXLTC,0.0251,0.0251,0.0251,0.0251,0.0,0.0
2019-02-16,PIVXLTC,0.0251,0.0251,0.0251,0.0251,0.0,0.0
2019-02-15,PIVXLTC,0.0251,0.0251,0.0251,0.0251,0.0,0.0
2019-02-14,PIVXLTC,0.0251,0.0251,0.0251,0.0251,0.0,0.0
2019-02-13,PIVXLTC,0.0251,0.0251,0.0251,0.0251,0.0,0.0
2019-02-12,PIVXLTC,0.0251,0.0251,0.0251,0.0251,0.0,0.0
2019-02-11,PIVXLTC,0.0251,0.0251,0.0251,0.0251,0.0,0.0
2019-02-10,PIVXLTC,0.0251,0.0251,0.0251,0.0251,0.0,0.0
2019-02-09,PIVXLTC,0.0251,0.0251,0.0251,0.0251,0.0,0.0
2019-02-08,PIVXLTC,0.0251,0.0251,0.0251,0.0251,0.0,0.0
2019-02-07,PIVXLTC,0.0251,0.0251,0.0251,0.0251,0.0,0.0
2019-02-06,PIVXLTC,0.0251,0.0251,0.0251,0.0251,0.0,0.0
2019-02-05,PIVXLTC,0.0251,0.0251,0.0251,0.0251,0.0,0.0
2019-02-04,PIVXLTC,0.0251,0.0251,0.0251,0.0251,0.0,0.0
2019-02-03,PIVXLTC,0.0251,0.0251,0.0251,0.0251,0.0,0.0
2019-02-02,PIVXLTC,0.0251,0.0251,0.0251,0.0251,0.0,0.0
2019-02-01,PIVXLTC,0.0251,0.0251,0.0251,0.0251,0.0,0.0
2019-01-31,PIVXLTC,0.0251,0.0251,0.0251,0.0251,0.0,0.0
2019-01-30,PIVXLTC,0.0251,0.0251,0.0251,0.0251,0.0,0.0
2019-01-29,PIVXLTC,0.0251,0.0251,0.0251,0.0251,0.0,0.0
2019-01-28,PIVXLTC,0.0251,0.0251,0.0251,0.0251,0.0,0.0
2019-01-27,PIVXLTC,0.0251,0.0251,0.0251,0.0251,0.0,0.0
2019-01-26,PIVXLTC,0.0251,0.0251,0.0251,0.0251,0.0,0.0
2019-01-25,PIVXLTC,0.0251,0.0251,0.0251,0.0251,0.0,0.0
2019-01-24,PIVXLTC,0.0251,0.0251,0.0251,0.0251,0.0,0.0
2019-01-23,PIVXLTC,0.0251,0.0251,0.0251,0.0251,0.0,0.0
2019-01-22,PIVXLTC,0.0251,0.0251,0.0251,0.0251,0.0,0.0
2019-01-21,PIVXLTC,0.0251,0.0251,0.0251,0.0251,0.0,0.0
2019-01-20,PIVXLTC,0.0251,0.0251,0.0251,0.0251,0.0,0.0
2019-01-19,PIVXLTC,0.0251,0.0251,0.0251,0.0251,0.0,0.0
2019-01-18,PIVXLTC,0.0251,0.0251,0.0251,0.0251,0.0,0.0
2019-01-17,PIVXLTC,0.0251,0.0251,0.0251,0.0251,0.0,0.0
2019-01-16,PIVXLTC,0.0251,0.0251,0.0251,0.0251,0.0,0.0
2019-01-15,PIVXLTC,0.0251,0.0251,0.0251,0.0251,0.0,0.0
2019-01-14,PIVXLTC,0.02454,0.0251,0.02454,0.0251,90.0,2.26
2019-01-13,PIVXLTC,0.02462,0.02462,0.02454,0.02454,0.4115,0.0101
2019-01-12,PIVXLTC,0.02375,0.02479,0.02375,0.02462,98.4,2.41
2019-01-11,PIVXLTC,0.021,0.02375,0.021,0.02375,47.91,1.13
2019-01-10,PIVXLTC,0.02021,0.02351,0.02021,0.021,83.94,1.76
2019-01-09,PIVXLTC,0.0223,0.02363,0.02021,0.02021,46.52,1.0
2019-01-08,PIVXLTC,0.02245,0.0237,0.02161,0.0223,40.61,0.9224
2019-01-07,PIVXLTC,0.023,0.023,0.02221,0.02245,52.26,1.17
2019-01-06,PIVXLTC,0.02494,0.02494,0.023,0.023,94.3,2.17
2019-01-05,PIVXLTC,0.0273,0.02773,0.02494,0.02494,80.52,2.11
2019-01-04,PIVXLTC,0.02763,0.02763,0.02561,0.0273,61.89,1.68
2019-01-03,PIVXLTC,0.02528,0.02763,0.02528,0.02763,0.4705,0.013
2019-01-02,PIVXLTC,0.02782,0.02782,0.02528,0.02528,21.25,0.5463
2019-01-01,PIVXLTC,0.02782,0.02782,0.02782,0.02782,0.0,0.0
2018-12-31,PIVXLTC,0.02973,0.02973,0.02419,0.02782,12.0,0.3354
2018-12-30,PIVXLTC,0.02519,0.03079,0.02519,0.02973,143.68,4.26
2018-12-29,PIVXLTC,0.02161,0.02747,0.02161,0.02519,40.99,1.05
2018-12-28,PIVXLTC,0.02427,0.02427,0.02161,0.02161,7.23,0.1649
2018-12-27,PIVXLTC,0.02435,0.02544,0.02361,0.02427,55.42,1.39
2018-12-26,PIVXLTC,0.02594,0.02594,0.02435,0.02435,13.57,0.3305
2018-12-25,PIVXLTC,0.0268,0.0268,0.02527,0.02594,7.55,0.1941
2018-12-24,PIVXLTC,0.0272,0.028,0.02567,0.0268,23.61,0.6377
2018-12-23,PIVXLTC,0.02,0.0272,0.01974,0.0272,70.98,1.49
2018-12-22,PIVXLTC,0.02341,0.02341,0.02,0.02,113.99,2.28
2018-12-21,PIVXLTC,0.02583,0.02583,0.01974,0.02341,6.89,0.1428
2018-12-20,PIVXLTC,0.01905,0.02583,0.01905,0.02583,65.1,1.35
2018-12-19,PIVXLTC,0.01872,0.01973,0.01764,0.01905,53.42,0.9941
2018-12-18,PIVXLTC,0.01831,0.01872,0.01831,0.01872,9.33,0.1748
2018-12-17,PIVXLTC,0.0186,0.0198,0.01831,0.01831,13.24,0.2552
2018-12-16,PIVXLTC,0.02263,0.02428,0.01742,0.0186,81.49,1.53
2018-12-15,PIVXLTC,0.02234,0.02263,0.02011,0.02263,43.96,0.9875
2018-12-14,PIVXLTC,0.02911,0.02911,0.02168,0.02234,17.1,0.3825
2018-12-13,PIVXLTC,0.02222,0.02911,0.02209,0.02911,114.71,3.13
2018-12-12,PIVXLTC,0.02317,0.02317,0.02222,0.02222,6.86,0.1581
2018-12-11,PIVXLTC,0.02317,0.02317,0.02317,0.02317,0.0,0.0
2018-12-10,PIVXLTC,0.02509,0.02509,0.02317,0.02317,2.12,0.04904
2018-12-09,PIVXLTC,0.02222,0.02509,0.02222,0.02509,6.6,0.1657
2018-12-08,PIVXLTC,0.02509,0.02509,0.02222,0.02222,6.18,0.1458
2018-12-07,PIVXLTC,0.02309,0.02509,0.02222,0.02509,41.72,0.9845
2018-12-06,PIVXLTC,0.0241,0.0241,0.02309,0.02309,5.49,0.1281
2018-12-05,PIVXLTC,0.02309,0.0241,0.02309,0.0241,0.6148,0.01482
2018-12-04,PIVXLTC,0.02309,0.02309,0.02309,0.02309,6.91,0.1595
2018-12-03,PIVXLTC,0.02309,0.02309,0.02309,0.02309,23.28,0.5375
2018-12-02,PIVXLTC,0.02309,0.02309,0.02309,0.02309,13.83,0.3193
2018-12-01,PIVXLTC,0.02309,0.02309,0.02309,0.02309,37.39,0.8634
2018-11-30,PIVXLTC,0.025,0.025,0.02309,0.02309,4.86,0.1124
2018-11-29,PIVXLTC,0.02178,0.02612,0.02178,0.025,10.35,0.2603
2018-11-28,PIVXLTC,0.0225,0.035,0.02178,0.02178,75.23,1.78
2018-11-27,PIVXLTC,0.02613,0.02613,0.0225,0.0225,32.87,0.7479
2018-11-26,PIVXLTC,0.02837,0.02837,0.02279,0.02613,14.81,0.3548
2018-11-25,PIVXLTC,0.02837,0.02837,0.02837,0.02837,0.4325,0.01227
2018-11-24,PIVXLTC,0.02385,0.02837,0.02385,0.02837,0.4582,0.013
2018-11-23,PIVXLTC,0.02385,0.02385,0.02385,0.02385,0.0,0.0
2018-11-22,PIVXLTC,0.03066,0.03066,0.02385,0.02385,1.89,0.045
2018-11-21,PIVXLTC,0.03066,0.03066,0.03066,0.03066,0.0,0.0
2018-11-20,PIVXLTC,0.02599,0.03066,0.02269,0.03066,31.3,0.8522
2018-11-19,PIVXLTC,0.02594,0.02622,0.02594,0.02599,20.42,0.5306
2018-11-18,PIVXLTC,0.02594,0.02594,0.02594,0.02594,0.0,0.0
2018-11-17,PIVXLTC,0.02594,0.02594,0.02594,0.02594,0.0,0.0
2018-11-16,PIVXLTC,0.02388,0.02594,0.02388,0.02594,0.4158,0.01079
2018-11-15,PIVXLTC,0.025,0.025,0.02388,0.02388,10.82,0.2693
2018-11-14,PIVXLTC,0.02843,0.02843,0.025,0.025,21.66,0.5499
2018-11-13,PIVXLTC,0.0259,0.02843,0.02578,0.02843,13.34,0.3555
2018-11-12,PIVXLTC,0.0268,0.02865,0.0259,0.0259,59.06,1.56
2018-11-11,PIVXLTC,0.02598,0.02683,0.02507,0.0268,47.54,1.26
2018-11-10,PIVXLTC,0.02642,0.02642,0.02507,0.02598,10.08,0.2575
2018-11-09,PIVXLTC,0.02507,0.02678,0.02507,0.02642,4.75,0.126
2018-11-08,PIVXLTC,0.02659,0.02908,0.02507,0.02507,107.12,2.92
2018-11-07,PIVXLTC,0.02292,0.02659,0.02292,0.02659,7.99,0.2047
2018-11-06,PIVXLTC,0.02666,0.02666,0.02292,0.02292,31.08,0.7476
2018-11-05,PIVXLTC,0.02619,0.02667,0.02527,0.02666,24.38,0.6208
2018-11-04,PIVXLTC,0.027,0.02755,0.02619,0.02619,12.71,0.3345
2018-11-03,PIVXLTC,0.027,0.027,0.027,0.027,12.45,0.3363
2018-11-02,PIVXLTC,0.02951,0.02956,0.027,0.027,32.79,0.9087
2018-11-01,PIVXLTC,0.02604,0.02951,0.02604,0.02951,16.91,0.499
2018-10-31,PIVXLTC,0.02604,0.02604,0.02604,0.02604,0.0,0.0
2018-10-30,PIVXLTC,0.02872,0.02872,0.02604,0.02604,12.04,0.324
2018-10-29,PIVXLTC,0.02614,0.02872,0.02614,0.02872,25.36,0.7011
2018-10-28,PIVXLTC,0.0254,0.02697,0.0254,0.02614,1.12,0.02987
2018-10-27,PIVXLTC,0.02997,0.02997,0.0254,0.0254,3.53,0.09349
2018-10-26,PIVXLTC,0.02929,0.02997,0.0289,0.02997,8.08,0.235
2018-10-25,PIVXLTC,0.0253,0.0297,0.0253,0.02929,4.67,0.1317
2018-10-24,PIVXLTC,0.02991,0.02991,0.02529,0.0253,7.15,0.1902
2018-10-23,PIVXLTC,0.02394,0.03066,0.02394,0.02991,20.88,0.5518
2018-10-22,PIVXLTC,0.02535,0.0261,0.02378,0.02394,17.7,0.4455
2018-10-21,PIVXLTC,0.02519,0.02535,0.02363,0.02535,48.85,1.23
2018-10-20,PIVXLTC,0.02461,0.02535,0.02453,0.02519,42.2,1.05
2018-10-19,PIVXLTC,0.02676,0.02676,0.02148,0.02461,40.2,0.9717
2018-10-18,PIVXLTC,0.02407,0.03229,0.024,0.02676,71.19,1.86
2018-10-17,PIVXLTC,0.02305,0.02407,0.0225,0.02407,58.16,1.4
2018-10-16,PIVXLTC,0.02172,0.02305,0.0201,0.02305,45.53,0.9712
2018-10-15,PIVXLTC,0.02172,0.02172,0.02172,0.02172,0.0,0.0
2018-10-14,PIVXLTC,0.02172,0.02172,0.02172,0.02172,0.0,0.0
2018-10-13,PIVXLTC,0.02121,0.02172,0.0201,0.02172,20.05,0.4142
2018-10-12,PIVXLTC,0.02189,0.02267,0.02091,0.02121,5.82,0.1251
2018-10-11,PIVXLTC,0.02172,0.02404,0.02172,0.02189,16.04,0.3613
2018-10-10,PIVXLTC,0.01921,0.02172,0.018,0.02172,80.26,1.62
2018-10-09,PIVXLTC,0.0198,0.0198,0.01921,0.01921,0.5867,0.01127
2018-10-08,PIVXLTC,0.018,0.0198,0.018,0.0198,3.49,0.06812
2018-10-07,PIVXLTC,0.01993,0.01993,0.018,0.018,30.28,0.549
2018-10-06,PIVXLTC,0.01854,0.01993,0.01854,0.01993,5.08,0.1013
2018-10-05,PIVXLTC,0.01911,0.01965,0.01854,0.01854,27.34,0.5214
2018-10-04,PIVXLTC,0.0174,0.01991,0.0174,0.01911,222.09,4.26
2018-10-03,PIVXLTC,0.0174,0.0194,0.0174,0.0174,16.08,0.2835
2018-10-02,PIVXLTC,0.01761,0.01834,0.0174,0.0174,54.23,0.9447
2018-10-01,PIVXLTC,0.01931,0.01931,0.01761,0.01761,9.41,0.1657
2018-09-30,PIVXLTC,0.02114,0.02114,0.0185,0.01931,11.09,0.2069
2018-09-29,PIVXLTC,0.01547,0.02142,0.01547,0.02114,34.13,0.6421
2018-09-28,PIVXLTC,0.01577,0.01658,0.01497,0.01547,9.07,0.1466
2018-09-27,PIVXLTC,0.01577,0.01694,0.01577,0.01577,12.57,0.2028
2018-09-26,PIVXLTC,0.01879,0.01879,0.01577,0.01577,3.7,0.05898
2018-09-25,PIVXLTC,0.01571,0.01879,0.0157,0.01879,22.17,0.3878
2018-09-24,PIVXLTC,0.01573,0.01573,0.01571,0.01571,5.17,0.08126
2018-09-23,PIVXLTC,0.01666,0.01666,0.01573,0.01573,10.66,0.1756
2018-09-22,PIVXLTC,0.01648,0.01739,0.01648,0.01666,9.13,0.1573
2018-09-21,PIVXLTC,0.01734,0.01793,0.01648,0.01648,12.2,0.205
2018-09-20,PIVXLTC,0.01734,0.01734,0.01734,0.01734,0.0,0.0
2018-09-19,PIVXLTC,0.01716,0.01734,0.01716,0.01734,23.42,0.4034
2018-09-18,PIVXLTC,0.01734,0.01734,0.01708,0.01716,6.42,0.1097
2018-09-17,PIVXLTC,0.01652,0.01734,0.01555,0.01734,106.9,1.72
2018-09-16,PIVXLTC,0.01652,0.01652,0.01557,0.01652,27.24,0.4309
2018-09-15,PIVXLTC,0.01652,0.01652,0.01557,0.01652,11.07,0.1738
2018-09-14,PIVXLTC,0.01656,0.01719,0.01632,0.01652,34.59,0.5709
2018-09-13,PIVXLTC,0.01715,0.01715,0.01556,0.01656,7.64,0.1237
2018-09-12,PIVXLTC,0.01715,0.01811,0.01715,0.01715,3.14,0.05502
2018-09-11,PIVXLTC,0.01848,0.01848,0.01715,0.01715,17.6,0.312
2018-09-10,PIVXLTC,0.01707,0.01848,0.01626,0.01848,8.63,0.1533
2018-09-09,PIVXLTC,0.01914,0.01914,0.01707,0.01707,147.78,2.53
2018-09-08,PIVXLTC,0.01825,0.01921,0.01714,0.01914,10.86,0.1929
2018-09-07,PIVXLTC,0.01777,0.01975,0.01777,0.01825,35.7,0.6906
2018-09-06,PIVXLTC,0.02015,0.02015,0.01777,0.01777,16.77,0.3238
2018-09-05,PIVXLTC,0.01955,0.02015,0.01803,0.02015,33.38,0.67
2018-09-04,PIVXLTC,0.01885,0.01955,0.01885,0.01955,26.51,0.5079
2018-09-03,PIVXLTC,0.01804,0.019,0.01748,0.01885,192.48,3.48
2018-09-02,PIVXLTC,0.018,0.019,0.018,0.01804,465.63,8.61
2018-09-01,PIVXLTC,0.01934,0.01934,0.01774,0.018,756.44,13.61
2018-08-31,PIVXLTC,0.01892,0.01934,0.01892,0.01934,4.81,0.09296
2018-08-30,PIVXLTC,0.019,0.02,0.01892,0.01892,12.69,0.2521
2018-08-29,PIVXLTC,0.01997,0.02039,0.019,0.019,90.69,1.8
2018-08-28,PIVXLTC,0.01997,0.01997,0.01997,0.01997,0.0,0.0
2018-08-27,PIVXLTC,0.019,0.02282,0.019,0.01997,137.17,2.86
2018-08-26,PIVXLTC,0.0215,0.0215,0.019,0.019,65.94,1.35
2018-08-25,PIVXLTC,0.01992,0.0215,0.01992,0.0215,197.39,4.19
2018-08-24,PIVXLTC,0.01992,0.01992,0.01992,0.01992,2.02,0.04019
2018-08-23,PIVXLTC,0.01906,0.02002,0.0186,0.01992,18.34,0.3543
2018-08-22,PIVXLTC,0.02047,0.02047,0.01906,0.01906,208.44,4.09
2018-08-21,PIVXLTC,0.02047,0.02047,0.02047,0.02047,14.14,0.2894
2018-08-20,PIVXLTC,0.02047,0.02047,0.02047,0.02047,1.06,0.0217
2018-08-19,PIVXLTC,0.02047,0.02047,0.02047,0.02047,0.0,0.0
2018-08-18,PIVXLTC,0.02056,0.02056,0.01905,0.02047,67.0,1.34
2018-08-17,PIVXLTC,0.02028,0.02068,0.02028,0.02056,10.48,0.2156
2018-08-16,PIVXLTC,0.01872,0.02028,0.01872,0.02028,48.21,0.9372
2018-08-15,PIVXLTC,0.01789,0.02022,0.01789,0.01872,49.46,0.9834
2018-08-14,PIVXLTC,0.0186,0.0186,0.0175,0.01789,42.97,0.7534
2018-08-13,PIVXLTC,0.01916,0.01916,0.0186,0.0186,19.34,0.3599
2018-08-12,PIVXLTC,0.01984,0.01984,0.01984,0.01984,0.0,0.0
2018-08-11,PIVXLTC,0.01984,0.01984,0.01984,0.01984,0.0,0.0
2018-08-10,PIVXLTC,0.02094,0.02297,0.01984,0.01984,68.78,1.48
2018-08-09,PIVXLTC,0.02094,0.02094,0.02094,0.02094,0.0,0.0
2018-08-08,PIVXLTC,0.01874,0.02094,0.01874,0.02094,0.6275,0.01314
2018-08-07,PIVXLTC,0.02023,0.02023,0.01874,0.01874,9.31,0.1745
2018-08-06,PIVXLTC,0.01995,0.02023,0.01995,0.02023,4.91,0.09923
2018-08-05,PIVXLTC,0.01995,0.01995,0.01995,0.01995,0.0,0.0
2018-08-04,PIVXLTC,0.02024,0.02024,0.01995,0.01995,53.19,1.06
2018-08-03,PIVXLTC,0.02,0.02212,0.01987,0.02024,18.59,0.3786
2018-08-02,PIVXLTC,0.02627,0.02627,0.02,0.02,18.79,0.3947
2018-08-01,PIVXLTC,0.02627,0.02627,0.02627,0.02627,0.0,0.0
2018-07-31,PIVXLTC,0.02714,0.02714,0.02408,0.02627,10.18,0.2469
2018-07-30,PIVXLTC,0.02714,0.02714,0.02714,0.02714,0.0,0.0
2018-07-29,PIVXLTC,0.0299,0.0299,0.02674,0.02714,29.94,0.8029
2018-07-28,PIVXLTC,0.02446,0.0299,0.02446,0.0299,629.52,17.59
2018-07-27,PIVXLTC,0.02399,0.02647,0.02187,0.02446,26.57,0.6593
2018-07-26,PIVXLTC,0.02093,0.02399,0.02093,0.02399,79.19,1.9
2018-07-25,PIVXLTC,0.02054,0.0216,0.02054,0.02093,47.79,1.01
2018-07-24,PIVXLTC,0.0231,0.02399,0.02054,0.02054,207.18,4.32
2018-07-23,PIVXLTC,0.0233,0.0233,0.02155,0.0231,2.81,0.06234
2018-07-22,PIVXLTC,0.02186,0.02511,0.02186,0.0233,170.33,4.08
2018-07-21,PIVXLTC,0.0226,0.0226,0.02186,0.02186,2.4,0.05255
2018-07-20,PIVXLTC,0.02262,0.02262,0.0226,0.0226,44.62,1.01
2018-07-19,PIVXLTC,0.04001,0.04001,0.04001,0.04001,0.0,0.0
2018-07-18,PIVXLTC,0.04001,0.04001,0.04001,0.04001,0.0,0.0
2018-07-17,PIVXLTC,0.04001,0.04001,0.04001,0.04001,0.0,0.0
2018-07-16,PIVXLTC,0.04001,0.04001,0.04001,0.04001,0.0,0.0
2018-07-15,PIVXLTC,0.04001,0.04001,0.04001,0.04001,0.0,0.0
2018-07-14,PIVXLTC,0.04001,0.04001,0.04001,0.04001,0.0,0.0
2018-07-13,PIVXLTC,0.04001,0.04001,0.04001,0.04001,0.0,0.0
2018-07-12,PIVXLTC,0.04001,0.04001,0.04001,0.04001,0.0,0.0
2018-07-11,PIVXLTC,0.04001,0.04001,0.04001,0.04001,0.0,0.0
2018-07-10,PIVXLTC,0.04001,0.04001,0.04001,0.04001,0.0,0.0
2018-07-09,PIVXLTC,0.04001,0.04001,0.04001,0.04001,0.0,0.0
2018-07-08,PIVXLTC,0.04001,0.04001,0.04001,0.04001,0.0,0.0
2018-07-07,PIVXLTC,0.04001,0.04001,0.04001,0.04001,0.0,0.0
2018-07-06,PIVXLTC,0.04001,0.04001,0.04001,0.04001,0.0,0.0
2018-07-05,PIVXLTC,0.04001,0.04001,0.04001,0.04001,0.0,0.0
2018-07-04,PIVXLTC,0.04001,0.04001,0.04001,0.04001,0.0,0.0
2018-07-03,PIVXLTC,0.04001,0.04001,0.04001,0.04001,0.0,0.0
2018-07-02,PIVXLTC,0.04001,0.04001,0.04001,0.04001,0.0,0.0
2018-07-01,PIVXLTC,0.04001,0.04001,0.04001,0.04001,0.0,0.0
2018-06-30,PIVXLTC,0.04001,0.04001,0.04001,0.04001,0.0,0.0
2018-06-29,PIVXLTC,0.04001,0.04001,0.04001,0.04001,0.0,0.0
2018-06-28,PIVXLTC,0.04001,0.04001,0.04001,0.04001,0.0,0.0
2018-06-27,PIVXLTC,0.04001,0.04001,0.04001,0.04001,0.0,0.0
2018-06-26,PIVXLTC,0.04001,0.04001,0.04001,0.04001,0.0,0.0
2018-06-25,PIVXLTC,0.04001,0.04001,0.04001,0.04001,0.0,0.0
2018-06-24,PIVXLTC,0.04001,0.04001,0.04001,0.04001,0.0,0.0
