Timezones are UTC,https://www.CryptoDataDownload.com
Date,Symbol,Open,High,Low,Close,Volume BTC,Volume ILS
2018-06-24 10-PM,BTCILS,22164.37,22333,21808.96,21814.77,0.6544,14344.67
2018-06-24 09-PM,BTCILS,22164.37,22164.37,22164.37,22164.37,0.0,0.0
2018-06-24 08-PM,BTCILS,22164.37,22164.37,22164.37,22164.37,0.0,0.0
2018-06-24 07-PM,BTCILS,22009.9,22164.37,22009.9,22164.37,0.04444,985.08
2018-06-24 06-PM,BTCILS,22461,22461,22009.9,22009.9,0.003,66.03
2018-06-24 05-PM,BTCILS,22026.28,22499.05,22026.28,22461,3.44,77142.32
2018-06-24 04-PM,BTCILS,21000,22222,20676.89,22026.28,1.76,38033.51
2018-06-24 03-PM,BTCILS,21200,21200,20523.13,21000,1.27,26229.17
2018-06-24 02-PM,BTCILS,21499,21499,21200,21200,0.2529,5363.65
2018-06-24 01-PM,BTCILS,21364.52,21499.85,21364.52,21499,0.2454,5268.59
2018-06-24 12-PM,BTCILS,21499.85,21499.85,21364.52,21364.52,0.001401,29.93
2018-06-24 11-AM,BTCILS,21150,21499.85,21028.92,21499.85,0.5451,11596.44
2018-06-24 10-AM,BTCILS,20800,21150,20800,21150,0.01159,245.12
2018-06-24 09-AM,BTCILS,20899,21150,20800,20800,0.4533,9564.32
2018-06-24 08-AM,BTCILS,20899,20899,20899,20899,0.0,0.0
2018-06-24 07-AM,BTCILS,20600.82,21088.83,20600.82,20899,1.57,32832.24
2018-06-24 06-AM,BTCILS,20868.5,21194.56,20576.91,20600.82,4.61,95140.96
2018-06-24 05-AM,BTCILS,21229,21706.25,20864.96,20868.5,4.49,93653.62
2018-06-24 04-AM,BTCILS,21800,22084.68,21229,21229,1.68,36214.86
2018-06-24 03-AM,BTCILS,22000,22179.85,21800,21800,0.7288,16143.92
2018-06-24 02-AM,BTCILS,22000,22000,22000,22000,0.0,0.0
2018-06-24 01-AM,BTCILS,22000,22000,22000,22000,0.0,0.0
2018-06-24 12-AM,BTCILS,22180,22180,22000,22000,0.01054,231.83
2018-06-23 11-PM,BTCILS,22180,22180,22180,22180,0.05832,1293.5
2018-06-23 10-PM,BTCILS,22100,22180,22100,22180,0.3407,7556.5
2018-06-23 09-PM,BTCILS,22100,22100,22100,22100,1.61,35546.93
2018-06-23 08-PM,BTCILS,21800.15,22100,21800.15,22100,0.574,12667.98
2018-06-23 07-PM,BTCILS,21505,21800.15,21505,21800.15,3.27,71293.65
2018-06-23 06-PM,BTCILS,21633.8,21645.1,21505,21505,3.36,72681.5
2018-06-23 05-PM,BTCILS,21633.8,21633.8,21633.8,21633.8,0.05714,1236.21
2018-06-23 04-PM,BTCILS,21514.1,21633.8,21514.1,21633.8,0.2002,4331.09
2018-06-23 03-PM,BTCILS,21514.1,21514.1,21514.1,21514.1,0.0,0.0
2018-06-23 02-PM,BTCILS,21514.1,21514.1,21514.1,21514.1,0.0,0.0
2018-06-23 01-PM,BTCILS,21514.1,21514.1,21514.1,21514.1,0.0,0.0
2018-06-23 12-PM,BTCILS,21514.1,21514.1,21514.1,21514.1,0.0,0.0
2018-06-23 11-AM,BTCILS,21514.1,21514.1,21514.1,21514.1,0.0,0.0
2018-06-23 10-AM,BTCILS,21514.1,21514.1,21514.1,21514.1,0.0,0.0
2018-06-23 09-AM,BTCILS,21514.1,21514.1,21514.1,21514.1,0.0,0.0
2018-06-23 08-AM,BTCILS,21518.08,21940,21514.1,21514.1,0.2242,4824.3
2018-06-23 07-AM,BTCILS,22077.52,22077.52,21518.08,21518.08,0.01591,342.33
2018-06-23 06-AM,BTCILS,22077.52,22077.52,22077.52,22077.52,0.0,0.0
2018-06-23 05-AM,BTCILS,22077.52,22077.52,22077.52,22077.52,0.0,0.0
2018-06-23 04-AM,BTCILS,22077.52,22077.52,22077.52,22077.52,0.0,0.0
2018-06-23 03-AM,BTCILS,22077.52,22077.52,22077.52,22077.52,0.0,0.0
2018-06-23 02-AM,BTCILS,21549,22077.52,21549,22077.52,0.054,1192.19
2018-06-23 01-AM,BTCILS,21549,21549,21549,21549,0.0,0.0
2018-06-23 12-AM,BTCILS,21400.01,21549,21400.01,21549,1.78,38399.99
2018-06-22 11-PM,BTCILS,21400.01,21400.01,21400.01,21400.01,0.0,0.0
2018-06-22 10-PM,BTCILS,21535,21549,21400.01,21400.01,1.7,36705.14
2018-06-22 09-PM,BTCILS,22000,22000,21500,21535,1.97,42356.19
2018-06-22 08-PM,BTCILS,22699.2,22699.2,22000,22000,1.6,35280.1
2018-06-22 07-PM,BTCILS,22525.93,22699.2,22525.93,22699.2,0.001322,30.0
2018-06-22 06-PM,BTCILS,22600,22600,22525.93,22525.93,0.08337,1882.84
2018-06-22 05-PM,BTCILS,22220,22600,22220,22600,0.07782,1757.75
2018-06-22 04-PM,BTCILS,22220,22220,22220,22220,0.0,0.0
2018-06-22 03-PM,BTCILS,22191.61,22223.01,22191.61,22220,0.3114,6920.31
2018-06-22 02-PM,BTCILS,22150,22846.66,22150,22191.61,1.08,24389.81
2018-06-22 01-PM,BTCILS,23556.65,23556.65,22150,22150,0.7125,15853.69
2018-06-22 12-PM,BTCILS,23556.65,23556.65,23556.65,23556.65,0.0,0.0
2018-06-22 11-AM,BTCILS,23096.63,23597.96,22513.61,23556.65,10.16,229009.63
2018-06-22 10-AM,BTCILS,22850,23096.63,22713.03,23096.63,1.15,26552.95
2018-06-22 09-AM,BTCILS,23200,23488.32,22849.99,22850,3.54,81432.18
2018-06-22 08-AM,BTCILS,23588.92,23600,23200,23200,0.9689,22762.04
2018-06-22 07-AM,BTCILS,24231.53,24231.53,23588.92,23588.92,3.79,90555.41
2018-06-22 06-AM,BTCILS,24204.38,24263.56,24204.38,24231.53,1.62,39287.96
2018-06-22 05-AM,BTCILS,24204.38,24204.38,24204.38,24204.38,0.0,0.0
2018-06-22 04-AM,BTCILS,24204.38,24204.38,24204.38,24204.38,0.0,0.0
2018-06-22 03-AM,BTCILS,24204.38,24204.38,24204.38,24204.38,0.0,0.0
2018-06-22 02-AM,BTCILS,24100,24204.38,24100,24204.38,0.058,1403.88
2018-06-22 01-AM,BTCILS,24462.73,24462.73,24100,24100,0.08,1928.0
2018-06-22 12-AM,BTCILS,24462.73,24462.73,24462.73,24462.73,0.0,0.0
2018-06-21 11-PM,BTCILS,24113.55,24462.73,24113.55,24462.73,0.0021,51.37
2018-06-21 10-PM,BTCILS,24291.83,24291.83,24110,24113.55,0.123,2965.54
2018-06-21 09-PM,BTCILS,24291.83,24291.83,24291.83,24291.83,0.0,0.0
2018-06-21 08-PM,BTCILS,24250,24291.83,24250,24291.83,0.6697,16254.51
2018-06-21 07-PM,BTCILS,24250,24250,24050,24250,1.27,30876.43
2018-06-21 06-PM,BTCILS,24250,24250,24250,24250,0.0,0.0
2018-06-21 05-PM,BTCILS,24250,24250,24250,24250,0.0,0.0
2018-06-21 04-PM,BTCILS,24250,24250,24250,24250,0.0,0.0
2018-06-21 03-PM,BTCILS,24250,24250,24250,24250,0.02049,497.0
2018-06-21 02-PM,BTCILS,24250,24250,24250,24250,0.04062,985.0
2018-06-21 01-PM,BTCILS,24078.61,24250,24078.61,24250,0.08247,2000.0
2018-06-21 12-PM,BTCILS,24250,24250,24078.61,24078.61,0.04231,1018.79
2018-06-21 11-AM,BTCILS,24433.53,24433.53,24250,24250,0.02093,507.54
2018-06-21 10-AM,BTCILS,24330,24433.53,24330,24433.53,0.1086,2652.63
2018-06-21 09-AM,BTCILS,24430,24430,24250,24330,0.2688,6527.83
2018-06-21 08-AM,BTCILS,24430,24430,24430,24430,0.0,0.0
2018-06-21 07-AM,BTCILS,24430,24430,24270.15,24430,1.31,31698.4
2018-06-21 06-AM,BTCILS,23904.03,24430,23904.03,24430,0.09503,2319.84
2018-06-21 05-AM,BTCILS,24430,24430,23904.03,23904.03,0.9945,24059.68
2018-06-21 04-AM,BTCILS,24430,24430,24430,24430,0.0,0.0
2018-06-21 03-AM,BTCILS,24430,24430,24430,24430,0.0,0.0
2018-06-21 02-AM,BTCILS,24430,24430,24430,24430,0.0,0.0
2018-06-21 01-AM,BTCILS,24430,24430,24430,24430,0.0,0.0
2018-06-21 12-AM,BTCILS,24118.51,24430,24118.51,24430,0.03111,760.0
2018-06-20 11-PM,BTCILS,24430,24430,24118.51,24118.51,1.58,38170.26
2018-06-20 10-PM,BTCILS,24200,24430,24200,24430,0.06834,1669.46
2018-06-20 09-PM,BTCILS,24200,24200,24200,24200,0.0,0.0
2018-06-20 08-PM,BTCILS,24200,24200,24200,24200,0.01579,382.15
2018-06-20 07-PM,BTCILS,24200,24200,24200,24200,0.0,0.0
2018-06-20 06-PM,BTCILS,24200,24200,24200,24200,0.0,0.0
2018-06-20 05-PM,BTCILS,24520,24520,24200,24200,0.001936,46.85
2018-06-20 04-PM,BTCILS,24250,24520,24250,24520,0.3,7356.0
2018-06-20 03-PM,BTCILS,24250,24250,24250,24250,0.0,0.0
2018-06-20 02-PM,BTCILS,24270,24270,24250,24250,0.2,4850.0
2018-06-20 01-PM,BTCILS,24200,24270,24075.27,24270,0.256,6203.77
2018-06-20 12-PM,BTCILS,24200,24200,24200,24200,0.0,0.0
2018-06-20 11-AM,BTCILS,24205.7,24205.7,24200,24200,2.14,51788.0
2018-06-20 10-AM,BTCILS,24507.83,24507.83,24150,24205.7,0.66,15947.54
2018-06-20 09-AM,BTCILS,24000,24515.37,23460.01,24507.83,1.64,39409.9
2018-06-20 08-AM,BTCILS,24000,24000,23700.15,24000,0.8086,19399.59
2018-06-20 07-AM,BTCILS,23900,24000,23899,24000,0.359,8586.55
2018-06-20 06-AM,BTCILS,23800,23900,23800,23900,0.8,19048.0
2018-06-20 05-AM,BTCILS,24087.19,24087.19,23800,23800,0.08,1904.0
2018-06-20 04-AM,BTCILS,24087.19,24087.19,24087.19,24087.19,0.0,0.0
2018-06-20 03-AM,BTCILS,24087.19,24087.19,24087.19,24087.19,0.0,0.0
2018-06-20 02-AM,BTCILS,24087.19,24087.19,24087.19,24087.19,0.0,0.0
2018-06-20 01-AM,BTCILS,24087.19,24087.19,24087.19,24087.19,0.0,0.0
2018-06-20 12-AM,BTCILS,24087.19,24087.19,24087.19,24087.19,0.0,0.0
2018-06-19 11-PM,BTCILS,24087.19,24087.19,24087.19,24087.19,0.0,0.0
2018-06-19 10-PM,BTCILS,24519.99,24519.99,24087.19,24087.19,0.09,2167.85
2018-06-19 09-PM,BTCILS,24300,24519.99,24300,24519.99,0.3027,7401.79
2018-06-19 08-PM,BTCILS,24216,24316.64,24216,24300,0.2066,5020.45
2018-06-19 07-PM,BTCILS,24218.09,24218.09,24216,24216,0.04917,1190.7
2018-06-19 06-PM,BTCILS,24080,24218.09,24080,24218.09,0.04893,1185.02
2018-06-19 05-PM,BTCILS,24200,24428,24080,24080,2.04,49293.2
2018-06-19 04-PM,BTCILS,24520,24520,24080,24200,0.3875,9372.03
2018-06-19 03-PM,BTCILS,24520,24520,24520,24520,0.0,0.0
2018-06-19 02-PM,BTCILS,24799.99,24799.99,24201.73,24520,0.4704,11401.73
2018-06-19 01-PM,BTCILS,24771.56,24799.99,24771.56,24799.99,0.01468,364.0
2018-06-19 12-PM,BTCILS,24286.36,24791.7,24279.91,24771.56,0.7575,18642.03
2018-06-19 11-AM,BTCILS,24570.27,24570.27,24286.36,24286.36,0.0008276,20.1
2018-06-19 10-AM,BTCILS,24665.44,24665.44,24213.58,24570.27,0.08628,2113.74
2018-06-19 09-AM,BTCILS,24665.44,24665.44,24665.44,24665.44,0.0,0.0
2018-06-19 08-AM,BTCILS,24148.24,24665.44,24148.24,24665.44,0.3713,9147.96
2018-06-19 07-AM,BTCILS,24148.24,24148.24,24148.24,24148.24,0.0,0.0
2018-06-19 06-AM,BTCILS,24124.07,24148.73,24074.78,24148.24,0.09945,2397.89
2018-06-19 05-AM,BTCILS,24626.22,24626.22,24124.07,24124.07,0.561,13622.12
2018-06-19 04-AM,BTCILS,24574.48,24626.22,24574.48,24626.22,0.3255,8016.75
2018-06-19 03-AM,BTCILS,24631.97,24631.97,24574.48,24574.48,0.06,1474.54
2018-06-19 02-AM,BTCILS,24631.97,24631.97,24631.97,24631.97,0.0,0.0
2018-06-19 01-AM,BTCILS,24631.97,24631.97,24631.97,24631.97,0.0,0.0
2018-06-19 12-AM,BTCILS,24631.97,24631.97,24631.97,24631.97,0.0,0.0
2018-06-18 11-PM,BTCILS,24266.44,24631.97,24266.44,24631.97,0.0401,987.85
2018-06-18 10-PM,BTCILS,24679.85,24679.85,24266.44,24266.44,0.002564,62.22
2018-06-18 09-PM,BTCILS,24636.87,24679.85,24636.87,24679.85,0.2836,7000.0
2018-06-18 08-PM,BTCILS,24790.76,24790.76,24636.87,24636.87,0.07838,1931.08
2018-06-18 07-PM,BTCILS,24790.76,24790.76,24790.76,24790.76,0.0,0.0
2018-06-18 06-PM,BTCILS,24790.76,24790.76,24790.76,24790.76,0.0,0.0
2018-06-18 05-PM,BTCILS,24399.98,24790.76,24399.98,24790.76,0.4387,10751.31
2018-06-18 04-PM,BTCILS,23500,24399.98,23250.15,24399.98,3.26,77123.91
2018-06-18 03-PM,BTCILS,23400,23500,23400,23500,0.3428,8055.2
2018-06-18 02-PM,BTCILS,23523.72,23523.72,23400,23400,0.06192,1449.0
2018-06-18 01-PM,BTCILS,23523.72,23523.72,23523.72,23523.72,0.0,0.0
2018-06-18 12-PM,BTCILS,23100,23523.72,23100,23523.72,0.05314,1250.0
2018-06-18 11-AM,BTCILS,23597.54,23597.54,23035.16,23100,1.24,28822.03
2018-06-18 10-AM,BTCILS,23580,23619.94,23580,23597.54,0.5388,12715.56
2018-06-18 09-AM,BTCILS,23665.99,23665.99,23580,23580,0.6716,15842.21
2018-06-18 08-AM,BTCILS,23310,23665.99,23310,23665.99,0.1055,2492.54
2018-06-18 07-AM,BTCILS,23206.66,23662.94,23206.66,23310,0.5283,12413.4
2018-06-18 06-AM,BTCILS,23000,23206.66,23000,23206.66,0.3035,6998.3
2018-06-18 05-AM,BTCILS,23000,23000,23000,23000,0.0,0.0
2018-06-18 04-AM,BTCILS,23256.78,23256.78,23000,23000,0.4,9200.22
2018-06-18 03-AM,BTCILS,23044.36,23256.78,23044.36,23256.78,0.02057,478.38
2018-06-18 02-AM,BTCILS,23044.36,23044.36,23044.36,23044.36,0.0,0.0
2018-06-18 01-AM,BTCILS,23044.36,23044.36,23044.36,23044.36,0.0,0.0
2018-06-18 12-AM,BTCILS,23044.36,23044.36,23044.36,23044.36,0.0,0.0
2018-06-17 11-PM,BTCILS,23193.7,23193.7,23044.36,23044.36,0.355,8180.8
2018-06-17 10-PM,BTCILS,23193.7,23193.7,23193.7,23193.7,0.0,0.0
2018-06-17 09-PM,BTCILS,23193.7,23193.7,23193.7,23193.7,0.0,0.0
2018-06-17 08-PM,BTCILS,23740,23740,23193.7,23193.7,1.18,27440.95
2018-06-17 07-PM,BTCILS,23740,23740,23740,23740,0.0,0.0
2018-06-17 06-PM,BTCILS,23405,23748.91,23405,23740,0.07693,1826.76
2018-06-17 05-PM,BTCILS,23405,23405,23405,23405,0.0,0.0
2018-06-17 04-PM,BTCILS,23464.58,23464.58,23405,23405,0.6226,14576.45
2018-06-17 03-PM,BTCILS,23800,23800,23464.58,23464.58,0.1179,2774.11
2018-06-17 02-PM,BTCILS,23800,23800,23800,23800,0.0,0.0
2018-06-17 01-PM,BTCILS,23800,23800,23800,23800,0.0,0.0
2018-06-17 12-PM,BTCILS,23486,23803.72,23401,23800,0.7783,18340.83
2018-06-17 11-AM,BTCILS,23800,23800,23486,23486,0.2051,4820.1
2018-06-17 10-AM,BTCILS,23800,23800,23800,23800,0.0,0.0
2018-06-17 09-AM,BTCILS,23804.99,23832.28,23720,23800,0.5852,13930.1
2018-06-17 08-AM,BTCILS,23855.35,23888,23804.99,23804.99,0.3861,9205.18
2018-06-17 07-AM,BTCILS,23869.77,23869.77,23855.34,23855.35,0.06381,1522.22
2018-06-17 06-AM,BTCILS,23975.33,23975.33,23869.77,23869.77,1.0,23869.77
2018-06-17 05-AM,BTCILS,23975.33,23975.33,23975.33,23975.33,0.0,0.0
2018-06-17 04-AM,BTCILS,23975.33,23975.33,23975.33,23975.33,0.0,0.0
2018-06-17 03-AM,BTCILS,23975.33,23975.33,23975.33,23975.33,0.0,0.0
2018-06-17 02-AM,BTCILS,23179.67,23975.33,23179.67,23975.33,0.1253,2963.74
2018-06-17 01-AM,BTCILS,23179.67,23179.67,23179.67,23179.67,0.0,0.0
2018-06-17 12-AM,BTCILS,23562,23562,23179.67,23179.67,0.001656,38.39
2018-06-16 11-PM,BTCILS,23516.18,23562,23203.94,23562,0.4611,10797.78
2018-06-16 10-PM,BTCILS,23333.15,23893.05,23333.15,23516.18,0.1984,4684.86
2018-06-16 09-PM,BTCILS,23333.15,23333.15,23333.15,23333.15,0.0,0.0
2018-06-16 08-PM,BTCILS,23870.77,23870.77,23333.15,23333.15,0.3,7039.4
2018-06-16 07-PM,BTCILS,23333.53,23870.77,23333.53,23870.77,0.03795,906.0
2018-06-16 06-PM,BTCILS,23666,24299.99,23333.53,23333.53,0.06247,1482.56
2018-06-16 05-PM,BTCILS,23666,23666,23666,23666,0.0,0.0
2018-06-16 04-PM,BTCILS,23481.75,23666,22693.89,23666,1.06,24261.69
2018-06-16 03-PM,BTCILS,23481.75,23481.75,23481.75,23481.75,0.0,0.0
2018-06-16 02-PM,BTCILS,23659.28,23659.28,23481.75,23481.75,0.04195,985.07
2018-06-16 01-PM,BTCILS,23659.28,23659.28,23659.28,23659.28,0.0,0.0
2018-06-16 12-PM,BTCILS,23167.58,23659.28,23167.58,23659.28,0.4247,10027.6
2018-06-16 11-AM,BTCILS,23167.58,23167.58,23167.58,23167.58,0.0,0.0
2018-06-16 10-AM,BTCILS,23167.58,23167.58,23167.58,23167.58,0.0,0.0
2018-06-16 09-AM,BTCILS,23167.58,23167.58,23167.58,23167.58,0.0,0.0
2018-06-16 08-AM,BTCILS,23167.58,23167.58,23167.58,23167.58,0.0,0.0
2018-06-16 07-AM,BTCILS,23049.1,23167.58,23049.1,23167.58,0.8323,19281.44
2018-06-16 06-AM,BTCILS,23049.1,23049.1,23049.1,23049.1,0.0,0.0
2018-06-16 05-AM,BTCILS,23049.1,23049.1,23049.1,23049.1,0.0,0.0
2018-06-16 04-AM,BTCILS,23049.1,23049.1,23049.1,23049.1,0.0,0.0
2018-06-16 03-AM,BTCILS,23049.1,23049.1,23049.1,23049.1,0.0,0.0
2018-06-16 02-AM,BTCILS,23049.1,23049.1,23049.1,23049.1,0.0,0.0
2018-06-16 01-AM,BTCILS,23049.1,23049.1,23049.1,23049.1,0.0,0.0
2018-06-16 12-AM,BTCILS,23700,23700,23049.1,23049.1,0.08,1843.93
2018-06-15 11-PM,BTCILS,23700,23700,23700,23700,0.0,0.0
2018-06-15 10-PM,BTCILS,23700,23700,23700,23700,0.0,0.0
2018-06-15 09-PM,BTCILS,23700,23700,23700,23700,0.0,0.0
2018-06-15 08-PM,BTCILS,23971.13,23971.13,23700,23700,0.07725,1830.85
2018-06-15 07-PM,BTCILS,23971.13,23971.13,23971.13,23971.13,0.0,0.0
2018-06-15 06-PM,BTCILS,23971.13,23971.13,23971.13,23971.13,0.0,0.0
2018-06-15 05-PM,BTCILS,23971.13,23971.13,23971.13,23971.13,0.0,0.0
2018-06-15 04-PM,BTCILS,23971.13,23971.13,23971.13,23971.13,0.0,0.0
2018-06-15 03-PM,BTCILS,23382.42,23999.99,23382.42,23971.13,0.05146,1233.69
2018-06-15 02-PM,BTCILS,24391.72,24391.72,22838,23382.42,2.33,53608.56
2018-06-15 01-PM,BTCILS,24391.72,24391.72,24391.72,24391.72,0.0,0.0
2018-06-15 12-PM,BTCILS,24391.72,24391.72,24391.72,24391.72,0.0,0.0
2018-06-15 11-AM,BTCILS,24252.57,24391.72,24252.57,24391.72,0.09429,2300.0
2018-06-15 10-AM,BTCILS,23950,24252.57,23600.5,24252.57,0.2026,4847.57
2018-06-15 09-AM,BTCILS,23900,23950,23900,23950,0.4166,9977.46
2018-06-15 08-AM,BTCILS,24000,24000,23900,23900,0.06296,1504.73
2018-06-15 07-AM,BTCILS,24398.04,24398.04,24000,24000,0.07001,1680.25
2018-06-15 06-AM,BTCILS,24099.99,24398.04,24099.99,24398.04,0.08197,2000.0
2018-06-15 05-AM,BTCILS,24099.99,24099.99,24099.99,24099.99,0.0,0.0
2018-06-15 04-AM,BTCILS,24099.99,24099.99,24099.99,24099.99,0.0,0.0
2018-06-15 03-AM,BTCILS,24542.07,24542.07,24099.98,24099.99,0.08422,2029.67
2018-06-15 02-AM,BTCILS,24542.07,24542.07,24542.07,24542.07,0.0,0.0
2018-06-15 01-AM,BTCILS,24542.07,24542.07,24542.07,24542.07,0.0,0.0
2018-06-15 12-AM,BTCILS,24542.07,24542.07,24542.07,24542.07,0.0,0.0
2018-06-14 11-PM,BTCILS,24542.07,24542.07,24542.07,24542.07,0.0,0.0
2018-06-14 10-PM,BTCILS,23777,24542.07,23777,24542.07,0.04034,990.0
2018-06-14 09-PM,BTCILS,24493.92,24493.92,23777,23777,0.17,4042.09
2018-06-14 08-PM,BTCILS,24150,24519.19,24150,24493.92,1.53,37058.02
2018-06-14 07-PM,BTCILS,24499.21,24499.21,24150,24150,0.1044,2527.65
2018-06-14 06-PM,BTCILS,24437.41,24666.88,24437.41,24499.21,0.2427,5986.69
2018-06-14 05-PM,BTCILS,23500,24437.41,23283.5,24437.41,3.8,89689.85
2018-06-14 04-PM,BTCILS,22700,23500,22700,23500,0.08,1880.0
2018-06-14 03-PM,BTCILS,23250,23525.21,22700,22700,0.9045,20987.58
2018-06-14 02-PM,BTCILS,23250,23250,23250,23250,0.0,0.0
2018-06-14 01-PM,BTCILS,23400,23400,23250,23250,0.307,7150.8
2018-06-14 12-PM,BTCILS,23584,23584,23302,23400,0.04213,985.18
2018-06-14 11-AM,BTCILS,23584.42,23584.42,23584,23584,0.1059,2498.52
2018-06-14 10-AM,BTCILS,23572,23589.85,23572,23584.42,0.3292,7765.62
2018-06-14 09-AM,BTCILS,23301,23572,23301,23572,0.08258,1946.52
2018-06-14 08-AM,BTCILS,23180,23568.49,23180,23301,0.5527,12952.38
2018-06-14 07-AM,BTCILS,23600,23600,23180,23180,0.0522,1211.62
2018-06-14 06-AM,BTCILS,23600,23600,23600,23600,0.0,0.0
2018-06-14 05-AM,BTCILS,23600,23600,23600,23600,0.0,0.0
2018-06-14 04-AM,BTCILS,23600,23600,23600,23600,0.0,0.0
2018-06-14 03-AM,BTCILS,23400,23600,23400,23600,0.4214,9926.75
2018-06-14 02-AM,BTCILS,23202.6,23400,23202.6,23400,0.08547,2000.0
2018-06-14 01-AM,BTCILS,23202.6,23202.6,23202.6,23202.6,0.0,0.0
2018-06-14 12-AM,BTCILS,23202.6,23202.6,23202.6,23202.6,0.0,0.0
2018-06-13 11-PM,BTCILS,22500,23202.6,22500,23202.6,0.03405,790.0
2018-06-13 10-PM,BTCILS,22500,22500,22500,22500,0.0,0.0
2018-06-13 09-PM,BTCILS,22550.01,22550.01,22500,22500,0.2006,4518.33
2018-06-13 08-PM,BTCILS,23390.97,23390.97,22550.01,22550.01,0.004082,92.04
2018-06-13 07-PM,BTCILS,23296.03,23390.97,23296.03,23390.97,0.06585,1540.25
2018-06-13 06-PM,BTCILS,22999.99,23296.03,22999.99,23296.03,0.02427,565.28
2018-06-13 05-PM,BTCILS,22436.43,22999.99,22015.78,22999.99,0.6127,13660.37
2018-06-13 04-PM,BTCILS,22906.09,23000,21000,22436.43,3.97,86696.91
2018-06-13 03-PM,BTCILS,23000,23717,22906.09,22906.09,0.8239,19247.44
2018-06-13 02-PM,BTCILS,23400,23400,23000,23000,2.15,49847.13
2018-06-13 01-PM,BTCILS,23400,23400,23300,23400,0.4125,9631.78
2018-06-13 12-PM,BTCILS,23419,23419,23400,23400,0.2207,5163.54
2018-06-13 11-AM,BTCILS,23823.99,23823.99,23419,23419,0.8733,20462.66
2018-06-13 10-AM,BTCILS,23431,23913.99,23431,23823.99,2.31,54814.97
2018-06-13 09-AM,BTCILS,23503,23634.41,23431,23431,3.54,82990.9
2018-06-13 08-AM,BTCILS,23500,23503,23500,23503,0.04625,1087.12
2018-06-13 07-AM,BTCILS,23500,23500,23500,23500,0.0,0.0
2018-06-13 06-AM,BTCILS,24000,24000,23500,23500,1.02,24028.22
2018-06-13 05-AM,BTCILS,23700,24000,23700,24000,0.04146,995.0
2018-06-13 04-AM,BTCILS,23700,23700,23700,23700,0.0,0.0
2018-06-13 03-AM,BTCILS,23700,23700,23700,23700,0.04957,1174.87
2018-06-13 02-AM,BTCILS,23509,23700,23509,23700,0.033,782.1
2018-06-13 01-AM,BTCILS,23509,23509,23509,23509,0.0,0.0
2018-06-13 12-AM,BTCILS,23509,23509,23509,23509,0.0,0.0
2018-06-12 11-PM,BTCILS,23998.99,23998.99,23509,23509,0.09265,2178.71
2018-06-12 10-PM,BTCILS,23998.99,23998.99,23998.99,23998.99,0.0,0.0
2018-06-12 09-PM,BTCILS,23998.99,23998.99,23998.99,23998.99,0.0,0.0
2018-06-12 08-PM,BTCILS,23650,23998.99,23650,23998.99,0.08334,2000.0
2018-06-12 07-PM,BTCILS,24605.38,24605.38,23650,23650,2.35,56324.14
2018-06-12 06-PM,BTCILS,24809,24809,24060.86,24605.38,0.1626,3966.13
2018-06-12 05-PM,BTCILS,24899.99,24899.99,24809,24809,0.07659,1900.0
2018-06-12 04-PM,BTCILS,24451,24899.99,24451,24899.99,0.2014,4968.3
2018-06-12 03-PM,BTCILS,24100,24451,24100,24451,0.1022,2500.0
2018-06-12 02-PM,BTCILS,24100,24100,24100,24100,0.0,0.0
2018-06-12 01-PM,BTCILS,24500,24500,24100,24100,0.5021,12111.23
2018-06-12 12-PM,BTCILS,24840,25144,24440,24500,3.67,90820.55
2018-06-12 11-AM,BTCILS,24840,24840,24840,24840,0.3333,8278.82
2018-06-12 10-AM,BTCILS,24831.99,24887.85,24819,24840,2.2,54760.85
2018-06-12 09-AM,BTCILS,24157.06,24887.85,24157.06,24831.99,0.7811,19047.05
2018-06-12 08-AM,BTCILS,24157.06,24157.06,24157.06,24157.06,0.0,0.0
2018-06-12 07-AM,BTCILS,24157.06,24157.06,24157.06,24157.06,0.0,0.0
2018-06-12 06-AM,BTCILS,24157.06,24157.06,24157.06,24157.06,0.0,0.0
2018-06-12 05-AM,BTCILS,24979.05,24979.05,24157.06,24157.06,0.5544,13667.09
2018-06-12 04-AM,BTCILS,24924.4,24979.05,24847.56,24979.05,0.06479,1613.18
2018-06-12 03-AM,BTCILS,24924.4,24924.4,24924.4,24924.4,0.0,0.0
2018-06-12 02-AM,BTCILS,24708.9,24924.4,24708.9,24924.4,0.1216,3030.61
2018-06-12 01-AM,BTCILS,24708.9,24708.9,24708.9,24708.9,0.0,0.0
2018-06-12 12-AM,BTCILS,24708.9,24708.9,24708.9,24708.9,0.0,0.0
2018-06-11 11-PM,BTCILS,24065,24708.9,24065,24708.9,0.8781,21670.41
2018-06-11 10-PM,BTCILS,24065,24065,24065,24065,0.0,0.0
2018-06-11 09-PM,BTCILS,24566.25,24566.25,24065,24065,0.1799,4340.69
2018-06-11 08-PM,BTCILS,24400,24848.05,24400,24566.25,0.5163,12690.76
2018-06-11 07-PM,BTCILS,24400,24400,24400,24400,0.0,0.0
2018-06-11 06-PM,BTCILS,24500.51,24500.51,24240.15,24400,0.03995,973.9
2018-06-11 05-PM,BTCILS,24500.51,24500.51,24500.51,24500.51,0.0,0.0
2018-06-11 04-PM,BTCILS,24005,24500.51,24005,24500.51,1.02,24672.07
2018-06-11 03-PM,BTCILS,24005,24005,24005,24005,0.0,0.0
