Timezones are UTC,https://www.CryptoDataDownload.com
Date,Symbol,Open,High,Low,Close,Volume LTC,Volume RUR
2018-02-26 04-AM,LTCRUR,13598.62,13600,13404.27,13433,25.48,343320.86
2018-02-26 03-AM,LTCRUR,13640,13640,13415.59,13598.62,15.04,203821.37
2018-02-26 02-AM,LTCRUR,13617.35,13700,13521.02,13640,27.92,380334.09
2018-02-26 01-AM,LTCRUR,13280,13617.35,13181.99,13617.35,40.59,544406.72
2018-02-26 12-AM,LTCRUR,13124,13304.59,13124,13280,7.14,94769.43
2018-02-25 11-PM,LTCRUR,13359.14,13438,13058.32,13124,9.02,119254.3
2018-02-25 10-PM,LTCRUR,13320.09,13438.51,13269.37,13359.14,22.55,300985.06
2018-02-25 09-PM,LTCRUR,13057.96,13320.09,13051.22,13320.09,38.49,506287.9
2018-02-25 08-PM,LTCRUR,12952,13058.5,12885.52,13057.96,18.08,234686.82
2018-02-25 07-PM,LTCRUR,12900,13000,12891.99,12952,11.26,145771.16
2018-02-25 06-PM,LTCRUR,12902,12902,12793.6,12900,12.14,156284.0
2018-02-25 05-PM,LTCRUR,12999,13000,12827.73,12902,41.81,540582.62
2018-02-25 04-PM,LTCRUR,12900,13000,12879.09,12999,36.2,469512.28
2018-02-25 03-PM,LTCRUR,12791,12900,12629,12900,13.51,172262.21
2018-02-25 02-PM,LTCRUR,12629,12920,12629,12791,21.54,274833.48
2018-02-25 01-PM,LTCRUR,12772.28,13000,12628.74,12629,15.88,203415.6
2018-02-25 12-PM,LTCRUR,12851.03,12851.74,12500,12772.28,15.08,192192.79
2018-02-25 11-AM,LTCRUR,12739.35,12851.74,12663.44,12851.03,23.0,294227.91
2018-02-25 10-AM,LTCRUR,12696,12800,12574.86,12739.35,40.37,510588.74
2018-02-25 09-AM,LTCRUR,12640.99,12699,12515.76,12696,18.28,231069.06
2018-02-25 08-AM,LTCRUR,12421.22,12667.24,12345.73,12640.99,24.65,309826.38
2018-02-25 07-AM,LTCRUR,12441.69,12498.85,12242.07,12421.22,12.01,149005.82
2018-02-25 06-AM,LTCRUR,12210,12500,12210,12441.69,10.65,131795.83
2018-02-25 05-AM,LTCRUR,12300.39,12343.02,12000,12210,15.54,190080.37
2018-02-25 04-AM,LTCRUR,12333.67,12500,12250,12300.39,5.01,62365.7
2018-02-25 03-AM,LTCRUR,12390.28,12446.09,12203.18,12333.67,2.57,31495.48
2018-02-25 02-AM,LTCRUR,12391.21,12445.7,12300,12390.28,5.94,73527.96
2018-02-25 01-AM,LTCRUR,12393.24,12495.55,12000,12391.21,6.26,76515.48
2018-02-25 12-AM,LTCRUR,12478.25,12478.25,12361.28,12393.24,1.76,21799.95
2018-02-24 11-PM,LTCRUR,12290,12519,12225.75,12478.25,11.74,146026.86
2018-02-24 10-PM,LTCRUR,12217.56,12350,12176.5,12290,8.55,104831.33
2018-02-24 09-PM,LTCRUR,12126.07,12217.56,12050,12217.56,10.67,130158.51
2018-02-24 08-PM,LTCRUR,12185.17,12260,12050,12126.07,9.25,112006.5
2018-02-24 07-PM,LTCRUR,12224.08,12348.58,12185.17,12185.17,16.36,200592.38
2018-02-24 06-PM,LTCRUR,12217.95,12297.6,12217.95,12224.08,13.7,167602.72
2018-02-24 05-PM,LTCRUR,12303.73,12306.09,12050,12217.95,14.51,176140.93
2018-02-24 04-PM,LTCRUR,12206.09,12303.73,12192.73,12303.73,6.02,73825.58
2018-02-24 03-PM,LTCRUR,12127,12206.09,12000,12206.09,42.99,521023.39
2018-02-24 02-PM,LTCRUR,12100,12206.09,12052,12127,12.74,154156.9
2018-02-24 01-PM,LTCRUR,12122.2,12311.93,12055.06,12100,18.25,222116.33
2018-02-24 12-PM,LTCRUR,12300,12311.93,12110.26,12122.2,12.13,148070.33
2018-02-24 11-AM,LTCRUR,12180.01,12300,12111.72,12300,20.14,245700.23
2018-02-24 10-AM,LTCRUR,12310.89,12310.89,12180,12180.01,24.74,301963.2
2018-02-24 09-AM,LTCRUR,12181,12343.12,12113.97,12310.89,7.71,94249.64
2018-02-24 08-AM,LTCRUR,12337.51,12351.19,12111,12181,6.16,75237.69
2018-02-24 07-AM,LTCRUR,12368.73,12368.73,12111,12337.51,17.1,208722.41
2018-02-24 06-AM,LTCRUR,12656.99,12737.61,12344.03,12368.73,10.6,132053.17
2018-02-24 05-AM,LTCRUR,12414.05,12739.6,12368.92,12656.99,10.87,135970.79
2018-02-24 04-AM,LTCRUR,12571.17,12700,12177.49,12414.05,7.76,97115.57
2018-02-24 03-AM,LTCRUR,12700.11,12744.91,12537.54,12571.17,3.07,38597.42
2018-02-24 02-AM,LTCRUR,12633.88,12779.89,12633.88,12700.11,3.81,48424.36
2018-02-24 01-AM,LTCRUR,12649.35,12649.35,12542.82,12633.88,4.18,52599.11
2018-02-24 12-AM,LTCRUR,12352.68,12700,12352.68,12649.35,24.46,307649.57
2018-02-23 11-PM,LTCRUR,12299.35,12352.68,12239.94,12352.68,5.02,61690.29
2018-02-23 10-PM,LTCRUR,12222,12300,12222,12299.35,7.93,97341.66
2018-02-23 09-PM,LTCRUR,12100,12300,12100,12222,21.48,263690.81
2018-02-23 08-PM,LTCRUR,12290.2,12291.1,12000.1,12100,14.51,175621.48
2018-02-23 07-PM,LTCRUR,12180,12291.1,12180,12290.2,6.09,74439.35
2018-02-23 06-PM,LTCRUR,12185.58,12291.1,12100.5,12180,6.86,83888.27
2018-02-23 05-PM,LTCRUR,12294.61,12294.61,12092,12185.58,18.81,228096.79
2018-02-23 04-PM,LTCRUR,12577.65,12577.65,12112.75,12294.61,23.41,288436.25
2018-02-23 03-PM,LTCRUR,12425.15,12577.65,12400,12577.65,26.59,331344.19
2018-02-23 02-PM,LTCRUR,12305.13,12551.87,12262.01,12425.15,37.54,468577.16
2018-02-23 01-PM,LTCRUR,12285.71,12305.13,12201,12305.13,18.73,229706.11
2018-02-23 12-PM,LTCRUR,12309.93,12479.11,12185,12285.71,19.25,236135.52
2018-02-23 11-AM,LTCRUR,12000,12309.93,11715,12309.93,18.15,220101.53
2018-02-23 10-AM,LTCRUR,12173.02,12212.82,11904,12000,23.45,284162.31
2018-02-23 09-AM,LTCRUR,11698.96,12173.02,11590.96,12173.02,19.21,228937.73
2018-02-23 08-AM,LTCRUR,11502,11722.52,11500,11698.96,15.08,174944.39
2018-02-23 07-AM,LTCRUR,11518.41,11600,11500.95,11502,6.94,80060.61
2018-02-23 06-AM,LTCRUR,11700.8,11700.8,11495,11518.41,6.01,69218.21
2018-02-23 05-AM,LTCRUR,11628,11760,11628,11700.8,7.43,86931.13
2018-02-23 04-AM,LTCRUR,11379.28,11705,11379.28,11628,19.4,225561.0
2018-02-23 03-AM,LTCRUR,11600,11600,11245.3,11379.28,3.76,42672.32
2018-02-23 02-AM,LTCRUR,11229.07,11600,11125.01,11600,2.99,34103.04
2018-02-23 01-AM,LTCRUR,11502,11599.02,11229.07,11229.07,21.39,244506.44
2018-02-23 12-AM,LTCRUR,11747.19,11846,11502,11502,11.89,138079.42
2018-02-22 11-PM,LTCRUR,11652.56,11849,11652.56,11747.19,6.51,76244.12
2018-02-22 10-PM,LTCRUR,11705,11784.99,11652.56,11652.56,7.67,89990.64
2018-02-22 09-PM,LTCRUR,11949,11949,11600,11705,13.69,161402.32
2018-02-22 08-PM,LTCRUR,11838.01,11949,11653.2,11949,12.35,146214.77
2018-02-22 07-PM,LTCRUR,11763.61,11838.01,11647.38,11838.01,12.82,150192.13
2018-02-22 06-PM,LTCRUR,11702.14,11967.91,11600,11763.61,25.87,302698.95
2018-02-22 05-PM,LTCRUR,11950.76,12004.76,11600,11702.14,35.56,419676.73
2018-02-22 04-PM,LTCRUR,12015.36,12152.92,11950.76,11950.76,7.98,96054.44
2018-02-22 03-PM,LTCRUR,11813,12122.69,11740,12015.36,21.45,253991.06
2018-02-22 02-PM,LTCRUR,11584.33,11955.55,11562.14,11813,45.79,538997.68
2018-02-22 01-PM,LTCRUR,12000,12114.18,11501,11584.33,34.04,405044.42
2018-02-22 12-PM,LTCRUR,12431.06,12579.68,12000,12000,30.03,370898.84
2018-02-22 11-AM,LTCRUR,12401.19,12600,12401.19,12431.06,11.32,141353.89
2018-02-22 10-AM,LTCRUR,12530.33,12648.54,12400,12401.19,26.1,326350.73
2018-02-22 09-AM,LTCRUR,12650,12656.7,12516.23,12530.33,25.87,325232.28
2018-02-22 08-AM,LTCRUR,12803.7,12821.31,12554,12650,17.65,223727.08
2018-02-22 07-AM,LTCRUR,13000,13017.58,12803.65,12803.7,13.93,180291.63
2018-02-22 06-AM,LTCRUR,13000,13017.58,12891.99,13000,20.41,265080.22
2018-02-22 05-AM,LTCRUR,12863.43,13000,12799.38,13000,11.45,147903.1
2018-02-22 04-AM,LTCRUR,12866.25,12950,12672,12863.43,7.25,92881.6
2018-02-22 03-AM,LTCRUR,12950,13010,12840.57,12866.25,2.15,27767.55
2018-02-22 02-AM,LTCRUR,12935.97,13017.58,12880.03,12950,2.96,38376.09
2018-02-22 01-AM,LTCRUR,12592.17,13017.55,12592.17,12935.97,7.26,93264.71
2018-02-22 12-AM,LTCRUR,12620.4,12733.96,12546.81,12592.17,2.26,28515.28
2018-02-21 11-PM,LTCRUR,12717.25,12821.39,12620.4,12620.4,5.34,68057.14
2018-02-21 10-PM,LTCRUR,12512.3,12717.25,12425.15,12717.25,13.91,174257.75
2018-02-21 09-PM,LTCRUR,12425.69,12556.25,12425.69,12512.3,24.37,304100.34
2018-02-21 08-PM,LTCRUR,12700,12844.3,12425.13,12425.69,24.02,301642.62
2018-02-21 07-PM,LTCRUR,12850,12850,12595.27,12700,20.19,257198.72
2018-02-21 06-PM,LTCRUR,12501,13000,12475.45,12850,49.92,642134.02
2018-02-21 05-PM,LTCRUR,12597.79,12605.26,12481.94,12501,22.15,277776.86
2018-02-21 04-PM,LTCRUR,12533.28,12661.52,12478.42,12597.79,49.25,617609.93
2018-02-21 03-PM,LTCRUR,12827.3,12876.57,12500.4,12533.28,36.29,462239.92
2018-02-21 02-PM,LTCRUR,13234.79,13234.79,12555,12827.3,43.71,558952.37
2018-02-21 01-PM,LTCRUR,13070,13303.88,13030,13234.79,12.66,167819.77
2018-02-21 12-PM,LTCRUR,13000,13120.33,12513.71,13070,38.05,492876.16
2018-02-21 11-AM,LTCRUR,13071.86,13071.86,12700,13000,45.92,591797.45
2018-02-21 10-AM,LTCRUR,12972.48,13071.86,12875.23,13071.86,16.23,210165.72
2018-02-21 09-AM,LTCRUR,13000.55,13063,12832.25,12972.48,44.32,573282.47
2018-02-21 08-AM,LTCRUR,13200,13290,13000.55,13000.55,16.63,217431.61
2018-02-21 07-AM,LTCRUR,13194.95,13300,13012.36,13200,15.9,208856.23
2018-02-21 06-AM,LTCRUR,12948.01,13194.95,12803,13194.95,20.36,264143.73
2018-02-21 05-AM,LTCRUR,12880,12990,12854.29,12948.01,31.23,403627.47
2018-02-21 04-AM,LTCRUR,13035,13035,12880,12880,20.39,263928.03
2018-02-21 03-AM,LTCRUR,13014.28,13142.07,13005,13035,13.34,174074.98
2018-02-21 02-AM,LTCRUR,13333.18,13337.09,13005,13014.28,18.96,247072.27
2018-02-21 01-AM,LTCRUR,13100,13333.18,13005,13333.18,9.15,120227.7
2018-02-21 12-AM,LTCRUR,13342,13342,12900,13100,43.08,560431.93
2018-02-20 11-PM,LTCRUR,13483.36,13591.23,13341.94,13342,25.31,340263.64
2018-02-20 10-PM,LTCRUR,13730.78,13960.49,13448,13483.36,47.25,654843.58
2018-02-20 09-PM,LTCRUR,13604.55,13800,13523.03,13730.78,34.18,468338.21
2018-02-20 08-PM,LTCRUR,13633.93,13867.36,13457,13604.55,75.03,1029071.68
2018-02-20 07-PM,LTCRUR,13500,13659.98,13473.05,13633.93,68.35,925048.85
2018-02-20 06-PM,LTCRUR,13340.64,13500,13100,13500,32.57,435464.39
2018-02-20 05-PM,LTCRUR,13349.07,13500,13300,13340.64,27.72,372509.7
2018-02-20 04-PM,LTCRUR,13165.98,13500,13165.98,13349.07,38.26,512720.72
2018-02-20 03-PM,LTCRUR,13379.16,13410,13010,13165.98,36.59,482970.92
2018-02-20 02-PM,LTCRUR,13498,13500,13180,13379.16,42.48,568841.13
2018-02-20 01-PM,LTCRUR,13400,13500,13330.54,13498,41.7,561334.1
2018-02-20 12-PM,LTCRUR,13400,13500.48,13157,13400,71.73,955682.62
2018-02-20 11-AM,LTCRUR,13202,13440.05,13132.34,13400,31.28,415691.09
2018-02-20 10-AM,LTCRUR,13257.89,13400,13158.61,13202,55.05,733883.53
2018-02-20 09-AM,LTCRUR,13140.05,13270,13000,13257.89,55.5,725307.2
2018-02-20 08-AM,LTCRUR,13316,13400.78,13000,13140.05,52.27,690283.66
2018-02-20 07-AM,LTCRUR,13550,13632.77,13300,13316,59.83,801840.49
2018-02-20 06-AM,LTCRUR,13264.21,13690,13186.3,13550,85.69,1156692.63
2018-02-20 05-AM,LTCRUR,13259.4,13350.1,13155.87,13264.21,45.44,601583.09
2018-02-20 04-AM,LTCRUR,12257,13259.4,12257,13259.4,52.61,680339.12
2018-02-20 03-AM,LTCRUR,12188,12349,12100,12257,21.37,261416.41
2018-02-20 02-AM,LTCRUR,12311.39,12311.39,12130,12188,3.33,40479.64
2018-02-20 01-AM,LTCRUR,12331.42,12331.42,12182.54,12311.39,9.36,114700.87
2018-02-20 12-AM,LTCRUR,12270,12384,12249.93,12331.42,8.74,107292.08
2018-02-19 11-PM,LTCRUR,12270.06,12392.03,12270,12270,10.94,134383.61
2018-02-19 10-PM,LTCRUR,12400,12440,12261.21,12270.06,14.02,173312.04
2018-02-19 09-PM,LTCRUR,12390.2,12502.73,12249.93,12400,50.52,624309.06
2018-02-19 08-PM,LTCRUR,12449.32,12503.65,12300,12390.2,77.01,955060.33
2018-02-19 07-PM,LTCRUR,12249.32,12500,12249.32,12449.32,90.74,1127644.44
2018-02-19 06-PM,LTCRUR,12348.18,12500,12249.32,12249.32,31.46,388788.22
2018-02-19 05-PM,LTCRUR,12430,12500,12264.09,12348.18,75.93,938657.03
2018-02-19 04-PM,LTCRUR,12464.95,12500,12300,12430,47.2,585621.67
2018-02-19 03-PM,LTCRUR,12510,12510,12300,12464.95,65.21,806835.08
2018-02-19 02-PM,LTCRUR,12413.8,12570.84,12370,12510,42.42,530668.97
2018-02-19 01-PM,LTCRUR,12448.02,12504.04,12360.53,12413.8,58.97,732093.92
2018-02-19 12-PM,LTCRUR,12500,12600,12429.07,12448.02,27.0,338561.0
2018-02-19 11-AM,LTCRUR,12641,12650,12300,12500,57.98,725632.99
2018-02-19 10-AM,LTCRUR,12738,12738,12610,12641,63.96,808028.75
2018-02-19 09-AM,LTCRUR,12700.67,12801.17,12601,12738,48.89,621493.18
2018-02-19 08-AM,LTCRUR,12560,12700.67,12511,12700.67,28.57,359913.74
2018-02-19 07-AM,LTCRUR,12371.61,12586.46,12300.58,12560,35.93,448111.19
2018-02-19 06-AM,LTCRUR,12400,12516.06,12369.47,12371.61,40.63,505422.99
2018-02-19 05-AM,LTCRUR,12485,12505.88,12333.95,12400,36.21,449560.39
2018-02-19 04-AM,LTCRUR,12630.63,12630.63,12120.53,12485,40.81,507182.57
2018-02-19 03-AM,LTCRUR,12525.37,12630.63,12310.85,12630.63,26.28,328030.84
2018-02-19 02-AM,LTCRUR,12610,12642.22,12400,12525.37,16.26,204440.48
2018-02-19 01-AM,LTCRUR,12764.27,12840.5,12497.06,12610,35.84,456925.01
2018-02-19 12-AM,LTCRUR,12526,12764.27,12507.09,12764.27,14.07,177956.96
2018-02-18 11-PM,LTCRUR,12462.55,12635,12342.8,12526,30.99,387914.63
2018-02-18 10-PM,LTCRUR,12635.36,12635.36,12400,12462.55,44.78,560653.26
2018-02-18 09-PM,LTCRUR,12600,12656.7,12500,12635.36,58.88,739479.04
2018-02-18 08-PM,LTCRUR,12403.79,12920.1,12403.79,12600,79.35,1008816.81
2018-02-18 07-PM,LTCRUR,13650,13681,12300,12403.79,84.38,1119680.93
2018-02-18 06-PM,LTCRUR,13500.05,13660.2,13475,13650,42.19,573672.12
2018-02-18 05-PM,LTCRUR,13397.46,13590,13397.46,13500.05,66.37,895165.57
2018-02-18 04-PM,LTCRUR,13353.01,13539.92,13300,13397.46,66.3,889852.5
2018-02-18 03-PM,LTCRUR,13637,13750,13353.01,13353.01,62.01,842439.77
2018-02-18 02-PM,LTCRUR,13000,13652.18,12916.56,13637,49.26,661240.96
2018-02-18 01-PM,LTCRUR,12809.34,13000,12784.27,13000,26.75,344678.36
2018-02-18 12-PM,LTCRUR,12800,12916.56,12676,12809.34,20.17,257259.83
2018-02-18 11-AM,LTCRUR,12802.72,13000,12692.88,12800,45.33,584268.26
2018-02-18 10-AM,LTCRUR,12453.49,12802.72,12199.77,12802.72,55.37,687851.29
2018-02-18 09-AM,LTCRUR,12682.85,12700,12300,12453.49,19.91,248279.96
2018-02-18 08-AM,LTCRUR,12875,12880,12500,12682.85,40.83,519693.99
2018-02-18 07-AM,LTCRUR,12939.26,12941.6,12791.47,12875,20.15,259017.42
2018-02-18 06-AM,LTCRUR,12972,13004.37,12700,12939.26,22.31,287501.5
2018-02-18 05-AM,LTCRUR,13194.64,13259.92,12885.91,12972,33.91,442854.78
2018-02-18 04-AM,LTCRUR,13120.55,13265,13100,13194.64,13.89,182522.86
2018-02-18 03-AM,LTCRUR,13224,13343.34,13120.55,13120.55,14.89,196416.39
2018-02-18 02-AM,LTCRUR,13256.64,13343.34,13224,13224,3.13,41637.73
2018-02-18 01-AM,LTCRUR,13303.4,13366,13225.9,13256.64,20.03,266530.9
2018-02-18 12-AM,LTCRUR,13214.52,13350,13180.62,13303.4,17.81,236788.05
2018-02-17 11-PM,LTCRUR,13265.31,13350,13179.47,13214.52,9.64,127716.95
2018-02-17 10-PM,LTCRUR,13303.26,13350,13248.04,13265.31,31.02,413387.22
2018-02-17 09-PM,LTCRUR,13100,13309.63,13100,13303.26,23.62,313857.27
2018-02-17 08-PM,LTCRUR,13265,13365,13100,13100,36.18,478002.75
2018-02-17 07-PM,LTCRUR,13263.01,13366.55,13236.54,13265,23.89,316790.94
2018-02-17 06-PM,LTCRUR,13293.55,13410.15,13198.62,13263.01,19.51,259703.05
2018-02-17 05-PM,LTCRUR,13136.31,13335.84,13136.31,13293.55,28.88,383469.25
2018-02-17 04-PM,LTCRUR,13009.09,13234.26,13009.09,13136.31,42.37,556014.66
2018-02-17 03-PM,LTCRUR,13098,13098,12989,13009.09,22.11,288083.63
2018-02-17 02-PM,LTCRUR,13234,13234,12990,13098,37.84,494645.65
2018-02-17 01-PM,LTCRUR,13175,13234,13000,13234,52.07,685506.62
2018-02-17 12-PM,LTCRUR,13301,13400,13139.35,13175,45.97,607549.83
2018-02-17 11-AM,LTCRUR,13300,13407.41,13230,13301,46.51,618920.21
2018-02-17 10-AM,LTCRUR,13376.7,13410.15,13209.47,13300,38.22,508962.09
2018-02-17 09-AM,LTCRUR,13461.99,13579.4,13313.95,13376.7,56.57,760418.42
2018-02-17 08-AM,LTCRUR,13310,13528,13310,13461.99,77.21,1035991.2
2018-02-17 07-AM,LTCRUR,13279.86,13350,13248.7,13310,27.05,360156.1
2018-02-17 06-AM,LTCRUR,13368,13379.2,13224.49,13279.86,30.01,399538.83
2018-02-17 05-AM,LTCRUR,13182,13368.36,13179.04,13368,36.39,483865.29
2018-02-17 04-AM,LTCRUR,13280,13363.24,13171.04,13182,22.94,304293.98
2018-02-17 03-AM,LTCRUR,13183.11,13395.9,13171.14,13280,14.04,185707.04
2018-02-17 02-AM,LTCRUR,13288.51,13400,13183.11,13183.11,64.17,854352.55
2018-02-17 01-AM,LTCRUR,13215,13290,13101.08,13288.51,8.96,118540.49
2018-02-17 12-AM,LTCRUR,13216.72,13290,13135,13215,18.59,245674.82
2018-02-16 11-PM,LTCRUR,13160.56,13253.99,13090.31,13216.72,52.31,689287.44
2018-02-16 10-PM,LTCRUR,12999.91,13160.56,12982.96,13160.56,28.09,367526.05
2018-02-16 09-PM,LTCRUR,12993,13115.27,12903,12999.91,54.47,709585.52
2018-02-16 08-PM,LTCRUR,13050,13075.58,12942.64,12993,52.33,681364.9
2018-02-16 07-PM,LTCRUR,13100,13100,12985.18,13050,49.44,644052.84
2018-02-16 06-PM,LTCRUR,13299,13299,12931.11,13100,66.33,863275.29
2018-02-16 05-PM,LTCRUR,13190,13305.6,13087.32,13299,79.76,1054539.08
2018-02-16 04-PM,LTCRUR,13011.78,13240,13000.38,13190,52.75,695413.2
2018-02-16 03-PM,LTCRUR,12888,13095,12888,13011.78,73.9,963484.04
2018-02-16 02-PM,LTCRUR,12680.68,12888,12607.16,12888,36.66,466961.64
2018-02-16 01-PM,LTCRUR,12647.89,12800,12400.2,12680.68,64.9,818586.42
2018-02-16 12-PM,LTCRUR,12200,12800,12200,12647.89,62.68,787764.52
2018-02-16 11-AM,LTCRUR,12191,12268,12153.34,12200,34.79,423988.71
2018-02-16 10-AM,LTCRUR,12236,12269.28,12180.9,12191,26.18,319733.42
2018-02-16 09-AM,LTCRUR,11952,12251.9,11952,12236,41.6,504042.2
2018-02-16 08-AM,LTCRUR,11951.1,12100,11915,11952,32.84,392427.31
2018-02-16 07-AM,LTCRUR,12082.05,12100,11911,11951.1,37.55,451243.82
2018-02-16 06-AM,LTCRUR,12095,12100,12000,12082.05,39.48,476378.49
2018-02-16 05-AM,LTCRUR,12095,12101,12095,12095,11.64,140801.22
2018-02-16 04-AM,LTCRUR,12120.68,12122.72,12095,12095,16.77,203021.87
2018-02-16 03-AM,LTCRUR,12188.35,12252.85,12120.68,12120.68,17.78,216508.53
2018-02-16 02-AM,LTCRUR,12196,12325.04,12173.48,12188.35,9.55,116554.32
2018-02-16 01-AM,LTCRUR,12173.48,12196,12168.6,12196,3.42,41633.87
2018-02-16 12-AM,LTCRUR,12095,12173.48,12095,12173.48,5.09,61852.16
2018-02-15 11-PM,LTCRUR,12173.48,12173.48,12095,12095,1.47,17816.53
2018-02-15 10-PM,LTCRUR,11801,12173.48,11801,12173.48,13.78,164526.91
2018-02-15 09-PM,LTCRUR,12206.06,12249.78,11801,11801,23.89,287216.36
2018-02-15 08-PM,LTCRUR,12187.76,12284.52,11822,12206.06,53.31,646727.67
2018-02-15 07-PM,LTCRUR,12013.29,12271,12001,12187.76,23.54,285346.73
2018-02-15 06-PM,LTCRUR,12286.43,12302.48,12013.29,12013.29,31.13,378847.91
2018-02-15 05-PM,LTCRUR,12296,12493.74,12185.17,12286.43,35.76,441801.78
2018-02-15 04-PM,LTCRUR,12340,12340,12024.13,12296,68.17,834153.74
2018-02-15 03-PM,LTCRUR,12487,12499.99,12200.03,12340,18.85,233806.52
2018-02-15 02-PM,LTCRUR,12455.1,12898,12300,12487,50.25,626663.21
2018-02-15 01-PM,LTCRUR,12805,12948,12455.1,12455.1,31.41,400096.45
2018-02-15 12-PM,LTCRUR,12799,12954.52,12488.38,12805,51.88,659126.85
2018-02-15 11-AM,LTCRUR,13131.94,13195.01,12419.16,12799,48.83,631582.88
2018-02-15 10-AM,LTCRUR,13090,13143,12548,13131.94,47.81,611022.41
2018-02-15 09-AM,LTCRUR,13115,13228,13090,13090,55.41,729229.1
2018-02-15 08-AM,LTCRUR,13228,13458.59,13102,13115,41.82,553100.88
2018-02-15 07-AM,LTCRUR,13300,13335,13190,13228,60.58,802438.91
2018-02-15 06-AM,LTCRUR,13050,13341.72,13000,13300,37.57,496481.47
2018-02-15 05-AM,LTCRUR,13156.1,13300,12734.19,13050,31.74,413042.22
2018-02-15 04-AM,LTCRUR,13113.58,13661,13000,13156.1,45.8,606594.87
2018-02-15 03-AM,LTCRUR,12575.65,13900,12575.65,13113.58,45.71,600386.44
2018-02-15 02-AM,LTCRUR,12870.21,13559.11,12575.65,12575.65,37.29,486826.27
2018-02-15 01-AM,LTCRUR,12328.46,12870.21,12000,12870.21,30.05,377323.47
2018-02-15 12-AM,LTCRUR,11900,12328.46,11762.07,12328.46,33.79,407536.51
2018-02-14 11-PM,LTCRUR,12005,12240.21,11762.07,11900,17.62,210828.94
2018-02-14 10-PM,LTCRUR,11752,12033.99,11627.3,12005,33.23,396447.09
2018-02-14 09-PM,LTCRUR,11899,11899,11570,11752,28.37,333042.79
2018-02-14 08-PM,LTCRUR,11536.93,11900,11500.49,11899,37.22,438740.19
2018-02-14 07-PM,LTCRUR,11734,11739,11401.86,11536.93,49.79,576919.57
2018-02-14 06-PM,LTCRUR,11622.2,11739.2,11500,11734,21.41,248766.84
2018-02-14 05-PM,LTCRUR,11784,11785,11250,11622.2,62.76,718309.79
2018-02-14 04-PM,LTCRUR,11939.89,11939.89,11630.82,11784,32.66,386865.08
2018-02-14 03-PM,LTCRUR,11550,11999.57,11550,11939.89,49.52,588668.96
2018-02-14 02-PM,LTCRUR,12110,12123.2,11550,11550,80.04,948358.5
2018-02-14 01-PM,LTCRUR,11305,12110,11300,12110,72.23,841905.97
2018-02-14 12-PM,LTCRUR,11248.19,11305,10890,11305,68.94,762392.26
2018-02-14 11-AM,LTCRUR,11094.32,11699.12,10985,11248.19,69.52,788642.0
2018-02-14 10-AM,LTCRUR,10450,11230,10400.01,11094.32,79.44,866641.91
2018-02-14 09-AM,LTCRUR,10519.79,10598.98,10369.61,10450,20.29,211810.68
2018-02-14 08-AM,LTCRUR,10671.5,10671.5,10452.14,10519.79,42.3,445421.98
2018-02-14 07-AM,LTCRUR,10763.99,10763.99,10539.29,10671.5,48.32,514031.04
2018-02-14 06-AM,LTCRUR,10400.01,10798.73,10366.35,10763.99,45.58,485527.03
2018-02-14 05-AM,LTCRUR,10473.1,10520.89,10230.1,10400.01,67.55,702614.37
2018-02-14 04-AM,LTCRUR,10530.65,10600,10300,10473.1,22.06,230638.54
2018-02-14 03-AM,LTCRUR,10549.5,10549.5,9816.72,10530.65,28.62,296925.08
2018-02-14 02-AM,LTCRUR,9877.02,10549.5,9877.02,10549.5,50.93,521405.87
2018-02-14 01-AM,LTCRUR,9473.35,10103.65,9473.35,9877.02,57.96,570689.32
2018-02-14 12-AM,LTCRUR,9392.29,9473.35,9390.43,9473.35,33.19,311834.77
2018-02-13 11-PM,LTCRUR,9397.3,9456.61,9373.54,9392.29,13.94,130887.24
2018-02-13 10-PM,LTCRUR,9380.38,9456.61,9310.01,9397.3,2.57,24085.8
2018-02-13 09-PM,LTCRUR,9355.56,9499.6,9310,9380.38,9.0,84946.95
2018-02-13 08-PM,LTCRUR,9327,9500.99,9327,9355.56,37.13,348678.78
2018-02-13 07-PM,LTCRUR,9359.38,9414,9300,9327,8.98,84004.18
2018-02-13 06-PM,LTCRUR,9328.57,9362.76,9272.48,9359.38,14.24,132887.15
2018-02-13 05-PM,LTCRUR,9333,9355,9151,9328.57,13.48,124819.69
2018-02-13 04-PM,LTCRUR,9392.08,9419,9150,9333,28.37,262239.5
2018-02-13 03-PM,LTCRUR,9299.5,9392.08,9280,9392.08,33.38,310388.57
2018-02-13 02-PM,LTCRUR,9326.03,9392.08,9280,9299.5,11.02,102811.49
2018-02-13 01-PM,LTCRUR,9297,9382.39,9279.18,9326.03,15.66,145844.23
2018-02-13 12-PM,LTCRUR,9320.02,9349.49,9100.06,9297,39.66,366418.85
2018-02-13 11-AM,LTCRUR,9344,9400,9243.5,9320.02,52.02,484950.47
2018-02-13 10-AM,LTCRUR,9256.72,9390,9231.14,9344,24.5,227654.2
2018-02-13 09-AM,LTCRUR,9332,9399.95,9256.72,9256.72,29.18,271800.06
2018-02-13 08-AM,LTCRUR,9340,9400,9330,9332,15.88,148332.84
2018-02-13 07-AM,LTCRUR,9320.01,9413.33,9320.01,9340,18.9,176864.32
2018-02-13 06-AM,LTCRUR,9399.16,9414.89,9318.37,9320.01,13.99,130906.99
