Timezones are UTC,https://www.CryptoDataDownload.com
Date,Symbol,Open,High,Low,Close,Volume BTC,Volume EUR
2019-06-27 11-AM,BTCEUR,10342.65,10491.76,10328.62,10491.76,0.01135,117.48
2019-06-27 10-AM,BTCEUR,10366.31,10553.31,10328.75,10342.65,1.263,13208.54
2019-06-27 09-AM,BTCEUR,10488.36,10500,9789.63,10366.31,23.5,243506.6
2019-06-27 08-AM,BTCEUR,10907.59,10907.59,10144.75,10488.36,4.724,50102.31
2019-06-27 07-AM,BTCEUR,10807.39,11023.73,10796.25,10907.59,5.579,60655.16
2019-06-27 06-AM,BTCEUR,11277.39,11277.39,10690.89,10807.39,4.913,54837.78
2019-06-27 05-AM,BTCEUR,11347.77,11347.77,11119.24,11277.39,1.127,12717.99
2019-06-27 04-AM,BTCEUR,11093.7,11432.5,11093.7,11347.77,1.423,16150.24
2019-06-27 03-AM,BTCEUR,11313.19,11313.19,11093.7,11093.7,0.04173,462.93
2019-06-27 02-AM,BTCEUR,11060.65,11313.19,11048.78,11313.19,7.104,79059.0
2019-06-27 01-AM,BTCEUR,11700,11700,10961.37,11060.65,2.189,24299.35
2019-06-27 12-AM,BTCEUR,11373.65,11700,11373.65,11700,0.6768,7872.44
2019-06-26 11-PM,BTCEUR,10698.85,11373.65,10698.85,11373.65,1.045,11754.05
2019-06-26 10-PM,BTCEUR,10771.89,11002.36,10698.85,10698.85,0.2557,2794.49
2019-06-26 09-PM,BTCEUR,11344.34,11344.34,10084.94,10771.89,5.017,52549.39
2019-06-26 08-PM,BTCEUR,12200.02,12200.02,8700,11344.34,9.524,104997.79
2019-06-26 07-PM,BTCEUR,12182.2,12226.27,12020,12200.02,0.5566,6756.15
2019-06-26 06-PM,BTCEUR,11866.12,12182.2,11776.12,12182.2,1.287,15376.01
2019-06-26 05-PM,BTCEUR,11856.99,11925.55,11614.69,11866.12,4.462,52268.56
2019-06-26 04-PM,BTCEUR,11260,11870.59,11260,11856.99,4.769,55718.96
2019-06-26 03-PM,BTCEUR,11270.32,11332.41,11240.58,11260,1.741,19640.14
2019-06-26 02-PM,BTCEUR,11354.12,11600,11236.05,11270.32,52.0,597066.02
2019-06-26 01-PM,BTCEUR,11255,11395.42,11178.18,11354.12,1.569,17627.17
2019-06-26 12-PM,BTCEUR,11134.88,11255,11099.91,11255,0.4911,5468.14
2019-06-26 11-AM,BTCEUR,11161.57,11189.58,11112.63,11134.88,3.698,41184.69
2019-06-26 10-AM,BTCEUR,10951.26,11197.8,10813,11161.57,1.683,18370.94
2019-06-26 09-AM,BTCEUR,11117.1,11120,10821.66,10951.26,0.04853,533.33
2019-06-26 08-AM,BTCEUR,11045.19,11155.11,10935.47,11117.1,1.323,14544.94
2019-06-26 07-AM,BTCEUR,11215.57,11230.02,11006.69,11045.19,4.379,48651.27
2019-06-26 06-AM,BTCEUR,11035.71,11240.01,11005.7,11215.57,1.059,11846.33
2019-06-26 05-AM,BTCEUR,10948.09,11380,10948.09,11035.71,0.9558,10610.45
2019-06-26 04-AM,BTCEUR,10704.04,10999.99,10704.04,10948.09,0.7977,8653.42
2019-06-26 03-AM,BTCEUR,10470.39,10704.04,10470.39,10704.04,0.187,1992.86
2019-06-26 02-AM,BTCEUR,10471.83,10480.55,10430,10470.39,0.13,1359.32
2019-06-26 01-AM,BTCEUR,10477,10530,10471.83,10471.83,0.1168,1225.34
2019-06-26 12-AM,BTCEUR,10327.26,10477,10278.64,10477,0.1982,2053.85
2019-06-25 11-PM,BTCEUR,10220,10327.26,10220,10327.26,0.1586,1633.52
2019-06-25 10-PM,BTCEUR,10137.64,10270.61,10137.64,10220,0.3243,3323.3
2019-06-25 09-PM,BTCEUR,10050.02,10137.64,10030,10137.64,0.3743,3789.02
2019-06-25 08-PM,BTCEUR,10020.7,10063.35,10009.71,10050.02,0.1309,1314.15
2019-06-25 07-PM,BTCEUR,9989.29,10041.43,9989.29,10020.7,2.395,24045.17
2019-06-25 06-PM,BTCEUR,10002.2,10014.71,9970,9989.29,0.03377,337.4
2019-06-25 05-PM,BTCEUR,10038.51,10500,9920.02,10002.2,5.126,51600.5
