Created on 08-07-2019,https://www.CryptoDataDownload.com
Date,Symbol,Open,High,Low,Close,Volume NEO,Volume USD
2018-03-26,NEOUSD,65.27,65.88,55.51,59,38862.07,2292995.77
2018-03-25,NEOUSD,65.11,67.66,63.52,65.27,12778.01,828104.35
2018-03-24,NEOUSD,69.17,69.99,64.34,65.11,25010.08,1700686.02
2018-03-23,NEOUSD,69.7,69.7,63.4,69.17,39241.94,2587903.08
2018-03-22,NEOUSD,72.3,75.2,66,69.7,32697.24,2277518.89
2018-03-21,NEOUSD,75.87,77.91,70.7,72.3,42415.93,3167327.04
2018-03-20,NEOUSD,72.85,79.49,66.59,75.87,57415.09,4205962.23
2018-03-19,NEOUSD,65.3,73.82,61.87,72.85,71734.69,4781987.22
2018-03-18,NEOUSD,60,68.41,49,65.3,125366.08,7117885.16
2018-03-17,NEOUSD,67.5,68.98,60,60,21536.7,1374964.34
2018-03-16,NEOUSD,69.3,71.7,65.25,67.5,28687.97,1974056.52
2018-03-15,NEOUSD,71.06,72.7,64.8,69.3,52092.67,3564463.59
2018-03-14,NEOUSD,83.24,85.14,68.2,71.06,42482.53,3199723.03
2018-03-13,NEOUSD,84.9,88,81.1,83.24,15569.98,1301568.89
2018-03-12,NEOUSD,90.52,92.42,83.01,84.9,24550.71,2161783.68
2018-03-11,NEOUSD,84.85,92.09,80.8,90.52,22695.07,1968815.35
2018-03-10,NEOUSD,91.72,94,84,84.85,23506.43,2128167.15
2018-03-09,NEOUSD,90.1,93.66,79.2,91.72,50222.65,4305637.04
2018-03-08,NEOUSD,99.8,102,89,90.1,27900.28,2624508.12
2018-03-07,NEOUSD,104.5,113.02,88.35,99.8,43592.06,4362851.72
2018-03-06,NEOUSD,111.75,114.63,102.8,104.5,28155.97,3040282.48
2018-03-05,NEOUSD,119.85,120,111.09,111.75,24360.11,2844125.07
2018-03-04,NEOUSD,121.48,124.64,115.55,119.85,17387.06,2079168.42
2018-03-03,NEOUSD,124.63,128,120.93,121.48,15851.34,1975387.48
2018-03-02,NEOUSD,128.37,130.1,121.63,124.63,14030.62,1758136.58
2018-03-01,NEOUSD,132.13,134.8,125,128.37,22558.96,2898861.44
2018-02-28,NEOUSD,140.5,143.57,129.48,132.13,25293.17,3426337.48
2018-02-27,NEOUSD,134.24,145,128.7,140.5,49499.7,6881955.9
2018-02-26,NEOUSD,116.77,136.6,115.39,134.24,40391.17,5240312.92
2018-02-25,NEOUSD,115.9,118.62,112.67,116.77,8359.42,965592.07
2018-02-24,NEOUSD,118.17,124,110.55,115.9,13818.46,1612868.03
2018-02-23,NEOUSD,111.55,122.51,108.42,118.17,21154.65,2453104.54
2018-02-22,NEOUSD,118.75,125.5,108.87,111.55,33404.57,3844023.0
2018-02-21,NEOUSD,125.1,127.85,114.62,118.75,29251.92,3530731.99
2018-02-20,NEOUSD,135.53,140.47,123.85,125.1,29472.21,3935351.36
2018-02-19,NEOUSD,124.23,137.51,123.8,135.53,21689.06,2894846.2
