Timezones are UTC,https://www.CryptoDataDownload.com
Date,Symbol,Open,High,Low,Close,Volume BCH,Volume USD
2019-06-28 11-PM,BCHUSD,142.95,142.95,142.95,142.95,0.0,0.0
2019-06-28 10-PM,BCHUSD,142.95,142.95,142.95,142.95,0.0,0.0
2019-06-28 09-PM,BCHUSD,142.95,142.95,142.95,142.95,0.0,0.0
2019-06-28 08-PM,BCHUSD,142.95,142.95,142.95,142.95,0.0,0.0
2019-06-28 07-PM,BCHUSD,142.95,142.95,142.95,142.95,0.0,0.0
2019-06-28 06-PM,BCHUSD,142.95,142.95,142.95,142.95,0.0,0.0
2019-06-28 05-PM,BCHUSD,142.95,142.95,142.95,142.95,0.0,0.0
2019-06-28 04-PM,BCHUSD,142.95,142.95,142.95,142.95,0.0,0.0
2019-06-28 03-PM,BCHUSD,142.95,142.95,142.95,142.95,0.0,0.0
2019-06-28 02-PM,BCHUSD,142.95,142.95,142.95,142.95,0.0,0.0
2019-06-28 01-PM,BCHUSD,142.95,142.95,142.95,142.95,0.0,0.0
2019-06-28 12-PM,BCHUSD,142.95,142.95,142.95,142.95,0.0,0.0
2019-06-28 11-AM,BCHUSD,142.95,142.95,142.95,142.95,0.0,0.0
2019-06-28 10-AM,BCHUSD,142.95,142.95,142.95,142.95,0.0,0.0
2019-06-28 09-AM,BCHUSD,142.95,142.95,142.95,142.95,0.0,0.0
2019-06-28 08-AM,BCHUSD,142.95,142.95,142.95,142.95,0.0,0.0
2019-06-28 07-AM,BCHUSD,142.95,142.95,142.95,142.95,0.0,0.0
2019-06-28 06-AM,BCHUSD,142.95,142.95,142.95,142.95,0.0,0.0
2019-06-28 05-AM,BCHUSD,142.95,142.95,142.95,142.95,0.0,0.0
2019-06-28 04-AM,BCHUSD,142.95,142.95,142.95,142.95,0.0,0.0
2019-06-28 03-AM,BCHUSD,142.95,142.95,142.95,142.95,0.0,0.0
2019-06-28 02-AM,BCHUSD,142.95,142.95,142.95,142.95,0.0,0.0
2019-06-28 01-AM,BCHUSD,142.95,142.95,142.95,142.95,0.0,0.0
2019-06-28 12-AM,BCHUSD,142.95,142.95,142.95,142.95,0.0,0.0
2019-06-27 11-PM,BCHUSD,142.95,142.95,142.95,142.95,0.0,0.0
2019-06-27 10-PM,BCHUSD,142.95,142.95,142.95,142.95,0.0,0.0
2019-06-27 09-PM,BCHUSD,142.95,142.95,142.95,142.95,0.0,0.0
2019-06-27 08-PM,BCHUSD,142.95,142.95,142.95,142.95,0.0,0.0
2019-06-27 07-PM,BCHUSD,142.95,142.95,142.95,142.95,0.0,0.0
