Created on 08-07-2019,https://www.CryptoDataDownload.com
Date,Symbol,Open,High,Low,Close,Volume LSK,Volume ETH
2018-08-30,LSKETH,0.01693,0.01693,0.01526,0.01579,25672.45,405.06
2018-08-29,LSKETH,0.01682,0.01727,0.01616,0.01693,32884.34,548.75
2018-08-28,LSKETH,0.01771,0.01832,0.01665,0.01682,32961.32,575.42
2018-08-27,LSKETH,0.01761,0.01872,0.0168,0.01771,62539.17,1119.3
2018-08-26,LSKETH,0.01798,0.01853,0.01724,0.01761,36023.26,646.91
2018-08-25,LSKETH,0.01785,0.0195,0.01756,0.01798,63714.03,1183.38
2018-08-24,LSKETH,0.01687,0.0195,0.01603,0.01785,93249.35,1668.91
2018-08-23,LSKETH,0.01411,0.01748,0.01406,0.01687,38362.24,605.72
2018-08-22,LSKETH,0.01482,0.01511,0.01392,0.01411,32853.75,475.43
2018-08-21,LSKETH,0.01385,0.01568,0.01366,0.01482,48515.99,708.2
2018-08-20,LSKETH,0.0127,0.01396,0.01253,0.01385,23003.06,308.81
2018-08-19,LSKETH,0.01238,0.01344,0.0122,0.0127,24212.42,307.7
2018-08-18,LSKETH,0.01247,0.01381,0.01171,0.01238,47181.58,600.54
2018-08-17,LSKETH,0.01342,0.01482,0.01232,0.01247,77810.76,1048.8
2018-08-16,LSKETH,0.01043,0.01345,0.01042,0.01342,95924.87,1138.58
2018-08-15,LSKETH,0.00933,0.0107,0.0092,0.01043,34348.9,341.95
2018-08-14,LSKETH,0.009922,0.01043,0.00933,0.00933,37516.0,366.32
2018-08-13,LSKETH,0.008963,0.0103,0.008882,0.009922,35227.83,345.12
2018-08-12,LSKETH,0.008919,0.008919,0.008919,0.008919,0.0,0.0
2018-08-11,LSKETH,0.009141,0.009453,0.008798,0.008919,13721.9,123.5
2018-08-10,LSKETH,0.009153,0.009223,0.008709,0.009141,8526.83,76.22
2018-08-09,LSKETH,0.008868,0.009242,0.008705,0.009153,8556.93,76.41
2018-08-08,LSKETH,0.009408,0.009408,0.008507,0.008868,21640.56,194.86
2018-08-07,LSKETH,0.009286,0.009785,0.00901,0.009408,13433.85,125.94
2018-08-06,LSKETH,0.009181,0.009398,0.009143,0.009286,10129.92,94.19
2018-08-05,LSKETH,0.009219,0.009289,0.009069,0.009181,18162.6,167.12
2018-08-04,LSKETH,0.009626,0.009952,0.00905,0.009219,15890.74,149.7
2018-08-03,LSKETH,0.01021,0.01033,0.009525,0.009626,32089.53,317.95
2018-08-02,LSKETH,0.01069,0.01082,0.0102,0.01021,10872.04,115.15
2018-08-01,LSKETH,0.01046,0.01078,0.01031,0.01069,7159.3,75.53
2018-07-31,LSKETH,0.0106,0.01088,0.01042,0.01046,12811.53,136.2
2018-07-30,LSKETH,0.01098,0.01103,0.01055,0.0106,6806.98,73.43
2018-07-29,LSKETH,0.0106,0.01102,0.01041,0.01098,14655.07,157.61
2018-07-28,LSKETH,0.01024,0.0106,0.01014,0.0106,5813.96,60.24
2018-07-27,LSKETH,0.01029,0.01043,0.01014,0.01024,10530.39,108.44
2018-07-26,LSKETH,0.01074,0.01087,0.01029,0.01029,15282.99,160.98
2018-07-25,LSKETH,0.01043,0.01082,0.01038,0.01074,15712.02,166.24
2018-07-24,LSKETH,0.01063,0.0108,0.01009,0.01043,17647.61,183.1
2018-07-23,LSKETH,0.0109,0.01102,0.0105,0.01063,14072.16,150.57
2018-07-22,LSKETH,0.01079,0.0111,0.0107,0.0109,13940.08,152.41
2018-07-21,LSKETH,0.01107,0.01107,0.01057,0.01079,10314.81,110.74
2018-07-20,LSKETH,0.01147,0.01153,0.01081,0.01107,17383.43,192.55
2018-07-19,LSKETH,0.01194,0.01197,0.01122,0.01147,11858.43,137.27
2018-07-18,LSKETH,0.01141,0.01216,0.01138,0.01194,21891.28,259.55
2018-07-17,LSKETH,0.01138,0.01151,0.0111,0.01141,8571.01,96.96
2018-07-16,LSKETH,0.01112,0.01141,0.01099,0.01138,10720.53,119.81
2018-07-15,LSKETH,0.01133,0.01136,0.0111,0.01112,9552.96,107.24
2018-07-14,LSKETH,0.01127,0.01137,0.01112,0.01133,6073.85,68.36
2018-07-13,LSKETH,0.01128,0.01142,0.01112,0.01127,9887.32,111.42
2018-07-12,LSKETH,0.01156,0.01164,0.01111,0.01128,19578.63,223.02
2018-07-11,LSKETH,0.0116,0.01191,0.01152,0.01156,13974.43,163.47
2018-07-10,LSKETH,0.01148,0.01188,0.0113,0.0116,16685.4,193.28
2018-07-09,LSKETH,0.0113,0.0117,0.01111,0.01148,8424.39,95.8
2018-07-08,LSKETH,0.0115,0.01165,0.01121,0.0113,11943.31,136.62
2018-07-07,LSKETH,0.01197,0.01215,0.01142,0.0115,9405.6,110.78
2018-07-06,LSKETH,0.01202,0.01214,0.01167,0.01197,10523.11,124.49
2018-07-05,LSKETH,0.01247,0.01254,0.01169,0.01202,12122.23,146.52
2018-07-04,LSKETH,0.01219,0.01263,0.01204,0.01247,17107.77,210.95
2018-07-03,LSKETH,0.01237,0.01278,0.01209,0.01219,20989.84,261.71
2018-07-02,LSKETH,0.01205,0.01266,0.0118,0.01237,26489.18,323.78
2018-07-01,LSKETH,0.01181,0.01206,0.01163,0.01205,10505.16,124.82
2018-06-30,LSKETH,0.01159,0.012,0.01143,0.01181,12513.36,147.36
2018-06-29,LSKETH,0.01157,0.01178,0.01142,0.01159,12943.52,150.33
2018-06-28,LSKETH,0.01205,0.01216,0.01153,0.01157,10714.98,127.3
2018-06-27,LSKETH,0.01217,0.0123,0.0119,0.01205,12585.07,152.17
2018-06-26,LSKETH,0.01204,0.01233,0.01195,0.01217,7709.41,93.74
2018-06-25,LSKETH,0.01192,0.01222,0.01174,0.01204,16969.22,203.07
2018-06-24,LSKETH,0.01187,0.01226,0.01165,0.01192,16078.46,192.11
2018-06-23,LSKETH,0.01156,0.01192,0.01142,0.01187,15240.2,178.0
2018-06-22,LSKETH,0.01183,0.01188,0.011,0.01156,20807.65,237.65
2018-06-21,LSKETH,0.01191,0.01191,0.01154,0.01183,13274.96,155.53
2018-06-20,LSKETH,0.01204,0.0122,0.01176,0.01191,26840.76,320.26
2018-06-19,LSKETH,0.01235,0.0125,0.012,0.01204,16433.66,199.17
2018-06-18,LSKETH,0.01246,0.01251,0.0119,0.01235,22594.43,275.39
2018-06-17,LSKETH,0.01304,0.0131,0.01241,0.01246,12378.8,156.92
2018-06-16,LSKETH,0.01313,0.01322,0.01293,0.01304,7504.5,97.92
2018-06-15,LSKETH,0.01335,0.01356,0.01293,0.01313,15757.09,209.66
2018-06-14,LSKETH,0.01328,0.01375,0.01299,0.01335,15666.02,209.87
2018-06-13,LSKETH,0.01363,0.01382,0.01312,0.01328,29611.5,398.07
2018-06-12,LSKETH,0.01358,0.01386,0.013,0.01363,27470.17,371.04
2018-06-11,LSKETH,0.01359,0.01402,0.01339,0.01358,14385.0,196.18
2018-06-10,LSKETH,0.01402,0.01419,0.0132,0.01359,31669.62,438.04
2018-06-09,LSKETH,0.0142,0.0144,0.01396,0.01402,13739.9,193.95
2018-06-08,LSKETH,0.01436,0.01451,0.01403,0.0142,16603.53,236.22
2018-06-07,LSKETH,0.01461,0.01472,0.01429,0.01436,15195.35,220.14
2018-06-06,LSKETH,0.01495,0.015,0.0145,0.01461,13044.62,191.92
2018-06-05,LSKETH,0.01528,0.01533,0.0148,0.01495,15738.27,237.24
2018-06-04,LSKETH,0.0161,0.01625,0.01507,0.01528,68513.35,1076.11
2018-06-03,LSKETH,0.01586,0.0166,0.0152,0.0161,53607.38,853.0
2018-06-02,LSKETH,0.01495,0.0162,0.01481,0.01586,39203.04,615.88
2018-06-01,LSKETH,0.01482,0.01519,0.01457,0.01495,18673.61,277.71
2018-05-31,LSKETH,0.01512,0.01531,0.01465,0.01482,28155.97,422.94
2018-05-30,LSKETH,0.01573,0.01576,0.01512,0.01512,15502.98,238.03
2018-05-29,LSKETH,0.0154,0.01634,0.01515,0.01573,37627.85,584.27
2018-05-28,LSKETH,0.01545,0.01628,0.0153,0.0154,28119.28,443.95
2018-05-27,LSKETH,0.01496,0.01566,0.01492,0.01545,18669.38,285.79
2018-05-26,LSKETH,0.01529,0.01544,0.01488,0.01496,13391.75,202.73
2018-05-25,LSKETH,0.01563,0.01586,0.01498,0.01529,22207.42,338.23
2018-05-24,LSKETH,0.01586,0.016,0.0152,0.01563,33008.83,513.87
2018-05-23,LSKETH,0.01511,0.01619,0.0146,0.01586,69305.17,1069.85
2018-05-22,LSKETH,0.01564,0.01564,0.01485,0.01511,25321.2,384.62
2018-05-21,LSKETH,0.01581,0.01634,0.0153,0.01564,33746.92,535.09
2018-05-20,LSKETH,0.0152,0.016,0.01513,0.01581,50539.35,778.91
2018-05-19,LSKETH,0.01531,0.01588,0.015,0.0152,28449.42,437.28
2018-05-18,LSKETH,0.01525,0.0157,0.01485,0.01531,31953.82,486.93
2018-05-17,LSKETH,0.01458,0.01602,0.01432,0.01525,40683.61,621.72
2018-05-16,LSKETH,0.01478,0.01487,0.01431,0.01458,21141.75,307.52
2018-05-15,LSKETH,0.01523,0.0155,0.01477,0.01478,23085.99,348.41
2018-05-14,LSKETH,0.01508,0.0166,0.0144,0.01523,39368.58,600.56
2018-05-13,LSKETH,0.01475,0.01697,0.01443,0.01508,40134.11,598.19
2018-05-12,LSKETH,0.01482,0.01563,0.01452,0.01475,25360.38,381.54
2018-05-11,LSKETH,0.01515,0.01555,0.01429,0.01482,56960.95,845.31
2018-05-10,LSKETH,0.01568,0.01645,0.01515,0.01515,51828.83,811.15
2018-05-09,LSKETH,0.01619,0.01625,0.01552,0.01568,29122.44,464.41
2018-05-08,LSKETH,0.01686,0.017,0.01585,0.01619,32082.03,530.12
2018-05-07,LSKETH,0.01689,0.01775,0.0164,0.01686,49192.65,838.47
2018-05-06,LSKETH,0.01659,0.01706,0.01603,0.01689,35301.18,582.8
2018-05-05,LSKETH,0.01748,0.01768,0.01621,0.01659,33552.56,568.03
2018-05-04,LSKETH,0.01849,0.01892,0.01705,0.01748,53240.91,952.97
2018-05-03,LSKETH,0.02074,0.02145,0.01822,0.01849,107835.94,2083.6
2018-05-02,LSKETH,0.01978,0.0215,0.01945,0.02074,106997.63,2203.75
2018-05-01,LSKETH,0.01976,0.02021,0.0186,0.01978,82799.0,1620.57
2018-04-30,LSKETH,0.0188,0.01978,0.01754,0.01976,91564.44,1724.04
2018-04-29,LSKETH,0.01744,0.01905,0.01713,0.0188,80573.79,1467.7
2018-04-28,LSKETH,0.01731,0.01751,0.01695,0.01744,32140.12,554.29
2018-04-27,LSKETH,0.01766,0.01807,0.01694,0.01731,37527.86,653.31
2018-04-26,LSKETH,0.0181,0.01811,0.01711,0.01766,35593.06,627.52
2018-04-25,LSKETH,0.01844,0.01844,0.01726,0.0181,58969.6,1055.32
2018-04-24,LSKETH,0.01917,0.01918,0.01779,0.01844,56671.32,1046.62
2018-04-23,LSKETH,0.01852,0.0195,0.01812,0.01917,47186.03,889.52
2018-04-22,LSKETH,0.01924,0.01938,0.01803,0.01852,40569.36,757.72
2018-04-21,LSKETH,0.02004,0.02007,0.01875,0.01924,37259.25,721.24
2018-04-20,LSKETH,0.02072,0.021,0.0198,0.02004,49218.79,998.1
2018-04-19,LSKETH,0.02153,0.02226,0.0205,0.02072,47986.13,1018.44
2018-04-18,LSKETH,0.02086,0.022,0.0195,0.02153,68962.69,1447.23
2018-04-17,LSKETH,0.021,0.02164,0.02056,0.02086,47315.39,994.01
2018-04-16,LSKETH,0.0197,0.0214,0.01945,0.021,58667.43,1195.72
2018-04-15,LSKETH,0.0199,0.02016,0.01951,0.0197,26359.07,522.32
2018-04-14,LSKETH,0.01975,0.02011,0.0196,0.0199,24243.92,482.29
2018-04-13,LSKETH,0.01981,0.0215,0.01941,0.01975,73146.64,1476.02
2018-04-12,LSKETH,0.02027,0.02156,0.0195,0.01981,119521.28,2427.6
2018-04-11,LSKETH,0.0206,0.02093,0.0201,0.02027,39325.22,804.57
2018-04-10,LSKETH,0.02175,0.02182,0.02039,0.0206,67057.1,1421.32
2018-04-09,LSKETH,0.02283,0.024,0.02123,0.02175,102243.64,2273.45
2018-04-08,LSKETH,0.02229,0.02345,0.02228,0.02283,40234.87,921.94
2018-04-07,LSKETH,0.02237,0.02344,0.022,0.02229,65661.41,1478.47
2018-04-06,LSKETH,0.02242,0.02274,0.02074,0.02237,73172.25,1575.61
2018-04-05,LSKETH,0.02196,0.02344,0.01967,0.02242,104419.21,2221.94
2018-04-04,LSKETH,0.02405,0.02548,0.02073,0.02196,153314.47,3480.69
2018-04-03,LSKETH,0.02031,0.02699,0.01973,0.02405,244214.56,5551.38
2018-04-02,LSKETH,0.01865,0.02081,0.01841,0.02031,92512.98,1822.74
2018-04-01,LSKETH,0.01902,0.01951,0.01841,0.01865,42459.43,806.88
2018-03-31,LSKETH,0.01887,0.01957,0.0186,0.01902,51300.58,980.98
2018-03-30,LSKETH,0.02041,0.02055,0.0186,0.01887,115694.77,2230.51
2018-03-29,LSKETH,0.0216,0.02175,0.01973,0.02041,117636.9,2414.89
2018-03-28,LSKETH,0.02192,0.02224,0.02142,0.0216,59754.02,1294.86
2018-03-27,LSKETH,0.02244,0.02266,0.02154,0.02192,51019.65,1128.79
2018-03-26,LSKETH,0.02236,0.02324,0.0218,0.02244,50431.61,1128.09
2018-03-25,LSKETH,0.02266,0.0228,0.02203,0.02236,28248.96,632.04
2018-03-24,LSKETH,0.02232,0.0232,0.02211,0.02266,36959.01,838.99
2018-03-23,LSKETH,0.02315,0.0235,0.022,0.02232,39692.31,893.34
2018-03-22,LSKETH,0.02393,0.02404,0.0228,0.02315,37931.42,883.75
2018-03-21,LSKETH,0.02444,0.02467,0.02338,0.02393,42039.79,1006.91
2018-03-20,LSKETH,0.02302,0.025,0.0228,0.02444,46463.58,1119.42
2018-03-19,LSKETH,0.02279,0.02397,0.0219,0.02302,53636.13,1229.94
2018-03-18,LSKETH,0.02203,0.023,0.02152,0.02279,55376.0,1235.41
2018-03-17,LSKETH,0.02159,0.02203,0.0208,0.02203,23506.05,500.9
2018-03-16,LSKETH,0.0216,0.023,0.0205,0.02159,59604.56,1288.21
2018-03-15,LSKETH,0.01915,0.02279,0.01827,0.0216,89530.73,1747.47
2018-03-14,LSKETH,0.02028,0.0204,0.0188,0.01915,37735.12,740.67
2018-03-13,LSKETH,0.02019,0.0206,0.0197,0.02028,26005.34,525.22
2018-03-12,LSKETH,0.02046,0.02083,0.01989,0.02019,31938.12,649.74
2018-03-11,LSKETH,0.02066,0.02078,0.019,0.02046,23583.96,479.32
2018-03-10,LSKETH,0.02124,0.02138,0.0205,0.02066,27055.91,567.53
2018-03-09,LSKETH,0.02135,0.02195,0.02074,0.02124,43020.77,914.13
2018-03-08,LSKETH,0.0207,0.0231,0.02062,0.02135,72625.25,1578.06
2018-03-07,LSKETH,0.02062,0.02216,0.01983,0.0207,56708.86,1175.83
2018-03-06,LSKETH,0.02162,0.02169,0.0201,0.02062,43083.06,896.62
2018-03-05,LSKETH,0.02166,0.022,0.0212,0.02162,29744.72,640.77
2018-03-04,LSKETH,0.02187,0.02201,0.02116,0.02166,23859.33,513.52
2018-03-03,LSKETH,0.02235,0.02244,0.02142,0.02187,32810.77,719.81
2018-03-02,LSKETH,0.02285,0.02336,0.0218,0.02235,49303.49,1109.5
2018-03-01,LSKETH,0.02137,0.025,0.0205,0.02285,93550.2,2124.96
2018-02-28,LSKETH,0.02272,0.02308,0.021,0.02137,58751.97,1288.21
2018-02-27,LSKETH,0.02364,0.02364,0.02212,0.02272,61195.55,1391.23
2018-02-26,LSKETH,0.02336,0.0242,0.02261,0.02364,53188.9,1243.01
2018-02-25,LSKETH,0.02451,0.02451,0.02301,0.02336,53196.9,1264.62
2018-02-24,LSKETH,0.02575,0.02593,0.02409,0.02451,85625.65,2129.46
2018-02-23,LSKETH,0.02607,0.02765,0.02441,0.02575,98231.17,2514.91
2018-02-22,LSKETH,0.0257,0.028,0.025,0.02607,131844.45,3487.88
2018-02-21,LSKETH,0.02842,0.029,0.02521,0.0257,233683.71,6340.12
2018-02-20,LSKETH,0.032,0.0351,0.02756,0.02842,379111.56,11580.34
2018-02-19,LSKETH,0.03204,0.03315,0.03065,0.032,143632.12,4536.99
2018-02-18,LSKETH,0.03615,0.03615,0.03615,0.03615,0.0,0.0
2018-02-17,LSKETH,0.03382,0.03717,0.0336,0.03615,70229.41,2504.15
2018-02-16,LSKETH,0.03352,0.03461,0.03308,0.03382,68342.2,2310.1
2018-02-15,LSKETH,0.0308,0.0345,0.03068,0.03352,112912.4,3700.46
2018-02-14,LSKETH,0.03097,0.03253,0.03011,0.0308,87706.79,2720.86
2018-02-13,LSKETH,0.03257,0.03333,0.0305,0.03097,85805.31,2760.02
2018-02-12,LSKETH,0.03106,0.0331,0.031,0.03257,83505.59,2670.08
2018-02-11,LSKETH,0.03192,0.03277,0.02919,0.03106,84604.47,2596.79
2018-02-10,LSKETH,0.03128,0.03489,0.0301,0.03192,167963.06,5438.0
2018-02-09,LSKETH,0.02408,0.0333,0.02408,0.03128,144040.28,4435.6
2018-02-08,LSKETH,0.02398,0.0241,0.0238,0.02408,1761.32,42.1
2018-02-07,LSKETH,0.023,0.02494,0.02229,0.02398,90085.4,2148.4
2018-02-06,LSKETH,0.02146,0.02301,0.02054,0.023,159855.65,3503.92
2018-02-05,LSKETH,0.02395,0.024,0.02101,0.02146,123894.83,2810.73
2018-02-04,LSKETH,0.02385,0.0243,0.02301,0.02395,66421.49,1568.64
2018-02-03,LSKETH,0.02362,0.02462,0.02244,0.02385,105865.52,2482.29
2018-02-02,LSKETH,0.0217,0.02386,0.02,0.02362,168382.04,3638.14
2018-02-01,LSKETH,0.02356,0.02391,0.0186,0.0217,227377.66,4777.65
2018-01-31,LSKETH,0.02032,0.0378,0.0196,0.02356,644485.23,17180.44
2018-01-30,LSKETH,0.01929,0.02092,0.01903,0.02032,86390.02,1719.12
2018-01-29,LSKETH,0.01888,0.0198,0.01877,0.01929,38759.83,744.46
2018-01-28,LSKETH,0.02107,0.0214,0.0188,0.01888,55968.85,1117.55
2018-01-27,LSKETH,0.02019,0.02263,0.01965,0.02107,64403.21,1333.03
2018-01-26,LSKETH,0.0216,0.02276,0.0186,0.02019,75581.99,1538.33
2018-01-25,LSKETH,0.02073,0.0216,0.02018,0.0216,30207.97,625.31
2018-01-24,LSKETH,0.02221,0.02237,0.02073,0.02073,40627.61,879.88
2018-01-23,LSKETH,0.02157,0.02465,0.02128,0.02221,50953.41,1133.57
2018-01-22,LSKETH,0.02128,0.02159,0.0203,0.02157,35528.06,743.99
2018-01-21,LSKETH,0.02217,0.02235,0.02038,0.02128,42527.53,902.93
2018-01-20,LSKETH,0.02212,0.02499,0.0213,0.02217,47769.16,1057.71
2018-01-19,LSKETH,0.0222,0.02257,0.02012,0.02212,48106.56,1049.62
2018-01-18,LSKETH,0.0219,0.02318,0.01852,0.0222,77493.82,1719.67
2018-01-17,LSKETH,0.02003,0.025,0.018,0.0219,90229.23,1837.16
2018-01-16,LSKETH,0.02101,0.024,0.01804,0.02003,97886.29,2033.24
2018-01-15,LSKETH,0.02013,0.02345,0.0197,0.02101,85971.76,1882.79
2018-01-14,LSKETH,0.02077,0.02236,0.02,0.02013,53041.08,1092.77
2018-01-13,LSKETH,0.02308,0.02427,0.02,0.02077,53969.66,1184.59
2018-01-12,LSKETH,0.02189,0.0265,0.02113,0.02308,80677.37,1880.19
2018-01-11,LSKETH,0.0228,0.02306,0.01972,0.02189,64219.51,1371.95
2018-01-10,LSKETH,0.0227,0.02379,0.00474,0.0228,98488.56,2085.06
2018-01-09,LSKETH,0.02721,0.02873,0.02126,0.0227,81989.38,2093.13
2018-01-08,LSKETH,0.02981,0.03043,0.02221,0.02721,111143.28,3003.4
2018-01-07,LSKETH,0.03112,0.037,0.029,0.02981,131637.45,4318.63
2018-01-06,LSKETH,0.02533,0.0375,0.02446,0.03112,137538.96,4069.24
2018-01-05,LSKETH,0.02258,0.0347,0.0202,0.02533,148170.56,3785.25
2018-01-04,LSKETH,0.02201,0.025,0.01934,0.02258,84510.02,1882.84
2018-01-03,LSKETH,0.02528,0.02559,0.0215,0.02201,54185.19,1275.0
2018-01-02,LSKETH,0.02786,0.02907,0.02378,0.02528,48793.77,1235.64
2018-01-01,LSKETH,0.02735,0.02942,0.026,0.02786,29025.25,792.09
2017-12-31,LSKETH,0.02715,0.03,0.02523,0.02735,35492.96,969.97
2017-12-30,LSKETH,0.03096,0.03149,0.02246,0.02715,67972.49,1919.31
2017-12-29,LSKETH,0.03241,0.0338,0.02945,0.03096,47699.16,1475.16
2017-12-28,LSKETH,0.03237,0.03374,0.03,0.03241,32569.58,1043.84
2017-12-27,LSKETH,0.03349,0.03425,0.02979,0.03237,38110.9,1238.81
2017-12-26,LSKETH,0.03305,0.039,0.02984,0.03349,51772.45,1731.32
2017-12-25,LSKETH,0.0294,0.0344,0.02672,0.03305,47881.53,1481.09
2017-12-24,LSKETH,0.02945,0.03019,0.0265,0.0294,27383.74,778.43
2017-12-23,LSKETH,0.02979,0.034,0.0275,0.02945,38978.18,1156.75
2017-12-22,LSKETH,0.03028,0.035,0.02529,0.02979,92259.43,2771.55
2017-12-21,LSKETH,0.0248,0.03535,0.02412,0.03028,94016.44,2724.44
2017-12-20,LSKETH,0.02055,0.0264,0.01908,0.0248,70285.4,1625.86
2017-12-19,LSKETH,0.0215,0.02379,0.01901,0.02055,54285.75,1171.53
2017-12-18,LSKETH,0.0191,0.025,0.01841,0.0215,68690.53,1509.49
2017-12-17,LSKETH,0.0153,0.02386,0.0146,0.0191,71743.67,1324.32
2017-12-16,LSKETH,0.01537,0.0159,0.01434,0.0153,29322.15,442.91
2017-12-15,LSKETH,0.016,0.01878,0.0141,0.01537,40989.89,624.72
2017-12-14,LSKETH,0.01322,0.01776,0.0129,0.016,29787.26,463.9
