Created on 08-07-2019,https://www.CryptoDataDownload.com
Date,Symbol,Open,High,Low,Close,Volume ETH,Volume EUR
2018-10-06,ETHEUR,198.88,199,194.52,195.51,89.16,17520.47
2018-10-05,ETHEUR,193.61,201.49,192,198.88,181.93,35593.44
2018-10-04,ETHEUR,192.94,198.79,192.26,193.61,127.66,24966.73
2018-10-03,ETHEUR,197.31,197.31,188.63,192.94,152.27,29321.18
2018-10-02,ETHEUR,200.64,201.51,196.06,197.31,71.26,14160.11
2018-10-01,ETHEUR,202.53,203.59,195.74,200.64,119.78,23875.9
2018-09-30,ETHEUR,202.57,206.59,197.13,202.53,135.02,27308.56
2018-09-29,ETHEUR,192.22,205.15,187.29,202.57,218.0,43329.02
2018-09-28,ETHEUR,198,201.83,188.48,192.22,183.98,36054.3
2018-09-27,ETHEUR,184.79,201.04,182.24,198,190.53,36161.16
2018-09-26,ETHEUR,188.21,194.1,180,184.79,307.14,57659.53
2018-09-25,ETHEUR,197.64,197.64,177.28,188.21,294.1,53996.22
2018-09-24,ETHEUR,209.3,211.28,196.57,197.64,342.88,69689.47
2018-09-23,ETHEUR,206.68,214,204.17,209.3,253.01,53063.66
2018-09-22,ETHEUR,212.98,217.88,202.16,206.68,218.56,45520.97
2018-09-21,ETHEUR,194.08,217.12,190.48,212.98,329.32,65795.94
2018-09-20,ETHEUR,181.8,200.76,179.7,194.08,576.52,107022.16
2018-09-19,ETHEUR,183.87,187.49,173.17,181.8,283.54,51354.2
2018-09-18,ETHEUR,173.02,188.63,171,183.87,222.99,40093.87
2018-09-17,ETHEUR,193.13,197.44,170.99,173.02,332.2,62022.62
2018-09-16,ETHEUR,195.09,195.87,184.17,193.13,283.77,54153.09
2018-09-15,ETHEUR,185.06,201.31,184.43,195.09,152.33,29362.58
2018-09-14,ETHEUR,184.14,194.81,178.93,185.06,395.82,74487.03
2018-09-13,ETHEUR,160.95,187.15,160.82,184.14,469.41,82382.93
2018-09-12,ETHEUR,163.15,186.99,148.9,160.95,376.86,58423.07
2018-09-11,ETHEUR,173.05,175.27,156.94,163.15,334.8,55143.81
2018-09-10,ETHEUR,172.95,189.99,163.69,173.05,442.36,76275.84
2018-09-09,ETHEUR,174.19,189.99,164.43,172.95,257.5,45314.88
2018-09-08,ETHEUR,191.03,211.79,168.15,174.19,521.12,95712.31
2018-09-07,ETHEUR,200.31,208.87,189.37,191.03,307.03,59819.42
2018-09-06,ETHEUR,199.03,217,186.24,200.31,452.79,89480.69
2018-09-05,ETHEUR,248.5,249.07,199.03,199.03,266.4,59734.15
2018-09-04,ETHEUR,249.77,253.11,245.99,248.5,104.2,25982.38
2018-09-03,ETHEUR,254.98,257.36,248.03,249.77,105.47,26459.21
2018-09-02,ETHEUR,257.12,260.08,251.54,254.98,128.65,32884.94
2018-09-01,ETHEUR,245.78,261.19,245.04,257.12,121.58,30627.91
2018-08-31,ETHEUR,244.03,256,240,245.78,139.0,33874.9
2018-08-30,ETHEUR,249.85,280,236.22,244.03,143.27,35001.45
2018-08-29,ETHEUR,253.93,254.82,246.15,249.85,127.0,31923.26
2018-08-28,ETHEUR,247.42,257.37,244.35,253.93,191.22,47601.35
2018-08-27,ETHEUR,237.32,247.42,236.26,247.42,115.46,27771.87
2018-08-26,ETHEUR,242.01,242.38,235.3,237.32,88.88,21191.78
