Created on 08-07-2019,https://www.CryptoDataDownload.com
Date,Symbol,Open,High,Low,Close,Volume LTC,Volume KRW
2017-12-24,LTCKRW,389000,392600,351000,380000,177325.25,66155028367.82
2017-12-23,LTCKRW,364800,450000,350500,389000,302103.99,116041417796.39
2017-12-22,LTCKRW,422050,430000,267500,364800,367352.16,128543633667.96
2017-12-21,LTCKRW,413050,448950,350000,422050,383562.26,161309602651.35
2017-12-20,LTCKRW,429700,470000,391000,413050,437079.47,182426157631.9
2017-12-19,LTCKRW,409950,448000,387100,429700,308778.4,129287053115.88
2017-12-18,LTCKRW,361800,424000,341200,409950,376504.99,140485005819.44
2017-12-17,LTCKRW,338500,381900,338300,361800,379257.57,137045406326.24
2017-12-16,LTCKRW,336500,350000,327200,338500,257540.47,87431040404.93
2017-12-15,LTCKRW,321000,358500,280100,336500,583836.43,188881152676.32
2017-12-14,LTCKRW,330050,349750,295600,321000,605242.98,197559995399.12
2017-12-13,LTCKRW,337000,373000,284300,330050,756895.81,254548156614.6
2017-12-12,LTCKRW,240900,369950,227800,337000,1145145.96,347260644747.28
2017-12-11,LTCKRW,164050,263000,164050,240900,990674.95,201274697441.53
2017-12-10,LTCKRW,179450,179500,132950,164050,727745.84,113152499391.35
2017-12-09,LTCKRW,152550,210900,150000,179450,1158080.61,200594525844.9
2017-12-08,LTCKRW,127950,167000,115000,152550,700525.64,98225339828.31
2017-12-07,LTCKRW,129100,132000,118200,127950,338607.03,42551568807.04
2017-12-06,LTCKRW,125500,132550,121000,129100,437685.69,55766026234.61
2017-12-05,LTCKRW,120900,126200,120000,125500,288694.29,35336479419.93
2017-12-04,LTCKRW,117150,121450,114650,120900,209035.58,24515149147.52
2017-12-03,LTCKRW,116850,120000,114400,117150,248926.34,29075646798.8
2017-12-02,LTCKRW,113050,120900,111100,116850,393000.44,45857429110.18
2017-12-01,LTCKRW,103600,114800,96200,113050,465141.06,48876896876.02
2017-11-30,LTCKRW,94000,109000,85100,103600,645203.54,63717067988.65
2017-11-29,LTCKRW,113850,132000,91500,94000,1082660.31,123738227268.66
2017-11-28,LTCKRW,104100,115000,101450,113850,502010.52,53737878708.47
2017-11-27,LTCKRW,94350,105450,94000,104100,640926.51,64782114134.82
2017-11-26,LTCKRW,98800,100000,93050,94350,645274.29,62090150492.39
2017-11-25,LTCKRW,86750,100200,84900,98800,725361.02,66854818335.72
2017-11-24,LTCKRW,79900,87200,79000,86750,415136.92,34342212751.37
2017-11-23,LTCKRW,78450,83450,77700,79900,566605.3,45671031752.74
2017-11-22,LTCKRW,76800,78850,76700,78450,309126.46,24047294402.04
2017-11-21,LTCKRW,78150,79050,72910,76800,473583.54,36214315782.71
2017-11-20,LTCKRW,77910,79480,77200,78150,324785.36,25387531096.16
2017-11-19,LTCKRW,76440,79490,75180,77910,549673.72,42408542620.74
2017-11-18,LTCKRW,74340,76990,72690,76440,442690.22,32945855427.31
2017-11-17,LTCKRW,77290,78290,72020,74340,949730.5,71419538105.07
2017-11-16,LTCKRW,72120,80900,70110,77540,1024633.05,75194859107.78
2017-11-15,LTCKRW,71220,74560,70200,72120,631807.58,45773030404.29
2017-11-14,LTCKRW,69710,72550,69000,71220,517389.75,36391851530.5
2017-11-13,LTCKRW,68910,74000,67920,69710,874260.2,61512620260.09
2017-11-12,LTCKRW,70080,70080,66560,68910,726587.21,49607963628.18
2017-11-11,LTCKRW,67450,74350,67000,70080,1019224.41,70713722665.77
2017-11-10,LTCKRW,72340,73950,65000,67450,1005818.1,70130138946.66
2017-11-09,LTCKRW,69810,74900,69000,72340,899873.12,64600555744.15
2017-11-08,LTCKRW,69490,71990,67000,69810,1098819.99,76538084224.66
2017-11-07,LTCKRW,62680,72410,62630,69490,1694241.25,114582273033.85
2017-11-06,LTCKRW,61990,64790,61700,62680,579016.56,36350387872.52
2017-11-05,LTCKRW,61980,63570,61770,61990,266323.07,16560233204.98
2017-11-04,LTCKRW,63140,64000,60150,61980,238019.2,14821552505.6
2017-11-03,LTCKRW,63040,64970,61220,63140,540568.56,33915237829.39
2017-11-02,LTCKRW,60710,64190,58550,63040,697172.14,42427608155.04
2017-11-01,LTCKRW,63500,63680,60230,60710,287729.25,17943909091.58
2017-10-31,LTCKRW,63560,64400,63200,63500,183953.34,11726236366.46
2017-10-30,LTCKRW,64230,67510,63320,63560,543888.91,35343524446.49
2017-10-29,LTCKRW,62790,65900,62100,64230,506384.71,32218984915.56
2017-10-28,LTCKRW,63590,64500,62680,62790,244109.43,15478512416.33
2017-10-27,LTCKRW,63850,65220,63400,63590,259755.77,16590138250.03
2017-10-26,LTCKRW,64850,64890,63520,63850,195618.42,12549504484.07
2017-10-25,LTCKRW,64560,65080,62150,64850,348517.99,22185099107.94
2017-10-24,LTCKRW,64360,67790,62500,64560,528491.23,34865971368.17
2017-10-23,LTCKRW,65580,66110,61750,64360,425589.06,27048096319.26
2017-10-22,LTCKRW,66860,67450,65300,65580,240780.98,15927041800.15
2017-10-21,LTCKRW,68830,69760,65400,66860,327536.82,22107550803.14
2017-10-20,LTCKRW,67900,70000,66600,68830,445233.82,30427386241.5
2017-10-19,LTCKRW,69270,70020,66800,67900,628829.82,43068930517.14
2017-10-18,LTCKRW,67700,71940,60500,69270,1162198.44,76298577775.19
2017-10-17,LTCKRW,72410,72590,66500,67700,913492.13,63564931537.87
2017-10-16,LTCKRW,74190,75100,69630,72410,940868.45,67924725248.76
2017-10-15,LTCKRW,72160,79920,69100,74190,2396542.07,178350979178.32
2017-10-14,LTCKRW,67620,75500,65960,72160,1025999.92,73489690982.96
2017-10-13,LTCKRW,71490,71920,63000,67620,1300224.75,87818558100.96
2017-10-12,LTCKRW,58200,71500,58070,71490,1185212.03,76056589140.7
2017-10-11,LTCKRW,58620,58880,57950,58200,105327.48,6135021610.58
2017-10-10,LTCKRW,57710,59800,57200,58620,255071.87,14829697270.02
2017-10-09,LTCKRW,60410,61480,56000,57710,361946.24,21373007166.25
2017-10-08,LTCKRW,59610,62260,59030,60410,397349.69,24085947506.94
2017-10-07,LTCKRW,59850,59900,59110,59610,139139.55,8269859656.65
2017-10-06,LTCKRW,59030,60170,58900,59850,183702.08,10923120163.54
2017-10-05,LTCKRW,59450,59700,58250,59030,213614.11,12595509266.88
2017-10-04,LTCKRW,60420,60900,58760,59450,233657.7,14002887582.07
2017-10-03,LTCKRW,60950,61400,58500,60420,326103.47,19464685146.35
2017-10-02,LTCKRW,61580,62650,60600,60950,383915.6,23708055149.64
2017-10-01,LTCKRW,62200,62390,60860,61580,407669.82,25088409401.35
2017-09-30,LTCKRW,59150,62430,58970,62200,615626.19,37509133527.67
2017-09-29,LTCKRW,60140,60480,56160,59150,895941.09,52630059684.93
2017-09-28,LTCKRW,62750,64100,57900,60140,1131382.24,69664671305.73
2017-09-27,LTCKRW,57690,62980,57530,62750,1147828.37,69045083053.8
2017-09-26,LTCKRW,57300,60690,57080,57690,1300166.35,76404363879.33
2017-09-25,LTCKRW,53630,58290,53510,57300,1240176.48,70035374795.51
2017-09-24,LTCKRW,55590,55750,53530,53630,397136.24,21676176099.91
2017-09-23,LTCKRW,54980,56290,52740,55590,942047.7,51531099005.17
2017-09-22,LTCKRW,53000,58300,51250,54980,1253059.78,67863005484.5
2017-09-21,LTCKRW,58160,59310,51650,53000,1157433.05,64820065771.3
2017-09-20,LTCKRW,59320,59970,57890,58160,575048.2,33885357990.79
2017-09-19,LTCKRW,61310,61460,56050,59320,1106223.91,65803181514.03
2017-09-18,LTCKRW,56590,61920,56550,61310,1757810.35,105159798586.86
2017-09-17,LTCKRW,57820,58780,53290,56590,1465584.79,83064223082.31
2017-09-16,LTCKRW,58440,63000,54830,57820,2657648.19,155660842748.72
2017-09-15,LTCKRW,47300,64000,38100,58440,5729669.05,301201790403.11
2017-09-14,LTCKRW,71080,71990,46160,47300,2878248.62,170132179695.14
2017-09-13,LTCKRW,74520,75400,68200,71080,1826185.54,129706859205.79
2017-09-12,LTCKRW,77120,79800,72720,74520,1132923.01,87542716638.45
2017-09-11,LTCKRW,75500,82340,74500,77120,1307286.01,100975135616.35
2017-09-10,LTCKRW,79540,79660,69420,75500,1237394.45,91794749894.33
2017-09-09,LTCKRW,83730,83830,77510,79540,1075406.89,86230408462.35
2017-09-08,LTCKRW,88100,89860,78010,83730,1472803.04,124797938262.41
2017-09-07,LTCKRW,89100,91740,85000,88100,1307574.08,114867757987.95
2017-09-06,LTCKRW,82420,89780,81200,89100,2301920.05,197532032696.98
2017-09-05,LTCKRW,76400,84500,67110,82420,3273717.71,249311239382.22
2017-09-04,LTCKRW,87150,87820,71510,76400,2616017.46,205548032811.66
2017-09-03,LTCKRW,88430,94700,83200,87150,2410779.24,213334304309.18
2017-09-02,LTCKRW,95290,107000,78510,88430,3130942.45,280092873848.71
2017-09-01,LTCKRW,79700,98500,78000,95290,2953928.48,258377610390.55
2017-08-31,LTCKRW,71710,83200,71120,79700,1474488.74,112444983994.41
2017-08-30,LTCKRW,70580,72440,68050,71710,364778.31,25563140560.1
2017-08-29,LTCKRW,69620,71000,68100,70580,548513.85,38158663794.59
2017-08-28,LTCKRW,68500,73420,66090,69620,1901676.05,132724447297.24
2017-08-27,LTCKRW,58740,73600,58280,68500,2844287.1,187652536584.82
2017-08-26,LTCKRW,57350,60000,56770,58740,587481.61,34040388858.16
2017-08-25,LTCKRW,55800,58900,55640,57350,566076.71,32242381417.16
2017-08-24,LTCKRW,61350,61500,55640,55800,1393682.24,80980389899.46
2017-08-23,LTCKRW,52730,64150,51940,61350,1514362.7,86162165050.79
2017-08-22,LTCKRW,53700,53850,50000,52730,478902.52,24961079577.06
2017-08-21,LTCKRW,52960,54950,51900,53700,557134.83,29682871165.57
2017-08-20,LTCKRW,51810,54950,51430,52960,604232.88,32127957669.93
2017-08-19,LTCKRW,53950,55220,49900,51810,812350.6,42327118663.1
2017-08-18,LTCKRW,49550,55600,49010,53950,1219214.78,63841315512.4
2017-08-17,LTCKRW,50150,51400,49480,49550,312108.99,15663853167.03
2017-08-16,LTCKRW,50190,53560,49100,50150,350569.92,17692003565.57
2017-08-15,LTCKRW,52360,52360,48720,50190,317394.23,15911265092.84
2017-08-14,LTCKRW,52740,53600,51860,52360,143533.83,7551947063.31
2017-08-13,LTCKRW,53300,55700,51500,52740,347101.72,18625082187.81
2017-08-12,LTCKRW,54200,54200,53100,53300,187487.92,10075569931.96
2017-08-11,LTCKRW,53250,54400,53050,54200,299598.28,16055308387.62
2017-08-10,LTCKRW,54080,54990,53250,53250,184119.96,9982224290.04
2017-08-09,LTCKRW,55370,56890,52100,54080,675425.59,37112405034.29
2017-08-08,LTCKRW,51750,58200,51340,55370,601628.99,32374210141.11
2017-08-07,LTCKRW,51030,52450,50450,51750,208681.93,10716587618.83
2017-08-06,LTCKRW,52420,53450,50860,51030,359457.13,18698941014.22
2017-08-05,LTCKRW,48940,53000,48740,52420,912559.54,46711775728.16
2017-08-04,LTCKRW,48380,48950,47710,48940,478001.14,23107044654.15
2017-08-03,LTCKRW,47600,48900,47600,48380,298217.15,14398064944.72
2017-08-02,LTCKRW,48700,49150,47170,47600,336071.72,16227913960.33
2017-08-01,LTCKRW,49880,50260,47000,48700,748032.37,36540351956.29
2017-07-31,LTCKRW,46100,51880,44900,49880,1072112.95,52546785724.36
2017-07-30,LTCKRW,46240,47200,44300,46100,270985.48,12494429589.66
2017-07-29,LTCKRW,46240,47380,43120,46240,315825.23,14239593426.99
2017-07-28,LTCKRW,47080,47500,45770,46240,233299.61,10916965778.87
2017-07-27,LTCKRW,47380,47500,46590,47080,157077.68,7395210994.03
2017-07-26,LTCKRW,48000,48610,45660,47380,302575.99,14260168011.24
2017-07-25,LTCKRW,49880,50650,45550,48000,623580.54,29707976087.28
2017-07-24,LTCKRW,49740,50950,48850,49880,286956.96,14252672036.84
2017-07-23,LTCKRW,51260,51470,48610,49740,412662.52,20611424656.43
2017-07-22,LTCKRW,50930,51890,50000,51260,214016.59,10908720531.9
2017-07-21,LTCKRW,51300,54820,49090,50930,687134.47,35582788359.75
2017-07-20,LTCKRW,46780,52800,46710,51300,790804.91,39110297558.62
2017-07-19,LTCKRW,51710,51810,44020,46780,592517.55,28974721347.19
2017-07-18,LTCKRW,49370,54450,47020,51710,1085024.66,54531889708.0
2017-07-17,LTCKRW,46410,50500,43120,49370,1416781.11,67183310959.94
2017-07-16,LTCKRW,42500,50700,34100,46410,1789981.98,77158864756.65
2017-07-15,LTCKRW,50670,50740,39200,42500,1187016.95,53496732162.54
2017-07-14,LTCKRW,54500,54600,48610,50670,626763.79,32341740046.64
2017-07-13,LTCKRW,56900,57500,53220,54500,568460.83,31409772009.93
2017-07-12,LTCKRW,54050,57900,52230,56900,1150717.44,63359811043.53
2017-07-11,LTCKRW,56010,57310,49300,54050,1469432.78,79490012756.2
2017-07-10,LTCKRW,58630,59530,51700,56010,1337411.44,76881465448.56
2017-07-09,LTCKRW,61400,62620,58220,58630,1307279.29,78705775006.32
2017-07-08,LTCKRW,56030,62700,51500,61400,2218238.78,127829892346.39
2017-07-07,LTCKRW,60800,60820,55190,56030,1484129.64,85007982137.12
2017-07-06,LTCKRW,62900,62910,59000,60800,1130326.42,68703710528.84
2017-07-05,LTCKRW,68340,69000,59110,62900,2845644.6,180996354843.81
2017-07-04,LTCKRW,54810,69200,54610,68340,2850817.77,175729140395.36
2017-07-03,LTCKRW,49500,58110,48660,54810,1337168.32,73349106531.41
2017-07-02,LTCKRW,48050,50290,45550,49500,261262.4,12477075453.03
2017-07-01,LTCKRW,49300,49450,47000,48050,167267.22,8068263331.01
2017-06-30,LTCKRW,48450,50200,48100,49300,189096.77,9318716915.61
2017-06-29,LTCKRW,51300,51300,46850,48450,404756.07,19979071757.98
2017-06-28,LTCKRW,49700,52800,46650,51300,849204.85,41972858861.72
2017-06-27,LTCKRW,51800,55000,41600,49700,1254095.43,59629237773.21
2017-06-26,LTCKRW,54750,56000,44000,51800,1053711.65,53220431356.61
2017-06-25,LTCKRW,55350,57800,46000,54750,510579.94,28146900545.35
2017-06-24,LTCKRW,58100,58250,54900,55350,498336.57,28251125217.46
2017-06-23,LTCKRW,59050,59350,57850,58100,418919.29,24481195739.82
2017-06-22,LTCKRW,57000,59800,56100,59050,965413.74,56022005714.14
2017-06-21,LTCKRW,57700,60500,54000,57000,1462669.17,83532693436.24
2017-06-20,LTCKRW,59750,61550,54300,57700,1552000.29,91573202300.08
2017-06-19,LTCKRW,54000,65000,53100,59750,4374020.37,259469346333.73
2017-06-18,LTCKRW,56100,56600,48500,54000,2310302.48,123749057040.16
2017-06-17,LTCKRW,43400,59300,42950,56100,4883274.37,250566995103.83
2017-06-16,LTCKRW,36100,44800,35600,43400,1673924.88,65919644838.32
2017-06-15,LTCKRW,35300,36150,31550,36100,430437.55,14790826114.25
2017-06-14,LTCKRW,35500,36400,34100,35300,433579.44,15328149121.92
2017-06-13,LTCKRW,34500,36650,34000,35500,350916.16,12239117711.64
2017-06-12,LTCKRW,37200,37300,33450,34500,335864.66,11984025624.24
2017-06-11,LTCKRW,33900,38000,33450,37200,665411.83,23564366850.61
2017-06-10,LTCKRW,34250,34750,33000,33900,166267.93,5666795198.04
2017-06-09,LTCKRW,34900,35900,34100,34250,146150.9,5113495330.12
2017-06-08,LTCKRW,34500,35600,33600,34900,178451.15,6159968381.0
2017-06-07,LTCKRW,35500,36000,34100,34500,135735.08,4773186506.6
2017-06-06,LTCKRW,35650,36650,34700,35500,154487.67,5515259021.0
2017-06-05,LTCKRW,33750,36950,33600,35650,272817.8,9598399812.91
2017-06-04,LTCKRW,33300,34300,33000,33750,132870.58,4443247906.13
2017-06-03,LTCKRW,35450,35900,32500,33300,110333.03,3743407542.5
2017-06-02,LTCKRW,35500,36600,34500,35450,152324.89,5430269677.16
2017-06-01,LTCKRW,34500,36600,34000,35500,218099.52,7748312557.05
2017-05-31,LTCKRW,35350,35850,32100,34500,242133.83,8251560003.97
2017-05-30,LTCKRW,35850,38000,34450,35350,215719.57,7757822242.97
2017-05-29,LTCKRW,35000,36850,32500,35850,193348.72,6691258003.8
2017-05-28,LTCKRW,35100,38650,30000,35000,349079.39,12328820043.67
2017-05-27,LTCKRW,37500,37500,25000,35100,505713.75,15769958416.6
2017-05-26,LTCKRW,46900,50000,31500,37500,425023.68,17716260061.93
2017-05-25,LTCKRW,62700,67600,36000,46900,893343.2,48481211280.83
2017-05-24,LTCKRW,42850,62700,41900,62700,1128005.84,55146369382.91
2017-05-23,LTCKRW,37200,43900,36100,42850,678520.86,27123919773.04
2017-05-22,LTCKRW,35250,41400,34700,37200,272224.44,9988036374.54
