Created on 08-07-2019,https://www.CryptoDataDownload.com
Date,Symbol,Open,High,Low,Close,Volume BTC,Volume MXN
2017-10-06,BTCMXN,79680.27,80949.99,78501,80688.75,253.25,20287136.43
2017-10-05,BTCMXN,77400,80500,76420,79680.27,365.57,28851542.61
2017-10-04,BTCMXN,78996.43,79499,76635,77400,283.45,21983499.74
2017-10-03,BTCMXN,79413,80200.9,77001,78996.43,287.13,22583000.81
2017-10-02,BTCMXN,79461,80000,78803,79413,256.51,20410683.93
2017-10-01,BTCMXN,78748.85,79490,77199,79461,87.16,6817251.52
2017-09-30,BTCMXN,75651.73,78999.99,75003.51,78748.85,170.83,13253119.47
2017-09-29,BTCMXN,75904.07,76699.99,71865.1,75651.73,365.01,27292681.51
2017-09-28,BTCMXN,75910,77000,74800,75904.07,281.86,21419000.1
2017-09-27,BTCMXN,70175.12,76629.99,70061.17,75910,368.38,27240947.02
2017-09-26,BTCMXN,70102.72,71000,69385,70175.12,308.46,21700900.01
2017-09-25,BTCMXN,67007.73,70950,66470.04,70102.72,298.62,20720726.65
2017-09-24,BTCMXN,67459.64,68335.66,65500,67007.73,101.85,6801611.82
2017-09-23,BTCMXN,66009.9,71100,64892.78,67459.64,236.17,16038665.67
2017-09-22,BTCMXN,65753.66,68734.64,63001,66009.9,391.57,25691569.32
2017-09-21,BTCMXN,70888,70978.67,64951,65753.66,458.36,30825108.99
2017-09-20,BTCMXN,71310.05,72789.99,69700,70888,253.15,18033104.31
2017-09-19,BTCMXN,74399,74899.99,70450,71310.05,420.9,30409924.12
2017-09-18,BTCMXN,67751.19,74899,67703.87,74399,402.12,29065048.05
2017-09-17,BTCMXN,69600,70699.95,65801,67751.19,202.16,13753895.02
2017-09-16,BTCMXN,71997.11,75000,65300,69600,365.99,25845492.84
2017-09-15,BTCMXN,58999,76999.99,55000.01,71997.11,1257.08,83459459.12
2017-09-14,BTCMXN,71398.97,72605.11,56065.69,58999,1077.45,68226284.5
2017-09-13,BTCMXN,75799.89,76000,66501.1,71398.97,923.55,65303975.05
2017-09-12,BTCMXN,80835.3,81750,75000,75799.89,449.12,35203972.43
2017-09-11,BTCMXN,80699.94,82010,78500,80835.3,229.04,18428195.37
2017-09-10,BTCMXN,82003.54,82090,79110,80699.94,123.04,9900548.28
2017-09-09,BTCMXN,81292.82,82700,79501,82003.54,82.73,6721550.07
2017-09-08,BTCMXN,85467.28,85899,78000.01,81292.82,579.87,47452312.49
2017-09-07,BTCMXN,85761.74,86400,83559.42,85467.28,306.12,25941451.18
2017-09-06,BTCMXN,85914.7,86999.69,81501.01,85761.74,435.51,36854237.49
2017-09-05,BTCMXN,83714.58,87000,79500,85914.7,385.72,32262172.29
2017-09-04,BTCMXN,84158.95,86000,77000,83714.58,541.05,44128271.91
2017-09-03,BTCMXN,82050.04,86785,81891.81,84158.95,173.87,14642913.89
2017-09-02,BTCMXN,88580,89512,78668,82050.04,530.29,44130027.03
2017-09-01,BTCMXN,84800,90000,84100,88580,383.43,33411118.51
2017-08-31,BTCMXN,81100,85580.32,80901.62,84800,359.48,30146139.7
2017-08-30,BTCMXN,81399.17,82100,79999,81100,283.25,23064542.89
2017-08-29,BTCMXN,78000,81900,77301,81399.17,385.03,30668157.22
2017-08-28,BTCMXN,76200,78000,74126.01,78000,228.52,17556589.57
2017-08-27,BTCMXN,76250.95,77570,76053.5,76200,71.71,5492576.49
2017-08-26,BTCMXN,77100,77500,75600,76250.95,107.37,8211689.53
2017-08-25,BTCMXN,75555.74,77999,75203.78,77100,311.25,23907679.94
2017-08-24,BTCMXN,73800,77000,72380.13,75555.74,268.49,20041499.75
2017-08-23,BTCMXN,71600.87,74999,71557.06,73800,289.76,21314122.38
2017-08-22,BTCMXN,70650.81,73388.03,64250,71600.87,636.37,44143409.64
2017-08-21,BTCMXN,73501,74999,70300,70650.81,397.64,28484888.72
2017-08-20,BTCMXN,74000,74990,72800,73501,94.19,6948053.89
2017-08-19,BTCMXN,73613.52,75856.75,71997.54,74000,290.26,21434171.53
2017-08-18,BTCMXN,76900,77930.03,71721,73613.52,619.57,46776324.75
2017-08-17,BTCMXN,76601,78000,74700,76900,443.06,33993076.19
2017-08-16,BTCMXN,74100,77000,70001,76601,484.49,36099932.05
2017-08-15,BTCMXN,77250,80000,65000,74100,990.36,71834921.85
2017-08-14,BTCMXN,72244.26,78652.74,70400.49,77250,532.67,40175440.42
2017-08-13,BTCMXN,68301,73299.98,68000.26,72244.26,421.11,29769936.85
2017-08-12,BTCMXN,64700,71448.77,63800,68301,346.68,23451454.19
2017-08-11,BTCMXN,61450.1,65500,60600,64700,354.15,22251991.89
2017-08-10,BTCMXN,59949.95,62000,58600,61450.1,271.02,16427247.12
2017-08-09,BTCMXN,61633.59,61990,55600.01,59949.95,621.44,36668674.77
2017-08-08,BTCMXN,59900,62837,59150,61633.59,511.39,31179497.28
2017-08-07,BTCMXN,55500,59999,54500,59900,390.43,22528114.68
2017-08-06,BTCMXN,55055.8,56260,54236,55500,153.11,8484055.53
2017-08-05,BTCMXN,50500.37,57799.99,50495,55055.8,637.85,34859772.06
2017-08-04,BTCMXN,49670,50750,49000,50500.37,325.55,16196946.05
2017-08-03,BTCMXN,48294.68,49980.42,47560,49670,314.82,15409661.62
2017-08-02,BTCMXN,47493,49000,46652.01,48294.68,255.55,12310358.82
2017-08-01,BTCMXN,47841.8,48496,44395.23,47493,248.57,11574308.71
2017-07-31,BTCMXN,45999.32,48898.73,45300,47841.8,431.07,20361501.74
2017-07-30,BTCMXN,45946.57,46350,43600.01,45999.32,238.03,10797647.76
2017-07-29,BTCMXN,46700.03,47285.2,45006.02,45946.57,239.32,11023666.42
2017-07-28,BTCMXN,45909.04,47889.06,45501,46700.03,641.59,29997771.34
2017-07-27,BTCMXN,44260.22,46800,44000.01,45909.04,394.61,17901092.15
2017-07-26,BTCMXN,44500,45096.83,43100,44260.22,278.68,12279409.04
2017-07-25,BTCMXN,46880,47099.99,42000,44500,481.27,21440319.92
2017-07-24,BTCMXN,46281.83,47189.99,45000,46880,258.93,12033444.62
2017-07-23,BTCMXN,45980,47000,43800.01,46281.83,209.4,9544701.13
2017-07-22,BTCMXN,45100.05,47500,43999,45980,274.35,12696663.73
2017-07-21,BTCMXN,48050,48500,43000,45100.05,494.13,22584158.38
2017-07-20,BTCMXN,39300,50000,39300,48050,1065.1,48175868.09
2017-07-19,BTCMXN,40599.86,42018.22,37899.87,39300,431.94,17236747.39
2017-07-18,BTCMXN,38998.93,42899.97,36999.14,40599.86,681.06,27677602.25
2017-07-17,BTCMXN,28501.07,39473.21,28501.07,38998.93,806.23,28605604.96
2017-07-16,BTCMXN,34495.65,34798,25250,28501.07,565.78,17898160.53
2017-07-15,BTCMXN,39299.82,39299.82,34000,34495.65,528.99,18922225.43
2017-07-14,BTCMXN,41997.41,42099.88,34034,39299.82,792.62,30934036.33
2017-07-13,BTCMXN,42905,43695.99,40900.01,41997.41,335.29,14126215.4
2017-07-12,BTCMXN,42149.85,44231.23,40800.01,42905,459.65,19664209.47
2017-07-11,BTCMXN,43284.88,43600,41300,42149.85,464.8,19762371.13
2017-07-10,BTCMXN,46145.98,46145.98,41500,43284.88,558.3,24487698.28
2017-07-09,BTCMXN,46500,46599.92,45603.01,46145.98,45.25,2085261.94
2017-07-08,BTCMXN,45700,46500,45001,46500,117.52,5365936.27
2017-07-07,BTCMXN,47721,48097.99,45000.1,45700,416.89,19267502.25
2017-07-06,BTCMXN,48012,48429.99,47400.01,47721,169.22,8093219.78
2017-07-05,BTCMXN,47599.9,48499,46449,48012,297.27,14160222.75
2017-07-04,BTCMXN,46465,48149.59,46465,47599.9,337.65,16014787.7
2017-07-03,BTCMXN,45772.57,47000,44600.06,46465,384.66,17833832.62
2017-07-02,BTCMXN,43878.13,46158,43300.01,45772.57,184.11,8257927.33
2017-07-01,BTCMXN,45368.8,45990.96,43352.04,43878.13,173.25,7722594.83
2017-06-30,BTCMXN,45608.33,46404.99,44500,45368.8,386.4,17596241.83
2017-06-29,BTCMXN,45960.82,46750,45000.02,45608.33,299.83,13849112.6
2017-06-28,BTCMXN,44904.03,46749.58,43500,45960.82,426.44,19389255.11
2017-06-27,BTCMXN,44515,46250,42000,44904.03,617.23,26928694.99
2017-06-26,BTCMXN,45560,46999.94,42700,44515,747.28,33072929.0
2017-06-25,BTCMXN,46176.92,47774.98,44501,45560,279.01,12774109.07
2017-06-24,BTCMXN,48900,49297.77,45001.01,46176.92,329.27,15551695.01
2017-06-23,BTCMXN,49250,49759,48600,48900,264.96,13026026.11
2017-06-22,BTCMXN,48900,50000,48001.09,49250,438.89,21655617.67
2017-06-21,BTCMXN,50450,50849.91,48449.4,48900,592.84,29406678.96
2017-06-20,BTCMXN,47700,50899.93,47212,50450,421.54,20659015.99
2017-06-19,BTCMXN,47040,47899.99,46009,47700,389.48,18326972.48
2017-06-18,BTCMXN,48700,48799.99,46501.15,47040,145.4,6926220.88
2017-06-17,BTCMXN,46593.06,49200,45650,48700,213.82,10202232.4
2017-06-16,BTCMXN,48099.97,48200,44700.02,46593.06,676.28,31333364.95
2017-06-15,BTCMXN,47755,49500,39401.33,48099.97,1197.76,54113155.03
2017-06-14,BTCMXN,52299.88,52780,45500,47755,1111.88,55229770.98
2017-06-13,BTCMXN,51586.86,53000,50000,52299.88,647.24,33692532.1
2017-06-12,BTCMXN,53101.56,53500,48500,51586.86,973.0,49754410.78
2017-06-11,BTCMXN,52499.73,53400,51569.82,53101.56,300.57,15772827.74
2017-06-10,BTCMXN,52050,53400,51500,52499.73,405.14,21242586.34
2017-06-09,BTCMXN,52300,52600,51650,52050,383.17,20012502.23
2017-06-08,BTCMXN,51401.92,52300,50000,52300,518.88,26462160.79
2017-06-07,BTCMXN,53400,53499,49238,51401.92,695.89,36083383.16
2017-06-06,BTCMXN,50000,54200,49309.76,53400,831.85,43470474.3
2017-06-05,BTCMXN,47250,50000.01,47200.62,50000,399.24,19459816.97
2017-06-04,BTCMXN,47891.31,48348.99,46850,47250,249.95,11824546.66
2017-06-03,BTCMXN,47305.16,48599.99,46501.01,47891.31,301.81,14404186.43
2017-06-02,BTCMXN,45900,47499.98,44554.84,47305.16,590.15,27139194.35
2017-06-01,BTCMXN,44050.81,47000,43550,45900,573.1,25933018.44
2017-05-31,BTCMXN,44600,45988,42427,44050.81,638.14,28416583.74
2017-05-30,BTCMXN,46520,48499,44000.01,44600,711.73,32520834.83
2017-05-29,BTCMXN,44762.05,49900,43899,46520,741.06,34838939.85
2017-05-28,BTCMXN,40500,44999.98,40500,44762.05,242.44,10392945.64
2017-05-27,BTCMXN,46700.03,47820,40353.09,40500,531.36,23143638.56
2017-05-26,BTCMXN,52493.99,53587,40204.42,46700.03,1053.49,50927809.54
2017-05-25,BTCMXN,59600,60000,50000,52493.99,1315.3,72805712.16
2017-05-24,BTCMXN,50400,65000,50000,59600,839.31,46771949.44
2017-05-23,BTCMXN,46997.99,50580.25,45300,50400,839.75,40375606.99
2017-05-22,BTCMXN,41748.98,48798.69,39805.23,46997.99,1002.41,45917674.16
2017-05-21,BTCMXN,41999.99,42489.8,40500,41748.98,232.34,9632154.87
2017-05-20,BTCMXN,41749.95,43998,39200.08,41999.99,544.87,22873285.72
2017-05-19,BTCMXN,38601,41925.03,38601,41749.95,455.25,18452293.66
2017-05-18,BTCMXN,37945,39370,37000,38601,574.27,22092046.63
2017-05-17,BTCMXN,36157.15,38100,35035,37945,734.01,27063304.52
2017-05-16,BTCMXN,34601.79,36728.29,33436.1,36157.15,519.82,18386619.73
2017-05-15,BTCMXN,34418.61,35499,32580.01,34601.79,480.64,16370595.4
2017-05-14,BTCMXN,34099.96,34689.5,33351,34418.61,135.75,4635156.56
2017-05-13,BTCMXN,34531.68,34598.53,31502.99,34099.96,381.32,12649278.79
2017-05-12,BTCMXN,36465.04,36555,31500,34531.68,1041.44,35555536.76
2017-05-11,BTCMXN,35650,36999.99,35550.25,36465.04,650.06,23735270.91
2017-05-10,BTCMXN,35030,36463,34550.96,35650,623.29,22215715.11
2017-05-09,BTCMXN,32775,35900,32510,35030,917.44,31649059.49
2017-05-08,BTCMXN,31242,33000,31051.01,32775,808.75,26034506.41
2017-05-07,BTCMXN,31149.98,31650,30800.18,31242,194.92,6085030.38
2017-05-06,BTCMXN,30556.22,31600,30500,31149.98,229.2,7130717.54
2017-05-05,BTCMXN,30725,31999.99,29002,30556.22,1009.19,30990598.3
2017-05-04,BTCMXN,28960.96,33288.64,28750,30725,1310.3,40319305.39
2017-05-03,BTCMXN,28199.95,29221.99,27710.94,28960.96,847.39,24137362.56
2017-05-02,BTCMXN,27501.56,29000,27159.03,28199.95,950.8,26626447.21
2017-05-01,BTCMXN,26111.21,28300,26100,27501.56,432.11,11745824.37
2017-04-30,BTCMXN,26000,26300,25720,26111.21,144.47,3756303.36
2017-04-29,BTCMXN,25600,26000,25500,26000,235.69,6079574.93
2017-04-28,BTCMXN,25699,25976.5,24902,25600,659.11,16813679.5
2017-04-27,BTCMXN,24731.98,25999,24643.48,25699,867.72,22084184.35
2017-04-26,BTCMXN,24400.15,25150,24300.01,24731.98,649.08,16120354.87
2017-04-25,BTCMXN,24099.77,24983.83,23901,24400.15,549.71,13447695.83
2017-04-24,BTCMXN,23810.06,24198.98,23206,24099.77,428.84,10209625.72
2017-04-23,BTCMXN,24032.44,24258.59,23701.85,23810.06,117.78,2815308.88
2017-04-22,BTCMXN,24070.44,24499,23600,24032.44,287.12,6910086.52
2017-04-21,BTCMXN,23551.34,24190,23406.75,24070.44,366.65,8716696.08
2017-04-20,BTCMXN,23149.44,23640,22951.74,23551.34,429.48,10002202.94
2017-04-19,BTCMXN,23027.7,23169.99,22500,23149.44,385.86,8843340.08
2017-04-18,BTCMXN,22989.99,23299.99,22434,23027.7,429.08,9848089.92
2017-04-17,BTCMXN,22435.93,22999.99,22200.01,22989.99,329.19,7465384.46
2017-04-16,BTCMXN,22530,22587.8,22188.25,22435.93,67.18,1501709.83
2017-04-15,BTCMXN,22370.59,22699.99,22359,22530,57.4,1291786.19
2017-04-14,BTCMXN,22350.01,22900,22350,22370.59,140.59,3172395.59
2017-04-13,BTCMXN,23280,23497.99,22101.25,22350.01,312.56,7093225.96
2017-04-12,BTCMXN,23292.14,23383.36,23020.24,23280,387.19,8991454.11
2017-04-11,BTCMXN,23000,23299,22825,23292.14,346.76,8025488.75
2017-04-10,BTCMXN,22912.36,23094.46,22750,23000,311.64,7141031.97
2017-04-09,BTCMXN,22683.99,23000,22481,22912.36,139.69,3179267.48
2017-04-08,BTCMXN,22540.03,22799.99,22450,22683.99,119.85,2715400.9
2017-04-07,BTCMXN,22489.83,22800,22190,22540.03,415.53,9336348.12
2017-04-06,BTCMXN,21599,22566.33,21477.04,22489.83,569.21,12631780.95
2017-04-05,BTCMXN,21902,22197,21146,21599,474.19,10242178.22
2017-04-04,BTCMXN,21911.1,22449,21315,21902,668.18,14671109.59
2017-04-03,BTCMXN,21152,22249.99,21152,21911.1,646.96,14130274.5
2017-04-02,BTCMXN,21169.18,21397.64,20756,21152,143.33,3020745.2
2017-04-01,BTCMXN,20900.01,21600,20675,21169.18,248.65,5243979.64
2017-03-31,BTCMXN,19792.39,21000,19695.8,20900.01,546.54,11128591.66
2017-03-30,BTCMXN,19625,19985.64,19475.01,19792.39,390.9,7694061.11
2017-03-29,BTCMXN,20143,20290.88,19081.64,19625,561.77,11109108.92
2017-03-28,BTCMXN,19949,20800,19505,20143,497.28,9990699.33
2017-03-27,BTCMXN,18979.97,19998,17903.57,19949,465.19,9022345.18
2017-03-26,BTCMXN,18600.23,19897.99,18250,18979.97,234.03,4461150.89
2017-03-25,BTCMXN,18100,19499.37,16750.89,18600.23,470.81,8440688.59
2017-03-24,BTCMXN,19807.91,20100,17500,18100,1034.42,19486787.09
2017-03-23,BTCMXN,20470.5,20598.63,19550,19807.91,472.82,9522834.86
2017-03-22,BTCMXN,22098.9,22248.97,19500,20470.5,879.39,18040970.22
2017-03-21,BTCMXN,20730.24,22899,20402.64,22098.9,406.28,8992696.81
2017-03-20,BTCMXN,20550,20789.12,19550.01,20730.24,161.33,3277166.39
2017-03-19,BTCMXN,19100,20900,18900.83,20550,189.79,3837850.34
2017-03-18,BTCMXN,21901,22400,18500.01,19100,387.82,8018119.1
2017-03-17,BTCMXN,23164.99,23873.68,21050,21901,647.32,14541889.55
2017-03-16,BTCMXN,24533.23,24751.54,22201,23164.99,951.0,22420615.51
2017-03-15,BTCMXN,24760.11,25500,24150,24533.23,706.86,17510606.31
2017-03-14,BTCMXN,24899.75,25250,24400,24760.11,454.16,11339318.28
2017-03-13,BTCMXN,24671.89,25500,24200,24899.75,503.8,12493223.26
2017-03-12,BTCMXN,24307,24944.44,24010.01,24671.89,118.75,2925779.95
2017-03-11,BTCMXN,22548.52,24779.01,22180.7,24307,250.43,5956546.26
2017-03-10,BTCMXN,24249.98,25657.9,12088,22548.52,1678.92,38504562.76
2017-03-09,BTCMXN,22998,24450,22101.21,24249.98,775.0,18312462.97
2017-03-08,BTCMXN,25548,25657.9,22998,22998,820.09,19868892.47
2017-03-07,BTCMXN,26996.83,27117.99,24500,25548,667.89,17192931.4
2017-03-06,BTCMXN,26949.99,27428.8,25500,26996.83,552.69,14846255.71
2017-03-05,BTCMXN,26702.23,27079,26160.5,26949.99,103.64,2780680.1
2017-03-04,BTCMXN,27398,27406,26000,26702.23,178.9,4818954.92
2017-03-03,BTCMXN,26000,27489,25730.01,27398,446.32,11940751.42
2017-03-02,BTCMXN,24650,26998,24600,26000,672.72,17206102.85
2017-03-01,BTCMXN,24526.85,25000,24300,24650,518.64,12857909.07
2017-02-28,BTCMXN,24443.71,24900,24150.02,24526.85,570.6,13998463.79
2017-02-27,BTCMXN,24000,24475,23600,24443.71,376.92,9095774.36
2017-02-26,BTCMXN,23671.54,24490,23200.01,24000,109.01,2617296.47
2017-02-25,BTCMXN,24150.19,24299,23139.45,23671.54,180.64,4278107.88
2017-02-24,BTCMXN,24689,25000,23150,24150.19,601.53,14632446.68
2017-02-23,BTCMXN,23259.99,25000,23050,24689,809.83,19199794.7
2017-02-22,BTCMXN,22999.83,23350,22000,23259.99,524.21,12011403.35
2017-02-21,BTCMXN,22150,23371,22011.56,22999.83,499.07,11326335.05
2017-02-20,BTCMXN,21749.9,22200,21550,22150,277.51,6070039.63
2017-02-19,BTCMXN,21849.11,21849.11,21450,21749.9,69.81,1511644.34
2017-02-18,BTCMXN,21859.64,21889.99,21570.02,21849.11,118.33,2571489.65
2017-02-17,BTCMXN,21309.02,22000,21260.1,21859.64,311.69,6775555.45
2017-02-16,BTCMXN,20850,21497.89,20707,21309.02,368.89,7822437.98
2017-02-15,BTCMXN,20850,21000,20563.45,20850,308.56,6423179.36
2017-02-14,BTCMXN,20500,21150,20500,20829.99,419.94,8735842.14
2017-02-13,BTCMXN,20525.01,21500,20332,20500,425.88,8844482.82
2017-02-12,BTCMXN,21349.96,21349.96,20500,20525.01,77.04,1602955.42
2017-02-11,BTCMXN,20701.03,21400,20555.8,21349.96,165.04,3457039.21
2017-02-10,BTCMXN,21000,21679.16,19780,20701.03,626.38,12939876.03
2017-02-09,BTCMXN,22271.78,22429.99,19361.21,21000,669.74,13994293.57
2017-02-08,BTCMXN,22274.9,22590,21500,22271.78,458.02,10121838.16
2017-02-07,BTCMXN,21151.01,22300,21151.01,22274.9,321.13,7022084.87
2017-02-06,BTCMXN,21433,21434.53,21080,21151.01,104.88,2228438.04
2017-02-05,BTCMXN,21743.98,21743.98,21170.04,21433,72.58,1553445.32
2017-02-04,BTCMXN,21600.02,21884.73,21100,21743.98,126.03,2716942.01
2017-02-03,BTCMXN,21399.98,22450,20750.01,21600.02,467.58,9992891.59
2017-02-02,BTCMXN,20390,21399.98,20389.3,21399.98,332.03,6944651.81
2017-02-01,BTCMXN,20345.5,20500,20172,20390,249.0,5074495.55
2017-01-31,BTCMXN,19721,20477.47,19602.03,20345.5,277.74,5598844.24
2017-01-30,BTCMXN,19972,20150,19551,19721,295.84,5859983.66
2017-01-29,BTCMXN,20083.99,20167.89,19861,19972,44.37,887189.28
2017-01-28,BTCMXN,19917.05,20288.96,19812,20083.99,91.53,1833849.33
2017-01-27,BTCMXN,20178,20294.99,19801.01,19917.05,178.26,3569802.71
2017-01-26,BTCMXN,19895,20379,19475,20178,314.81,6304629.85
2017-01-25,BTCMXN,19962,20150,19456,19895,252.14,4997774.18
2017-01-24,BTCMXN,20489.9,20490,19656,19962,245.58,4922016.58
2017-01-23,BTCMXN,19955.34,20502.6,19685.01,20489.9,198.7,4015684.25
2017-01-22,BTCMXN,20021.37,20500,19402.01,19955.34,79.27,1587466.89
2017-01-21,BTCMXN,20203.93,20600,19835,20021.37,139.49,2829688.72
2017-01-20,BTCMXN,20340.02,20750,20100.99,20203.93,396.2,8075233.44
2017-01-19,BTCMXN,20300,20898,20000,20340.02,378.62,7707334.23
2017-01-18,BTCMXN,20649.99,20900,20001.01,20300,317.98,6479682.04
2017-01-17,BTCMXN,19344.98,21178,19200,20649.99,369.79,7529352.18
2017-01-16,BTCMXN,19035,19399,18900,19344.98,244.05,4670775.22
2017-01-15,BTCMXN,19339.12,19354.98,19001,19035,41.57,794925.62
2017-01-14,BTCMXN,19487.7,19490.99,19050,19339.12,93.14,1796167.36
2017-01-13,BTCMXN,19244.22,19496,18500,19487.7,229.73,4415079.85
2017-01-12,BTCMXN,19480,19628,17900,19244.22,451.6,8527324.48
2017-01-11,BTCMXN,21489.23,21650,17753,19480,570.32,11218967.22
2017-01-10,BTCMXN,21300.25,21498.97,20500,21489.23,265.41,5625395.5
2017-01-09,BTCMXN,21786.89,21800,21101.13,21300.25,182.57,3903714.83
2017-01-08,BTCMXN,21697.21,23220,21120,21786.89,113.58,2481815.73
2017-01-07,BTCMXN,21548.83,22951.85,18500.01,21310.01,274.06,5652685.36
2017-01-06,BTCMXN,23899.99,24398.99,21000.02,23056.1,424.64,9496619.29
2017-01-05,BTCMXN,24400,28800,20055.28,22270.33,583.13,14073234.63
2017-01-04,BTCMXN,24100.01,29213.57,24057,25100.02,477.4,12876347.33
2017-01-03,BTCMXN,22488.18,24374.62,22210.01,22500,341.3,7933952.54
2017-01-02,BTCMXN,21901.01,22600,21900.2,22488.18,173.24,3870312.55
2017-01-01,BTCMXN,21750.25,22500,21577.98,21999,60.73,1339846.27
2016-12-31,BTCMXN,21551.58,22149.99,21200,21991,60.95,1325729.12
2016-12-30,BTCMXN,22489.7,22500,20501,21600,245.25,5238783.62
2016-12-29,BTCMXN,21448,22489.7,20750.01,21300,234.46,5051204.39
2016-12-28,BTCMXN,20020.23,21046.86,20020.23,20350.23,239.5,4953731.49
2016-12-27,BTCMXN,19900,20286.38,19500,19912.09,186.84,3735913.38
2016-12-26,BTCMXN,19501,20449.5,19501,19999,139.69,2775792.35
2016-12-25,BTCMXN,19983,20248,19010,19752.04,51.02,999609.87
2016-12-24,BTCMXN,19842,21000,19800,19842,72.11,1452723.03
2016-12-23,BTCMXN,18945.18,21000,18550.01,19700.01,376.92,7458233.18
2016-12-22,BTCMXN,17939,18898.25,17569.01,17939,259.39,4797488.78
2016-12-21,BTCMXN,16750,17737.47,16741.01,17737.47,296.5,5156071.22
2016-12-20,BTCMXN,16856.83,16997,16700,16726.19,187.69,3154283.03
2016-12-19,BTCMXN,16650.17,16998,16630.1,16710.01,231.08,3884665.8
2016-12-18,BTCMXN,16676.75,16794.55,16630.1,16633.89,43.76,730259.27
2016-12-17,BTCMXN,16570,16725,16472.86,16724.99,78.61,1310181.59
2016-12-16,BTCMXN,16354.23,16631.99,16260.02,16512,170.3,2810253.58
2016-12-15,BTCMXN,16574.91,16617.04,16275,16376.82,168.61,2774772.5
2016-12-14,BTCMXN,16342.23,16565.32,16111.05,16342.23,314.11,5145390.74
2016-12-13,BTCMXN,16100,16427.37,16065.01,16198.83,312.78,5093065.78
2016-12-12,BTCMXN,16180,16299,16065.01,16194,61.84,999054.38
2016-12-11,BTCMXN,16130,16265,16100.83,16189.83,29.71,479113.13
2016-12-10,BTCMXN,16299.98,16325,16117,16175,66.08,1072934.72
2016-12-09,BTCMXN,16072.24,16299.98,16050,16100,194.38,3143556.12
2016-12-08,BTCMXN,16234.98,16299.99,16050.01,16271.28,127.11,2060313.97
2016-12-07,BTCMXN,16000,16280,15954.19,16030.01,186.51,3009179.39
2016-12-06,BTCMXN,16071.25,16498,15800,16035,208.94,3351325.69
2016-12-05,BTCMXN,16230.24,16500,15951,16030,164.99,2669041.53
2016-12-04,BTCMXN,16195,16262.61,16059.01,16258.83,34.7,562573.71
2016-12-03,BTCMXN,16014.83,16260,16014.83,16156.23,60.4,979880.08
2016-12-02,BTCMXN,16147.97,16284,15904.02,16014.83,212.84,3436266.49
2016-12-01,BTCMXN,15900,16148.97,15790.01,15810.24,173.07,2766534.28
2016-11-30,BTCMXN,15869.69,15950,15700.24,15750,151.3,2395286.6
2016-11-29,BTCMXN,15875.63,15879.68,15615.05,15797.21,129.83,2050024.57
2016-11-28,BTCMXN,15755.73,15845,15600,15640,138.49,2175729.01
2016-11-27,BTCMXN,15653.01,15889.69,15653.01,15755.73,42.2,667334.65
2016-11-26,BTCMXN,15700.5,15999.99,15653,15700.5,55.36,873737.28
2016-11-25,BTCMXN,15760.03,16019.99,15700,15950.5,137.79,2185806.7
2016-11-24,BTCMXN,15671.03,16120.01,15586.23,16019.99,157.76,2495574.69
2016-11-23,BTCMXN,16072.99,16102.08,15250,15926,255.79,4014420.14
2016-11-22,BTCMXN,15476,16131.15,15423,16072.99,181.51,2879060.45
2016-11-21,BTCMXN,15486,15615,15324.01,15486,36.88,571350.61
