Timezones are UTC,https://www.CryptoDataDownload.com
Date,Symbol,Open,High,Low,Close,Volume BCH,Volume USD
2018-06-03 11-AM,BCHUSD,1123.31,1131.67,1122.67,1128.19,94.21,106386.46
2018-06-03 10-AM,BCHUSD,1136.9,1136.94,1120.16,1123.31,66.73,75417.6
2018-06-03 09-AM,BCHUSD,1132.85,1137.94,1125.29,1136.9,90.98,102856.4
2018-06-03 08-AM,BCHUSD,1118.89,1139.16,1113.57,1132.85,76.84,86400.61
2018-06-03 07-AM,BCHUSD,1103.52,1126.62,1102.45,1118.89,162.41,180665.24
2018-06-03 06-AM,BCHUSD,1085.64,1108.83,1084.44,1103.52,107.59,117792.17
2018-06-03 05-AM,BCHUSD,1077.34,1086.55,1074.59,1085.64,65.46,70623.26
2018-06-03 04-AM,BCHUSD,1080.01,1087.75,1077.34,1077.34,93.91,101686.24
2018-06-03 03-AM,BCHUSD,1079.79,1082.14,1073.78,1080.01,60.27,65049.06
2018-06-03 02-AM,BCHUSD,1087.83,1090.98,1072.39,1079.79,83.72,90640.68
2018-06-03 01-AM,BCHUSD,1087.72,1095.97,1084.67,1087.83,63.13,68854.56
2018-06-03 12-AM,BCHUSD,1082.74,1093.99,1082.24,1087.72,59.67,64989.09
2018-06-02 11-PM,BCHUSD,1070.53,1086.41,1069.86,1082.74,78.03,84243.67
2018-06-02 10-PM,BCHUSD,1068.25,1072.34,1065.56,1070.53,89.31,95524.67
2018-06-02 09-PM,BCHUSD,1062.51,1074.21,1062.51,1068.25,61.93,66205.44
2018-06-02 08-PM,BCHUSD,1092.23,1093.33,1062.51,1062.51,93.71,101747.9
2018-06-02 07-PM,BCHUSD,1094.1,1096.62,1088.42,1092.23,64.92,70967.99
2018-06-02 06-PM,BCHUSD,1087,1100,1081.72,1094.1,72.29,78725.01
2018-06-02 05-PM,BCHUSD,1073.86,1095.63,1073.74,1087,82.75,89784.97
2018-06-02 04-PM,BCHUSD,1069.48,1076.58,1062.07,1073.86,103.83,111105.04
2018-06-02 03-PM,BCHUSD,1049.12,1076.95,1049.12,1069.48,79.01,84466.27
2018-06-02 02-PM,BCHUSD,1041.96,1049.12,1038.61,1049.12,66.07,68792.99
2018-06-02 01-PM,BCHUSD,1033.65,1043.66,1032.02,1041.96,72.03,74884.65
2018-06-02 12-PM,BCHUSD,1033.76,1035,1029.5,1033.65,104.73,108101.06
2018-06-02 11-AM,BCHUSD,1029.85,1034.7,1027.62,1033.76,73.06,75320.03
2018-06-02 10-AM,BCHUSD,1030.98,1036,1029,1029.85,69.37,71595.87
2018-06-02 09-AM,BCHUSD,1036.5,1036.5,1029.2,1030.98,63.01,65075.91
2018-06-02 08-AM,BCHUSD,1028.39,1047.98,1026.53,1036.5,57.93,60001.21
2018-06-02 07-AM,BCHUSD,1022,1031.79,1021.14,1028.39,87.09,89573.82
2018-06-02 06-AM,BCHUSD,1006.32,1022.02,996.45,1022,88.13,88346.67
2018-06-02 05-AM,BCHUSD,1002.66,1008.8,1000.79,1006.32,60.48,60809.01
2018-06-02 04-AM,BCHUSD,1002.97,1004.1,997.79,1002.66,56.34,56428.97
2018-06-02 03-AM,BCHUSD,1003.54,1005.36,1001.72,1002.97,89.06,89345.2
2018-06-02 02-AM,BCHUSD,1002.01,1005.01,1000.28,1003.54,57.09,57233.02
2018-06-02 01-AM,BCHUSD,995.34,1003.15,995.12,1002.01,67.15,67086.55
2018-06-02 12-AM,BCHUSD,1003.99,1006.44,995.34,995.34,53.89,54097.73
2018-06-01 11-PM,BCHUSD,1005,1007.4,1003.03,1003.99,71.37,71770.25
2018-06-01 10-PM,BCHUSD,993.08,1005,992.72,1005,79.0,78985.89
2018-06-01 09-PM,BCHUSD,990,994.07,989.72,993.08,57.61,57106.74
