Timezones are UTC,https://www.CryptoDataDownload.com
Date,Symbol,Open,High,Low,Close,Volume DAS,Volume HRUR
2018-03-27 08-AM,DASHRUR,20764.19,20886.77,19100,20774.52,1.25,25306.94
2018-03-27 07-AM,DASHRUR,20806.33,20806.33,20764.19,20764.19,0.0408,847.76
2018-03-27 06-AM,DASHRUR,20588.79,21521.9,20588.79,20806.33,0.365,7825.08
2018-03-27 05-AM,DASHRUR,21054,21054,20588.79,20588.79,0.05527,1159.55
2018-03-27 04-AM,DASHRUR,21215.06,21215.06,21054,21054,0.1083,2294.88
2018-03-27 03-AM,DASHRUR,22220.01,22220.01,21215.04,21215.06,0.02628,557.62
2018-03-27 02-AM,DASHRUR,22220.01,22220.01,22220.01,22220.01,0.0,0.0
2018-03-27 01-AM,DASHRUR,22233.57,22233.57,21251.78,22220.01,0.06104,1303.16
2018-03-27 12-AM,DASHRUR,21651.05,22233.57,21651.05,22233.57,0.1194,2624.07
2018-03-26 11-PM,DASHRUR,21651.05,21651.05,21651.05,21651.05,0.0,0.0
2018-03-26 10-PM,DASHRUR,21690.4,21690.4,21627.98,21651.05,0.039,843.61
2018-03-26 09-PM,DASHRUR,21192.09,21690.4,21062.49,21690.4,0.004369,92.17
2018-03-26 08-PM,DASHRUR,21192.09,21192.09,21192.09,21192.09,0.0,0.0
2018-03-26 07-PM,DASHRUR,21502.41,21502.41,21192.09,21192.09,0.002012,42.64
2018-03-26 06-PM,DASHRUR,21502.43,22065.79,21502.41,21502.41,0.224,4820.3
2018-03-26 05-PM,DASHRUR,21586.26,22206.93,21502.43,21502.43,1.03,22131.09
2018-03-26 04-PM,DASHRUR,21552.38,22226.76,21552.38,21586.26,0.4491,9697.1
2018-03-26 03-PM,DASHRUR,21545.79,22188.86,21545.79,21552.38,0.06664,1444.1
2018-03-26 02-PM,DASHRUR,22228.17,22233.57,21525.04,21545.79,0.3822,8433.35
2018-03-26 01-PM,DASHRUR,21520.45,22230.7,21520.45,22228.17,0.02128,469.3
2018-03-26 12-PM,DASHRUR,21699.32,22052.57,21000.09,21520.45,0.7134,15479.86
2018-03-26 11-AM,DASHRUR,22608.72,22608.72,21696.13,21699.32,0.5359,11958.42
2018-03-26 10-AM,DASHRUR,22775.72,22775.72,22462.51,22608.72,1.4,31558.04
2018-03-26 09-AM,DASHRUR,22775.76,23138.66,22775.72,22775.72,0.05598,1291.31
2018-03-26 08-AM,DASHRUR,22775.72,23149.98,22775.72,22775.76,0.4139,9441.23
2018-03-26 07-AM,DASHRUR,22774.21,22775.74,22774.21,22775.72,0.01192,271.52
2018-03-26 06-AM,DASHRUR,22898.07,23082.12,22771.94,22774.21,0.2552,5863.84
2018-03-26 05-AM,DASHRUR,22898.07,23053.17,22898.07,22898.07,0.01219,280.56
2018-03-26 04-AM,DASHRUR,22954.09,23053.15,22898.07,22898.07,0.01069,244.97
2018-03-26 03-AM,DASHRUR,23060.6,23060.6,22954.09,22954.09,0.01876,430.73
2018-03-26 02-AM,DASHRUR,23088.92,23378.28,22954.09,23060.6,0.3719,8580.42
2018-03-26 01-AM,DASHRUR,23484.17,23484.17,23088.92,23088.92,0.01818,419.84
2018-03-26 12-AM,DASHRUR,23088.92,23484.17,23088.92,23484.17,0.000105,2.47
2018-03-25 11-PM,DASHRUR,23536.28,23536.28,23088.92,23088.92,0.004109,94.88
2018-03-25 10-PM,DASHRUR,23536.28,23536.28,23536.28,23536.28,0.0,0.0
2018-03-25 09-PM,DASHRUR,23098.05,23536.28,23098.05,23536.28,0.000101,2.38
2018-03-25 08-PM,DASHRUR,23555.55,23555.55,23093.53,23098.05,0.2084,4874.93
2018-03-25 07-PM,DASHRUR,23016.99,23566.57,23016.99,23555.55,0.006766,156.23
2018-03-25 06-PM,DASHRUR,23595.73,23595.73,23005.66,23016.99,0.01639,377.91
2018-03-25 05-PM,DASHRUR,23596.73,23601.75,23005.96,23595.73,0.0111,257.16
2018-03-25 04-PM,DASHRUR,23614.66,23614.66,23100,23596.73,0.4451,10297.92
2018-03-25 03-PM,DASHRUR,23390.08,23684.72,23100,23614.66,0.03197,743.7
2018-03-25 02-PM,DASHRUR,23101,23390.08,23100,23390.08,0.0668,1559.59
2018-03-25 01-PM,DASHRUR,23079.56,23101,23000,23101,0.07943,1833.17
2018-03-25 12-PM,DASHRUR,23079.56,23550.16,23079.56,23079.56,0.01945,453.61
2018-03-25 11-AM,DASHRUR,23182.66,23182.66,23079.56,23079.56,0.001858,43.0
2018-03-25 10-AM,DASHRUR,23718.7,23718.7,23177.47,23182.66,0.417,9677.31
2018-03-25 09-AM,DASHRUR,23591.61,23924.5,23448.66,23718.7,0.2744,6468.4
2018-03-25 08-AM,DASHRUR,23697.67,23777.3,23591.61,23591.61,0.06089,1438.62
2018-03-25 07-AM,DASHRUR,23591.51,23697.67,23591.51,23697.67,0.01722,407.81
2018-03-25 06-AM,DASHRUR,23590.71,23669.98,23480.37,23591.51,2.33,55042.18
2018-03-25 05-AM,DASHRUR,23637.89,23669.98,23590.71,23590.71,0.01278,302.15
2018-03-25 04-AM,DASHRUR,23637.89,23670.59,23637.89,23637.89,0.0356,841.64
2018-03-25 03-AM,DASHRUR,23603.33,23637.89,23603.33,23637.89,0.006594,155.87
2018-03-25 02-AM,DASHRUR,23446.35,23603.33,23446.35,23603.33,0.1359,3203.18
2018-03-25 01-AM,DASHRUR,23449.77,23671.61,23446.35,23446.35,0.5096,11975.58
2018-03-25 12-AM,DASHRUR,23750.52,23750.52,23448.73,23449.77,0.002578,61.01
2018-03-24 11-PM,DASHRUR,23828.32,23828.32,23585.44,23750.52,0.08209,1949.48
2018-03-24 10-PM,DASHRUR,24037.41,24540.03,23828.32,23828.32,0.3708,8861.83
2018-03-24 09-PM,DASHRUR,24673.14,24673.14,24037.41,24037.41,0.5,12018.71
2018-03-24 08-PM,DASHRUR,24711.22,24711.22,24000,24673.14,5.2,124738.83
2018-03-24 07-PM,DASHRUR,24134.85,24728.92,24134.85,24711.22,0.06641,1641.35
2018-03-24 06-PM,DASHRUR,24134.97,24741.87,24134.85,24134.85,0.03652,902.55
2018-03-24 05-PM,DASHRUR,24634.21,24791.23,24134.97,24134.97,0.08408,2037.22
2018-03-24 04-PM,DASHRUR,24147.81,24634.21,24147.81,24634.21,0.07454,1833.13
2018-03-24 03-PM,DASHRUR,24587.9,24587.9,24122.78,24147.81,0.1452,3503.94
2018-03-24 02-PM,DASHRUR,24351.42,24598.15,24080.64,24587.9,0.02531,617.35
2018-03-24 01-PM,DASHRUR,24080.64,24356.96,24080.64,24351.42,0.08287,1997.03
2018-03-24 12-PM,DASHRUR,23845.64,24084.07,23845.64,24080.64,1.31,31420.01
2018-03-24 11-AM,DASHRUR,24193.61,24359.73,23845.64,23845.64,0.7337,17535.84
2018-03-24 10-AM,DASHRUR,25015.28,25599.84,23079.56,24193.61,0.9528,23275.25
2018-03-24 09-AM,DASHRUR,24200,25015.28,24200,25015.28,0.1175,2864.23
2018-03-24 08-AM,DASHRUR,24985.02,24985.28,24200,24200,0.2667,6640.25
2018-03-24 07-AM,DASHRUR,24825.06,25094.52,24161.16,24985.02,0.1972,4857.32
2018-03-24 06-AM,DASHRUR,25097.88,25097.88,24128.24,24825.06,0.1106,2718.03
2018-03-24 05-AM,DASHRUR,24118.57,25097.88,23971.39,25097.88,0.283,6844.86
2018-03-24 04-AM,DASHRUR,25367.05,25393.14,23971.41,24118.57,0.1031,2484.07
2018-03-24 03-AM,DASHRUR,24740.77,25400,24740.77,25367.05,0.1026,2559.75
2018-03-24 02-AM,DASHRUR,24107.52,24740.77,23809.77,24740.77,0.5905,14373.06
2018-03-24 01-AM,DASHRUR,24122.01,24169.46,24107.52,24107.52,0.08144,1963.89
2018-03-24 12-AM,DASHRUR,23789.63,24122.01,23789.63,24122.01,0.05777,1380.29
2018-03-23 11-PM,DASHRUR,23689.98,23789.63,23689.98,23789.63,0.01548,368.23
2018-03-23 10-PM,DASHRUR,23476.15,23689.98,23476.15,23689.98,0.0877,2061.57
2018-03-23 09-PM,DASHRUR,23476.15,23476.15,23006.7,23476.15,0.5793,13581.93
2018-03-23 08-PM,DASHRUR,23476.15,23476.15,22489,23476.15,2.33,52721.64
2018-03-23 07-PM,DASHRUR,23476.15,23476.15,23476.15,23476.15,0.01021,239.66
2018-03-23 06-PM,DASHRUR,23303,23476.15,22489.11,23476.15,0.05007,1162.21
2018-03-23 05-PM,DASHRUR,23089.21,23303,22435.9,23303,0.2006,4643.29
2018-03-23 04-PM,DASHRUR,22987.26,23089.21,22418.62,23089.21,3.08,69163.66
2018-03-23 03-PM,DASHRUR,22957.51,22987.26,22406.65,22987.26,0.05229,1193.73
2018-03-23 02-PM,DASHRUR,22415.1,23079.58,22370.36,22957.51,2.54,56912.6
2018-03-23 01-PM,DASHRUR,22403.82,23096.04,22403.82,22415.1,0.2274,5172.61
2018-03-23 12-PM,DASHRUR,22403.82,22403.82,22403.82,22403.82,0.0738,1653.49
2018-03-23 11-AM,DASHRUR,22457.98,22989.02,22403.82,22403.82,0.01765,401.9
2018-03-23 10-AM,DASHRUR,22999.95,22999.95,22457.98,22457.98,0.01506,341.12
2018-03-23 09-AM,DASHRUR,22418.26,22999.98,22403.82,22999.95,0.1197,2688.7
2018-03-23 08-AM,DASHRUR,22417.99,22854.73,22403.8,22418.26,0.3807,8540.69
2018-03-23 07-AM,DASHRUR,22535.17,22700,22417.99,22417.99,0.3511,7933.0
2018-03-23 06-AM,DASHRUR,22535.17,22535.17,22535.17,22535.17,0.0,0.0
2018-03-23 05-AM,DASHRUR,22466.69,23121.74,22466.69,22535.17,0.0005165,11.81
2018-03-23 04-AM,DASHRUR,22466.69,22466.69,22466.69,22466.69,0.0,0.0
2018-03-23 03-AM,DASHRUR,22466.69,22466.69,22466.69,22466.69,0.0,0.0
2018-03-23 02-AM,DASHRUR,23219.22,23219.22,22466.69,22466.69,0.04032,905.76
2018-03-23 01-AM,DASHRUR,23314.69,23314.69,22466.69,23219.22,0.006281,144.73
2018-03-23 12-AM,DASHRUR,23314.69,23314.69,23314.69,23314.69,0.0,0.0
2018-03-22 11-PM,DASHRUR,23314.69,23314.69,23314.69,23314.69,0.0,0.0
2018-03-22 10-PM,DASHRUR,23314.69,23314.69,23314.69,23314.69,0.0,0.0
2018-03-22 09-PM,DASHRUR,22623.67,23394.69,22418.29,23314.69,0.06664,1510.46
2018-03-22 08-PM,DASHRUR,23387.35,23401.24,22600.26,22623.67,0.04601,1053.89
2018-03-22 07-PM,DASHRUR,23404.44,23404.44,23056.26,23387.35,0.04711,1086.5
2018-03-22 06-PM,DASHRUR,23177.42,23404.44,23170,23404.44,0.1989,4612.84
2018-03-22 05-PM,DASHRUR,22828.17,23177.42,22268.83,23177.42,1.03,23696.8
2018-03-22 04-PM,DASHRUR,22495.83,23177.43,22265,22828.17,1.06,24279.56
2018-03-22 03-PM,DASHRUR,22890.7,23406.93,22495.83,22495.83,0.2111,4927.52
2018-03-22 02-PM,DASHRUR,23455.89,23455.89,22890.7,22890.7,0.1088,2527.9
2018-03-22 01-PM,DASHRUR,23364.31,23469.9,23143.27,23455.89,0.03641,851.36
2018-03-22 12-PM,DASHRUR,23305.82,23412.88,23272.11,23364.31,0.3513,8194.27
2018-03-22 11-AM,DASHRUR,23566.91,23566.91,23305.82,23305.82,0.8574,20182.31
2018-03-22 10-AM,DASHRUR,23643.34,23652.84,23396.11,23566.91,1.32,31238.19
2018-03-22 09-AM,DASHRUR,24131.74,24392.35,23643.34,23643.34,0.4879,11584.58
2018-03-22 08-AM,DASHRUR,24218.27,24258.7,24117.88,24131.74,0.01474,357.22
2018-03-22 07-AM,DASHRUR,24392.42,24392.42,23988.35,24218.27,0.5361,12956.74
2018-03-22 06-AM,DASHRUR,24576.01,24576.01,24322.76,24392.42,0.02642,644.41
2018-03-22 05-AM,DASHRUR,24432.19,24592.71,24322.76,24576.01,0.06314,1546.83
2018-03-22 04-AM,DASHRUR,24322.76,24432.19,24322.76,24432.19,0.006394,155.54
2018-03-22 03-AM,DASHRUR,24322.79,24322.79,24322.76,24322.76,0.0001227,2.99
2018-03-22 02-AM,DASHRUR,24322.76,24323.07,24322.76,24322.79,0.02227,541.67
2018-03-22 01-AM,DASHRUR,24345.97,24799.73,24322.76,24322.76,0.03863,943.85
2018-03-22 12-AM,DASHRUR,24210.48,24370.68,24210.48,24345.97,0.02285,556.52
2018-03-21 11-PM,DASHRUR,24147.23,24312.79,24147.23,24210.48,0.07105,1727.25
2018-03-21 10-PM,DASHRUR,24047.16,24380.14,24047.16,24147.23,0.06308,1523.25
2018-03-21 09-PM,DASHRUR,24178.66,24385.07,24047.16,24047.16,0.09414,2275.02
2018-03-21 08-PM,DASHRUR,24332.59,24387.07,24052.74,24178.66,0.08998,2192.12
2018-03-21 07-PM,DASHRUR,24252.3,24677.14,24044.91,24332.59,1.1,27098.36
2018-03-21 06-PM,DASHRUR,24083.89,24252.3,24044.91,24252.3,0.3557,8576.57
2018-03-21 05-PM,DASHRUR,24900,24900,23725.91,24083.89,2.28,54984.72
2018-03-21 04-PM,DASHRUR,25427.84,25520.47,24900,24900,0.2459,6187.17
2018-03-21 03-PM,DASHRUR,24999.73,25427.84,24897.65,25427.84,0.131,3317.92
2018-03-21 02-PM,DASHRUR,24668.48,24999.73,24668.48,24999.73,0.4718,11788.51
2018-03-21 01-PM,DASHRUR,25042.91,25042.91,24668.48,24668.48,0.1089,2707.12
2018-03-21 12-PM,DASHRUR,25068.08,25218.72,25042.91,25042.91,0.6793,17058.8
2018-03-21 11-AM,DASHRUR,25042.91,25258,25042.91,25068.08,0.5248,13164.04
2018-03-21 10-AM,DASHRUR,24603.83,25265.27,24585.88,25042.91,3.92,98631.88
2018-03-21 09-AM,DASHRUR,24703.43,24703.43,24306.86,24603.83,0.4331,10645.6
2018-03-21 08-AM,DASHRUR,24703.41,24703.43,24308.77,24703.43,0.08845,2157.4
2018-03-21 07-AM,DASHRUR,24761.29,24777.55,24540.06,24703.41,0.1242,3058.03
2018-03-21 06-AM,DASHRUR,24492.73,24762.44,24443.84,24761.29,0.1596,3926.59
2018-03-21 05-AM,DASHRUR,24179.06,24578.38,24179.06,24492.73,0.09748,2387.91
2018-03-21 04-AM,DASHRUR,24046.46,24413.54,24046.46,24179.06,0.2443,5912.9
2018-03-21 03-AM,DASHRUR,24400.66,24402.05,24046.46,24046.46,0.1675,4042.58
2018-03-21 02-AM,DASHRUR,24155.91,24400.66,24155.91,24400.66,0.02806,682.69
2018-03-21 01-AM,DASHRUR,24707.98,24707.98,24155.29,24155.91,0.04976,1202.25
2018-03-21 12-AM,DASHRUR,24707.98,24707.98,24707.98,24707.98,0.0,0.0
2018-03-20 11-PM,DASHRUR,24816.94,24816.94,24463.07,24707.98,0.1465,3608.24
2018-03-20 10-PM,DASHRUR,24637.35,24900,24637.35,24816.94,0.5117,12730.49
2018-03-20 09-PM,DASHRUR,24550.74,24899,24380.53,24637.35,0.5701,14142.2
2018-03-20 08-PM,DASHRUR,24497.57,24550.74,24216.35,24550.74,0.4002,9801.0
2018-03-20 07-PM,DASHRUR,24359.76,24500.02,24164.88,24497.57,0.1561,3816.77
2018-03-20 06-PM,DASHRUR,24021.43,24405.71,23856.86,24359.76,0.4784,11506.34
2018-03-20 05-PM,DASHRUR,23841.95,24030.8,23697.52,24021.43,0.2617,6237.89
2018-03-20 04-PM,DASHRUR,23194.01,24034.22,23194.01,23841.95,0.1425,3385.33
2018-03-20 03-PM,DASHRUR,22890.28,23377.85,22890.28,23194.01,0.2811,6500.09
2018-03-20 02-PM,DASHRUR,23075.32,23075.32,22890.28,22890.28,0.2392,5515.55
2018-03-20 01-PM,DASHRUR,22920.03,23075.32,22758.53,23075.32,0.779,17909.24
2018-03-20 12-PM,DASHRUR,23075.32,23075.32,22920.03,22920.03,1.35,31188.45
2018-03-20 11-AM,DASHRUR,22965.06,23075.32,22759.56,23075.32,1.15,26472.46
2018-03-20 10-AM,DASHRUR,23078.54,23078.54,22965.06,22965.06,0.07091,1630.52
2018-03-20 09-AM,DASHRUR,22965.06,23078.54,22965.06,23078.54,0.302,6937.61
2018-03-20 08-AM,DASHRUR,23600.02,23600.02,22965.06,22965.06,0.06769,1583.61
2018-03-20 07-AM,DASHRUR,24049.95,24049.95,23600.02,23600.02,0.02492,590.72
2018-03-20 06-AM,DASHRUR,23903.68,24049.98,23182.42,24049.95,0.7768,18412.14
2018-03-20 05-AM,DASHRUR,24285.85,24521.36,23903.68,23903.68,0.1822,4394.26
2018-03-20 04-AM,DASHRUR,23571,24414.37,23571,24285.85,0.1981,4790.69
2018-03-20 03-AM,DASHRUR,23357.85,23571,23357.85,23571,0.1132,2662.17
2018-03-20 02-AM,DASHRUR,23493.65,23493.65,23357.85,23357.85,0.03683,860.35
2018-03-20 01-AM,DASHRUR,23493.65,23493.65,23493.65,23493.65,0.0,0.0
2018-03-20 12-AM,DASHRUR,23446.76,23493.65,23291.57,23493.65,0.0841,1972.1
2018-03-19 11-PM,DASHRUR,22893.14,23446.76,22736.21,23446.76,0.8526,19685.24
2018-03-19 10-PM,DASHRUR,22518.56,23373.98,22419.3,22893.14,1.07,24506.92
2018-03-19 09-PM,DASHRUR,22758.08,22758.08,22509.61,22518.56,0.004514,101.7
2018-03-19 08-PM,DASHRUR,22594.98,22863.63,22125.51,22758.08,1.54,34882.4
2018-03-19 07-PM,DASHRUR,22637.71,22835.71,22112.88,22594.98,1.34,30439.96
2018-03-19 06-PM,DASHRUR,22601,22637.71,22152.99,22637.71,0.81,18109.84
2018-03-19 05-PM,DASHRUR,23309.02,23452.91,22601,22601,1.1,25137.02
2018-03-19 04-PM,DASHRUR,22996.32,23533.17,22637.72,23309.02,1.75,40303.02
2018-03-19 03-PM,DASHRUR,23000,23000,22633.36,22996.32,0.7963,18137.13
2018-03-19 02-PM,DASHRUR,22989.67,23000,22392.7,23000,0.3913,8917.82
2018-03-19 01-PM,DASHRUR,22470.62,23000,21777.14,22989.67,1.62,35985.65
2018-03-19 12-PM,DASHRUR,22200,22495.83,21788.88,22470.62,0.5878,12892.7
2018-03-19 11-AM,DASHRUR,20890.79,22200,20890.79,22200,0.7465,15932.19
2018-03-19 10-AM,DASHRUR,21351.91,21351.91,20757.06,20890.79,0.931,19524.21
2018-03-19 09-AM,DASHRUR,22238.4,22239.41,21351.91,21351.91,0.6597,14195.99
2018-03-19 08-AM,DASHRUR,22218.44,22241.91,21880.82,22238.4,0.02461,541.59
2018-03-19 07-AM,DASHRUR,22218.09,22218.44,22029.66,22218.44,0.6223,13826.23
2018-03-19 06-AM,DASHRUR,21713.96,22219.78,21482.74,22218.09,0.1767,3821.57
2018-03-19 05-AM,DASHRUR,22011,22244.44,21713.96,21713.96,0.3738,8167.27
2018-03-19 04-AM,DASHRUR,22010.83,22020,22010.83,22011,2.75,60581.49
2018-03-19 03-AM,DASHRUR,21834.23,22010.83,21834.23,22010.83,0.002414,53.14
2018-03-19 02-AM,DASHRUR,22263.35,22263.35,21834.23,21834.23,0.2067,4594.9
2018-03-19 01-AM,DASHRUR,22788.22,23344.56,22263.35,22263.35,0.2594,5892.64
2018-03-19 12-AM,DASHRUR,23354.97,23361.59,22788.04,22788.22,0.8658,20058.47
2018-03-18 11-PM,DASHRUR,22830.45,23361.59,22700,23354.97,2.06,46964.59
2018-03-18 10-PM,DASHRUR,22400,22846.14,22061.77,22830.45,0.7697,17533.53
2018-03-18 09-PM,DASHRUR,20324.78,22400,20324.78,22400,0.511,10964.04
2018-03-18 08-PM,DASHRUR,21106.87,21106.87,20102.92,20324.78,0.003162,63.72
2018-03-18 07-PM,DASHRUR,21098.52,21106.87,20524.84,21106.87,0.0003092,6.47
2018-03-18 06-PM,DASHRUR,20162.4,21106.87,20162.4,21098.52,0.3884,7971.16
2018-03-18 05-PM,DASHRUR,19324.82,20478.89,19000,20162.4,2.05,39829.99
2018-03-18 04-PM,DASHRUR,19803.62,19998,19324.8,19324.82,0.622,12227.98
2018-03-18 03-PM,DASHRUR,20461,20772.42,19803.62,19803.62,1.19,23987.84
2018-03-18 02-PM,DASHRUR,21341.75,21810.25,20200.94,20461,0.1395,2878.96
2018-03-18 01-PM,DASHRUR,21400.18,21826.45,21324.73,21341.75,1.09,23311.24
2018-03-18 12-PM,DASHRUR,21400.18,21544.74,21229.77,21400.18,1.06,22704.78
2018-03-18 11-AM,DASHRUR,21170.25,21400.18,20984.6,21400.18,1.2,25715.75
2018-03-18 10-AM,DASHRUR,21400.18,21400.18,21046.12,21170.25,0.6459,13621.27
2018-03-18 09-AM,DASHRUR,21008.91,21400.18,20984.6,21400.18,0.9231,19643.93
2018-03-18 08-AM,DASHRUR,21207.61,21207.61,21008.91,21008.91,0.7953,16717.29
2018-03-18 07-AM,DASHRUR,21219.47,21219.47,20984.58,21207.61,0.8149,17141.39
2018-03-18 06-AM,DASHRUR,21021,21362.37,21021,21219.47,0.2583,5467.62
2018-03-18 05-AM,DASHRUR,21650.46,21650.46,21021,21021,0.1314,2802.5
2018-03-18 04-AM,DASHRUR,21270.11,21650.46,21270.11,21650.46,0.02334,501.52
2018-03-18 03-AM,DASHRUR,21622.11,21678.97,21021,21270.11,0.7407,15750.16
2018-03-18 02-AM,DASHRUR,21545.29,21903.01,21545.29,21622.11,1.27,27418.32
2018-03-18 01-AM,DASHRUR,21791.08,22434.14,21545.29,21545.29,0.1708,3827.36
2018-03-18 12-AM,DASHRUR,22200,22200,21791.08,21791.08,1.09,23857.57
2018-03-17 11-PM,DASHRUR,22562.34,22562.34,22200,22200,0.359,7993.92
2018-03-17 10-PM,DASHRUR,22565.93,22565.93,22550,22562.34,0.01114,251.32
2018-03-17 09-PM,DASHRUR,22173.07,22565.93,22100,22565.93,0.6088,13553.76
2018-03-17 08-PM,DASHRUR,22519.49,22570.81,22104.2,22173.07,0.1504,3392.69
2018-03-17 07-PM,DASHRUR,22375.82,22528.52,22104.22,22519.49,0.33,7387.76
2018-03-17 06-PM,DASHRUR,22287,22673.36,22142.76,22375.82,0.07036,1571.32
2018-03-17 05-PM,DASHRUR,22687.18,22687.18,22287,22287,0.1112,2495.11
2018-03-17 04-PM,DASHRUR,22532.06,22687.18,22507.13,22687.18,0.1142,2569.62
2018-03-17 03-PM,DASHRUR,23177.47,23466.3,22400.78,22532.06,0.6608,15151.46
2018-03-17 02-PM,DASHRUR,23614.82,23614.82,23177.47,23177.47,0.2411,5617.15
2018-03-17 01-PM,DASHRUR,23672.23,23967.21,23614.82,23614.82,0.003953,93.59
2018-03-17 12-PM,DASHRUR,23867.12,23959.81,23672.23,23672.23,0.1503,3569.82
2018-03-17 11-AM,DASHRUR,23867.12,23867.12,23700,23867.12,0.4054,9650.71
2018-03-17 10-AM,DASHRUR,24143.96,24251.37,23867.12,23867.12,0.9902,23750.9
2018-03-17 09-AM,DASHRUR,24167.56,24179.11,23974.86,24143.96,0.4951,11920.58
2018-03-17 08-AM,DASHRUR,24155.56,24700,24021.18,24167.56,1.09,26632.88
2018-03-17 07-AM,DASHRUR,24155.56,24155.56,24155.56,24155.56,0.0,0.0
2018-03-17 06-AM,DASHRUR,24185.23,24710,24155.49,24155.56,0.03025,746.49
2018-03-17 05-AM,DASHRUR,24149.04,24707.79,24149.04,24185.23,0.3043,7454.12
2018-03-17 04-AM,DASHRUR,24149.03,24149.04,24149.03,24149.04,0.003408,82.29
2018-03-17 03-AM,DASHRUR,24149.03,24149.03,24026.64,24149.03,0.1782,4301.63
2018-03-17 02-AM,DASHRUR,24198.8,24609.93,24149.03,24149.03,0.9434,23033.03
2018-03-17 01-AM,DASHRUR,24578.96,24578.96,24153.31,24198.8,0.5008,12096.84
2018-03-17 12-AM,DASHRUR,24600.61,24600.61,24578.96,24578.96,0.01233,303.2
2018-03-16 11-PM,DASHRUR,24149.03,24609.81,24149.03,24600.61,0.04747,1167.83
2018-03-16 10-PM,DASHRUR,24580.14,24609.76,24149.03,24149.03,0.9254,22404.34
2018-03-16 09-PM,DASHRUR,24098.44,24580.14,24098.44,24580.14,0.0002067,5.08
2018-03-16 08-PM,DASHRUR,24606.87,24606.87,24090.76,24098.44,0.02167,527.14
2018-03-16 07-PM,DASHRUR,24288.28,24606.87,23972.69,24606.87,0.4516,10904.36
2018-03-16 06-PM,DASHRUR,23940.05,24288.28,23940.05,24288.28,0.001959,47.58
2018-03-16 05-PM,DASHRUR,23890.89,24288.3,23890.89,23940.05,0.1163,2779.19
2018-03-16 04-PM,DASHRUR,24356.34,24607.76,23885.39,23890.89,0.2092,5080.4
2018-03-16 03-PM,DASHRUR,24275.4,24356.34,24208.87,24356.34,0.07934,1921.85
2018-03-16 02-PM,DASHRUR,24553.31,24610.95,24275.35,24275.4,0.5993,14577.27
2018-03-16 01-PM,DASHRUR,23672.67,24553.31,23672.67,24553.31,0.6253,15148.26
2018-03-16 12-PM,DASHRUR,23930.56,23930.56,23672.67,23672.67,0.1953,4632.0
2018-03-16 11-AM,DASHRUR,24164.88,24164.88,23792.82,23930.56,0.5702,13643.18
2018-03-16 10-AM,DASHRUR,24010,24259.6,24010,24164.88,0.7429,17950.52
2018-03-16 09-AM,DASHRUR,24260.95,24590.86,24010,24010,0.1014,2444.74
2018-03-16 08-AM,DASHRUR,24319.12,24595.42,24260.95,24260.95,1.07,26104.9
2018-03-16 07-AM,DASHRUR,24610.95,24610.95,24319.12,24319.12,0.5629,13823.1
2018-03-16 06-AM,DASHRUR,24791.52,24791.52,24610.95,24610.95,0.2154,5301.48
2018-03-16 05-AM,DASHRUR,24613.36,24791.52,24229.11,24791.52,0.6577,16197.93
2018-03-16 04-AM,DASHRUR,24500.71,24613.36,24490.38,24613.36,3.56,87116.88
2018-03-16 03-AM,DASHRUR,24163.28,24500.71,24010,24500.71,0.01731,419.03
2018-03-16 02-AM,DASHRUR,24163.28,24163.28,24163.28,24163.28,0.0,0.0
2018-03-16 01-AM,DASHRUR,24358.96,24358.96,24163.28,24163.28,0.000115,2.78
2018-03-16 12-AM,DASHRUR,24686.95,24686.95,24358.96,24358.96,0.1682,4104.31
2018-03-15 11-PM,DASHRUR,24721.88,24787.82,24396.27,24686.95,0.3344,8160.28
2018-03-15 10-PM,DASHRUR,24395.89,24721.88,24395.89,24721.88,0.0001042,2.58
2018-03-15 09-PM,DASHRUR,24800.95,24800.95,24395.89,24395.89,0.03999,975.48
2018-03-15 08-PM,DASHRUR,24644.83,24800.95,24372.83,24800.95,0.2767,6778.86
2018-03-15 07-PM,DASHRUR,24804.99,24805.02,24510.77,24644.83,0.4489,11125.52
2018-03-15 06-PM,DASHRUR,24583.39,24805.02,24010,24804.99,1.32,31963.74
2018-03-15 05-PM,DASHRUR,24123.2,24916.89,24123.2,24583.39,0.3718,9257.01
2018-03-15 04-PM,DASHRUR,24586.54,24586.54,24123.2,24123.2,0.102,2487.18
2018-03-15 03-PM,DASHRUR,25426.09,25589.64,24359.76,24586.54,0.3546,8836.65
2018-03-15 02-PM,DASHRUR,25169.43,25426.09,25000,25426.09,1.62,41072.96
2018-03-15 01-PM,DASHRUR,25166.07,25595.65,25166.07,25169.43,0.542,13871.72
2018-03-15 12-PM,DASHRUR,25147.4,25384.51,25001.17,25166.07,0.1395,3517.33
2018-03-15 11-AM,DASHRUR,25194.73,25194.73,24645.5,25147.4,0.2778,6938.06
2018-03-15 10-AM,DASHRUR,25558.55,25558.55,25154.88,25194.73,0.4932,12483.19
2018-03-15 09-AM,DASHRUR,24810.15,25780.36,24810.15,25558.55,0.5288,13362.91
2018-03-15 08-AM,DASHRUR,23619.58,24903.53,23619.58,24810.15,0.1048,2550.09
2018-03-15 07-AM,DASHRUR,23900,23900,23220.95,23619.58,0.1451,3442.8
