Timezones are UTC,https://www.CryptoDataDownload.com
Date,Symbol,Open,High,Low,Close,Volume LTC,Volume RUR
2017-08-18,LTCRUR,2629.91,3000,2629.91,2856.7,720.32,2030665.52
2017-08-17,LTCRUR,2689.93,2792,2611.66,2629.91,845.8,2266842.02
2017-08-16,LTCRUR,2727,2786.07,2630.5,2689.93,558.79,1517487.59
2017-08-15,LTCRUR,2759.76,2785.1,2555.79,2727,756.28,2042170.7
2017-08-14,LTCRUR,2773,2822.07,2750,2759.76,596.81,1657655.81
2017-08-13,LTCRUR,2786.46,2915.86,2750,2773,723.88,2051696.87
2017-08-12,LTCRUR,2842.22,2980.43,2750,2786.46,601.31,1717704.44
2017-08-11,LTCRUR,2825,2890.9,2771.57,2842.22,541.77,1539321.31
2017-08-10,LTCRUR,2821.69,2836.5,2730,2825,276.1,768071.06
2017-08-09,LTCRUR,2900,2990.54,2692,2821.69,347.51,981689.22
2017-08-08,LTCRUR,2680,2900,2651,2900,303.99,823661.44
2017-08-07,LTCRUR,2715,2722.5,2653,2680,417.95,1126799.94
2017-08-06,LTCRUR,2754.36,2754.36,2638,2715,346.91,930465.24
2017-08-05,LTCRUR,2607,2758,2530,2689.69,496.64,1332010.6
2017-08-04,LTCRUR,2585,2615,2504,2607,559.1,1426724.68
2017-08-03,LTCRUR,2527,2585,2500,2585,542.45,1373683.64
2017-08-02,LTCRUR,2531.94,2574.1,2455,2527,562.41,1409709.88
2017-08-01,LTCRUR,2532,2599,2450,2531.94,470.81,1196617.37
2017-07-31,LTCRUR,2351,2629,2350,2532,468.45,1173800.05
2017-07-30,LTCRUR,2466,2599,2351,2351,244.45,610186.21
2017-07-29,LTCRUR,2416.13,2570,2300,2466,290.9,697715.25
2017-07-28,LTCRUR,2532,2570,2369.1,2416.13,416.2,1025875.27
2017-07-27,LTCRUR,2613,2675,2520,2532,370.13,958663.71
2017-07-26,LTCRUR,2622,2677,2580,2613,364.69,959985.12
2017-07-25,LTCRUR,2650.7,2710,2580,2622,448.65,1177360.54
2017-07-24,LTCRUR,2626,2760,2610,2650.7,815.63,2202523.84
2017-07-23,LTCRUR,2667.68,2723.79,2620,2626,329.1,871805.66
2017-07-22,LTCRUR,2679,2720,2606.08,2667.68,250.72,669721.05
2017-07-21,LTCRUR,2603.26,2756,2512,2679,250.71,671855.49
2017-07-20,LTCRUR,2500.72,2757,2456.68,2603.26,459.4,1204332.77
2017-07-19,LTCRUR,2673,2729.5,2452,2500.72,422.85,1096048.11
2017-07-18,LTCRUR,2718,2757,2571,2673,561.38,1512889.02
2017-07-17,LTCRUR,2649.73,2800,2466,2718,267.13,723864.63
2017-07-16,LTCRUR,2600,2649.73,2209,2649.73,197.62,492564.61
2017-07-15,LTCRUR,2690,2880,2419,2600,254.62,658848.26
2017-07-14,LTCRUR,2891,2990,2640,2690,282.09,803327.74
2017-07-13,LTCRUR,3005,3088,2860,2891,239.9,706314.15
2017-07-12,LTCRUR,3000,3146,2800,3005,198.34,589776.4
2017-07-11,LTCRUR,3002,3060,2740.34,3000,227.35,663554.83
2017-07-10,LTCRUR,3094.39,3200,3002,3002,151.47,466095.91
2017-07-09,LTCRUR,3295,3295,3002,3094.39,136.01,422507.55
2017-07-08,LTCRUR,2950,3295,2844.49,3295,264.63,808730.58
2017-07-07,LTCRUR,3091,3119,2852,2950,245.33,725007.67
2017-07-06,LTCRUR,3199,3200,3000,3091,181.3,557296.36
2017-07-05,LTCRUR,3295,3350,2977.17,3199,167.25,525093.93
2017-07-04,LTCRUR,2760,3300,2760,3295,278.66,823178.69
2017-07-03,LTCRUR,2463.5,2834,2460,2760,231.17,626304.74
2017-07-02,LTCRUR,2450,2550,2348.34,2463.5,79.43,194991.58
2017-07-01,LTCRUR,2487,2550,2360,2450,138.25,340060.51
2017-06-30,LTCRUR,2506,2598,2400.49,2487,121.84,302132.58
2017-06-29,LTCRUR,2564.26,2650,2437.25,2506,149.45,377029.07
2017-06-28,LTCRUR,2440,2615,2310,2564.26,142.9,357691.85
2017-06-27,LTCRUR,2460,2500,2200,2440,117.49,275565.75
2017-06-26,LTCRUR,2450,2623,2000,2460,214.76,503603.59
2017-06-25,LTCRUR,2655,2750,2450,2450,97.6,256240.0
2017-06-24,LTCRUR,2772,2837.78,2640,2655,242.54,670544.42
2017-06-23,LTCRUR,2820,2896,2770,2772,139.85,395795.17
2017-06-22,LTCRUR,2733.08,3200,2685.97,2820,262.04,743003.61
2017-06-21,LTCRUR,2650,2812,2500,2733.08,308.23,843523.17
2017-06-20,LTCRUR,2740,2829,2489,2650,203.26,537385.43
2017-06-19,LTCRUR,2634.41,2999.09,2487.84,2740,269.51,739094.02
2017-06-18,LTCRUR,2651,2704,2395,2634.41,112.14,293857.66
2017-06-17,LTCRUR,2070.8,2856,1910.8,2651,549.48,1300395.88
2017-06-16,LTCRUR,1875.85,2100,1710,2070.8,248.24,477291.37
2017-06-15,LTCRUR,1850,1941,1605,1875.85,147.74,260063.42
2017-06-14,LTCRUR,1736.5,1850,1736.5,1850,137.5,247376.52
2017-06-13,LTCRUR,1743,1778,1660,1736.5,90.08,156556.27
2017-06-12,LTCRUR,1941,1941,1660,1743,156.35,275092.9
2017-06-11,LTCRUR,1672,1941,1672,1941,196.16,347477.43
2017-06-10,LTCRUR,1720,1745,1671,1672,123.06,209519.47
2017-06-09,LTCRUR,1712.02,1750,1667.1,1720,83.77,143494.41
2017-06-08,LTCRUR,1620,1745,1560.2,1712.02,86.46,144627.0
2017-06-07,LTCRUR,1694.98,1705,1533,1620,106.37,175520.59
2017-06-06,LTCRUR,1686,1745,1610,1694.98,208.09,351815.52
2017-06-05,LTCRUR,1578,1774,1555.06,1686,168.53,279618.1
2017-06-04,LTCRUR,1560,1580.57,1532.5,1578,150.93,233268.21
2017-06-03,LTCRUR,1600,1635,1526,1560,108.99,170416.5
2017-06-02,LTCRUR,1699.1,1700,1560,1600,78.07,126010.53
2017-06-01,LTCRUR,1450,1700.88,1450,1699.1,99.58,161219.46
2017-05-31,LTCRUR,1435,1481.57,1370,1450,61.54,88108.27
2017-05-30,LTCRUR,1478,1507,1426,1435,84.76,125490.85
2017-05-29,LTCRUR,1310,1478,1310,1478,75.3,106998.13
2017-05-28,LTCRUR,1400,1608,1308,1310,64.54,91638.12
2017-05-27,LTCRUR,1609,1609,1306,1400,86.98,123580.3
2017-05-26,LTCRUR,1812,1856,1508,1609,63.54,107091.03
