Created on 08-07-2019,https://www.CryptoDataDownload.com
Date,Symbol,Open,High,Low,Close,Volume ETC,Volume KRW
2017-07-25,ETCKRW,17780,17850,16000,16780,1140883.53,19176707944.6
2017-07-24,ETCKRW,17880,17905,17570,17780,425888.89,7561224234.21
2017-07-23,ETCKRW,18300,18350,17550,17880,529934.79,9513858005.55
2017-07-22,ETCKRW,17760,18400,17600,18300,509238.6,9216648777.06
2017-07-21,ETCKRW,17960,18890,17125,17760,1599114.71,28836270617.81
2017-07-20,ETCKRW,16580,17970,16530,17960,1543902.51,26797324721.87
2017-07-19,ETCKRW,18810,18880,15500,16580,2023352.66,35619878524.73
2017-07-18,ETCKRW,17675,19800,16615,18810,3749793.8,67010180344.08
2017-07-17,ETCKRW,15925,18000,15040,17675,6550614.43,110050921844.78
2017-07-16,ETCKRW,16515,18000,12000,15925,6319713.96,98130423951.2
2017-07-15,ETCKRW,20205,20230,15600,16515,5778931.92,102377234862.43
2017-07-14,ETCKRW,21400,21675,19150,20205,3932931.74,80917051461.97
2017-07-13,ETCKRW,22900,24240,20020,21400,6194555.5,135883845863.88
2017-07-12,ETCKRW,17300,23500,16750,22900,8628941.53,180812720746.77
2017-07-11,ETCKRW,18195,18695,15100,17300,2671309.58,45721489393.36
2017-07-10,ETCKRW,19075,20390,16405,18195,2299534.25,44361132830.47
2017-07-09,ETCKRW,20085,20705,19000,19075,1101434.36,21859367606.77
2017-07-08,ETCKRW,19870,20195,17730,20085,1654591.09,31865357812.7
2017-07-07,ETCKRW,21115,21800,19870,19870,883953.89,18284647738.07
2017-07-06,ETCKRW,20770,22920,20500,21115,1080896.35,22901788363.9
2017-07-05,ETCKRW,21100,21180,20220,20770,605518.87,12605572312.14
2017-07-04,ETCKRW,20995,22200,20910,21100,1089161.91,23385839883.93
2017-07-03,ETCKRW,21110,21460,20740,20995,678254.31,14263061507.58
2017-07-02,ETCKRW,21185,21445,20180,21110,595255.7,12421014311.62
2017-07-01,ETCKRW,22050,22100,20850,21185,522855.67,11216794566.09
2017-06-30,ETCKRW,21790,22800,21740,22050,771804.29,17222891446.45
2017-06-29,ETCKRW,23070,23400,21205,21790,939707.57,21017766423.02
2017-06-28,ETCKRW,22780,23500,21160,23070,1798802.24,40263772852.47
2017-06-27,ETCKRW,24055,24480,19390,22780,3285994.23,72871516929.0
2017-06-26,ETCKRW,25255,26510,20200,24055,2878742.57,69115786736.45
2017-06-25,ETCKRW,24090,27000,23510,25255,1918800.38,49401673375.65
2017-06-24,ETCKRW,25295,25345,23700,24090,776277.53,19093960146.72
2017-06-23,ETCKRW,25150,25765,24710,25295,817203.53,20685796385.08
2017-06-22,ETCKRW,25150,25750,24130,25150,912770.94,22639636071.31
2017-06-21,ETCKRW,26300,26485,23500,25150,1578315.28,39738644959.8
2017-06-20,ETCKRW,26800,27200,25350,26300,1780957.5,47296698870.12
2017-06-19,ETCKRW,25420,27800,25420,26800,3217992.07,86430517953.58
2017-06-18,ETCKRW,25560,28600,24100,25420,5541426.96,146687945089.12
2017-06-17,ETCKRW,21345,29800,21235,25560,4732738.62,115092915766.96
2017-06-16,ETCKRW,21510,21595,20605,21345,1000624.07,21253392616.37
2017-06-15,ETCKRW,21890,22105,18600,21510,1952032.93,40363631724.81
2017-06-14,ETCKRW,23490,23800,20650,21890,1332483.59,30465608359.95
2017-06-13,ETCKRW,23720,24450,22300,23490,1363330.69,31825451795.1
2017-06-12,ETCKRW,23900,26000,21300,23720,2884143.66,69815782629.98
2017-06-11,ETCKRW,21650,25000,20105,23900,4828667.62,109845496757.93
2017-06-10,ETCKRW,19975,21650,19950,21650,1738278.91,35460659723.41
2017-06-09,ETCKRW,20205,20240,19850,19975,613453.46,12344885162.16
2017-06-08,ETCKRW,20515,20525,20140,20205,438483.8,8900565160.98
2017-06-07,ETCKRW,20450,21495,20005,20515,1436979.07,29741211922.19
2017-06-06,ETCKRW,20230,20800,20080,20450,676908.04,13765357953.38
2017-06-05,ETCKRW,20805,20885,19975,20230,598611.11,12192178082.27
2017-06-04,ETCKRW,19310,21370,19250,20805,915945.62,18821379319.25
2017-06-03,ETCKRW,21300,21395,18500,19310,951191.98,19091037476.79
2017-06-02,ETCKRW,21120,21770,20010,21300,819140.54,17392179437.34
2017-06-01,ETCKRW,22400,22700,20030,21120,972863.15,20879510105.94
2017-05-31,ETCKRW,24800,24950,21010,22400,2086265.3,47859493731.47
2017-05-30,ETCKRW,23145,25250,22615,24800,3558911.12,84736537449.1
2017-05-29,ETCKRW,23040,24000,20750,23145,3355065.42,74953869210.08
2017-05-28,ETCKRW,24700,28000,18700,23040,5892567.27,138293131083.44
2017-05-27,ETCKRW,22000,24950,13500,24700,7676869.51,142646997075.93
2017-05-26,ETCKRW,27300,29750,19000,22000,4874310.96,118067441829.14
2017-05-25,ETCKRW,38000,50000,18000,27300,5510650.66,198619842001.09
2017-05-24,ETCKRW,15600,39070,14840,38000,7941823.51,189422125624.77
2017-05-23,ETCKRW,12700,15990,12675,15600,1949936.06,26412676472.8
2017-05-22,ETCKRW,12750,13950,12150,12700,767728.0,9799182702.21
