Created on 08-07-2019,https://www.CryptoDataDownload.com
Date,Symbol,Open,High,Low,Close,Volume ETH,Volume MXN
2017-09-19,ETHMXN,5450,5499.97,5005.01,5233.93,1381.23,7277670.73
2017-09-18,ETHMXN,4783.88,5450,4782.11,5450,3328.18,17591542.51
2017-09-17,ETHMXN,4900,4929.99,4617,4783.88,555.62,2653070.2
2017-09-16,ETHMXN,5079.99,5247.76,4700.95,4900,1126.63,5640540.95
2017-09-15,ETHMXN,4051,5204.99,3800,5079.99,5587.56,25696431.5
2017-09-14,ETHMXN,5050,5193.83,3900,4051,4847.57,21349270.65
2017-09-13,ETHMXN,5320.02,5393.94,4600,5050,5761.6,28619604.19
2017-09-12,ETHMXN,5720,5870.98,5320.01,5320.02,2005.93,11253161.6
2017-09-11,ETHMXN,5744.57,5850,5600,5720,1385.03,7873881.91
2017-09-10,ETHMXN,5732.13,5845.76,5620,5744.57,489.27,2791731.18
2017-09-09,ETHMXN,5843.95,5897,5700,5732.13,493.12,2853705.45
2017-09-08,ETHMXN,6245,6245,5619,5843.95,2549.45,14955550.58
2017-09-07,ETHMXN,6228,6329.98,6043.01,6245,1541.38,9502419.3
2017-09-06,ETHMXN,6198.84,6400,6010.15,6228,2317.68,14491538.61
2017-09-05,ETHMXN,5998.99,6345.61,5500,6198.84,3114.97,18434667.01
2017-09-04,ETHMXN,6505.99,6505.99,5330.03,5998.99,6192.46,35732049.77
2017-09-03,ETHMXN,6289.81,6698,6201,6505.99,1262.16,8124449.48
2017-09-02,ETHMXN,7114,7129.99,5900,6289.81,4890.77,31340331.89
2017-09-01,ETHMXN,6900,7250,6900,7114,1883.42,13303632.68
2017-08-31,ETHMXN,6855,7000,6740,6900,1811.44,12486543.56
2017-08-30,ETHMXN,6575,6950.97,6450,6855,1938.17,13124730.31
2017-08-29,ETHMXN,6165,6648.99,6102.01,6575,2900.65,18510983.18
2017-08-28,ETHMXN,6000,6170,5900,6165,1575.65,9550736.9
2017-08-27,ETHMXN,5811,6000,5805,6000,911.66,5427554.4
2017-08-26,ETHMXN,5777,5868,5740,5811,617.01,3582091.14
2017-08-25,ETHMXN,5618.02,5879.99,5610.39,5777,1797.12,10386538.3
2017-08-24,ETHMXN,5650,5749,5551.01,5618.02,1150.66,6504370.31
2017-08-23,ETHMXN,5605,5792.99,5470,5650,1637.15,9254786.81
2017-08-22,ETHMXN,5699,5875,5255,5605,2638.61,14557657.97
2017-08-21,ETHMXN,5375,6022.1,5251.69,5699,5311.47,30344678.48
2017-08-20,ETHMXN,5269.42,5375,5161.01,5375,376.03,1989022.16
2017-08-19,ETHMXN,5190,5316.99,5115,5269.42,628.86,3273354.25
2017-08-18,ETHMXN,5299,5390,5050,5190,2010.49,10596291.14
2017-08-17,ETHMXN,5205.03,5398.9,5205.03,5299,1202.17,6390467.38
2017-08-16,ETHMXN,5147,5366,4925.56,5205.03,1980.03,10312267.07
2017-08-15,ETHMXN,5329.91,5368.89,4557.01,5147,4789.51,24150692.57
2017-08-14,ETHMXN,5183.02,5450,5183.02,5329.91,2321.57,12341640.71
2017-08-13,ETHMXN,5410,5499.99,5100,5183.02,1998.41,10508226.48
2017-08-12,ETHMXN,5400.11,5644,5320,5410,2095.77,11578633.71
2017-08-11,ETHMXN,5326.64,5479,5218.51,5400.11,1765.26,9409953.55
2017-08-10,ETHMXN,5200.01,5450,5050.01,5326.64,2206.36,11748096.53
2017-08-09,ETHMXN,5399,5650,4501.9,5200.01,8623.04,44840512.83
2017-08-08,ETHMXN,4739.99,5490,4650,5399,5505.04,28408457.79
2017-08-07,ETHMXN,4530,4744.97,4380.01,4739.99,3099.01,14154634.38
2017-08-06,ETHMXN,4299.95,4680,4250,4530,2446.66,10944590.61
2017-08-05,ETHMXN,3911,4500,3880,4299.95,4639.17,19473828.93
2017-08-04,ETHMXN,3959.88,3970,3817.01,3911,1716.26,6709467.02
2017-08-03,ETHMXN,3821,3963.24,3800,3959.88,1974.9,7737421.23
2017-08-02,ETHMXN,3879.92,3949.56,3752.86,3821,2590.5,10012651.46
2017-08-01,ETHMXN,3400,3977,3370,3879.92,4503.81,16799542.6
2017-07-31,ETHMXN,3379.99,3409.99,2700,3400,3957.25,12600483.31
2017-07-30,ETHMXN,3514.99,3548,3267.03,3379.99,1211.77,4103464.67
2017-07-29,ETHMXN,3261.56,3540,3063,3514.99,2510.96,8198420.94
2017-07-28,ETHMXN,3550,3592.43,3255,3261.56,3140.17,10611720.81
2017-07-27,ETHMXN,3589.49,3649,3500,3550,1019.74,3637575.64
2017-07-26,ETHMXN,3599.99,3710,3450,3589.49,1610.85,5735423.63
2017-07-25,ETHMXN,3812.27,3874.97,3300,3599.99,3999.81,14387143.66
2017-07-24,ETHMXN,3800.74,3950,3752.02,3812.27,1431.84,5510982.71
2017-07-23,ETHMXN,3806.99,3879,3700.1,3800.74,1875.43,7130602.64
2017-07-22,ETHMXN,3677,3820,3650,3806.99,892.22,3339878.24
2017-07-21,ETHMXN,3825.39,3940,3560,3677,2739.07,10273527.83
2017-07-20,ETHMXN,3350,4049.99,3350,3825.39,6648.43,25214578.79
2017-07-19,ETHMXN,3965,4220.36,3305,3350,7999.68,29966126.11
2017-07-18,ETHMXN,3344.99,4697.99,3100.01,3965,10708.29,41003296.5
2017-07-17,ETHMXN,2238.02,3350,2238.02,3344.99,7959.03,23259140.9
2017-07-16,ETHMXN,2918.06,2993.36,2000,2238.02,8492.12,21140106.74
2017-07-15,ETHMXN,3500,3544.45,2918.01,2918.06,3414.07,10699608.03
2017-07-14,ETHMXN,3660.01,3779.93,3204.99,3500,4843.39,16661698.96
2017-07-13,ETHMXN,3965.56,4109.95,3490.99,3660.01,2747.66,10211347.67
2017-07-12,ETHMXN,3500,4310,3320,3965.56,4599.51,17853406.45
2017-07-11,ETHMXN,3701,3899.99,3200,3500,4961.44,17726054.88
2017-07-10,ETHMXN,4354.02,4439.3,3393.69,3701,5594.25,21631510.67
2017-07-09,ETHMXN,4489.99,4599.99,4338.54,4354.02,359.55,1587435.91
2017-07-08,ETHMXN,4410,4569.49,4200.03,4489.99,1525.87,6691654.28
2017-07-07,ETHMXN,4843.14,4959.99,4400,4410,1960.7,9057454.3
2017-07-06,ETHMXN,4900.01,5093.83,4789.63,4843.14,1061.76,5184426.76
2017-07-05,ETHMXN,4979.99,5093.83,4750,4900.01,1964.17,9590212.96
2017-07-04,ETHMXN,5100,5289.99,4890,4979.99,1693.09,8568617.36
2017-07-03,ETHMXN,5174,5300,5005.51,5100,1264.57,6512700.49
2017-07-02,ETHMXN,4887.99,5592.81,4660.24,5174,1731.07,8884664.52
2017-07-01,ETHMXN,5100,5289.93,4610,4887.99,2104.27,10353786.93
2017-06-30,ETHMXN,5356,5575,5001,5100,2319.37,12226000.37
2017-06-29,ETHMXN,5701,5855,5310,5356,3524.28,19550346.15
2017-06-28,ETHMXN,4899.99,5900,4564.01,5701,5591.01,29552690.43
2017-06-27,ETHMXN,4700.03,4900,4001,4899.99,6754.99,30166764.66
2017-06-26,ETHMXN,5100,5350,3650,4700.03,10979.56,47950392.36
2017-06-25,ETHMXN,5429.98,5549.99,4500,5100,3977.91,19920331.05
2017-06-24,ETHMXN,5979,6060,5000,5429.98,3421.16,18769240.32
2017-06-23,ETHMXN,5870.01,6000,5857,5979,1587.12,9426221.75
2017-06-22,ETHMXN,6000,6299.98,5800,5870.01,2642.29,15930701.08
2017-06-21,ETHMXN,6550,6645,5601,6000,5383.57,32398763.35
2017-06-20,ETHMXN,6672.28,6789.63,6189,6550,2847.69,18586860.07
2017-06-19,ETHMXN,6648,6780,6524.04,6672.28,1293.73,8589382.25
2017-06-18,ETHMXN,6941.99,6972,6550,6648,1071.53,7244121.22
2017-06-17,ETHMXN,6710.09,6950,6610,6941.99,843.92,5750421.97
2017-06-16,ETHMXN,6698,6975,6523.01,6710.09,3223.99,21813046.51
2017-06-15,ETHMXN,6750,7099,4900.01,6698,12146.37,75543215.01
2017-06-14,ETHMXN,7558,7664.99,6300,6750,6789.75,48539356.55
2017-06-13,ETHMXN,7698,7850,7053,7558,5173.88,38982541.5
2017-06-12,ETHMXN,6197.94,7800,6105.02,7698,12904.52,91487729.22
2017-06-11,ETHMXN,6149,6500,5601.05,6197.94,3858.02,23824258.87
2017-06-10,ETHMXN,5220,6289.5,5210,6149,5982.51,34263057.23
2017-06-09,ETHMXN,4944.99,5299.99,4870,5220,3022.51,15349107.08
2017-06-08,ETHMXN,4870.03,4973,4707,4944.99,2737.95,13261326.25
2017-06-07,ETHMXN,4936.01,5100,4800,4870.03,3379.06,16782279.55
2017-06-06,ETHMXN,4584.94,5100,4530.07,4936.01,4031.75,19686764.24
2017-06-05,ETHMXN,4550.01,4600,4400,4584.94,2832.53,12782900.6
2017-06-04,ETHMXN,4211.07,4643.97,4201.26,4550.01,3146.73,14110863.55
2017-06-03,ETHMXN,4329,4329,4120.65,4211.07,962.89,4068870.37
2017-06-02,ETHMXN,4176,4355,4175.38,4329,1983.75,8454801.68
2017-06-01,ETHMXN,4439.99,4499.99,4005,4176,3810.37,16227959.69
2017-05-31,ETHMXN,4481.01,4579.99,4200,4439.99,3743.77,16510780.05
2017-05-30,ETHMXN,4000,4505,3870,4481.01,5322.96,22564087.39
2017-05-29,ETHMXN,3545,4100,3445.01,4000,3919.72,15024811.42
2017-05-28,ETHMXN,3050,3640,3050,3545,2254.26,7710089.43
2017-05-27,ETHMXN,3352.01,3506.99,2650,3050,5710.04,17470043.62
2017-05-26,ETHMXN,4067.99,4099.99,2828.36,3352.01,7808.5,27823684.03
2017-05-25,ETHMXN,4602,4747.99,3900,4067.99,7446.29,32118322.59
2017-05-24,ETHMXN,3785,4799.99,3732,4602,7660.33,33096620.53
2017-05-23,ETHMXN,3700,3848.99,3350,3785,6176.95,22463563.18
2017-05-22,ETHMXN,3048.99,4500,2915,3700,11874.32,43899461.84
2017-05-21,ETHMXN,2500.01,3065.95,2463.06,3048.99,2776.39,7749207.31
2017-05-20,ETHMXN,2643.99,2879.37,2500,2500.01,3495.3,9459865.89
2017-05-19,ETHMXN,1960,2648.99,1930.01,2643.99,6701.47,15540086.82
2017-05-18,ETHMXN,1821,1974.99,1787.01,1960,3970.39,7536222.35
2017-05-17,ETHMXN,1825.86,1825.86,1705.08,1821,2778.92,4932187.99
2017-05-16,ETHMXN,1814.9,1834.99,1760.31,1825.86,1649.15,2973432.17
2017-05-15,ETHMXN,1730.83,1840,1690.34,1814.9,2097.95,3751982.58
2017-05-14,ETHMXN,1725.34,1730.85,1668.04,1730.83,349.57,593865.09
2017-05-13,ETHMXN,1750,1768.58,1627.14,1725.34,983.28,1660000.96
2017-05-12,ETHMXN,1769.83,1814,1689,1750,2940.52,5144514.39
2017-05-11,ETHMXN,1752.01,1814,1705.05,1769.83,2957.91,5249121.14
2017-05-10,ETHMXN,1789,1859.97,1750,1752.01,2768.86,4962937.01
2017-05-09,ETHMXN,1749.93,1899.01,1440,1789,5811.62,9939089.33
2017-05-08,ETHMXN,1828.19,1859.99,1710,1749.93,3916.71,7000168.55
2017-05-07,ETHMXN,1898,1902,1800,1828.19,1642.18,3050243.49
2017-05-06,ETHMXN,1858.55,1923.99,1820,1898,1293.67,2417546.6
2017-05-05,ETHMXN,1947,1999,1800.01,1858.55,4525.47,8609974.87
2017-05-04,ETHMXN,1567.99,1950,1534.21,1947,8212.62,14829475.3
2017-05-03,ETHMXN,1520,1589,1475.01,1567.99,3058.16,4711681.3
2017-05-02,ETHMXN,1457.01,1594.35,1450,1520,3776.4,5734687.04
2017-05-01,ETHMXN,1539.9,1653.54,1414.02,1457.01,4663.25,7347525.23
2017-04-30,ETHMXN,1343,1540,1330.01,1539.9,2784.88,4051584.99
2017-04-29,ETHMXN,1375,1450,1310,1343,3250.17,4517679.29
2017-04-28,ETHMXN,1244.98,1380,1222,1375,4463.3,5833747.0
2017-04-27,ETHMXN,1022,1250,1015,1244.98,5401.34,6138126.52
2017-04-26,ETHMXN,957.42,1025,955.68,1022,3312.08,3300095.59
2017-04-25,ETHMXN,954.95,966,945,957.42,1045.7,1001406.04
2017-04-24,ETHMXN,940,958,930.01,954.95,1255.73,1191990.43
2017-04-23,ETHMXN,931.04,946,927,940,285.61,266291.57
2017-04-22,ETHMXN,938.98,949.99,930,931.04,378.0,355948.76
2017-04-21,ETHMXN,928.07,939,920,938.98,532.38,495743.08
2017-04-20,ETHMXN,920,940,906.01,928.07,1227.39,1132152.55
2017-04-19,ETHMXN,949.47,952,920,920,934.92,877268.99
2017-04-18,ETHMXN,919,954.99,906.67,949.47,1671.11,1569555.1
2017-04-17,ETHMXN,907,920,896.02,919,799.46,729064.09
2017-04-16,ETHMXN,925.69,934.47,891,907,290.54,264092.84
2017-04-15,ETHMXN,885,938.77,882.01,925.69,509.89,465342.05
2017-04-14,ETHMXN,949.95,949.95,880.05,885,758.7,691297.4
2017-04-13,ETHMXN,881.01,958,881.01,949.95,3497.51,3240369.55
2017-04-12,ETHMXN,835.51,905,821.03,881.01,3050.23,2641344.81
2017-04-11,ETHMXN,836.14,842.99,810,835.51,1307.91,1079762.5
2017-04-10,ETHMXN,817.3,839.99,804.11,836.14,1065.55,875023.03
2017-04-09,ETHMXN,845.31,859.47,805.03,817.3,852.82,708872.29
2017-04-08,ETHMXN,810.02,869.99,810.02,845.31,1673.06,1415662.1
2017-04-07,ETHMXN,841,859.6,788.88,810.02,3254.48,2649073.95
2017-04-06,ETHMXN,899.99,910,815.01,841,5034.67,4353170.98
2017-04-05,ETHMXN,880.97,937,870,899.99,3178.78,2863277.19
2017-04-04,ETHMXN,855.01,943,815.01,880.97,4571.3,4010795.8
2017-04-03,ETHMXN,937.17,960.95,855.01,855.01,3999.26,3575569.96
2017-04-02,ETHMXN,960.02,989.99,912,937.17,1816.3,1723333.0
2017-04-01,ETHMXN,950,1000,936,960.02,3120.59,3025748.76
2017-03-31,ETHMXN,1004,1004,881.01,950,4664.69,4388304.33
2017-03-30,ETHMXN,990.03,1006.93,974.02,1004,1833.5,1820110.84
2017-03-29,ETHMXN,971.97,1010,960,990.03,2509.67,2491914.1
2017-03-28,ETHMXN,940,985.01,916.15,971.97,2661.23,2544629.51
2017-03-27,ETHMXN,984.69,989.97,935,940,1513.24,1451288.66
2017-03-26,ETHMXN,973,991,936.04,984.69,1641.15,1596271.81
2017-03-25,ETHMXN,981.01,1021.98,900,973,5216.69,4990802.52
2017-03-24,ETHMXN,834,1096.81,821.23,981.01,8889.09,8379859.29
2017-03-23,ETHMXN,823.84,869.99,781,834,2576.05,2136248.54
2017-03-22,ETHMXN,838.01,858.99,780,823.84,2639.83,2162289.8
2017-03-21,ETHMXN,857,887,820,838.01,2761.81,2364970.98
2017-03-20,ETHMXN,851,890,801.1,857,2159.23,1849573.58
2017-03-19,ETHMXN,680,890,669,851,4404.53,3564724.45
2017-03-18,ETHMXN,940,957.97,600,680,7893.1,6093808.5
2017-03-17,ETHMXN,928.01,1100,835.16,940,14723.06,14097195.15
2017-03-16,ETHMXN,680,965,680,928.01,16010.78,13085216.07
2017-03-15,ETHMXN,582.01,692.47,499.9,680,9384.64,5746383.8
2017-03-14,ETHMXN,574.47,600,561.39,582.01,2115.52,1236729.31
2017-03-13,ETHMXN,480,615.04,170,574.47,10665.2,5331691.35
2017-03-12,ETHMXN,435,1000,416.5,480,3747.39,1913753.35
2017-03-11,ETHMXN,405,2500,390,435,5341.94,2395415.07
2017-03-10,ETHMXN,384.99,25000,361,405,5368.62,3201130.32
2017-03-09,ETHMXN,350,391.09,335.01,384.99,1518.94,554832.37
2017-03-08,ETHMXN,403.97,407.11,350,350,2504.21,932968.86
2017-03-07,ETHMXN,405.17,418,395,403.97,2150.47,868918.82
2017-03-06,ETHMXN,402.58,424.98,395.11,405.17,1885.78,782193.49
2017-03-05,ETHMXN,382.21,413.25,380.01,402.58,584.58,235185.99
2017-03-04,ETHMXN,410,418.98,382.21,382.21,1393.75,559401.59
2017-03-03,ETHMXN,395,430,365.92,410,5178.38,2095949.71
2017-03-02,ETHMXN,349,417.89,340.01,395,5266.22,2095234.62
2017-03-01,ETHMXN,342,349,319,349,4068.38,1358383.71
2017-02-28,ETHMXN,320,349.22,313.15,342,2884.15,947947.81
2017-02-27,ETHMXN,290,320,284.95,320,2391.01,714665.85
2017-02-26,ETHMXN,280,298.98,269.53,290,1210.81,342372.48
2017-02-25,ETHMXN,275,281.99,268.02,280,654.07,178769.77
2017-02-24,ETHMXN,278.9,287.12,260,275,1844.04,501068.62
2017-02-23,ETHMXN,263.53,287.06,255.11,278.9,2114.42,570098.63
2017-02-22,ETHMXN,259,264.65,256.04,263.53,387.61,100936.42
2017-02-21,ETHMXN,260.61,264.89,251.06,259,1119.99,289841.47
2017-02-20,ETHMXN,263.45,267.3,260.61,260.61,662.39,174855.03
2017-02-19,ETHMXN,265.09,265.1,260.56,263.45,254.52,66680.68
2017-02-18,ETHMXN,265.99,265.99,260.4,265.09,105.19,27566.67
2017-02-17,ETHMXN,269.98,269.98,259,265.99,917.26,241385.28
2017-02-16,ETHMXN,262.97,269.99,258.83,269.98,818.15,215894.43
2017-02-15,ETHMXN,260.23,267.87,256.52,262.97,731.51,192951.03
2017-02-14,ETHMXN,227.03,267.95,227.03,263.66,3637.5,920718.72
2017-02-13,ETHMXN,230.21,236.97,220.02,227.03,473.12,108824.79
2017-02-12,ETHMXN,230.03,238.97,220,230.21,1185.8,269990.72
2017-02-11,ETHMXN,239.75,239.95,230.03,230.03,29.24,6914.57
2017-02-10,ETHMXN,242.96,242.96,228.16,239.75,357.61,83742.66
2017-02-09,ETHMXN,239.51,253.5,225,242.96,1150.63,272329.07
2017-02-08,ETHMXN,239.06,254,236.09,239.51,1235.48,302479.45
2017-02-07,ETHMXN,234,253.95,232.52,239.06,971.0,234829.01
2017-02-06,ETHMXN,239.29,239.29,232.52,234,93.4,21850.06
2017-02-05,ETHMXN,238.38,239.38,232.51,239.29,98.35,23220.88
2017-02-04,ETHMXN,230.99,240,227.11,238.38,899.19,211115.95
2017-02-03,ETHMXN,228,231,224.11,230.99,701.95,160089.92
2017-02-02,ETHMXN,226.82,228,221.11,228,480.77,108412.46
2017-02-01,ETHMXN,236.29,236.29,221.06,226.82,1186.08,268065.36
2017-01-31,ETHMXN,227.01,238,220.01,236.29,774.24,178122.27
2017-01-30,ETHMXN,234,236.95,227,227.01,534.32,123125.75
2017-01-29,ETHMXN,228.01,237.1,227.99,234,93.72,21560.5
2017-01-28,ETHMXN,237.18,238.25,228,228.01,520.28,121822.21
2017-01-27,ETHMXN,239.95,250,227.1,237.18,1244.37,295123.48
2017-01-26,ETHMXN,238.88,244.39,230.51,239.95,247.4,58317.41
2017-01-25,ETHMXN,232.99,250,227.02,238.88,565.92,136581.14
2017-01-24,ETHMXN,230.2,237.99,225.29,232.99,186.78,42778.51
2017-01-23,ETHMXN,248.78,248.78,230,230.2,344.24,80451.45
2017-01-22,ETHMXN,240,248.99,235.5,248.78,117.81,28457.13
2017-01-21,ETHMXN,237.6,249.94,237,240,153.67,37587.15
2017-01-20,ETHMXN,240,248.49,236.03,237.6,399.29,97258.7
2017-01-19,ETHMXN,234.19,242.48,231.06,240,285.53,68242.42
2017-01-18,ETHMXN,234.26,248.15,230,234.19,467.65,110683.46
2017-01-17,ETHMXN,239.99,248.98,225.23,234.26,458.77,109340.44
2017-01-16,ETHMXN,227,242,222,239.99,650.07,150805.98
2017-01-15,ETHMXN,234.93,234.99,225.7,227,33.07,7577.69
2017-01-14,ETHMXN,225.08,234.99,225.08,234.93,91.73,21005.25
2017-01-13,ETHMXN,221.63,240,221.63,225.08,448.63,103860.8
2017-01-12,ETHMXN,249.98,249.98,221,221.63,782.99,179137.99
2017-01-11,ETHMXN,247.2,259.99,220.01,249.98,1777.38,435940.38
2017-01-10,ETHMXN,242.5,255.98,242.5,247.2,776.37,193452.0
2017-01-09,ETHMXN,233.04,259.99,233.04,242.5,1185.01,298050.15
2017-01-08,ETHMXN,227.02,247,226.26,233.04,446.1,106061.72
2017-01-07,ETHMXN,220.01,250,216,227.02,727.47,167759.86
2017-01-06,ETHMXN,270,270,235,255.55,1271.19,322807.73
2017-01-05,ETHMXN,269.75,290,240,243,3357.31,889856.36
2017-01-04,ETHMXN,242.53,278,223.04,277.9,2575.22,655382.14
2017-01-03,ETHMXN,181.71,239.01,176.24,187.86,2032.69,432547.58
2017-01-02,ETHMXN,189.45,192.98,173,181.71,1863.94,337081.77
2017-01-01,ETHMXN,182.25,194.08,181.51,182.25,91.51,17124.7
2016-12-31,ETHMXN,197.4,197.5,180.04,197.4,99.77,18505.28
2016-12-30,ETHMXN,188.67,210,177,200,1003.95,191224.68
2016-12-29,ETHMXN,179.97,188.93,160.58,179.97,484.81,85940.56
2016-12-28,ETHMXN,154.03,171.9,151.15,157.12,622.3,101756.66
2016-12-27,ETHMXN,157.71,163.99,150.03,154.03,477.94,74489.4
2016-12-26,ETHMXN,159.77,169.81,157,157.5,353.62,56624.58
2016-12-25,ETHMXN,162.53,167.88,159.77,161,114.53,18450.58
2016-12-24,ETHMXN,162.51,169.98,162,162.51,76.68,12741.89
2016-12-23,ETHMXN,166.01,170,158,164.9,640.3,104403.7
2016-12-22,ETHMXN,166.02,184.89,162,171.95,566.32,93672.38
2016-12-21,ETHMXN,161.35,185,161.3,161.6,783.97,134761.87
2016-12-20,ETHMXN,174.58,174.9,161,161.04,449.25,73426.85
2016-12-19,ETHMXN,166.25,174.98,160.06,161.27,199.63,33464.67
2016-12-18,ETHMXN,162.62,168.12,162.62,164.17,10.11,1665.95
2016-12-17,ETHMXN,189,189,160,160.01,350.75,56693.28
2016-12-16,ETHMXN,165.02,189,160.5,162.22,437.48,75048.88
2016-12-15,ETHMXN,169.01,175.76,165,167.03,627.61,107004.34
2016-12-14,ETHMXN,170.31,175.8,170,174.4,112.15,19167.06
2016-12-13,ETHMXN,173,175.99,169.11,175.99,80.53,13863.66
2016-12-12,ETHMXN,172.29,176,166,172.54,338.04,59041.44
2016-12-11,ETHMXN,171.02,174.62,165.97,171.02,91.85,15654.68
2016-12-10,ETHMXN,180,181,172,172.01,199.31,34375.68
2016-12-09,ETHMXN,172.75,182.31,172,172.15,478.85,83637.03
2016-12-08,ETHMXN,180.81,184,172.63,172.75,109.32,19485.5
2016-12-07,ETHMXN,178.75,181.84,155.01,175,238.96,40008.55
2016-12-06,ETHMXN,155,165.94,129.2,155.9,1174.48,172033.25
2016-12-05,ETHMXN,156,169.96,146,155,843.38,132114.91
2016-12-04,ETHMXN,175.65,175.65,160,160,83.69,13459.57
2016-12-03,ETHMXN,175,175.65,160,175.65,93.69,15644.76
2016-12-02,ETHMXN,180.71,189.98,160,160,866.87,145234.32
2016-12-01,ETHMXN,177.38,194.99,177.25,188.01,234.26,42652.85
2016-11-30,ETHMXN,181,200,172.51,194.98,243.86,46778.62
2016-11-29,ETHMXN,203.2,203.23,169.02,197.6,404.65,73292.09
2016-11-28,ETHMXN,193,204.99,185.4,185.4,492.51,94890.14
2016-11-27,ETHMXN,196,203,193,193,410.57,80366.33
2016-11-26,ETHMXN,204.89,210,200.07,204.89,64.27,13009.23
2016-11-25,ETHMXN,218.76,218.76,201,201.03,717.6,146851.78
2016-11-24,ETHMXN,203.21,214.94,203.1,214.14,96.09,19830.94
2016-11-23,ETHMXN,214.97,214.98,204.02,210,123.2,25926.19
2016-11-22,ETHMXN,204,214.99,200.5,214.97,169.07,34840.61
2016-11-21,ETHMXN,201.18,209.96,201.18,201.18,43.59,8804.33
