Timezones are UTC,https://www.CryptoDataDownload.com
Date,Symbol,Open,High,Low,Close,Volume BTG,Volume USD
2018-04-20 04-PM,BTGUSD,65.56,65.75,64.39,65.6,42.03,2748.42
2018-04-20 03-PM,BTGUSD,66,66,65,65.56,17.8,1160.58
2018-04-20 02-PM,BTGUSD,65,66,63.76,66,34.91,2252.94
2018-04-20 01-PM,BTGUSD,65.12,65.12,63.4,65,10.69,692.32
2018-04-20 12-PM,BTGUSD,64.21,66.56,63.41,65.12,31.93,2081.9
2018-04-20 11-AM,BTGUSD,64,64.9,62.68,64.21,24.78,1592.07
2018-04-20 10-AM,BTGUSD,60.44,65.15,60.44,64,30.33,1912.66
2018-04-20 09-AM,BTGUSD,61.69,61.81,60.39,60.44,35.05,2125.19
2018-04-20 08-AM,BTGUSD,62.75,63.9,61.69,61.69,49.48,3082.75
2018-04-20 07-AM,BTGUSD,66,66.22,62.75,62.75,39.93,2552.04
2018-04-20 06-AM,BTGUSD,62.88,66.26,62,66,87.9,5640.93
2018-04-20 05-AM,BTGUSD,61.88,62.9,60,62.88,23.29,1448.5
2018-04-20 04-AM,BTGUSD,61.88,66.55,61.88,61.88,33.79,2152.09
2018-04-20 03-AM,BTGUSD,61.71,64,61.56,61.88,47.98,3035.14
2018-04-20 02-AM,BTGUSD,62.07,63.09,61.65,61.71,11.92,745.69
2018-04-20 01-AM,BTGUSD,63,63,62,62.07,3.1,194.71
2018-04-20 12-AM,BTGUSD,59.79,63,59.79,63,59.19,3692.54
2018-04-19 11-PM,BTGUSD,60.08,60.08,59.62,59.79,40.74,2436.05
2018-04-19 10-PM,BTGUSD,62.5,62.5,60.08,60.08,34.53,2120.8
2018-04-19 09-PM,BTGUSD,63,64,59.22,62.5,83.42,5140.72
2018-04-19 08-PM,BTGUSD,60.01,63,59.22,63,56.76,3452.27
2018-04-19 07-PM,BTGUSD,59.04,60.01,59.04,60.01,10.43,619.11
2018-04-19 06-PM,BTGUSD,60,60,58.85,59.04,11.58,684.13
2018-04-19 05-PM,BTGUSD,58.61,60,58.61,60,32.95,1961.63
2018-04-19 04-PM,BTGUSD,58,58.61,57.5,58.61,9.32,540.64
2018-04-19 03-PM,BTGUSD,58.26,58.27,57.11,58,2.82,162.28
2018-04-19 02-PM,BTGUSD,58.2,58.26,57.11,58.26,8.02,465.5
2018-04-19 01-PM,BTGUSD,56.56,58.2,56.54,58.2,6.6,375.83
2018-04-19 12-PM,BTGUSD,55.99,56.56,55.99,56.56,10.52,591.16
2018-04-19 11-AM,BTGUSD,55.99,55.99,55.55,55.99,13.91,775.92
2018-04-19 10-AM,BTGUSD,56,56,55.27,55.99,6.91,385.38
2018-04-19 09-AM,BTGUSD,56,56,55.16,56,6.34,352.8
2018-04-19 08-AM,BTGUSD,56.13,56.31,55.14,56,12.6,701.87
2018-04-19 07-AM,BTGUSD,56.31,56.31,55.82,56.13,7.75,435.58
2018-04-19 06-AM,BTGUSD,56.8,56.8,56.31,56.31,2.24,126.31
2018-04-19 05-AM,BTGUSD,56.75,57.37,56.75,56.8,2.65,151.44
2018-04-19 04-AM,BTGUSD,58.14,58.14,56.75,56.75,8.65,496.13
2018-04-19 03-AM,BTGUSD,57.27,58.25,57,58.14,3.84,222.65
2018-04-19 02-AM,BTGUSD,57.14,57.27,56.95,57.27,0.1391,7.94
2018-04-19 01-AM,BTGUSD,56.19,57.71,56.19,57.14,12.84,734.94
2018-04-19 12-AM,BTGUSD,56.5,56.5,55.86,56.19,3.97,223.95
2018-04-18 11-PM,BTGUSD,55.38,56.5,55.37,56.5,11.1,621.31
2018-04-18 10-PM,BTGUSD,56.35,56.35,55.38,55.38,7.97,446.4
2018-04-18 09-PM,BTGUSD,55.8,56.61,55.68,56.35,17.77,994.68
2018-04-18 08-PM,BTGUSD,55.07,56.3,54.37,55.8,24.63,1374.66
2018-04-18 07-PM,BTGUSD,54.26,55.07,54.06,55.07,1.42,77.64
2018-04-18 06-PM,BTGUSD,54.08,55.07,53.92,54.26,13.08,712.84
2018-04-18 05-PM,BTGUSD,53.7,54.9,53.7,54.08,34.54,1881.9
2018-04-18 04-PM,BTGUSD,53.31,53.86,53.31,53.7,2.77,148.65
2018-04-18 03-PM,BTGUSD,53.56,53.91,53.31,53.31,11.37,610.0
2018-04-18 02-PM,BTGUSD,53.31,53.56,53.31,53.56,1.85,99.22
2018-04-18 01-PM,BTGUSD,53.31,53.97,53.31,53.31,10.66,568.23
2018-04-18 12-PM,BTGUSD,52.95,53.31,52.95,53.31,1.51,80.25
2018-04-18 11-AM,BTGUSD,53.76,54.29,52.95,52.95,11.8,632.3
2018-04-18 10-AM,BTGUSD,54.25,54.25,53.76,53.76,4.71,253.88
2018-04-18 09-AM,BTGUSD,54.25,54.5,54.25,54.25,15.96,867.57
2018-04-18 08-AM,BTGUSD,54.4,54.79,54.25,54.25,1.5,81.91
2018-04-18 07-AM,BTGUSD,53.26,54.9,53.21,54.4,10.04,542.22
2018-04-18 06-AM,BTGUSD,53.32,53.32,52.6,53.26,2.0,106.09
2018-04-18 05-AM,BTGUSD,52.9,53.32,52.46,53.32,11.36,602.05
2018-04-18 04-AM,BTGUSD,52.37,52.9,52.37,52.9,1.15,60.65
2018-04-18 03-AM,BTGUSD,52.51,52.65,52.37,52.37,1.59,83.71
2018-04-18 02-AM,BTGUSD,52.89,52.91,52.37,52.51,1.91,100.54
2018-04-18 01-AM,BTGUSD,52.3,52.89,52.3,52.89,0.1538,8.13
2018-04-18 12-AM,BTGUSD,52.05,52.78,52.05,52.3,11.02,580.08
2018-04-17 11-PM,BTGUSD,53.59,53.6,52.05,52.05,97.78,5223.67
2018-04-17 10-PM,BTGUSD,52.35,53.59,52.05,53.59,38.72,2067.16
2018-04-17 09-PM,BTGUSD,52.8,52.88,52.09,52.35,4.91,259.66
2018-04-17 08-PM,BTGUSD,52.24,53.12,52.05,52.8,11.15,585.39
2018-04-17 07-PM,BTGUSD,53,53,52.24,52.24,22.24,1171.76
2018-04-17 06-PM,BTGUSD,53.26,54,53,53,11.03,591.99
2018-04-17 05-PM,BTGUSD,53.98,53.98,53.2,53.26,0.6045,32.49
2018-04-17 04-PM,BTGUSD,52.72,53.98,52.72,53.98,27.28,1460.41
2018-04-17 03-PM,BTGUSD,53,53.5,52.72,52.72,3.3,174.49
2018-04-17 02-PM,BTGUSD,53.97,53.97,53,53,5.72,304.54
2018-04-17 01-PM,BTGUSD,52.7,53.98,52.7,53.97,6.81,364.58
2018-04-17 12-PM,BTGUSD,52.7,53.3,52.61,52.7,7.92,417.86
2018-04-17 11-AM,BTGUSD,52.32,54,51.9,52.7,28.55,1499.77
2018-04-17 10-AM,BTGUSD,52.6,53.3,51.9,52.32,28.03,1459.43
2018-04-17 09-AM,BTGUSD,52.51,53.04,52.51,52.6,27.05,1423.87
2018-04-17 08-AM,BTGUSD,52.4,53.95,52.4,52.51,0.6624,35.22
2018-04-17 07-AM,BTGUSD,51.9,52.55,51.9,52.4,3.09,161.76
2018-04-17 06-AM,BTGUSD,52.33,53,51.9,51.9,20.77,1091.22
2018-04-17 05-AM,BTGUSD,52.33,53,52.33,52.33,8.94,472.36
2018-04-17 04-AM,BTGUSD,52.33,53,52.33,52.33,8.03,420.44
2018-04-17 03-AM,BTGUSD,52.33,53.23,52.33,52.33,1.8,94.46
2018-04-17 02-AM,BTGUSD,51.9,52.33,51.9,52.33,2.95,153.1
2018-04-17 01-AM,BTGUSD,53.17,53.17,51.9,51.9,0.365,18.97
2018-04-17 12-AM,BTGUSD,53.17,53.17,53.17,53.17,0.1457,7.75
2018-04-16 11-PM,BTGUSD,53.33,53.33,53.17,53.17,1.61,85.94
2018-04-16 10-PM,BTGUSD,53.29,53.53,53.29,53.33,14.46,771.22
2018-04-16 09-PM,BTGUSD,53.35,54.4,53.29,53.29,48.86,2639.54
2018-04-16 08-PM,BTGUSD,52.84,53.35,52.46,53.35,6.81,361.71
2018-04-16 07-PM,BTGUSD,51.97,53.28,51.97,52.84,13.33,706.95
2018-04-16 06-PM,BTGUSD,52.75,52.75,51.97,51.97,8.2,429.7
2018-04-16 05-PM,BTGUSD,53.37,53.37,52.24,52.75,9.01,473.94
2018-04-16 04-PM,BTGUSD,53.4,53.4,52.19,53.37,5.88,313.04
2018-04-16 03-PM,BTGUSD,51.94,53.4,51.9,53.4,44.24,2334.91
2018-04-16 02-PM,BTGUSD,50.08,51.94,49.86,51.94,13.67,690.04
2018-04-16 01-PM,BTGUSD,50.35,50.91,49.03,50.08,41.53,2097.96
2018-04-16 12-PM,BTGUSD,52,52.65,50.35,50.35,52.86,2722.29
2018-04-16 11-AM,BTGUSD,54,55.07,52,52,4.93,260.04
2018-04-16 10-AM,BTGUSD,51.52,54,51.52,54,28.88,1543.96
2018-04-16 09-AM,BTGUSD,51,51.57,50.74,51.52,18.5,947.25
2018-04-16 08-AM,BTGUSD,50.48,51,50.35,51,1.29,64.99
2018-04-16 07-AM,BTGUSD,50.75,50.75,49.94,50.48,8.05,405.55
2018-04-16 06-AM,BTGUSD,51,51,49.75,50.75,20.19,1020.01
2018-04-16 05-AM,BTGUSD,52.01,52.01,51,51,24.33,1244.11
2018-04-16 04-AM,BTGUSD,52,52.39,51.02,52.01,10.66,545.39
2018-04-16 03-AM,BTGUSD,52.27,52.27,51.07,52,6.0,312.98
2018-04-16 02-AM,BTGUSD,52.18,53.62,51.02,52.27,30.76,1606.13
2018-04-16 01-AM,BTGUSD,51.98,54.22,51.87,52.18,37.47,1971.63
2018-04-16 12-AM,BTGUSD,49,52.33,49,51.98,21.34,1080.78
2018-04-15 11-PM,BTGUSD,49.25,49.56,49,49,4.44,218.24
2018-04-15 10-PM,BTGUSD,49,49.56,49,49.25,7.05,346.38
2018-04-15 09-PM,BTGUSD,48.5,49.06,48.5,49,8.03,392.88
2018-04-15 08-PM,BTGUSD,48.85,48.85,48.07,48.5,23.45,1139.36
2018-04-15 07-PM,BTGUSD,49,49.14,48.52,48.85,5.75,279.83
2018-04-15 06-PM,BTGUSD,47.73,49.07,47.73,49,6.79,331.28
2018-04-15 05-PM,BTGUSD,48.33,48.36,46.79,47.73,50.69,2397.53
2018-04-15 04-PM,BTGUSD,48.34,48.57,47.63,48.33,16.11,777.75
2018-04-15 03-PM,BTGUSD,49.84,49.84,47.55,48.34,8.12,391.27
2018-04-15 02-PM,BTGUSD,49,49.84,48.49,49.84,18.2,901.16
2018-04-15 01-PM,BTGUSD,48.55,49.58,48.53,49,17.2,852.08
2018-04-15 12-PM,BTGUSD,48.36,48.55,47.63,48.55,15.1,726.33
2018-04-15 11-AM,BTGUSD,46.55,48.36,46.55,48.36,4.51,216.04
2018-04-15 10-AM,BTGUSD,46.8,47.5,46.55,46.55,2.47,116.28
2018-04-15 09-AM,BTGUSD,46.8,46.8,46.8,46.8,0.4542,21.26
2018-04-15 08-AM,BTGUSD,46.38,46.8,46.32,46.8,3.42,159.86
2018-04-15 07-AM,BTGUSD,45.99,46.95,45.99,46.38,18.9,882.3
2018-04-15 06-AM,BTGUSD,46.16,46.74,45.99,45.99,1.95,90.12
2018-04-15 05-AM,BTGUSD,46.56,46.56,46.16,46.16,3.96,183.49
2018-04-15 04-AM,BTGUSD,45.86,46.56,45.86,46.56,7.97,370.32
2018-04-15 03-AM,BTGUSD,45.86,45.86,45.86,45.86,0.0,0.0
2018-04-15 02-AM,BTGUSD,46.38,47.76,45.86,45.86,17.16,816.86
2018-04-15 01-AM,BTGUSD,46.38,46.38,46.38,46.38,2.37,109.75
2018-04-15 12-AM,BTGUSD,45.44,46.38,45.44,46.38,2.53,117.24
2018-04-14 11-PM,BTGUSD,45.6,45.6,45.44,45.44,1.06,48.37
2018-04-14 10-PM,BTGUSD,46.2,46.2,45.6,45.6,2.81,129.11
2018-04-14 09-PM,BTGUSD,45.43,47.86,45.43,46.2,11.65,538.28
2018-04-14 08-PM,BTGUSD,45.16,47.86,45.16,45.43,2.45,112.81
2018-04-14 07-PM,BTGUSD,48.65,48.65,45.16,45.16,1.48,67.3
2018-04-14 06-PM,BTGUSD,44.69,48.65,44.69,48.65,6.31,294.03
2018-04-14 05-PM,BTGUSD,43.98,45.56,43.98,44.69,35.92,1625.53
2018-04-14 04-PM,BTGUSD,45.15,45.15,43.98,43.98,0.0471,2.07
2018-04-14 03-PM,BTGUSD,44.86,45.15,43.99,45.15,3.08,136.54
2018-04-14 02-PM,BTGUSD,44.86,44.86,44.4,44.86,7.63,341.2
2018-04-14 01-PM,BTGUSD,44.78,44.86,44.5,44.86,4.33,194.03
2018-04-14 12-PM,BTGUSD,45.84,45.84,44.78,44.78,8.92,403.82
2018-04-14 11-AM,BTGUSD,45.84,46.46,45.84,45.84,1.29,59.06
2018-04-14 10-AM,BTGUSD,45.9,45.9,45.84,45.84,0.02323,1.06
2018-04-14 09-AM,BTGUSD,45.9,45.9,45.9,45.9,0.0,0.0
2018-04-14 08-AM,BTGUSD,46.08,46.16,45.9,45.9,5.66,260.81
2018-04-14 07-AM,BTGUSD,47.15,47.15,46.08,46.08,2.38,109.75
2018-04-14 06-AM,BTGUSD,47.15,47.15,45.82,47.15,1.14,53.44
2018-04-14 05-AM,BTGUSD,46.51,47.15,46.05,47.15,0.7458,34.96
2018-04-14 04-AM,BTGUSD,46.51,46.51,46.51,46.51,0.4426,20.58
2018-04-14 03-AM,BTGUSD,46.51,46.51,46.51,46.51,0.4041,18.79
2018-04-14 02-AM,BTGUSD,46.4,46.51,45.82,46.51,11.0,505.72
2018-04-14 01-AM,BTGUSD,46.75,46.75,45.56,46.4,1.68,77.9
2018-04-14 12-AM,BTGUSD,46.75,46.75,46.75,46.75,0.0,0.0
2018-04-13 11-PM,BTGUSD,45.55,46.75,45.55,46.75,9.48,435.94
2018-04-13 10-PM,BTGUSD,46.16,46.35,45.55,45.55,0.1929,8.79
2018-04-13 09-PM,BTGUSD,46.31,46.31,46.16,46.16,3.2,147.94
2018-04-13 08-PM,BTGUSD,48,48.59,46.16,46.31,13.91,649.66
2018-04-13 07-PM,BTGUSD,48.45,48.79,48,48,4.05,196.96
2018-04-13 06-PM,BTGUSD,48,48.51,48,48.45,15.6,753.77
2018-04-13 05-PM,BTGUSD,47.51,48,47.5,48,0.08507,4.08
2018-04-13 04-PM,BTGUSD,46.68,48,46.68,47.51,3.5,166.36
2018-04-13 03-PM,BTGUSD,47.21,47.89,46.68,46.68,15.21,717.61
2018-04-13 02-PM,BTGUSD,48.6,50,47.21,47.21,51.32,2518.7
2018-04-13 01-PM,BTGUSD,48.79,49.11,48.5,48.6,15.39,748.1
2018-04-13 12-PM,BTGUSD,48.94,50,48,48.79,20.69,1021.91
2018-04-13 11-AM,BTGUSD,48.05,48.94,47.41,48.94,9.38,451.02
2018-04-13 10-AM,BTGUSD,48.08,48.08,48.05,48.05,7.1,341.43
2018-04-13 09-AM,BTGUSD,48.99,49,48.06,48.08,18.8,907.25
2018-04-13 08-AM,BTGUSD,47.25,48.99,47.25,48.99,5.83,280.58
2018-04-13 07-AM,BTGUSD,46.8,47.25,45.5,47.25,7.12,333.01
2018-04-13 06-AM,BTGUSD,45.89,46.8,45.56,46.8,2.64,123.47
2018-04-13 05-AM,BTGUSD,46.05,46.85,45.25,45.89,2.33,109.28
2018-04-13 04-AM,BTGUSD,45.88,46.05,45.25,46.05,0.7883,36.12
2018-04-13 03-AM,BTGUSD,45.88,46.88,45.25,45.88,7.84,360.45
2018-04-13 02-AM,BTGUSD,45.88,45.88,45.88,45.88,3.37,154.48
2018-04-13 01-AM,BTGUSD,45.88,47.6,45.88,45.88,5.29,244.9
2018-04-13 12-AM,BTGUSD,47,47.6,45.88,45.88,8.07,378.88
2018-04-12 11-PM,BTGUSD,46.35,47,46.35,47,5.8,271.55
2018-04-12 10-PM,BTGUSD,46.01,47.5,46,46.35,8.98,417.34
2018-04-12 09-PM,BTGUSD,45,47.6,44.12,46.01,3.11,142.67
2018-04-12 08-PM,BTGUSD,43.34,45,43.34,45,5.24,234.63
2018-04-12 07-PM,BTGUSD,44.15,44.2,43.34,43.34,8.15,359.13
2018-04-12 06-PM,BTGUSD,44.14,44.15,43.14,44.15,1.47,63.89
2018-04-12 05-PM,BTGUSD,43.51,44.14,42.93,44.14,24.02,1046.65
2018-04-12 04-PM,BTGUSD,43.51,43.51,43.51,43.51,2.04,88.59
2018-04-12 03-PM,BTGUSD,44.15,44.17,43.51,43.51,1.36,59.26
2018-04-12 02-PM,BTGUSD,43.51,44.3,43.51,44.15,8.39,366.66
2018-04-12 01-PM,BTGUSD,43.51,44,43.51,43.51,11.18,487.75
2018-04-12 12-PM,BTGUSD,43.53,43.65,43.51,43.51,14.82,645.01
2018-04-12 11-AM,BTGUSD,41.5,43.53,41.5,43.53,17.66,742.44
2018-04-12 10-AM,BTGUSD,40.88,41.5,40.7,41.5,3.54,145.86
2018-04-12 09-AM,BTGUSD,41.5,41.7,40.88,40.88,4.78,198.15
2018-04-12 08-AM,BTGUSD,41.5,41.5,41.5,41.5,1.9,78.94
2018-04-12 07-AM,BTGUSD,41.46,41.75,41.46,41.5,0.4606,19.21
2018-04-12 06-AM,BTGUSD,42.76,42.79,41.43,41.46,0.9523,40.59
2018-04-12 05-AM,BTGUSD,41.51,42.76,41.51,42.76,1.64,70.02
2018-04-12 04-AM,BTGUSD,41.66,42.69,41.49,41.51,1.19,50.21
2018-04-12 03-AM,BTGUSD,42.6,42.6,41.58,41.66,2.25,93.5
2018-04-12 02-AM,BTGUSD,42.6,42.6,42.6,42.6,0.0,0.0
2018-04-12 01-AM,BTGUSD,41.46,42.6,41.46,42.6,0.1068,4.55
2018-04-12 12-AM,BTGUSD,41.44,41.46,41.44,41.46,0.03,1.24
2018-04-11 11-PM,BTGUSD,41.82,41.82,41.44,41.44,0.01385,0.5739
2018-04-11 10-PM,BTGUSD,41.81,41.82,41.81,41.82,1.04,43.5
2018-04-11 09-PM,BTGUSD,41.18,42.69,41.18,41.81,5.5,231.04
2018-04-11 08-PM,BTGUSD,42.21,42.21,41.18,41.18,2.07,85.37
2018-04-11 07-PM,BTGUSD,41.96,42.72,41.18,42.21,2.22,93.93
2018-04-11 06-PM,BTGUSD,41.2,41.96,41.18,41.96,2.54,106.45
2018-04-11 05-PM,BTGUSD,42.76,42.76,41.2,41.2,1.46,62.02
2018-04-11 04-PM,BTGUSD,43,43,42.76,42.76,7.53,323.64
2018-04-11 03-PM,BTGUSD,43,43.65,43,43,18.79,808.26
2018-04-11 02-PM,BTGUSD,41.86,43,41.86,43,5.14,220.23
2018-04-11 01-PM,BTGUSD,42,42.46,41.86,41.86,2.74,115.67
2018-04-11 12-PM,BTGUSD,40.6,42,40.6,42,2.73,114.53
2018-04-11 11-AM,BTGUSD,41.99,42.12,40.6,40.6,17.99,734.15
2018-04-11 10-AM,BTGUSD,41.25,41.99,41.25,41.99,2.25,93.57
2018-04-11 09-AM,BTGUSD,42.13,42.13,41.25,41.25,0.7055,29.1
2018-04-11 08-AM,BTGUSD,41.25,42.13,41.25,42.13,0.7383,30.53
2018-04-11 07-AM,BTGUSD,41.6,42.14,41.25,41.25,8.65,360.72
2018-04-11 06-AM,BTGUSD,41.3,41.6,41.25,41.6,3.92,162.19
2018-04-11 05-AM,BTGUSD,41.58,42.15,41.3,41.3,3.67,152.6
2018-04-11 04-AM,BTGUSD,41.3,42.16,41.3,41.58,1.07,44.7
2018-04-11 03-AM,BTGUSD,41.89,41.89,41.3,41.3,1.52,62.61
2018-04-11 02-AM,BTGUSD,41.89,41.89,41.89,41.89,0.0184,0.771
2018-04-11 01-AM,BTGUSD,42,42,41.57,41.89,5.65,234.92
2018-04-11 12-AM,BTGUSD,43.57,43.57,41.6,42,2.26,95.23
2018-04-10 11-PM,BTGUSD,42.35,43.57,42.35,43.57,0.2167,9.18
2018-04-10 10-PM,BTGUSD,43.65,43.65,41.3,42.35,4.28,178.51
2018-04-10 09-PM,BTGUSD,43.69,43.69,43.65,43.65,1.44,62.67
2018-04-10 08-PM,BTGUSD,41.28,43.69,41.28,43.69,2.58,106.77
2018-04-10 07-PM,BTGUSD,41.25,41.28,41.25,41.28,0.6636,27.39
2018-04-10 06-PM,BTGUSD,42,43,41.25,41.25,3.86,162.21
2018-04-10 05-PM,BTGUSD,41.25,42,41.25,42,1.75,73.54
2018-04-10 04-PM,BTGUSD,41.8,43,41.25,41.25,4.35,182.77
2018-04-10 03-PM,BTGUSD,41.3,43.96,41.3,41.8,8.27,349.06
2018-04-10 02-PM,BTGUSD,41.2,41.3,41.2,41.3,5.85,241.79
2018-04-10 01-PM,BTGUSD,41.1,43.91,41.1,41.2,5.7,240.14
2018-04-10 12-PM,BTGUSD,41.1,44,41.1,41.1,14.74,618.63
2018-04-10 11-AM,BTGUSD,41,41.1,41,41.1,1.12,45.91
2018-04-10 10-AM,BTGUSD,41,41.71,41,41,2.66,110.31
2018-04-10 09-AM,BTGUSD,41.07,41.07,41,41,4.0,164.2
2018-04-10 08-AM,BTGUSD,41.07,42.07,41,41.07,4.62,190.02
2018-04-10 07-AM,BTGUSD,42.1,42.1,41.07,41.07,3.56,148.99
2018-04-10 06-AM,BTGUSD,42.1,42.1,42.1,42.1,0.2955,12.44
2018-04-10 05-AM,BTGUSD,42.07,42.1,42.07,42.1,2.58,108.81
2018-04-10 04-AM,BTGUSD,41.65,42.07,41.65,42.07,9.31,391.64
2018-04-10 03-AM,BTGUSD,41.56,41.65,40.93,41.65,0.6411,26.69
2018-04-10 02-AM,BTGUSD,42,42,40.92,41.56,1.57,64.67
2018-04-10 01-AM,BTGUSD,41.06,42,41.06,42,1.58,65.86
2018-04-10 12-AM,BTGUSD,41.06,41.06,41.06,41.06,0.0,0.0
2018-04-09 11-PM,BTGUSD,42.1,42.1,40.91,41.06,2.44,101.84
2018-04-09 10-PM,BTGUSD,42.1,42.1,42.1,42.1,0.3939,16.58
2018-04-09 09-PM,BTGUSD,41.33,42.1,40.96,42.1,10.9,455.9
2018-04-09 08-PM,BTGUSD,42.87,42.87,41.33,41.33,0.3048,12.6
2018-04-09 07-PM,BTGUSD,41.43,42.87,41.43,42.87,0.05,2.14
2018-04-09 06-PM,BTGUSD,40.91,41.63,40.91,41.43,9.28,380.34
2018-04-09 05-PM,BTGUSD,41.53,42.41,40.91,40.91,3.9,160.34
2018-04-09 04-PM,BTGUSD,41.5,41.53,41.5,41.53,1.21,50.11
2018-04-09 03-PM,BTGUSD,41.5,41.5,41.5,41.5,0.7506,31.15
2018-04-09 02-PM,BTGUSD,41.5,41.5,41.5,41.5,12.35,512.45
2018-04-09 01-PM,BTGUSD,41.5,41.51,41.5,41.5,2.32,96.18
2018-04-09 12-PM,BTGUSD,41.8,41.8,41.5,41.5,2.4,99.43
2018-04-09 11-AM,BTGUSD,43.86,43.86,41.51,41.8,22.35,934.07
2018-04-09 10-AM,BTGUSD,44.82,44.82,42.05,43.86,13.84,599.44
2018-04-09 09-AM,BTGUSD,43.55,48,43.02,44.82,24.83,1112.12
2018-04-09 08-AM,BTGUSD,43.62,43.62,42.96,43.55,0.3181,13.79
2018-04-09 07-AM,BTGUSD,43.12,43.62,43.12,43.62,0.1778,7.71
2018-04-09 06-AM,BTGUSD,43.75,44.2,43.11,43.12,2.99,131.44
2018-04-09 05-AM,BTGUSD,42.04,43.75,42.04,43.75,6.24,272.31
2018-04-09 04-AM,BTGUSD,42.95,42.97,42.04,42.04,2.46,104.66
2018-04-09 03-AM,BTGUSD,42.95,42.95,42.95,42.95,0.03,1.29
2018-04-09 02-AM,BTGUSD,42.99,43.62,42.95,42.95,5.43,235.89
2018-04-09 01-AM,BTGUSD,42.5,42.99,42.5,42.99,5.12,219.64
2018-04-09 12-AM,BTGUSD,42.88,42.88,42.27,42.5,0.02394,1.01
2018-04-08 11-PM,BTGUSD,42.88,42.88,42.88,42.88,3.05,130.75
2018-04-08 10-PM,BTGUSD,42.05,42.88,42.05,42.88,1.3,55.74
2018-04-08 09-PM,BTGUSD,42.06,42.06,42.05,42.05,0.2,8.41
2018-04-08 08-PM,BTGUSD,42.05,42.06,42.05,42.06,0.3486,14.66
2018-04-08 07-PM,BTGUSD,42.05,42.05,42.05,42.05,0.0261,1.1
2018-04-08 06-PM,BTGUSD,42.92,42.92,42.05,42.05,1.44,61.37
2018-04-08 05-PM,BTGUSD,42.92,42.92,42.92,42.92,0.0,0.0
2018-04-08 04-PM,BTGUSD,42.92,42.92,42.92,42.92,0.0,0.0
2018-04-08 03-PM,BTGUSD,42.05,42.92,42.05,42.92,1.24,52.51
2018-04-08 02-PM,BTGUSD,42.05,42.92,42.05,42.05,0.968,41.51
2018-04-08 01-PM,BTGUSD,42.66,42.66,42.05,42.05,1.53,64.66
2018-04-08 12-PM,BTGUSD,42,42.66,42,42.66,3.31,141.37
2018-04-08 11-AM,BTGUSD,42.1,42.1,42,42,0.2697,11.34
2018-04-08 10-AM,BTGUSD,42,42.1,42,42.1,0.4294,18.05
2018-04-08 09-AM,BTGUSD,41.51,42.2,41.51,42,4.29,180.37
2018-04-08 08-AM,BTGUSD,41.52,41.52,41.51,41.51,0.1913,7.94
2018-04-08 07-AM,BTGUSD,41.53,41.84,41.52,41.52,0.8477,35.25
2018-04-08 06-AM,BTGUSD,41.52,42.68,41.52,41.53,14.34,595.6
2018-04-08 05-AM,BTGUSD,41.74,41.74,41.51,41.52,1.43,59.32
2018-04-08 04-AM,BTGUSD,41.88,41.88,41.51,41.74,0.1277,5.31
2018-04-08 03-AM,BTGUSD,41.51,41.88,41.51,41.88,0.6303,26.16
2018-04-08 02-AM,BTGUSD,41.74,41.74,41.51,41.51,0.05383,2.24
2018-04-08 01-AM,BTGUSD,42.92,42.92,41.74,41.74,2.01,84.27
2018-04-08 12-AM,BTGUSD,42.8,42.92,42.79,42.92,2.1,90.06
2018-04-07 11-PM,BTGUSD,42.92,42.92,42.8,42.8,1.22,52.32
2018-04-07 10-PM,BTGUSD,42.92,42.92,42.13,42.92,1.27,54.51
2018-04-07 09-PM,BTGUSD,42,42.93,42,42.92,6.56,281.48
2018-04-07 08-PM,BTGUSD,41.98,42,41.98,42,1.09,45.65
2018-04-07 07-PM,BTGUSD,41.98,41.98,41.98,41.98,0.239,10.03
2018-04-07 06-PM,BTGUSD,43,43,41.98,41.98,6.71,281.65
2018-04-07 05-PM,BTGUSD,41.88,43,41.88,43,4.78,204.5
2018-04-07 04-PM,BTGUSD,41.74,42.74,41.74,41.88,1.28,53.78
2018-04-07 03-PM,BTGUSD,41.51,41.74,41.51,41.74,0.25,10.41
2018-04-07 02-PM,BTGUSD,41.51,42.78,41.51,41.51,1.68,70.93
2018-04-07 01-PM,BTGUSD,41.51,42.99,41.51,41.51,7.15,297.47
2018-04-07 12-PM,BTGUSD,41.51,41.51,41.51,41.51,0.07825,3.25
2018-04-07 11-AM,BTGUSD,41.51,41.51,41.51,41.51,0.4249,17.64
2018-04-07 10-AM,BTGUSD,41.52,41.52,41.51,41.51,2.82,116.87
2018-04-07 09-AM,BTGUSD,41.52,42.02,41.52,41.52,1.31,54.49
2018-04-07 08-AM,BTGUSD,41.51,42.56,41.51,41.52,5.29,220.62
2018-04-07 07-AM,BTGUSD,41.51,41.8,41.51,41.51,1.64,68.21
2018-04-07 06-AM,BTGUSD,41.21,41.51,41.1,41.51,0.4119,17.06
2018-04-07 05-AM,BTGUSD,41.21,41.21,41.21,41.21,1.18,48.53
2018-04-07 04-AM,BTGUSD,43.62,43.62,41.21,41.21,0.165,6.81
2018-04-07 03-AM,BTGUSD,41.1,43.62,41.1,43.62,1.0,43.62
2018-04-07 02-AM,BTGUSD,43.7,43.7,41.08,41.1,2.07,84.92
2018-04-07 01-AM,BTGUSD,41,43.7,41,43.7,2.97,126.08
