Timezones are UTC,https://www.CryptoDataDownload.com
Date,Symbol,Open,High,Low,Close,Volume ETH,Volume JPY
2019-05-31 08-PM,ETHJPY,28395,28500,28300,28495,36.96,1051299.38
2019-05-31 07-PM,ETHJPY,28390,28550,28390,28395,48.58,1385787.09
2019-05-31 06-PM,ETHJPY,28225,28695,28220,28390,42.13,1196162.44
2019-05-31 05-PM,ETHJPY,28255,28390,28090,28225,41.65,1176530.7
2019-05-31 04-PM,ETHJPY,28090,28550,27820,28255,185.77,5227889.2
2019-05-31 03-PM,ETHJPY,28435,28485,28000,28090,360.47,10168220.01
2019-05-31 02-PM,ETHJPY,28675,28800,28285,28435,196.2,5596235.17
2019-05-31 01-PM,ETHJPY,28200,28700,28200,28675,340.79,9719036.77
2019-05-31 12-PM,ETHJPY,27785,28445,27745,28200,550.29,15401919.15
2019-05-31 11-AM,ETHJPY,27860,27915,27600,27785,323.51,8973226.95
2019-05-31 10-AM,ETHJPY,27750,28000,27700,27860,132.96,3699178.81
2019-05-31 09-AM,ETHJPY,27415,27800,27415,27750,288.19,7966692.22
2019-05-31 08-AM,ETHJPY,27780,27895,27405,27415,1003.04,27674803.04
2019-05-31 07-AM,ETHJPY,27720,27960,27425,27780,458.28,12673451.66
2019-05-31 06-AM,ETHJPY,27675,28200,27600,27720,330.11,9187306.77
2019-05-31 05-AM,ETHJPY,27200,27790,27025,27675,410.08,11259162.06
2019-05-31 04-AM,ETHJPY,27620,27795,27200,27200,594.61,16357089.87
2019-05-31 03-AM,ETHJPY,27910,27910,27515,27620,388.7,10763153.03
2019-05-31 02-AM,ETHJPY,28200,28340,27810,27910,383.44,10754746.9
2019-05-31 01-AM,ETHJPY,28025,28445,28025,28200,252.51,7143861.11
2019-05-31 12-AM,ETHJPY,28000,28390,27865,28025,281.45,7923764.93
2019-05-30 11-PM,ETHJPY,28010,28245,27800,28000,332.36,9290410.91
2019-05-30 10-PM,ETHJPY,27805,28495,27800,28010,709.31,19992702.15
2019-05-30 09-PM,ETHJPY,29005,29400,27700,27805,760.63,21440385.07
2019-05-30 08-PM,ETHJPY,29655,29670,29005,29005,739.98,21599059.33
2019-05-30 07-PM,ETHJPY,29810,29845,29450,29655,288.13,8552751.22
2019-05-30 06-PM,ETHJPY,29550,29810,29415,29810,99.77,2949919.27
2019-05-30 05-PM,ETHJPY,30100,30100,29200,29550,435.98,12902120.69
2019-05-30 04-PM,ETHJPY,31290,31540,30100,30100,513.28,15802149.24
2019-05-30 03-PM,ETHJPY,31065,31415,31065,31290,164.41,5134684.27
2019-05-30 02-PM,ETHJPY,31080,31130,31000,31065,130.71,4062435.21
2019-05-30 01-PM,ETHJPY,31000,31200,30995,31080,184.71,5746748.75
2019-05-30 12-PM,ETHJPY,31000,31160,30900,31000,99.82,3096758.64
2019-05-30 11-AM,ETHJPY,31070,31225,31000,31000,61.94,1924871.19
2019-05-30 10-AM,ETHJPY,30990,31200,30990,31070,241.73,7520727.71
2019-05-30 09-AM,ETHJPY,30830,31000,30820,30990,184.92,5711833.61
2019-05-30 08-AM,ETHJPY,31050,31125,30795,30830,162.63,5026855.05
2019-05-30 07-AM,ETHJPY,30945,31205,30885,31050,152.43,4745657.7
2019-05-30 06-AM,ETHJPY,30845,31045,30800,30945,286.05,8841571.48
2019-05-30 05-AM,ETHJPY,31070,31295,30820,30845,162.07,5034013.45
2019-05-30 04-AM,ETHJPY,31110,31360,30890,31070,571.67,17779650.28
2019-05-30 03-AM,ETHJPY,29705,31210,29705,31110,555.64,17037677.91
2019-05-30 02-AM,ETHJPY,29605,29800,29465,29705,71.59,2121331.28
2019-05-30 01-AM,ETHJPY,29680,30000,29325,29605,387.5,11539341.69
2019-05-30 12-AM,ETHJPY,29535,29850,29405,29680,88.43,2616375.72
2019-05-29 11-PM,ETHJPY,29655,29750,29530,29535,62.72,1858931.73
2019-05-29 10-PM,ETHJPY,29530,29770,29530,29655,60.94,1811626.3
2019-05-29 09-PM,ETHJPY,29545,29650,29450,29530,74.54,2206115.93
2019-05-29 08-PM,ETHJPY,29810,29930,29545,29545,122.05,3632244.55
2019-05-29 07-PM,ETHJPY,29580,29885,29565,29810,77.1,2295359.56
2019-05-29 06-PM,ETHJPY,29670,29895,29560,29580,57.74,1713053.65
2019-05-29 05-PM,ETHJPY,29770,29900,29660,29670,60.08,1789714.83
2019-05-29 04-PM,ETHJPY,29700,29900,29545,29770,78.99,2345067.77
2019-05-29 03-PM,ETHJPY,29810,29975,29700,29700,67.25,2007159.12
2019-05-29 02-PM,ETHJPY,29835,30040,29650,29810,409.95,12252356.11
2019-05-29 01-PM,ETHJPY,29410,29850,29390,29835,224.51,6681792.56
2019-05-29 12-PM,ETHJPY,29275,29545,29240,29410,26.24,771382.45
2019-05-29 11-AM,ETHJPY,29520,29575,29275,29275,145.55,4284238.38
2019-05-29 10-AM,ETHJPY,29205,29670,29205,29520,197.78,5826384.04
2019-05-29 09-AM,ETHJPY,29300,29300,29050,29205,85.66,2500430.97
2019-05-29 08-AM,ETHJPY,28850,29300,28850,29300,72.19,2100347.5
2019-05-29 07-AM,ETHJPY,28935,29005,28830,28850,45.18,1308135.85
2019-05-29 06-AM,ETHJPY,28655,28950,28655,28935,180.02,5195012.28
2019-05-29 05-AM,ETHJPY,29215,29320,28600,28655,185.89,5379807.56
2019-05-29 04-AM,ETHJPY,29400,29400,29080,29215,186.05,5439113.57
2019-05-29 03-AM,ETHJPY,29395,29500,29395,29400,26.47,780326.25
2019-05-29 02-AM,ETHJPY,29480,29480,29200,29395,216.56,6360988.55
2019-05-29 01-AM,ETHJPY,29585,29680,29455,29480,69.53,2056692.8
2019-05-29 12-AM,ETHJPY,29615,29645,29405,29585,182.7,5402363.07
2019-05-28 11-PM,ETHJPY,29585,29840,29585,29615,28.17,835528.2
2019-05-28 10-PM,ETHJPY,29920,29980,29550,29585,38.96,1162996.43
2019-05-28 09-PM,ETHJPY,29550,29965,29550,29920,15.51,462736.88
2019-05-28 08-PM,ETHJPY,29620,29885,29535,29550,86.96,2580234.05
2019-05-28 07-PM,ETHJPY,29900,29900,29550,29620,61.63,1831240.02
2019-05-28 06-PM,ETHJPY,29815,29985,29815,29900,0.0768,2300.22
2019-05-28 05-PM,ETHJPY,29515,30070,29515,29815,137.1,4091534.54
2019-05-28 04-PM,ETHJPY,29620,29620,29450,29515,17.29,510334.77
2019-05-28 03-PM,ETHJPY,29550,29620,29365,29620,47.09,1391457.23
2019-05-28 02-PM,ETHJPY,29240,29550,29240,29550,54.67,1609595.12
2019-05-28 01-PM,ETHJPY,29540,29545,29125,29240,124.39,3650466.81
2019-05-28 12-PM,ETHJPY,29570,29620,29450,29540,61.79,1824676.4
2019-05-28 11-AM,ETHJPY,29480,29570,29350,29570,323.26,9509867.15
2019-05-28 10-AM,ETHJPY,29415,29570,29260,29480,71.58,2101019.12
2019-05-28 09-AM,ETHJPY,29505,29650,29400,29415,56.21,1659479.41
2019-05-28 08-AM,ETHJPY,29500,29600,29305,29505,67.89,1997802.24
2019-05-28 07-AM,ETHJPY,29320,29620,29320,29500,88.53,2615297.7
2019-05-28 06-AM,ETHJPY,29600,29600,29320,29320,49.24,1447315.77
2019-05-28 05-AM,ETHJPY,29705,29805,29305,29600,296.89,8768180.9
2019-05-28 04-AM,ETHJPY,29785,30000,29650,29705,136.97,4097322.22
2019-05-28 03-AM,ETHJPY,29890,29890,29605,29785,57.24,1702530.79
2019-05-28 02-AM,ETHJPY,29850,30005,29710,29890,161.65,4837681.17
2019-05-28 01-AM,ETHJPY,29595,29850,29500,29850,88.67,2624480.91
2019-05-28 12-AM,ETHJPY,29835,30000,29550,29595,181.58,5419807.43
2019-05-27 11-PM,ETHJPY,29430,29960,29430,29835,125.66,3740126.84
2019-05-27 10-PM,ETHJPY,29485,29490,29110,29430,37.82,1107435.97
2019-05-27 09-PM,ETHJPY,29320,29495,29210,29485,100.17,2934245.67
2019-05-27 08-PM,ETHJPY,29355,29490,29210,29320,72.03,2109592.31
2019-05-27 07-PM,ETHJPY,29575,29575,29210,29355,2.22,65203.06
2019-05-27 06-PM,ETHJPY,29000,29575,28865,29575,12.89,375459.26
2019-05-27 05-PM,ETHJPY,29240,29600,28860,29000,202.88,5968263.16
2019-05-27 04-PM,ETHJPY,29600,29980,28805,29240,943.07,28049246.78
2019-05-27 03-PM,ETHJPY,29615,29855,29500,29600,167.93,4987373.56
2019-05-27 02-PM,ETHJPY,29560,29640,29320,29615,86.07,2539691.82
2019-05-27 01-PM,ETHJPY,29550,29780,29500,29560,320.64,9497385.81
2019-05-27 12-PM,ETHJPY,29025,29550,29025,29550,147.67,4334170.21
2019-05-27 11-AM,ETHJPY,29400,29400,29000,29025,103.4,3009678.91
2019-05-27 10-AM,ETHJPY,29305,29400,29170,29400,81.73,2395163.69
2019-05-27 09-AM,ETHJPY,29225,29400,29220,29305,40.86,1197090.36
2019-05-27 08-AM,ETHJPY,29390,29460,29200,29225,97.9,2871542.14
2019-05-27 07-AM,ETHJPY,29355,29600,29305,29390,92.83,2737893.34
2019-05-27 06-AM,ETHJPY,29250,29500,29245,29355,80.62,2367808.55
2019-05-27 05-AM,ETHJPY,29215,29385,29175,29250,185.19,5410714.36
2019-05-27 04-AM,ETHJPY,29340,29400,29215,29215,94.51,2774154.36
2019-05-27 03-AM,ETHJPY,29220,29450,29220,29340,195.24,5736882.6
2019-05-27 02-AM,ETHJPY,29480,29505,28960,29220,290.9,8499457.06
2019-05-27 01-AM,ETHJPY,29645,29890,29480,29480,177.49,5266605.17
2019-05-27 12-AM,ETHJPY,29285,29920,29285,29645,443.52,13182172.29
2019-05-26 11-PM,ETHJPY,29100,29485,29100,29285,299.11,8739572.17
2019-05-26 10-PM,ETHJPY,29490,29665,28915,29100,640.95,18943772.82
2019-05-26 09-PM,ETHJPY,28800,29500,28665,29490,199.31,5816616.78
2019-05-26 08-PM,ETHJPY,28340,29050,28340,28800,387.06,11124766.06
2019-05-26 07-PM,ETHJPY,27440,28340,27435,28340,459.21,12778456.52
2019-05-26 06-PM,ETHJPY,27250,27440,27250,27440,18.9,518133.83
2019-05-26 05-PM,ETHJPY,27200,27410,27200,27250,9.03,247363.42
2019-05-26 04-PM,ETHJPY,27410,27410,27200,27200,3.9,106289.97
2019-05-26 03-PM,ETHJPY,27400,27440,27160,27410,27.61,754689.11
2019-05-26 02-PM,ETHJPY,27390,27400,27105,27400,115.88,3155802.11
2019-05-26 01-PM,ETHJPY,27225,27395,27125,27390,72.23,1967111.0
2019-05-26 12-PM,ETHJPY,27000,27250,26980,27225,178.91,4848494.69
2019-05-26 11-AM,ETHJPY,27100,27140,27000,27000,84.24,2280270.05
2019-05-26 10-AM,ETHJPY,27500,27500,27100,27100,52.88,1436813.32
2019-05-26 09-AM,ETHJPY,27350,27500,27350,27500,47.66,1310243.83
2019-05-26 08-AM,ETHJPY,27390,27390,27275,27350,17.97,491647.03
2019-05-26 07-AM,ETHJPY,27295,27390,27005,27390,47.43,1290474.33
2019-05-26 06-AM,ETHJPY,27075,27305,27000,27295,196.34,5333811.18
2019-05-26 05-AM,ETHJPY,27300,27340,27000,27075,52.69,1430242.26
2019-05-26 04-AM,ETHJPY,27135,27430,27075,27300,76.53,2077243.34
2019-05-26 03-AM,ETHJPY,27480,27540,27125,27135,112.46,3063792.65
2019-05-26 02-AM,ETHJPY,27450,27595,27450,27480,30.11,829210.51
2019-05-26 01-AM,ETHJPY,27600,27600,27450,27450,21.43,588941.03
2019-05-26 12-AM,ETHJPY,27625,27690,27500,27600,7.76,213989.04
2019-05-25 11-PM,ETHJPY,27715,27745,27500,27625,4.89,135021.48
2019-05-25 10-PM,ETHJPY,27520,27770,27520,27715,38.78,1075742.58
2019-05-25 09-PM,ETHJPY,27515,27565,27220,27520,124.41,3392199.88
2019-05-25 08-PM,ETHJPY,27455,27535,27455,27515,10.89,299763.03
2019-05-25 07-PM,ETHJPY,27530,27530,27420,27455,34.32,943134.41
2019-05-25 06-PM,ETHJPY,27570,27755,27530,27530,23.2,641352.22
2019-05-25 05-PM,ETHJPY,27555,27590,27495,27570,31.0,852838.78
2019-05-25 04-PM,ETHJPY,27620,27730,27500,27555,158.92,4385686.34
2019-05-25 03-PM,ETHJPY,27785,27790,27600,27620,43.81,1211249.81
2019-05-25 02-PM,ETHJPY,27400,27990,27350,27785,436.18,12170073.88
2019-05-25 01-PM,ETHJPY,28180,28180,27400,27400,88.09,2429963.25
2019-05-25 12-PM,ETHJPY,28055,28200,27805,28180,149.24,4180154.36
2019-05-25 11-AM,ETHJPY,28180,28295,28010,28055,66.52,1870677.96
2019-05-25 10-AM,ETHJPY,28120,28305,28000,28180,179.65,5065915.92
2019-05-25 09-AM,ETHJPY,27600,28120,27600,28120,164.55,4584251.94
2019-05-25 08-AM,ETHJPY,27465,27600,27400,27600,45.42,1251927.75
2019-05-25 07-AM,ETHJPY,27400,27465,27275,27465,20.96,572837.16
2019-05-25 06-AM,ETHJPY,27460,27560,27205,27400,72.48,1980538.88
2019-05-25 05-AM,ETHJPY,27505,27585,27370,27460,30.27,831170.74
2019-05-25 04-AM,ETHJPY,27395,27650,27395,27505,23.82,656531.97
2019-05-25 03-AM,ETHJPY,27585,27800,27395,27395,60.95,1684497.97
2019-05-25 02-AM,ETHJPY,27505,27600,27455,27585,24.93,687115.18
2019-05-25 01-AM,ETHJPY,27200,27570,27115,27505,75.83,2075922.08
2019-05-25 12-AM,ETHJPY,27225,27400,27105,27200,25.68,700206.04
2019-05-24 11-PM,ETHJPY,27480,27480,27000,27225,109.44,2966784.24
2019-05-24 10-PM,ETHJPY,27465,27700,27300,27480,55.69,1529663.47
2019-05-24 09-PM,ETHJPY,27630,27740,27350,27465,37.24,1026943.18
2019-05-24 08-PM,ETHJPY,27600,27730,27600,27630,2.74,76009.88
2019-05-24 07-PM,ETHJPY,27460,27785,27300,27600,19.66,539703.34
2019-05-24 06-PM,ETHJPY,27780,27780,27450,27460,77.28,2130339.84
2019-05-24 05-PM,ETHJPY,27895,27895,27600,27780,26.06,722565.37
2019-05-24 04-PM,ETHJPY,27865,27975,27740,27895,33.07,922540.69
2019-05-24 03-PM,ETHJPY,27800,27950,27620,27865,53.48,1488265.9
2019-05-24 02-PM,ETHJPY,27595,27800,27435,27800,47.99,1327144.16
2019-05-24 01-PM,ETHJPY,27655,27700,27400,27595,69.37,1907772.87
2019-05-24 12-PM,ETHJPY,27650,27795,27500,27655,58.73,1623154.96
2019-05-24 11-AM,ETHJPY,27540,27905,27540,27650,199.57,5534702.24
2019-05-24 10-AM,ETHJPY,27540,27670,27320,27540,218.23,5990687.0
2019-05-24 09-AM,ETHJPY,27545,27545,27285,27540,45.61,1253524.32
2019-05-24 08-AM,ETHJPY,27015,27680,27015,27545,115.41,3168675.44
2019-05-24 07-AM,ETHJPY,26980,27480,26980,27015,234.76,6401484.86
2019-05-24 06-AM,ETHJPY,26660,27095,26625,26980,56.16,1507351.85
2019-05-24 05-AM,ETHJPY,26700,26860,26620,26660,63.2,1688779.29
2019-05-24 04-AM,ETHJPY,27195,27195,26700,26700,76.22,2044915.33
2019-05-24 03-AM,ETHJPY,26850,27195,26700,27195,116.21,3124998.58
2019-05-24 02-AM,ETHJPY,26810,26950,26800,26850,58.87,1579294.62
2019-05-24 01-AM,ETHJPY,26830,27100,26805,26810,85.13,2297093.47
2019-05-24 12-AM,ETHJPY,26860,27200,26605,26830,40.35,1082531.34
2019-05-23 11-PM,ETHJPY,27005,27130,26720,26860,64.21,1732764.35
2019-05-23 10-PM,ETHJPY,27080,27290,26900,27005,58.2,1576940.71
2019-05-23 09-PM,ETHJPY,26810,27295,26665,27080,96.77,2607946.64
2019-05-23 08-PM,ETHJPY,26550,26900,26525,26810,35.86,956307.34
2019-05-23 07-PM,ETHJPY,26260,26550,26260,26550,36.72,967729.79
2019-05-23 06-PM,ETHJPY,26500,26680,26260,26260,93.73,2476263.8
2019-05-23 05-PM,ETHJPY,26860,26875,26500,26500,60.76,1625934.11
2019-05-23 04-PM,ETHJPY,26520,26910,26520,26860,20.81,558545.56
2019-05-23 03-PM,ETHJPY,26675,26900,26500,26520,111.57,2975176.6
2019-05-23 02-PM,ETHJPY,26275,26765,26205,26675,138.06,3654751.17
2019-05-23 01-PM,ETHJPY,26370,26650,26200,26275,132.59,3502735.31
2019-05-23 12-PM,ETHJPY,26100,26370,25800,26370,33.68,874706.62
2019-05-23 11-AM,ETHJPY,26365,26410,26100,26100,80.81,2125257.44
2019-05-23 10-AM,ETHJPY,25995,26395,25955,26365,137.03,3589907.93
2019-05-23 09-AM,ETHJPY,25750,25995,25455,25995,167.63,4323859.18
2019-05-23 08-AM,ETHJPY,25885,26000,25505,25750,140.81,3626063.13
2019-05-23 07-AM,ETHJPY,26500,26595,25885,25885,168.9,4430623.49
2019-05-23 06-AM,ETHJPY,26315,26500,25995,26500,119.34,3126097.1
2019-05-23 05-AM,ETHJPY,26880,26880,26200,26315,337.69,9009512.66
2019-05-23 04-AM,ETHJPY,26880,26970,26880,26880,56.21,1512656.29
2019-05-23 03-AM,ETHJPY,27100,27100,26700,26880,88.74,2381094.89
2019-05-23 02-AM,ETHJPY,26760,27205,26760,27100,99.26,2686604.56
2019-05-23 01-AM,ETHJPY,26920,26920,26730,26760,74.88,2007683.89
2019-05-23 12-AM,ETHJPY,26830,27060,26600,26920,96.83,2595839.9
2019-05-22 11-PM,ETHJPY,27350,27370,26820,26830,81.03,2187015.58
2019-05-22 10-PM,ETHJPY,26885,27395,26500,27350,217.46,5863303.5
2019-05-22 09-PM,ETHJPY,27330,27435,26700,26885,139.35,3763388.14
2019-05-22 08-PM,ETHJPY,27925,27985,27000,27330,140.51,3840459.75
2019-05-22 07-PM,ETHJPY,27980,27980,27855,27925,12.46,347378.93
2019-05-22 06-PM,ETHJPY,27885,27980,27695,27980,2.93,81324.83
2019-05-22 05-PM,ETHJPY,27885,28000,27600,27885,72.42,2012951.63
2019-05-22 04-PM,ETHJPY,28115,28310,27820,27885,49.28,1387544.81
2019-05-22 03-PM,ETHJPY,28060,28350,27985,28115,150.82,4251566.2
2019-05-22 02-PM,ETHJPY,27855,28125,27740,28060,71.02,1983907.1
2019-05-22 01-PM,ETHJPY,27775,28000,27700,27855,106.65,2963383.73
2019-05-22 12-PM,ETHJPY,27975,28165,27775,27775,127.46,3567725.11
2019-05-22 11-AM,ETHJPY,28000,28035,27725,27975,113.66,3163294.72
2019-05-22 10-AM,ETHJPY,28115,28300,27990,28000,125.11,3516423.38
2019-05-22 09-AM,ETHJPY,28350,28625,28110,28115,105.14,2972325.17
2019-05-22 08-AM,ETHJPY,28300,28400,28300,28350,18.21,515915.72
2019-05-22 07-AM,ETHJPY,28410,28450,28300,28300,40.5,1147964.78
2019-05-22 06-AM,ETHJPY,28540,28725,28410,28410,103.23,2948230.61
2019-05-22 05-AM,ETHJPY,28450,28545,28225,28540,46.79,1333608.02
2019-05-22 04-AM,ETHJPY,28215,28450,28100,28450,92.76,2622772.99
2019-05-22 03-AM,ETHJPY,28390,28450,28215,28215,45.97,1303353.12
2019-05-22 02-AM,ETHJPY,28300,28500,28155,28390,47.63,1347340.9
2019-05-22 01-AM,ETHJPY,28500,28800,28300,28300,71.68,2047896.38
2019-05-22 12-AM,ETHJPY,28305,28560,28220,28500,175.88,4980048.11
2019-05-21 11-PM,ETHJPY,28350,28665,28190,28305,146.51,4156630.2
2019-05-21 10-PM,ETHJPY,28540,28650,28005,28350,200.17,5659911.0
2019-05-21 09-PM,ETHJPY,28960,29005,28510,28540,170.28,4894395.16
2019-05-21 08-PM,ETHJPY,28315,28965,28315,28960,247.41,7078473.07
2019-05-21 07-PM,ETHJPY,28420,28420,28225,28315,18.63,527662.59
2019-05-21 06-PM,ETHJPY,28200,28420,28180,28420,44.16,1250922.93
2019-05-21 05-PM,ETHJPY,27905,28200,27905,28200,60.73,1709953.04
2019-05-21 04-PM,ETHJPY,27780,28105,27740,27905,50.13,1397340.9
2019-05-21 03-PM,ETHJPY,27900,27900,27780,27780,57.28,1597473.39
2019-05-21 02-PM,ETHJPY,27900,27990,27700,27900,77.89,2165584.26
2019-05-21 01-PM,ETHJPY,27770,28250,27770,27900,99.43,2791758.71
2019-05-21 12-PM,ETHJPY,27620,27780,27480,27770,50.69,1398654.23
2019-05-21 11-AM,ETHJPY,27825,27985,27500,27620,209.61,5806710.83
2019-05-21 10-AM,ETHJPY,28095,28095,27720,27825,37.17,1035217.23
2019-05-21 09-AM,ETHJPY,27855,28170,27855,28095,43.59,1223327.08
2019-05-21 08-AM,ETHJPY,27610,28000,27610,27855,56.36,1570150.93
2019-05-21 07-AM,ETHJPY,27700,27920,27610,27610,94.99,2646828.43
2019-05-21 06-AM,ETHJPY,27605,27750,27605,27700,82.95,2295498.55
2019-05-21 05-AM,ETHJPY,27380,27675,27360,27605,35.89,989083.23
2019-05-21 04-AM,ETHJPY,27620,27775,27380,27380,235.97,6483873.97
2019-05-21 03-AM,ETHJPY,27640,27890,27595,27620,585.15,16186341.49
2019-05-21 02-AM,ETHJPY,27800,27845,27480,27640,164.88,4551518.58
2019-05-21 01-AM,ETHJPY,27870,28000,27700,27800,153.03,4251303.12
2019-05-21 12-AM,ETHJPY,27785,28140,27785,27870,61.65,1720837.52
2019-05-20 11-PM,ETHJPY,27600,27890,27440,27785,37.2,1032143.7
2019-05-20 10-PM,ETHJPY,27810,28000,27470,27600,60.43,1675838.65
2019-05-20 09-PM,ETHJPY,28090,28295,27565,27810,81.56,2288226.1
2019-05-20 08-PM,ETHJPY,27300,28090,27300,28090,127.55,3548266.4
2019-05-20 07-PM,ETHJPY,27155,27410,27055,27300,10.07,273740.31
2019-05-20 06-PM,ETHJPY,27000,27155,26705,27155,12.22,328401.49
2019-05-20 05-PM,ETHJPY,27330,27330,27000,27000,47.45,1284710.94
2019-05-20 04-PM,ETHJPY,27295,27430,27295,27330,21.77,596953.59
2019-05-20 03-PM,ETHJPY,27195,27295,27000,27295,117.41,3191718.97
2019-05-20 02-PM,ETHJPY,26970,27295,26830,27195,96.75,2619924.55
2019-05-20 01-PM,ETHJPY,26845,27195,26455,26970,226.28,6057728.5
2019-05-20 12-PM,ETHJPY,27380,27475,26800,26845,171.02,4641621.98
2019-05-20 11-AM,ETHJPY,27655,27655,27240,27380,60.57,1658556.44
2019-05-20 10-AM,ETHJPY,27700,27855,27315,27655,91.58,2543736.15
2019-05-20 09-AM,ETHJPY,27465,27700,27245,27700,57.77,1587185.16
2019-05-20 08-AM,ETHJPY,27405,27500,27230,27465,119.13,3258245.99
2019-05-20 07-AM,ETHJPY,27500,27895,27400,27405,56.14,1550559.29
2019-05-20 06-AM,ETHJPY,27800,27900,27450,27500,91.05,2508191.29
2019-05-20 05-AM,ETHJPY,27805,28000,27635,27800,55.32,1535197.28
2019-05-20 04-AM,ETHJPY,28140,28390,27660,27805,313.38,8796344.3
2019-05-20 03-AM,ETHJPY,27485,28140,27485,28140,135.0,3751683.11
2019-05-20 02-AM,ETHJPY,27700,27700,27305,27485,84.38,2318713.42
2019-05-20 01-AM,ETHJPY,27410,27935,27300,27700,142.13,3932641.95
2019-05-20 12-AM,ETHJPY,28680,28700,27110,27410,226.72,6333959.3
2019-05-19 11-PM,ETHJPY,28800,29095,28610,28680,133.04,3848133.93
2019-05-19 10-PM,ETHJPY,28780,28800,28265,28800,251.35,7193987.83
2019-05-19 09-PM,ETHJPY,28285,28785,28285,28780,143.1,4089753.37
2019-05-19 08-PM,ETHJPY,28000,28285,27860,28285,12.12,339318.9
2019-05-19 07-PM,ETHJPY,28015,28320,28000,28000,8.71,245269.55
2019-05-19 06-PM,ETHJPY,28165,28255,28015,28015,4.35,121962.9
2019-05-19 05-PM,ETHJPY,27900,28350,27900,28165,40.15,1131414.15
2019-05-19 04-PM,ETHJPY,28160,28160,27900,27900,13.37,374478.33
2019-05-19 03-PM,ETHJPY,28020,28160,27910,28160,34.76,976708.78
2019-05-19 02-PM,ETHJPY,27755,28185,27755,28020,47.2,1320966.03
2019-05-19 01-PM,ETHJPY,28000,28370,27705,27755,268.93,7512709.31
2019-05-19 12-PM,ETHJPY,27795,28000,27500,28000,394.62,10967164.54
2019-05-19 11-AM,ETHJPY,28250,28400,27705,27795,191.19,5374804.72
2019-05-19 10-AM,ETHJPY,28415,28700,28100,28250,395.21,11223594.46
2019-05-19 09-AM,ETHJPY,28030,28480,28000,28415,342.07,9647347.12
2019-05-19 08-AM,ETHJPY,28250,28250,27865,28030,228.83,6413307.22
2019-05-19 07-AM,ETHJPY,27900,28400,27610,28250,145.28,4061530.02
2019-05-19 06-AM,ETHJPY,27790,27950,27505,27900,118.63,3296699.08
2019-05-19 05-AM,ETHJPY,27900,28085,27645,27790,300.93,8405920.2
2019-05-19 04-AM,ETHJPY,27895,28000,27205,27900,744.34,20443252.38
2019-05-19 03-AM,ETHJPY,26995,27980,26805,27895,493.36,13658319.99
2019-05-19 02-AM,ETHJPY,26890,27475,26890,26995,320.66,8714412.72
2019-05-19 01-AM,ETHJPY,25985,26945,25985,26890,202.62,5393443.95
2019-05-19 12-AM,ETHJPY,25875,26195,25850,25985,29.91,775492.24
2019-05-18 11-PM,ETHJPY,25950,26300,25800,25875,42.26,1101388.35
2019-05-18 10-PM,ETHJPY,26300,26300,25950,25950,12.0,313411.87
2019-05-18 09-PM,ETHJPY,26000,26300,25900,26300,23.49,612725.04
2019-05-18 08-PM,ETHJPY,26100,26100,25995,26000,5.71,148441.67
2019-05-18 07-PM,ETHJPY,26010,26100,26010,26100,10.8,281896.16
2019-05-18 06-PM,ETHJPY,25950,26020,25855,26010,15.83,410851.92
2019-05-18 05-PM,ETHJPY,26300,26300,25950,25950,26.88,699539.64
2019-05-18 04-PM,ETHJPY,26450,26500,26200,26300,27.9,733358.68
2019-05-18 03-PM,ETHJPY,26410,26495,26160,26450,6.12,161280.01
2019-05-18 02-PM,ETHJPY,26195,26485,26145,26410,115.15,3042002.9
2019-05-18 01-PM,ETHJPY,26230,26230,25800,26195,20.9,542392.38
2019-05-18 12-PM,ETHJPY,25900,26230,25700,26230,92.23,2391438.05
2019-05-18 11-AM,ETHJPY,26000,26335,25900,25900,127.0,3319743.39
2019-05-18 10-AM,ETHJPY,25995,26180,25800,26000,166.57,4328833.41
2019-05-18 09-AM,ETHJPY,26200,26200,25605,25995,502.0,12990949.51
2019-05-18 08-AM,ETHJPY,26295,26370,26130,26200,29.02,762487.59
2019-05-18 07-AM,ETHJPY,26520,26530,26050,26295,130.92,3433814.84
2019-05-18 06-AM,ETHJPY,26970,26970,26520,26520,197.18,5278437.57
2019-05-18 05-AM,ETHJPY,26765,27000,26620,26970,96.13,2586145.03
2019-05-18 04-AM,ETHJPY,27000,27110,26505,26765,62.73,1678214.64
2019-05-18 03-AM,ETHJPY,26500,27000,26500,27000,44.39,1189304.34
2019-05-18 02-AM,ETHJPY,26450,26700,26365,26500,67.77,1795164.2
2019-05-18 01-AM,ETHJPY,26600,27250,26315,26450,141.89,3774025.69
2019-05-18 12-AM,ETHJPY,27150,27500,26320,26600,205.35,5559521.94
2019-05-17 11-PM,ETHJPY,26105,27210,26100,27150,358.43,9599979.01
2019-05-17 10-PM,ETHJPY,26380,26700,26105,26105,287.31,7586321.28
2019-05-17 09-PM,ETHJPY,25815,26380,25670,26380,98.73,2580002.56
2019-05-17 08-PM,ETHJPY,25700,25940,25265,25815,48.71,1247312.3
2019-05-17 07-PM,ETHJPY,25425,25700,25090,25700,95.98,2427434.43
2019-05-17 06-PM,ETHJPY,25220,25730,24805,25425,78.26,1960992.54
2019-05-17 05-PM,ETHJPY,25300,25450,25000,25220,72.67,1835497.3
2019-05-17 04-PM,ETHJPY,25050,25995,24555,25300,330.1,8344113.25
