Created on 08-07-2019,https://www.CryptoDataDownload.com
Date,Symbol,Open,High,Low,Close,Volume PAY,Volume ETH
2018-09-04,PAYETH,0.002252,0.002698,0.002211,0.002515,72872.61,178.03
2018-09-03,PAYETH,0.00225,0.002252,0.002191,0.002252,21728.87,48.58
2018-09-02,PAYETH,0.002232,0.00231,0.002165,0.00225,16265.73,36.28
2018-09-01,PAYETH,0.002303,0.002403,0.002225,0.002232,13470.22,31.27
2018-08-31,PAYETH,0.00216,0.0024,0.00216,0.002303,39538.2,90.55
2018-08-30,PAYETH,0.002059,0.002161,0.002058,0.00216,13742.75,29.4
2018-08-29,PAYETH,0.002114,0.002114,0.002023,0.002059,38060.88,78.47
2018-08-28,PAYETH,0.00208,0.002161,0.00205,0.002114,12468.87,26.4
2018-08-27,PAYETH,0.002075,0.0021,0.00204,0.00208,6674.27,13.8
2018-08-26,PAYETH,0.002057,0.00212,0.00204,0.002075,4791.28,10.0
2018-08-25,PAYETH,0.002078,0.00212,0.002002,0.002057,11689.56,23.97
2018-08-24,PAYETH,0.002114,0.00215,0.002019,0.002078,10206.11,21.28
2018-08-23,PAYETH,0.002083,0.002137,0.002058,0.002114,5699.23,11.86
2018-08-22,PAYETH,0.002086,0.002137,0.002037,0.002083,4843.96,10.07
2018-08-21,PAYETH,0.00204,0.002169,0.002,0.002086,16256.17,33.85
2018-08-20,PAYETH,0.002,0.00205,0.00194,0.00204,18041.55,36.29
2018-08-19,PAYETH,0.00192,0.002037,0.00185,0.002,23901.35,45.89
2018-08-18,PAYETH,0.002057,0.002057,0.00187,0.00192,15037.35,28.76
2018-08-17,PAYETH,0.00192,0.00208,0.00187,0.002057,20807.11,40.75
2018-08-16,PAYETH,0.002101,0.002129,0.00188,0.00192,89557.59,179.41
2018-08-15,PAYETH,0.002323,0.002392,0.002101,0.002101,48890.66,109.94
2018-08-14,PAYETH,0.001798,0.0025,0.001792,0.002323,131568.65,281.63
2018-08-13,PAYETH,0.001785,0.001891,0.001754,0.001798,25568.99,46.78
2018-08-12,PAYETH,0.001753,0.001753,0.001753,0.001753,0.0,0.0
2018-08-11,PAYETH,0.00175,0.001755,0.001691,0.001753,5796.03,10.09
2018-08-10,PAYETH,0.00175,0.001798,0.001697,0.00175,11044.05,19.3
2018-08-09,PAYETH,0.0017,0.001798,0.0017,0.00175,5454.86,9.68
2018-08-08,PAYETH,0.001761,0.001824,0.00168,0.0017,32193.39,55.51
2018-08-07,PAYETH,0.00177,0.001788,0.001701,0.001761,13338.6,23.61
2018-08-06,PAYETH,0.001768,0.001785,0.001696,0.00177,6804.73,11.97
2018-08-05,PAYETH,0.001751,0.001821,0.00173,0.001768,10266.0,18.15
2018-08-04,PAYETH,0.00178,0.001838,0.0017,0.001751,49543.94,86.2
2018-08-03,PAYETH,0.002001,0.002001,0.001751,0.00178,69727.09,128.48
2018-08-02,PAYETH,0.00188,0.002353,0.00188,0.002001,33958.97,71.83
2018-08-01,PAYETH,0.00193,0.001966,0.001836,0.00188,6729.19,12.69
2018-07-31,PAYETH,0.00206,0.0021,0.00193,0.00193,11176.47,22.4
2018-07-30,PAYETH,0.002187,0.002187,0.002031,0.00206,16528.07,35.23
2018-07-29,PAYETH,0.002202,0.00247,0.0021,0.002187,47622.18,109.48
2018-07-28,PAYETH,0.00193,0.002202,0.00193,0.002202,12194.12,25.29
2018-07-27,PAYETH,0.001958,0.002121,0.001855,0.00193,32253.84,62.01
2018-07-26,PAYETH,0.001976,0.002,0.001867,0.001958,13735.99,26.52
2018-07-25,PAYETH,0.001952,0.001985,0.00179,0.001976,35269.67,67.05
2018-07-24,PAYETH,0.002121,0.002121,0.0019,0.001952,59935.5,119.72
2018-07-23,PAYETH,0.002208,0.00238,0.002037,0.002121,23108.15,50.11
2018-07-22,PAYETH,0.002162,0.002469,0.002121,0.002208,24721.37,56.63
2018-07-21,PAYETH,0.002136,0.00243,0.00206,0.002162,43237.68,94.45
2018-07-20,PAYETH,0.002393,0.002393,0.002079,0.002136,94149.18,206.82
2018-07-19,PAYETH,0.00234,0.002678,0.002222,0.002393,66889.55,157.41
2018-07-18,PAYETH,0.002635,0.002635,0.0023,0.00234,38077.75,92.94
2018-07-17,PAYETH,0.002257,0.003079,0.002257,0.002635,367743.88,986.62
2018-07-16,PAYETH,0.001669,0.0026,0.001662,0.002257,300486.29,673.52
2018-07-15,PAYETH,0.001732,0.001785,0.00159,0.001669,36882.39,61.9
2018-07-14,PAYETH,0.001603,0.00188,0.001591,0.001732,47387.49,81.08
2018-07-13,PAYETH,0.00136,0.001999,0.00136,0.001603,99299.37,170.78
2018-07-12,PAYETH,0.00135,0.00146,0.001323,0.00136,29695.22,40.27
2018-07-11,PAYETH,0.001371,0.001531,0.00132,0.00135,24567.65,35.18
2018-07-10,PAYETH,0.00132,0.001472,0.00132,0.001371,20365.0,28.03
2018-07-09,PAYETH,0.001325,0.00135,0.001288,0.00132,5196.94,6.77
2018-07-08,PAYETH,0.001345,0.001361,0.001321,0.001325,6939.87,9.33
2018-07-07,PAYETH,0.00134,0.001365,0.001327,0.001345,2375.4,3.2
2018-07-06,PAYETH,0.001452,0.001452,0.0013,0.00134,11054.28,14.98
2018-07-05,PAYETH,0.00151,0.00151,0.001444,0.001452,10501.76,15.33
2018-07-04,PAYETH,0.001577,0.001584,0.001458,0.00151,18058.79,27.2
2018-07-03,PAYETH,0.00169,0.001781,0.001555,0.001577,43437.88,70.22
2018-07-02,PAYETH,0.0016,0.001726,0.0016,0.00169,10867.24,17.89
2018-07-01,PAYETH,0.001725,0.001726,0.00152,0.0016,29531.31,47.67
2018-06-30,PAYETH,0.001688,0.002082,0.001573,0.001725,151921.38,283.41
2018-06-29,PAYETH,0.001252,0.001799,0.001217,0.001688,83794.22,130.28
2018-06-28,PAYETH,0.001141,0.001365,0.00109,0.001252,46968.74,58.45
2018-06-27,PAYETH,0.001135,0.001147,0.001039,0.001141,28724.44,31.07
2018-06-26,PAYETH,0.001154,0.001165,0.001107,0.001135,10780.65,12.28
2018-06-25,PAYETH,0.001143,0.0012,0.001134,0.001154,21033.66,24.53
2018-06-24,PAYETH,0.0011,0.00118,0.001039,0.001143,33601.29,37.2
2018-06-23,PAYETH,0.001137,0.001174,0.0011,0.0011,10193.23,11.49
2018-06-22,PAYETH,0.001142,0.001167,0.001091,0.001137,43715.46,49.79
2018-06-21,PAYETH,0.001143,0.001145,0.001084,0.001142,10100.79,11.43
2018-06-20,PAYETH,0.001197,0.001197,0.001128,0.001143,8946.5,10.4
2018-06-19,PAYETH,0.001222,0.001222,0.00115,0.001197,19923.25,23.68
2018-06-18,PAYETH,0.00124,0.001243,0.0012,0.001222,6266.09,7.72
2018-06-17,PAYETH,0.001211,0.00124,0.001189,0.00124,7137.1,8.67
2018-06-16,PAYETH,0.001256,0.00129,0.0012,0.001211,19458.54,23.96
2018-06-15,PAYETH,0.001248,0.001282,0.001232,0.001256,15784.57,19.85
2018-06-14,PAYETH,0.001257,0.001298,0.00121,0.001248,35677.47,44.86
2018-06-13,PAYETH,0.00132,0.001337,0.00125,0.001257,31593.62,40.76
2018-06-12,PAYETH,0.00145,0.00149,0.001225,0.00132,327431.67,446.39
2018-06-11,PAYETH,0.001392,0.001588,0.001318,0.00145,200332.37,292.99
2018-06-10,PAYETH,0.00141,0.001429,0.00135,0.001392,31834.38,44.09
2018-06-09,PAYETH,0.001475,0.001493,0.001353,0.00141,172917.15,239.64
2018-06-08,PAYETH,0.001504,0.001504,0.00141,0.001475,31264.14,44.94
2018-06-07,PAYETH,0.001464,0.001544,0.001456,0.001504,12917.54,19.25
2018-06-06,PAYETH,0.001481,0.001497,0.00145,0.001464,32052.52,47.23
2018-06-05,PAYETH,0.0015,0.001514,0.001473,0.001481,19162.93,28.48
2018-06-04,PAYETH,0.001579,0.001579,0.001496,0.0015,7592.44,11.48
2018-06-03,PAYETH,0.001585,0.001585,0.001511,0.001579,20455.71,31.76
2018-06-02,PAYETH,0.001566,0.001608,0.001545,0.001585,30666.69,48.65
2018-06-01,PAYETH,0.001603,0.001655,0.001548,0.001566,32716.78,52.34
2018-05-31,PAYETH,0.00163,0.001653,0.001582,0.001603,24853.72,40.27
2018-05-30,PAYETH,0.001653,0.001653,0.001626,0.00163,33208.24,54.43
2018-05-29,PAYETH,0.001718,0.001736,0.0016,0.001653,18522.35,31.13
2018-05-28,PAYETH,0.001671,0.00178,0.001671,0.001718,23654.94,40.66
2018-05-27,PAYETH,0.001654,0.001739,0.001654,0.001671,4813.79,8.21
2018-05-26,PAYETH,0.001705,0.001739,0.001645,0.001654,30954.93,52.08
2018-05-25,PAYETH,0.001675,0.001723,0.0016,0.001705,129622.25,211.15
2018-05-24,PAYETH,0.00168,0.0018,0.001634,0.001675,73464.96,124.11
2018-05-23,PAYETH,0.001686,0.001702,0.001611,0.00168,33809.63,56.56
2018-05-22,PAYETH,0.0017,0.001702,0.001655,0.001686,38809.56,65.56
2018-05-21,PAYETH,0.001742,0.00178,0.00165,0.0017,51961.74,89.0
2018-05-20,PAYETH,0.00183,0.001833,0.001681,0.001742,44138.9,78.08
2018-05-19,PAYETH,0.001902,0.001917,0.0018,0.00183,11475.84,20.89
2018-05-18,PAYETH,0.001904,0.001996,0.001811,0.001902,21978.34,41.23
2018-05-17,PAYETH,0.002021,0.002061,0.001875,0.001904,68036.12,134.55
2018-05-16,PAYETH,0.001844,0.00275,0.0017,0.002021,413564.38,882.12
2018-05-15,PAYETH,0.00178,0.00188,0.001681,0.001844,115915.9,212.46
2018-05-14,PAYETH,0.00172,0.001812,0.001611,0.00178,41325.57,71.94
2018-05-13,PAYETH,0.001671,0.001748,0.00163,0.00172,18642.16,31.46
2018-05-12,PAYETH,0.0017,0.001788,0.001651,0.001671,21244.64,36.95
2018-05-11,PAYETH,0.00173,0.00182,0.00163,0.0017,21962.37,37.34
2018-05-10,PAYETH,0.001796,0.001796,0.0017,0.00173,20521.23,35.66
2018-05-09,PAYETH,0.001814,0.001958,0.00177,0.001796,15509.43,28.15
2018-05-08,PAYETH,0.001907,0.001979,0.001778,0.001814,21971.73,41.08
2018-05-07,PAYETH,0.001811,0.00195,0.001756,0.001907,23134.32,42.77
2018-05-06,PAYETH,0.001911,0.001948,0.00172,0.001811,68804.58,124.29
2018-05-05,PAYETH,0.002059,0.002113,0.00189,0.001911,56038.41,111.23
2018-05-04,PAYETH,0.002062,0.002159,0.002,0.002059,39627.26,81.41
2018-05-03,PAYETH,0.0024,0.002415,0.00205,0.002062,53103.03,115.91
2018-05-02,PAYETH,0.002359,0.0024,0.002301,0.0024,12600.05,29.76
2018-05-01,PAYETH,0.002346,0.002442,0.002314,0.002359,28169.2,67.25
2018-04-30,PAYETH,0.002203,0.002443,0.002156,0.002346,39579.45,91.09
2018-04-29,PAYETH,0.002205,0.002218,0.002147,0.002203,27871.71,60.37
2018-04-28,PAYETH,0.002252,0.002252,0.002151,0.002205,21120.55,46.2
2018-04-27,PAYETH,0.002353,0.00238,0.002204,0.002252,22748.97,51.32
2018-04-26,PAYETH,0.00235,0.0024,0.002254,0.002353,27888.0,64.04
2018-04-25,PAYETH,0.00235,0.0024,0.00226,0.00235,31498.76,72.82
2018-04-24,PAYETH,0.00248,0.002551,0.0023,0.00235,63165.87,150.81
2018-04-23,PAYETH,0.00252,0.00258,0.002451,0.00248,24433.68,61.03
2018-04-22,PAYETH,0.002457,0.0027,0.002457,0.00252,22058.54,57.1
2018-04-21,PAYETH,0.002594,0.002693,0.00242,0.002457,39900.27,102.3
2018-04-20,PAYETH,0.00279,0.002825,0.0025,0.002594,55129.47,148.36
2018-04-19,PAYETH,0.002616,0.003052,0.002481,0.00279,125692.62,344.15
2018-04-18,PAYETH,0.002358,0.002616,0.002348,0.002616,39290.39,97.73
2018-04-17,PAYETH,0.00237,0.002445,0.002328,0.002358,29651.28,70.42
2018-04-16,PAYETH,0.002422,0.002422,0.002304,0.00237,49373.56,116.03
2018-04-15,PAYETH,0.002461,0.002497,0.002381,0.002422,11778.28,28.73
2018-04-14,PAYETH,0.00237,0.002531,0.00237,0.002461,15420.33,37.94
2018-04-13,PAYETH,0.0023,0.002454,0.002206,0.00237,37814.91,86.97
2018-04-12,PAYETH,0.002447,0.002447,0.002216,0.0023,33548.81,77.95
2018-04-11,PAYETH,0.00225,0.002448,0.002194,0.002447,34340.4,78.12
2018-04-10,PAYETH,0.002273,0.002295,0.002186,0.00225,11733.68,26.36
2018-04-09,PAYETH,0.0023,0.0023,0.002186,0.002273,15786.12,35.39
2018-04-08,PAYETH,0.00232,0.002338,0.0022,0.0023,12909.65,29.2
2018-04-07,PAYETH,0.002307,0.002339,0.00225,0.00232,12433.96,28.34
2018-04-06,PAYETH,0.00235,0.00235,0.002279,0.002307,4535.79,10.54
2018-04-05,PAYETH,0.002366,0.002479,0.002272,0.00235,32255.36,75.23
2018-04-04,PAYETH,0.002395,0.002456,0.0023,0.002366,11045.79,26.02
2018-04-03,PAYETH,0.002277,0.0025,0.002277,0.002395,33952.68,81.79
2018-04-02,PAYETH,0.002205,0.002351,0.002205,0.002277,16513.32,37.97
2018-04-01,PAYETH,0.002178,0.00227,0.00215,0.002205,52846.8,115.13
2018-03-31,PAYETH,0.002224,0.002224,0.00215,0.002178,28739.4,62.94
2018-03-30,PAYETH,0.002299,0.002393,0.00222,0.002224,55455.64,126.61
2018-03-29,PAYETH,0.00238,0.002417,0.002261,0.002299,42144.35,99.4
2018-03-28,PAYETH,0.002339,0.002381,0.00226,0.00238,29768.72,68.55
2018-03-27,PAYETH,0.002485,0.00258,0.0022,0.002339,100719.31,234.83
2018-03-26,PAYETH,0.00256,0.00262,0.00241,0.002485,27079.11,67.96
2018-03-25,PAYETH,0.00243,0.002581,0.002314,0.00256,54788.76,134.75
2018-03-24,PAYETH,0.002233,0.002599,0.002224,0.00243,58935.02,138.69
2018-03-23,PAYETH,0.002193,0.002281,0.002089,0.002233,29046.28,63.61
2018-03-22,PAYETH,0.002102,0.0022,0.002069,0.002193,19135.94,40.81
2018-03-21,PAYETH,0.002165,0.002165,0.002035,0.002102,24102.93,50.6
2018-03-20,PAYETH,0.00204,0.002199,0.001987,0.002165,89738.45,190.99
2018-03-19,PAYETH,0.00212,0.002166,0.00187,0.00204,58385.2,116.92
2018-03-18,PAYETH,0.002018,0.002191,0.001956,0.00212,39469.37,83.19
2018-03-17,PAYETH,0.00192,0.00206,0.001871,0.002018,20029.84,39.48
2018-03-16,PAYETH,0.001904,0.00205,0.001824,0.00192,22638.74,43.91
2018-03-15,PAYETH,0.001917,0.001971,0.00183,0.001904,38609.08,72.77
2018-03-14,PAYETH,0.002023,0.002023,0.00186,0.001917,14983.48,28.78
2018-03-13,PAYETH,0.00196,0.00208,0.00188,0.002023,28284.87,56.71
2018-03-12,PAYETH,0.001875,0.001971,0.001875,0.00196,23618.25,45.39
2018-03-11,PAYETH,0.001851,0.00195,0.001801,0.001875,20085.82,38.09
2018-03-10,PAYETH,0.001875,0.00194,0.001798,0.001851,17378.86,32.38
2018-03-09,PAYETH,0.001975,0.00198,0.001748,0.001875,39623.65,71.88
2018-03-08,PAYETH,0.00197,0.00202,0.001881,0.001975,122465.27,236.3
2018-03-07,PAYETH,0.002081,0.002105,0.00195,0.00197,36345.43,74.54
2018-03-06,PAYETH,0.0022,0.0022,0.00205,0.002081,53449.11,111.64
2018-03-05,PAYETH,0.002325,0.00233,0.002133,0.0022,74136.97,164.33
2018-03-04,PAYETH,0.002096,0.002325,0.001971,0.002325,56311.65,121.99
2018-03-03,PAYETH,0.001862,0.002147,0.001861,0.002096,165512.96,317.26
2018-03-02,PAYETH,0.001891,0.002076,0.001821,0.001862,346559.21,651.33
2018-03-01,PAYETH,0.00176,0.00218,0.001702,0.001891,148070.41,289.47
2018-02-28,PAYETH,0.00186,0.00186,0.001695,0.00176,38929.66,68.94
2018-02-27,PAYETH,0.001821,0.001895,0.001821,0.00186,20043.93,37.21
2018-02-26,PAYETH,0.00179,0.001863,0.00177,0.001821,24610.57,45.08
2018-02-25,PAYETH,0.00185,0.00195,0.00175,0.00179,41414.16,74.53
2018-02-24,PAYETH,0.001897,0.001971,0.001776,0.00185,44828.95,81.86
2018-02-23,PAYETH,0.001922,0.001922,0.00185,0.001897,25809.68,48.87
2018-02-22,PAYETH,0.00201,0.00204,0.0019,0.001922,29043.4,57.51
2018-02-21,PAYETH,0.002082,0.002103,0.001953,0.00201,56860.86,113.52
2018-02-20,PAYETH,0.0022,0.002225,0.002021,0.002082,35852.53,75.5
2018-02-19,PAYETH,0.002188,0.002225,0.00212,0.0022,28341.73,61.55
2018-02-18,PAYETH,0.002195,0.00223,0.002119,0.002188,28066.63,60.61
2018-02-17,PAYETH,0.002051,0.002195,0.002021,0.002195,27689.89,59.72
2018-02-16,PAYETH,0.002117,0.002118,0.00205,0.002051,14533.42,30.21
2018-02-15,PAYETH,0.002071,0.002164,0.002051,0.002117,38075.5,79.37
2018-02-14,PAYETH,0.00214,0.002204,0.002058,0.002071,38555.92,82.37
2018-02-13,PAYETH,0.002256,0.0023,0.00212,0.00214,21032.9,45.48
2018-02-12,PAYETH,0.002176,0.002298,0.002148,0.002256,15943.98,35.36
2018-02-11,PAYETH,0.002165,0.00232,0.002004,0.002176,40932.7,88.38
2018-02-10,PAYETH,0.002024,0.002254,0.0019,0.002165,160071.36,321.25
2018-02-09,PAYETH,0.001957,0.002053,0.001902,0.002024,45334.45,88.58
2018-02-08,PAYETH,0.001951,0.002014,0.001852,0.001957,37553.72,72.88
2018-02-07,PAYETH,0.002022,0.002095,0.001951,0.001951,36392.1,73.54
2018-02-06,PAYETH,0.001962,0.00211,0.001851,0.002022,125788.11,244.19
2018-02-05,PAYETH,0.002082,0.00211,0.001911,0.001962,102674.2,203.5
2018-02-04,PAYETH,0.002029,0.002111,0.00196,0.002082,36706.57,74.89
2018-02-03,PAYETH,0.002116,0.002127,0.001965,0.002029,39014.97,80.82
2018-02-02,PAYETH,0.001897,0.002131,0.001851,0.002116,76615.35,149.18
2018-02-01,PAYETH,0.002061,0.002129,0.001789,0.001897,108561.35,207.41
2018-01-31,PAYETH,0.002194,0.00235,0.00201,0.002061,246653.76,545.18
2018-01-30,PAYETH,0.00218,0.00222,0.002001,0.002194,87909.71,184.72
2018-01-29,PAYETH,0.002277,0.00238,0.00214,0.00218,66693.88,146.9
2018-01-28,PAYETH,0.002307,0.002432,0.00224,0.002277,73321.43,169.8
2018-01-27,PAYETH,0.002297,0.002313,0.002217,0.002307,38738.59,87.99
2018-01-26,PAYETH,0.00236,0.00237,0.0022,0.002297,57249.7,131.19
2018-01-25,PAYETH,0.002376,0.00248,0.002266,0.00236,33645.4,78.69
2018-01-24,PAYETH,0.002435,0.00248,0.002335,0.002376,78700.98,191.87
2018-01-23,PAYETH,0.00228,0.002538,0.00227,0.002435,46058.14,107.92
2018-01-22,PAYETH,0.002347,0.00246,0.00225,0.00228,62091.71,143.9
2018-01-21,PAYETH,0.002501,0.002538,0.002267,0.002347,69080.53,164.35
2018-01-20,PAYETH,0.002487,0.00262,0.00239,0.002501,99101.37,247.66
2018-01-19,PAYETH,0.002553,0.00262,0.002429,0.002487,78780.72,198.27
2018-01-18,PAYETH,0.002559,0.002696,0.002429,0.002553,74573.08,191.39
2018-01-17,PAYETH,0.002292,0.00256,0.00229,0.002559,153016.59,374.98
2018-01-16,PAYETH,0.002653,0.002653,0.0022,0.002292,448764.99,1066.3
2018-01-15,PAYETH,0.002771,0.002871,0.002643,0.002653,104450.46,289.46
2018-01-14,PAYETH,0.002608,0.003012,0.002605,0.002771,100824.54,289.25
2018-01-13,PAYETH,0.002725,0.002905,0.002605,0.002608,75957.71,207.98
2018-01-12,PAYETH,0.002735,0.00313,0.00258,0.002725,102128.78,291.38
2018-01-11,PAYETH,0.002823,0.002823,0.002416,0.002735,146144.55,382.14
2018-01-10,PAYETH,0.002924,0.002998,0.002401,0.002823,176009.16,464.95
2018-01-09,PAYETH,0.003385,0.003756,0.002916,0.002924,195580.09,644.79
2018-01-08,PAYETH,0.003598,0.003598,0.00312,0.003385,216532.32,717.34
2018-01-07,PAYETH,0.00365,0.00495,0.003428,0.003598,362865.23,1359.86
2018-01-06,PAYETH,0.00418,0.004305,0.003456,0.00365,565453.46,2142.39
2018-01-05,PAYETH,0.004949,0.0052,0.004,0.00418,320012.36,1434.2
2018-01-04,PAYETH,0.004799,0.00539,0.004514,0.004949,256684.09,1273.38
2018-01-03,PAYETH,0.004786,0.00515,0.004425,0.004799,238627.6,1121.38
2018-01-02,PAYETH,0.005235,0.005372,0.00457,0.004786,538012.88,2663.45
2018-01-01,PAYETH,0.00554,0.00554,0.005111,0.005235,125873.1,665.49
2017-12-31,PAYETH,0.005064,0.00598,0.004892,0.00554,152281.52,815.7
2017-12-30,PAYETH,0.00571,0.00571,0.00478,0.005064,155399.34,800.21
2017-12-29,PAYETH,0.0059,0.006338,0.005586,0.00571,151907.16,898.44
2017-12-28,PAYETH,0.005601,0.006158,0.004604,0.0059,217775.48,1151.57
2017-12-27,PAYETH,0.00583,0.0061,0.005101,0.005601,180324.36,1003.15
2017-12-26,PAYETH,0.006226,0.006447,0.00535,0.00583,209569.69,1229.08
2017-12-25,PAYETH,0.0071,0.007648,0.0059,0.006226,379484.57,2487.66
2017-12-24,PAYETH,0.005502,0.008434,0.005036,0.0071,726672.03,4849.05
2017-12-23,PAYETH,0.004502,0.0059,0.00447,0.005502,387703.86,1967.53
2017-12-22,PAYETH,0.004641,0.00475,0.0039,0.004502,255639.1,1097.53
2017-12-21,PAYETH,0.004495,0.0052,0.0042,0.004641,454618.78,2132.9
2017-12-20,PAYETH,0.004197,0.00452,0.003701,0.004495,335197.6,1401.29
2017-12-19,PAYETH,0.004967,0.0051,0.004078,0.004197,411181.8,1833.25
2017-12-18,PAYETH,0.00525,0.005519,0.00463,0.004967,360987.72,1822.31
2017-12-17,PAYETH,0.00419,0.0053,0.00398,0.00525,342519.35,1589.34
2017-12-16,PAYETH,0.003607,0.0044,0.00354,0.00419,292025.59,1153.48
2017-12-15,PAYETH,0.003669,0.003742,0.003333,0.003607,236813.03,830.45
2017-12-14,PAYETH,0.00336,0.003898,0.003147,0.003669,322933.9,1121.72
2017-12-13,PAYETH,0.003388,0.003599,0.003145,0.00336,276605.84,925.88
2017-12-12,PAYETH,0.004098,0.004441,0.0033,0.003388,458082.14,1763.01
2017-12-11,PAYETH,0.004284,0.004968,0.00406,0.004098,209563.2,933.41
2017-12-10,PAYETH,0.004497,0.0046,0.00399,0.004284,225241.73,965.57
2017-12-09,PAYETH,0.0052,0.0052,0.004222,0.004497,141518.52,647.02
2017-12-08,PAYETH,0.004579,0.0057,0.0042,0.0052,353598.53,1660.98
2017-12-07,PAYETH,0.005447,0.00575,0.004415,0.004579,440673.47,2192.98
2017-12-06,PAYETH,0.005751,0.005918,0.00512,0.005447,266042.58,1482.04
2017-12-05,PAYETH,0.005776,0.00645,0.005539,0.005751,299456.11,1780.31
2017-12-04,PAYETH,0.005159,0.005865,0.00507,0.005776,190929.07,1028.98
2017-12-03,PAYETH,0.005083,0.005298,0.00498,0.005159,100618.21,517.53
2017-12-02,PAYETH,0.005199,0.0052,0.00487,0.005083,94248.67,474.04
2017-12-01,PAYETH,0.004898,0.0052,0.00465,0.005199,118624.22,588.12
2017-11-30,PAYETH,0.004791,0.005299,0.0025,0.004898,231980.03,1019.54
2017-11-29,PAYETH,0.005697,0.0062,0.0044,0.004791,372927.96,1984.6
2017-11-28,PAYETH,0.004981,0.005918,0.004794,0.005697,434648.51,2288.05
2017-11-27,PAYETH,0.004989,0.0051,0.0046,0.004981,289216.86,1403.01
2017-11-26,PAYETH,0.004358,0.005112,0.004342,0.004989,324556.34,1549.35
2017-11-25,PAYETH,0.003958,0.0044,0.0039,0.004358,145145.78,606.19
2017-11-24,PAYETH,0.004595,0.004705,0.003954,0.003958,139305.85,600.64
2017-11-23,PAYETH,0.004939,0.00502,0.004401,0.004595,204101.64,970.72
2017-11-22,PAYETH,0.005244,0.00535,0.004939,0.004939,154250.18,794.93
2017-11-21,PAYETH,0.00547,0.005718,0.0048,0.005244,300790.88,1568.81
2017-11-20,PAYETH,0.004717,0.006443,0.00467,0.00547,642442.07,3635.61
2017-11-19,PAYETH,0.004897,0.0051,0.00451,0.004717,116410.31,549.11
2017-11-18,PAYETH,0.005,0.00526,0.004781,0.004897,175062.93,882.21
2017-11-17,PAYETH,0.004916,0.005086,0.00477,0.005,144347.51,706.82
2017-11-16,PAYETH,0.005,0.005199,0.0048,0.004916,148652.9,744.28
2017-11-15,PAYETH,0.005,0.0052,0.004899,0.005,147747.15,742.07
2017-11-14,PAYETH,0.00524,0.005325,0.0048,0.005,144953.21,728.8
2017-11-13,PAYETH,0.005,0.005382,0.00485,0.00524,114191.33,583.28
2017-11-12,PAYETH,0.00546,0.005479,0.0046,0.005,406053.47,2077.81
2017-11-11,PAYETH,0.005879,0.0061,0.005342,0.00546,111115.32,626.8
2017-11-10,PAYETH,0.006155,0.0066,0.00555,0.005879,198948.22,1199.77
2017-11-09,PAYETH,0.006168,0.0064,0.00575,0.006155,209030.03,1277.72
2017-11-08,PAYETH,0.005738,0.006348,0.0055,0.006168,170743.7,997.09
2017-11-07,PAYETH,0.005441,0.005898,0.005359,0.005738,90883.06,508.64
2017-11-06,PAYETH,0.005441,0.005556,0.005202,0.005441,107909.4,574.68
2017-11-05,PAYETH,0.0055,0.005645,0.00522,0.005441,88091.29,473.3
2017-11-04,PAYETH,0.0056,0.00566,0.005491,0.0055,81346.69,454.46
2017-11-03,PAYETH,0.005469,0.00609,0.005356,0.0056,157776.36,910.47
2017-11-02,PAYETH,0.0053,0.005529,0.004971,0.005469,203665.35,1066.65
2017-11-01,PAYETH,0.005875,0.005912,0.00505,0.0053,248087.72,1352.2
2017-10-31,PAYETH,0.00579,0.006032,0.005686,0.005875,88593.47,521.12
2017-10-30,PAYETH,0.00557,0.005917,0.005561,0.00579,71183.44,407.19
2017-10-29,PAYETH,0.005901,0.006032,0.005538,0.00557,107122.99,622.49
2017-10-28,PAYETH,0.00612,0.006208,0.0059,0.005901,40323.93,242.43
2017-10-27,PAYETH,0.0061,0.00623,0.005833,0.00612,70616.08,424.95
2017-10-26,PAYETH,0.00615,0.00659,0.005944,0.0061,83380.99,520.05
2017-10-25,PAYETH,0.006357,0.00662,0.00592,0.00615,80649.77,499.83
2017-10-24,PAYETH,0.006235,0.006478,0.005882,0.006357,177861.87,1099.83
2017-10-23,PAYETH,0.006056,0.00637,0.005796,0.006235,124030.7,748.26
2017-10-22,PAYETH,0.00601,0.0063,0.005878,0.006056,102199.64,623.49
2017-10-21,PAYETH,0.00585,0.006192,0.005599,0.00601,148556.11,879.76
2017-10-20,PAYETH,0.006385,0.006493,0.005801,0.00585,107893.52,658.9
2017-10-19,PAYETH,0.00635,0.006684,0.006101,0.006385,100074.16,636.2
2017-10-18,PAYETH,0.005875,0.006688,0.005875,0.00635,156995.91,995.28
2017-10-17,PAYETH,0.00572,0.00595,0.00555,0.005875,173184.91,990.23
2017-10-16,PAYETH,0.00559,0.0058,0.005342,0.00572,87352.33,486.49
2017-10-15,PAYETH,0.00547,0.006032,0.005373,0.00568,142381.45,806.73
2017-10-14,PAYETH,0.005744,0.005916,0.005395,0.00547,128435.13,721.68
2017-10-13,PAYETH,0.006845,0.006845,0.005601,0.005744,244005.82,1488.8
2017-10-12,PAYETH,0.007235,0.007493,0.006525,0.006845,155133.89,1058.2
2017-10-11,PAYETH,0.00675,0.00749,0.0066,0.007235,124045.99,883.27
2017-10-10,PAYETH,0.00624,0.006885,0.006234,0.00675,113645.82,743.17
2017-10-09,PAYETH,0.006097,0.006873,0.00593,0.00624,202735.9,1287.53
