Timezones are UTC,https://www.CryptoDataDownload.com
Date,Symbol,Open,High,Low,Close,Volume ZAI,Volume FJPY
2018-09-08,ZAIFJPY,0.3131,0.3136,0.302,0.3054,4384156.0,1343824.91
2018-09-07,ZAIFJPY,0.306,0.318,0.3035,0.3131,4383548.3,1354402.1
2018-09-06,ZAIFJPY,0.3031,0.309,0.3,0.306,11067985.1,3346607.18
2018-09-05,ZAIFJPY,0.3258,0.3284,0.3022,0.3031,12170653.7,3801159.91
2018-09-04,ZAIFJPY,0.3246,0.329,0.321,0.3258,5946017.4,1935772.3
2018-09-03,ZAIFJPY,0.3228,0.325,0.316,0.3246,4730671.3,1521856.56
2018-09-02,ZAIFJPY,0.33,0.33,0.3171,0.3228,6400246.1,2079382.58
2018-09-01,ZAIFJPY,0.3195,0.33,0.3189,0.33,7120955.8,2316424.9
2018-08-31,ZAIFJPY,0.32,0.3273,0.3135,0.3195,3813930.5,1216775.43
2018-08-30,ZAIFJPY,0.3249,0.3285,0.3114,0.32,6724020.2,2139895.19
2018-08-29,ZAIFJPY,0.3296,0.3305,0.3201,0.3249,5778801.3,1890325.58
2018-08-28,ZAIFJPY,0.332,0.339,0.319,0.3296,14161684.8,4670404.31
2018-08-27,ZAIFJPY,0.3332,0.3352,0.321,0.332,7358090.2,2390310.73
2018-08-26,ZAIFJPY,0.3297,0.3365,0.321,0.3332,5900868.5,1930723.95
2018-08-25,ZAIFJPY,0.3284,0.339,0.3157,0.3297,9987665.8,3272839.14
2018-08-24,ZAIFJPY,0.3201,0.3285,0.3006,0.3284,14958878.7,4695572.92
2018-08-23,ZAIFJPY,0.3146,0.3319,0.3101,0.3201,17132550.1,5490141.87
2018-08-22,ZAIFJPY,0.344,0.3579,0.3101,0.3146,15301722.1,5218768.39
2018-08-21,ZAIFJPY,0.3431,0.365,0.3311,0.344,10955104.9,3799853.91
2018-08-20,ZAIFJPY,0.3355,0.358,0.331,0.3431,12013272.0,4115684.42
2018-08-19,ZAIFJPY,0.3231,0.3464,0.3231,0.3355,8090745.0,2723643.61
2018-08-18,ZAIFJPY,0.3772,0.3776,0.312,0.3231,21787171.1,7572105.35
2018-08-17,ZAIFJPY,0.2956,0.385,0.2933,0.3772,29730146.4,9975775.85
2018-08-16,ZAIFJPY,0.293,0.3,0.285,0.2956,6759633.6,1982474.4
2018-08-15,ZAIFJPY,0.2881,0.3089,0.2849,0.293,21033959.0,6181754.36
2018-08-14,ZAIFJPY,0.282,0.2881,0.2767,0.2881,13625048.1,3851302.67
2018-08-13,ZAIFJPY,0.278,0.2998,0.2751,0.282,20781087.2,5944737.27
2018-08-12,ZAIFJPY,0.2804,0.2804,0.2804,0.2804,0.0,0.0
2018-08-11,ZAIFJPY,0.3021,0.303,0.2771,0.2804,25327430.9,7448930.55
2018-08-10,ZAIFJPY,0.3348,0.3382,0.301,0.3021,12781262.1,4030085.31
2018-08-09,ZAIFJPY,0.3078,0.3495,0.302,0.3348,17997361.2,5856827.61
2018-08-08,ZAIFJPY,0.3648,0.3648,0.301,0.3078,26533801.0,8899614.45
2018-08-07,ZAIFJPY,0.392,0.4045,0.36,0.3648,20520887.6,7880522.01
2018-08-06,ZAIFJPY,0.4141,0.43,0.38,0.392,17522810.3,7084473.41
2018-08-05,ZAIFJPY,0.4026,0.4173,0.3941,0.4141,8867240.6,3567650.79
2018-08-04,ZAIFJPY,0.4237,0.4266,0.3915,0.4026,24467165.8,9901791.03
2018-08-03,ZAIFJPY,0.445,0.4494,0.416,0.4237,7884048.8,3406613.63
2018-08-02,ZAIFJPY,0.4478,0.46,0.4425,0.445,5011692.5,2263429.58
2018-08-01,ZAIFJPY,0.4666,0.4671,0.442,0.4478,8382440.5,3791746.29
2018-07-31,ZAIFJPY,0.471,0.4749,0.455,0.4666,10367366.3,4820742.63
2018-07-30,ZAIFJPY,0.4698,0.4731,0.463,0.471,9266687.1,4338058.64
2018-07-29,ZAIFJPY,0.4718,0.4769,0.465,0.4698,3741059.7,1758362.14
2018-07-28,ZAIFJPY,0.4732,0.4733,0.468,0.4718,2521430.4,1186608.69
2018-07-27,ZAIFJPY,0.4701,0.48,0.466,0.4732,6171839.7,2910012.1
2018-07-26,ZAIFJPY,0.478,0.4883,0.4701,0.4701,6146691.9,2938787.34
2018-07-25,ZAIFJPY,0.483,0.49,0.4765,0.478,10168326.3,4901951.94
2018-07-24,ZAIFJPY,0.4797,0.5,0.4653,0.483,14297798.1,6860383.15
2018-07-23,ZAIFJPY,0.4741,0.4829,0.4704,0.4797,7836136.3,3743457.16
2018-07-22,ZAIFJPY,0.473,0.4781,0.4703,0.4741,3737157.8,1775399.99
2018-07-21,ZAIFJPY,0.4758,0.4831,0.471,0.473,5603366.3,2659583.02
2018-07-20,ZAIFJPY,0.4853,0.4899,0.475,0.4758,8202204.1,3935804.84
2018-07-19,ZAIFJPY,0.4888,0.4937,0.474,0.4853,11391620.1,5486203.45
2018-07-18,ZAIFJPY,0.4976,0.5079,0.4812,0.4888,33100458.1,16528763.95
2018-07-17,ZAIFJPY,0.497,0.5076,0.4815,0.4976,28349591.2,14022659.42
2018-07-16,ZAIFJPY,0.4725,0.4987,0.47,0.497,10754752.7,5192933.83
2018-07-15,ZAIFJPY,0.4745,0.4814,0.468,0.4725,8204788.8,3886628.66
2018-07-14,ZAIFJPY,0.475,0.479,0.4642,0.4745,4972204.8,2347449.6
2018-07-13,ZAIFJPY,0.47,0.4874,0.4651,0.475,7858288.8,3761362.49
2018-07-12,ZAIFJPY,0.4884,0.489,0.4599,0.47,10732433.2,5118204.33
2018-07-11,ZAIFJPY,0.4756,0.4968,0.4696,0.4884,9599686.7,4599603.84
2018-07-10,ZAIFJPY,0.5019,0.5047,0.4711,0.4756,13768819.8,6700532.62
2018-07-09,ZAIFJPY,0.5118,0.5152,0.5,0.5019,4445863.3,2248287.1
2018-07-08,ZAIFJPY,0.5147,0.5229,0.507,0.5118,8118463.2,4186251.54
2018-07-07,ZAIFJPY,0.5145,0.515,0.5052,0.5147,8016663.1,4101309.31
2018-07-06,ZAIFJPY,0.5175,0.52,0.5001,0.5145,9294022.8,4731154.34
2018-07-05,ZAIFJPY,0.5254,0.53,0.5065,0.5175,9057023.4,4709814.45
2018-07-04,ZAIFJPY,0.52,0.5497,0.5,0.5254,20962807.1,11028516.24
2018-07-03,ZAIFJPY,0.531,0.615,0.5146,0.52,40840902.2,22923632.58
2018-07-02,ZAIFJPY,0.4868,0.55,0.46,0.531,28068538.9,14143956.91
2018-07-01,ZAIFJPY,0.491,0.5019,0.476,0.4868,12611472.9,6222602.34
2018-06-30,ZAIFJPY,0.4746,0.5073,0.4722,0.491,14742696.2,7210507.65
2018-06-29,ZAIFJPY,0.4702,0.486,0.4525,0.4746,19840972.5,9246728.67
2018-06-28,ZAIFJPY,0.48,0.4968,0.4676,0.4702,7804296.3,3753777.57
2018-06-27,ZAIFJPY,0.4612,0.48,0.451,0.48,14064076.8,6663943.51
2018-06-26,ZAIFJPY,0.5041,0.53,0.4602,0.4612,22262017.5,11270311.71
2018-06-25,ZAIFJPY,0.454,0.5275,0.454,0.5041,23270531.6,11525822.88
2018-06-24,ZAIFJPY,0.5002,0.5003,0.4102,0.454,40277014.4,17983651.9
2018-06-23,ZAIFJPY,0.4897,0.506,0.4804,0.5002,21213197.8,10385183.44
2018-06-22,ZAIFJPY,0.5989,0.599,0.48,0.4897,61157043.2,31297699.3
2018-06-21,ZAIFJPY,0.5876,0.6053,0.584,0.5989,8546264.1,5078412.64
2018-06-20,ZAIFJPY,0.599,0.599,0.5752,0.5876,10738007.7,6265571.99
2018-06-19,ZAIFJPY,0.5934,0.6093,0.587,0.599,13093652.4,7818623.84
2018-06-18,ZAIFJPY,0.6036,0.6037,0.574,0.5934,14260852.3,8401756.02
2018-06-17,ZAIFJPY,0.6125,0.6171,0.6004,0.6036,3884748.2,2365353.6
2018-06-16,ZAIFJPY,0.6079,0.6179,0.6012,0.6125,4134218.7,2513452.9
2018-06-15,ZAIFJPY,0.625,0.6291,0.6031,0.6079,7432365.4,4591902.16
2018-06-14,ZAIFJPY,0.5924,0.6255,0.589,0.625,16136700.9,9769870.53
2018-06-13,ZAIFJPY,0.654,0.6749,0.5911,0.5924,30079751.0,18527991.71
2018-06-12,ZAIFJPY,0.6608,0.6842,0.6465,0.654,10762188.3,7162254.21
2018-06-11,ZAIFJPY,0.6715,0.6798,0.6362,0.6608,13518546.6,8924798.87
2018-06-10,ZAIFJPY,0.6904,0.7099,0.66,0.6715,32869174.8,22564793.41
2018-06-09,ZAIFJPY,0.7,0.7021,0.6901,0.6904,5682343.9,3953618.18
2018-06-08,ZAIFJPY,0.695,0.715,0.6913,0.7,7603986.8,5309594.97
2018-06-07,ZAIFJPY,0.7006,0.715,0.6802,0.695,11553306.1,8130637.5
2018-06-06,ZAIFJPY,0.7,0.7133,0.695,0.7006,10753153.9,7561319.43
2018-06-05,ZAIFJPY,0.6932,0.7038,0.6788,0.7,9032443.8,6273502.51
2018-06-04,ZAIFJPY,0.7045,0.7181,0.68,0.6932,11090708.8,7779932.31
2018-06-03,ZAIFJPY,0.722,0.7256,0.7012,0.7045,13565611.0,9617147.72
2018-06-02,ZAIFJPY,0.7199,0.7391,0.707,0.722,16023158.9,11636049.04
2018-06-01,ZAIFJPY,0.6786,0.752,0.675,0.7199,39431771.2,28675699.69
2018-05-31,ZAIFJPY,0.664,0.6825,0.6601,0.6786,11672235.1,7826425.72
2018-05-30,ZAIFJPY,0.6701,0.6874,0.6601,0.664,9556346.7,6441967.23
2018-05-29,ZAIFJPY,0.6687,0.7083,0.621,0.6701,38851628.2,25737288.85
2018-05-28,ZAIFJPY,0.6977,0.702,0.6551,0.6687,13501900.3,9208624.1
2018-05-27,ZAIFJPY,0.7018,0.703,0.696,0.6977,8021351.1,5607079.79
2018-05-26,ZAIFJPY,0.6984,0.7088,0.6965,0.7018,5690336.1,3985137.91
2018-05-25,ZAIFJPY,0.7085,0.7085,0.6962,0.6984,10017662.8,7024885.74
2018-05-24,ZAIFJPY,0.69,0.71,0.6804,0.7085,14682677.7,10228463.02
2018-05-23,ZAIFJPY,0.7142,0.7194,0.69,0.69,60791028.2,42659451.52
2018-05-22,ZAIFJPY,0.735,0.749,0.7142,0.7142,15085091.0,11020864.53
2018-05-21,ZAIFJPY,0.7299,0.76,0.721,0.735,20242658.6,14985534.51
2018-05-20,ZAIFJPY,0.7271,0.735,0.7025,0.7299,15881571.6,11448113.19
2018-05-19,ZAIFJPY,0.714,0.7302,0.7002,0.7271,22614510.1,16152078.11
2018-05-18,ZAIFJPY,0.7055,0.72,0.7,0.714,27950426.4,19819604.93
2018-05-17,ZAIFJPY,0.7233,0.755,0.7004,0.7055,28566082.5,20857672.37
2018-05-16,ZAIFJPY,0.713,0.7334,0.695,0.7233,39533244.8,28035749.77
2018-05-15,ZAIFJPY,0.7426,0.75,0.711,0.713,28807108.7,20983765.64
2018-05-14,ZAIFJPY,0.8039,0.8096,0.67,0.7426,161039794.2,116024712.21
2018-05-13,ZAIFJPY,0.784,0.8101,0.762,0.8039,30725118.8,24223621.53
2018-05-12,ZAIFJPY,0.754,0.8,0.7487,0.784,23205729.9,17827928.05
2018-05-11,ZAIFJPY,0.785,0.8079,0.751,0.754,37580291.4,29059923.99
2018-05-10,ZAIFJPY,0.8235,0.828,0.785,0.785,25234286.5,20326819.81
2018-05-09,ZAIFJPY,0.8199,0.828,0.8003,0.8235,22184126.4,18053557.28
2018-05-08,ZAIFJPY,0.8368,0.8535,0.8123,0.8199,25706955.7,21304505.09
2018-05-07,ZAIFJPY,0.8721,0.8751,0.83,0.8368,38850658.1,32857987.45
2018-05-06,ZAIFJPY,0.9083,0.9098,0.8555,0.8721,54970169.5,48561472.03
2018-05-05,ZAIFJPY,0.9117,0.9202,0.9073,0.9083,29188357.2,26602758.71
2018-05-04,ZAIFJPY,0.922,0.9299,0.9083,0.9117,25473307.7,23319569.88
2018-05-03,ZAIFJPY,0.9149,0.9578,0.91,0.922,56190560.3,51778510.75
2018-05-02,ZAIFJPY,0.9197,0.9299,0.901,0.9149,42417681.5,38790120.6
2018-05-01,ZAIFJPY,0.9373,0.9373,0.903,0.9197,35386258.7,32401918.74
2018-04-30,ZAIFJPY,0.9354,0.956,0.9266,0.9373,33305375.2,31254381.14
2018-04-29,ZAIFJPY,0.945,0.95,0.9204,0.9354,32720400.9,30647389.09
2018-04-28,ZAIFJPY,0.915,0.96,0.91,0.945,31788448.4,29701697.37
2018-04-27,ZAIFJPY,0.94,1.01,0.904,0.915,92999242.4,88712889.76
2018-04-26,ZAIFJPY,0.8698,0.94,0.86,0.94,72688015.0,65639470.08
2018-04-25,ZAIFJPY,1.02,1.03,0.82,0.8698,112346888.3,104856526.01
2018-04-24,ZAIFJPY,0.9999,1.05,0.9777,1.02,115056930.9,115684592.79
2018-04-23,ZAIFJPY,1.03,1.06,0.9446,0.9999,120214320.5,119702275.33
2018-04-22,ZAIFJPY,1.07,1.12,1.01,1.03,139458371.8,147095320.32
2018-04-21,ZAIFJPY,1.22,1.27,0.912,1.07,339505944.9,360214980.18
2018-04-20,ZAIFJPY,0.8634,1.3,0.846,1.22,319494449.5,325535659.26
2018-04-19,ZAIFJPY,0.7999,0.869,0.799,0.8634,73193091.5,60223381.94
2018-04-18,ZAIFJPY,0.785,0.8,0.7771,0.7999,31604433.2,24943310.41
2018-04-17,ZAIFJPY,0.7816,0.798,0.7714,0.785,26212058.7,20584707.27
2018-04-16,ZAIFJPY,0.782,0.8077,0.766,0.7816,48520370.6,38013132.06
2018-04-15,ZAIFJPY,0.7767,0.85,0.775,0.782,86493461.7,69348977.82
2018-04-14,ZAIFJPY,0.7823,0.7988,0.765,0.7767,29837815.1,23208536.2
2018-04-13,ZAIFJPY,0.8147,0.86,0.778,0.7823,83912139.0,67868134.49
2018-04-12,ZAIFJPY,0.759,0.8194,0.7399,0.8147,74660150.0,58237962.8
2018-04-11,ZAIFJPY,0.7681,0.7797,0.7489,0.759,38202724.5,28941075.83
2018-04-10,ZAIFJPY,0.7938,0.7985,0.73,0.7681,17159344.7,13171204.83
2018-04-09,ZAIFJPY,0.789,0.824,0.7655,0.7938,21182891.5,16725236.62
2018-04-08,ZAIFJPY,0.7748,0.7943,0.773,0.789,9933922.2,7767065.94
2018-04-07,ZAIFJPY,0.77,0.7856,0.7626,0.7748,9306924.2,7186642.42
2018-04-06,ZAIFJPY,0.7819,0.7931,0.762,0.77,9772325.3,7560586.84
2018-04-05,ZAIFJPY,0.7899,0.7999,0.751,0.7819,17262605.0,13476467.03
2018-04-04,ZAIFJPY,0.837,0.8659,0.7848,0.7899,34634648.1,28548638.32
2018-04-03,ZAIFJPY,0.785,0.8393,0.7801,0.837,33016436.1,26684146.62
2018-04-02,ZAIFJPY,0.7779,0.801,0.76,0.785,19840772.5,15519585.67
2018-04-01,ZAIFJPY,0.797,0.8009,0.7184,0.7779,22768983.4,17575117.27
2018-03-31,ZAIFJPY,0.8029,0.8256,0.772,0.797,19590034.9,15686225.57
2018-03-30,ZAIFJPY,0.7989,0.83,0.7513,0.8029,38823600.8,30464836.35
2018-03-29,ZAIFJPY,0.8599,0.8658,0.795,0.7989,63625052.5,52104620.0
2018-03-28,ZAIFJPY,0.8591,0.8765,0.8549,0.8599,15828517.8,13682758.09
2018-03-27,ZAIFJPY,0.8904,0.91,0.834,0.8591,36777754.3,31964704.8
2018-03-26,ZAIFJPY,0.91,0.9173,0.8422,0.8904,23201923.1,20754043.77
2018-03-25,ZAIFJPY,0.9032,0.927,0.8887,0.91,32966423.0,29866508.85
2018-03-24,ZAIFJPY,0.9175,0.9235,0.9001,0.9032,16830748.5,15332423.56
2018-03-23,ZAIFJPY,0.9217,0.928,0.89,0.9175,36431842.8,33004376.97
2018-03-22,ZAIFJPY,0.9425,0.985,0.9002,0.9217,49360285.6,46250802.06
2018-03-21,ZAIFJPY,0.9302,0.95,0.9153,0.9425,31858210.7,29529457.38
2018-03-20,ZAIFJPY,0.9749,0.9776,0.8888,0.9302,71319125.6,65978924.06
2018-03-19,ZAIFJPY,0.89,0.985,0.89,0.9749,60969544.8,56586807.28
2018-03-18,ZAIFJPY,0.9648,0.9648,0.8,0.89,118921386.0,102865322.48
2018-03-17,ZAIFJPY,1.02,1.03,0.9321,0.9648,72938046.1,72335207.16
2018-03-16,ZAIFJPY,0.942,1.05,0.93,1.02,105717561.6,104917147.52
2018-03-15,ZAIFJPY,0.96,1,0.9005,0.942,94727938.2,89356499.15
2018-03-14,ZAIFJPY,1.03,1.04,0.95,0.96,158367742.2,159963231.55
2018-03-13,ZAIFJPY,1.06,1.07,1.02,1.03,87834624.3,91916934.26
2018-03-12,ZAIFJPY,1.09,1.1,1.06,1.06,69488066.8,74983333.81
2018-03-11,ZAIFJPY,1.07,1.1,1.05,1.09,56521408.3,60840897.11
2018-03-10,ZAIFJPY,1.1,1.14,1.07,1.07,101689305.7,112031489.73
2018-03-09,ZAIFJPY,1.12,1.12,1.02,1.1,133014160.6,141438567.26
2018-03-08,ZAIFJPY,1.02,1.16,1.01,1.12,185174995.5,203056137.27
2018-03-07,ZAIFJPY,1.22,1.23,1.01,1.02,223276886.9,247860614.66
2018-03-06,ZAIFJPY,1.23,1.27,1.21,1.22,100657849.7,123976260.69
2018-03-05,ZAIFJPY,1.33,1.34,1.2,1.23,263718416.9,328271760.24
2018-03-04,ZAIFJPY,1.4,1.4,1.25,1.33,324488312.6,428296362.65
2018-03-03,ZAIFJPY,1.43,1.44,1.37,1.4,132305252.5,186401271.94
2018-03-02,ZAIFJPY,1.47,1.5,1.37,1.43,300251554.8,428042991.54
2018-03-01,ZAIFJPY,1.29,1.5,1.26,1.47,360891854.9,499185730.61
2018-02-28,ZAIFJPY,1.44,1.64,1.26,1.29,666959578.2,958633558.56
2018-02-27,ZAIFJPY,1.17,1.5,1.16,1.44,650357254.6,881687728.02
2018-02-26,ZAIFJPY,1.12,1.17,1.07,1.17,115340143.1,128884810.16
2018-02-25,ZAIFJPY,1.15,1.16,1.01,1.12,164911385.6,178178134.29
2018-02-24,ZAIFJPY,1.22,1.24,1.12,1.15,128130298.6,152130204.22
2018-02-23,ZAIFJPY,1.17,1.25,1.12,1.22,161167716.9,194731467.92
2018-02-22,ZAIFJPY,1.27,1.4,0.9608,1.17,415244183.4,506933662.74
2018-02-21,ZAIFJPY,1.39,1.42,1.1,1.27,405941955.7,502722977.8
2018-02-20,ZAIFJPY,1.63,1.63,1.35,1.39,308577506.0,469065494.91
2018-02-19,ZAIFJPY,1.58,1.71,1.39,1.63,446966127.2,693676650.1
2018-02-18,ZAIFJPY,2.1,2.14,1.35,1.58,694191262.9,1243361367.36
2018-02-17,ZAIFJPY,2.2,2.5,1.61,2.1,963462988.7,2002194750.38
2018-02-16,ZAIFJPY,1.72,2.2,1.6,2.2,828426052.0,1568378682.33
2018-02-15,ZAIFJPY,1.26,1.82,1.25,1.72,316024160.9,462171954.87
2018-02-14,ZAIFJPY,1.03,1.49,1.02,1.26,561703972.8,711102992.02
2018-02-13,ZAIFJPY,0.88,1.05,0.878,1.03,225773179.4,217156479.13
2018-02-12,ZAIFJPY,0.8299,0.882,0.8245,0.88,32834352.8,28226846.44
2018-02-11,ZAIFJPY,0.8477,0.855,0.8055,0.8299,35682497.5,29650020.34
2018-02-10,ZAIFJPY,0.838,0.9,0.8172,0.8477,93202773.6,80259881.0
2018-02-09,ZAIFJPY,0.8,0.8408,0.752,0.838,39599927.2,32180836.59
2018-02-08,ZAIFJPY,0.7499,0.842,0.749,0.8,44724464.9,36295956.67
2018-02-07,ZAIFJPY,0.8204,0.85,0.749,0.7499,81399999.1,66306693.25
2018-02-06,ZAIFJPY,0.7784,0.8349,0.68,0.8204,83156822.0,63502771.99
2018-02-05,ZAIFJPY,0.822,0.885,0.76,0.7784,55369093.1,45356946.67
2018-02-04,ZAIFJPY,0.8855,0.95,0.8,0.822,65852465.6,56950083.2
2018-02-03,ZAIFJPY,0.7571,0.984,0.69,0.8855,93246575.1,76722401.99
2018-02-02,ZAIFJPY,0.79,0.8465,0.612,0.7571,125311169.3,90515788.33
2018-02-01,ZAIFJPY,0.9699,1.02,0.74,0.79,97857526.8,88150913.49
2018-01-31,ZAIFJPY,0.9539,1.02,0.9,0.9699,54499778.1,52682234.32
2018-01-30,ZAIFJPY,1.03,1.03,0.95,0.9539,58701586.0,58566099.55
2018-01-29,ZAIFJPY,1.08,1.09,1.01,1.03,52815131.9,55281993.54
2018-01-28,ZAIFJPY,1.11,1.12,1,1.08,77113465.5,83344799.31
2018-01-27,ZAIFJPY,0.9899,1.16,0.9614,1.11,113284237.7,117228777.1
2018-01-26,ZAIFJPY,1.15,1.2,0.903,0.9899,148615083.2,149763397.05
2018-01-25,ZAIFJPY,1.11,1.25,1.1,1.15,59475397.1,70020734.02
2018-01-24,ZAIFJPY,1.01,1.13,1,1.11,54691749.2,57535151.62
2018-01-23,ZAIFJPY,1.18,1.18,0.95,1.01,78607783.2,81927900.49
2018-01-22,ZAIFJPY,1.23,1.28,0.88,1.18,67817129.3,78939664.77
2018-01-21,ZAIFJPY,1.34,1.39,1.15,1.23,93361110.8,120370489.07
2018-01-20,ZAIFJPY,1.28,1.36,1.25,1.34,78572550.0,102777129.73
2018-01-19,ZAIFJPY,1.34,1.46,1.16,1.28,128653602.3,167099668.98
2018-01-18,ZAIFJPY,1.08,1.4,1,1.34,198158212.3,236554419.26
2018-01-17,ZAIFJPY,1.26,1.28,0.652,1.08,248223075.7,231405284.48
2018-01-16,ZAIFJPY,1.65,1.66,0.91,1.26,175609341.8,229697996.01
2018-01-15,ZAIFJPY,1.5,1.69,1.5,1.65,115919609.2,185443856.35
2018-01-14,ZAIFJPY,1.53,1.55,1.47,1.5,41681232.6,62899473.26
2018-01-13,ZAIFJPY,1.53,1.55,1.47,1.53,62274541.6,94147720.05
2018-01-12,ZAIFJPY,1.43,1.58,1.4,1.53,59501680.9,89713815.87
2018-01-11,ZAIFJPY,1.63,1.66,1.35,1.43,86752108.9,132349780.55
2018-01-10,ZAIFJPY,1.7,1.74,1.59,1.63,67163746.7,111566096.08
2018-01-09,ZAIFJPY,1.64,1.8,1.64,1.7,107065599.8,183347205.08
2018-01-08,ZAIFJPY,1.66,1.67,1.58,1.64,67965063.9,111406641.27
2018-01-07,ZAIFJPY,1.81,1.95,1.6,1.66,202884012.7,355956510.79
2018-01-06,ZAIFJPY,1.55,1.82,1.52,1.81,193871045.8,324627927.95
2018-01-05,ZAIFJPY,1.52,1.63,1.51,1.55,76218195.7,119904655.04
2018-01-04,ZAIFJPY,1.52,1.7,1.5,1.52,171170974.3,271249523.73
2018-01-03,ZAIFJPY,1.63,1.71,1.51,1.52,159363478.3,259314706.61
2018-01-02,ZAIFJPY,1.74,1.78,1.6,1.63,141476491.0,242974495.18
2018-01-01,ZAIFJPY,1.81,1.97,1.65,1.74,124282667.3,224743559.94
2017-12-31,ZAIFJPY,1.55,1.87,1.45,1.81,207472494.0,329070765.16
2017-12-30,ZAIFJPY,1.82,1.83,1.5,1.55,167306643.5,276807253.35
2017-12-29,ZAIFJPY,1.87,1.93,1.82,1.82,100282153.7,187395727.68
2017-12-28,ZAIFJPY,1.98,2,1.8,1.87,112864148.2,213264761.5
2017-12-27,ZAIFJPY,2.09,2.25,1.86,1.98,257470204.1,537531812.88
2017-12-26,ZAIFJPY,1.62,2.15,1.51,2.09,399603034.1,729979577.8
2017-12-25,ZAIFJPY,1.64,1.8,1.52,1.62,195864753.3,320655433.15
2017-12-24,ZAIFJPY,2,2.02,1.6,1.64,187659653.1,339610289.01
2017-12-23,ZAIFJPY,2.16,2.27,1.84,2,205389531.1,419578667.1
2017-12-22,ZAIFJPY,2.57,2.68,1.48,2.16,367703715.9,772312089.3
2017-12-21,ZAIFJPY,2.29,2.94,2.26,2.57,402170382.2,1070898413.47
2017-12-20,ZAIFJPY,2.19,2.8,1.8,2.29,501194164.5,1165028947.08
2017-12-19,ZAIFJPY,3.11,3.12,2,2.19,561961779.0,1490798349.14
2017-12-18,ZAIFJPY,3.18,3.38,2.7,3.11,522790126.9,1589764950.15
2017-12-17,ZAIFJPY,2.93,4.3,2.7,3.18,1184678640.3,4055329362.68
2017-12-16,ZAIFJPY,1.78,2.98,1.75,2.93,1159676137.9,2699849956.23
2017-12-15,ZAIFJPY,1.62,1.99,1.61,1.78,566511903.5,1035599721.99
2017-12-14,ZAIFJPY,1.28,1.78,1.26,1.62,599295302.0,882731716.21
2017-12-13,ZAIFJPY,1.23,1.39,1.18,1.28,218877976.3,278588809.49
2017-12-12,ZAIFJPY,1.27,1.45,1.15,1.23,596837051.7,780935583.21
2017-12-11,ZAIFJPY,1,1.3,1,1.27,472166896.2,546611328.96
2017-12-10,ZAIFJPY,1.14,1.14,0.96,1,233196282.1,239193870.17
2017-12-09,ZAIFJPY,0.915,1.48,0.891,1.14,700290788.0,796607309.4
2017-12-08,ZAIFJPY,0.864,1.05,0.8601,0.915,255314414.0,241784829.07
2017-12-07,ZAIFJPY,0.8999,0.95,0.8421,0.864,132102826.3,118411148.66
2017-12-06,ZAIFJPY,0.84,1.14,0.77,0.8999,607321624.9,569934325.06
2017-12-05,ZAIFJPY,0.57,0.8974,0.565,0.84,575143669.8,395319605.27
2017-12-04,ZAIFJPY,0.6132,0.625,0.5501,0.57,280868269.1,165513448.92
2017-12-03,ZAIFJPY,0.5792,0.6388,0.5599,0.6132,534406205.7,319851458.35
2017-12-02,ZAIFJPY,0.5539,0.5792,0.546,0.5792,159412885.3,89021548.86
2017-12-01,ZAIFJPY,0.5551,0.563,0.5359,0.5539,96127927.2,52748448.67
2017-11-30,ZAIFJPY,0.5316,0.5948,0.525,0.5551,243978340.7,137317143.73
2017-11-29,ZAIFJPY,0.5224,0.5999,0.5201,0.5316,374947721.8,207883099.94
2017-11-28,ZAIFJPY,0.511,0.5485,0.5012,0.5224,340634882.8,179141827.12
2017-11-27,ZAIFJPY,0.6482,0.6979,0.485,0.511,929246737.6,530158873.41
2017-11-26,ZAIFJPY,0.543,0.6679,0.5111,0.6482,746876245.7,434272035.81
2017-11-25,ZAIFJPY,0.4854,0.5453,0.4826,0.543,202843328.2,102360271.54
2017-11-24,ZAIFJPY,0.4521,0.55,0.441,0.4854,353467813.5,176279134.97
2017-11-23,ZAIFJPY,0.4752,0.4773,0.44,0.4521,207721669.0,94817268.43
2017-11-22,ZAIFJPY,0.4859,0.489,0.47,0.4752,94057506.0,44933950.76
2017-11-21,ZAIFJPY,0.475,0.4948,0.475,0.4859,84255582.3,40941656.29
2017-11-20,ZAIFJPY,0.451,0.5185,0.451,0.475,359388975.7,175165358.4
2017-11-19,ZAIFJPY,0.4369,0.46,0.435,0.451,56699132.8,25411497.62
2017-11-18,ZAIFJPY,0.4449,0.445,0.425,0.4369,68755069.7,29869699.5
2017-11-17,ZAIFJPY,0.4501,0.455,0.43,0.4449,87862937.7,38851443.51
2017-11-16,ZAIFJPY,0.456,0.46,0.44,0.4501,92498602.7,41681409.37
2017-11-15,ZAIFJPY,0.4455,0.4789,0.4322,0.456,215429817.5,98281384.61
2017-11-14,ZAIFJPY,0.408,0.4511,0.403,0.4455,148618299.8,63740400.78
2017-11-13,ZAIFJPY,0.4048,0.4598,0.3951,0.408,159226485.9,66411560.04
2017-11-12,ZAIFJPY,0.421,0.4242,0.375,0.4048,210824780.2,83174126.65
2017-11-11,ZAIFJPY,0.4337,0.471,0.4073,0.421,238612393.7,104381780.81
2017-11-10,ZAIFJPY,0.494,0.5,0.43,0.4337,261802835.4,121566052.31
2017-11-09,ZAIFJPY,0.5039,0.5144,0.4835,0.494,232595303.5,115846262.69
