Timezones are UTC,https://www.CryptoDataDownload.com
Date,Symbol,Open,High,Low,Close,Volume QTU,Volume MSGD
2018-11-21 09-PM,QTUMSGD,2.1,2.1,2.1,2.1,0.0,0.0
2018-11-21 08-PM,QTUMSGD,2.1,2.1,2.1,2.1,0.0,0.0
2018-11-21 07-PM,QTUMSGD,2.1,2.1,2.1,2.1,0.0,0.0
2018-11-21 06-PM,QTUMSGD,2.1,2.1,2.1,2.1,0.0,0.0
2018-11-21 05-PM,QTUMSGD,2.1,2.1,2.1,2.1,0.0,0.0
2018-11-21 04-PM,QTUMSGD,2.1,2.1,2.1,2.1,0.0,0.0
2018-11-21 03-PM,QTUMSGD,2.1,2.1,2.1,2.1,0.0,0.0
2018-11-21 02-PM,QTUMSGD,2.1,2.1,2.1,2.1,0.0,0.0
2018-11-21 01-PM,QTUMSGD,2.1,2.1,2.1,2.1,0.0,0.0
2018-11-21 12-PM,QTUMSGD,2.1,2.1,2.1,2.1,0.0,0.0
2018-11-21 11-AM,QTUMSGD,2.1,2.1,2.1,2.1,0.0,0.0
2018-11-21 10-AM,QTUMSGD,2.1,2.1,2.1,2.1,0.0,0.0
2018-11-21 09-AM,QTUMSGD,2.1,2.1,2.1,2.1,0.0,0.0
2018-11-21 08-AM,QTUMSGD,2.1,2.1,2.1,2.1,0.0,0.0
2018-11-21 07-AM,QTUMSGD,2.1,2.1,2.1,2.1,0.0,0.0
2018-11-21 06-AM,QTUMSGD,2.1,2.1,2.1,2.1,0.0,0.0
2018-11-21 05-AM,QTUMSGD,2.1,2.1,2.1,2.1,0.0,0.0
2018-11-21 04-AM,QTUMSGD,2.1,2.1,2.1,2.1,0.0,0.0
2018-11-21 03-AM,QTUMSGD,2.1,2.1,2.1,2.1,0.0,0.0
2018-11-21 02-AM,QTUMSGD,2.1,2.1,2.1,2.1,0.0,0.0
2018-11-21 01-AM,QTUMSGD,2.1,2.1,2.1,2.1,0.0,0.0
2018-11-21 12-AM,QTUMSGD,2.1,2.1,2.1,2.1,0.0,0.0
2018-11-20 11-PM,QTUMSGD,2.1,2.1,2.1,2.1,0.0,0.0
2018-11-20 10-PM,QTUMSGD,2.1,2.1,2.1,2.1,0.0,0.0
2018-11-20 09-PM,QTUMSGD,2.1,2.1,2.1,2.1,0.0,0.0
2018-11-20 08-PM,QTUMSGD,2.1,2.1,2.1,2.1,0.0,0.0
2018-11-20 07-PM,QTUMSGD,2.1,2.1,2.1,2.1,0.0,0.0
2018-11-20 06-PM,QTUMSGD,2.1,2.1,2.1,2.1,0.0,0.0
2018-11-20 05-PM,QTUMSGD,2.1,2.1,2.1,2.1,0.0,0.0
2018-11-20 04-PM,QTUMSGD,2.1,2.1,2.1,2.1,0.0,0.0
2018-11-20 03-PM,QTUMSGD,2.1,2.1,2.1,2.1,0.0,0.0
2018-11-20 02-PM,QTUMSGD,2.1,2.1,2.1,2.1,0.0,0.0
2018-11-20 01-PM,QTUMSGD,2.1,2.1,2.1,2.1,0.0,0.0
2018-11-20 12-PM,QTUMSGD,2.1,2.1,2.1,2.1,0.0,0.0
2018-11-20 11-AM,QTUMSGD,2.1,2.1,2.1,2.1,0.0,0.0
2018-11-20 10-AM,QTUMSGD,2.1,2.1,2.1,2.1,0.0,0.0
2018-11-20 09-AM,QTUMSGD,2.1,2.1,2.1,2.1,0.0,0.0
2018-11-20 08-AM,QTUMSGD,2.1,2.1,2.1,2.1,0.0,0.0
2018-11-20 07-AM,QTUMSGD,2.1,2.1,2.1,2.1,0.0,0.0
2018-11-20 06-AM,QTUMSGD,2.1,2.1,2.1,2.1,0.0,0.0
2018-11-20 05-AM,QTUMSGD,2.1,2.1,2.1,2.1,0.0,0.0
2018-11-20 04-AM,QTUMSGD,2.1,2.1,2.1,2.1,0.0,0.0
2018-11-20 03-AM,QTUMSGD,2.1,2.1,2.1,2.1,0.0,0.0
2018-11-20 02-AM,QTUMSGD,2.1,2.1,2.1,2.1,0.0,0.0
2018-11-20 01-AM,QTUMSGD,2.1,2.1,2.1,2.1,0.0,0.0
2018-11-20 12-AM,QTUMSGD,2.1,2.1,2.1,2.1,0.0,0.0
2018-11-19 11-PM,QTUMSGD,2.1,2.1,2.1,2.1,0.0,0.0
2018-11-19 10-PM,QTUMSGD,2.1,2.1,2.1,2.1,0.0,0.0
2018-11-19 09-PM,QTUMSGD,2.1,2.1,2.1,2.1,0.0,0.0
2018-11-19 08-PM,QTUMSGD,2.1,2.1,2.1,2.1,0.0,0.0
2018-11-19 07-PM,QTUMSGD,2.1,2.1,2.1,2.1,0.0,0.0
2018-11-19 06-PM,QTUMSGD,2.1,2.1,2.1,2.1,0.0,0.0
2018-11-19 05-PM,QTUMSGD,2.1,2.1,2.1,2.1,0.0,0.0
2018-11-19 04-PM,QTUMSGD,2.1,2.1,2.1,2.1,0.0,0.0
2018-11-19 03-PM,QTUMSGD,2.1,2.1,2.1,2.1,0.0,0.0
2018-11-19 02-PM,QTUMSGD,2.1,2.1,2.1,2.1,0.0,0.0
2018-11-19 01-PM,QTUMSGD,2.1,2.1,2.1,2.1,0.0,0.0
2018-11-19 12-PM,QTUMSGD,2.1,2.1,2.1,2.1,0.0,0.0
2018-11-19 11-AM,QTUMSGD,2.1,2.1,2.1,2.1,0.0,0.0
2018-11-19 10-AM,QTUMSGD,2.1,2.1,2.1,2.1,0.0,0.0
2018-11-19 09-AM,QTUMSGD,2.1,2.1,2.1,2.1,0.0,0.0
2018-11-19 08-AM,QTUMSGD,2.1,2.1,2.1,2.1,0.0,0.0
2018-11-19 07-AM,QTUMSGD,2.1,2.1,2.1,2.1,0.0,0.0
2018-11-19 06-AM,QTUMSGD,2.1,2.1,2.1,2.1,0.0,0.0
2018-11-19 05-AM,QTUMSGD,2.1,2.1,2.1,2.1,0.0,0.0
2018-11-19 04-AM,QTUMSGD,2.1,2.1,2.1,2.1,0.0,0.0
2018-11-19 03-AM,QTUMSGD,2.1,2.1,2.1,2.1,0.0,0.0
2018-11-19 02-AM,QTUMSGD,2.1,2.1,2.1,2.1,0.0,0.0
2018-11-19 01-AM,QTUMSGD,2.1,2.1,2.1,2.1,0.0,0.0
2018-11-19 12-AM,QTUMSGD,2.1,2.1,2.1,2.1,0.0,0.0
2018-11-18 11-PM,QTUMSGD,2.1,2.1,2.1,2.1,0.0,0.0
2018-11-18 10-PM,QTUMSGD,2.1,2.1,2.1,2.1,0.0,0.0
2018-11-18 09-PM,QTUMSGD,2.1,2.1,2.1,2.1,0.0,0.0
2018-11-18 08-PM,QTUMSGD,2.1,2.1,2.1,2.1,0.0,0.0
2018-11-18 07-PM,QTUMSGD,2.1,2.1,2.1,2.1,0.0,0.0
2018-11-18 06-PM,QTUMSGD,2.1,2.1,2.1,2.1,0.0,0.0
2018-11-18 05-PM,QTUMSGD,2.1,2.1,2.1,2.1,0.0,0.0
2018-11-18 04-PM,QTUMSGD,2.1,2.1,2.1,2.1,0.0,0.0
2018-11-18 03-PM,QTUMSGD,2.1,2.1,2.1,2.1,0.0,0.0
2018-11-18 02-PM,QTUMSGD,2.1,2.1,2.1,2.1,0.0,0.0
2018-11-18 01-PM,QTUMSGD,2.1,2.1,2.1,2.1,0.0,0.0
2018-11-18 12-PM,QTUMSGD,2.1,2.1,2.1,2.1,0.0,0.0
2018-11-18 11-AM,QTUMSGD,2.1,2.1,2.1,2.1,0.0,0.0
2018-11-18 10-AM,QTUMSGD,2.1,2.1,2.1,2.1,0.0,0.0
2018-11-18 09-AM,QTUMSGD,2.1,2.1,2.1,2.1,0.0,0.0
2018-11-18 08-AM,QTUMSGD,2.1,2.1,2.1,2.1,0.0,0.0
2018-11-18 07-AM,QTUMSGD,2.1,2.1,2.1,2.1,0.0,0.0
2018-11-18 06-AM,QTUMSGD,2.1,2.1,2.1,2.1,0.0,0.0
2018-11-18 05-AM,QTUMSGD,2.1,2.1,2.1,2.1,0.0,0.0
2018-11-18 04-AM,QTUMSGD,2.1,2.1,2.1,2.1,0.0,0.0
2018-11-18 03-AM,QTUMSGD,2.1,2.1,2.1,2.1,0.0,0.0
2018-11-18 02-AM,QTUMSGD,2.1,2.1,2.1,2.1,0.0,0.0
2018-11-18 01-AM,QTUMSGD,2.1,2.1,2.1,2.1,0.0,0.0
2018-11-18 12-AM,QTUMSGD,2.1,2.1,2.1,2.1,0.0,0.0
2018-11-17 11-PM,QTUMSGD,2.1,2.1,2.1,2.1,0.0,0.0
2018-11-17 10-PM,QTUMSGD,2.1,2.1,2.1,2.1,0.0,0.0
2018-11-17 09-PM,QTUMSGD,2.1,2.1,2.1,2.1,0.0,0.0
2018-11-17 08-PM,QTUMSGD,2.1,2.1,2.1,2.1,0.0,0.0
2018-11-17 07-PM,QTUMSGD,2.1,2.1,2.1,2.1,0.0,0.0
2018-11-17 06-PM,QTUMSGD,2.1,2.1,2.1,2.1,0.0,0.0
2018-11-17 05-PM,QTUMSGD,2.1,2.1,2.1,2.1,0.0,0.0
2018-11-17 04-PM,QTUMSGD,2.1,2.1,2.1,2.1,0.0,0.0
2018-11-17 03-PM,QTUMSGD,2.1,2.1,2.1,2.1,0.0,0.0
2018-11-17 02-PM,QTUMSGD,2.1,2.1,2.1,2.1,0.0,0.0
2018-11-17 01-PM,QTUMSGD,2.1,2.1,2.1,2.1,0.0,0.0
2018-11-17 12-PM,QTUMSGD,2.1,2.1,2.1,2.1,0.0,0.0
2018-11-17 11-AM,QTUMSGD,2.1,2.1,2.1,2.1,0.0,0.0
2018-11-17 10-AM,QTUMSGD,2.1,2.1,2.1,2.1,0.0,0.0
2018-11-17 09-AM,QTUMSGD,2.1,2.1,2.1,2.1,0.0,0.0
2018-11-17 08-AM,QTUMSGD,2.1,2.1,2.1,2.1,0.0,0.0
2018-11-17 07-AM,QTUMSGD,2.1,2.1,2.1,2.1,0.0,0.0
2018-11-17 06-AM,QTUMSGD,2.1,2.1,2.1,2.1,0.0,0.0
2018-11-17 05-AM,QTUMSGD,2.1,2.1,2.1,2.1,0.0,0.0
2018-11-17 04-AM,QTUMSGD,2.1,2.1,2.1,2.1,0.0,0.0
2018-11-17 03-AM,QTUMSGD,2.1,2.1,2.1,2.1,0.0,0.0
2018-11-17 02-AM,QTUMSGD,2.1,2.1,2.1,2.1,0.0,0.0
2018-11-17 01-AM,QTUMSGD,2.1,2.1,2.1,2.1,0.0,0.0
2018-11-17 12-AM,QTUMSGD,2.1,2.1,2.1,2.1,0.0,0.0
2018-11-16 11-PM,QTUMSGD,2.1,2.1,2.1,2.1,0.0,0.0
2018-11-16 10-PM,QTUMSGD,2.1,2.1,2.1,2.1,0.0,0.0
2018-11-16 09-PM,QTUMSGD,2.1,2.1,2.1,2.1,0.0,0.0
2018-11-16 08-PM,QTUMSGD,2.1,2.1,2.1,2.1,0.0,0.0
2018-11-16 07-PM,QTUMSGD,2.1,2.1,2.1,2.1,0.0,0.0
2018-11-16 06-PM,QTUMSGD,2.1,2.1,2.1,2.1,0.0,0.0
2018-11-16 05-PM,QTUMSGD,2.1,2.1,2.1,2.1,0.0,0.0
2018-11-16 04-PM,QTUMSGD,2.1,2.1,2.1,2.1,0.0,0.0
2018-11-16 03-PM,QTUMSGD,2.1,2.1,2.1,2.1,0.0,0.0
2018-11-16 02-PM,QTUMSGD,2.1,2.1,2.1,2.1,0.0,0.0
2018-11-16 01-PM,QTUMSGD,2.1,2.1,2.1,2.1,0.0,0.0
2018-11-16 12-PM,QTUMSGD,2.1,2.1,2.1,2.1,0.0,0.0
2018-11-16 11-AM,QTUMSGD,2.1,2.1,2.1,2.1,0.0,0.0
2018-11-16 10-AM,QTUMSGD,2.1,2.1,2.1,2.1,0.0,0.0
2018-11-16 09-AM,QTUMSGD,2.1,2.1,2.1,2.1,0.0,0.0
2018-11-16 08-AM,QTUMSGD,2.1,2.1,2.1,2.1,0.0,0.0
2018-11-16 07-AM,QTUMSGD,2.1,2.1,2.1,2.1,0.0,0.0
2018-11-16 06-AM,QTUMSGD,2.1,2.1,2.1,2.1,0.0,0.0
2018-11-16 05-AM,QTUMSGD,2.1,2.1,2.1,2.1,0.0,0.0
2018-11-16 04-AM,QTUMSGD,2.1,2.1,2.1,2.1,0.0,0.0
2018-11-16 03-AM,QTUMSGD,2.1,2.1,2.1,2.1,0.0,0.0
2018-11-16 02-AM,QTUMSGD,2.1,2.1,2.1,2.1,0.0,0.0
2018-11-16 01-AM,QTUMSGD,2.1,2.1,2.1,2.1,0.0,0.0
2018-11-16 12-AM,QTUMSGD,2.1,2.1,2.1,2.1,0.0,0.0
2018-11-15 11-PM,QTUMSGD,2.1,2.1,2.1,2.1,0.0,0.0
2018-11-15 10-PM,QTUMSGD,2.1,2.1,2.1,2.1,0.0,0.0
2018-11-15 09-PM,QTUMSGD,2.1,2.1,2.1,2.1,0.0,0.0
2018-11-15 08-PM,QTUMSGD,2.1,2.1,2.1,2.1,0.0,0.0
2018-11-15 07-PM,QTUMSGD,2.1,2.1,2.1,2.1,0.0,0.0
2018-11-15 06-PM,QTUMSGD,2.1,2.1,2.1,2.1,0.0,0.0
2018-11-15 05-PM,QTUMSGD,2.1,2.1,2.1,2.1,0.0,0.0
2018-11-15 04-PM,QTUMSGD,2.1,2.1,2.1,2.1,0.0,0.0
2018-11-15 03-PM,QTUMSGD,2.1,2.1,2.1,2.1,0.0,0.0
2018-11-15 02-PM,QTUMSGD,2.1,2.1,2.1,2.1,0.0,0.0
2018-11-15 01-PM,QTUMSGD,2.1,2.1,2.1,2.1,0.0,0.0
2018-11-15 12-PM,QTUMSGD,2.1,2.1,2.1,2.1,0.0,0.0
2018-11-15 11-AM,QTUMSGD,2.1,2.1,2.1,2.1,0.0,0.0
2018-11-15 10-AM,QTUMSGD,2.1,2.1,2.1,2.1,0.0,0.0
2018-11-15 09-AM,QTUMSGD,2.1,2.1,2.1,2.1,0.0,0.0
2018-11-15 08-AM,QTUMSGD,2.1,2.1,2.1,2.1,0.0,0.0
2018-11-15 07-AM,QTUMSGD,2.1,2.1,2.1,2.1,0.0,0.0
2018-11-15 06-AM,QTUMSGD,2.1,2.1,2.1,2.1,0.0,0.0
2018-11-15 05-AM,QTUMSGD,2.1,2.1,2.1,2.1,0.0,0.0
2018-11-15 04-AM,QTUMSGD,2.1,2.1,2.1,2.1,0.0,0.0
2018-11-15 03-AM,QTUMSGD,2.1,2.1,2.1,2.1,0.0,0.0
2018-11-15 02-AM,QTUMSGD,2.1,2.1,2.1,2.1,0.0,0.0
2018-11-15 01-AM,QTUMSGD,2.1,2.1,2.1,2.1,0.0,0.0
2018-11-15 12-AM,QTUMSGD,2.1,2.1,2.1,2.1,0.0,0.0
2018-11-14 11-PM,QTUMSGD,2.1,2.1,2.1,2.1,0.0,0.0
2018-11-14 10-PM,QTUMSGD,2.1,2.1,2.1,2.1,0.0,0.0
2018-11-14 09-PM,QTUMSGD,2.1,2.1,2.1,2.1,0.0,0.0
2018-11-14 08-PM,QTUMSGD,4.1,4.1,2.1,2.1,3.99,16.34
2018-11-14 07-PM,QTUMSGD,4.1,4.1,4.1,4.1,0.0,0.0
2018-11-14 06-PM,QTUMSGD,4.1,4.1,4.1,4.1,0.0,0.0
2018-11-14 05-PM,QTUMSGD,5.3,5.3,4.1,4.1,0.01957,0.08024
2018-11-14 04-PM,QTUMSGD,5.3,5.3,5.3,5.3,0.0,0.0
2018-11-14 03-PM,QTUMSGD,5.3,5.3,5.3,5.3,0.0,0.0
2018-11-14 02-PM,QTUMSGD,5.3,5.3,5.3,5.3,0.0,0.0
2018-11-14 01-PM,QTUMSGD,5.3,5.3,5.3,5.3,0.0,0.0
2018-11-14 12-PM,QTUMSGD,5.3,5.3,5.3,5.3,0.0,0.0
2018-11-14 11-AM,QTUMSGD,5.3,5.3,5.3,5.3,0.0,0.0
2018-11-14 10-AM,QTUMSGD,5.3,5.3,5.3,5.3,0.0,0.0
2018-11-14 09-AM,QTUMSGD,5.3,5.3,5.3,5.3,0.0,0.0
2018-11-14 08-AM,QTUMSGD,5.3,5.3,5.3,5.3,0.0,0.0
2018-11-14 07-AM,QTUMSGD,5.3,5.3,5.3,5.3,0.0,0.0
2018-11-14 06-AM,QTUMSGD,5.3,5.3,5.3,5.3,0.0,0.0
2018-11-14 05-AM,QTUMSGD,5.3,5.3,5.3,5.3,0.0,0.0
2018-11-14 04-AM,QTUMSGD,5.3,5.3,5.3,5.3,0.0,0.0
2018-11-14 03-AM,QTUMSGD,5.3,5.3,5.3,5.3,0.0,0.0
2018-11-14 02-AM,QTUMSGD,5.3,5.3,5.3,5.3,0.0,0.0
2018-11-14 01-AM,QTUMSGD,5.3,5.3,5.3,5.3,0.0,0.0
2018-11-14 12-AM,QTUMSGD,5.3,5.3,5.3,5.3,0.0,0.0
2018-11-13 11-PM,QTUMSGD,5.3,5.3,5.3,5.3,0.0,0.0
2018-11-13 10-PM,QTUMSGD,5.3,5.3,5.3,5.3,0.0,0.0
2018-11-13 09-PM,QTUMSGD,5.3,5.3,5.3,5.3,0.0,0.0
2018-11-13 08-PM,QTUMSGD,5.3,5.3,5.3,5.3,0.0,0.0
2018-11-13 07-PM,QTUMSGD,5.3,5.3,5.3,5.3,0.0,0.0
2018-11-13 06-PM,QTUMSGD,5.3,5.3,5.3,5.3,0.0,0.0
2018-11-13 05-PM,QTUMSGD,5.3,5.3,5.3,5.3,0.0,0.0
2018-11-13 04-PM,QTUMSGD,5.3,5.3,5.3,5.3,0.0,0.0
2018-11-13 03-PM,QTUMSGD,5.3,5.3,5.3,5.3,0.0,0.0
2018-11-13 02-PM,QTUMSGD,5.3,5.3,5.3,5.3,0.0,0.0
2018-11-13 01-PM,QTUMSGD,5.3,5.3,5.3,5.3,0.0,0.0
2018-11-13 12-PM,QTUMSGD,5.3,5.3,5.3,5.3,0.0,0.0
2018-11-13 11-AM,QTUMSGD,5.3,5.3,5.3,5.3,0.0,0.0
2018-11-13 10-AM,QTUMSGD,5.3,5.3,5.3,5.3,0.0,0.0
2018-11-13 09-AM,QTUMSGD,5.3,5.3,5.3,5.3,0.0,0.0
2018-11-13 08-AM,QTUMSGD,5.3,5.3,5.3,5.3,0.0,0.0
2018-11-13 07-AM,QTUMSGD,5.3,5.3,5.3,5.3,0.0,0.0
2018-11-13 06-AM,QTUMSGD,5.3,5.3,5.3,5.3,0.0,0.0
2018-11-13 05-AM,QTUMSGD,5.3,5.3,5.3,5.3,0.0,0.0
2018-11-13 04-AM,QTUMSGD,5.3,5.3,5.3,5.3,0.0,0.0
2018-11-13 03-AM,QTUMSGD,5.3,5.3,5.3,5.3,0.0,0.0
2018-11-13 02-AM,QTUMSGD,5.3,5.3,5.3,5.3,0.0,0.0
2018-11-13 01-AM,QTUMSGD,5.3,5.3,5.3,5.3,0.0,0.0
2018-11-13 12-AM,QTUMSGD,5.3,5.3,5.3,5.3,0.0,0.0
2018-11-12 11-PM,QTUMSGD,5.3,5.3,5.3,5.3,0.0,0.0
2018-11-12 10-PM,QTUMSGD,5.3,5.3,5.3,5.3,0.0,0.0
2018-11-12 09-PM,QTUMSGD,5.3,5.3,5.3,5.3,0.0,0.0
2018-11-12 08-PM,QTUMSGD,5.3,5.3,5.3,5.3,0.0,0.0
2018-11-12 07-PM,QTUMSGD,5.3,5.3,5.3,5.3,0.0,0.0
2018-11-12 06-PM,QTUMSGD,5.3,5.3,5.3,5.3,0.0,0.0
2018-11-12 05-PM,QTUMSGD,5.3,5.3,5.3,5.3,0.0,0.0
2018-11-12 04-PM,QTUMSGD,5.3,5.3,5.3,5.3,0.0,0.0
2018-11-12 03-PM,QTUMSGD,5.3,5.3,5.3,5.3,0.0,0.0
2018-11-12 02-PM,QTUMSGD,5.3,5.3,5.3,5.3,0.0,0.0
2018-11-12 01-PM,QTUMSGD,5.3,5.3,5.3,5.3,0.0,0.0
2018-11-12 12-PM,QTUMSGD,5.3,5.3,5.3,5.3,0.0,0.0
2018-11-12 11-AM,QTUMSGD,5.3,5.3,5.3,5.3,0.0,0.0
2018-11-12 10-AM,QTUMSGD,5.3,5.3,5.3,5.3,0.0,0.0
2018-11-12 09-AM,QTUMSGD,5.3,5.3,5.3,5.3,0.0,0.0
2018-11-12 08-AM,QTUMSGD,5.3,5.3,5.3,5.3,0.0,0.0
2018-11-12 07-AM,QTUMSGD,5.3,5.3,5.3,5.3,0.0,0.0
2018-11-12 06-AM,QTUMSGD,5.3,5.3,5.3,5.3,0.0,0.0
2018-11-12 05-AM,QTUMSGD,5.3,5.3,5.3,5.3,0.0,0.0
2018-11-12 04-AM,QTUMSGD,5.3,5.3,5.3,5.3,0.0,0.0
2018-11-12 03-AM,QTUMSGD,5.3,5.3,5.3,5.3,0.0,0.0
2018-11-12 02-AM,QTUMSGD,5.3,5.3,5.3,5.3,0.0,0.0
2018-11-12 01-AM,QTUMSGD,5.3,5.3,5.3,5.3,0.0,0.0
2018-11-12 12-AM,QTUMSGD,5.3,5.3,5.3,5.3,0.0,0.0
2018-11-11 11-PM,QTUMSGD,5.3,5.3,5.3,5.3,0.0,0.0
2018-11-11 10-PM,QTUMSGD,5.3,5.3,5.3,5.3,0.0,0.0
2018-11-11 09-PM,QTUMSGD,5.3,5.3,5.3,5.3,0.0,0.0
2018-11-11 08-PM,QTUMSGD,5.3,5.3,5.3,5.3,0.0,0.0
2018-11-11 07-PM,QTUMSGD,5.3,5.3,5.3,5.3,0.0,0.0
2018-11-11 06-PM,QTUMSGD,5.3,5.3,5.3,5.3,0.0,0.0
2018-11-11 05-PM,QTUMSGD,5.3,5.3,5.3,5.3,0.0,0.0
2018-11-11 04-PM,QTUMSGD,5.3,5.3,5.3,5.3,0.0,0.0
2018-11-11 03-PM,QTUMSGD,5.3,5.3,5.3,5.3,0.0,0.0
2018-11-11 02-PM,QTUMSGD,5.3,5.3,5.3,5.3,0.0,0.0
2018-11-11 01-PM,QTUMSGD,5.3,5.3,5.3,5.3,0.0,0.0
2018-11-11 12-PM,QTUMSGD,5.3,5.3,5.3,5.3,0.0,0.0
2018-11-11 11-AM,QTUMSGD,5.3,5.3,5.3,5.3,0.0,0.0
2018-11-11 10-AM,QTUMSGD,5.3,5.3,5.3,5.3,0.0,0.0
2018-11-11 09-AM,QTUMSGD,5.3,5.3,5.3,5.3,0.0,0.0
2018-11-11 08-AM,QTUMSGD,5.3,5.3,5.3,5.3,0.0,0.0
2018-11-11 07-AM,QTUMSGD,5.3,5.3,5.3,5.3,0.0,0.0
2018-11-11 06-AM,QTUMSGD,5.3,5.3,5.3,5.3,0.0,0.0
2018-11-11 05-AM,QTUMSGD,5.3,5.3,5.3,5.3,0.0,0.0
2018-11-11 04-AM,QTUMSGD,5.3,5.3,5.3,5.3,0.0,0.0
2018-11-11 03-AM,QTUMSGD,5.3,5.3,5.3,5.3,0.0,0.0
2018-11-11 02-AM,QTUMSGD,5.3,5.3,5.3,5.3,0.0,0.0
2018-11-11 01-AM,QTUMSGD,5.3,5.3,5.3,5.3,0.0,0.0
2018-11-11 12-AM,QTUMSGD,5.3,5.3,5.3,5.3,0.0,0.0
2018-11-10 11-PM,QTUMSGD,5.3,5.3,5.3,5.3,0.0,0.0
2018-11-10 10-PM,QTUMSGD,5.3,5.3,5.3,5.3,0.0,0.0
2018-11-10 09-PM,QTUMSGD,5.3,5.3,5.3,5.3,0.0,0.0
2018-11-10 08-PM,QTUMSGD,5.3,5.3,5.3,5.3,0.0,0.0
2018-11-10 07-PM,QTUMSGD,5.3,5.3,5.3,5.3,0.0,0.0
2018-11-10 06-PM,QTUMSGD,5.3,5.3,5.3,5.3,0.0,0.0
2018-11-10 05-PM,QTUMSGD,5.3,5.3,5.3,5.3,0.0,0.0
2018-11-10 04-PM,QTUMSGD,5.3,5.3,5.3,5.3,0.0,0.0
2018-11-10 03-PM,QTUMSGD,5.3,5.3,5.3,5.3,0.0,0.0
2018-11-10 02-PM,QTUMSGD,5.3,5.3,5.3,5.3,0.0,0.0
2018-11-10 01-PM,QTUMSGD,5.3,5.3,5.3,5.3,0.0,0.0
2018-11-10 12-PM,QTUMSGD,5.3,5.3,5.3,5.3,0.0,0.0
2018-11-10 11-AM,QTUMSGD,5.3,5.3,5.3,5.3,0.0,0.0
2018-11-10 10-AM,QTUMSGD,5.3,5.3,5.3,5.3,0.0,0.0
2018-11-10 09-AM,QTUMSGD,5.3,5.3,5.3,5.3,0.0,0.0
2018-11-10 08-AM,QTUMSGD,5.3,5.3,5.3,5.3,0.0,0.0
2018-11-10 07-AM,QTUMSGD,5.3,5.3,5.3,5.3,0.0,0.0
2018-11-10 06-AM,QTUMSGD,5.3,5.3,5.3,5.3,0.0,0.0
2018-11-10 05-AM,QTUMSGD,5.3,5.3,5.3,5.3,0.0,0.0
2018-11-10 04-AM,QTUMSGD,5.3,5.3,5.3,5.3,0.0,0.0
2018-11-10 03-AM,QTUMSGD,5.3,5.3,5.3,5.3,0.0,0.0
2018-11-10 02-AM,QTUMSGD,5.3,5.3,5.3,5.3,0.0,0.0
2018-11-10 01-AM,QTUMSGD,5.3,5.3,5.3,5.3,0.0,0.0
2018-11-10 12-AM,QTUMSGD,5.3,5.3,5.3,5.3,0.0,0.0
2018-11-09 11-PM,QTUMSGD,5.3,5.3,5.3,5.3,0.0,0.0
2018-11-09 10-PM,QTUMSGD,5.3,5.3,5.3,5.3,0.0,0.0
2018-11-09 09-PM,QTUMSGD,5.3,5.3,5.3,5.3,0.0,0.0
2018-11-09 08-PM,QTUMSGD,5.3,5.3,5.3,5.3,0.0,0.0
2018-11-09 07-PM,QTUMSGD,5.3,5.3,5.3,5.3,0.0,0.0
2018-11-09 06-PM,QTUMSGD,5.3,5.3,5.3,5.3,0.0,0.0
2018-11-09 05-PM,QTUMSGD,5.3,5.3,5.3,5.3,0.0,0.0
2018-11-09 04-PM,QTUMSGD,5.3,5.3,5.3,5.3,0.0,0.0
2018-11-09 03-PM,QTUMSGD,5.3,5.3,5.3,5.3,0.0,0.0
2018-11-09 02-PM,QTUMSGD,5.3,5.3,5.3,5.3,0.0,0.0
2018-11-09 01-PM,QTUMSGD,5.3,5.3,5.3,5.3,0.0,0.0
2018-11-09 12-PM,QTUMSGD,5.3,5.3,5.3,5.3,0.0,0.0
2018-11-09 11-AM,QTUMSGD,5.3,5.3,5.3,5.3,0.0,0.0
2018-11-09 10-AM,QTUMSGD,5.3,5.3,5.3,5.3,0.0,0.0
2018-11-09 09-AM,QTUMSGD,5.3,5.3,5.3,5.3,0.0,0.0
2018-11-09 08-AM,QTUMSGD,5.3,5.3,5.3,5.3,0.0,0.0
2018-11-09 07-AM,QTUMSGD,5.3,5.3,5.3,5.3,0.0,0.0
2018-11-09 06-AM,QTUMSGD,5.3,5.3,5.3,5.3,0.0,0.0
2018-11-09 05-AM,QTUMSGD,5.3,5.3,5.3,5.3,0.0,0.0
2018-11-09 04-AM,QTUMSGD,5.3,5.3,5.3,5.3,0.0,0.0
2018-11-09 03-AM,QTUMSGD,5.3,5.3,5.3,5.3,0.0,0.0
2018-11-09 02-AM,QTUMSGD,5.3,5.3,5.3,5.3,0.0,0.0
2018-11-09 01-AM,QTUMSGD,5.3,5.3,5.3,5.3,0.0,0.0
2018-11-09 12-AM,QTUMSGD,5.3,5.3,5.3,5.3,0.0,0.0
2018-11-08 11-PM,QTUMSGD,5.3,5.3,5.3,5.3,0.0,0.0
2018-11-08 10-PM,QTUMSGD,5.3,5.3,5.3,5.3,0.0,0.0
2018-11-08 09-PM,QTUMSGD,5.3,5.3,5.3,5.3,0.0,0.0
2018-11-08 08-PM,QTUMSGD,5.3,5.3,5.3,5.3,0.0,0.0
2018-11-08 07-PM,QTUMSGD,5.3,5.3,5.3,5.3,0.0,0.0
2018-11-08 06-PM,QTUMSGD,5.3,5.3,5.3,5.3,0.0,0.0
