Created on 08-07-2019,https://www.CryptoDataDownload.com
Date,Symbol,Open,High,Low,Close,Volume LTC,Volume USDT
2018-08-28,LTCUSDT,60.61,63.74,59.65,63.13,211807.59,12964437.34
2018-08-27,LTCUSDT,56.99,61.17,56.52,60.61,171842.28,9942285.25
2018-08-26,LTCUSDT,57.89,58.08,55.74,56.99,151708.45,8610398.49
2018-08-25,LTCUSDT,57.82,58.38,56.93,57.89,144100.08,8323002.38
2018-08-24,LTCUSDT,57.29,58.36,55.5,57.82,161696.04,9218796.08
2018-08-23,LTCUSDT,55.14,57.89,54.8,57.29,166681.87,9298835.79
2018-08-22,LTCUSDT,56.42,59.75,53.82,55.14,239853.27,13612474.77
2018-08-21,LTCUSDT,53.39,56.82,53.21,56.42,174722.9,9629483.3
2018-08-20,LTCUSDT,57.67,58.5,53.18,53.39,217425.6,12167551.05
2018-08-19,LTCUSDT,57.04,58.98,56.1,57.67,181256.64,10394824.94
2018-08-18,LTCUSDT,61.75,62.31,55.12,57.04,203669.53,11840687.5
2018-08-17,LTCUSDT,55.29,61.89,54.99,61.75,228170.8,13278375.27
2018-08-16,LTCUSDT,54.32,57.58,54.06,55.29,153065.02,8527202.42
2018-08-15,LTCUSDT,54.24,59.2,53.7,54.32,229618.69,12863551.69
2018-08-14,LTCUSDT,56.44,56.5,49.2,54.24,227769.51,11838707.66
2018-08-13,LTCUSDT,59.32,60.61,55.52,56.44,190229.8,11040728.47
2018-08-12,LTCUSDT,55.23,55.23,55.23,55.23,0.0,0.0
2018-08-11,LTCUSDT,59.16,59.26,55,55.23,94015.62,5302614.37
2018-08-10,LTCUSDT,62.89,63.14,58.12,59.16,179945.42,11039250.23
2018-08-09,LTCUSDT,62.13,64.94,60,62.89,177031.98,11126983.51
2018-08-08,LTCUSDT,67.35,67.49,60.8,62.13,184130.05,11872838.41
2018-08-07,LTCUSDT,73.62,75.24,66.58,67.35,161134.87,11702423.86
2018-08-06,LTCUSDT,74.61,76.7,72.35,73.62,136701.57,10151596.47
2018-08-05,LTCUSDT,73.13,74.73,72.23,74.61,132939.19,9796506.2
2018-08-04,LTCUSDT,77.7,78.15,72.1,73.13,148059.99,11161789.31
2018-08-03,LTCUSDT,76.11,77.84,74.66,77.7,140944.86,10713351.46
2018-08-02,LTCUSDT,77.53,78.35,75.33,76.11,132183.51,10158444.61
2018-08-01,LTCUSDT,78.69,79.06,75.78,77.53,138942.32,10752291.06
2018-07-31,LTCUSDT,82.18,82.63,76.02,78.69,156767.21,12399751.79
2018-07-30,LTCUSDT,83.85,84.62,79.76,82.18,145674.65,12047882.02
2018-07-29,LTCUSDT,84.07,85.38,83.22,83.85,119396.92,10018746.74
2018-07-28,LTCUSDT,84.39,84.7,82.26,84.07,124720.86,10445741.64
2018-07-27,LTCUSDT,83.37,85.12,81.37,84.39,156936.49,13097143.76
2018-07-26,LTCUSDT,86.38,87.9,82.75,83.37,150518.37,12992229.44
2018-07-25,LTCUSDT,89.12,90.75,84.81,86.38,162584.73,14166069.79
2018-07-24,LTCUSDT,81.38,89.79,80.79,89.12,204738.2,17710088.27
2018-07-23,LTCUSDT,82.21,85.96,81.1,81.38,141569.5,11842362.57
2018-07-22,LTCUSDT,83.44,84.2,81.78,82.21,136861.83,11357466.62
2018-07-21,LTCUSDT,81.87,84.93,79.5,83.44,133497.88,11041186.21
2018-07-20,LTCUSDT,86,86.69,80.72,81.87,169944.01,14250234.3
2018-07-19,LTCUSDT,86.21,89,84.8,86,152392.73,13194531.25
2018-07-18,LTCUSDT,89.06,94.41,84.2,86.21,203874.58,18320646.12
2018-07-17,LTCUSDT,83.49,90,81.3,89.06,202373.15,17223988.81
2018-07-16,LTCUSDT,78.54,84.28,77.6,83.49,181456.52,14729078.81
2018-07-15,LTCUSDT,76.18,79.5,75.1,78.54,149109.24,11539390.01
2018-07-14,LTCUSDT,76.53,77.5,75.37,76.18,142274.26,10849187.18
2018-07-13,LTCUSDT,76.79,78.6,74.96,76.53,166034.69,12787463.79
2018-07-12,LTCUSDT,78.18,78.25,74,76.79,178676.36,13563484.78
2018-07-11,LTCUSDT,75.81,80.98,75.31,78.18,189719.89,14687220.27
2018-07-10,LTCUSDT,80.46,80.62,74.25,75.81,208142.74,16027420.23
2018-07-09,LTCUSDT,82.22,83.12,79.8,80.46,163546.51,13372385.83
2018-07-08,LTCUSDT,84.79,85.7,81.81,82.22,150327.89,12644602.68
2018-07-07,LTCUSDT,83.1,85.35,79.4,84.79,160428.52,13107431.86
2018-07-06,LTCUSDT,83.33,84.23,80.67,83.1,155273.94,12847137.0
2018-07-05,LTCUSDT,85.28,87.11,81.77,83.33,168414.18,14195453.19
2018-07-04,LTCUSDT,85.09,89.01,83.98,85.28,118099.97,10205310.8
2018-07-03,LTCUSDT,85.36,90,83.64,85.09,189381.37,16423581.35
2018-07-02,LTCUSDT,79.95,87.06,78.11,85.36,168888.33,13970321.25
2018-07-01,LTCUSDT,81.33,81.83,77.73,79.95,144234.8,11501813.52
2018-06-30,LTCUSDT,78.94,84.59,78.84,81.33,168691.67,13733139.45
2018-06-29,LTCUSDT,74.05,80.79,72.15,78.94,180302.76,13484872.84
2018-06-28,LTCUSDT,80.6,81.43,73.89,74.05,177544.28,13934896.79
2018-06-27,LTCUSDT,75.54,81.75,74.87,80.6,138186.27,10829279.54
2018-06-26,LTCUSDT,81.48,81.99,75,75.54,116237.8,9204468.29
2018-06-25,LTCUSDT,80.37,84.38,78.55,81.48,162989.28,13241976.55
2018-06-24,LTCUSDT,82.73,83.63,73.22,80.37,242561.19,19042590.65
2018-06-23,LTCUSDT,84.8,86.77,81.31,82.73,164243.81,13712536.02
2018-06-22,LTCUSDT,96.72,96.87,80.02,84.8,227437.27,19930761.42
2018-06-21,LTCUSDT,97.72,99.3,96,96.72,137028.26,13307148.02
2018-06-20,LTCUSDT,98.67,99.13,95.21,97.72,141065.74,13693762.15
2018-06-19,LTCUSDT,98.7,120,96.91,98.67,128472.97,12681981.53
2018-06-18,LTCUSDT,94.95,99.88,92.89,98.7,158977.62,15245671.36
2018-06-17,LTCUSDT,96.66,98.2,94.51,94.95,118961.64,11468328.85
2018-06-16,LTCUSDT,95.5,97.58,92.68,96.66,128484.33,12301030.89
2018-06-15,LTCUSDT,100.88,100.98,94.49,95.5,153892.36,15058267.0
2018-06-14,LTCUSDT,93.37,102.87,91.65,100.88,173013.06,16828405.16
2018-06-13,LTCUSDT,99.68,100.45,86.71,93.37,165684.76,15662715.04
2018-06-12,LTCUSDT,107.2,107.86,94.05,99.68,70687.37,7258970.12
2018-06-11,LTCUSDT,106.48,108.42,102.7,107.2,55474.93,5862950.29
2018-06-10,LTCUSDT,117.4,117.47,102.75,106.48,86509.67,9457090.91
2018-06-09,LTCUSDT,119.68,120.93,116.7,117.4,16719.63,1994515.13
2018-06-08,LTCUSDT,121.54,122.18,118.04,119.68,28256.88,3381708.71
2018-06-07,LTCUSDT,121.61,123.84,119.4,121.54,37771.34,4594275.71
2018-06-06,LTCUSDT,122.18,122.94,118,121.61,35679.38,4312922.19
2018-06-05,LTCUSDT,119.77,122.6,115.77,122.18,46534.61,5540333.44
2018-06-04,LTCUSDT,125.33,127.01,118,119.77,56734.51,6869287.87
2018-06-03,LTCUSDT,123.44,127.98,122.23,125.33,51856.17,6507269.7
2018-06-02,LTCUSDT,120.19,124.5,118.66,123.44,43615.36,5328169.19
2018-06-01,LTCUSDT,118.25,120.4,116.62,120.19,50453.19,5991622.16
2018-05-31,LTCUSDT,117.18,121.01,116.04,118.25,54242.29,6457864.91
2018-05-30,LTCUSDT,119.28,122.73,114.69,117.18,45609.82,5428286.59
2018-05-29,LTCUSDT,110.82,122.71,109.41,119.28,67969.6,8011651.63
2018-05-28,LTCUSDT,117.71,118.97,110,110.82,73676.98,8457991.99
2018-05-27,LTCUSDT,118.45,119,116.58,117.71,118029.45,13870132.8
2018-05-26,LTCUSDT,118.87,122.46,117.18,118.45,120564.6,14474161.75
2018-05-25,LTCUSDT,122.58,124.58,116.63,118.87,97116.11,11597298.95
2018-05-24,LTCUSDT,118.37,124.85,114.7,122.58,77653.74,9329845.72
2018-05-23,LTCUSDT,127.89,129.35,115.83,118.37,100713.55,12287825.07
2018-05-22,LTCUSDT,134.25,136.25,127.31,127.89,40198.03,5284439.0
2018-05-21,LTCUSDT,139.64,140.25,133.43,134.25,42493.03,5793627.5
2018-05-20,LTCUSDT,134.95,141,132.5,139.64,45873.38,6323279.69
2018-05-19,LTCUSDT,135.95,137.77,132.6,134.95,37000.27,5004523.54
2018-05-18,LTCUSDT,132.31,137.49,128,135.95,64275.41,8527909.78
2018-05-17,LTCUSDT,138.92,141.5,131,132.31,55830.71,7624502.55
2018-05-16,LTCUSDT,139.35,140.86,133.5,138.92,68614.19,9393913.08
2018-05-15,LTCUSDT,147.42,149.67,136.91,139.35,100628.9,14452355.45
2018-05-14,LTCUSDT,144.24,152.95,134.19,147.42,163155.17,23402703.47
2018-05-13,LTCUSDT,141.57,146.89,136.1,144.24,85935.09,12188350.45
2018-05-12,LTCUSDT,136.32,144.47,130.32,141.57,89213.44,12362291.72
2018-05-11,LTCUSDT,148.16,148.5,132.97,136.32,142174.16,20072461.57
2018-05-10,LTCUSDT,156.72,160.9,147.22,148.16,84352.99,13103151.3
2018-05-09,LTCUSDT,158.89,160.32,150,156.72,93873.33,14641800.49
2018-05-08,LTCUSDT,164.59,168.66,155.05,158.89,109834.32,17805532.67
2018-05-07,LTCUSDT,172.32,172.81,157.3,164.59,161935.54,26552795.16
2018-05-06,LTCUSDT,179.04,184.98,164.8,172.32,191227.3,33136314.86
2018-05-05,LTCUSDT,169.44,184.67,168.13,179.04,217607.21,38506889.63
2018-05-04,LTCUSDT,161.38,172.1,157.1,169.44,168139.73,27585599.9
2018-05-03,LTCUSDT,151.58,165.04,150,161.38,184228.64,29084242.18
2018-05-02,LTCUSDT,148.29,153.76,146.21,151.58,73743.28,11013518.48
2018-05-01,LTCUSDT,148.37,148.89,142.44,148.29,86214.91,12524601.59
2018-04-30,LTCUSDT,153.5,154.9,147,148.37,89840.3,13549924.82
2018-04-29,LTCUSDT,152.1,156.87,148,153.5,93424.54,14245173.98
2018-04-28,LTCUSDT,144.9,153.74,144.49,152.1,78426.22,11811767.54
2018-04-27,LTCUSDT,153.19,153.8,144.44,144.9,91900.14,13814877.19
2018-04-26,LTCUSDT,144.75,154.84,142,153.19,96367.27,14233897.83
2018-04-25,LTCUSDT,164.78,164.79,141.85,144.75,186194.72,28139486.83
2018-04-24,LTCUSDT,152.56,166.29,152.44,164.78,169113.44,27273524.72
2018-04-23,LTCUSDT,146.38,153.67,145.8,152.56,71383.0,10771030.96
2018-04-22,LTCUSDT,148.4,153.14,144.26,146.38,81840.89,12210385.64
2018-04-21,LTCUSDT,155.71,156.94,139.8,148.4,144769.02,21535569.78
2018-04-20,LTCUSDT,146.71,156.49,142.62,155.71,133800.53,20061221.93
2018-04-19,LTCUSDT,140.36,147.48,138.51,146.71,94358.79,13471987.65
2018-04-18,LTCUSDT,132.09,141.43,131.5,140.36,98069.62,13457223.89
2018-04-17,LTCUSDT,128.96,140.5,128.73,132.09,158559.79,21461841.47
2018-04-16,LTCUSDT,132.45,133.49,124.88,128.96,84039.97,10759182.29
2018-04-15,LTCUSDT,126.4,132.99,126.4,132.45,59546.93,7758540.0
2018-04-14,LTCUSDT,125.1,129.71,124,126.4,75014.59,9503596.29
2018-04-13,LTCUSDT,129.67,133.98,123.55,125.1,182051.61,23434953.46
2018-04-12,LTCUSDT,118.4,130.9,112.92,129.67,221114.01,26848188.28
2018-04-11,LTCUSDT,114.25,119.59,112.92,118.4,60770.36,6997572.85
2018-04-10,LTCUSDT,114.79,115.26,111.25,114.25,53386.88,6074137.37
2018-04-09,LTCUSDT,117.55,122.99,112.48,114.79,94078.8,11002284.96
2018-04-08,LTCUSDT,115.8,118.49,115.34,117.55,41144.35,4811370.59
2018-04-07,LTCUSDT,112.79,119.72,112.19,115.8,70389.38,8240475.97
2018-04-06,LTCUSDT,118.26,120.15,111.31,112.79,79519.55,9092635.86
2018-04-05,LTCUSDT,118.07,122.5,113.63,118.26,121928.37,14410605.64
2018-04-04,LTCUSDT,134.04,134.77,115.2,118.07,163346.28,19990577.37
2018-04-03,LTCUSDT,119.05,137.25,118,134.04,135053.96,17282660.72
2018-04-02,LTCUSDT,114.74,121.71,113.54,119.05,88703.84,10496976.88
2018-04-01,LTCUSDT,116.05,118.38,109.03,114.74,108801.63,12388533.35
2018-03-31,LTCUSDT,118.35,124.28,115.26,116.05,123674.93,14838465.51
2018-03-30,LTCUSDT,114.7,126.45,109.77,118.35,238488.17,27958440.09
2018-03-29,LTCUSDT,131.22,132.6,112.51,114.7,180166.12,21600531.61
2018-03-28,LTCUSDT,135,139.75,130.1,131.22,81371.59,10930045.56
2018-03-27,LTCUSDT,147.83,149.34,134.4,135,99066.35,13947423.94
2018-03-26,LTCUSDT,160.01,161.06,141.56,147.83,96047.78,14410102.67
2018-03-25,LTCUSDT,158.92,162.89,156.75,160.01,45198.37,7218889.84
2018-03-24,LTCUSDT,168.66,169.74,157.73,158.92,71250.11,11698142.38
2018-03-23,LTCUSDT,163.65,169.5,156.13,168.66,78128.09,12568614.57
2018-03-22,LTCUSDT,168.54,172.64,159.51,163.65,96917.56,16029058.35
2018-03-21,LTCUSDT,168.24,175.88,165.22,168.54,107161.35,18299285.48
2018-03-20,LTCUSDT,161.2,174,155.41,168.24,120799.34,19873712.43
2018-03-19,LTCUSDT,153.5,163.88,150.66,161.2,164777.85,25809847.59
2018-03-18,LTCUSDT,151.75,158,136.86,153.5,232005.63,34022095.79
2018-03-17,LTCUSDT,164.1,165.96,150.2,151.75,101982.81,16023264.64
2018-03-16,LTCUSDT,164,171.6,157.5,164.1,108953.04,17919163.37
2018-03-15,LTCUSDT,160.15,167.7,149.55,164,197897.87,31679804.94
2018-03-14,LTCUSDT,175.01,177.52,156.5,160.15,144191.09,23893362.04
2018-03-13,LTCUSDT,177.8,182.9,170.51,175.01,111026.61,19521042.47
2018-03-12,LTCUSDT,188.16,192.88,173.58,177.8,136568.66,25043486.08
2018-03-11,LTCUSDT,176.74,194,169.85,188.16,188770.57,34481097.26
2018-03-10,LTCUSDT,185.79,194.99,174.48,176.74,180506.91,33425714.1
2018-03-09,LTCUSDT,175.24,190,157.68,185.79,294393.7,51107644.49
2018-03-08,LTCUSDT,185.25,187.5,173.69,175.24,154675.26,27923780.1
2018-03-07,LTCUSDT,196.24,199.28,173.08,185.46,220097.79,40947591.21
2018-03-06,LTCUSDT,210.14,210.49,191.31,196.24,125176.97,25126008.17
2018-03-05,LTCUSDT,213.19,217,208.17,210.14,68588.61,14589929.79
2018-03-04,LTCUSDT,210.04,215.34,204.5,213.19,65017.59,13613171.9
2018-03-03,LTCUSDT,212.8,218.39,208,210.04,115377.42,24769601.88
2018-03-02,LTCUSDT,209.17,214.47,203.43,212.8,86839.72,18094091.43
2018-03-01,LTCUSDT,201.86,215,200.2,209.17,118185.41,24624163.82
2018-02-28,LTCUSDT,214.6,223.71,201.5,201.86,179133.66,38147428.83
2018-02-27,LTCUSDT,218.5,224.36,211.8,214.6,239234.27,52174524.12
2018-02-26,LTCUSDT,217.78,232.3,214.43,218.5,388551.79,86652638.93
2018-02-25,LTCUSDT,206.5,223.17,198.94,217.78,301319.45,63624749.7
2018-02-24,LTCUSDT,206.4,219,192.3,206.5,308918.73,63619362.84
2018-02-23,LTCUSDT,192.61,216.28,182,206.76,400380.39,80450318.51
2018-02-22,LTCUSDT,209.6,222,188,192.61,373177.08,75596952.27
2018-02-21,LTCUSDT,228.51,233.53,203.12,209.6,460827.17,99905424.02
2018-02-20,LTCUSDT,221.44,254.8,221,228.51,494653.82,118787838.22
2018-02-19,LTCUSDT,213.13,226.5,196,221.44,156606.43,34485209.41
2018-02-18,LTCUSDT,226.7,226.7,226.7,226.7,0.0,0.0
2018-02-17,LTCUSDT,228.08,232.2,223.44,226.7,111303.29,25428247.18
2018-02-16,LTCUSDT,220.64,235.58,208.56,228.08,382612.39,85025805.35
2018-02-15,LTCUSDT,212.25,236.66,206.5,220.64,630340.79,140573098.51
2018-02-14,LTCUSDT,159.63,218.6,158.94,212.25,682095.75,134269649.34
2018-02-13,LTCUSDT,161.49,162.95,152,159.63,74813.3,11793127.27
2018-02-12,LTCUSDT,148.28,163.75,146.04,161.49,89187.61,14063247.69
2018-02-11,LTCUSDT,154.65,156.1,139,148.28,87860.62,13082088.06
2018-02-10,LTCUSDT,163.73,169,146.01,154.65,128617.84,20386083.37
2018-02-09,LTCUSDT,142.37,164.4,142.37,163.73,62982.31,9801312.0
2018-02-08,LTCUSDT,137.21,143.5,137.2,142.37,3805.94,536958.38
2018-02-07,LTCUSDT,141,157,130.01,137.21,171814.33,24771338.98
2018-02-06,LTCUSDT,125.17,147,106.5,141,371295.09,46319333.05
2018-02-05,LTCUSDT,147.09,153.96,116.6,125.17,284402.89,38073781.34
2018-02-04,LTCUSDT,160.3,174.75,138,147.09,286765.63,44744813.53
2018-02-03,LTCUSDT,131.68,166.99,120.06,160.3,138740.55,20695807.51
2018-02-02,LTCUSDT,143.69,147,108.52,131.68,118936.31,15259967.41
2018-02-01,LTCUSDT,165.19,167.2,132,143.69,63179.28,9440002.62
2018-01-31,LTCUSDT,168.21,169.31,157.5,165.19,36422.67,5931110.62
2018-01-30,LTCUSDT,181.5,181.96,160.59,168.21,55175.4,9472355.02
2018-01-29,LTCUSDT,196.74,197.19,180.01,181.5,36089.78,6690226.64
2018-01-28,LTCUSDT,182.1,198,181.7,196.74,46469.47,8841248.65
2018-01-27,LTCUSDT,177.09,184,173,182.1,31178.22,5610381.2
2018-01-26,LTCUSDT,179.59,183.06,165,177.09,48085.32,8383234.36
2018-01-25,LTCUSDT,180.89,186,175.58,179.59,39050.23,7077645.74
2018-01-24,LTCUSDT,176.98,186.3,171.58,180.89,41922.39,7498398.79
2018-01-23,LTCUSDT,178,186.42,163.02,176.98,48354.87,8510743.33
2018-01-22,LTCUSDT,190.16,195,163.44,178,59032.78,10568690.77
2018-01-21,LTCUSDT,210.4,210.69,180,190.16,63536.08,12215933.89
2018-01-20,LTCUSDT,191.42,215,190.67,210.4,58140.92,11866913.93
2018-01-19,LTCUSDT,186.14,199,176.04,191.42,58272.97,11004028.89
2018-01-18,LTCUSDT,182.44,202.19,170.5,186.14,95519.99,17972024.34
2018-01-17,LTCUSDT,179.28,198.89,136.2,182.44,150456.56,25505427.84
2018-01-16,LTCUSDT,229.5,242,135.67,179.28,144190.85,27492524.62
2018-01-15,LTCUSDT,234.12,242.31,227.05,229.5,34741.88,8162019.2
2018-01-14,LTCUSDT,257.98,271.64,222,234.12,60910.48,14819806.92
2018-01-13,LTCUSDT,233.11,263.99,232.54,257.98,41660.7,10193639.27
2018-01-12,LTCUSDT,223.77,240.45,213.01,233.11,44654.21,10312517.77
2018-01-11,LTCUSDT,247.63,252.27,195.03,223.77,81633.51,18579910.43
2018-01-10,LTCUSDT,244.48,248.99,225.05,247.63,68847.3,16376207.47
2018-01-09,LTCUSDT,252.65,257.64,228.24,244.48,53009.1,13119277.68
2018-01-08,LTCUSDT,269.01,271.82,212.74,252.65,73988.43,18528688.42
2018-01-07,LTCUSDT,275.28,287,262,269.01,43098.38,11886498.84
2018-01-06,LTCUSDT,240.54,315,238.73,275.28,90657.66,25346539.38
2018-01-05,LTCUSDT,233,250.99,223.69,240.54,62007.7,14966496.93
2018-01-04,LTCUSDT,238.77,240,219.38,233,76359.34,17533705.47
2018-01-03,LTCUSDT,247.33,253.4,233.56,238.77,69849.41,17084871.2
2018-01-02,LTCUSDT,222.61,256.49,222.61,247.33,60267.44,14713705.76
2018-01-01,LTCUSDT,223.69,231.19,212.74,222.61,19752.04,4390692.78
2017-12-31,LTCUSDT,206.03,234.37,202.98,223.69,29235.55,6381732.42
2017-12-30,LTCUSDT,238.27,244,193.2,206.03,51557.24,11038801.73
2017-12-29,LTCUSDT,244.68,261,233.97,237.49,34330.97,8381024.75
2017-12-28,LTCUSDT,262.59,266.7,222.03,244.68,34229.82,8221447.54
2017-12-27,LTCUSDT,277.98,284.34,245.29,262.59,24611.84,6627316.37
2017-12-26,LTCUSDT,261.2,282.82,258,277.98,21653.41,5893565.88
2017-12-25,LTCUSDT,262.9,277.5,251.4,261.2,23964.07,6345538.09
2017-12-24,LTCUSDT,253.44,277,220.03,262.9,32326.46,8001799.81
2017-12-23,LTCUSDT,250.99,301.52,214.91,253.44,37895.88,10203707.74
2017-12-22,LTCUSDT,302,315,177.58,250.99,79087.15,18837182.49
2017-12-21,LTCUSDT,302.7,325.16,267.01,302,25786.52,7664516.32
2017-12-20,LTCUSDT,338.48,357,260,302.7,30690.38,9585330.99
2017-12-19,LTCUSDT,352,366.96,303.01,338.48,22948.15,7772214.71
2017-12-18,LTCUSDT,311.4,360.96,277,352,17036.7,5392264.44
2017-12-17,LTCUSDT,293.97,328.8,290,311.4,14413.88,4534010.89
2017-12-16,LTCUSDT,294,305,285,293.97,8895.82,2613906.45
2017-12-15,LTCUSDT,272.4,314.21,239.99,294,16244.13,4569740.43
2017-12-14,LTCUSDT,290.01,298,252,272.4,5674.54,1531985.28
