Timezones are UTC,https://www.CryptoDataDownload.com
Date,Symbol,Open,High,Low,Close,Volume BCH,Volume RUR
2018-08-01,BCHRUR,48012.79,49022.64,46200.4,48177.08,2.72,127007.12
2018-07-31,BCHRUR,49819.21,49848.53,48000,48012.79,1.25,60353.86
2018-07-30,BCHRUR,50100,50100,48562.8,49819.21,2.02,99308.51
2018-07-29,BCHRUR,48187.85,50134.37,48187.85,50100,0.5552,27290.4
2018-07-28,BCHRUR,50187.71,50187.71,47995.32,48187.85,1.05,50897.96
2018-07-27,BCHRUR,49526.51,50212.37,46100,50187.71,2.46,115971.59
2018-07-26,BCHRUR,50993.48,51550,49526.51,49526.51,2.1,106345.48
2018-07-25,BCHRUR,52735.21,52750,49110,50993.48,2.12,106825.7
2018-07-24,BCHRUR,49115,53791.64,48556.86,52735.21,5.21,269020.76
2018-07-23,BCHRUR,49054.69,51222,49011,49115,2.24,111827.67
2018-07-22,BCHRUR,49869.23,50500,48786.78,49054.69,1.66,81267.69
2018-07-21,BCHRUR,48255.6,49969.25,47000,49869.23,1.93,92452.9
2018-07-20,BCHRUR,50726.56,50726.56,48100,48255.6,2.08,102856.08
2018-07-19,BCHRUR,49242.41,51397.67,48767.03,50726.56,1.74,86541.67
2018-07-18,BCHRUR,51000.15,53500,49242.41,49242.41,6.45,335811.48
2018-07-17,BCHRUR,48908,51000.15,47939.6,51000.15,3.98,194331.35
2018-07-16,BCHRUR,44501.4,49000.2,44325.68,48908,2.14,100074.07
2018-07-15,BCHRUR,44369.72,46760,44055.47,44501.4,1.44,63656.55
2018-07-14,BCHRUR,43426.32,44405.67,42639.8,44369.72,0.6059,26385.59
2018-07-13,BCHRUR,44156.18,45047.15,42893.64,43426.32,0.6912,30450.38
2018-07-12,BCHRUR,44086.27,45063.63,42410.28,44156.18,4.42,194592.25
2018-07-11,BCHRUR,44052.94,46679.19,44050,44086.27,1.47,65170.81
2018-07-10,BCHRUR,46292.7,46292.7,44000,44052.94,5.16,231803.84
2018-07-09,BCHRUR,46429.96,47313.63,45684.89,46292.7,1.09,50100.33
2018-07-08,BCHRUR,47010,48000,44987,46429.96,0.9647,45417.81
2018-07-07,BCHRUR,44985,47010,44494.29,47010,2.8,125425.27
2018-07-06,BCHRUR,46319.88,46844.08,43730.88,44985,2.12,96031.54
2018-07-05,BCHRUR,47603.67,48145.11,45474.84,46319.88,1.57,73061.93
2018-07-04,BCHRUR,47850,48939.73,46052.53,47603.67,4.26,200156.91
2018-07-03,BCHRUR,48141.32,50920,46500,47850,4.7,233800.0
2018-07-02,BCHRUR,46113.65,49122.48,44700,48141.32,0.9316,43785.51
2018-07-01,BCHRUR,44161.18,46113.65,44161.18,46113.65,0.723,32222.49
2018-06-30,BCHRUR,44829.38,49000,43967.5,44161.18,2.96,136569.61
2018-06-29,BCHRUR,44513.88,44829.38,40960.39,44829.38,1.48,63757.89
2018-06-28,BCHRUR,44783.91,46657.77,42063.71,44513.88,2.2,95929.6
2018-06-27,BCHRUR,44583.99,45529.46,43102,44783.91,0.9823,42940.48
2018-06-26,BCHRUR,47192.41,47192.41,44561.71,44583.99,1.59,72891.39
2018-06-25,BCHRUR,47900,48974.95,46000,47192.41,0.9972,46998.94
2018-06-24,BCHRUR,47400,50345.92,43102,47900,6.18,285692.3
2018-06-23,BCHRUR,50532.99,50532.99,44595.94,47400,2.58,122219.19
2018-06-22,BCHRUR,53639.08,53932.16,48457.26,50532.99,2.7,139655.12
2018-06-21,BCHRUR,55768.63,55768.63,53509.15,53639.08,1.94,105429.64
2018-06-20,BCHRUR,55299.2,55892.82,53247,55768.63,1.93,104937.63
2018-06-19,BCHRUR,54879.18,57755.72,52940.26,55299.2,1.83,103600.15
2018-06-18,BCHRUR,52524.57,55576.45,51831.75,54879.18,0.286,15139.33
2018-06-17,BCHRUR,52950.64,54000,52524.57,52524.57,1.29,68723.48
2018-06-16,BCHRUR,53239.29,54694.03,52734.91,52950.64,0.1646,8724.44
2018-06-15,BCHRUR,56050.99,56952,52346.9,53239.29,0.9958,54230.21
2018-06-14,BCHRUR,52406.02,56050.99,52406.02,56050.99,2.32,126768.32
2018-06-13,BCHRUR,55768.96,55768.96,51310.74,52406.02,2.23,118959.78
2018-06-12,BCHRUR,57816.97,60000,55300,55768.96,2.36,132922.96
2018-06-11,BCHRUR,60094.62,62467.8,57275.05,57816.97,1.57,93139.08
2018-06-10,BCHRUR,66488.03,66509.83,57982.01,60094.62,4.11,253245.8
2018-06-09,BCHRUR,66890.67,67981.77,66400,66488.03,1.39,92898.42
2018-06-08,BCHRUR,68707.47,68996.05,66460.39,66890.67,1.34,90082.21
2018-06-07,BCHRUR,66433.07,69186.6,66433.07,68707.47,1.57,105462.73
2018-06-06,BCHRUR,70000,70000,66101,66433.07,2.19,147021.81
2018-06-05,BCHRUR,67312.64,70000,64100,70000,1.65,109144.01
2018-06-04,BCHRUR,69049.53,74019.78,65090.7,67312.64,5.92,413519.74
2018-06-03,BCHRUR,66313.2,72550,65171.38,69049.53,4.96,336826.2
2018-06-02,BCHRUR,61231.22,68067.76,60850.11,66313.2,1.94,123992.48
2018-06-01,BCHRUR,62565.52,62565.52,60678.17,61231.22,0.2363,14510.52
2018-05-31,BCHRUR,61999.72,64469.44,60573.15,62565.52,1.18,71506.59
2018-05-30,BCHRUR,61609.71,65000,59999.98,61999.72,1.2,75322.92
2018-05-29,BCHRUR,57079.21,65000,55337.99,61609.71,0.958,56651.41
2018-05-28,BCHRUR,63241.48,66000,57010,57079.21,0.7454,44505.41
2018-05-27,BCHRUR,64103.11,66089.74,62684.46,63241.48,0.1957,12435.29
2018-05-26,BCHRUR,64902.92,66602,62460.83,64103.11,0.8064,51818.61
2018-05-25,BCHRUR,66208.83,68250,62939.13,64902.92,3.78,247382.25
2018-05-24,BCHRUR,63285.96,67433.38,61500,66208.83,1.57,99717.66
2018-05-23,BCHRUR,70851.84,71012.18,61180,63285.96,1.22,80856.91
2018-05-22,BCHRUR,76236.95,76236.95,70000,70851.84,4.28,310608.25
2018-05-21,BCHRUR,78110.13,79751.12,74500.38,76236.95,1.68,129488.96
2018-05-20,BCHRUR,72114.99,80000,72114.99,78110.13,6.9,526611.32
2018-05-19,BCHRUR,73301.1,74156.19,71520.36,72114.99,6.09,444235.86
2018-05-18,BCHRUR,73701.73,76815.86,70000,73301.1,4.3,315648.56
2018-05-17,BCHRUR,80771.16,82919.78,72967.95,73701.73,3.5,281037.63
2018-05-16,BCHRUR,82101.16,84099.4,77018.49,80771.16,10.7,850509.01
2018-05-15,BCHRUR,87100,88791.87,81999.88,82101.16,7.4,634461.49
2018-05-14,BCHRUR,92696.12,93086.23,84142.9,87100,8.72,775548.19
2018-05-13,BCHRUR,92849.48,96618.51,82887.48,92696.12,5.28,483489.82
2018-05-12,BCHRUR,84084.22,97024.73,80001.1,92849.48,12.06,1056286.21
2018-05-11,BCHRUR,96501,97972.4,82310.42,84084.22,10.36,915421.67
2018-05-10,BCHRUR,100818,103097,96501,96501,8.87,893085.45
2018-05-09,BCHRUR,102628.76,103833,95001,100818,6.14,608911.92
2018-05-08,BCHRUR,103170,103170,95003,102628.76,11.07,1073436.24
2018-05-07,BCHRUR,107487,108000,96198.62,103170,6.96,694186.37
2018-05-06,BCHRUR,105806.4,111000,102005,107487,18.6,1957873.75
2018-05-05,BCHRUR,90876.62,108000,90876.62,105806.4,15.31,1544623.42
2018-05-04,BCHRUR,90387.91,92532.72,88352.41,90876.62,7.17,646580.62
2018-05-03,BCHRUR,89970.91,94000.04,88751,90387.91,15.39,1405118.77
2018-05-02,BCHRUR,81270.39,91179.87,81270.39,89970.91,10.05,881178.0
2018-05-01,BCHRUR,82545.89,86058,79200,81270.39,8.06,652227.52
2018-04-30,BCHRUR,86590.37,86960,82500,82545.89,9.7,816017.85
2018-04-29,BCHRUR,82982.9,87500,81875,86590.37,6.78,575354.3
2018-04-28,BCHRUR,81756.1,84804.76,81756.1,82982.9,3.11,257293.01
2018-04-27,BCHRUR,86091.79,86481.8,81756.1,81756.1,13.69,1148844.73
2018-04-26,BCHRUR,79162.27,86481.89,79000.01,86091.79,6.6,542755.48
2018-04-25,BCHRUR,84004,85500,73003,79162.27,30.9,2413169.92
2018-04-24,BCHRUR,86039.73,95000,83000,84004,22.03,1981602.56
2018-04-23,BCHRUR,73826.59,86689.8,72982.1,86039.73,15.54,1292445.73
2018-04-22,BCHRUR,68533.25,75449.44,66214.76,73826.59,6.67,476325.04
2018-04-21,BCHRUR,68559.94,69950,60065.27,68533.25,13.15,870748.45
2018-04-20,BCHRUR,56600,70000,56600,68559.94,27.19,1718163.67
2018-04-19,BCHRUR,54329.96,60000,50954,56600,9.56,518141.38
2018-04-18,BCHRUR,45508.67,54500,45022,54329.96,13.07,651202.05
2018-04-17,BCHRUR,45969.44,47461.38,45020,45508.67,3.91,180267.89
2018-04-16,BCHRUR,47467.64,47725.62,44100,45969.44,2.24,101706.5
2018-04-15,BCHRUR,44367.53,47533.48,43574.22,47467.64,4.28,195989.83
2018-04-14,BCHRUR,45100,46000,43200,44367.53,2.14,93880.44
2018-04-13,BCHRUR,43599.75,49179.29,42848.52,45100,12.23,568744.46
2018-04-12,BCHRUR,40300,44314.03,40300,43599.75,6.44,271188.37
2018-04-11,BCHRUR,40184.6,43000,40184.6,40300,14.7,598344.09
2018-04-10,BCHRUR,37926.97,41000,37926.97,40184.6,4.83,191840.63
2018-04-09,BCHRUR,37135.6,39970.39,37135.6,37926.97,8.62,328365.26
2018-04-08,BCHRUR,36679.24,37915.78,36533.83,37135.6,3.1,116144.93
2018-04-07,BCHRUR,35653.29,37358.64,35653.29,36679.24,4.16,150027.87
2018-04-06,BCHRUR,36973.07,37354.23,35000,35653.29,2.96,106232.77
2018-04-05,BCHRUR,37194.38,37900,36022.68,36973.07,5.61,207477.25
2018-04-04,BCHRUR,40100,40100,36535,37194.38,5.01,187853.68
2018-04-03,BCHRUR,36786.02,41196.46,36485.44,40100,2.63,102996.63
2018-04-02,BCHRUR,36986.92,39195.36,36000,36786.02,4.94,180486.17
2018-04-01,BCHRUR,39960.62,41183.91,36000,36986.92,6.79,260732.49
2018-03-31,BCHRUR,41454.74,44725.92,38700,39960.62,4.42,179140.92
2018-03-30,BCHRUR,42864.07,45800,41000,41454.74,12.53,537990.76
2018-03-29,BCHRUR,50000,50000,41618.11,42864.07,7.91,357728.02
2018-03-28,BCHRUR,50444.3,51000,48000.01,50000,4.34,216399.26
2018-03-27,BCHRUR,51872.47,51872.47,50035.01,50444.3,3.41,172506.63
2018-03-26,BCHRUR,54353.14,54867.62,48118.28,51872.47,2.96,154717.41
2018-03-25,BCHRUR,56000,56000,52520.05,54353.14,3.21,173659.39
2018-03-24,BCHRUR,56388.88,57175.58,54504.66,56000,2.53,141480.13
2018-03-23,BCHRUR,54820.38,57162.97,54820.38,56388.88,1.47,82294.28
2018-03-22,BCHRUR,57383.05,59500,53470.82,54820.38,2.64,149555.93
2018-03-21,BCHRUR,60349.85,60500,56383.09,57383.05,6.32,374005.63
2018-03-20,BCHRUR,55404.4,60500,55107.09,60349.85,4.93,288168.98
2018-03-19,BCHRUR,52259.73,58180.69,51103.05,55404.4,3.97,216955.7
2018-03-18,BCHRUR,53450.55,54764.15,46500,52259.73,5.14,262475.88
2018-03-17,BCHRUR,56128.08,58269,53000,53450.55,5.84,322925.79
2018-03-16,BCHRUR,54477.79,61000,51200,56128.08,6.95,391657.06
2018-03-15,BCHRUR,56016.06,57203.93,50102.1,54477.79,6.8,361037.68
2018-03-14,BCHRUR,62343.12,62600,55000,56016.06,11.42,668799.65
2018-03-13,BCHRUR,61430,63558.22,58155.78,62343.12,5.64,346148.72
2018-03-12,BCHRUR,65000,65271.33,58170.95,61430,17.46,1087719.37
2018-03-11,BCHRUR,59145.77,65412.75,58336.7,65000,9.56,609843.07
2018-03-10,BCHRUR,62617.84,64847.38,58389.13,59145.77,4.25,266355.77
2018-03-09,BCHRUR,62291.75,65000,55100,62617.84,11.07,662053.81
2018-03-08,BCHRUR,64155.06,65190,60125,62291.75,3.53,221587.93
2018-03-07,BCHRUR,66550.16,68689.85,60123,64155.06,9.88,630394.16
2018-03-06,BCHRUR,68780,69894.23,65781.46,66550.16,8.17,550298.42
2018-03-05,BCHRUR,69500,69900,68363.54,68780,5.84,403944.06
2018-03-04,BCHRUR,69900,69900,66860.69,69500,3.44,235123.85
2018-03-03,BCHRUR,70304.33,71499.87,66820,69900,3.72,258233.8
2018-03-02,BCHRUR,71172,72123.98,68673,70304.33,15.44,1079180.9
2018-03-01,BCHRUR,67650.07,72610,67650.07,71172,9.54,671679.06
2018-02-28,BCHRUR,70244.46,71999.21,67527.85,67650.07,6.53,457308.86
2018-02-27,BCHRUR,71001.21,73156.93,70018.9,70244.46,7.39,526283.51
2018-02-26,BCHRUR,70010,72997.64,65803.94,71001.21,5.92,416190.86
2018-02-25,BCHRUR,70328.73,71987.43,70000,70010,4.36,307881.94
2018-02-24,BCHRUR,75361.84,77893.4,70328.73,70328.73,7.11,517837.22
2018-02-23,BCHRUR,72723.59,78089.52,70888,75361.84,7.36,544366.71
2018-02-22,BCHRUR,78479.67,79861.77,71273.59,72723.59,5.78,430612.59
2018-02-21,BCHRUR,81113.57,83131.77,76000,78479.67,10.07,802609.53
2018-02-20,BCHRUR,84034.44,85701,81113.57,81113.57,10.39,865474.09
2018-02-19,BCHRUR,85396.56,88075.99,83368.02,84034.44,7.54,645877.34
2018-02-18,BCHRUR,87407.96,92645.47,75005,85396.56,14.02,1223399.78
2018-02-17,BCHRUR,88000,91228.16,86902,87407.96,12.31,1090944.81
2018-02-16,BCHRUR,75421.66,88000,75421.66,88000,17.43,1449825.98
2018-02-15,BCHRUR,75826.8,80000,74000.75,75421.66,13.19,1012627.89
2018-02-14,BCHRUR,72310,77000.58,72029.1,75826.8,15.47,1140319.13
2018-02-13,BCHRUR,75008.08,75368.38,71759.42,72310,9.75,708970.5
2018-02-12,BCHRUR,75493.91,75493.91,71788.13,75008.08,13.25,975342.19
2018-02-11,BCHRUR,73224.59,78444.82,71759.42,75493.91,13.13,988423.49
2018-02-10,BCHRUR,76029.65,79322,71997,73224.59,14.31,1078422.33
2018-02-09,BCHRUR,77453,79696,72001.65,76029.65,22.26,1693001.49
2018-02-08,BCHRUR,59226.67,81999.92,58256.11,77453,39.28,2884873.87
2018-02-07,BCHRUR,57978.4,65000,54537.96,59226.67,37.96,2286119.98
2018-02-06,BCHRUR,59377.95,61858.84,46500,57978.4,17.85,948664.9
2018-02-05,BCHRUR,74906.43,77622.1,53384.56,59377.95,19.68,1255307.74
2018-02-04,BCHRUR,79485.2,81892.11,71243,74906.43,17.3,1312836.71
2018-02-03,BCHRUR,72198.69,83800,67295.52,79485.2,14.87,1098148.23
2018-02-02,BCHRUR,72000,76000,57700,72198.69,30.94,2128830.44
2018-02-01,BCHRUR,84520,86104.71,66490,72000,39.99,3050061.44
2018-01-31,BCHRUR,86150,90877.84,82581.76,84520,19.21,1647022.13
2018-01-30,BCHRUR,93102,94000,84072.98,86150,18.31,1676905.56
2018-01-29,BCHRUR,95587.06,95745.84,91000,93102,9.57,889078.76
2018-01-28,BCHRUR,93964.34,100000.7,92600,95587.06,24.89,2407038.67
2018-01-27,BCHRUR,94000,95092.58,91000,93964.34,13.52,1247194.92
2018-01-26,BCHRUR,99804.55,100796.36,91100,94000,21.86,2096346.93
2018-01-25,BCHRUR,101600,105431,97000,99804.55,11.57,1144978.25
2018-01-24,BCHRUR,103679.05,105900.85,100000,101600,9.88,1010310.23
2018-01-23,BCHRUR,118500,118500,99000,103679.05,7.38,777143.63
2018-01-22,BCHRUR,118500,118500,118500,118500,0.0,0.0
2018-01-21,BCHRUR,125610.06,128866,118500,118500,6.61,802749.68
2018-01-20,BCHRUR,120000,132201,118562,125610.06,11.51,1422320.66
2018-01-19,BCHRUR,122001,126613,118561.96,120000,12.55,1517387.36
2018-01-18,BCHRUR,120397.29,134346,118000,125680,7.93,996288.52
2018-01-17,BCHRUR,122039.87,134400,92500,120397.29,27.92,3277591.26
2018-01-16,BCHRUR,152000,154940.3,106500,122039.87,35.49,4649335.41
2018-01-15,BCHRUR,156900.6,157718.96,147200,152000,22.62,3455138.67
2018-01-14,BCHRUR,159440.98,162571.46,155018.02,156900.6,12.08,1896720.16
2018-01-13,BCHRUR,157000,170000,157000,159440.98,17.68,2865964.68
2018-01-12,BCHRUR,155500,160092.6,155000,157000,6.65,1037867.25
2018-01-11,BCHRUR,179001,181710.35,155500,155500,29.98,4845282.59
2018-01-10,BCHRUR,147635.74,181000.51,147631.05,179001,50.29,8208079.32
2018-01-09,BCHRUR,150356.89,151485.58,142233.01,147635.74,20.66,3038491.45
2018-01-08,BCHRUR,151692.76,155000,142002,150356.89,23.76,3509037.81
2018-01-07,BCHRUR,145468.52,156108.15,142000,151692.76,24.01,3642083.09
2018-01-06,BCHRUR,138020,149337,133500,145468.52,20.13,2911186.77
2018-01-05,BCHRUR,142861,148050,131000.72,138020,14.83,2088077.26
2018-01-04,BCHRUR,152176.33,154990,142000,142861,13.82,2021724.6
2018-01-03,BCHRUR,153000,164500,149000.1,152176.33,12.04,1867091.55
2018-01-02,BCHRUR,146500,163024.26,136400.81,153000,16.43,2458656.42
2018-01-01,BCHRUR,153455.86,153455.86,145000,146500,6.64,985758.03
2017-12-31,BCHRUR,148710.48,157500,140800,153455.86,12.72,1890547.27
2017-12-30,BCHRUR,165545.71,165545.71,141000,148710.48,14.61,2162547.06
2017-12-29,BCHRUR,155932.6,172359,146930.56,165545.71,25.14,4060547.07
2017-12-28,BCHRUR,172308.5,176313.46,153920.18,155932.6,14.65,2353288.01
2017-12-27,BCHRUR,183490,184000,167000,172308.5,19.05,3369058.37
2017-12-26,BCHRUR,179831.01,184000,173531.57,183490,35.58,6338049.86
2017-12-25,BCHRUR,190000.82,193372.76,175001,179831.01,25.01,4523738.19
2017-12-24,BCHRUR,204877,209000,170000,190000.82,45.31,8526655.56
2017-12-23,BCHRUR,175316.79,219000,170000,204877,75.5,15129418.69
2017-12-22,BCHRUR,198000,209100,115900.9,175316.79,197.34,32958913.07
2017-12-21,BCHRUR,246904.81,248300,181101,198000,93.64,19866415.29
2017-12-20,BCHRUR,178135.9,290000,178135.9,246904.81,219.68,51592679.72
2017-12-19,BCHRUR,134685,186887.09,132400.76,178135.9,115.54,18211955.97
2017-12-18,BCHRUR,113554.19,145000,110750,134685,61.16,7965411.97
2017-12-17,BCHRUR,107550,114498,104849.95,113554.19,34.5,3811269.36
2017-12-16,BCHRUR,108978.2,112899,104000,107550,21.57,2351920.13
2017-12-15,BCHRUR,121079.72,121787.7,99900,108978.2,38.34,4107214.06
2017-12-14,BCHRUR,98984.1,126624,96500,121079.72,66.42,7528357.26
2017-12-13,BCHRUR,95923.62,99759.12,91000,98984.1,23.42,2265096.14
2017-12-12,BCHRUR,88886.78,97949,87577.73,95923.62,32.19,3028202.92
2017-12-11,BCHRUR,84255.2,89925.74,82850,88886.78,23.21,2020449.15
2017-12-10,BCHRUR,89003,91199.54,82581.76,84255.2,31.76,2743934.5
2017-12-09,BCHRUR,88884.56,95000,85000,89003,28.8,2604924.73
2017-12-08,BCHRUR,84638.68,110501.3,75061,88884.56,106.1,9943237.14
2017-12-07,BCHRUR,88568.1,90907.9,80500,84638.68,33.63,2858149.77
2017-12-06,BCHRUR,92853.96,94600,86000,88568.1,31.32,2854014.98
2017-12-05,BCHRUR,95999.84,98333,92000,92853.96,36.45,3474810.42
2017-12-04,BCHRUR,96273.38,96985.53,94500,95999.84,16.88,1618373.11
2017-12-03,BCHRUR,86000,99700,85001,96273.38,50.51,4798308.88
2017-12-02,BCHRUR,85600,87000,83909.96,86000,20.45,1762671.73
2017-12-01,BCHRUR,81215.24,86020,78251.4,85600,21.17,1742215.13
2017-11-30,BCHRUR,82140,88507,73001,81215.24,27.83,2232912.09
2017-11-29,BCHRUR,89136.91,95117.29,82010,82140,45.78,4128170.8
2017-11-28,BCHRUR,92400,93750,88450,89136.91,36.12,3266838.51
2017-11-27,BCHRUR,94142.11,95000,89777.4,92400,22.1,2038789.71
2017-11-26,BCHRUR,88079.96,95600,84898.08,94142.11,36.95,3317988.49
2017-11-25,BCHRUR,90500.01,91807.82,85800,88079.96,18.9,1670506.19
2017-11-24,BCHRUR,93239.7,98000,85700,90500.01,43.2,3985593.04
2017-11-23,BCHRUR,72001,94000,72001,93239.7,77.16,6621411.15
2017-11-22,BCHRUR,67373.2,76891.37,65000,72001,50.11,3613162.08
2017-11-21,BCHRUR,69000,69500,65800,67373.2,13.18,892431.83
2017-11-20,BCHRUR,65982.4,69400,64503,69000,11.46,760254.52
2017-11-19,BCHRUR,70566.58,71000.06,63657.39,65982.4,31.32,2103873.14
2017-11-18,BCHRUR,65939.56,78899,65939.56,70566.58,37.03,2691177.25
2017-11-17,BCHRUR,50000,68686.17,47953.96,65939.56,53.02,3278727.45
2017-11-16,BCHRUR,67650,69119.54,50000,50000,61.9,3617485.62
2017-11-15,BCHRUR,76100.04,77024.49,67353.78,67650,55.75,3996907.9
2017-11-14,BCHRUR,81271.23,81271.23,70438.97,76100.04,51.24,3914135.76
2017-11-13,BCHRUR,85000,90000,58985.48,81271.23,157.8,11722432.44
2017-11-12,BCHRUR,80255.28,178000,67997.9,85000,524.53,54634745.22
2017-11-11,BCHRUR,59614.8,90500,50301,80255.28,253.32,18664853.43
2017-11-10,BCHRUR,38329.78,63000,37444.65,59614.8,179.73,9441391.52
2017-11-09,BCHRUR,35173.53,38333.52,34200,38329.78,18.63,669400.32
2017-11-08,BCHRUR,34621.77,36210.94,30000.31,35173.53,13.25,456205.82
2017-11-07,BCHRUR,35300,35999.92,34132.02,34621.77,3.45,120236.84
2017-11-06,BCHRUR,33292.82,37200,33292.82,35300,12.35,442316.67
2017-11-05,BCHRUR,34146.52,36483.9,32000.51,33292.82,14.94,506963.5
2017-11-04,BCHRUR,36845.62,36845.62,32301,34146.52,15.54,534944.63
2017-11-03,BCHRUR,32662.07,38928.59,32135.04,36845.62,38.44,1435797.79
2017-11-02,BCHRUR,30000,34019,27230,32662.07,20.85,648341.94
2017-11-01,BCHRUR,23261.47,30000,23261.47,30000,9.83,273419.01
2017-10-31,BCHRUR,23916.77,25500,20001.79,23261.47,11.03,265373.54
2017-10-30,BCHRUR,25900,25900,22240,23916.77,3.42,84393.92
