Timezones are UTC,https://www.CryptoDataDownload.com
Date,Symbol,Open,High,Low,Close,Volume QTU,Volume MSGD
2018-07-07,QTUMSGD,3,3,3,3,0.0,0.0
2018-07-06,QTUMSGD,3,3,3,3,0.0,0.0
2018-07-05,QTUMSGD,3,3,3,3,0.0,0.0
2018-07-04,QTUMSGD,3,3,3,3,0.0,0.0
2018-07-03,QTUMSGD,3,3,3,3,0.0,0.0
2018-07-02,QTUMSGD,3,3,3,3,0.0,0.0
2018-07-01,QTUMSGD,3,3,3,3,0.0,0.0
2018-06-30,QTUMSGD,3,3,3,3,0.0,0.0
2018-06-29,QTUMSGD,3,3,3,3,0.0,0.0
2018-06-28,QTUMSGD,3,3,3,3,0.0,0.0
2018-06-27,QTUMSGD,3,3,3,3,0.0,0.0
2018-06-26,QTUMSGD,3,3,3,3,0.0,0.0
2018-06-25,QTUMSGD,3,3,3,3,0.0,0.0
2018-06-24,QTUMSGD,3,3,3,3,0.0,0.0
2018-06-23,QTUMSGD,3,3,3,3,0.0,0.0
2018-06-22,QTUMSGD,3,3,3,3,0.0,0.0
2018-06-21,QTUMSGD,3,3,3,3,0.0,0.0
2018-06-20,QTUMSGD,3,3,3,3,0.0,0.0
2018-06-19,QTUMSGD,3,3,3,3,0.0,0.0
2018-06-18,QTUMSGD,3,3,3,3,0.0,0.0
2018-06-17,QTUMSGD,3,3,3,3,0.0,0.0
2018-06-16,QTUMSGD,3,3,3,3,0.0,0.0
2018-06-15,QTUMSGD,3,3,3,3,0.0,0.0
2018-06-14,QTUMSGD,3,3,3,3,0.0,0.0
2018-06-13,QTUMSGD,3,3,3,3,0.0,0.0
2018-06-12,QTUMSGD,3,3,3,3,0.0,0.0
2018-06-11,QTUMSGD,3,3,3,3,0.0,0.0
2018-06-10,QTUMSGD,3,3,3,3,0.0,0.0
2018-06-09,QTUMSGD,3,3,3,3,0.0,0.0
2018-06-08,QTUMSGD,3,3,3,3,0.0,0.0
2018-06-07,QTUMSGD,3,3,3,3,0.0,0.0
2018-06-06,QTUMSGD,3,3,3,3,0.0,0.0
2018-06-05,QTUMSGD,3,3,3,3,0.0,0.0
2018-06-04,QTUMSGD,3,3,3,3,0.0,0.0
2018-06-03,QTUMSGD,3,3,3,3,0.0,0.0
2018-06-02,QTUMSGD,3,3,3,3,0.0,0.0
2018-06-01,QTUMSGD,3,3,3,3,0.0,0.0
2018-05-31,QTUMSGD,3,3,3,3,0.0,0.0
2018-05-30,QTUMSGD,3,3,3,3,0.0,0.0
2018-05-29,QTUMSGD,3,3,3,3,0.0,0.0
2018-05-28,QTUMSGD,3,3,3,3,0.0,0.0
2018-05-27,QTUMSGD,3,3,3,3,0.0,0.0
2018-05-26,QTUMSGD,3,3,3,3,0.0,0.0
2018-05-25,QTUMSGD,3,3,3,3,0.0,0.0
2018-05-24,QTUMSGD,3,3,3,3,0.0,0.0
2018-05-23,QTUMSGD,3,3,3,3,0.0,0.0
2018-05-22,QTUMSGD,3,3,3,3,0.0,0.0
2018-05-21,QTUMSGD,3,3,3,3,0.0,0.0
2018-05-20,QTUMSGD,3,3,3,3,0.0,0.0
2018-05-19,QTUMSGD,3,3,3,3,0.0,0.0
2018-05-18,QTUMSGD,3,3,3,3,0.0,0.0
2018-05-17,QTUMSGD,3,3,3,3,0.0,0.0
2018-05-16,QTUMSGD,3,3,3,3,0.0,0.0
2018-05-15,QTUMSGD,3,3,3,3,0.0,0.0
2018-05-14,QTUMSGD,3,3,3,3,0.0,0.0
2018-05-13,QTUMSGD,3,3,3,3,0.0,0.0
2018-05-12,QTUMSGD,3,3,3,3,0.0,0.0
2018-05-11,QTUMSGD,3,3,3,3,0.0,0.0
2018-05-10,QTUMSGD,3,3,3,3,0.0,0.0
2018-05-09,QTUMSGD,3,3,3,3,0.0,0.0
2018-05-08,QTUMSGD,3,3,3,3,0.0,0.0
2018-05-07,QTUMSGD,3,3,3,3,0.0,0.0
2018-05-06,QTUMSGD,3,3,3,3,0.0,0.0
2018-05-05,QTUMSGD,3,3,3,3,0.0,0.0
2018-05-04,QTUMSGD,3,3,3,3,0.0,0.0
2018-05-03,QTUMSGD,3,3,3,3,0.0,0.0
2018-05-02,QTUMSGD,3,3,3,3,0.0,0.0
2018-05-01,QTUMSGD,3,3,3,3,0.0,0.0
2018-04-30,QTUMSGD,3,3,3,3,0.0,0.0
2018-04-29,QTUMSGD,3,3,3,3,0.0,0.0
2018-04-28,QTUMSGD,3,3,3,3,0.0,0.0
2018-04-27,QTUMSGD,3,3,3,3,0.0,0.0
2018-04-26,QTUMSGD,3,3,3,3,0.0,0.0
2018-04-25,QTUMSGD,3,3,3,3,0.0,0.0
2018-04-24,QTUMSGD,30.01,31.51,3,3,52.67,167.61
2018-04-23,QTUMSGD,26.24,31.59,26.24,30.01,2.61,81.1
2018-04-22,QTUMSGD,26.24,26.24,26.24,26.24,0.0,0.0
2018-04-21,QTUMSGD,21,26.24,21,26.24,47.99,1195.85
2018-04-20,QTUMSGD,21,21,21,21,0.0,0.0
2018-04-19,QTUMSGD,22,22,21,21,2.0,42.0
2018-04-18,QTUMSGD,19,24.8,19,22,2.4,53.36
2018-04-17,QTUMSGD,19,19,19,19,0.0,0.0
2018-04-16,QTUMSGD,19,19,19,19,0.0,0.0
2018-04-15,QTUMSGD,19,19,19,19,0.0,0.0
2018-04-14,QTUMSGD,19,19,19,19,0.0,0.0
2018-04-13,QTUMSGD,19,19,19,19,0.0,0.0
2018-04-12,QTUMSGD,19,19,19,19,0.0,0.0
2018-04-11,QTUMSGD,19,19,19,19,0.0,0.0
2018-04-10,QTUMSGD,19,19,19,19,0.0,0.0
2018-04-09,QTUMSGD,19,19,19,19,0.0,0.0
2018-04-08,QTUMSGD,19,19,19,19,0.0,0.0
2018-04-07,QTUMSGD,8.5,19.3,8.5,19,4.0,76.6
2018-04-06,QTUMSGD,8.5,8.5,8.5,8.5,0.0,0.0
2018-04-05,QTUMSGD,8.5,8.5,8.5,8.5,0.0,0.0
2018-04-04,QTUMSGD,8.5,8.5,8.5,8.5,0.0,0.0
2018-04-03,QTUMSGD,8.5,8.5,8.5,8.5,0.0,0.0
2018-04-02,QTUMSGD,8.5,8.5,8.5,8.5,0.0,0.0
2018-04-01,QTUMSGD,20,20,8.5,8.5,10.6,90.1
2018-03-31,QTUMSGD,20,20,20,20,0.0,0.0
2018-03-30,QTUMSGD,20,20,20,20,0.0,0.0
2018-03-29,QTUMSGD,25,25,20,20,10.0,200.0
2018-03-28,QTUMSGD,25,25,25,25,0.0,0.0
2018-03-27,QTUMSGD,25,25,25,25,0.0,0.0
2018-03-26,QTUMSGD,25,25,25,25,0.0,0.0
2018-03-25,QTUMSGD,25,25,25,25,0.0,0.0
2018-03-24,QTUMSGD,25,25,25,25,8.46,211.39
2018-03-23,QTUMSGD,25,25,25,25,0.0,0.0
2018-03-22,QTUMSGD,30.08,30.08,25,25,15.19,379.71
2018-03-21,QTUMSGD,30.08,30.08,30.08,30.08,1e-07,3.01e-06
2018-03-20,QTUMSGD,24.5,31.63,24.5,30.08,33.61,846.47
2018-03-19,QTUMSGD,24.08,24.5,20.38,24.5,194.18,4738.36
2018-03-18,QTUMSGD,24.08,24.08,24.08,24.08,0.0,0.0
2018-03-17,QTUMSGD,24.08,24.08,24.08,24.08,0.0,0.0
2018-03-16,QTUMSGD,24.08,24.08,24.08,24.08,0.0,0.0
2018-03-15,QTUMSGD,25,25,24.08,24.08,0.355,8.55
2018-03-14,QTUMSGD,25,25,25,25,0.0,0.0
2018-03-13,QTUMSGD,25,25,25,25,0.0,0.0
2018-03-12,QTUMSGD,25.5,25.5,25,25,563.28,14086.72
2018-03-11,QTUMSGD,25,25.5,25,25.5,145.08,3632.1
2018-03-10,QTUMSGD,25.06,32.55,25,25,57.0,1641.29
2018-03-09,QTUMSGD,25.06,25.06,25.06,25.06,0.0,0.0
2018-03-08,QTUMSGD,30.2,30.2,25.06,25.06,0.03896,0.9761
2018-03-07,QTUMSGD,32.9,32.9,26.36,30.2,174.8,5494.33
2018-03-06,QTUMSGD,34.2,34.2,32.9,32.9,50.45,1676.4
2018-03-05,QTUMSGD,34.2,34.2,34.2,34.2,0.0,0.0
2018-03-04,QTUMSGD,34.2,34.2,34.2,34.2,0.0,0.0
2018-03-03,QTUMSGD,34.21,34.21,34.2,34.2,8.45,288.92
2018-03-02,QTUMSGD,34.21,34.21,34.21,34.21,0.0,0.0
2018-03-01,QTUMSGD,35,35,34.2,34.21,236.85,8157.01
2018-02-28,QTUMSGD,36.9,37,35,35,35.51,1266.18
2018-02-27,QTUMSGD,35.2,37,35.2,36.9,99.5,3671.91
2018-02-26,QTUMSGD,33,36.9,33,35.2,1596.13,57215.73
2018-02-25,QTUMSGD,33.1,33.1,32.5,33,383.93,12561.03
2018-02-24,QTUMSGD,35.2,35.6,33.1,33.1,563.49,19744.85
2018-02-23,QTUMSGD,33.5,35.2,33.4,35.2,10.0,344.88
2018-02-22,QTUMSGD,37.1,38.1,33.5,33.5,729.97,26073.69
2018-02-21,QTUMSGD,39.6,39.6,37.1,37.1,514.24,19379.42
2018-02-20,QTUMSGD,39.6,39.6,39.6,39.6,0.0,0.0
2018-02-19,QTUMSGD,39.6,39.6,39.6,39.6,0.0,0.0
2018-02-18,QTUMSGD,39.8,39.8,39.6,39.6,33.5,1330.91
2018-02-17,QTUMSGD,41.9,41.9,39.8,39.8,62.45,2575.03
2018-02-16,QTUMSGD,41.2,41.9,41.2,41.9,60.5,2516.22
2018-02-15,QTUMSGD,38.6,41.8,38.6,41.2,1284.31,52680.88
2018-02-14,QTUMSGD,35.6,38.6,35.6,38.6,355.83,13589.19
2018-02-13,QTUMSGD,35.4,37.5,35.4,35.6,36.09,1345.39
2018-02-12,QTUMSGD,35.4,35.4,35.4,35.4,0.0,0.0
2018-02-11,QTUMSGD,36.9,36.9,35.4,35.4,112.89,4037.71
2018-02-10,QTUMSGD,36.9,37.9,36.9,36.9,816.91,30548.38
2018-02-09,QTUMSGD,32.9,37,32.9,36.9,365.72,13299.58
2018-02-08,QTUMSGD,32.9,32.9,32.9,32.9,0.0,0.0
2018-02-07,QTUMSGD,31.7,32.9,31.7,32.9,10.0,329.0
2018-02-06,QTUMSGD,31.8,33.4,31.7,31.7,0.4,13.02
2018-02-05,QTUMSGD,37.64,37.64,31.8,31.8,3933.41,138290.18
2018-02-04,QTUMSGD,40.5,40.5,37.64,37.64,343.22,12999.02
2018-02-03,QTUMSGD,38.32,40.5,38.2,40.5,94.23,3625.95
2018-02-02,QTUMSGD,47.6,49.6,38.32,38.32,6257.8,269660.31
2018-02-01,QTUMSGD,49.5,50.1,47.6,47.6,283.1,14029.13
2018-01-31,QTUMSGD,49.2,49.5,46.5,49.5,621.3,30234.66
2018-01-30,QTUMSGD,54.2,54.2,49.2,49.2,427.56,21185.22
2018-01-29,QTUMSGD,51.8,57.8,51.8,54.2,27.97,1547.55
2018-01-28,QTUMSGD,51.8,51.8,51.8,51.8,0.0,0.0
2018-01-27,QTUMSGD,51.8,51.8,51.8,51.8,1.22,63.22
2018-01-26,QTUMSGD,53.2,54.9,49.75,51.8,97.27,4903.02
2018-01-25,QTUMSGD,52.2,53.2,50.7,53.2,17.82,919.11
2018-01-24,QTUMSGD,51.5,56.3,51.5,52.2,18.91,1006.5
2018-01-23,QTUMSGD,52.5,58,51.1,51.5,242.01,13316.39
2018-01-22,QTUMSGD,58,58,52.5,52.5,223.06,12005.11
2018-01-21,QTUMSGD,56.9,58,56,58,508.57,28948.46
2018-01-20,QTUMSGD,52.38,56.9,52.38,56.9,154.71,8744.39
2018-01-19,QTUMSGD,54.3,55,49.75,52.38,212.63,10912.5
2018-01-18,QTUMSGD,50.91,54.3,50.09,54.3,861.18,43666.44
2018-01-17,QTUMSGD,65.9,68,50.91,50.91,7188.84,412289.26
2018-01-16,QTUMSGD,75.42,75.42,65.9,65.9,1156.83,79957.39
2018-01-15,QTUMSGD,74.67,75.42,74.67,75.42,368.75,27617.72
2018-01-14,QTUMSGD,73.9,74.67,71,74.67,163.85,12202.61
2018-01-13,QTUMSGD,70.4,73.9,70.4,73.9,4.0,295.6
2018-01-12,QTUMSGD,72.6,74.32,68.9,70.4,174.84,12662.17
2018-01-11,QTUMSGD,74.32,74.32,69.2,72.6,124.14,8655.78
2018-01-10,QTUMSGD,74,74.32,70.6,74.32,102.55,7590.61
2018-01-09,QTUMSGD,73.5,74.32,70,74,174.8,12872.11
2018-01-08,QTUMSGD,73.5,74.32,69.5,73.5,505.35,36236.68
2018-01-07,QTUMSGD,70.55,73.5,70.55,73.5,1067.25,76739.96
2018-01-06,QTUMSGD,70.19,70.55,66.7,70.55,88.79,6208.92
2018-01-05,QTUMSGD,69.79,70.19,69.79,70.19,137.78,9663.19
2018-01-04,QTUMSGD,66.3,69.79,66.1,69.79,246.07,16904.44
2018-01-03,QTUMSGD,68.7,69.79,65.3,66.3,263.67,18286.22
2018-01-02,QTUMSGD,68.8,68.8,65.2,68.7,166.69,11241.86
2018-01-01,QTUMSGD,68,68.8,68,68.8,28.92,1989.0
2017-12-31,QTUMSGD,68.3,68.3,64.76,68,9.95,650.64
2017-12-30,QTUMSGD,65,68.3,65,68.3,1.39,94.9
2017-12-29,QTUMSGD,65,65,65,65,0.0,0.0
2017-12-28,QTUMSGD,65,65,65,65,0.0,0.0
2017-12-27,QTUMSGD,68.6,68.68,65,65,35.8,2421.4
2017-12-26,QTUMSGD,68.6,68.6,68.6,68.6,9.61,659.46
2017-12-25,QTUMSGD,68,68.6,68,68.6,22.67,1547.78
2017-12-24,QTUMSGD,65.31,68,64.76,68,164.46,10731.51
2017-12-23,QTUMSGD,68.68,68.68,65.31,65.31,357.5,23586.52
2017-12-22,QTUMSGD,500,500,66.33,68.68,10.4,713.8
2017-12-21,QTUMSGD,500,500,500,500,0.0,0.0
2017-12-20,QTUMSGD,500,500,500,500,0.301,150.5
2017-12-19,QTUMSGD,500,500,500,500,0.0,0.0
2017-12-18,QTUMSGD,500,500,500,500,0.0,0.0
2017-12-17,QTUMSGD,500,500,500,500,0.0,0.0
2017-12-16,QTUMSGD,500,500,500,500,0.0,0.0
2017-12-15,QTUMSGD,500,500,500,500,0.0,0.0
2017-12-14,QTUMSGD,500,500,500,500,0.0,0.0
2017-12-13,QTUMSGD,500,500,500,500,0.0,0.0
2017-12-12,QTUMSGD,6,500,6,500,0.78,390.0
2017-12-11,QTUMSGD,6,6,6,6,0.0,0.0
2017-12-10,QTUMSGD,6,6,6,6,0.0,0.0
2017-12-09,QTUMSGD,6,6,6,6,0.0,0.0
2017-12-08,QTUMSGD,6,6,6,6,0.0,0.0
2017-12-07,QTUMSGD,6,6,6,6,0.0,0.0
2017-12-06,QTUMSGD,6,6,6,6,0.0,0.0
2017-12-05,QTUMSGD,6,6,6,6,0.0,0.0
2017-12-04,QTUMSGD,6,6,6,6,2.0,12.0
