Timezones are UTC,https://www.CryptoDataDownload.com
Date,Symbol,Open,High,Low,Close,Volume BTC,Volume IDR
2018-07-22,BTCIDR,106900000,109811000,106899000,108810000,2.72,294042553.88
2018-07-21,BTCIDR,107255000,107255000,105105000,106900000,0.8592,91083607.94
2018-07-20,BTCIDR,104953000,108061000,104324000,107255000,4.0,426729805.96
2018-07-19,BTCIDR,102170000,104995000,100100000,104953000,4.31,443098265.83
2018-07-18,BTCIDR,101900000,105696000,95900000,102170000,7.3,755024420.23
2018-07-17,BTCIDR,95494000,101900000,95000000,101900000,4.33,418992606.97
2018-07-16,BTCIDR,92100000,95850000,89500000,95494000,2.24,208369391.4
2018-07-15,BTCIDR,91086000,92100000,90812000,92100000,0.8383,76869635.18
2018-07-14,BTCIDR,90924000,91334000,90050000,91086000,0.8553,77789971.98
2018-07-13,BTCIDR,89565000,92200000,87000000,90924000,1.93,176115891.11
2018-07-12,BTCIDR,93784000,93784000,89525000,89565000,3.3,302835332.57
2018-07-11,BTCIDR,93150000,95200000,92150000,93784000,2.26,210750193.09
2018-07-10,BTCIDR,95110000,96825000,92050000,93150000,1.59,151151337.46
2018-07-09,BTCIDR,97011000,98599000,95110000,95110000,1.8,174624124.85
2018-07-08,BTCIDR,96000000,97398000,96000000,97011000,2.3,221214709.51
2018-07-07,BTCIDR,95300000,96000000,95003000,96000000,0.6784,64839974.44
2018-07-06,BTCIDR,94900000,96000000,93991000,95300000,2.52,239656189.43
2018-07-05,BTCIDR,95957000,96000000,94705000,94900000,2.08,198799186.69
2018-07-04,BTCIDR,95162000,96000000,93050000,95957000,2.76,262940521.57
2018-07-03,BTCIDR,94992000,96999000,94000000,95162000,2.13,204815582.84
2018-07-02,BTCIDR,90900000,94992000,90050000,94992000,2.19,200905286.07
2018-07-01,BTCIDR,91700000,91850000,89695000,90900000,2.09,189568192.53
2018-06-30,BTCIDR,89999000,92500000,89000000,91700000,1.59,145364705.68
2018-06-29,BTCIDR,86002000,89999000,84720000,89999000,3.84,332016113.84
2018-06-28,BTCIDR,88550000,89386000,86002000,86002000,2.71,238883685.5
2018-06-27,BTCIDR,88343000,88550000,87179000,88550000,1.69,148720087.38
2018-06-26,BTCIDR,89812000,90290000,88343000,88343000,3.08,275904212.11
2018-06-25,BTCIDR,88067000,90000000,87000000,89812000,1.86,165238030.77
2018-06-24,BTCIDR,90000000,90000000,83000000,88067000,4.31,369327630.92
2018-06-23,BTCIDR,87376000,90000000,86500000,90000000,2.18,190997173.03
2018-06-22,BTCIDR,96000000,96000000,86300000,87117000,7.36,671902344.54
2018-06-21,BTCIDR,96000000,97124000,95200000,96000000,1.58,152055683.24
2018-06-20,BTCIDR,96012000,96150000,93930000,96000000,2.37,224739905.32
2018-06-19,BTCIDR,96500000,96566000,95001000,96012000,1.45,139179445.96
2018-06-18,BTCIDR,94000000,97604000,93411000,96500000,3.45,326463199.46
2018-06-17,BTCIDR,94625000,97949000,94000000,94000000,1.29,121729589.77
2018-06-16,BTCIDR,94000000,95187000,93502000,94625000,3.23,304838525.63
2018-06-15,BTCIDR,96338000,103990000,94000000,94000000,3.05,296495041.07
2018-06-14,BTCIDR,91552000,98000000,91036000,96338000,3.17,302518327.13
2018-06-13,BTCIDR,94600000,96484000,90558000,91552000,7.77,723511623.1
2018-06-12,BTCIDR,98461000,101000000,94500000,94600000,3.7,360251212.63
2018-06-11,BTCIDR,100351000,100703000,97117000,98461000,4.27,424035996.34
2018-06-10,BTCIDR,107293000,107293000,99800000,100351000,4.55,472011637.31
2018-06-09,BTCIDR,107180000,107499000,106511000,107293000,1.75,187854108.3
2018-06-08,BTCIDR,107256000,107701000,105500000,107180000,3.46,368534165.01
2018-06-07,BTCIDR,107450000,108000000,107000000,107256000,1.95,210250870.19
2018-06-06,BTCIDR,107069000,107450000,105301000,107450000,3.83,409133386.64
2018-06-05,BTCIDR,106568000,107611000,105011000,107069000,3.37,358755014.56
2018-06-04,BTCIDR,107400000,107651000,105000000,106568000,2.24,237746908.11
2018-06-03,BTCIDR,106128000,108500000,106000000,107400000,3.26,350147426.67
2018-06-02,BTCIDR,106500000,107387000,105159000,106128000,2.39,254471905.94
2018-06-01,BTCIDR,105202000,107310000,104010000,106500000,1.83,193320515.35
2018-05-31,BTCIDR,104465000,107204000,103000000,105202000,3.06,321574621.75
2018-05-30,BTCIDR,106004000,107989000,102500000,104465000,5.55,585577836.3
2018-05-29,BTCIDR,102479000,106711000,101000000,106004000,5.21,540335239.06
2018-05-28,BTCIDR,106099000,106700000,102201000,102479000,4.83,503421206.39
2018-05-27,BTCIDR,106805000,107380000,105000000,106099000,4.22,446817982.86
2018-05-26,BTCIDR,107451000,110000000,106805000,106805000,1.4,151662902.58
2018-05-25,BTCIDR,109221000,112100000,106879000,107451000,4.41,477840506.28
2018-05-24,BTCIDR,110430000,112735000,105601000,109221000,5.9,649591530.58
2018-05-23,BTCIDR,117256000,117256000,110017000,110430000,6.16,702142259.28
2018-05-22,BTCIDR,119990000,119990000,117254000,117256000,2.32,274704573.32
2018-05-21,BTCIDR,119900000,121119000,118100000,119990000,2.57,308026103.38
2018-05-20,BTCIDR,117217000,120000000,117200000,119900000,0.6472,76630205.93
2018-05-19,BTCIDR,118946000,119999000,117059000,117217000,2.21,261450619.88
2018-05-18,BTCIDR,116334000,119496000,114000000,118946000,2.37,275223420.78
2018-05-17,BTCIDR,119725000,122200000,116281000,116334000,4.68,557290959.04
2018-05-16,BTCIDR,122974000,122974000,118399000,119725000,5.35,638966943.02
2018-05-15,BTCIDR,123000000,125780000,121655000,122974000,3.12,386690943.52
2018-05-14,BTCIDR,124690000,124756000,120000000,123000000,5.35,651734313.34
2018-05-13,BTCIDR,122212000,125987000,120019000,124690000,4.22,517828844.48
2018-05-12,BTCIDR,121507000,123905000,115500000,122212000,5.76,694994985.0
2018-05-11,BTCIDR,130755000,130755000,121507000,121507000,7.09,890655334.2
2018-05-10,BTCIDR,132980000,133802000,130607000,130755000,3.61,477631390.28
2018-05-09,BTCIDR,132141000,132989000,128000000,132980000,2.39,312378182.73
2018-05-08,BTCIDR,132499000,134500000,130000000,132141000,4.55,603479022.19
2018-05-07,BTCIDR,134499000,134975000,129764000,132499000,4.77,629241333.69
2018-05-06,BTCIDR,136686000,137647000,132056000,134499000,4.21,568208667.83
2018-05-05,BTCIDR,134752000,137500000,134145000,136686000,3.03,412426164.12
2018-05-04,BTCIDR,132100000,134757000,130653000,134752000,4.76,630398891.96
2018-05-03,BTCIDR,127300000,132100000,126309000,132100000,4.0,511978746.8
2018-05-02,BTCIDR,125400000,127999000,125139000,127300000,3.19,404185303.47
2018-05-01,BTCIDR,128704000,128706000,123550000,125400000,3.56,448012903.38
2018-04-30,BTCIDR,128410000,128999000,126002000,128704000,3.65,467948669.06
2018-04-29,BTCIDR,127770000,128998000,126886000,128410000,1.78,228614838.96
2018-04-28,BTCIDR,125002000,128521000,124499000,127770000,2.57,325906018.52
2018-04-27,BTCIDR,129000000,129200000,124998000,125002000,3.63,463333887.8
2018-04-26,BTCIDR,126057000,129000000,121500000,129000000,3.95,491005836.21
2018-04-25,BTCIDR,132123000,133900000,120000000,126057000,4.8,615880974.76
2018-04-24,BTCIDR,123740000,132123000,123740000,132123000,3.89,495491538.9
2018-04-23,BTCIDR,121846000,123800000,121846000,123740000,2.45,302197621.48
2018-04-22,BTCIDR,122000000,123600000,121215000,121846000,4.78,585943953.13
2018-04-21,BTCIDR,122101000,124999000,115060000,122000000,10.56,1282155495.83
2018-04-20,BTCIDR,115600000,122800000,115251000,122101000,5.14,606508180.7
2018-04-19,BTCIDR,111011000,115600000,111011000,115600000,4.73,540182526.25
2018-04-18,BTCIDR,108800000,112000000,108057000,111011000,3.19,352186189.27
2018-04-17,BTCIDR,105000000,111550000,104900000,108800000,3.85,415266417.78
2018-04-16,BTCIDR,108000000,108925000,85001000,105000000,4.17,424480298.03
2018-04-15,BTCIDR,104052000,108900000,104052000,108000000,2.75,293987935.14
2018-04-14,BTCIDR,105199000,107391000,104052000,104052000,5.73,606167967.68
2018-04-13,BTCIDR,103193000,109000000,102000000,105199000,5.62,595325672.73
2018-04-12,BTCIDR,95832000,104098000,94510000,103193000,9.4,933447073.32
2018-04-11,BTCIDR,95427000,96990000,94401000,95832000,3.91,374832679.2
2018-04-10,BTCIDR,94710000,95984000,93601000,95427000,2.29,217351088.27
2018-04-09,BTCIDR,97349000,99985000,93010000,94710000,9.45,909725978.08
2018-04-08,BTCIDR,96387000,98474000,96147000,97349000,6.33,617259235.4
2018-04-07,BTCIDR,93449000,98365000,93199000,96387000,4.28,413419384.59
2018-04-06,BTCIDR,95500000,95967000,92497000,93449000,6.87,647139470.41
2018-04-05,BTCIDR,96001000,97998000,93210000,95500000,11.89,1136683022.13
2018-04-04,BTCIDR,103960000,104003000,96000000,96001000,5.14,518525676.2
2018-04-03,BTCIDR,98603000,104699000,98529000,103960000,7.88,799523150.72
2018-04-02,BTCIDR,95805000,98999000,95000000,98603000,3.65,356902204.53
2018-04-01,BTCIDR,98178000,100000000,91701000,95805000,8.47,806597974.43
2018-03-31,BTCIDR,95350000,100900000,95350000,98178000,8.52,842078420.95
2018-03-30,BTCIDR,100400000,102700000,94020000,95350000,15.85,1555733162.33
2018-03-29,BTCIDR,111151000,111151000,100110000,100400000,7.35,780216672.8
2018-03-28,BTCIDR,111500000,113603000,110002000,111151000,4.94,550207058.87
2018-03-27,BTCIDR,115450000,116000000,110519000,111500000,5.67,640355781.53
2018-03-26,BTCIDR,120995000,121801000,112006000,115450000,6.86,802804716.71
2018-03-25,BTCIDR,122000000,122567000,120122000,120995000,2.66,323038706.81
2018-03-24,BTCIDR,122230000,124997000,122000000,122000000,1.58,195316647.99
2018-03-23,BTCIDR,123891000,123891000,118123000,122230000,3.8,458878231.84
2018-03-22,BTCIDR,125272000,126999000,118700000,123891000,4.46,549527456.03
2018-03-21,BTCIDR,124697000,128131000,124001000,125272000,6.8,858127116.8
2018-03-20,BTCIDR,119699000,125554000,118000000,124697000,7.36,885664078.25
2018-03-19,BTCIDR,114604000,119699000,113781000,119699000,8.03,931394932.2
2018-03-18,BTCIDR,110000000,114996000,103300000,114604000,10.19,1108072102.41
2018-03-17,BTCIDR,117510000,117510000,109003000,110000000,4.64,521857168.39
2018-03-16,BTCIDR,115000000,118460000,112000000,117510000,3.54,410139257.88
2018-03-15,BTCIDR,118954000,118954000,106611000,115000000,3.37,382729754.69
2018-03-14,BTCIDR,129751000,131688000,117500000,118954000,11.19,1394000861.59
2018-03-13,BTCIDR,129795000,132500000,126705000,129751000,9.35,1209755719.14
2018-03-12,BTCIDR,132649000,136000000,128901000,129795000,6.89,906222418.96
2018-03-11,BTCIDR,126787000,133249000,124079000,132649000,5.28,676983199.42
2018-03-10,BTCIDR,130995000,139000000,126328000,126787000,3.76,494932405.45
2018-03-09,BTCIDR,134187000,134187000,120017000,130995000,7.57,964812550.4
2018-03-08,BTCIDR,142219000,143001000,133001000,134187000,8.32,1154065371.45
2018-03-07,BTCIDR,149095000,151903000,138000000,142219000,6.01,882555910.68
2018-03-06,BTCIDR,155120000,155995000,148600000,149095000,6.11,926017263.5
2018-03-05,BTCIDR,153799000,156000000,153305000,155120000,3.54,548024791.39
2018-03-04,BTCIDR,155200000,155505000,148000000,153799000,3.21,489062241.13
2018-03-03,BTCIDR,151999000,155505000,151025000,155200000,2.2,339499556.52
2018-03-02,BTCIDR,150857000,153500000,149666000,151999000,5.43,819163573.5
2018-03-01,BTCIDR,146319000,151000000,144500000,150857000,4.1,606369639.71
2018-02-28,BTCIDR,147500000,153500000,142010000,146319000,9.16,1365603769.56
2018-02-27,BTCIDR,144790000,148499000,141314000,147500000,2.98,433566751.9
2018-02-26,BTCIDR,138251000,144790000,133026000,144790000,3.89,539289349.8
2018-02-25,BTCIDR,141355000,142000000,134100000,138251000,3.22,449179268.32
2018-02-24,BTCIDR,145868000,148928000,140602000,141355000,7.95,1146979950.01
2018-02-23,BTCIDR,143499000,147950000,138036000,145868000,2.97,425474975.31
2018-02-22,BTCIDR,151000000,154299000,139018000,143499000,2.92,433237454.3
2018-02-21,BTCIDR,155085000,157500000,145097000,151000000,4.92,754072868.87
2018-02-20,BTCIDR,153500000,159500000,151423000,155085000,7.94,1239321008.23
2018-02-19,BTCIDR,145000000,155001000,145000000,153500000,9.24,1392312778.15
2018-02-18,BTCIDR,152700000,157300000,141000000,145000000,7.97,1195029867.76
2018-02-17,BTCIDR,139501000,152795000,138505000,152700000,9.5,1378028006.66
2018-02-16,BTCIDR,136000000,139613000,134002000,139501000,5.95,821246444.03
2018-02-15,BTCIDR,130804000,137935000,130400000,136000000,6.89,926186094.9
2018-02-14,BTCIDR,119378000,130804000,118751000,130804000,5.5,683953902.45
2018-02-13,BTCIDR,121486000,122250000,117625000,119378000,3.64,435556956.13
2018-02-12,BTCIDR,112811000,121486000,112811000,121486000,6.42,753732060.57
2018-02-11,BTCIDR,119990000,119990000,111100000,112811000,11.38,1304139364.84
2018-02-10,BTCIDR,117994000,125630000,114404000,119990000,13.73,1660509209.52
2018-02-09,BTCIDR,115500000,117994000,111002000,117994000,8.44,966617473.52
2018-02-08,BTCIDR,111003000,119999000,111000000,115500000,6.19,708807081.99
2018-02-07,BTCIDR,107050000,122999000,100000000,111003000,10.43,1164332021.48
2018-02-06,BTCIDR,94300000,114900000,80000000,107050000,15.27,1442592081.98
2018-02-05,BTCIDR,121998000,121998000,90000000,94300000,19.07,2078358658.57
2018-02-04,BTCIDR,123450000,125581000,115700000,121998000,9.72,1174567980.17
2018-02-03,BTCIDR,121010000,129000000,115005000,123450000,7.2,881121121.78
2018-02-02,BTCIDR,129999000,150000000,107000000,121010000,15.25,1858533481.65
2018-02-01,BTCIDR,140479000,141989000,134000000,134000000,3.76,522623262.01
2018-01-31,BTCIDR,140000000,145002000,135000000,140479000,4.86,679998695.36
2018-01-30,BTCIDR,152527000,152534000,140000000,140000000,8.47,1264319824.53
2018-01-29,BTCIDR,157500000,157695000,152000000,152527000,4.62,711939816.51
2018-01-28,BTCIDR,153373000,159900000,153373000,157500000,10.36,1629473088.02
2018-01-27,BTCIDR,150749000,155000000,149456000,153373000,3.37,515086775.6
2018-01-26,BTCIDR,154000000,155000000,146004000,150749000,7.44,1113910235.65
2018-01-25,BTCIDR,152800000,169900000,150798000,154000000,4.54,717109231.32
2018-01-24,BTCIDR,149000000,156499000,145000000,152800000,6.06,910081334.55
2018-01-23,BTCIDR,163466000,163466000,145002000,149000000,6.2,940883910.02
2018-01-22,BTCIDR,162003000,170996000,150000000,163466000,6.83,1095139071.12
2018-01-21,BTCIDR,181899000,181899000,162001000,162003000,6.03,1027957983.14
2018-01-20,BTCIDR,162999000,182000000,162203000,181899000,6.55,1149738645.33
2018-01-19,BTCIDR,160510000,167900000,153000000,162999000,2.52,406864674.43
2018-01-18,BTCIDR,165000000,188500000,150000000,160510000,14.95,2489528686.37
2018-01-17,BTCIDR,147000000,175002000,122400000,165000000,23.13,3317042718.91
2018-01-16,BTCIDR,203010000,204995000,120001000,147000000,18.12,3179957675.73
2018-01-15,BTCIDR,192489000,210000000,192205000,203010000,6.72,1360006794.75
2018-01-14,BTCIDR,210000000,210000000,175002000,192489000,7.68,1453931899.46
2018-01-13,BTCIDR,215219000,217969000,205000000,210000000,4.8,1023977421.14
2018-01-12,BTCIDR,221095000,222900000,210000000,215219000,7.6,1645606099.79
2018-01-11,BTCIDR,233890000,236000000,215000000,215000000,12.85,2893632594.96
2018-01-10,BTCIDR,233105000,241000000,220000000,233890000,8.53,1944431817.51
2018-01-09,BTCIDR,238500000,241200000,233000000,233105000,3.29,781353252.03
2018-01-08,BTCIDR,245350000,249979000,230000000,238500000,6.29,1525834131.95
2018-01-07,BTCIDR,247799000,249999000,242000000,245350000,1.6,394477665.56
2018-01-06,BTCIDR,247000000,252499000,238001000,247799000,3.39,837240841.74
2018-01-05,BTCIDR,223700000,247000000,223500000,247000000,9.77,2329408876.94
2018-01-04,BTCIDR,225000000,229999000,215400000,223700000,7.07,1580745175.71
2018-01-03,BTCIDR,223999000,227997000,220150000,225000000,3.45,771700019.47
2018-01-02,BTCIDR,215103000,226000000,212000000,223999000,11.46,2497097197.85
2018-01-01,BTCIDR,224809000,224809000,215100000,215103000,6.1,1331479779.16
2017-12-31,BTCIDR,214991000,225000000,214900000,224809000,2.71,599302561.06
2017-12-30,BTCIDR,229400000,250000000,205900000,214991000,11.49,2547847920.17
2017-12-29,BTCIDR,241000000,244990000,225500000,229400000,4.37,1028193531.07
2017-12-28,BTCIDR,247000000,254900000,237500000,241000000,3.38,838882771.47
2017-12-27,BTCIDR,254000000,259156000,240000000,247000000,4.59,1158022891.36
2017-12-26,BTCIDR,237300000,259000000,236300000,254000000,9.71,2421686913.01
2017-12-25,BTCIDR,235110000,239998000,231580000,237090000,4.12,978337483.67
2017-12-24,BTCIDR,238000000,238000000,224201000,235110000,3.7,863826025.25
2017-12-23,BTCIDR,225030000,244990000,224201000,235570000,3.62,848310662.34
2017-12-22,BTCIDR,244500000,245999000,190100000,225030000,18.26,4088660137.17
2017-12-21,BTCIDR,243500000,255500000,237500000,244500000,8.48,2094435035.8
2017-12-20,BTCIDR,250950000,254945000,239000000,253300000,5.21,1287616560.3
2017-12-19,BTCIDR,260990000,261575000,248000000,250950000,9.5,2431487224.68
2017-12-18,BTCIDR,262601000,266331000,250300000,260990000,5.11,1333799735.79
2017-12-17,BTCIDR,260000000,269500000,255000000,262601000,5.39,1420609825.63
2017-12-16,BTCIDR,252977000,260000000,247050000,260000000,4.86,1235716697.72
2017-12-15,BTCIDR,239497000,254499000,236257000,250001000,2.8,687116526.72
2017-12-14,BTCIDR,240001000,245000000,232001000,239497000,7.28,1739582289.67
2017-12-13,BTCIDR,247500000,250000000,235040000,240001000,10.42,2550104213.81
2017-12-12,BTCIDR,251588000,254499000,245001000,247500000,6.01,1491810818.07
2017-12-11,BTCIDR,245598000,254599000,242000000,251588000,9.48,2354508001.64
2017-12-10,BTCIDR,239000000,258000000,201000000,245598000,19.14,4372155433.84
2017-12-09,BTCIDR,252002000,270000000,210000000,239000000,12.38,2954710586.98
2017-12-08,BTCIDR,290995000,297575000,232500000,252002000,18.13,4865356312.15
2017-12-07,BTCIDR,212000000,292500000,201000000,290995000,17.79,4385497771.91
2017-12-06,BTCIDR,169400000,195000000,169400000,195000000,7.21,1304105664.63
2017-12-05,BTCIDR,162658000,169600000,162499000,169400000,10.98,1821392365.39
2017-12-04,BTCIDR,160998000,163000000,158011000,162658000,8.73,1409917909.75
2017-12-03,BTCIDR,158500000,163000000,155001000,160998000,13.82,2205079321.68
2017-12-02,BTCIDR,155589000,159916000,153910000,159895000,5.43,859462621.49
2017-12-01,BTCIDR,145500000,155978000,145251000,155589000,6.26,934426518.91
2017-11-30,BTCIDR,158000000,163101000,138000000,145500000,16.8,2527839836.38
2017-11-29,BTCIDR,144200000,175000000,130000000,158000000,20.91,3255451905.16
2017-11-28,BTCIDR,135000000,149000000,134000000,144200000,17.13,2419381092.67
2017-11-27,BTCIDR,129994000,135000000,128500000,135000000,13.43,1784529447.42
2017-11-26,BTCIDR,117998000,130000000,117998000,129994000,12.85,1591085811.06
2017-11-25,BTCIDR,111210000,117998000,110510000,117998000,11.88,1355831441.1
2017-11-24,BTCIDR,108998000,113500000,107800000,111210000,15.79,1736047743.83
2017-11-23,BTCIDR,109400000,111000000,108500000,108998000,9.27,1016097239.44
2017-11-22,BTCIDR,108802000,112000000,108748000,109400000,12.17,1337206535.85
2017-11-21,BTCIDR,109000000,110000000,105000000,108802000,13.88,1490528012.87
2017-11-20,BTCIDR,105701000,110000000,105501000,109000000,17.48,1885899003.49
2017-11-19,BTCIDR,104011000,106999000,103000000,105701000,8.71,912898058.99
2017-11-18,BTCIDR,103700000,104540000,99909000,104011000,6.54,668094284.65
2017-11-17,BTCIDR,104600000,108189000,103010000,103700000,7.75,823456576.34
2017-11-16,BTCIDR,98310000,104600000,98200000,104600000,13.84,1390523959.01
2017-11-15,BTCIDR,92200000,99298000,92200000,98310000,8.1,784226226.49
2017-11-14,BTCIDR,91990000,93479000,90245000,92200000,6.76,624837083.68
2017-11-13,BTCIDR,82500000,97000000,82200000,91990000,10.88,978900898.57
2017-11-12,BTCIDR,88300000,95000000,74550000,82500000,23.33,2017527698.54
2017-11-11,BTCIDR,91002000,96974000,86002000,88300000,7.47,679714621.94
2017-11-10,BTCIDR,98500000,99480000,91001000,91002000,20.79,2015474824.63
2017-11-09,BTCIDR,100777000,100777000,99101000,99400000,7.87,787047422.12
2017-11-08,BTCIDR,98402000,103052000,98400000,100777000,20.17,2028908840.25
2017-11-07,BTCIDR,99000000,99670000,98200000,98400000,8.36,828410829.76
2017-11-06,BTCIDR,100003000,101800000,98000000,99000000,15.22,1519468338.32
2017-11-05,BTCIDR,99689000,103500000,99000000,100003000,10.2,1033435648.01
2017-11-04,BTCIDR,98353000,101000000,96578000,99689000,14.29,1405446815.59
2017-11-03,BTCIDR,95505000,99963000,95505000,98353000,9.64,954050786.54
2017-11-02,BTCIDR,91191000,96803000,91000000,96800000,21.9,2072724069.47
2017-11-01,BTCIDR,86199000,91501000,86000000,91191000,17.65,1558795406.95
2017-10-31,BTCIDR,83099000,86503000,82950000,85510000,8.17,689046650.48
2017-10-30,BTCIDR,83108000,83910000,80500000,83099000,13.36,1107222992.93
2017-10-29,BTCIDR,79498000,83300000,79100000,83108000,14.78,1205876062.15
2017-10-28,BTCIDR,80123000,80400000,79001000,79498000,2.57,205070576.82
2017-10-27,BTCIDR,80360000,81198000,79900000,80123000,2.82,227410978.32
2017-10-26,BTCIDR,79399000,81503000,78919000,80360000,8.31,663978868.08
2017-10-25,BTCIDR,77052000,79902000,74900000,78053000,13.74,1063738055.24
2017-10-24,BTCIDR,81799000,82000000,77000000,77052000,12.08,954567527.74
2017-10-23,BTCIDR,81400000,82391000,78900000,81799000,12.86,1041816218.75
2017-10-22,BTCIDR,81610000,82202000,78748000,81400000,10.45,840667058.28
2017-10-21,BTCIDR,79500000,83479000,79300000,81610000,15.59,1274257583.93
2017-10-20,BTCIDR,75501000,79898000,75260000,79500000,12.83,977701218.94
2017-10-19,BTCIDR,74300000,75699000,73888000,75501000,10.79,807335478.53
2017-10-18,BTCIDR,74618000,74618000,70200000,74300000,14.84,1079387892.34
2017-10-17,BTCIDR,74900000,74976000,73810000,74618000,5.66,421599310.47
2017-10-16,BTCIDR,74479000,74968000,74000000,74900000,10.19,757694797.79
2017-10-15,BTCIDR,74351000,75350000,72550000,74479000,10.16,752345938.02
2017-10-14,BTCIDR,72500000,74495000,72500000,74351000,7.15,528182599.51
2017-10-13,BTCIDR,69600000,77825000,69600000,72500000,21.93,1608420906.59
2017-10-12,BTCIDR,64209000,70050000,64000000,69600000,31.51,2118750082.59
2017-10-11,BTCIDR,63378000,64424000,63002000,64209000,12.78,816455616.93
2017-10-10,BTCIDR,63333000,69990000,63002000,63378000,22.13,1426343425.94
2017-10-09,BTCIDR,61100000,63333000,60601000,63333000,26.39,1625452121.22
2017-10-08,BTCIDR,58950000,61100000,58753000,61100000,15.14,908455737.23
2017-10-07,BTCIDR,58500000,58988000,58305000,58950000,2.79,164096628.96
2017-10-06,BTCIDR,57450000,59000000,57147000,58500000,4.73,276224298.44
2017-10-05,BTCIDR,57700000,57970000,50123000,57450000,10.09,573341840.16
2017-10-04,BTCIDR,58650000,58810000,57501000,57700000,14.79,860794122.03
2017-10-03,BTCIDR,59291000,59682000,57601000,58649000,13.03,761657238.15
2017-10-02,BTCIDR,57790000,59924000,57060000,59291000,19.56,1153126723.93
2017-10-01,BTCIDR,58000000,58173000,57025000,57790000,4.06,233407148.07
2017-09-30,BTCIDR,56162000,58000000,56162000,57999000,7.48,428916944.07
2017-09-29,BTCIDR,55879000,56700000,54002000,56162000,16.35,909720680.16
2017-09-28,BTCIDR,55751000,57300000,55149000,55879000,13.75,770186963.13
2017-09-27,BTCIDR,51564000,55751000,51165000,55751000,11.38,603523639.55
2017-09-26,BTCIDR,51497000,51998000,50000000,51564000,2.73,140199548.81
2017-09-25,BTCIDR,49728000,51995000,49728000,51497000,9.16,462807860.67
2017-09-24,BTCIDR,49986000,50200000,49100000,49850000,2.21,110030481.82
2017-09-23,BTCIDR,49260000,50510000,48680000,49986000,4.3,214500991.61
2017-09-22,BTCIDR,50495000,51300000,48250000,48600000,18.03,890235800.8
2017-09-21,BTCIDR,51400000,51400000,48500000,50495000,5.98,301056302.1
2017-09-20,BTCIDR,50633000,51690000,50206000,51400000,9.43,480916838.26
2017-09-19,BTCIDR,51310000,51600000,49700000,50633000,19.2,975077360.27
2017-09-18,BTCIDR,48002000,56112000,48000000,51310000,20.37,1035860437.34
2017-09-17,BTCIDR,48064000,50000000,46550000,48002000,11.63,553360009.79
2017-09-16,BTCIDR,47694000,54099000,46325000,48064000,16.46,796251256.78
2017-09-15,BTCIDR,40505000,49350000,37498000,47694000,55.23,2334747239.29
2017-09-14,BTCIDR,51092000,51572000,40505000,40505000,23.74,1104193411.75
2017-09-13,BTCIDR,54894000,54902000,43000000,51092000,22.27,1164662477.77
2017-09-12,BTCIDR,55900000,57000000,54800000,54894000,22.21,1248703687.99
2017-09-11,BTCIDR,56199000,58200000,55467000,55900000,19.8,1119559652.95
2017-09-10,BTCIDR,57107000,57386000,54002000,56199000,7.78,432174972.87
2017-09-09,BTCIDR,57650000,57958000,56601000,57107000,9.89,569908630.52
2017-09-08,BTCIDR,59749000,60000000,56000000,57650000,24.59,1434335676.36
2017-09-07,BTCIDR,60030000,60470000,59006000,59749000,12.7,758808612.52
2017-09-06,BTCIDR,59802000,60905000,59060000,60030000,24.26,1463210364.02
2017-09-05,BTCIDR,59062000,60739000,53900000,60445000,50.9,2917203593.09
2017-09-04,BTCIDR,62961000,63000000,57000000,59062000,22.31,1335349550.61
2017-09-03,BTCIDR,61601000,63650000,60051000,62961000,12.62,783238579.01
2017-09-02,BTCIDR,64990000,66350000,60689000,61601000,23.62,1480809904.21
2017-09-01,BTCIDR,62491000,63832000,62405000,63832000,5.39,340158134.13
2017-08-31,BTCIDR,60850000,62550000,60605000,62491000,16.99,1047372554.41
2017-08-30,BTCIDR,60472000,61549000,60208000,60850000,12.05,736011451.26
2017-08-29,BTCIDR,58858000,60472000,58858000,60472000,9.75,578084593.4
2017-08-28,BTCIDR,59105000,59108000,57825000,58858000,7.6,446296705.95
2017-08-27,BTCIDR,58984000,59351000,58903000,59105000,4.67,276132543.52
2017-08-26,BTCIDR,59614000,59614000,58890000,59033000,2.52,148841412.27
2017-08-25,BTCIDR,58058000,59995000,58058000,59614000,13.16,780367802.68
2017-08-24,BTCIDR,56663000,59000000,56599000,58058000,9.41,539354969.41
2017-08-23,BTCIDR,55401000,57700000,55400000,56663000,11.62,658887808.67
2017-08-22,BTCIDR,54714000,55500000,50000000,55401000,21.62,1134892015.42
2017-08-21,BTCIDR,54792000,55002000,54244000,54714000,12.28,671087826.62
2017-08-20,BTCIDR,55332000,56001000,54002000,54708000,5.76,313846369.69
2017-08-19,BTCIDR,56300000,57199000,52700000,55332000,25.72,1396296379.49
2017-08-18,BTCIDR,58000000,60250000,54000000,56300000,16.55,957286585.91
2017-08-17,BTCIDR,59000000,60195000,57649000,58000000,7.39,438448790.32
2017-08-16,BTCIDR,57199000,59669000,56100000,59000000,18.0,1035105002.49
2017-08-15,BTCIDR,58400000,61490000,55000000,55099000,20.11,1193461320.77
2017-08-14,BTCIDR,54500000,58487000,54000000,58400000,21.9,1218962622.17
2017-08-13,BTCIDR,51650000,56572000,51500000,54500000,20.89,1138049323.76
2017-08-12,BTCIDR,48888000,52461000,48887000,51650000,11.95,601736576.48
