Timezones are UTC,https://www.CryptoDataDownload.com
Date,Symbol,Open,High,Low,Close,Volume XRP,Volume AUD
2018-08-19,XRPAUD,0.4532,0.4865,0.4367,0.472,1226059.02,573005.62
2018-08-18,XRPAUD,0.5015,0.5107,0.4305,0.4532,1537934.86,719815.29
2018-08-17,XRPAUD,0.4032,0.5205,0.4032,0.5015,2835793.27,1283969.45
2018-08-16,XRPAUD,0.3911,0.4197,0.3855,0.4032,852852.28,339948.64
2018-08-15,XRPAUD,0.3777,0.418,0.3777,0.3911,1595946.85,636215.22
2018-08-14,XRPAUD,0.392,0.4,0.3555,0.3777,2370772.61,885696.57
2018-08-13,XRPAUD,0.4399,0.4404,0.391,0.392,735651.12,306318.85
2018-08-12,XRPAUD,0.425,0.425,0.425,0.425,0.0,0.0
2018-08-11,XRPAUD,0.4559,0.4559,0.415,0.425,637700.32,280858.98
2018-08-10,XRPAUD,0.489,0.4933,0.45,0.4559,637502.9,299748.38
2018-08-09,XRPAUD,0.445,0.5,0.445,0.489,860895.02,413079.7
2018-08-08,XRPAUD,0.5114,0.5114,0.44,0.445,2293828.65,1091734.54
2018-08-07,XRPAUD,0.559,0.5641,0.5051,0.5114,1477060.64,789453.51
2018-08-06,XRPAUD,0.5854,0.5919,0.549,0.559,784119.36,448761.98
2018-08-05,XRPAUD,0.5803,0.592,0.58,0.5854,301190.84,175785.21
2018-08-04,XRPAUD,0.5928,0.6,0.5803,0.5803,184871.06,108570.27
2018-08-03,XRPAUD,0.587,0.6032,0.5825,0.5928,458151.04,271293.24
2018-08-02,XRPAUD,0.6036,0.6143,0.585,0.587,419341.42,250328.9
2018-08-01,XRPAUD,0.5885,0.6239,0.575,0.6036,996448.99,596806.34
2018-07-31,XRPAUD,0.605,0.6062,0.5799,0.5885,946754.46,557849.46
2018-07-30,XRPAUD,0.6137,0.6167,0.591,0.605,522304.26,318132.84
2018-07-29,XRPAUD,0.6145,0.6189,0.6076,0.6137,253218.03,155521.74
2018-07-28,XRPAUD,0.6128,0.6199,0.6052,0.6145,156757.65,95935.88
2018-07-27,XRPAUD,0.613,0.6197,0.6013,0.6128,346582.17,211201.55
2018-07-26,XRPAUD,0.6135,0.6299,0.6055,0.613,489640.48,303385.28
2018-07-25,XRPAUD,0.6189,0.6296,0.6068,0.6135,426654.53,264235.15
2018-07-24,XRPAUD,0.6077,0.6335,0.5921,0.6189,1068039.91,655989.13
2018-07-23,XRPAUD,0.6059,0.6265,0.601,0.6077,437393.6,267916.11
2018-07-22,XRPAUD,0.6143,0.6209,0.6026,0.6059,313121.87,190906.14
2018-07-21,XRPAUD,0.6053,0.6198,0.5913,0.6143,220776.15,133732.12
2018-07-20,XRPAUD,0.6414,0.6437,0.585,0.6053,1595636.71,979894.38
2018-07-19,XRPAUD,0.6572,0.67,0.6398,0.6414,805430.34,521783.62
2018-07-18,XRPAUD,0.68,0.7049,0.6412,0.6572,1721135.38,1166668.17
2018-07-17,XRPAUD,0.65,0.6979,0.63,0.68,1460350.95,966278.32
2018-07-16,XRPAUD,0.6029,0.65,0.5953,0.65,1319960.84,820651.09
2018-07-15,XRPAUD,0.5901,0.6062,0.585,0.6029,251357.9,150203.58
2018-07-14,XRPAUD,0.589,0.5954,0.5858,0.5901,134987.17,79700.95
2018-07-13,XRPAUD,0.5935,0.6044,0.585,0.589,347134.4,206681.64
2018-07-12,XRPAUD,0.61,0.62,0.58,0.5935,1095347.06,651565.45
2018-07-11,XRPAUD,0.61,0.62,0.59,0.61,410948.34,249193.9
2018-07-10,XRPAUD,0.63,0.64,0.6,0.61,952456.7,582882.55
2018-07-09,XRPAUD,0.64,0.65,0.63,0.63,333162.03,211255.2
2018-07-08,XRPAUD,0.65,0.66,0.64,0.64,556321.73,361636.69
2018-07-07,XRPAUD,0.63,0.66,0.62,0.65,277012.36,176092.24
2018-07-06,XRPAUD,0.65,0.65,0.62,0.63,315550.9,201720.85
2018-07-05,XRPAUD,0.67,0.67,0.63,0.65,844395.9,552063.95
2018-07-04,XRPAUD,0.65,0.68,0.63,0.67,1199895.87,792477.89
2018-07-03,XRPAUD,0.65,0.7,0.64,0.65,1219516.26,821339.17
2018-07-02,XRPAUD,0.62,0.67,0.61,0.65,1311206.71,841994.24
2018-07-01,XRPAUD,0.63,0.63,0.6,0.62,494791.4,303363.06
2018-06-30,XRPAUD,0.6,0.65,0.6,0.63,1608819.41,1003678.12
2018-06-29,XRPAUD,0.61,0.62,0.57,0.6,1836508.3,1100773.03
2018-06-28,XRPAUD,0.65,0.65,0.6,0.61,718988.4,450329.35
2018-06-27,XRPAUD,0.62,0.65,0.6,0.65,887234.8,551687.51
2018-06-26,XRPAUD,0.66,0.66,0.61,0.62,762558.95,493015.01
2018-06-25,XRPAUD,0.65,0.66,0.63,0.66,795645.03,514168.48
2018-06-24,XRPAUD,0.67,0.67,0.6,0.65,1425581.53,897928.34
2018-06-23,XRPAUD,0.65,0.67,0.64,0.67,687536.95,450965.8
2018-06-22,XRPAUD,0.73,0.73,0.64,0.65,1170519.99,797456.07
2018-06-21,XRPAUD,0.73,0.75,0.71,0.73,873397.15,641095.12
2018-06-20,XRPAUD,0.74,0.74,0.71,0.73,823619.24,598856.25
2018-06-19,XRPAUD,0.73,0.76,0.72,0.74,987507.33,729945.61
2018-06-18,XRPAUD,0.71,0.74,0.68,0.73,840158.88,596696.6
2018-06-17,XRPAUD,0.72,0.73,0.7,0.71,560759.56,401542.28
2018-06-16,XRPAUD,0.72,0.73,0.7,0.72,341361.06,243789.01
2018-06-15,XRPAUD,0.76,0.76,0.71,0.72,957654.27,701894.52
2018-06-14,XRPAUD,0.71,0.76,0.69,0.76,1307714.84,952129.16
2018-06-13,XRPAUD,0.75,0.75,0.67,0.71,2044466.12,1452607.74
2018-06-12,XRPAUD,0.79,0.79,0.72,0.75,1053623.09,799815.53
2018-06-11,XRPAUD,0.78,0.79,0.74,0.79,2021974.09,1556590.03
2018-06-10,XRPAUD,0.87,0.87,0.73,0.78,1966875.33,1559449.16
2018-06-09,XRPAUD,0.89,0.9,0.87,0.87,314975.36,279279.16
2018-06-08,XRPAUD,0.9,0.9,0.87,0.89,489093.23,430699.78
2018-06-07,XRPAUD,0.89,0.9,0.88,0.9,685096.55,607798.54
2018-06-06,XRPAUD,0.88,0.89,0.86,0.89,754382.38,663552.11
2018-06-05,XRPAUD,0.85,0.9,0.84,0.88,770925.16,666089.76
2018-06-04,XRPAUD,0.91,0.94,0.83,0.85,2557898.39,2268867.09
2018-06-03,XRPAUD,0.84,0.91,0.84,0.91,667839.58,583488.09
2018-06-02,XRPAUD,0.83,0.86,0.81,0.84,803380.59,676912.59
2018-06-01,XRPAUD,0.81,0.83,0.8,0.83,827983.75,674348.81
2018-05-31,XRPAUD,0.79,0.82,0.78,0.81,928765.87,746032.44
2018-05-30,XRPAUD,0.8,0.84,0.77,0.79,1257317.59,1014083.79
2018-05-29,XRPAUD,0.74,0.81,0.72,0.8,1547537.47,1200593.61
2018-05-28,XRPAUD,0.81,0.81,0.73,0.74,1485129.67,1148916.03
2018-05-27,XRPAUD,0.8,0.81,0.79,0.81,268579.53,214369.64
2018-05-26,XRPAUD,0.81,0.83,0.8,0.8,1302773.56,1062160.31
2018-05-25,XRPAUD,0.83,0.84,0.79,0.81,748567.8,609442.08
2018-05-24,XRPAUD,0.79,0.84,0.77,0.83,2343124.13,1887013.68
2018-05-23,XRPAUD,0.86,0.86,0.77,0.79,2709262.88,2201453.5
2018-05-22,XRPAUD,0.9,0.91,0.85,0.86,713937.76,625467.26
2018-05-21,XRPAUD,0.93,0.94,0.89,0.9,659841.93,604157.54
2018-05-20,XRPAUD,0.89,0.94,0.89,0.93,574374.08,528657.93
2018-05-19,XRPAUD,0.9,0.92,0.88,0.89,543770.25,487577.62
2018-05-18,XRPAUD,0.87,0.91,0.86,0.9,991359.66,882483.31
2018-05-17,XRPAUD,0.94,0.95,0.87,0.87,1251650.42,1154185.6
2018-05-16,XRPAUD,0.93,0.94,0.89,0.94,1502964.96,1368610.76
2018-05-15,XRPAUD,0.98,0.99,0.92,0.93,1423683.99,1371333.82
2018-05-14,XRPAUD,0.97,0.99,0.92,0.98,2776485.31,2658077.64
2018-05-13,XRPAUD,0.91,1,0.89,0.97,1093879.56,1037807.61
2018-05-12,XRPAUD,0.9,0.95,0.85,0.91,1912046.4,1716315.17
2018-05-11,XRPAUD,1,1.01,0.85,0.9,4639177.74,4316158.26
2018-05-10,XRPAUD,1.07,1.08,1,1,1279291.79,1339179.78
2018-05-09,XRPAUD,1.09,1.09,1.02,1.07,2053669.38,2167192.59
2018-05-08,XRPAUD,1.1,1.13,1.06,1.09,1271563.13,1397901.98
2018-05-07,XRPAUD,1.14,1.15,1.05,1.1,2927197.73,3178293.27
2018-05-06,XRPAUD,1.17,1.19,1.1,1.14,2144851.86,2447526.89
2018-05-05,XRPAUD,1.16,1.2,1.16,1.17,1040876.18,1223114.27
2018-05-04,XRPAUD,1.16,1.2,1.13,1.16,2168760.63,2540475.77
2018-05-03,XRPAUD,1.14,1.17,1.11,1.16,1833161.82,2089056.84
2018-05-02,XRPAUD,1.12,1.15,1.09,1.14,1316340.36,1476189.0
2018-05-01,XRPAUD,1.11,1.12,1.04,1.12,2072005.76,2230663.77
2018-04-30,XRPAUD,1.15,1.16,1.09,1.11,1272076.2,1421811.32
2018-04-29,XRPAUD,1.14,1.19,1.09,1.15,2388262.52,2726965.53
2018-04-28,XRPAUD,1.08,1.17,1.06,1.14,2273364.4,2551021.38
2018-04-27,XRPAUD,1.13,1.15,1.07,1.08,2241487.73,2492459.69
2018-04-26,XRPAUD,1.04,1.14,1,1.13,3621708.9,3817001.34
2018-04-25,XRPAUD,1.23,1.23,1.02,1.04,8386275.97,9259768.65
2018-04-24,XRPAUD,1.15,1.26,1.14,1.23,4095186.62,4944670.64
2018-04-23,XRPAUD,1.12,1.15,1.1,1.15,1899276.19,2145183.79
2018-04-22,XRPAUD,1.11,1.17,1.08,1.12,2508373.23,2848975.32
2018-04-21,XRPAUD,1.19,1.2,1.01,1.11,4961342.69,5479864.2
2018-04-20,XRPAUD,1.02,1.21,1.02,1.19,6990189.3,7757885.68
2018-04-19,XRPAUD,0.9,1.03,0.89,1.02,2726776.23,2609331.65
2018-04-18,XRPAUD,0.84,0.93,0.83,0.9,2018997.75,1776914.4
2018-04-17,XRPAUD,0.85,0.87,0.83,0.84,1420687.81,1213731.89
2018-04-16,XRPAUD,0.88,0.89,0.8,0.85,1954507.07,1660502.22
2018-04-15,XRPAUD,0.8,0.88,0.8,0.88,2241073.47,1907599.72
2018-04-14,XRPAUD,0.81,0.85,0.79,0.8,2164301.34,1768670.02
2018-04-13,XRPAUD,0.82,0.9,0.78,0.81,4927139.57,4090050.4
2018-04-12,XRPAUD,0.69,0.85,0.65,0.82,6275774.34,4588148.81
2018-04-11,XRPAUD,0.64,0.72,0.63,0.69,1572986.72,1063415.31
2018-04-10,XRPAUD,0.64,0.64,0.61,0.64,717560.42,453589.81
2018-04-09,XRPAUD,0.65,0.67,0.62,0.64,1479785.63,951963.07
2018-04-08,XRPAUD,0.64,0.66,0.62,0.65,726182.36,465626.58
2018-04-07,XRPAUD,0.62,0.65,0.61,0.64,738013.76,469339.93
2018-04-06,XRPAUD,0.65,0.65,0.6,0.62,1140415.55,709466.82
2018-04-05,XRPAUD,0.64,0.66,0.62,0.65,2470100.45,1568638.99
2018-04-04,XRPAUD,0.71,0.73,0.63,0.64,3488405.44,2354306.79
2018-04-03,XRPAUD,0.63,0.72,0.63,0.71,2996815.44,2040784.77
2018-04-02,XRPAUD,0.61,0.65,0.6,0.63,968406.13,612078.65
2018-04-01,XRPAUD,0.66,0.67,0.6,0.61,1672669.33,1054379.82
2018-03-31,XRPAUD,0.64,0.68,0.64,0.66,1036021.54,682188.32
2018-03-30,XRPAUD,0.65,0.69,0.61,0.64,3351737.77,2150067.23
2018-03-29,XRPAUD,0.75,0.75,0.65,0.65,3486884.86,2428135.1
2018-03-28,XRPAUD,0.74,0.77,0.74,0.75,922272.61,691372.11
2018-03-27,XRPAUD,0.77,0.78,0.72,0.74,2100023.77,1572294.58
2018-03-26,XRPAUD,0.82,0.84,0.75,0.77,2060808.14,1617993.52
2018-03-25,XRPAUD,0.83,0.86,0.81,0.82,945043.34,783413.96
2018-03-24,XRPAUD,0.83,0.88,0.82,0.83,2336028.11,1993409.99
2018-03-23,XRPAUD,0.85,0.86,0.79,0.83,1566274.14,1283709.75
2018-03-22,XRPAUD,0.87,0.9,0.82,0.85,1998760.82,1705067.86
2018-03-21,XRPAUD,0.92,0.93,0.86,0.87,2332914.07,2102926.86
2018-03-20,XRPAUD,0.95,0.95,0.86,0.92,3291577.41,2979163.27
2018-03-19,XRPAUD,0.85,0.95,0.81,0.95,5255222.98,4589254.3
2018-03-18,XRPAUD,0.81,0.89,0.71,0.85,6283119.39,4959606.92
2018-03-17,XRPAUD,0.89,0.89,0.8,0.81,1757551.24,1485366.58
2018-03-16,XRPAUD,0.89,0.92,0.86,0.89,2473017.41,2202708.37
2018-03-15,XRPAUD,0.89,0.93,0.8,0.89,6062659.65,5224537.15
2018-03-14,XRPAUD,1,1.01,0.83,0.89,2774154.33,2548344.94
2018-03-13,XRPAUD,1.01,1.02,0.98,1,1450923.15,1444749.04
2018-03-12,XRPAUD,1.05,1.06,0.98,1.01,1802052.62,1851448.23
2018-03-11,XRPAUD,0.99,1.07,0.96,1.05,1758478.23,1779533.34
2018-03-10,XRPAUD,1.06,1.08,0.98,0.99,2060802.75,2146311.02
2018-03-09,XRPAUD,1.04,1.09,0.94,1.06,5273976.82,5297545.88
2018-03-08,XRPAUD,1.1,1.13,1.03,1.04,2962614.94,3200124.9
2018-03-07,XRPAUD,1.17,1.2,1.03,1.1,3789096.42,4235680.01
2018-03-06,XRPAUD,1.23,1.27,1.15,1.17,4924535.92,5930800.12
2018-03-05,XRPAUD,1.29,1.4,1.21,1.23,7701261.42,10089959.83
2018-03-04,XRPAUD,1.16,1.33,1.15,1.29,3392088.59,4215085.61
2018-03-03,XRPAUD,1.16,1.19,1.15,1.16,891095.37,1040077.1
2018-03-02,XRPAUD,1.18,1.2,1.15,1.16,972515.21,1139093.63
2018-03-01,XRPAUD,1.16,1.24,1.14,1.18,1786667.33,2114131.73
2018-02-28,XRPAUD,1.2,1.22,1.15,1.16,1991381.07,2351953.24
2018-02-27,XRPAUD,1.2,1.24,1.17,1.2,2194684.04,2642637.87
2018-02-26,XRPAUD,1.16,1.21,1.12,1.2,2198822.87,2560981.7
2018-02-25,XRPAUD,1.17,1.19,1.13,1.16,1520534.69,1767971.29
2018-02-24,XRPAUD,1.22,1.25,1.12,1.17,2415041.73,2849916.71
2018-02-23,XRPAUD,1.15,1.27,1.1,1.22,4205415.99,4973196.66
2018-02-22,XRPAUD,1.24,1.3,1.11,1.15,6009946.29,7223865.44
2018-02-21,XRPAUD,1.32,1.35,1.2,1.24,6800011.3,8678288.03
2018-02-20,XRPAUD,1.42,1.45,1.28,1.32,4539001.53,6277546.57
2018-02-19,XRPAUD,1.37,1.45,1.37,1.42,1829607.32,2580158.31
2018-02-18,XRPAUD,1.51,1.52,1.33,1.37,5515633.08,7791306.37
2018-02-17,XRPAUD,1.42,1.53,1.41,1.51,4563510.93,6710743.75
2018-02-16,XRPAUD,1.42,1.43,1.35,1.42,3221361.49,4504035.87
2018-02-15,XRPAUD,1.43,1.45,1.34,1.42,5481940.74,7705050.42
2018-02-14,XRPAUD,1.26,1.47,1.26,1.43,7298817.17,9892505.95
2018-02-13,XRPAUD,1.34,1.35,1.22,1.26,5633701.13,7228729.85
2018-02-12,XRPAUD,1.23,1.38,1.23,1.34,6519760.96,8645161.77
2018-02-11,XRPAUD,1.32,1.34,1.15,1.23,10814072.81,13366497.87
2018-02-10,XRPAUD,1.2,1.65,1.17,1.32,30030355.5,41505323.55
2018-02-09,XRPAUD,1.01,1.2,0.96,1.2,8121297.66,8851974.74
2018-02-08,XRPAUD,0.93,1.03,0.92,1.01,5785427.32,5644545.64
2018-02-07,XRPAUD,0.97,1.06,0.88,0.93,10286434.23,9982769.21
2018-02-06,XRPAUD,0.82,1.01,0.7,0.97,21453291.84,17894992.51
2018-02-05,XRPAUD,1.02,1.04,0.8,0.82,10418053.31,9631045.73
2018-02-04,XRPAUD,1.18,1.2,0.98,1.02,7022792.39,7683222.46
2018-02-03,XRPAUD,1.13,1.23,0.9,1.18,13234001.39,14250448.09
2018-02-02,XRPAUD,1.15,1.24,0.66,1.13,38815009.36,37779049.53
2018-02-01,XRPAUD,1.4,1.42,1.07,1.15,11428834.7,14214614.02
2018-01-31,XRPAUD,1.34,1.43,1.23,1.4,7123521.14,9511565.62
2018-01-30,XRPAUD,1.56,1.58,1.31,1.34,5987990.89,8671314.25
2018-01-29,XRPAUD,1.67,1.68,1.55,1.56,3275780.13,5269210.62
2018-01-28,XRPAUD,1.52,1.73,1.5,1.67,4148228.38,6629036.89
2018-01-27,XRPAUD,1.53,1.55,1.48,1.52,1678584.44,2541234.98
2018-01-26,XRPAUD,1.65,1.65,1.41,1.53,7509302.51,11429069.68
2018-01-25,XRPAUD,1.71,1.74,1.64,1.65,2375356.84,4013289.35
2018-01-24,XRPAUD,1.71,1.79,1.65,1.71,4609452.94,7903296.5
2018-01-23,XRPAUD,1.77,1.79,1.53,1.71,7238736.6,12108125.95
2018-01-22,XRPAUD,1.79,1.87,1.46,1.77,9775147.7,16257705.87
2018-01-21,XRPAUD,2.1,2.11,1.71,1.79,9059231.03,17025987.2
2018-01-20,XRPAUD,2.04,2.17,1.96,2.1,5007524.52,10248466.44
2018-01-19,XRPAUD,2.13,2.3,2,2.04,9514967.69,20402137.85
2018-01-18,XRPAUD,1.7,2.37,1.65,2.13,30327084.39,60824106.12
2018-01-17,XRPAUD,1.55,1.93,1.12,1.7,33249116.75,49663288.17
2018-01-16,XRPAUD,2.23,2.39,1.02,1.55,43541253.8,75732455.32
2018-01-15,XRPAUD,2.59,2.69,2.22,2.23,4139411.53,10210579.11
2018-01-14,XRPAUD,2.8,2.81,2.5,2.59,3095683.65,8209268.99
2018-01-13,XRPAUD,2.9,2.99,2.77,2.8,2586006.57,7443114.35
2018-01-12,XRPAUD,2.73,3.08,2.68,2.9,6670487.99,19433818.36
2018-01-11,XRPAUD,2.78,3.2,2.2,2.73,21705296.37,57178053.22
2018-01-10,XRPAUD,2.85,3.21,2.48,2.78,17366269.38,49246836.3
2018-01-09,XRPAUD,3.51,3.72,2.3,2.85,15606592.43,48101769.47
2018-01-08,XRPAUD,3.93,3.94,3.2,3.51,7369306.53,26941638.93
2018-01-07,XRPAUD,3.76,4,3.67,3.93,2847312.06,10903307.85
2018-01-06,XRPAUD,3.44,4,3.4,3.76,5815166.54,21639087.27
2018-01-05,XRPAUD,3.84,4.5,3.06,3.44,16778270.14,64802262.11
2018-01-04,XRPAUD,3.89,4.8,3.6,3.84,21725918.02,92815105.55
2018-01-03,XRPAUD,2.98,4,2.96,3.89,14811469.36,51794009.95
2018-01-02,XRPAUD,2.86,3.1,2.66,2.98,6285166.7,17978610.16
2018-01-01,XRPAUD,2.71,2.93,2.57,2.86,3069907.74,8288485.08
2017-12-31,XRPAUD,2.67,2.86,2.18,2.71,10770390.32,27146825.5
2017-12-30,XRPAUD,3.02,3.35,2.5,2.67,17149929.61,51826840.68
2017-12-29,XRPAUD,1.77,3.74,1.75,3.02,32376617.36,79048502.53
2017-12-28,XRPAUD,1.64,1.81,1.54,1.77,9147423.46,15394144.84
2017-12-27,XRPAUD,1.44,1.69,1.43,1.64,7785080.52,12136951.8
2017-12-26,XRPAUD,1.39,1.46,1.33,1.44,2712793.05,3763052.81
2017-12-25,XRPAUD,1.4,1.42,1.34,1.39,1789449.34,2469118.84
2017-12-24,XRPAUD,1.47,1.48,1.32,1.4,3284061.17,4584059.06
2017-12-23,XRPAUD,1.48,1.5,1.39,1.47,4007339.81,5839885.55
2017-12-22,XRPAUD,1.53,1.74,1.06,1.48,35693319.15,52215265.05
2017-12-21,XRPAUD,1.03,1.55,1.02,1.53,31326843.28,40870144.9
2017-12-20,XRPAUD,1.06,1.07,1,1.03,9765195.89,10063254.55
2017-12-19,XRPAUD,1.05,1.19,1,1.06,14640371.56,16060333.85
2017-12-18,XRPAUD,1,1.09,0.91,1.05,10617155.47,10770273.08
2017-12-17,XRPAUD,1.06,1.06,0.95,1,6128544.81,6220228.98
2017-12-16,XRPAUD,1.03,1.13,1.02,1.06,8673103.85,9278240.75
2017-12-15,XRPAUD,1.39,1.4,0.99,1.03,21368742.19,24064388.67
2017-12-14,XRPAUD,0.68,1.68,0.66,1.39,40425995.29,41354203.41
2017-12-13,XRPAUD,0.62,0.76,0.51,0.68,22965427.14,14418713.73
2017-12-12,XRPAUD,0.34,1,0.34,0.62,23760287.7,13289351.61
2017-12-11,XRPAUD,0.33,0.35,0.33,0.34,2761985.06,935777.64
2017-12-10,XRPAUD,0.34,0.35,0.3,0.33,3152712.86,1030137.45
2017-12-09,XRPAUD,0.35,0.35,0.33,0.34,2416296.71,825585.86
2017-12-08,XRPAUD,0.32,0.38,0.3,0.35,9981271.54,3406335.61
2017-12-07,XRPAUD,0.34,0.34,0.3,0.32,5119165.19,1643900.01
2017-12-06,XRPAUD,0.35,0.35,0.32,0.34,5245696.16,1775080.78
2017-12-05,XRPAUD,0.34,0.35,0.34,0.35,1856303.96,644536.67
2017-12-04,XRPAUD,0.35,0.36,0.34,0.34,1989076.0,691389.15
2017-12-03,XRPAUD,0.34,0.35,0.33,0.35,959504.67,327929.17
2017-12-02,XRPAUD,0.34,0.35,0.33,0.34,2086458.28,714187.47
2017-12-01,XRPAUD,0.34,0.35,0.33,0.34,2427348.87,828600.09
2017-11-30,XRPAUD,0.33,0.37,0.32,0.34,3931885.7,1364991.81
2017-11-29,XRPAUD,0.38,0.39,0.32,0.33,5479176.45,1971834.47
2017-11-28,XRPAUD,0.33,0.4,0.32,0.38,5401758.03,1924297.26
2017-11-27,XRPAUD,0.33,0.34,0.32,0.33,1677916.99,550019.99
2017-11-26,XRPAUD,0.34,0.34,0.32,0.33,1225901.22,396546.37
2017-11-25,XRPAUD,0.32,0.34,0.32,0.34,1750773.04,573766.59
2017-11-24,XRPAUD,0.33,0.33,0.31,0.32,1859411.63,602561.14
2017-11-23,XRPAUD,0.32,0.33,0.31,0.33,1691690.16,543162.92
2017-11-22,XRPAUD,0.32,0.33,0.31,0.32,1115110.44,355524.05
2017-11-21,XRPAUD,0.33,0.33,0.31,0.32,1974464.87,638486.46
2017-11-20,XRPAUD,0.31,0.33,0.3,0.33,1563476.38,501420.34
2017-11-19,XRPAUD,0.31,0.32,0.3,0.31,1194068.54,369699.91
2017-11-18,XRPAUD,0.31,0.31,0.3,0.31,630391.37,192521.44
2017-11-17,XRPAUD,0.31,0.32,0.29,0.31,1977155.42,610536.04
2017-11-16,XRPAUD,0.28,0.36,0.27,0.31,6586345.54,2097603.38
2017-11-15,XRPAUD,0.28,0.29,0.27,0.28,1342433.82,377689.1
2017-11-14,XRPAUD,0.27,0.28,0.26,0.28,859912.57,236568.54
2017-11-13,XRPAUD,0.27,0.28,0.26,0.27,1224563.92,329767.08
2017-11-12,XRPAUD,0.28,0.29,0.25,0.27,3936487.83,1047502.84
2017-11-11,XRPAUD,0.27,0.29,0.27,0.28,797508.83,218404.65
2017-11-10,XRPAUD,0.29,0.29,0.27,0.27,855932.06,238894.89
2017-11-09,XRPAUD,0.29,0.3,0.28,0.29,883432.18,257907.39
2017-11-08,XRPAUD,0.28,0.3,0.27,0.29,957767.88,270874.24
2017-11-07,XRPAUD,0.28,0.28,0.27,0.28,607203.23,168214.92
2017-11-06,XRPAUD,0.27,0.28,0.26,0.28,689277.93,185687.38
2017-11-05,XRPAUD,0.28,0.28,0.26,0.27,437853.97,118751.35
2017-11-04,XRPAUD,0.28,0.29,0.27,0.28,233374.38,64485.46
2017-11-03,XRPAUD,0.26,0.31,0.26,0.28,2583344.9,729655.27
2017-11-02,XRPAUD,0.26,0.27,0.24,0.26,2223333.01,572046.37
2017-11-01,XRPAUD,0.26,0.27,0.25,0.26,896785.7,234788.99
2017-10-31,XRPAUD,0.27,0.27,0.26,0.26,845952.23,225685.49
2017-10-30,XRPAUD,0.27,0.27,0.26,0.27,552659.05,147967.5
2017-10-29,XRPAUD,0.26,0.27,0.26,0.27,393263.64,104923.39
2017-10-28,XRPAUD,0.27,0.27,0.26,0.26,169329.28,45520.11
2017-10-27,XRPAUD,0.27,0.27,0.26,0.27,529102.65,142403.01
2017-10-26,XRPAUD,0.27,0.28,0.26,0.27,756516.58,203962.41
2017-10-25,XRPAUD,0.27,0.28,0.26,0.27,656092.1,175125.85
2017-10-24,XRPAUD,0.26,0.29,0.24,0.27,1466042.47,392207.26
2017-10-23,XRPAUD,0.27,0.27,0.24,0.26,1296387.95,330108.92
2017-10-22,XRPAUD,0.27,0.28,0.26,0.27,664394.68,178087.78
2017-10-21,XRPAUD,0.28,0.28,0.26,0.27,1024391.05,272771.82
2017-10-20,XRPAUD,0.28,0.29,0.26,0.28,740023.84,206748.96
2017-10-19,XRPAUD,0.29,0.3,0.26,0.28,1262409.83,348537.91
2017-10-18,XRPAUD,0.3,0.31,0.26,0.29,2141379.66,618733.49
