Timezones are UTC,https://www.CryptoDataDownload.com
Date,Symbol,Open,High,Low,Close,Volume BTC,Volume CAD
2019-04-20 01-PM,BTCCAD,5300,5300,5300,5300,0.0,0.0
2019-04-20 12-PM,BTCCAD,5300,5300,5300,5300,0.0,0.0
2019-04-20 11-AM,BTCCAD,5300,5300,5300,5300,0.0,0.0
2019-04-20 10-AM,BTCCAD,5300,5300,5300,5300,0.0,0.0
2019-04-20 09-AM,BTCCAD,5300,5300,5300,5300,0.0,0.0
2019-04-20 08-AM,BTCCAD,5300,5300,5300,5300,0.0,0.0
2019-04-20 07-AM,BTCCAD,5300,5300,5300,5300,0.0,0.0
2019-04-20 06-AM,BTCCAD,5300,5300,5300,5300,0.0,0.0
2019-04-20 05-AM,BTCCAD,5300,5300,5300,5300,0.0,0.0
2019-04-20 04-AM,BTCCAD,5300,5300,5300,5300,0.0,0.0
2019-04-20 03-AM,BTCCAD,5300,5300,5300,5300,0.0,0.0
2019-04-20 02-AM,BTCCAD,5300,5300,5300,5300,0.0,0.0
2019-04-20 01-AM,BTCCAD,5300,5300,5300,5300,0.0,0.0
2019-04-20 12-AM,BTCCAD,5300,5300,5300,5300,0.0,0.0
2019-04-19 11-PM,BTCCAD,5300,5300,5300,5300,0.0,0.0
2019-04-19 10-PM,BTCCAD,5300,5300,5300,5300,0.0,0.0
2019-04-19 09-PM,BTCCAD,5300,5300,5300,5300,0.0,0.0
2019-04-19 08-PM,BTCCAD,5300,5300,5300,5300,0.0,0.0
2019-04-19 07-PM,BTCCAD,5300,5300,5300,5300,0.0,0.0
2019-04-19 06-PM,BTCCAD,5300,5300,5300,5300,0.0,0.0
2019-04-19 05-PM,BTCCAD,5300,5300,5300,5300,0.0,0.0
2019-04-19 04-PM,BTCCAD,5300,5300,5300,5300,0.0,0.0
2019-04-19 03-PM,BTCCAD,5300,5300,5300,5300,0.0,0.0
2019-04-19 02-PM,BTCCAD,5300,5300,5300,5300,0.0,0.0
2019-04-19 01-PM,BTCCAD,5300,5300,5300,5300,0.0,0.0
2019-04-19 12-PM,BTCCAD,5300,5300,5300,5300,0.0,0.0
2019-04-19 11-AM,BTCCAD,5300,5300,5300,5300,0.0,0.0
2019-04-19 10-AM,BTCCAD,5300,5300,5300,5300,0.0,0.0
2019-04-19 09-AM,BTCCAD,5300,5300,5300,5300,0.0,0.0
2019-04-19 08-AM,BTCCAD,5300,5300,5300,5300,0.0,0.0
2019-04-19 07-AM,BTCCAD,5300,5300,5300,5300,0.0,0.0
2019-04-19 06-AM,BTCCAD,5300,5300,5300,5300,0.0,0.0
2019-04-19 05-AM,BTCCAD,5300,5300,5300,5300,0.0,0.0
2019-04-19 04-AM,BTCCAD,5300,5300,5300,5300,0.0,0.0
2019-04-19 03-AM,BTCCAD,5300,5300,5300,5300,0.0,0.0
2019-04-19 02-AM,BTCCAD,5300,5300,5300,5300,0.0,0.0
2019-04-19 01-AM,BTCCAD,5300,5300,5300,5300,0.0,0.0
2019-04-19 12-AM,BTCCAD,5300,5300,5300,5300,0.0,0.0
2019-04-18 11-PM,BTCCAD,5300,5300,5300,5300,0.0,0.0
2019-04-18 10-PM,BTCCAD,5300,5300,5300,5300,0.0,0.0
2019-04-18 09-PM,BTCCAD,5300,5300,5300,5300,0.0,0.0
2019-04-18 08-PM,BTCCAD,5300,5300,5300,5300,0.0,0.0
2019-04-18 07-PM,BTCCAD,5300,5300,5300,5300,0.0,0.0
2019-04-18 06-PM,BTCCAD,5300,5300,5300,5300,0.0,0.0
2019-04-18 05-PM,BTCCAD,5300,5300,5300,5300,0.0,0.0
2019-04-18 04-PM,BTCCAD,5300,5300,5300,5300,0.0,0.0
2019-04-18 03-PM,BTCCAD,5300,5300,5300,5300,0.0,0.0
2019-04-18 02-PM,BTCCAD,5300,5300,5300,5300,0.0,0.0
2019-04-18 01-PM,BTCCAD,5300,5300,5300,5300,0.0,0.0
2019-04-18 12-PM,BTCCAD,5300,5300,5300,5300,0.0,0.0
2019-04-18 11-AM,BTCCAD,5300,5300,5300,5300,0.0,0.0
2019-04-18 10-AM,BTCCAD,5300,5300,5300,5300,0.0,0.0
2019-04-18 09-AM,BTCCAD,5300,5300,5300,5300,0.0,0.0
2019-04-18 08-AM,BTCCAD,5300,5300,5300,5300,0.0,0.0
2019-04-18 07-AM,BTCCAD,5300,5300,5300,5300,0.0,0.0
2019-04-18 06-AM,BTCCAD,5300,5300,5300,5300,0.0,0.0
2019-04-18 05-AM,BTCCAD,5300,5300,5300,5300,0.0,0.0
2019-04-18 04-AM,BTCCAD,5300,5300,5300,5300,0.0,0.0
2019-04-18 03-AM,BTCCAD,5300,5300,5300,5300,0.0,0.0
2019-04-18 02-AM,BTCCAD,5300,5300,5300,5300,0.0,0.0
2019-04-18 01-AM,BTCCAD,5300,5300,5300,5300,0.0,0.0
2019-04-18 12-AM,BTCCAD,5300,5300,5300,5300,0.0,0.0
2019-04-17 11-PM,BTCCAD,5300,5300,5300,5300,0.0,0.0
2019-04-17 10-PM,BTCCAD,5300,5300,5300,5300,0.0,0.0
2019-04-17 09-PM,BTCCAD,5300,5300,5300,5300,0.0,0.0
2019-04-17 08-PM,BTCCAD,5300,5300,5300,5300,0.0,0.0
2019-04-17 07-PM,BTCCAD,5300,5300,5300,5300,0.0,0.0
2019-04-17 06-PM,BTCCAD,5300,5300,5300,5300,0.0,0.0
2019-04-17 05-PM,BTCCAD,5300,5300,5300,5300,0.0,0.0
2019-04-17 04-PM,BTCCAD,5300,5300,5300,5300,0.0,0.0
2019-04-17 03-PM,BTCCAD,5300,5300,5300,5300,0.0,0.0
2019-04-17 02-PM,BTCCAD,5300,5300,5300,5300,0.0,0.0
2019-04-17 01-PM,BTCCAD,5300,5300,5300,5300,0.0,0.0
2019-04-17 12-PM,BTCCAD,5300,5300,5300,5300,0.0,0.0
2019-04-17 11-AM,BTCCAD,5300,5300,5300,5300,0.0,0.0
2019-04-17 10-AM,BTCCAD,5300,5300,5300,5300,0.0,0.0
2019-04-17 09-AM,BTCCAD,5300,5300,5300,5300,0.0,0.0
2019-04-17 08-AM,BTCCAD,5300,5300,5300,5300,0.0,0.0
2019-04-17 07-AM,BTCCAD,5300,5300,5300,5300,0.0,0.0
