Created on 08-07-2019,https://www.CryptoDataDownload.com
Date,Symbol,Open,High,Low,Close,Volume STR,Volume ATBTC
2018-10-07,STRATBTC,0.0002269,0.0002279,0.00022,0.0002277,143796.5,32.43
2018-10-06,STRATBTC,0.0002347,0.0002399,0.0002245,0.0002269,256405.0,59.11
2018-10-05,STRATBTC,0.0002318,0.0002388,0.0002279,0.0002347,155531.91,36.12
2018-10-04,STRATBTC,0.0002268,0.0002345,0.0002255,0.0002318,170399.82,39.27
2018-10-03,STRATBTC,0.0002356,0.0002365,0.0002232,0.0002268,170936.91,39.13
2018-10-02,STRATBTC,0.00024,0.000241,0.0002342,0.0002356,111113.46,26.43
2018-10-01,STRATBTC,0.0002393,0.0002435,0.0002363,0.00024,135143.34,32.47
2018-09-30,STRATBTC,0.0002456,0.0002488,0.0002362,0.0002393,175983.22,42.69
2018-09-29,STRATBTC,0.0002358,0.0002548,0.0002337,0.0002456,259657.95,63.67
2018-09-28,STRATBTC,0.0002384,0.0002412,0.0002338,0.0002358,145710.65,34.68
2018-09-27,STRATBTC,0.0002399,0.0002453,0.0002355,0.0002384,225444.58,54.31
2018-09-26,STRATBTC,0.0002439,0.0002553,0.0002333,0.0002399,495980.4,121.18
2018-09-25,STRATBTC,0.000242,0.0002448,0.000224,0.0002439,408169.64,95.37
2018-09-24,STRATBTC,0.0002358,0.000245,0.000224,0.000242,502868.05,118.93
2018-09-23,STRATBTC,0.0002252,0.0002413,0.0002233,0.0002358,436739.56,102.28
2018-09-22,STRATBTC,0.0002325,0.0002351,0.0002133,0.0002252,395104.88,87.97
2018-09-21,STRATBTC,0.000214,0.0002372,0.0002097,0.0002325,1044866.44,234.31
2018-09-20,STRATBTC,0.0002069,0.000216,0.0002037,0.000214,393614.68,82.33
2018-09-19,STRATBTC,0.0002082,0.0002133,0.000201,0.0002069,233922.67,48.36
2018-09-18,STRATBTC,0.0002033,0.0002167,0.0001991,0.0002082,358729.23,74.62
2018-09-17,STRATBTC,0.000215,0.0002217,0.0001997,0.0002033,522593.05,110.49
2018-09-16,STRATBTC,0.000216,0.0002189,0.0002065,0.000215,244659.27,52.26
2018-09-15,STRATBTC,0.0002204,0.0002271,0.0002129,0.000216,176179.66,38.82
2018-09-14,STRATBTC,0.000213,0.0002274,0.0002084,0.0002204,385250.71,84.22
2018-09-13,STRATBTC,0.000209,0.000218,0.000205,0.000213,259243.1,54.81
2018-09-12,STRATBTC,0.0002099,0.0002117,0.0001898,0.000209,363322.21,72.67
2018-09-11,STRATBTC,0.0002217,0.0002236,0.0002033,0.0002099,196051.15,41.56
2018-09-10,STRATBTC,0.0002194,0.0002402,0.0002155,0.0002217,388786.93,87.97
2018-09-09,STRATBTC,0.0002245,0.0002374,0.0002141,0.0002194,303224.36,67.92
2018-09-08,STRATBTC,0.000233,0.0002404,0.0002189,0.0002245,335223.57,76.62
2018-09-07,STRATBTC,0.0002466,0.00025,0.00023,0.000233,399383.61,95.45
2018-09-06,STRATBTC,0.0002332,0.0002696,0.0002293,0.0002466,659139.97,159.14
2018-09-05,STRATBTC,0.0002691,0.0002916,0.0002325,0.0002332,1676164.96,439.53
2018-09-04,STRATBTC,0.0002468,0.0002708,0.0002452,0.0002691,859695.12,224.22
2018-09-03,STRATBTC,0.0002367,0.00025,0.0002283,0.0002468,408078.84,97.51
2018-09-02,STRATBTC,0.0002372,0.0002435,0.0002293,0.0002367,253432.83,59.73
2018-09-01,STRATBTC,0.0002225,0.0002502,0.0002211,0.0002372,573191.99,137.97
2018-08-31,STRATBTC,0.0002192,0.0002276,0.0002173,0.0002225,172503.58,38.35
2018-08-30,STRATBTC,0.0002267,0.0002305,0.0002141,0.0002192,212910.83,46.81
2018-08-29,STRATBTC,0.0002415,0.0002419,0.0002221,0.0002267,342442.21,78.88
2018-08-28,STRATBTC,0.0002461,0.0002467,0.0002324,0.0002415,374511.93,89.65
2018-08-27,STRATBTC,0.0002302,0.000247,0.0002279,0.0002461,502233.15,119.72
2018-08-26,STRATBTC,0.0002259,0.000236,0.0002184,0.0002302,249804.52,56.83
2018-08-25,STRATBTC,0.0002268,0.0002303,0.0002178,0.0002259,169593.65,37.93
2018-08-24,STRATBTC,0.0002129,0.0002302,0.0002112,0.0002268,234083.98,51.15
2018-08-23,STRATBTC,0.0002059,0.000218,0.0002044,0.0002129,197064.86,41.36
2018-08-22,STRATBTC,0.0002212,0.0002312,0.000195,0.0002059,227859.39,47.77
2018-08-21,STRATBTC,0.0002198,0.0002272,0.0002176,0.0002212,108140.25,23.95
2018-08-20,STRATBTC,0.0002316,0.0002348,0.0002181,0.0002198,159422.58,36.57
2018-08-19,STRATBTC,0.0002214,0.0002374,0.0002194,0.0002316,137699.04,31.75
2018-08-18,STRATBTC,0.0002385,0.0002505,0.0002157,0.0002214,378940.12,87.03
2018-08-17,STRATBTC,0.0002102,0.0002459,0.0002091,0.0002385,460816.41,105.11
2018-08-16,STRATBTC,0.000205,0.0002148,0.0002,0.0002102,126859.28,26.45
2018-08-15,STRATBTC,0.0002045,0.0002177,0.0002027,0.000205,203983.41,42.65
2018-08-14,STRATBTC,0.0002231,0.0002253,0.0001833,0.0002045,500228.24,101.64
2018-08-13,STRATBTC,0.0002523,0.0002573,0.0002206,0.0002231,237763.71,56.9
2018-08-12,STRATBTC,0.0002491,0.0002491,0.0002491,0.0002491,0.0,0.0
2018-08-11,STRATBTC,0.0002627,0.0002631,0.0002479,0.0002491,73000.38,18.63
2018-08-10,STRATBTC,0.0002669,0.0002715,0.0002618,0.0002627,105319.27,27.94
2018-08-09,STRATBTC,0.000262,0.0002769,0.000256,0.0002669,165421.99,43.76
2018-08-08,STRATBTC,0.0002771,0.000279,0.0002561,0.000262,242906.4,64.69
2018-08-07,STRATBTC,0.0002839,0.0002949,0.0002738,0.0002771,249363.16,71.28
2018-08-06,STRATBTC,0.00029,0.0002934,0.0002812,0.0002839,145813.17,41.86
2018-08-05,STRATBTC,0.0002841,0.0002903,0.0002755,0.00029,227010.56,63.95
2018-08-04,STRATBTC,0.0002796,0.0002919,0.0002763,0.0002841,205451.77,57.82
2018-08-03,STRATBTC,0.0002917,0.0003699,0.0002678,0.0002796,524452.1,152.36
2018-08-02,STRATBTC,0.0003194,0.0003194,0.0002787,0.0002917,460424.11,135.92
2018-08-01,STRATBTC,0.0003234,0.0003317,0.0003148,0.0003194,188092.82,60.97
2018-07-31,STRATBTC,0.0003483,0.0003501,0.0003212,0.0003234,203952.39,67.84
2018-07-30,STRATBTC,0.0003567,0.0003608,0.000338,0.0003483,189929.07,65.99
2018-07-29,STRATBTC,0.0003603,0.00037,0.0003523,0.0003567,283222.31,102.2
2018-07-28,STRATBTC,0.0003483,0.0003608,0.0003441,0.0003603,200578.48,70.87
2018-07-27,STRATBTC,0.0003429,0.000363,0.000333,0.0003483,247543.3,85.42
2018-07-26,STRATBTC,0.0003547,0.00038,0.0003371,0.0003429,707474.01,250.94
2018-07-25,STRATBTC,0.0003226,0.000375,0.0003212,0.0003547,891458.7,306.76
2018-07-24,STRATBTC,0.0003556,0.000357,0.0003103,0.0003226,898424.61,297.01
2018-07-23,STRATBTC,0.0003709,0.0003794,0.00035,0.0003556,485012.64,173.7
2018-07-22,STRATBTC,0.0003708,0.0003898,0.0003685,0.0003709,613399.01,230.12
2018-07-21,STRATBTC,0.0003535,0.0003849,0.0003535,0.0003708,648570.24,239.65
2018-07-20,STRATBTC,0.0003945,0.0004,0.0003535,0.0003535,758698.32,284.53
2018-07-19,STRATBTC,0.0004151,0.000423,0.0003868,0.0003945,668317.69,271.34
2018-07-18,STRATBTC,0.0004195,0.000464,0.0004051,0.0004151,1367157.28,596.65
2018-07-17,STRATBTC,0.0003929,0.0004338,0.0003891,0.0004195,1242473.22,509.25
2018-07-16,STRATBTC,0.0003845,0.0003988,0.0003791,0.0003929,599918.81,232.96
2018-07-15,STRATBTC,0.0003741,0.0003889,0.0003723,0.0003845,634163.7,240.65
2018-07-14,STRATBTC,0.0003675,0.0003801,0.000366,0.0003741,728567.8,270.08
2018-07-13,STRATBTC,0.0003683,0.000382,0.0003629,0.0003675,734352.13,273.52
2018-07-12,STRATBTC,0.0003765,0.0003785,0.0003647,0.0003683,588383.98,218.3
2018-07-11,STRATBTC,0.000367,0.0003877,0.0003616,0.0003765,649172.71,243.25
2018-07-10,STRATBTC,0.0003725,0.0003726,0.0003561,0.000367,726740.33,265.51
2018-07-09,STRATBTC,0.0003901,0.000392,0.0003689,0.0003725,608092.06,231.53
2018-07-08,STRATBTC,0.0003937,0.000396,0.0003831,0.0003901,654463.87,254.26
2018-07-07,STRATBTC,0.0003916,0.0004008,0.0003839,0.0003937,708224.51,276.22
2018-07-06,STRATBTC,0.0003971,0.00042,0.000385,0.0003916,649679.32,256.46
2018-07-05,STRATBTC,0.0004083,0.0004171,0.0003882,0.0003971,725501.4,294.18
2018-07-04,STRATBTC,0.000408,0.0004262,0.0004053,0.0004083,411752.65,172.09
2018-07-03,STRATBTC,0.0004243,0.0004462,0.000405,0.000408,790080.23,335.75
2018-07-02,STRATBTC,0.000416,0.000433,0.0004043,0.0004243,795727.39,333.5
2018-07-01,STRATBTC,0.0004153,0.0004265,0.000396,0.000416,847076.6,347.83
2018-06-30,STRATBTC,0.0003811,0.0004185,0.0003759,0.0004153,958548.4,376.26
2018-06-29,STRATBTC,0.0003614,0.0003851,0.000358,0.0003811,757841.05,280.06
2018-06-28,STRATBTC,0.0003831,0.000386,0.000356,0.0003614,592255.42,223.75
2018-06-27,STRATBTC,0.000382,0.0003855,0.0003634,0.0003831,761581.87,286.4
2018-06-26,STRATBTC,0.0003913,0.0003989,0.000382,0.000382,539863.85,209.87
2018-06-25,STRATBTC,0.0003856,0.0003935,0.0003743,0.0003913,641790.97,247.74
2018-06-24,STRATBTC,0.0004098,0.000412,0.000365,0.0003856,913255.66,348.5
2018-06-23,STRATBTC,0.0004172,0.0004232,0.0003951,0.0004098,805909.85,327.52
2018-06-22,STRATBTC,0.0004462,0.00045,0.0004145,0.0004172,899561.93,386.48
2018-06-21,STRATBTC,0.0004424,0.0004526,0.0004366,0.0004462,606414.64,270.52
2018-06-20,STRATBTC,0.0004613,0.0004659,0.0004401,0.0004424,741123.77,334.36
2018-06-19,STRATBTC,0.0004725,0.0004775,0.000459,0.0004613,672399.8,315.45
2018-06-18,STRATBTC,0.0004773,0.0004797,0.000459,0.0004725,809958.12,379.91
2018-06-17,STRATBTC,0.0004645,0.0004832,0.0004603,0.0004773,734373.82,344.09
2018-06-16,STRATBTC,0.0004728,0.0004816,0.00043,0.0004645,851283.84,400.87
2018-06-15,STRATBTC,0.0004951,0.000498,0.0004671,0.0004728,683355.07,328.85
2018-06-14,STRATBTC,0.0004809,0.000502,0.00047,0.0004951,852549.63,413.79
2018-06-13,STRATBTC,0.0005047,0.0005077,0.00046,0.0004809,1201436.56,579.35
2018-06-12,STRATBTC,0.0005072,0.0005285,0.0005005,0.0005047,875433.26,449.55
2018-06-11,STRATBTC,0.0005146,0.0005251,0.0004976,0.0005072,745205.53,382.52
2018-06-10,STRATBTC,0.0005495,0.0005515,0.0005055,0.0005146,775742.01,411.55
2018-06-09,STRATBTC,0.0005559,0.0005661,0.0005469,0.0005495,591028.48,329.6
2018-06-08,STRATBTC,0.0005772,0.0005808,0.0005462,0.0005559,743977.86,417.26
2018-06-07,STRATBTC,0.000584,0.0005894,0.0005761,0.0005772,622955.69,361.67
2018-06-06,STRATBTC,0.0005917,0.0005927,0.000572,0.000584,662912.96,386.87
2018-06-05,STRATBTC,0.0005795,0.0005954,0.000575,0.0005917,622563.77,363.74
2018-06-04,STRATBTC,0.000606,0.000615,0.0005707,0.0005795,704697.94,417.64
2018-06-03,STRATBTC,0.0005934,0.0006129,0.0005934,0.000606,740031.43,447.49
2018-06-02,STRATBTC,0.0005847,0.000603,0.000581,0.0005934,735652.53,436.33
2018-06-01,STRATBTC,0.0005922,0.0005947,0.0005773,0.0005847,658686.92,384.98
2018-05-31,STRATBTC,0.0005894,0.0005995,0.000583,0.0005922,653358.69,386.94
2018-05-30,STRATBTC,0.0006036,0.0006149,0.0005759,0.0005894,768070.46,457.42
2018-05-29,STRATBTC,0.0005756,0.0006151,0.00057,0.0006036,724151.77,431.0
2018-05-28,STRATBTC,0.0006279,0.0006282,0.000575,0.0005756,784576.0,466.37
2018-05-27,STRATBTC,0.0006573,0.0006592,0.0006252,0.0006279,623285.56,398.84
2018-05-26,STRATBTC,0.0006653,0.0006769,0.0006534,0.0006573,615863.78,410.03
2018-05-25,STRATBTC,0.0007009,0.00071,0.000661,0.0006653,797683.43,544.22
2018-05-24,STRATBTC,0.0007151,0.0008,0.0006875,0.0007009,2119706.47,1546.83
2018-05-23,STRATBTC,0.0007146,0.000745,0.000678,0.0007151,920838.63,653.69
2018-05-22,STRATBTC,0.000684,0.0007499,0.000683,0.0007146,1383782.23,1007.44
2018-05-21,STRATBTC,0.0006915,0.000699,0.0006731,0.000684,657256.98,451.27
2018-05-20,STRATBTC,0.0006974,0.0007,0.000683,0.0006915,652848.38,451.88
2018-05-19,STRATBTC,0.0007071,0.0007104,0.0006878,0.0006974,623592.97,435.61
2018-05-18,STRATBTC,0.0007,0.0007201,0.0006844,0.0007071,704569.75,498.05
2018-05-17,STRATBTC,0.0007511,0.0007646,0.0007,0.0007,772684.9,565.6
2018-05-16,STRATBTC,0.0006926,0.0007525,0.00068,0.0007511,1070554.36,774.52
2018-05-15,STRATBTC,0.0007208,0.0007395,0.0006911,0.0006926,737943.32,530.64
2018-05-14,STRATBTC,0.0007465,0.0007465,0.0007091,0.0007208,795992.86,579.37
2018-05-13,STRATBTC,0.0007086,0.0007585,0.0007025,0.0007465,848881.99,622.45
2018-05-12,STRATBTC,0.0006726,0.000737,0.000663,0.0007086,987025.85,691.57
2018-05-11,STRATBTC,0.0007269,0.0007361,0.00065,0.0006726,1200442.64,824.66
2018-05-10,STRATBTC,0.0007605,0.0007798,0.000726,0.0007269,971451.42,728.99
2018-05-09,STRATBTC,0.0008174,0.00082,0.000752,0.0007605,1027525.05,799.71
2018-05-08,STRATBTC,0.0008133,0.0008322,0.0007811,0.0008174,937288.0,758.46
2018-05-07,STRATBTC,0.000818,0.0008303,0.00077,0.0008133,958197.68,763.02
2018-05-06,STRATBTC,0.0008324,0.000835,0.0007865,0.000818,989018.9,802.15
2018-05-05,STRATBTC,0.0008298,0.0008664,0.000808,0.0008324,1911743.45,1600.2
2018-05-04,STRATBTC,0.0007825,0.0008317,0.000735,0.0008298,1373357.21,1069.84
2018-05-03,STRATBTC,0.0008264,0.0008393,0.0007809,0.0007825,1258416.64,1024.98
2018-05-02,STRATBTC,0.0007963,0.0008569,0.00079,0.0008264,1915616.3,1576.69
2018-05-01,STRATBTC,0.0007317,0.00081,0.0007075,0.0007963,1653672.54,1259.08
2018-04-30,STRATBTC,0.0007523,0.0007735,0.0007125,0.0007317,1360020.71,1012.68
2018-04-29,STRATBTC,0.0006948,0.000815,0.0006882,0.0007523,2962545.33,2239.49
2018-04-28,STRATBTC,0.0006702,0.0006983,0.0006673,0.0006948,1003049.17,680.6
2018-04-27,STRATBTC,0.0006705,0.0006982,0.000661,0.0006702,1105979.43,752.96
2018-04-26,STRATBTC,0.0006514,0.00069,0.00064,0.0006705,975474.54,648.5
2018-04-25,STRATBTC,0.0006834,0.0006867,0.0006269,0.0006514,1172750.91,771.94
2018-04-24,STRATBTC,0.0006853,0.000723,0.000676,0.0006834,1344677.86,943.31
2018-04-23,STRATBTC,0.0006522,0.0006966,0.00065,0.0006853,995483.13,672.92
2018-04-22,STRATBTC,0.0006503,0.00068,0.0006343,0.0006522,843143.61,551.44
2018-04-21,STRATBTC,0.0006791,0.000694,0.0006176,0.0006503,1055879.05,688.39
2018-04-20,STRATBTC,0.0006964,0.0007037,0.0006676,0.0006791,1168959.28,797.11
2018-04-19,STRATBTC,0.000689,0.0007087,0.0006815,0.0006964,1090849.51,757.8
2018-04-18,STRATBTC,0.0006299,0.000696,0.0006285,0.000689,1341066.17,896.06
2018-04-17,STRATBTC,0.000602,0.0006444,0.0005981,0.0006299,1219025.05,764.32
2018-04-16,STRATBTC,0.0006061,0.0006108,0.0005829,0.000602,905395.52,541.91
2018-04-15,STRATBTC,0.0005914,0.0006092,0.0005847,0.0006061,869799.58,523.42
2018-04-14,STRATBTC,0.0005862,0.0005988,0.0005682,0.0005914,922710.98,537.25
2018-04-13,STRATBTC,0.0005714,0.0006145,0.0005611,0.0005862,1398823.44,829.15
2018-04-12,STRATBTC,0.0005824,0.0005885,0.0005341,0.0005714,1147781.81,648.19
2018-04-11,STRATBTC,0.0005477,0.0005985,0.0005439,0.0005824,1595435.36,913.53
2018-04-10,STRATBTC,0.0005281,0.0005609,0.00052,0.0005477,951931.6,510.27
2018-04-09,STRATBTC,0.0005349,0.0005439,0.0005233,0.0005281,679725.57,362.1
2018-04-08,STRATBTC,0.0005429,0.0005455,0.0005306,0.0005349,838429.08,449.4
2018-04-07,STRATBTC,0.000534,0.00056,0.0005224,0.0005429,1205909.12,647.56
2018-04-06,STRATBTC,0.0005155,0.0005345,0.0005003,0.000534,1081133.76,555.56
2018-04-05,STRATBTC,0.0005213,0.0005397,0.0005018,0.0005155,1129996.2,580.03
2018-04-04,STRATBTC,0.0005429,0.0005464,0.0005058,0.0005213,1102827.06,577.96
2018-04-03,STRATBTC,0.000514,0.0005459,0.0005138,0.0005429,1122581.98,595.64
2018-04-02,STRATBTC,0.0004942,0.000534,0.0004826,0.000514,1138319.96,582.89
2018-04-01,STRATBTC,0.0005346,0.0005375,0.0004844,0.0004942,988486.6,509.85
2018-03-31,STRATBTC,0.0005318,0.0005458,0.000528,0.0005346,750709.15,401.3
2018-03-30,STRATBTC,0.0005411,0.0005499,0.0005286,0.0005318,810484.53,435.76
2018-03-29,STRATBTC,0.0005749,0.0005774,0.000521,0.0005411,1064023.45,583.07
2018-03-28,STRATBTC,0.0005632,0.000619,0.0005511,0.0005749,1325446.93,762.43
2018-03-27,STRATBTC,0.0005979,0.0005999,0.0005609,0.0005632,903618.72,518.12
2018-03-26,STRATBTC,0.0006436,0.000647,0.0005725,0.0005979,1130364.36,687.62
2018-03-25,STRATBTC,0.0006028,0.000645,0.000586,0.0006436,994416.95,601.74
2018-03-24,STRATBTC,0.0005752,0.0006233,0.0005749,0.0006028,1217199.45,728.98
2018-03-23,STRATBTC,0.0005882,0.0005944,0.0005637,0.0005752,935740.93,540.98
2018-03-22,STRATBTC,0.0005987,0.0006094,0.0005655,0.0005882,1003113.15,590.1
2018-03-21,STRATBTC,0.0005781,0.0006193,0.0005733,0.0005987,1245421.86,740.81
2018-03-20,STRATBTC,0.0005624,0.0005899,0.000544,0.0005781,957154.8,539.94
2018-03-19,STRATBTC,0.000526,0.0005689,0.0005126,0.0005624,906195.11,491.78
2018-03-18,STRATBTC,0.000514,0.0005513,0.000461,0.000526,889677.98,454.51
2018-03-17,STRATBTC,0.000556,0.0005585,0.0005031,0.000514,593047.19,317.04
2018-03-16,STRATBTC,0.000568,0.0005799,0.000552,0.000556,640075.77,357.72
2018-03-15,STRATBTC,0.000583,0.000583,0.000539,0.000568,583159.3,327.04
2018-03-14,STRATBTC,0.000591,0.000607,0.000572,0.000583,314907.69,185.59
2018-03-13,STRATBTC,0.000593,0.000604,0.000569,0.000591,309721.37,181.43
2018-03-12,STRATBTC,0.000607,0.000616,0.000582,0.000593,216087.95,130.02
2018-03-11,STRATBTC,0.000601,0.000615,0.000581,0.000607,179919.36,107.59
2018-03-10,STRATBTC,0.000614,0.000636,0.000592,0.000601,275480.75,169.25
2018-03-09,STRATBTC,0.00062,0.000626,0.000578,0.000614,355600.35,212.52
2018-03-08,STRATBTC,0.000625,0.000656,0.000615,0.00062,335885.29,211.72
2018-03-07,STRATBTC,0.000679,0.000689,0.00061,0.000625,564280.38,363.21
2018-03-06,STRATBTC,0.0007,0.000712,0.00065,0.000679,386519.19,262.43
2018-03-05,STRATBTC,0.000722,0.00074,0.000696,0.0007,376273.58,270.25
2018-03-04,STRATBTC,0.000716,0.000744,0.000702,0.000722,314209.51,227.11
2018-03-03,STRATBTC,0.000727,0.000787,0.000703,0.000716,977890.01,729.16
2018-03-02,STRATBTC,0.00069,0.000766,0.000671,0.000727,573473.14,414.83
2018-03-01,STRATBTC,0.000706,0.000709,0.000666,0.00069,291326.91,200.52
2018-02-28,STRATBTC,0.000724,0.000734,0.000699,0.000706,271495.39,193.76
2018-02-27,STRATBTC,0.000731,0.000743,0.000713,0.000724,207553.06,150.49
2018-02-26,STRATBTC,0.000752,0.000761,0.000707,0.000731,351945.8,257.3
2018-02-25,STRATBTC,0.000737,0.000767,0.00073,0.000752,259871.88,194.54
2018-02-24,STRATBTC,0.000754,0.000771,0.000699,0.000737,425411.83,312.6
2018-02-23,STRATBTC,0.000717,0.000773,0.000702,0.000754,432203.87,320.49
2018-02-22,STRATBTC,0.00076,0.000767,0.000696,0.000717,438570.78,318.37
2018-02-21,STRATBTC,0.000774,0.0008,0.000727,0.00076,497217.92,377.38
2018-02-20,STRATBTC,0.000869,0.000887,0.000771,0.000774,534696.91,445.33
2018-02-19,STRATBTC,0.000864,0.000921,0.000825,0.000869,738803.3,642.57
2018-02-18,STRATBTC,0.000862,0.000892,0.000834,0.000864,361776.8,309.64
2018-02-17,STRATBTC,0.00092,0.00094,0.000841,0.000862,396995.07,351.39
2018-02-16,STRATBTC,0.00092,0.000954,0.000891,0.00092,292827.25,268.29
2018-02-15,STRATBTC,0.00097,0.001019,0.000901,0.00092,444964.27,420.98
2018-02-14,STRATBTC,0.000916,0.001039,0.000911,0.00097,864157.55,848.64
2018-02-13,STRATBTC,0.000885,0.000936,0.000874,0.000916,501054.09,453.71
2018-02-12,STRATBTC,0.000854,0.000896,0.000818,0.000885,325430.0,280.15
2018-02-11,STRATBTC,0.000897,0.000907,0.000825,0.000854,233597.97,200.79
2018-02-10,STRATBTC,0.000932,0.00096,0.000835,0.000897,435520.3,386.75
2018-02-09,STRATBTC,0.000845,0.000957,0.000841,0.000932,291471.66,268.74
2018-02-08,STRATBTC,0.000839,0.000845,0.00083,0.000845,4823.6,4.05
2018-02-07,STRATBTC,0.000875,0.00093,0.000822,0.000839,499399.71,434.52
2018-02-06,STRATBTC,0.000872,0.000932,0.000765,0.000875,549961.32,464.62
2018-02-05,STRATBTC,0.000962,0.000995,0.00082,0.000872,417857.76,372.53
2018-02-04,STRATBTC,0.001065,0.001065,0.000937,0.000962,383248.18,382.86
2018-02-03,STRATBTC,0.001056,0.001099,0.001013,0.001065,233570.07,248.04
2018-02-02,STRATBTC,0.001108,0.001111,0.000909,0.001056,544606.44,555.93
2018-02-01,STRATBTC,0.001201,0.001253,0.001067,0.001108,338908.35,388.14
2018-01-31,STRATBTC,0.001181,0.001268,0.001135,0.001201,333453.48,398.84
2018-01-30,STRATBTC,0.001292,0.00131,0.001167,0.001181,377592.92,469.26
2018-01-29,STRATBTC,0.001225,0.0013,0.0012,0.001292,364992.91,457.62
2018-01-28,STRATBTC,0.001272,0.001282,0.001196,0.001225,401250.02,494.11
2018-01-27,STRATBTC,0.001204,0.001415,0.001201,0.001272,968893.21,1269.48
2018-01-26,STRATBTC,0.00113,0.001295,0.001073,0.001204,663390.92,789.45
2018-01-25,STRATBTC,0.001123,0.001151,0.001101,0.00113,251552.24,283.26
2018-01-24,STRATBTC,0.001154,0.001162,0.001103,0.001123,251110.81,283.44
2018-01-23,STRATBTC,0.001075,0.00119,0.001061,0.001154,402401.53,455.38
2018-01-22,STRATBTC,0.001164,0.001209,0.001058,0.001075,461784.81,515.48
2018-01-21,STRATBTC,0.001255,0.001255,0.00111,0.001164,330584.57,388.66
2018-01-20,STRATBTC,0.001292,0.00133,0.001189,0.001255,350127.8,441.73
2018-01-19,STRATBTC,0.001281,0.001343,0.001249,0.001292,275640.8,357.99
2018-01-18,STRATBTC,0.001322,0.001398,0.00124,0.001281,483747.1,633.75
2018-01-17,STRATBTC,0.001323,0.0014,0.001104,0.001322,558009.38,698.11
2018-01-16,STRATBTC,0.00153,0.001548,0.001135,0.001323,657457.0,878.61
2018-01-15,STRATBTC,0.001448,0.001681,0.001352,0.00153,1037075.01,1582.02
2018-01-14,STRATBTC,0.00139,0.001474,0.001276,0.001448,386674.36,535.72
2018-01-13,STRATBTC,0.001342,0.00143,0.001282,0.00139,305603.02,410.34
2018-01-12,STRATBTC,0.001205,0.00146,0.00118,0.001342,547909.38,731.76
2018-01-11,STRATBTC,0.001289,0.001304,0.00113,0.001205,483934.51,592.0
2018-01-10,STRATBTC,0.001327,0.00139,0.001238,0.001289,398390.19,517.17
2018-01-09,STRATBTC,0.001465,0.00162,0.001288,0.001327,891063.69,1239.08
2018-01-08,STRATBTC,0.001048,0.001596,0.001048,0.001465,1662017.52,2229.66
2018-01-07,STRATBTC,0.000935,0.001082,0.000922,0.001048,464014.67,477.87
2018-01-06,STRATBTC,0.000895,0.001041,0.00085,0.000935,471870.2,449.36
2018-01-05,STRATBTC,0.001046,0.001131,0.00086,0.000895,645303.44,620.06
2018-01-04,STRATBTC,0.001105,0.001195,0.00101,0.001046,741267.33,815.59
2018-01-03,STRATBTC,0.001083,0.001173,0.00097,0.001105,608345.11,634.96
2018-01-02,STRATBTC,0.001166,0.001218,0.000893,0.001083,779280.81,865.61
2018-01-01,STRATBTC,0.001006,0.001289,0.00099,0.001166,1010612.67,1172.07
2017-12-31,STRATBTC,0.001013,0.001049,0.000975,0.001006,513238.86,516.9
2017-12-30,STRATBTC,0.001043,0.001068,0.000966,0.001013,583467.77,588.21
2017-12-29,STRATBTC,0.000981,0.001096,0.00097,0.001043,686508.97,710.12
2017-12-28,STRATBTC,0.00089,0.001059,0.000813,0.000981,894199.07,846.64
2017-12-27,STRATBTC,0.000931,0.00096,0.000775,0.00089,850005.57,753.32
2017-12-26,STRATBTC,0.00109,0.00115,0.000821,0.000931,1352442.67,1282.99
2017-12-25,STRATBTC,0.001029,0.0012,0.000965,0.00109,1263292.47,1353.29
2017-12-24,STRATBTC,0.000931,0.001124,0.000876,0.001029,1615777.37,1621.73
2017-12-23,STRATBTC,0.000735,0.001063,0.000711,0.000931,1708349.31,1472.45
2017-12-22,STRATBTC,0.000822,0.000847,0.000643,0.000735,1271460.18,926.15
2017-12-21,STRATBTC,0.000679,0.000872,0.000675,0.000822,1732136.14,1355.44
2017-12-20,STRATBTC,0.000693,0.000706,0.00061,0.000679,863016.2,568.92
2017-12-19,STRATBTC,0.000668,0.000749,0.00063,0.000693,824247.98,573.74
2017-12-18,STRATBTC,0.000575,0.000749,0.000572,0.000668,980205.77,652.94
2017-12-17,STRATBTC,0.000556,0.000636,0.000527,0.000575,889245.62,510.95
2017-12-16,STRATBTC,0.00056,0.000602,0.000506,0.000556,670170.23,373.65
2017-12-15,STRATBTC,0.000595,0.000596,0.000501,0.00056,796826.97,433.22
2017-12-14,STRATBTC,0.000577,0.000616,0.000559,0.000595,888097.28,520.03
2017-12-13,STRATBTC,0.000588,0.000596,0.00055,0.000577,948129.77,542.09
2017-12-12,STRATBTC,0.000634,0.000665,0.000563,0.000588,1036429.01,613.49
2017-12-11,STRATBTC,0.000594,0.000675,0.000556,0.000634,1127053.06,678.46
2017-12-10,STRATBTC,0.00061,0.000679,0.000524,0.000594,1099066.96,627.61
2017-12-09,STRATBTC,0.000555,0.000646,0.000532,0.00061,996885.0,609.41
2017-12-08,STRATBTC,0.000516,0.00065,0.000439,0.000555,1280517.73,686.96
2017-12-07,STRATBTC,0.000549,0.000782,0.000486,0.000516,1905186.02,1199.75
2017-12-06,STRATBTC,0.000638,0.000642,0.000529,0.000549,1113863.77,639.11
